case,level,component,model,r,theta,z,phi,gx,gy,gz
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,3.0,1.0471975511965976,0.4,-5068.959864575869,-670.2195203947267,-1162.059950225307,-418.5630366795394
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,3.0,1.5707963267948966,0.4,-5139.116715180001,-71.11528915845605,-1376.97540292479,-465.4670204527471
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,3.0,2.0943951023931953,0.4,-5193.87077890734,665.997102096184,-1222.3788523056728,-463.17201824503104
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,3.0,2.6179938779914944,0.4,-5295.5091944284195,1261.5644935531711,-836.754702053442,-551.8342135522407
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,3.0,3.141592653589793,0.4,-5324.649369654673,1470.835075998146,35.290307619310255,-572.5830260007732
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,3.0,3.665191429188092,0.4,-5147.239257412226,1142.7049875233893,811.4852585766813,-465.20996336388316
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,3.0,4.1887902047863905,0.4,-4982.52206011401,588.3060508255259,1153.8915142338362,-401.30739189475133
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,3.0,4.71238898038469,0.4,-4960.869573634932,5.26892345704759,1228.2245186384257,-464.14890696085735
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,3.0,5.235987755982989,0.4,-4945.2218088701175,-604.2387987382292,1144.8532291373208,-373.79502542937166
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,3.0,5.759586531581287,0.4,-5103.096825251382,-1088.0545241925656,781.3830390445767,-473.05521333306996
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,0.0,0.0,-2757.5098370078626,-443.66099852513855,3.1097158593267618,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,0.5235987755982988,0.0,-2763.410285172761,-392.1421940706896,-230.88038583652923,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,1.0471975511965976,0.0,-2754.6993683447968,-216.37140693419258,-379.4726623458711,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,1.5707963267948966,0.0,-2767.0855015858897,-3.46451372710784,-443.4766400999797,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,2.0943951023931953,0.0,-2787.1325598874123,223.37171478181074,-391.94314578522653,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,2.6179938779914944,0.0,-2809.405796928844,399.56362807076886,-238.82451560801888,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,3.141592653589793,0.0,-2840.81936177428,513.7757287898731,20.289456585833634,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,3.665191429188092,0.0,-2769.8152870094164,375.7928980651642,233.49126523711402,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,4.1887902047863905,0.0,-2732.4657037442985,208.4609900817175,373.27033490532295,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,4.71238898038469,0.0,-2725.944830759399,7.681557552451587,434.8720688387994,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,5.235987755982989,0.0,-2719.677733068139,-212.721807918516,367.97292061552685,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,5.759586531581287,0.0,-2739.676660380852,-370.61093443262,227.76361229496473,0.0
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,0.0,0.4,-2749.6691627382656,-437.9680820212353,2.3498361160927943,-38.578162220443204
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,0.5235987755982988,0.4,-2753.8045292489514,-381.4991480224697,-222.13326451525103,-43.97787906759201
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,1.0471975511965976,0.4,-2747.2309991022253,-214.22310747459773,-374.8039792489631,-36.915770742523094
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,1.5707963267948966,0.4,-2759.141059082436,-4.433856045885319,-436.9086531051147,-38.866420706667824
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,2.0943951023931953,0.4,-2778.9688743223387,219.4351075544897,-386.54868701476994,-40.00985312210913
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,2.6179938779914944,0.4,-2800.0157501440935,389.4927484423478,-233.44335822731964,-44.100804989738236
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,3.141592653589793,0.4,-2826.5982345353473,486.63390452879753,16.533500571462454,-63.34774490741803
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,3.665191429188092,0.4,-2762.1757445980165,371.4532853345806,230.65422200217353,-37.74979495233587
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,4.1887902047863905,0.4,-2725.1883646596934,205.74244919128301,369.24838406754736,-35.970713757714876
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,4.71238898038469,0.4,-2717.72486752796,5.645161773857914,427.41457379661756,-40.03193676511501
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,5.235987755982989,0.4,-2712.382485311606,-209.80075865093949,363.85120420061054,-36.016008878211494
f1-stars-h0p1,0,stellar_luminosity,newton_plus_log,6.0,5.759586531581287,0.4,-2732.17541910683,-366.6472882660279,224.46841030288374,-36.97636291050331
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,0.0,0.0,-242.4044313062911,-12.05684002955052,-7.593307423848721,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,0.5235987755982988,0.0,-236.57690472693147,-9.523204685597769,-18.5844197855464,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,1.0471975511965976,0.0,-230.09160907465025,-5.9449439776300395,-32.046339734757936,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,1.5707963267948966,0.0,-227.4068392106912,-2.3111509141170767,-31.10773219221204,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,2.0943951023931953,0.0,-231.85355490570873,2.5536239202717264,-29.838997991426297,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,2.6179938779914944,0.0,-237.50074107694968,12.334061880509658,-19.377619426822786,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,3.141592653589793,0.0,-240.32112480110277,16.319410169333075,5.834697215997691,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,3.665191429188092,0.0,-236.36053169458785,16.672302787347597,17.244620765763923,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,4.1887902047863905,0.0,-234.36463976745617,11.326899566301575,19.884438728966146,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,4.71238898038469,0.0,-235.09255164242157,1.3192776281151832,26.45752429308933,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,5.235987755982989,0.0,-237.45629677634597,-7.870885836219809,28.085317631063784,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,5.759586531581287,0.0,-241.89612909529546,-14.535200012980885,17.666693128538487,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,0.0,0.4,-233.95106429302885,-13.892555625940705,-5.013151909778015,-35.95024444237856
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,0.5235987755982988,0.4,-229.43271232555756,-10.944486796229407,-18.213445022443576,-31.128658474567843
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,1.0471975511965976,0.4,-224.0137546842465,-6.149107829716373,-27.904110471816715,-26.625431938345077
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,1.5707963267948966,0.4,-221.89682986700234,-1.3447588532190178,-29.071817938948367,-24.70657535889403
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,2.0943951023931953,0.4,-224.9562655815298,5.371560332594006,-27.511843739481485,-29.328552875756955
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,2.6179938779914944,0.4,-229.73062918811277,13.467561500151684,-17.924133199501444,-33.25175194580374
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,3.141592653589793,0.4,-232.00208138015745,17.24439174432739,2.4151106728353047,-34.88496274974394
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,3.665191429188092,0.4,-229.5722508296048,15.936139080024708,14.704012116208382,-29.683744098044453
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,4.1887902047863905,0.4,-227.96275807338435,10.357687488541151,19.904282528979984,-28.176055739898036
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,4.71238898038469,0.4,-228.14192794748197,1.4425466222058358,24.88032966550468,-29.56751081703348
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,5.235987755982989,0.4,-229.9931174952766,-7.863260893557297,24.628083393241308,-31.55556136747709
f1-stars-h0p1,0,atomic_helium,log_extra,1.0,5.759586531581287,0.4,-233.3284787138307,-14.34962913645233,15.22771904186327,-35.70289046620915
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,0.0,0.0,-164.97849435826924,-33.48419762047994,-1.245997511829778,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,0.5235987755982988,0.0,-162.9616022027102,-27.444759667554784,-17.47337878917493,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,1.0471975511965976,0.0,-161.61949322531436,-14.379472619705378,-25.483792100291073,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,1.5707963267948966,0.0,-160.43149293803367,0.5651957767578601,-29.059095624576504,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,2.0943951023931953,0.0,-159.96405945106963,15.115295169049357,-25.197509598227544,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,2.6179938779914944,0.0,-161.8003506930295,26.3177922533524,-18.506249174411877,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,3.141592653589793,0.0,-166.75188468639033,35.105154936266764,-2.2525251631959935,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,3.665191429188092,0.0,-168.63970026740625,28.179998238150873,16.95067376774786,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,4.1887902047863905,0.0,-168.08589722545983,14.822484754948084,24.112198805003224,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,4.71238898038469,0.0,-169.33946016089152,-0.6163183637470472,27.472818952356903,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,5.235987755982989,0.0,-168.19808141639413,-15.79954164814492,24.53014232479621,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,5.759586531581287,0.0,-167.15196699291585,-27.447658722397875,15.00899857098404,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,0.0,0.4,-163.4407277486812,-32.02670788263098,-1.2546958858669566,-7.382560443282291
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,0.5235987755982988,0.4,-161.4240759035139,-26.303730255547325,-16.70228762498155,-7.313732098439919
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,1.0471975511965976,0.4,-159.97351380502673,-13.636649853179357,-24.64586438667819,-7.679736697996243
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,1.5707963267948966,0.4,-158.7768555890102,0.6659334994050158,-27.788238066968248,-7.6509966805908745
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,2.0943951023931953,0.4,-158.38901870632594,14.2701139533289,-24.484099336538765,-7.297293484427865
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,2.6179938779914944,0.4,-160.27231092456483,25.31137375126388,-17.713835339515576,-7.193607831210121
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,3.141592653589793,0.4,-164.86259670187664,33.2044169989958,-2.245426557492568,-8.853323751425634
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,3.665191429188092,0.4,-166.55921205935826,26.57000660008448,15.905637333308913,-9.450568824393216
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,4.1887902047863905,0.4,-166.32455080155773,14.32975949444049,23.25485213491687,-8.250991772061893
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,4.71238898038469,0.4,-167.33729667156936,-0.5018851869910659,26.46215284066712,-9.14683290374138
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,5.235987755982989,0.4,-166.29195940460932,-14.857753068275146,23.84997834213379,-8.706674000240834
f1-stars-h0p1,0,atomic_helium,log_extra,3.0,5.759586531581287,0.4,-165.3444379606482,-26.14977043278158,14.263616630448388,-8.346231873190238
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,0.0,0.0,-102.24841908006258,-13.655841236407412,-0.8378690995079014,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,0.5235987755982988,0.0,-100.89026589784572,-11.428018399054203,-6.688903568501763,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,1.0471975511965976,0.0,-101.02485369383018,-6.8585293103211304,-11.91354709400671,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,1.5707963267948966,0.0,-100.41849877817262,0.002865077897356069,-13.276479284234167,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,2.0943951023931953,0.0,-100.02316551580836,6.944768874907201,-11.213252757623415,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,2.6179938779914944,0.0,-99.71724031836791,11.045420519831012,-6.62739810937741,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,3.141592653589793,0.0,-101.01325015215056,13.271285936717046,-0.5595007046689747,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,3.665191429188092,0.0,-103.09283260184739,12.307681974929928,6.38091256718174,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,4.1887902047863905,0.0,-106.32821984854883,8.860893583275711,12.193909937229687,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,4.71238898038469,0.0,-107.88920132426222,-0.45994250449315943,15.513334560631849,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,5.235987755982989,0.0,-105.87462827869842,-7.927110958898875,12.332609145600117,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,5.759586531581287,0.0,-104.03298858311507,-12.560096882465889,6.491070033480799,0.0
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,0.0,0.4,-101.98940794460584,-13.47626475151137,-0.7822530304755894,-1.26744372409073
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,0.5235987755982988,0.4,-100.66756158001837,-11.314894073633047,-6.633777054335323,-1.1044605580706182
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,1.0471975511965976,0.4,-100.75124753828172,-6.720155184903192,-11.722111795540853,-1.3281272425807682
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,1.5707963267948966,0.4,-100.17596702557873,0.019897882755061946,-13.122965408633885,-1.1945321786825245
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,2.0943951023931953,0.4,-99.78798460442277,6.840429893810755,-11.10359353778006,-1.1603109909197
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,2.6179938779914944,0.4,-99.51720055404103,10.960537315051507,-6.577721450248296,-0.9952893163615901
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,3.141592653589793,0.4,-100.80192995083078,13.164397339754712,-0.553712293446988,-1.0512361666956418
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,3.665191429188092,0.4,-102.84509848818587,12.173138960373798,6.299074103947027,-1.221181928688729
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,4.1887902047863905,0.4,-105.9852731638807,8.627704538719021,12.01213807972462,-1.673746779320252
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,4.71238898038469,0.4,-107.49203688348469,-0.44059602140829546,15.18031316282461,-1.9267801211681292
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,5.235987755982989,0.4,-105.56030306470873,-7.777374138190924,12.145681453087775,-1.539067342676427
f1-stars-h0p1,0,atomic_helium,log_extra,6.0,5.759586531581287,0.4,-103.76170062777186,-12.399379345293195,6.424006562081859,-1.3401912506775409
f1-stars-h0p1,0,atomic_helium,newton,1.0,0.0,0.0,-595.3831204425564,11.012593180048643,-83.45766006636748,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,0.5235987755982988,0.0,-550.5037725638218,11.086748996053254,-25.535082767010515,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,1.0471975511965976,0.0,-514.4796577300203,-19.393187491432947,-187.9718300160493,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,1.5707963267948966,0.0,-492.6680891524077,-27.347532371857625,-96.71654746913674,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,2.0943951023931953,0.0,-539.8973390140841,-99.58652755061188,-108.02149167702262,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,2.6179938779914944,0.0,-567.4171583657669,-9.133367253094047,-55.0638226409846,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,3.141592653589793,0.0,-591.685968995329,-12.626983134053653,123.2239295018479,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,3.665191429188092,0.0,-543.1612933828753,58.13635302767764,104.15811383863748,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,4.1887902047863905,0.0,-527.1990905466937,44.7727538015598,36.41797800305958,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,4.71238898038469,0.0,-547.1470708143619,-28.04863301944182,73.83567137946858,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,5.235987755982989,0.0,-564.2049090645135,-10.399589753915969,143.82699924690698,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,5.759586531581287,0.0,-601.9525248912213,-48.10221650499642,99.49881630568157,0.0
f1-stars-h0p1,0,atomic_helium,newton,1.0,0.0,0.4,-528.1030775484027,-9.753336189178286,-40.136639101416264,-244.4328345873984
f1-stars-h0p1,0,atomic_helium,newton,1.0,0.5235987755982988,0.4,-500.096890727317,-6.378499212869061,-58.0549080073845,-191.41598182265562
f1-stars-h0p1,0,atomic_helium,newton,1.0,1.0471975511965976,0.4,-470.9163415275443,-9.340579022191816,-117.90050447544527,-161.08219172999364
f1-stars-h0p1,0,atomic_helium,newton,1.0,1.5707963267948966,0.4,-458.786462809931,-15.173670027861949,-100.95433919872329,-134.63114417003848
f1-stars-h0p1,0,atomic_helium,newton,1.0,2.0943951023931953,0.4,-483.0009361774473,-17.57238718456207,-101.24620062457421,-199.45102631983102
f1-stars-h0p1,0,atomic_helium,newton,1.0,2.6179938779914944,0.4,-508.336364850345,19.156386113251983,-66.0013459795105,-218.5173579150557
f1-stars-h0p1,0,atomic_helium,newton,1.0,3.141592653589793,0.4,-519.7241030632197,32.706059816089294,44.386889472693035,-250.16186387456253
f1-stars-h0p1,0,atomic_helium,newton,1.0,3.665191429188092,0.4,-494.59536415270077,45.62845838542491,69.29283949908515,-181.69562434160994
f1-stars-h0p1,0,atomic_helium,newton,1.0,4.1887902047863905,0.4,-484.46863170156615,36.06786984159543,55.5617095985408,-164.87910742988532
f1-stars-h0p1,0,atomic_helium,newton,1.0,4.71238898038469,0.4,-489.8915194331707,4.71499131752915,86.17676267601196,-200.4045839795033
f1-stars-h0p1,0,atomic_helium,newton,1.0,5.235987755982989,0.4,-501.7489423214783,-18.11932500509882,105.78178486523933,-218.21166057852423
f1-stars-h0p1,0,atomic_helium,newton,1.0,5.759586531581287,0.4,-525.3113275973117,-34.213203442699815,70.50732453591563,-263.0916707679901
f1-stars-h0p1,0,atomic_helium,newton,3.0,0.0,0.0,-277.2010973011943,-98.25802781643125,-1.519907782839439,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,0.5235987755982988,0.0,-273.5975574644361,-78.81162414667698,-52.16146590021421,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,1.0471975511965976,0.0,-273.433713145816,-44.32431845507687,-66.87720310993123,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,1.5707963267948966,0.0,-271.5514730543331,-5.031921875816368,-82.70462048474674,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,2.0943951023931953,0.0,-268.7042368990821,49.31143592807595,-62.20305099418211,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,2.6179938779914944,0.0,-271.59504127750375,75.54788764985172,-55.526816167823995,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,3.141592653589793,0.0,-289.4426029252762,111.84526508700607,-1.4703467889968815,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,3.665191429188092,0.0,-298.2049585425031,103.07215445823405,57.30660722771758,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,4.1887902047863905,0.0,-287.82186634433907,38.5482064614752,64.66663564067798,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,4.71238898038469,0.0,-296.1544045634305,-1.936309691700943,73.89490480251797,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,5.235987755982989,0.0,-292.046894828278,-55.29523400248893,58.90152006340034,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,5.759586531581287,0.0,-288.0073479380112,-89.44333960610598,50.608562014034106,0.0
f1-stars-h0p1,0,atomic_helium,newton,3.0,0.0,0.4,-271.5946598758573,-90.20120710684748,-2.611494545909344,-25.49237937269812
