case,cache,aperture,positive_centroid_km_s,signed_centroid_km_s,stored_window_capture,parent_window_capture
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z24,6,-30.61926668654814,-30.619266686548144,1.0000000000000013,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z24,7,-6.966981094919207,-6.966981094919209,1.0000000000000036,1.0000000000000036
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z24,8,-59.094802716648736,-59.09480271664901,1.0000000000000022,1.0000000000000027
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z24,9,-42.51626237311226,-42.51626237311226,0.9999999999999999,0.9999999999999999
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z24,10,-77.48242563967179,-77.48242564969806,1.0000000000000024,1.000000000000003
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z24,11,-81.31505679160094,-81.31519145993356,0.9999999999068793,1.0000000000000049
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z24,12,-75.15185692764597,-75.15185700296861,0.9999999999999947,1.0000000000000047
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z24,13,-88.06775507163157,-88.07245484556249,0.9999999933329484,1.000000000000005
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z24,14,-88.95116025234199,-88.95603026537201,0.9999999951924966,0.9999999999999988
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,0,28.77716107877404,28.777156676168026,0.999964492669487,0.9999999999946643
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,1,22.915158403848412,22.914335718133763,0.9999839601885677,0.9999999999979364
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,2,29.760793873108923,29.761149806251815,0.9999556337393157,0.9999999999921707
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,3,23.023232454583965,23.022626306675622,0.9999882605282331,0.9999999999990403
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,4,4.966458669564867,4.966400426709489,0.9999996657804021,0.9999999999999984
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,5,15.87136181452928,15.870989609829962,0.999996954128376,0.9999999999998619
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,6,-30.612846823049576,-30.61321675853661,0.9999210267261026,0.9999999998570158
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,7,-6.966869646064045,-6.966701253675161,0.9999994731840416,0.9999999999999323
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,8,-58.46462291826236,-61.055157660700104,0.9889263795829443,0.9999987567626163
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,9,-42.46200892994381,-42.55232316334442,0.9992386167736882,0.9999999933764637
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,10,-74.58600073369699,-113.09428957648336,0.9316238974923187,0.9999715060560735
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,11,-77.08783802482073,-176.49589477894332,0.8962947082860319,0.9999156135874322
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,12,-72.68127621279747,-99.22227374053236,0.9438967906759685,0.9999799088730529
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,13,-82.06595265369572,566.141872141332,0.8357916763290147,0.9997979180425118
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z24,14,-82.62388463518474,296.2615224747548,0.8249558001741494,0.9997659067196297
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,0,88.78011998203927,88.78099625721404,0.9999999994388995,1.0000000000000049
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,1,82.91636764715074,82.91723971579808,0.9999999986036873,1.0000000000000013
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,2,89.76423683899506,89.76972735121363,0.9999999919723013,1.0000000000000002
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,3,83.02430219946922,83.02430552492022,0.9999999999986989,1.0000000000000027
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,4,64.9665589530937,64.96655895309377,1.0000000000000049,1.000000000000005
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,5,75.87157216211783,75.87157216776082,1.0000000000000016,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,6,29.380564578616664,29.380564578616653,1.0000000000000016,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,7,53.03318943950279,53.03318943950277,1.0000000000000047,1.0000000000000047
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,8,0.9049853254078697,0.9049853254078697,1.0000000000000007,1.0000000000000004
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,9,17.48372776038959,17.483727760389584,1.0000000000000009,1.0000000000000013
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,10,-17.48246855398492,-17.482468553984923,1.0000000000000042,1.000000000000004
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,11,-21.31483631268844,-21.31483631268844,1.0000000000000058,1.000000000000006
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,12,-15.15201547176531,-15.152015471765301,1.0000000000000049,1.000000000000005
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,13,-28.06735482987641,-28.067354829876408,1.000000000000007,1.0000000000000073
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z24,14,-28.950956169033294,-28.950956169033294,1.0000000000000013,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,0,82.85966041777972,298.39832283763866,0.8380038493270991,0.9999298023615985
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,1,78.61792216760745,131.65973766494844,0.8928126135166413,0.9999678122448048
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,2,83.44394866590689,438.11800136177413,0.8252888900844865,0.99991306589294
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,3,78.93108269847045,129.72068927238226,0.8964855134693194,0.9999759295294038
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,4,64.02958479783256,67.69665931120396,0.9821177355321768,0.9999993130025092
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,5,73.40668668425877,90.32512400157144,0.9441802033620488,0.9999935193406484
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,6,29.376098600900605,29.37632665678392,0.9999461637265942,0.999999999984552
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,7,52.804834866432984,53.33937427718687,0.9963491326896308,0.9999999691472498
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,8,0.9051722742367153,0.9052126525028038,0.9999997295416088,0.9999999999999822
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,9,17.483273307070306,17.482772823229844,0.9999952116554851,0.9999999999996875
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,10,-17.482020576503878,-17.481272015651097,0.9999955591356772,0.9999999999985993
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,11,-21.313516264034114,-21.311891802908068,0.9999851789856284,0.9999999999902216
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,12,-15.15158320801609,-15.150963212561976,0.9999969182269041,0.9999999999990619
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,13,-28.064376574508938,-28.06343085882479,0.9999623155247174,0.9999999999653072
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z24,14,-28.947822713936795,-28.947183675453253,0.9999557915452068,0.99999999995658
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,0,58.780506011491156,58.78050601149114,1.0000000000000009,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,1,52.9099660951088,52.9099660951088,1.0000000000000009,1.0000000000000009
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,2,59.76494144722117,59.76494144722118,1.0000000000000036,1.0000000000000036
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,3,53.02472975717254,53.02472975717253,1.0000000000000018,1.0000000000000018
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,4,34.97244503068219,34.972445030682195,0.9999999999999967,0.9999999999999967
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,5,45.87166433253063,45.87166433253064,1.0000000000000022,1.000000000000002
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,6,-0.6187761397704674,-0.6187761397704673,1.0000000000000013,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,7,23.03248530300306,23.032485303003057,1.000000000000005,1.0000000000000053
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,8,-29.09927721034817,-29.099277210348166,1.000000000000001,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,9,-12.514371673189165,-12.514371673189169,1.0000000000000022,1.0000000000000018
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,10,-47.48229568543764,-47.48229568543765,1.0000000000000018,1.0000000000000013
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,11,-51.31326630277205,-51.31326630277206,1.0000000000000042,1.0000000000000042
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,12,-45.156407103797406,-45.156407103797406,1.000000000000002,1.000000000000002
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,13,-58.068042362189935,-58.06804236218994,1.0000000000000047,1.0000000000000044
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig3,p0p03125_z48,14,-58.95085001425459,-58.95085001425458,1.0000000000000087,1.0000000000000087
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,0,58.78058239725296,58.78108980328439,0.9999995412337471,1.000000000000002
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,1,52.91023673852937,52.9103892534081,0.9999998270169855,1.0000000000000004
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,2,59.765135676150585,59.766007278786795,0.9999991880057356,1.0000000000000044
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,3,53.02492330563585,53.024967607391744,0.9999999595047842,1.0000000000000009
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,4,34.97240062852994,34.97240063957754,0.9999999999774493,0.9999999999999972
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,5,45.87154482901304,45.8715476293454,0.9999999968853418,1.0000000000000013
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,6,-0.6187868671583047,-0.6187868671583043,1.0000000000000016,1.0000000000000022
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,7,23.032424419216028,23.032424419209303,0.9999999999999923,1.0000000000000056
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,8,-29.099105273670894,-29.09910527285041,0.9999999999847747,1.0000000000000024
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,9,-12.514372454258382,-12.514372454258384,1.0000000000000018,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,10,-47.48228448428834,-47.482290658975515,0.9999999950848986,1.0000000000000024
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,11,-51.31308481119464,-51.31321084686699,0.9999998916838657,1.0000000000000033
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,12,-45.156285547969524,-45.15628956169513,0.9999999960894985,1.000000000000002
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,13,-58.068046478955566,-58.06883968404325,0.9999994213103115,1.0000000000000029
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys0_sig10,p0p03125_z48,14,-58.95188933461631,-58.9529586917965,0.9999992360446947,1.0000000000000084
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,0,28.78057228787485,28.780572287874854,1.0000000000000033,1.0000000000000033
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,1,22.910244709200125,22.910244709200125,1.0000000000000018,1.0000000000000018
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,2,29.765251178116497,29.765251178116497,1.0000000000000056,1.0000000000000049
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,3,23.02474557255541,23.024745572555414,1.0000000000000029,1.0000000000000029
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,4,4.972367919568563,4.972367919568562,0.9999999999999964,0.9999999999999967
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,5,15.871735702497956,15.871735702497961,1.000000000000002,1.000000000000002
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,6,-30.618697978907715,-30.61869797890772,1.0000000000000027,1.0000000000000029
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,7,-6.967634338737066,-6.967634338737068,1.0000000000000042,1.0000000000000042
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,8,-59.09907418323858,-59.099074183238805,1.000000000000003,1.000000000000003
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,9,-42.5143672302988,-42.514367230298795,1.0000000000000002,1.0000000000000002
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,10,-77.48226824035552,-77.48226825038199,1.000000000000002,1.0000000000000024
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,11,-81.31327889408504,-81.31341054649441,0.9999999999112852,1.0000000000000029
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,12,-75.1562599355724,-75.15626000711143,0.9999999999999941,1.0000000000000033
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,13,-88.06826148114463,-88.07296277628788,0.999999993329828,1.0000000000000022
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig3,p0p03125_z48,14,-88.95155775665764,-88.95642333641503,0.9999999952011646,1.000000000000007
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,0,28.777593382954656,28.777589111894834,0.9999644927169014,0.9999999999946622
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,1,22.908796112624923,22.90797431546393,0.9999839969563351,0.9999999999979445
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,2,29.761454217802253,29.76181039984508,0.9999556337792974,0.9999999999921761
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,3,23.023864010634586,23.023257889742958,0.9999882597243211,0.999999999999039
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,4,4.972371398320205,4.972312950660693,0.9999996654790158,0.9999999999999905
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,5,15.871248770031293,15.870876413142087,0.9999969528103264,0.9999999999998616
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,6,-30.612288017993208,-30.612657106104034,0.9999211491827403,0.9999999998577797
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,7,-6.967523029391249,-6.9673549314684395,0.99999947440812,0.999999999999933
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,8,-58.46831598505569,-61.06166118492714,0.9889156337497947,0.999998755512976
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,9,-42.46018437761039,-42.55038609029859,0.9992396144147547,0.9999999934089178
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,10,-74.58588394146915,-113.09315520526505,0.9316249675536842,0.9999715077650086
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,11,-77.08584760379962,-176.484391628694,0.896294957391703,0.9999156109457238
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,12,-72.68469874028953,-99.2462334563703,0.9438709682934115,0.9999798909890195
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,13,-82.06648452807697,566.0251257622177,0.8357898046086806,0.9997979204322194
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,p0p03125_z48,14,-82.62430535570002,296.2316292525395,0.8249542071267049,0.9997659117355301
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,0,88.78055271575968,88.78142890216765,0.999999999438978,1.0000000000000027
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,1,82.91000282539295,82.91086266804251,0.9999999986263715,1.0000000000000009
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,2,89.76489696288925,89.77038797731475,0.9999999919712435,1.0000000000000056
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,3,83.02493399432048,83.02493732146891,0.9999999999986949,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,4,64.97247227137092,64.97247227137099,0.9999999999999967,0.9999999999999967
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,5,75.87145896603072,75.87145897153749,1.000000000000001,1.0000000000000018
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,6,29.381133650397906,29.3811336503979,1.0000000000000033,1.0000000000000033
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,7,53.032536560262976,53.03253656026298,1.000000000000005,1.0000000000000053
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,8,0.9007128798937878,0.9007128798937879,1.0000000000000018,1.0000000000000018
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,9,17.48562300662594,17.48562300662594,1.0000000000000016,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,10,-17.48231089791841,-17.482310897918413,1.0000000000000036,1.0000000000000033
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,11,-21.3130570818833,-21.3130570818833,1.0000000000000036,1.0000000000000036
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,12,-15.156418028455654,-15.156418028455656,1.0000000000000036,1.0000000000000033
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,13,-28.067861947236878,-28.06786194723687,1.0000000000000038,1.0000000000000038
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,p0p03125_z48,14,-28.951353961102235,-28.95135396110224,1.0000000000000095,1.0000000000000093
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,0,82.86010730884226,298.4153152343756,0.8380021904718891,0.9999298024145225
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,1,78.61422315815547,131.58266119051282,0.8928839840649327,0.9999678825927241
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,2,83.44459658510169,438.1959226761505,0.825285273800807,0.999913065878421
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,3,78.93158636351599,129.72627851737468,0.8964810824313391,0.9999759279009804
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,4,64.03489671342993,67.70521187509897,0.9821047055687505,0.999999311876109
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,5,73.40637228910636,90.32588496833436,0.9441763929601681,0.9999935167061978
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,6,29.37667449139732,29.376902672323194,0.9999462451800063,0.9999999999846473
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,7,52.804539252538824,53.3384247395674,0.9963547148506926,0.9999999694274714
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,8,0.9009005387925065,0.9009409299047548,0.999999729283107,0.9999999999999832
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,9,17.48516849901855,17.484668072441334,0.9999952113618599,0.9999999999996875
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,10,-17.481863092806282,-17.481114571081743,0.9999955594364569,0.999999999998599
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,11,-21.311737130434036,-21.31011230405192,0.9999851787563678,0.9999999999902224
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,12,-15.155986176682957,-15.155365807831384,0.9999969153759172,0.9999999999990595
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,13,-28.0648833832833,-28.063937909735902,0.9999623161110959,0.9999999999653048
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig20,p0p03125_z48,14,-28.948220404750497,-28.947581592398127,0.9999557928105834,0.9999999999565916
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,0,-58.78488239572867,-58.78488239572869,1.000000000000001,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,1,-52.907901835499224,-52.90790183549923,0.9999999999999991,0.9999999999999991
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,2,-59.77749257641697,-59.77749257641696,1.0000000000000024,1.0000000000000022
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,3,-53.02753956066781,-53.02753956066781,1.000000000000002,1.0000000000000022
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,4,-34.961867704819035,-34.961867704819035,1.0000000000000013,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,5,-45.87911181625883,-45.879111816258835,1.000000000000001,1.0000000000000007
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,6,0.6219332215645615,0.6219332215645613,1.0000000000000007,1.0000000000000007
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,7,-23.033514495380516,-23.033514495380516,0.9999999999999999,0.9999999999999999
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,8,29.082918694241496,29.08291869424149,1.0000000000000009,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,9,12.529094465607148,12.529094465607146,1.0000000000000018,1.000000000000002
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,10,47.48755544498743,47.48755544498742,1.000000000000001,1.0000000000000013
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,11,51.31761570844122,51.31761570844124,1.000000000000001,1.0000000000000007
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,12,45.156446344496075,45.15644634449608,1.0000000000000004,1.0000000000000002
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,13,58.068934990076976,58.068934990077,1.000000000000001,1.0000000000000009
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig3,p0p0625_z24,14,58.95203564606904,58.95203564606903,0.999999999999999,0.9999999999999992
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,0,-58.78479022117566,-58.78748049149885,0.9999976350704067,0.9999999999999998
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,1,-52.90788377212706,-52.90867741011053,0.9999991221996474,0.9999999999999983
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,2,-59.777188520499536,-59.781579223778984,0.9999960474770229,1.0000000000000018
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,3,-53.02772083088385,-53.02800113613006,0.999999745936389,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,4,-34.9618919651618,-34.9618920550302,0.9999999997713528,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,5,-45.87890161817553,-45.878921384780455,0.9999999775361224,1.0000000000000013
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,6,0.6220497106440945,0.6220497106440946,1.0000000000000016,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,7,-23.033575505747592,-23.03357550557024,0.9999999999997636,1.0000000000000002
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,8,29.08292514633012,29.082925149892652,0.9999999999442765,1.0000000000000004
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,9,12.529101411021871,12.529101411021848,1.0000000000000016,1.0000000000000013
h0p1_newton_plus_log_p10_boxcar_hanning_full_s-1_sys0_sig10,p0p0625_z24,10,47.48755494589111,47.48756713340637,0.9999999853076179,1.000000000000001
