case,comparison,aperture,positive_centroid_delta_km_s,positive_centroid_criterion_pass,old_signed_centroid_delta_km_s,signed_profile_L1,old_combined_gate_pass,new_diagnostic_combined_pass,coarse_capture,fine_capture
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,2,0.0007750694330752594,True,0.0007750694330965757,0.00034629163856385705,True,True,1.000000000000001,1.000000000000006
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,3,0.0009378454493713662,True,0.0009378454493642607,0.00012204276800831144,True,True,1.0000000000000042,1.0000000000000029
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,4,0.00708786986888299,True,0.00708786986888299,0.0006518029115701959,True,True,1.0000000000000038,0.9999999999999972
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,5,0.0004946706018031932,True,0.0004946706017960878,0.0002780974280586501,True,True,1.000000000000001,1.0000000000000009
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,6,0.0005703048662042409,True,0.000570304866204463,0.000616257766567153,True,True,0.9999999999999999,1.0000000000000007
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,7,0.0015840925471799494,True,0.0015840925471835021,0.0009326260395456738,True,True,1.0000000000000038,1.0000000000000047
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,8,0.005142782736296425,True,0.005142782736285767,0.0009610559967796123,True,True,1.0000000000000007,1.0000000000000018
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,9,0.0014075740360599553,True,0.001407574036063508,0.0006938023439554122,True,True,1.0000000000000009,1.0000000000000009
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,10,0.0002970184086805716,True,0.00029701840866636076,0.0002037786623987985,True,True,1.000000000000004,1.0000000000000036
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,11,0.002194517944488439,True,0.002194517944488439,0.0004513351589411389,True,True,1.000000000000005,1.0000000000000029
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,12,0.005186514735626702,True,0.00518651473559828,0.0006895264123348929,True,True,1.0000000000000042,1.000000000000002
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,13,0.0007906882481947264,True,0.0007906882482160427,0.00022486756361490194,True,True,1.0000000000000047,1.0000000000000024
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_planar_vertical,14,0.00022141880511838963,True,0.00022141880509707335,0.00016939944524398804,True,True,1.0,1.0000000000000082
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,0,0.008455092665663244,True,0.00845509266567035,0.003160975797867474,True,True,1.0000000000000009,1.0000000000000036
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,1,0.010476885003129155,True,0.01047688500313626,0.002017712293972476,True,True,0.9999999999999993,1.0000000000000018
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,2,0.00439494436767518,True,0.004394944367668074,0.0012777724100567105,True,True,1.000000000000002,1.000000000000006
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,3,0.00024092295382871498,True,0.00024092295384292584,0.0009922210943575207,True,True,0.9999999999999998,1.0000000000000029
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,4,0.002996588392505828,True,0.0029965883924845116,0.0021717480194079395,True,True,0.9999999999999989,0.9999999999999972
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,5,0.007730028222049157,True,0.007730028222049157,0.0028284381214953,True,True,0.9999999999999988,1.0000000000000009
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,6,0.0032447500934377205,True,0.0032447500934377205,0.0030399273328432213,True,True,0.9999999999999998,1.0000000000000007
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,7,0.0005761644395576582,True,0.0005761644395505527,0.002626122973736312,True,True,1.0000000000000018,1.0000000000000047
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,8,0.011621254749005772,True,0.011621254748995113,0.004671612535908072,True,True,1.000000000000003,1.0000000000000018
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,9,0.011328033469464316,True,0.011328033469466092,0.003939127728966545,True,True,1.0000000000000022,1.0000000000000009
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,10,0.004065081568555229,True,0.00406508156856944,0.0012812872161480644,True,True,1.0000000000000036,1.0000000000000036
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,11,0.0027981388177522604,True,0.0027981388177380495,0.002108280315796418,True,True,1.0000000000000013,1.0000000000000029
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,12,0.0035847047937522802,True,0.0035847047937593857,0.002056610371907877,True,True,1.0000000000000002,1.000000000000002
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,13,0.0021191439831156345,True,0.0021191439831369507,0.0011696250922308639,True,True,1.0000000000000007,1.0000000000000024
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig3,fine_vertical_planar,14,0.0027528862355339356,True,0.002752886235555252,0.0005671524581382958,True,True,0.9999999999999997,1.0000000000000082
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,0,0.008355911427848639,True,0.008356731246522031,0.0027585680358399246,True,True,0.9999999065693356,0.9999999071661875
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,1,0.010285463897446334,True,0.010285927691981556,0.001427810043444774,True,True,0.9999999310088256,0.9999999305627677
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,2,0.004406298008227338,True,0.004406048734409751,0.0005951043338796045,True,True,0.9999994729119026,0.9999994724195357
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,3,0.00020180830981075815,True,0.00020175867093996658,0.0004310661348921208,True,True,0.9999999404668798,0.9999999404205263
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,4,0.003175155769582716,True,0.0031751558658612566,0.0004240211649981204,True,True,0.9999999999202241,0.9999999999200013
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,5,0.007717716511301376,True,0.007717712042378366,0.0008448930699536103,True,True,0.9999999919965239,0.9999999919877728
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,6,0.0033599343301404794,True,0.0033599343301411455,0.0004355543370464215,True,True,1.000000000000001,0.9999999999999998
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,7,0.000593205680988973,True,0.0005932056812163466,0.00026922922388194755,True,True,0.9999999999998537,0.9999999999998571
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,8,0.01210757799125517,True,0.012107578009565856,0.001023539002524357,True,True,0.9999999999746181,0.9999999999746246
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,9,0.01145515672097197,True,0.01145515672097197,0.001944355028332392,True,True,1.0000000000000022,1.0000000000000009
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,10,0.004123198768780867,True,0.004123188962701363,0.0006654740061152318,True,True,0.9999999926147399,0.9999999926008213
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,11,0.0028041571988879355,True,0.0028043438087976824,0.0009010988957006158,True,True,0.9999999492188754,0.9999999494324374
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,12,0.0033621926349383102,True,0.003362187780219017,0.00036667275081259126,True,True,0.999999996979972,0.999999996972254
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,13,0.002151401938228048,True,0.0021522159495859228,0.00040849729308778014,True,True,0.9999998241735734,0.9999998233312253
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,planar,14,0.002745966268179245,True,0.0027460477448784104,0.0002199691402861011,True,True,0.9999999194307116,0.9999999194933837
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,0,0.00033670349300507496,True,0.0003367051344937977,0.000374775127124085,True,True,0.9999999065693356,0.9999999065694367
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,1,0.007897248869710438,True,0.007897909553378213,0.0011598610401407918,True,True,0.9999999310088256,0.9999999316744235
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,2,0.0007875394775567202,True,0.0007875808891597558,0.00025695057254383633,True,True,0.9999994729119026,0.9999994728936886
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,3,0.0009815284800538393,True,0.0009815384314961761,0.00010908845596508021,True,True,0.9999999404668798,0.9999999404624658
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,4,0.007260143935098995,True,0.007260144327688067,0.0006134603787598003,True,True,0.9999999999202241,0.9999999999193365
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,5,0.0005059885275287002,True,0.0005059839667254096,0.00022000702200055568,True,True,0.9999999919965239,0.9999999919917619
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,6,0.0006650029823130899,True,0.0006650029823125347,0.0002864414403016296,True,True,1.000000000000001,1.0000000000000009
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,7,0.0015941479445302775,True,0.0015941479292678196,0.0008048099796741651,True,True,0.9999999999998537,0.9999999999998765
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,8,0.005633622435375685,True,0.005633622437134278,0.00070588615029964,True,True,0.9999999999746181,0.9999999999754831
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,9,0.0015277020946431463,True,0.0015277020946520281,0.0003331241189048793,True,True,1.0000000000000022,1.000000000000002
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,10,0.00037210575833057646,True,0.0003721066760959957,8.542505851204737e-05,True,True,0.9999999926147399,0.9999999926154984
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,11,0.002209387754781744,True,0.00220942080255071,0.00020958334229371353,True,True,0.9999999492188754,0.9999999492624926
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,12,0.005410631408203415,True,0.005410632751555511,0.0004594955029012632,True,True,0.999999996979972,0.9999999969813604
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,13,0.0008188877048525001,True,0.0008189047900160062,0.000209389490543364,True,True,0.9999998241735734,0.9999998241612598
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,vertical,14,0.00023659056704161685,True,0.00023655639044051213,6.169491033255276e-05,True,True,0.9999999194307116,0.9999999194668129
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,0,0.008106494469949155,True,0.008107314404256272,0.002434338453115946,True,True,0.9999999065693356,0.9999999071671857
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,1,0.0025923715202154085,True,0.0025921777698414417,0.00043687594987326753,True,True,0.9999999310088256,0.9999999312278056
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,2,0.003630764288402588,True,0.003630469737302633,0.00041045493083660884,True,True,0.9999994729119026,0.9999994723979375
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,3,0.0007358126825423028,True,0.0007358724442454445,0.0005387991488956174,True,True,0.9999999404668798,0.9999999404158085
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,4,0.010262495441530461,True,0.010262495930625448,0.0007161528933417007,True,True,0.9999999999202241,0.9999999999191005
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,5,0.008212901187370392,True,0.008212892215126999,0.0008006462818962574,True,True,0.9999999919965239,0.999999991983022
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,6,0.003930542999757702,True,0.003930542999756925,0.0006432941993816933,True,True,1.000000000000001,1.0000000000000022
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,7,0.002176289632828343,True,0.0021762896179957636,0.0006262074840692112,True,True,0.9999999999998537,0.9999999999998787
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,8,0.017248914881562882,True,0.017248914900434897,0.0013575796367946813,True,True,0.9999999999746181,0.9999999999754788
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,9,0.012862949244759392,True,0.012862949244764721,0.0022649118367618635,True,True,1.0000000000000022,1.0000000000000009
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,10,0.004420088330277849,True,0.004420079326834525,0.0007300122189142193,True,True,0.9999999926147399,0.9999999926014893
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,11,0.004999987884204415,True,0.0050002134148599,0.0010350989423327617,True,True,0.9999999492188754,0.9999999494834974
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,12,0.0018249942691852539,True,0.0018250006080080539,0.0006365363532181402,True,True,0.999999996979972,0.9999999969732959
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,13,0.0029424897257399607,True,0.0029433232460789327,0.0002307235013337137,True,True,0.9999998241735734,0.9999998233163303
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,joint,14,0.0025246231682132247,True,0.002524737927416254,0.0002347099665088128,True,True,0.9999999194307116,0.9999999195285468
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,0,0.00024941695789948426,True,0.00024941684226575944,0.00033218983828211233,True,True,0.9999999071661875,0.9999999071671857
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,1,0.007693092377230926,True,0.007693749922140114,0.001112496052089544,True,True,0.9999999305627677,0.9999999312278056
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,2,0.0007755337198247503,True,0.0007755789971071181,0.00024549137798187266,True,True,0.9999994724195357,0.9999994723979375
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,3,0.000937620992353061,True,0.0009376311151854111,0.00010774951987885833,True,True,0.9999999404205263,0.9999999404158085
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,4,0.0070873396719477455,True,0.0070873400647641915,0.0005901702278963012,True,True,0.9999999999200013,0.9999999999191005
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,5,0.000495184676069016,True,0.0004951801727486327,0.0001991344609611955,True,True,0.9999999919877728,0.999999991983022
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,6,0.000570608669617223,True,0.0005706086696157797,0.00027608627352461906,True,True,0.9999999999999998,1.0000000000000022
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,7,0.0015830839518393702,True,0.001583083936779417,0.0007747995910137655,True,True,0.9999999999998571,0.9999999999998787
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,8,0.005141336890307713,True,0.0051413368908690416,0.0006533983261336798,True,True,0.9999999999746246,0.9999999999754788
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,9,0.0014077925237874211,True,0.0014077925237927502,0.0003277407382251449,True,True,1.0000000000000009,1.0000000000000009
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,10,0.0002968895614969824,True,0.00029689036413316217,8.315413155467973e-05,True,True,0.9999999926008213,0.9999999926014893
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,11,0.00219583068531648,True,0.0021958696060622174,0.00019043097035197038,True,True,0.9999999494324374,0.9999999494834974
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,12,0.005187186904123564,True,0.005187188388227071,0.00043906891457995575,True,True,0.999999996972254,0.9999999969732959
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,13,0.0007910877875119127,True,0.0007911072964930099,0.00020151617419559293,True,True,0.9999998233312253,0.9999998233163303
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_planar_vertical,14,0.00022134309996602042,True,0.0002213098174621564,5.491842985098812e-05,True,True,0.9999999194933837,0.9999999195285468
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,0,0.00844319796295423,True,0.00844401953875007,0.002800756782257518,True,True,0.9999999065694367,0.9999999071671857
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,1,0.010489620389925847,True,0.010490087323219655,0.0014712126306980497,True,True,0.9999999316744235,0.9999999312278056
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,2,0.004418303765959308,True,0.004418050626462389,0.0006051129414296017,True,True,0.9999994728936886,0.9999994723979375
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,3,0.0002457157975115365,True,0.00024566598725073163,0.00042973377579340316,True,True,0.9999999404624658,0.9999999404158085
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,4,0.0030023515064314665,True,0.003002351602937381,0.0004237433917025716,True,True,0.9999999999193365,0.9999999999191005
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,5,0.0077069126598416915,True,0.007706908248401589,0.0008554262585190352,True,True,0.9999999919917619,0.999999991983022
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,6,0.0032655400174446125,True,0.0032655400174443905,0.00042857595834953764,True,True,1.0000000000000009,1.0000000000000022
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,7,0.0005821416882980657,True,0.000582141688727944,0.00027850620442941234,True,True,0.9999999999998765,0.9999999999998787
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,8,0.011615292446187198,True,0.01161529246330062,0.0010066943495405621,True,True,0.9999999999754831,0.9999999999754788
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,9,0.011335247150116246,True,0.011335247150112693,0.001936903538224217,True,True,1.000000000000002,1.0000000000000009
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,10,0.004047982571947273,True,0.004047972650738529,0.0006613529717531267,True,True,0.9999999926154984,0.9999999926014893
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,11,0.002790600129422671,True,0.0027907926123091897,0.0008987034278172786,True,True,0.9999999492624926,0.9999999494834974
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,12,0.0035856371390181607,True,0.003585632143547457,0.00037519570663900045,True,True,0.9999999969813604,0.9999999969732959
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,13,0.0021236020208874606,True,0.0021244184560629265,0.00041632548863370945,True,True,0.9999998241612598,0.9999998233163303
h0p4_newton_plus_log_p15_boxcar_independent_s-1_sys0_sig10,fine_vertical_planar,14,0.0027612137352548416,True,0.002761294317856766,0.00021840614936316215,True,True,0.9999999194668129,0.9999999195285468
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,0,0.008369883213362073,True,0.008369883213362073,0.0031648700770128733,True,True,0.9999999999999997,1.000000000000003
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,1,0.010278965974514165,True,0.010278965974514165,0.0019933006549980275,True,True,0.9999999999999986,1.0000000000000007
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,2,0.004384401983685393,True,0.004384401983685393,0.001251613898301835,True,True,1.0000000000000009,0.9999999999999993
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,3,0.00019663865987951112,True,0.00019663865986530027,0.0011330300611339728,True,True,1.0000000000000016,1.0000000000000027
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,4,0.0031685988505714135,True,0.0031685988505714135,0.0022955542602508916,True,True,1.0000000000000007,1.000000000000003
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,5,0.007732657336831039,True,0.007732657336816828,0.002950793712429367,True,True,1.000000000000002,1.0000000000000022
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,6,0.0033380290414739555,True,0.0033380290414734004,0.002838772394788254,True,True,1.0000000000000002,0.9999999999999992
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,7,0.0005857614240589726,True,0.0005857614240483144,0.002210276551354808,True,True,1.0000000000000002,1.0000000000000036
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,8,0.012119435233813647,True,0.012119435233806541,0.004746041911913749,True,True,0.9999999999999996,0.9999999999999999
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,9,0.011456051581561155,True,0.011456051581561155,0.004167339583752784,True,True,1.0000000000000022,1.0000000000000013
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,10,0.004119160796079768,True,0.004119160796065557,0.0012743647869405497,True,True,0.9999999999999998,1.0000000000000029
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,11,0.002794741225670805,True,0.002794741225656594,0.0021381810738964535,True,True,1.000000000000001,1.0000000000000058
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,12,0.003373531897345572,True,0.0033735318973384665,0.0020301325830696985,True,True,0.9999999999999981,1.0000000000000029
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,13,0.002132418051317586,True,0.002132418051317586,0.000987707148845866,True,True,1.0000000000000042,1.0000000000000067
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,planar,14,0.0027504462955221243,True,0.0027504462955079134,0.0006342533099545454,True,True,1.000000000000002,1.0000000000000022
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,0,0.00033600858017024393,True,0.00033600858017024393,0.0003747754739441891,True,True,0.9999999999999997,0.9999999999999994
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,1,0.007896464766375288,True,0.007896464766382394,0.0011599183013198749,True,True,0.9999999999999986,1.0
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,2,0.0007872321419313266,True,0.0007872321419029049,0.00036417323009045014,True,True,1.0000000000000009,0.9999999999999997
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,3,0.0009816504973514384,True,0.0009816504973585438,0.0001207963559023146,True,True,1.0000000000000016,0.9999999999999991
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,4,0.007260165760712312,True,0.007260165760726522,0.0006693261051202855,True,True,1.0000000000000007,0.9999999999999981
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,5,0.0005057364397416109,True,0.0005057364397416109,0.0003082527625954504,True,True,1.000000000000002,0.9999999999999997
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,6,0.000665099600572483,True,0.000665099600572483,0.0006821699850698802,True,True,1.0000000000000002,1.0
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,7,0.0015946674141744666,True,0.0015946674141638084,0.0010003523073254768,True,True,1.0000000000000002,1.0000000000000018
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,8,0.005635028305764678,True,0.005635028305764678,0.001017078706116668,True,True,0.9999999999999996,1.0000000000000018
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,9,0.0015282664950042602,True,0.0015282664950060365,0.0007522553718199177,True,True,1.0000000000000022,1.0000000000000029
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,10,0.0003723087799869518,True,0.00037230877997984635,0.00020846817641116336,True,True,0.9999999999999998,1.0000000000000024
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,11,0.0022070221888483843,True,0.0022070221888483843,0.0004538675687404068,True,True,1.000000000000001,1.000000000000002
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,12,0.005409232691491184,True,0.0054092326915053945,0.0006883973375743866,True,True,0.9999999999999981,0.9999999999999994
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,13,0.0008181793303378981,True,0.0008181793303307927,0.00024391193971679527,True,True,1.0000000000000042,1.0000000000000027
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,vertical,14,0.00023657776341678982,True,0.00023657776342389525,0.0001932367212499884,True,True,1.000000000000002,1.0000000000000022
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,0,0.00812113528037628,True,0.008121135280369174,0.003058330506702844,True,True,0.9999999999999997,1.0000000000000022
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,1,0.002586776069961161,True,0.0025867760699398445,0.0012379934754311922,True,True,0.9999999999999986,1.0000000000000024
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,2,0.003609173865591231,True,0.0036091738656054417,0.0013413143371553595,True,True,1.0000000000000009,1.000000000000004
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,3,0.0007410759744317374,True,0.0007410759744601592,0.0011682104537014697,True,True,1.0000000000000016,1.0000000000000027
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,4,0.010255824853310003,True,0.010255824853324214,0.00252095743121206,True,True,1.0000000000000007,0.999999999999997
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,5,0.008227623854189403,True,0.008227623854189403,0.003011603959925305,True,True,1.000000000000002,1.0000000000000029
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,6,0.003908489082517175,True,0.003908489082517064,0.003129601137842185,True,True,1.0000000000000002,1.000000000000001
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,7,0.0021693833130385087,True,0.0021693833130385087,0.0021690463288356575,True,True,1.0000000000000002,1.0000000000000042
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,8,0.017262054666520754,True,0.0172620546665172,0.004827675779230534,True,True,0.9999999999999996,1.0000000000000009
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,9,0.012863766720075276,True,0.012863766720078829,0.0041207556820993425,True,True,1.0000000000000022,1.0000000000000004
h0p4_newton_plus_log_p15_boxcar_independent_s1_sys0_sig3,joint,10,0.004416297599050267,True,0.004416297599050267,0.0013667084306544703,True,True,0.9999999999999998,1.0000000000000024
