group,branch,draw,center,kind,amplitude,peak_selected,true_flux_fraction_retained,reference_flux_jy_kms,post_continuum_flux_over_reference,selected_noisy_flux_over_reference,paired_selected_flux_difference_over_reference,selected_voxel_fraction
gaussian,boxcar_hanning_full,1,10,rotation,10,True,0.8806718274318529,0.5379852527525338,0.9999999997516171,1.049214092533098,0.8954484217003994,0.025852621188698008
gaussian,boxcar_hanning_full,1,10,warp,5,True,0.7289828863691298,0.2689926263762669,0.9999999997515774,1.02808953734308,0.7205581956776829,0.01394241586285482
gaussian,boxcar_hanning_full,1,10,warp,10,True,0.868448248773876,0.5379852527525338,0.9999999997515774,1.0360482870897259,0.8822826162570273,0.025758268556622468
gaussian,boxcar_hanning_full,1,10,streaming,5,True,0.6721187584837429,0.2689926263758595,0.9999999956298454,0.9764617250853126,0.6689303834194497,0.013118644805887604
gaussian,boxcar_hanning_full,1,10,streaming,10,True,0.8771281323423129,0.537985252751719,0.9999999956298454,1.0411155944446375,0.8873499236117062,0.026171968558799833
gaussian,boxcar_hanning_full,1,20,rotation,5,True,0.785909525961884,0.26899262637627985,1.0000000000000002,1.376880888508551,1.0693495468431689,0.018972136941958616
gaussian,boxcar_hanning_full,1,20,rotation,10,True,0.916138506170096,0.5379852527525597,1.0000000000000002,1.219415705099898,1.0656500342672068,0.02928560541729266
gaussian,boxcar_hanning_full,1,20,warp,5,True,0.7811091669988068,0.2689926263762799,1.0000000000000002,1.383292478324334,1.075761136658952,0.019066489574034156
gaussian,boxcar_hanning_full,1,20,warp,10,True,0.916621348897487,0.5379852527525598,1.0000000000000002,1.233933410534794,1.080167739702103,0.029702934366857548
gaussian,boxcar_hanning_full,1,20,streaming,5,True,0.7295843389441014,0.2689926263762799,1.0000000000000004,1.3240993455548116,1.0165680038894294,0.01828989483310471
gaussian,boxcar_hanning_full,1,20,streaming,10,True,0.9034079866378654,0.5379852527525598,1.0000000000000004,1.2145799827802843,1.060814311947593,0.030189213316785334
gaussian,boxcar_hanning_full,1,30,rotation,5,True,0.8223912436034204,0.2689926263762799,0.9999999999997957,1.3089680893250741,1.0014367476596917,0.016736705351245818
gaussian,boxcar_hanning_full,1,30,rotation,10,True,0.9574668664774977,0.5379852527525598,0.9999999999997957,1.264420053963109,1.1106543831304179,0.029888010683621107
gaussian,boxcar_hanning_full,1,30,warp,5,True,0.8083288782726377,0.26899262637627985,0.9999999999997958,1.2951104059437524,0.9875790642783701,0.016787510614671108
gaussian,boxcar_hanning_full,1,30,warp,10,True,0.954746538667004,0.5379852527525597,0.9999999999997958,1.2505776963305757,1.0968120254978846,0.030062200158222106
gaussian,boxcar_hanning_full,1,30,streaming,5,True,0.7886560039170106,0.2689926263762798,0.9999999999933916,1.3029213373729196,0.9953899957075371,0.016812913246383752
gaussian,boxcar_hanning_full,1,30,streaming,10,True,0.9496629090899434,0.5379852527525596,0.9999999999933916,1.23928556511528,1.0855198942825888,0.030817021214826427
gaussian,boxcar_hanning_full,2,10,rotation,5,True,0.7031312845630984,0.2689926263762669,0.9999999997516171,0.9079035315146406,0.8042752385631983,0.009072368468801939
gaussian,boxcar_hanning_full,2,10,rotation,10,True,0.8989179286100915,0.5379852527525338,0.9999999997516171,0.9857749265473137,0.9339607800715924,0.020086223789927495
gaussian,boxcar_hanning_full,2,10,warp,5,True,0.6969997132533283,0.2689926263762669,0.9999999997515774,0.9039561890883077,0.8003278961368653,0.009097771100514586
gaussian,boxcar_hanning_full,2,10,warp,10,True,0.8975073800537724,0.5379852527525338,0.9999999997515774,0.9765130704487395,0.9246989239730182,0.020195092211553117
gaussian,boxcar_hanning_full,2,10,streaming,5,True,0.6300564777892438,0.2689926263758595,0.9999999956298454,0.8334114484863252,0.7297831555347258,0.008161502674534225
gaussian,boxcar_hanning_full,2,10,streaming,10,True,0.8892845304269686,0.537985252751719,0.9999999956298454,0.9831541728561936,0.9313400263803938,0.02090999484689471
gaussian,boxcar_hanning_full,2,20,rotation,5,True,0.8011946077770493,0.26899262637627985,1.0000000000000002,1.020778948676855,0.9171506557254177,0.012998889542099419
gaussian,boxcar_hanning_full,2,20,rotation,10,True,0.9436942582496546,0.5379852527525597,1.0000000000000002,1.0625092903213396,1.0106951438456209,0.025946973820773548
gaussian,boxcar_hanning_full,2,20,warp,5,True,0.7905590819118691,0.2689926263762799,1.0000000000000002,1.0119855490377543,0.9083572560863168,0.01291542375218644
gaussian,boxcar_hanning_full,2,20,warp,10,True,0.941019326518699,0.5379852527525598,1.0000000000000002,1.0569835110295074,1.0051693645537887,0.02605584224239917
gaussian,boxcar_hanning_full,2,20,streaming,5,True,0.7369759058088567,0.2689926263762799,1.0000000000000004,0.9863240333220817,0.8826957403706445,0.012142457958644515
gaussian,boxcar_hanning_full,2,20,streaming,10,True,0.9271000926420088,0.5379852527525598,1.0000000000000004,1.0473087457590438,0.9954945992833251,0.026320755401688187
gaussian,boxcar_hanning_full,2,30,rotation,5,True,0.7432738421337161,0.2689926263762799,0.9999999999997957,0.8753536841860196,0.7717253912345822,0.009682031629905429
gaussian,boxcar_hanning_full,2,30,rotation,10,True,0.9334327489717194,0.5379852527525598,0.9999999999997957,1.0012810714229314,0.9494669249472126,0.02259745538209187
gaussian,boxcar_hanning_full,2,30,warp,5,True,0.7331686492922835,0.26899262637627985,0.9999999999997958,0.8433347321478393,0.7397064391964019,0.009649371103417743
gaussian,boxcar_hanning_full,2,30,warp,10,True,0.9284833611811908,0.5379852527525597,0.9999999999997958,1.0084360296907988,0.9566218832150802,0.022746242224980222
gaussian,boxcar_hanning_full,2,30,streaming,5,True,0.7055402014547794,0.2689926263762798,0.9999999999933916,0.8192080201028396,0.7155797271514022,0.009424376365391455
gaussian,boxcar_hanning_full,2,30,streaming,10,True,0.907741266011114,0.5379852527525596,0.9999999999933916,0.9985274939423514,0.9467133474666327,0.02265188959290468
gaussian,boxcar_hanning_full,3,10,rotation,5,True,0.8814562987089805,0.2689926263762669,0.9999999997516171,1.8927032137214215,1.2688048278575377,0.027438471197044585
gaussian,boxcar_hanning_full,3,10,rotation,10,True,0.974502593958476,0.5379852527525338,0.9999999997516171,1.5758770329877436,1.2639278400558016,0.040205108106342674
gaussian,boxcar_hanning_full,3,10,warp,5,True,0.8624369101351848,0.2689926263762669,0.9999999997515774,1.8366179081413945,1.2127195222775107,0.027100979090005153
gaussian,boxcar_hanning_full,3,10,warp,10,True,0.9683625428515217,0.5379852527525338,0.9999999997515774,1.5678921224292521,1.2559429294973103,0.04026680021193053
gaussian,boxcar_hanning_full,3,10,streaming,5,True,0.8586005565043872,0.2689926263758595,0.9999999956298454,1.8589242876620815,1.2350259017972525,0.02797918435778518
gaussian,boxcar_hanning_full,3,10,streaming,10,True,0.9692447076080724,0.537985252751719,0.9999999956298454,1.5889907650851762,1.2770415721527617,0.04189256864153983
gaussian,boxcar_hanning_full,3,20,rotation,5,True,0.9091352389482454,0.26899262637627985,1.0000000000000002,2.0244974560805917,1.4005990702167377,0.028378368570412465
gaussian,boxcar_hanning_full,3,20,rotation,10,True,0.9699727269835002,0.5379852527525597,1.0000000000000002,1.604950451598358,1.293001258666431,0.040636952845457645
gaussian,boxcar_hanning_full,3,20,warp,5,True,0.90448841283671,0.2689926263762799,1.0000000000000002,2.035578622587997,1.411680236724143,0.028628765940151398
gaussian,boxcar_hanning_full,3,20,warp,10,True,0.9644561827857098,0.5379852527525598,1.0000000000000002,1.6142942966523008,1.302345103720374,0.041061539689797574
gaussian,boxcar_hanning_full,3,20,streaming,5,True,0.8810335670502036,0.2689926263762799,1.0000000000000004,2.0469241625927563,1.4230257767289027,0.028697715940514294
gaussian,boxcar_hanning_full,3,20,streaming,10,True,0.963756776181012,0.5379852527525598,1.0000000000000004,1.6235720126694646,1.3116228197375377,0.0421320791691162
gaussian,boxcar_hanning_full,3,30,rotation,5,True,0.8197119926397339,0.2689926263762799,0.9999999999997957,1.7464686548900872,1.1225702690262334,0.02236157380190302
gaussian,boxcar_hanning_full,3,30,rotation,10,True,0.9477113322535556,0.5379852527525598,0.9999999999997957,1.3948839818559924,1.0829347889240655,0.03532054492273971
gaussian,boxcar_hanning_full,3,30,warp,5,True,0.8103854186797483,0.26899262637627985,0.9999999999997958,1.7472467912542295,1.1233484053903757,0.022412379065328312
gaussian,boxcar_hanning_full,3,30,warp,10,True,0.9455361875473954,0.5379852527525597,0.9999999999997958,1.407383193315905,1.095434000383978,0.035810452820055017
gaussian,boxcar_hanning_full,3,30,streaming,5,True,0.794475022931495,0.2689926263762798,0.9999999999933916,1.7439705863976391,1.1200722005337849,0.021973276431438298
gaussian,boxcar_hanning_full,3,30,streaming,10,True,0.9327506723677638,0.5379852527525596,0.9999999999933916,1.4168428250363845,1.1048936321044573,0.036017302821143696
gaussian,boxcar_hanning_full,4,10,rotation,5,True,0.817794325509678,0.2689926263762669,0.9999999997516171,1.1167202524439706,1.0729901618359163,0.01319848164841306
gaussian,boxcar_hanning_full,4,10,rotation,10,True,0.9451199039456073,0.5379852527525338,0.9999999997516171,1.1767656477533326,1.1549006024493056,0.02408895275836291
gaussian,boxcar_hanning_full,4,10,warp,5,True,0.8067726505958016,0.2689926263762669,0.9999999997515774,1.0916110652186355,1.0478809746105813,0.013067839542462314
gaussian,boxcar_hanning_full,4,10,warp,10,True,0.9359774795323658,0.5379852527525338,0.9999999997515774,1.16056456557736,1.1386995202733328,0.023929279073311997
gaussian,boxcar_hanning_full,4,10,streaming,5,True,0.7800508390210813,0.2689926263758595,0.9999999956298454,1.0635434832040416,1.0198133925959212,0.013078726384624876
gaussian,boxcar_hanning_full,4,10,streaming,10,True,0.9244677327196541,0.537985252751719,0.9999999956298454,1.162473834441633,1.140608789137573,0.025017963289568228
gaussian,boxcar_hanning_full,4,20,rotation,5,True,0.7083875276375027,0.26899262637627985,1.0000000000000002,0.9416601100205407,0.8979300194124886,0.010219115843258504
gaussian,boxcar_hanning_full,4,20,rotation,10,True,0.9116891136078149,0.5379852527525597,1.0000000000000002,1.0362554504810466,1.0143904051770207,0.021457965902410347
gaussian,boxcar_hanning_full,4,20,warp,5,True,0.7078502707025028,0.2689926263762799,1.0000000000000002,0.9843528028898129,0.9406227122817609,0.010748942161836538
gaussian,boxcar_hanning_full,4,20,warp,10,True,0.9104707623588612,0.5379852527525598,1.0000000000000002,1.0484639441831205,1.0265988988790944,0.021795458009449778
gaussian,boxcar_hanning_full,4,20,streaming,5,True,0.6842178721337603,0.2689926263762799,1.0000000000000004,0.9847814199432455,0.9410513293351934,0.011013855321125554
gaussian,boxcar_hanning_full,4,20,streaming,10,True,0.9019603583660286,0.5379852527525598,1.0000000000000004,1.062829249870496,1.0409642045664702,0.022212786959014668
gaussian,boxcar_hanning_full,4,30,rotation,5,True,0.7496135847842564,0.2689926263762799,0.9999999999997957,0.9275132805340345,0.8837831899259824,0.011961010589268477
gaussian,boxcar_hanning_full,4,30,rotation,10,True,0.915083272068243,0.5379852527525598,0.9999999999997957,1.092562576773542,1.070697531469516,0.024361123812426968
gaussian,boxcar_hanning_full,4,30,warp,5,True,0.736980093991121,0.26899262637627985,0.9999999999997958,0.9378752546210719,0.8941451640130199,0.012222294801169972
gaussian,boxcar_hanning_full,4,30,warp,10,True,0.9142987291752612,0.5379852527525597,0.9999999999997958,1.100042324317233,1.0781772790132071,0.02473853434072913
gaussian,boxcar_hanning_full,4,30,streaming,5,True,0.6999293281099227,0.2689926263762798,0.9999999999933916,0.9024857053270853,0.8587556147190332,0.012599705329472133
gaussian,boxcar_hanning_full,4,30,streaming,10,True,0.9075370347833998,0.5379852527525596,0.9999999999933916,1.1138005801480948,1.091935534844069,0.02637881855988852
gaussian,boxcar_hanning_full,5,10,rotation,5,True,0.780020452282649,0.2689926263762669,0.9999999997516171,1.3009764726820656,1.081094859648794,0.015412139554800735
gaussian,boxcar_hanning_full,5,10,rotation,10,True,0.9344410198297648,0.5379852527525338,0.9999999997516171,1.1844282911378836,1.0744874846212478,0.026698165929990348
gaussian,boxcar_hanning_full,5,10,warp,5,True,0.7633853135847574,0.2689926263762669,0.9999999997515774,1.2763919420965357,1.0565103290632638,0.015288755343625029
gaussian,boxcar_hanning_full,5,10,warp,10,True,0.9333262961146841,0.5379852527525338,0.9999999997515774,1.1949453700434765,1.0850045635268406,0.02722073435379334
gaussian,boxcar_hanning_full,5,10,streaming,5,True,0.7246287717871308,0.2689926263758595,0.9999999956298454,1.243614637025101,1.0237330239914961,0.014864168499285098
gaussian,boxcar_hanning_full,5,10,streaming,10,True,0.9075797208584782,0.537985252751719,0.9999999956298454,1.182794387121993,1.0728535806051906,0.027594515934707978
gaussian,boxcar_hanning_full,5,20,rotation,5,True,0.7368320622230966,0.26899262637627985,1.0000000000000002,0.9796795832678941,0.7597979702346328,0.011521907955378463
gaussian,boxcar_hanning_full,5,20,rotation,10,True,0.8594908139639462,0.5379852527525597,1.0000000000000002,1.03106092210996,0.9211201155933294,0.02141078958637258
gaussian,boxcar_hanning_full,5,20,warp,5,True,0.7203281718338433,0.2689926263762799,1.0000000000000002,0.9504306658511278,0.7305490528178665,0.011329573743839862
gaussian,boxcar_hanning_full,5,20,warp,10,True,0.8565971209301811,0.5379852527525598,1.0000000000000002,1.0357280863014269,0.925787279784796,0.02148336853412299
gaussian,boxcar_hanning_full,5,20,streaming,5,True,0.6544994033889494,0.2689926263762799,1.0000000000000004,0.8720139703111128,0.6521323572778516,0.010346129001821731
gaussian,boxcar_hanning_full,5,20,streaming,10,True,0.8636585391942722,0.5379852527525598,1.0000000000000004,1.017222855957947,0.9072820494413164,0.0217119922195368
gaussian,boxcar_hanning_full,5,30,rotation,5,True,0.7275558487198616,0.2689926263762799,0.9999999999997957,1.1234660704809023,0.903584457447641,0.013953302705017382
gaussian,boxcar_hanning_full,5,30,rotation,10,True,0.9033741694738847,0.5379852527525598,0.9999999999997957,1.131706896108108,1.0217660895914775,0.024811113288479545
gaussian,boxcar_hanning_full,5,30,warp,5,True,0.7212362030316171,0.26899262637627985,0.9999999999997958,1.1050212471684437,0.8851396341351825,0.013793629019966468
gaussian,boxcar_hanning_full,5,30,warp,10,True,0.8932192213584385,0.5379852527525597,0.9999999999997958,1.1297053208424368,1.0197645143258063,0.024843773814967232
gaussian,boxcar_hanning_full,5,30,streaming,5,True,0.6828509859528084,0.2689926263762798,0.9999999999933916,1.0685937381497885,0.848712125116527,0.01328557638571356
gaussian,boxcar_hanning_full,5,30,streaming,10,True,0.8847482044684631,0.5379852527525596,0.9999999999933916,1.1206686134002184,1.0107278068835877,0.024949013289205332
gaussian,boxcar_hanning_full,6,10,rotation,5,True,0.7373229214603261,0.2689926263762669,0.9999999997516171,1.0384053817689487,0.8749448891138839,0.011815852693767646
gaussian,boxcar_hanning_full,6,10,rotation,10,True,0.8885413745556893,0.5379852527525338,0.9999999997516171,1.0244505270739803,0.9427202807464479,0.02255390801344162
gaussian,boxcar_hanning_full,6,10,warp,5,True,0.7148974782814942,0.2689926263762669,0.9999999997515774,1.0210687873412805,0.8576082946862156,0.011529165850153504
gaussian,boxcar_hanning_full,6,10,warp,10,True,0.885200059060745,0.5379852527525338,0.9999999997515774,1.0231655833133262,0.9414353369857936,0.02287688433093097
gaussian,boxcar_hanning_full,6,10,streaming,5,True,0.6615561293202105,0.2689926263758595,0.9999999956298454,0.9596404047426393,0.796179912087327,0.010629186898048351
gaussian,boxcar_hanning_full,6,10,streaming,10,True,0.855632380622893,0.537985252751719,0.9999999956298454,1.004298636927137,0.9225683905994808,0.022673663277229805
gaussian,boxcar_hanning_full,6,20,rotation,5,True,0.6318388980962779,0.26899262637627985,1.0000000000000002,0.745969210467285,0.582508717812228,0.009398973733678808
gaussian,boxcar_hanning_full,6,20,rotation,10,True,0.9138323399426926,0.5379852527525597,1.0000000000000002,0.9775144757827182,0.8957842294551898,0.02263374485596708
gaussian,boxcar_hanning_full,6,20,warp,5,True,0.6024768348806259,0.2689926263762799,1.0000000000000002,0.7130199118019593,0.5495594191469023,0.009108657942677147
gaussian,boxcar_hanning_full,6,20,warp,10,True,0.9043919682727997,0.5379852527525598,1.0000000000000002,0.9612332068386545,0.879502960511126,0.02235431590712798
gaussian,boxcar_hanning_full,6,20,streaming,5,True,0.5414657826052027,0.2689926263762799,1.0000000000000004,0.6514990950255194,0.4880386023704625,0.008448189518148366
gaussian,boxcar_hanning_full,6,20,streaming,10,True,0.883559862873291,0.5379852527525598,1.0000000000000004,0.9442185429766113,0.862488296649083,0.02235431590712798
gaussian,boxcar_hanning_full,6,30,rotation,5,True,0.6747338322591083,0.2689926263762799,0.9999999999997957,1.047077222238002,0.8836167295829451,0.012483579013071469
gaussian,boxcar_hanning_full,6,30,rotation,10,True,0.921220590173314,0.5379852527525598,0.9999999999997957,1.1142757389489124,1.032545492621384,0.023889360652049267
gaussian,boxcar_hanning_full,6,30,warp,5,True,0.6749189889405753,0.26899262637627985,0.9999999999997958,1.0612073372472768,0.8977468445922199,0.012657768487672466
gaussian,boxcar_hanning_full,6,30,warp,10,True,0.9213364973486025,0.5379852527525597,0.9999999999997958,1.1224048751774547,1.040674628849926,0.023961939599799684
gaussian,boxcar_hanning_full,6,30,streaming,5,True,0.6377148298757888,0.2689926263762798,0.9999999999933916,1.064326024692901,0.9008655320378439,0.012694057961547673
gaussian,boxcar_hanning_full,6,30,streaming,10,True,0.9138935419930773,0.5379852527525596,0.9999999999933916,1.1232726420542196,1.0415423957266912,0.024528055392252925
gaussian,boxcar_hanning_full,7,10,rotation,5,True,0.8550511051296789,0.2689926263762669,0.9999999997516171,1.5607086861069308,1.2015796802742222,0.02222367380117723
gaussian,boxcar_hanning_full,7,10,rotation,10,True,0.9490493618708963,0.5379852527525338,0.9999999997516171,1.4097905198154892,1.230226016899135,0.03544755808130294
gaussian,boxcar_hanning_full,7,10,warp,5,True,0.855704700119851,0.2689926263762669,0.9999999997515774,1.5768491427491729,1.2177201369164643,0.02221641590640219
gaussian,boxcar_hanning_full,7,10,warp,10,True,0.9495037091142324,0.5379852527525338,0.9999999997515774,1.3960947789786957,1.2165302760623415,0.03516450018507632
gaussian,boxcar_hanning_full,7,10,streaming,5,True,0.8240390049595683,0.2689926263758595,0.9999999956298454,1.5533210511693079,1.1941920453360555,0.02190069748368788
gaussian,boxcar_hanning_full,7,10,streaming,10,True,0.9450253091290292,0.537985252751719,0.9999999956298454,1.4025729520085182,1.223008449091892,0.03668140019306
gaussian,boxcar_hanning_full,7,20,rotation,5,True,0.7427069423877289,0.26899262637627985,1.0000000000000002,1.366022217209682,1.0068932113769908,0.018024981673815693
gaussian,boxcar_hanning_full,7,20,rotation,10,True,0.9345106461448056,0.5379852527525597,1.0000000000000002,1.2705803047910715,1.091015801874726,0.032685929119399625
gaussian,boxcar_hanning_full,7,20,warp,5,True,0.750146593139537,0.2689926263762799,1.0000000000000002,1.371610560295701,1.0124815544630097,0.01810844746372867
gaussian,boxcar_hanning_full,7,20,warp,10,True,0.9356641601927499,0.5379852527525598,1.0000000000000002,1.2775310970994356,1.0979665941830898,0.03291818175220096
gaussian,boxcar_hanning_full,7,20,streaming,5,True,0.7427557959532061,0.2689926263762799,1.0000000000000004,1.384954553666256,1.0258255478335647,0.018329813254367437
gaussian,boxcar_hanning_full,7,20,streaming,10,True,0.9114192987313467,0.5379852527525598,1.0000000000000004,1.2483626930309735,1.068798190114628,0.032820200172737894
gaussian,boxcar_hanning_full,7,30,rotation,5,True,0.9083358389617033,0.2689926263762799,0.9999999999997957,1.604445030466491,1.2453160246337998,0.02342485538644661
gaussian,boxcar_hanning_full,7,30,rotation,10,True,0.9505261594955409,0.5379852527525598,0.9999999999997957,1.443244561578524,1.2636800586621784,0.03543667123914038
gaussian,boxcar_hanning_full,7,30,warp,5,True,0.8966723468959946,0.26899262637627985,0.9999999999997958,1.5898659084035458,1.2307369025708546,0.02329058433310834
gaussian,boxcar_hanning_full,7,30,warp,10,True,0.9467397796860164,0.5379852527525597,0.9999999999997958,1.4345942443558035,1.2550297414394578,0.0354403001865279
gaussian,boxcar_hanning_full,7,30,streaming,5,True,0.8631793697102842,0.2689926263762798,0.9999999999933916,1.5483514932856792,1.1892224874529875,0.022989381699944113
gaussian,boxcar_hanning_full,7,30,streaming,10,True,0.9297416761446152,0.5379852527525596,0.9999999999933916,1.4245758121204763,1.2450113092041306,0.03632576334908297
gaussian,boxcar_hanning_full,8,10,rotation,5,True,0.7529800273788846,0.2689926263762669,0.9999999997516171,1.2485348256806865,1.1917261847636988,0.014860539551897577
gaussian,boxcar_hanning_full,8,10,rotation,10,True,0.954432159167596,0.5379852527525338,0.9999999997516171,1.2268697645555757,1.1984654440970819,0.028091681726798323
gaussian,boxcar_hanning_full,8,10,warp,5,True,0.7130736235020453,0.2689926263762669,0.9999999997515774,1.1928519771155461,1.1360433361985585,0.014464984286657812
gaussian,boxcar_hanning_full,8,10,warp,10,True,0.9498758962525439,0.5379852527525338,0.9999999997515774,1.2192531515916376,1.1908488311331438,0.027710642251108645
gaussian,boxcar_hanning_full,8,10,streaming,5,True,0.6313522927447678,0.2689926263758595,0.9999999956298454,1.146404998274437,1.0895963573573633,0.014152894811331026
gaussian,boxcar_hanning_full,8,10,streaming,10,True,0.9406456314538132,0.537985252751719,0.9999999956298454,1.228824700974576,1.2004203805160392,0.028795697519977355
gaussian,boxcar_hanning_full,8,20,rotation,5,True,0.7813973048195909,0.26899262637627985,1.0000000000000002,1.0135370358349496,0.9567283949179645,0.012178747432519723
gaussian,boxcar_hanning_full,8,20,rotation,10,True,0.9290260045883098,0.5379852527525597,1.0000000000000002,1.1163425180558368,1.0879381975973443,0.024455476444502508
gaussian,boxcar_hanning_full,8,20,warp,5,True,0.7671041365772345,0.2689926263762799,1.0000000000000002,0.981272857223927,0.924464216306942,0.01184125532548029
gaussian,boxcar_hanning_full,8,20,warp,10,True,0.9290054074208999,0.5379852527525598,1.0000000000000002,1.1093686111513863,1.080964290692894,0.024589747497840778
gaussian,boxcar_hanning_full,8,20,streaming,5,True,0.7539930971075824,0.2689926263762799,1.0000000000000004,0.9829069833427844,0.9260983424257994,0.011783192167279959
gaussian,boxcar_hanning_full,8,20,streaming,10,True,0.9135670081938269,0.5379852527525598,1.0000000000000004,1.0960360706176675,1.0676317501591752,0.024952642236592854
gaussian,boxcar_hanning_full,8,30,rotation,5,True,0.8447825592352736,0.2689926263762799,0.9999999999997957,1.1134234737260895,1.0566148328091045,0.01571697113535248
gaussian,boxcar_hanning_full,8,30,rotation,10,True,0.9407023616441671,0.5379852527525598,0.9999999999997957,1.2105037680623694,1.1820994476038769,0.028048134358148076
gaussian,boxcar_hanning_full,8,30,warp,5,True,0.8404145164523044,0.26899262637627985,0.9999999999997958,1.1143490771294275,1.0575404362124425,0.01605809218977943
gaussian,boxcar_hanning_full,8,30,warp,10,True,0.9425971740780441,0.5379852527525597,0.9999999999997958,1.2172435423750807,1.1888392219165884,0.028588847518888672
gaussian,boxcar_hanning_full,8,30,streaming,5,True,0.8108001784672008,0.2689926263762798,0.9999999999933916,1.0830367878809881,1.026228146964003,0.01609438166365464
gaussian,boxcar_hanning_full,8,30,streaming,10,True,0.9351677753968449,0.5379852527525596,0.9999999999933916,1.210846563056355,1.1824422425978625,0.02955777647135672
gaussian,boxcar_hanning_full,9,10,rotation,5,True,0.7909366650037478,0.2689926263762669,0.9999999997516171,1.0021926712855818,1.0021926712855818,0.012026331642243851
gaussian,boxcar_hanning_full,9,10,rotation,10,True,0.9239542034239303,0.5379852527525338,0.9999999997516171,1.0401561709387723,1.0401561709387723,0.022307139591090208
gaussian,boxcar_hanning_full,9,10,warp,5,True,0.7884122671389032,0.2689926263762669,0.9999999997515774,0.9903344114685039,0.9903344114685039,0.012345679012345678
gaussian,boxcar_hanning_full,9,10,warp,10,True,0.9223203393905887,0.5379852527525338,0.9999999997515774,1.046255201777096,1.046255201777096,0.02245955538136608
gaussian,boxcar_hanning_full,9,10,streaming,5,True,0.7335076458194567,0.2689926263758595,0.9999999956298454,0.9392854036837256,0.9392854036837256,0.011783192167279959
gaussian,boxcar_hanning_full,9,10,streaming,10,True,0.9163756357823724,0.537985252751719,0.9999999956298454,1.0493372364815647,1.0493372364815647,0.023040186963369406
gaussian,boxcar_hanning_full,9,20,rotation,5,True,0.7532860522999042,0.26899262637627985,1.0000000000000002,0.8415745814165604,0.8415745814165604,0.01065821847714852
gaussian,boxcar_hanning_full,9,20,rotation,10,True,0.9331120060791454,0.5379852527525597,1.0000000000000002,1.044394931315908,1.044394931315908,0.02451353960270284
gaussian,boxcar_hanning_full,9,20,warp,5,True,0.747978279952588,0.2689926263762799,1.0000000000000002,0.8566233878573568,0.8566233878573568,0.010879584267787285
gaussian,boxcar_hanning_full,9,20,warp,10,True,0.9314359070895802,0.5379852527525598,1.0000000000000002,1.041832472817288,1.041832472817288,0.02485103170974227
gaussian,boxcar_hanning_full,9,20,streaming,5,True,0.6821700466403693,0.2689926263762799,1.0000000000000004,0.799742427119491,0.799742427119491,0.0099215421574818
gaussian,boxcar_hanning_full,9,20,streaming,10,True,0.9121345090763054,0.5379852527525598,1.0000000000000004,1.0264236866204826,1.0264236866204826,0.02540263171264543
gaussian,boxcar_hanning_full,9,30,rotation,5,True,0.593349306602783,0.2689926263762799,0.9999999999997957,0.6215703819380094,0.6215703819380094,0.005222055290642396
gaussian,boxcar_hanning_full,9,30,rotation,10,True,0.8957141723420141,0.5379852527525598,0.9999999999997957,0.8884323165602708,0.8884323165602708,0.018083044832016025
gaussian,boxcar_hanning_full,9,30,warp,5,True,0.5862094829660477,0.26899262637627985,0.9999999999997958,0.6308444502171225,0.6308444502171225,0.005232942132804959
gaussian,boxcar_hanning_full,9,30,warp,10,True,0.8889903228289989,0.5379852527525597,0.9999999999997958,0.875239255321495,0.875239255321495,0.01810844746372867
gaussian,boxcar_hanning_full,9,30,streaming,5,True,0.5216242517985157,0.2689926263762798,0.9999999999933916,0.5714975785799604,0.5714975785799604,0.0045507000239510525
gaussian,boxcar_hanning_full,9,30,streaming,10,True,0.8707995485849348,0.5379852527525596,0.9999999999933916,0.8607849306020101,0.8607849306020101,0.017810873777951968
gaussian,boxcar_hanning_full,10,10,rotation,5,True,0.782371684671654,0.2689926263762669,0.9999999997516171,1.665656690159789,0.9544163357537371,0.026320755401688187
gaussian,boxcar_hanning_full,10,10,rotation,10,True,0.9405528743153848,0.5379852527525338,0.9999999997516171,1.39960135473131,1.0439811775282841,0.03945028704973835
gaussian,boxcar_hanning_full,10,10,warp,5,True,0.801214207953255,0.2689926263762669,0.9999999997515774,1.7097841903524704,0.9985438359464187,0.026647360666565055
gaussian,boxcar_hanning_full,10,10,warp,10,True,0.9363855228538016,0.5379852527525338,0.9999999997515774,1.4236239676237348,1.068003790420709,0.039374079154600415
gaussian,boxcar_hanning_full,10,10,streaming,5,True,0.7860947232718406,0.2689926263758595,0.9999999956298454,1.7017566348991757,0.9905162804920468,0.02639696329682612
gaussian,boxcar_hanning_full,10,10,streaming,10,True,0.9375334281285688,0.537985252751719,0.9999999956298454,1.4519733718654815,1.096353194661917,0.04049179494995681
gaussian,boxcar_hanning_full,10,20,rotation,5,True,0.829166123124149,0.26899262637627985,1.0000000000000002,1.8478498355458615,1.136609481139844,0.026465913297189017
gaussian,boxcar_hanning_full,10,20,rotation,10,True,0.9538957610690023,0.5379852527525597,1.0000000000000002,1.500756883308805,1.1451367061057962,0.03997648442092887
gaussian,boxcar_hanning_full,10,20,warp,5,True,0.8306020387202755,0.2689926263762799,1.0000000000000002,1.8672303912742874,1.15599003686827,0.02708646330045507
gaussian,boxcar_hanning_full,10,20,warp,10,True,0.9502177684755523,0.5379852527525598,1.0000000000000002,1.5128478870580233,1.1572277098550146,0.04025228442238044
