axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	dimensionless_potential	log_dimensionless_potential	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	gema_zcomp_1mpc_percent	gema_zcomp_5mpc_percent	gema_footprint_1mpc	gema_footprint_5mpc	gema_nneigh	gema_q_nn	gema_dnn_mpc	gema_q_lss	gema_eta_k	gema_dkn_mpc
9.354199000000e-01	1.840502000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.612397384644e+01	1.630618000000e+00	0.000000000000e+00	6.766500000000e-01	5.488448000000e-01	3.511026000000e+00	3.500979000000e+00	4.026057000000e-01	4.041175664771e-01	1.278267376204e+00	-1.237656845180e+01	1.080625162666e+01	1.224262552780e-01	9.998016493708e+00	1-457327	-4.796949463615e+00	11004-1902	1.986566619873e+02	7.347642000000e-02	6.000000000000e+00	2.689572000000e-02	4.561045000000e-02	1.897874000000e+01	2.681446957615e+03	6.401055999967e+10	2.535815000000e+00	1.207961267165e-06	-5.917946990985e+00	1.387478631105e-09	9.371526075841e+08	8.971810317926e+00	1.000000000000e+02	5.555599975586e+01	1	1	15	-3.297457500000e+00	1.934893000000e-01	-3.129871400000e+00	-1.054145200000e+00	2.211594800000e+00
8.595713000000e-01	2.098886000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.796309471130e+01	1.890504000000e+00	0.000000000000e+00	1.182230000000e+00	1.777084000000e-01	2.306620000000e+00	-1.421359000000e+00	-4.683339000000e+00	6.437526308832e-01	1.042620790103e+00	-1.274558049929e+01	1.011268173352e+01	-2.539461040346e-01	8.825176471752e+00	1-456643	-4.090711920434e+00	11006-12704	1.951784973145e+02	2.809328000000e-02	6.000000000000e+00	2.328634000000e-03	5.396089000000e-03	1.103115000000e+01	1.986944833488e+02	1.296229000005e+10	4.403040000000e+00	1.408795810564e-07	-6.851151948531e+00	9.319364134786e-11	3.625227214465e+07	7.559335231568e+00	7.380999755859e+01	4.479600143433e+01	1	1	141	-2.687947500000e+00	8.815960000000e-02	-1.666283800000e+00	2.210487200000e+00	1.805073000000e-01
8.112518000000e-01	1.298890000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.740183067322e+01	1.191604000000e+00	0.000000000000e+00	3.715300000000e-01	6.100512000000e+01	4.411154000000e+00	6.426871000000e+00	5.027952000000e+00	6.981873088195e-01	1.129717598530e+00	-9.922251538229e+00	9.312555400546e+00	-2.440241254661e-01	7.916180782907e+00	1-455937	-3.608996737044e+00	11006-3702	1.932037658691e+02	2.577951000000e-02	1.544030000000e+00	2.456427000000e-01	3.895035000000e-01	1.348086000000e+01	9.276204235283e+02	2.053787000000e+09	4.990997000000e+00	1.969187365160e-08	-7.705712959441e+00	1.149186703410e-11	3.943709029341e+06	6.595904864785e+00	6.363600158691e+01	5.747999954224e+01	1	1	308	-3.407541500000e+00	1.494255000000e-01	-2.512808300000e+00	6.654139000000e-01	5.909071000000e-01
8.593929000000e-01	2.190157000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.708416557312e+01	1.971625000000e+00	0.000000000000e+00	7.628200000000e-01	7.562699000000e-02	2.094380000000e+00	-1.709073000000e+00	-5.692073000000e+00	3.326551490947e-01	1.427595642657e+00	-1.322607940637e+01	9.925682064175e+00	1.408830963933e-01	9.260371765986e+00	1-456414	-4.463858308446e+00	11007-12702	1.935928497314e+02	2.816362000000e-02	5.628642000000e+00	5.007289000000e-04	3.831380000000e-03	2.676675000000e+01	3.005930969631e+02	8.427175999995e+09	2.151073000000e+00	1.874760799040e-07	-6.727054136088e+00	2.538525763695e-10	2.021287115272e+08	8.305628007588e+00	4.545500183105e+01	4.151800155640e+01	1	1	129	-4.841286000000e-01	4.249940000000e-02	-4.840126000000e-01	4.293878000000e-01	7.082630000000e-01
6.157367000000e-01	2.114431000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.446765899658e+01	1.921339000000e+00	0.000000000000e+00	8.389500000000e-01	1.681104000000e+00	2.454990000000e+00	-5.807651000000e-01	-4.671649000000e+00	7.341633579591e-01	8.318191782648e-01	-1.199119035325e+01	1.072445127276e+01	-6.176644714762e-01	9.256124556839e+00	1-521998	-4.260980599440e+00	11009-12705	1.950616760254e+02	7.281762000000e-02	2.695920000000e+00	5.410793000000e-02	1.209211000000e-01	6.789209000000e+00	1.481563897135e+03	5.302141000033e+10	5.422048000000e+00	4.679579864812e-07	-6.329793136367e+00	2.513821094803e-10	7.940952341822e+07	7.899872589580e+00	8.181800079346e+01	5.941999816895e+01	1	1	42	-1.352507900000e+00	1.704869000000e-01	-1.305800800000e+00	9.239780000000e-01	4.845417000000e-01
6.412699000000e-01	1.306844000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.547504043579e+01	1.201444000000e+00	0.000000000000e+00	3.509900000000e-01	6.928444000000e+01	4.436155000000e+00	5.909130000000e+00	4.649926000000e+00	5.589107942998e-01	1.127233771155e+00	-1.006922522347e+01	9.143219089314e+00	-1.971535108309e-01	8.025397500715e+00	1-522006	-3.733243353208e+00	11009-1902	1.957740631104e+02	2.429634000000e-02	1.511788000000e+00	1.185752000000e-01	1.589377000000e-01	1.340398000000e+01	2.285444425463e+03	1.390653999999e+09	3.621686000000e+00	1.837499560357e-08	-7.735772756154e+00	1.477771580275e-11	6.988727339744e+06	6.844398097112e+00	3.333300018311e+01	5.572900009155e+01	1	1	289	-3.698252900000e+00	2.457074000000e-01	-3.599601700000e+00	-1.371513000000e-01	1.094059500000e+00
8.807298000000e-01	1.637204000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.681997299194e+01	1.449914000000e+00	0.000000000000e+00	5.508400000000e-01	2.137117000000e+00	3.723148000000e+00	4.467330000000e+00	2.367481000000e+00	6.537335474999e-01	8.505088195776e-01	-1.162159702110e+01	9.502156762649e+00	-5.388584797190e-01	8.194689667649e+00	1-456285	-3.770478060075e+00	11009-3703	1.949763946533e+02	2.674099000000e-02	1.649420000000e+00	7.595559000000e-03	8.705937000000e-03	7.087757000000e+00	4.985200523182e+02	3.178020999998e+09	4.505402000000e+00	3.375531491143e-08	-7.471657836019e+00	2.182224750194e-11	8.295976455864e+06	6.918867510847e+00	5.238100051880e+01	5.579299926758e+01	1	1	247	-4.609996800000e+00	4.610102000000e-01	-3.312942700000e+00	5.381266000000e-01	6.515508000000e-01
8.664147000000e-01	2.133167000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.402228927612e+01	1.957661000000e+00	0.000000000000e+00	7.592300000000e-01	2.350141000000e-01	2.401704000000e+00	-1.527647000000e+00	-5.757205000000e+00	5.698567498228e-01	8.099637235237e-01	-1.282793951159e+01	1.070375792950e+01	-4.515549318541e-01	9.564044429850e+00	1-521915	-4.497093840014e+00	11009-6101	1.947975158691e+02	7.332406000000e-02	6.000000000000e+00	7.513087000000e-03	1.520817000000e-02	6.456003000000e+00	8.399393477752e+02	5.055428000050e+10	3.714127000000e+00	6.513585653925e-07	-6.186179871491e+00	5.108039410100e-10	2.355586576156e+08	8.372099070729e+00	8.571399688721e+01	6.323500061035e+01	1	1	44	-2.326311600000e+00	2.645839000000e-01	-2.089951500000e+00	5.387977000000e-01	6.512153000000e-01
2.698795000000e-01	1.502663000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.538510513306e+01	1.327382000000e+00	0.000000000000e+00	6.249600000000e-01	3.021087000000e+01	3.918257000000e+00	5.895653000000e+00	3.985396000000e+00	9.115521312350e-01	8.821598735144e-01	-1.048667809973e+01	9.208189467855e+00	-7.039004187411e-01	7.385085205385e+00	1-522063	-3.236766537075e+00	11010-12703	1.964360046387e+02	2.455913000000e-02	1.246142000000e+00	5.266370000000e-02	1.035100000000e-01	7.623596000000e+00	4.942553773553e+02	1.615062999999e+09	8.157407000000e+00	9.474499679990e-09	-8.023443714548e+00	3.382945605833e-12	7.103043344447e+05	5.851444464848e+00	4.375000000000e+01	4.000000000000e+01	1	1	146	-2.223620900000e+00	2.520354000000e-01	-2.104748700000e+00	1.196490200000e+00	3.930916000000e-01
7.604460000000e-01	1.462082000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.542967987061e+01	1.330223000000e+00	0.000000000000e+00	4.289900000000e-01	1.967504000000e+01	3.772144000000e+00	5.011335000000e+00	3.166426000000e+00	7.983800419560e-01	8.913772018776e-01	-1.064585086061e+01	9.433212491779e+00	-5.746562326502e-01	7.836452407867e+00	1-522093	-3.519036182955e+00	11010-6103	1.966517333984e+02	2.396423000000e-02	1.342702000000e+00	6.128605000000e-02	1.557871000000e-01	7.787126000000e+00	3.091207523612e+02	2.711518000000e+09	6.286082000000e+00	2.064198217342e-08	-7.685248601345e+00	9.564498807139e-12	2.606056077011e+06	6.415983756609e+00	4.545500183105e+01	4.007099914551e+01	1	1	149	-2.949726800000e+00	1.476977000000e-01	-2.081070700000e+00	1.198144800000e+00	3.925927000000e-01
4.478999000000e-01	2.100536000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.865670776367e+01	1.914413000000e+00	0.000000000000e+00	6.998000000000e-01	3.365682000000e-01	2.318584000000e+00	-5.330697000000e-01	-4.670724000000e+00	6.556266455076e-01	1.082278277849e+00	-1.269723504983e+01	1.067773995785e+01	-3.242353104134e-01	9.366486666831e+00	1-321057	-4.355430010662e+00	11011-9101	2.156047363281e+02	7.136770000000e-02	3.121813000000e+00	9.561035000000e-03	2.049099000000e-02	1.208588000000e+01	2.267945564675e+03	4.761458000041e+10	4.525084000000e+00	5.035380122664e-07	-6.297967738826e+00	3.241130191040e-10	1.226793346780e+08	8.088771412025e+00	8.500000000000e+01	8.270700073242e+01	1	1	116	-2.387111900000e+00	1.661716000000e-01	-1.828378200000e+00	8.622100000000e-01	5.080664000000e-01
5.319999000000e-01	1.909475000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.513294982910e+01	1.705254000000e+00	0.000000000000e+00	8.273200000000e-01	3.518033000000e+00	2.588228000000e+00	1.097061000000e+00	-2.609979000000e+00	8.270633496330e-01	7.462883379433e-01	-1.181113160589e+01	1.067197124726e+01	-7.069737392792e-01	9.017844547995e+00	1-244998	-4.095390599181e+00	11012-12701	2.107172851562e+02	6.849223000000e-02	3.679251000000e+00	7.258379000000e-02	2.559843000000e-01	5.575558000000e+00	1.288854130666e+03	4.698629999993e+10	6.715268000000e+00	3.348319148019e-07	-6.475173153541e+00	1.452293379139e-10	3.704184320362e+07	7.568692589059e+00	8.333300018311e+01	5.937500000000e+01	1	1	19	-1.100917900000e+00	1.760622000000e-01	-1.086620300000e+00	3.586218000000e-01	7.477962000000e-01
8.291204000000e-01	2.187654000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.530681991577e+01	1.946774000000e+00	0.000000000000e+00	7.840200000000e-01	2.503431000000e-01	2.230455000000e+00	-1.925091000000e+00	-5.554287000000e+00	9.007013248477e-01	9.003843362101e-01	-1.272417366107e+01	1.081700584688e+01	-4.339835709052e-01	9.015603197181e+00	1-245299	-4.057450936167e+00	11012-3703	2.128216857910e+02	4.227846000000e-02	5.541932000000e+00	1.238318000000e-02	1.367066000000e-02	7.950315000000e+00	1.853811804373e+03	6.561541000059e+10	7.956120000001e+00	3.946603265230e-07	-6.403776529136e+00	1.444817544456e-10	3.110378655914e+07	7.492813263034e+00	7.500000000000e+01	6.722699737549e+01	1	1	92	-3.776737000000e-01	5.932020000000e-02	-3.632474000000e-01	1.030993900000e+00	4.463332000000e-01
5.573328000000e-01	1.652449000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.522984695435e+01	1.428978000000e+00	0.000000000000e+00	1.185600000000e+00	1.270816000000e+01	3.701931000000e+00	3.861799000000e+00	1.531029000000e+00	5.250838269672e-01	1.098689056182e+00	-1.112050636926e+01	9.925571559086e+00	-3.600364473546e-01	8.875403905152e+00	1-245268	-4.175160039092e+00	11012-6102	2.122489776611e+02	4.226217000000e-02	1.578711000000e+00	6.383593000000e-02	1.246620000000e-01	1.255131000000e+01	9.314029512745e+02	8.425031999999e+09	3.350301000000e+00	1.203390783352e-07	-6.919593319049e+00	1.046197588451e-10	5.348493457359e+07	7.728231468882e+00	7.333300018311e+01	6.774199676514e+01	1	1	97	-2.995394200000e+00	1.025457000000e-01	-2.228418100000e+00	1.696945100000e+00	2.677167000000e-01
7.193913000000e-01	2.261279000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.773885345459e+01	2.050691000000e+00	0.000000000000e+00	6.797500000000e-01	9.065706000000e-02	2.061059000000e+00	-2.688872000000e+00	-6.029294000000e+00	3.948764861852e-01	1.422915520633e+00	-1.329217422474e+01	9.686903555121e+00	1.461463377029e-01	8.897150582750e+00	1-456921	-4.251137048282e+00	11014-1902	1.948538665771e+02	2.011746000000e-02	6.000000000000e+00	2.481586000000e-04	8.171306000000e-04	2.647985000000e+01	3.992302943853e+02	4.862992000005e+09	2.482427000000e+00	9.374454764457e-08	-7.028053982232e+00	1.099918210070e-10	7.589016328659e+07	7.880185487263e+00	7.951799774170e+01	4.780699920654e+01	1	1	293	-3.013623200000e+00	1.060139000000e-01	-2.570648000000e+00	2.110832100000e+00	1.948557000000e-01
9.175270000000e-01	1.283376000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.726475524902e+01	1.176924000000e+00	0.000000000000e+00	3.869800000000e-01	6.306971000000e+01	4.658455000000e+00	6.772739000000e+00	5.681938000000e+00	7.168428914565e-01	8.874146197943e-01	-9.799983931986e+00	9.229298306405e+00	-3.305750707370e-01	7.795612523492e+00	1-456718	-3.539384816018e+00	11014-3704	1.946472930908e+02	2.453957000000e-02	3.738070000000e+00	2.687289000000e-01	2.884936000000e-01	7.716398000000e+00	2.687633759883e+02	1.695502000002e+09	5.210062000000e+00	1.557307459168e-08	-7.807625636219e+00	8.706073572988e-12	2.862075082877e+06	6.456681022733e+00	8.552600097656e+01	6.727300262451e+01	1	1	448	-1.481004600000e+00	3.267610000000e-02	-1.174535400000e+00	2.190233900000e+00	1.833352000000e-01
6.497697000000e-01	2.163787000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.817645645142e+01	1.931715000000e+00	0.000000000000e+00	8.031600000000e-01	5.810448000000e-01	2.339071000000e+00	-1.025028000000e+00	-4.793767000000e+00	7.333314662503e-01	1.044674182735e+00	-1.248783705775e+01	1.010985213035e+01	-2.847964942887e-01	8.643189197852e+00	1-456829	-3.954928865801e+00	11014-6102	1.943684692383e+02	2.724953000000e-02	2.346310000000e+00	4.188081000000e-03	6.247648000000e-03	1.108343000000e+01	5.034150708079e+02	1.287810999991e+10	5.411672000001e+00	1.138779427729e-07	-6.943560387068e+00	6.129132461249e-11	1.939854346677e+07	7.287769122297e+00	8.076899719238e+01	5.315599822998e+01	1	1	210	-3.850006300000e+00	3.203360000000e-01	-2.977474700000e+00	1.055460800000e+00	4.380297000000e-01
7.304177000000e-01	1.961613000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.995310592651e+01	1.739301000000e+00	0.000000000000e+00	5.207500000000e-01	2.535850000000e+00	2.502734000000e+00	3.269529000000e-01	-2.154842000000e+00	5.383766480793e-01	8.247325106903e-01	-1.173055225220e+01	1.100837615429e+01	-6.077336864496e-01	9.931622858134e+00	1-320477	-4.696623105027e+00	11016-6101	2.116157226562e+02	1.283228000000e-01	2.800475000000e+00	1.895937000000e-01	2.662563000000e-01	6.679324000000e+00	1.689342738554e+03	1.019473999995e+11	3.454432000000e+00	1.412272345535e-06	-5.850081544957e+00	1.190783114352e-09	5.904152965984e+08	8.771157600750e+00	1.000000000000e+02	6.000000000000e+01	1	1	4	-4.372913400000e+00	1.508571900000e+00	-4.047364200000e+00	-1.989224200000e+00	4.118625600000e+00
8.658289000000e-01	2.067036000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.948251724243e+01	1.886655000000e+00	0.000000000000e+00	8.807700000000e-01	7.223282000000e-01	2.005137000000e+00	-2.209728000000e+00	-5.456071000000e+00	5.697327858725e-01	8.029297696970e-01	-1.229432226993e+01	1.051224160635e+01	-4.070395543023e-01	9.372776034606e+00	1-234629	-4.401521624367e+00	11017-1902	2.022172088623e+02	6.062503000000e-02	6.000000000000e+00	1.651655000000e-02	2.353672000000e-02	6.352282000000e+00	4.035027299355e+03	3.252681999992e+10	3.713067000000e+00	4.192062696268e-07	-6.377572230690e+00	3.288409120556e-10	1.516891925023e+08	8.180954639430e+00	5.000000000000e+01	4.062500000000e+01	1	1	14	-7.548887700000e+00	2.348443000000e+00	-4.718483000000e+00	-1.341144600000e+00	2.756588900000e+00
8.688578000000e-01	2.138838000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.077038574219e+01	1.967546000000e+00	0.000000000000e+00	8.049100000000e-01	9.342202000000e-02	2.190915000000e+00	-1.766163000000e+00	-5.451526000000e+00	5.163801371070e-01	8.924855144552e-01	-1.324520828721e+01	1.082885586475e+01	-3.858813112039e-01	9.796095590536e+00	1-319957	-4.639857726715e+00	11017-3703	2.036850891113e+02	8.606324000000e-02	4.834727000000e+00	3.833960000000e-03	1.393853000000e-02	7.807024000000e+00	3.002429505513e+03	6.743041999996e+10	3.283826000000e+00	9.826405376766e-07	-6.007605323525e+00	8.715762752171e-10	4.545972917778e+08	8.657626844127e+00	1.000000000000e+02	6.756800079346e+01	1	1	25	-2.606768100000e+00	1.957202000000e-01	-2.162081000000e+00	-2.565185000000e-01	1.199029800000e+00
8.811856000000e-01	1.766350000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.486259078979e+01	1.604707000000e+00	0.000000000000e+00	8.400600000000e-01	6.779630000000e+00	2.963011000000e+00	2.525461000000e+00	-1.302665000000e+00	7.806227233327e-01	7.262525665482e-01	-1.139754593235e+01	1.073450131953e+01	-8.201404054476e-01	9.173255872860e+00	1-459215	-4.196316574763e+00	11744-12705	1.222178726196e+02	8.431830000000e-02	2.948319000000e+00	2.172478000000e-01	5.559063000000e-01	5.324178000000e+00	1.187767347165e+03	5.426269000062e+10	6.034242000000e+00	4.303259587615e-07	-6.366202454971e+00	2.077139584858e-10	5.895824401654e+07	7.770544540229e+00	7.857099914551e+01	7.346900177002e+01	1	1	37	-2.268403800000e+00	2.472192000000e-01	-1.858571500000e+00	6.509490000000e-01	5.975040000000e-01
5.330449000000e-01	1.661965000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.024982070923e+01	1.461068000000e+00	0.000000000000e+00	7.922900000000e-01	1.218020000000e+01	2.767383000000e+00	2.392372000000e+00	-6.687132000000e-01	6.738708678868e-01	1.108206345948e+00	-1.105739960572e+01	1.026759501786e+01	-3.540680776938e-01	8.919853282089e+00	1-218707	-4.122991207101e+00	11746-9102	1.285587310791e+02	4.957467000000e-02	2.308802000000e+00	1.622540000000e-01	4.360293000000e-01	1.282940000000e+01	2.644950040500e+03	1.851803999989e+10	4.719227000000e+00	1.877773037366e-07	-6.726356901195e+00	1.158945708220e-10	4.206237635143e+07	7.623893804897e+00	6.000000000000e+01	6.528900146484e+01	1	1	83	-2.495067400000e+00	2.079833000000e-01	-2.406880600000e+00	-2.771620000000e-01	1.218179100000e+00
4.379235000000e-01	2.237136000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.107252120972e+01	1.992860000000e+00	0.000000000000e+00	7.944500000000e-01	5.152933000000e-01	2.089266000000e+00	-2.547153000000e+00	-5.587932000000e+00	5.755267164902e-01	1.197144871608e+00	-1.258258227478e+01	1.045953029407e+01	-2.534661362337e-01	9.308476861092e+00	1-397451	-4.366475072301e+00	11750-6104	1.913161010742e+02	5.767491000000e-02	2.000104000000e+00	7.532654000000e-03	2.360132000000e-02	1.574508000000e+01	5.718837377806e+02	2.880913999983e+10	3.762935000000e+00	3.663722118516e-07	-6.436077473588e+00	2.835872299917e-10	1.290807663974e+08	8.110861535297e+00	1.000000000000e+02	4.166699981689e+01	1	1	16	-3.208382600000e+00	2.542393000000e-01	-2.789549600000e+00	4.731959000000e-01	6.848443000000e-01
8.830720000000e-01	2.185160000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.651656341553e+01	1.968539000000e+00	0.000000000000e+00	1.022670000000e+00	3.924688000000e-01	2.197790000000e+00	-2.494151000000e+00	-5.641432000000e+00	6.871523797160e-01	9.705882750000e-01	-1.243668176179e+01	1.088242992773e+01	-3.079928821566e-01	9.508125168293e+00	1-270242	-4.410486394289e+00	11757-3703	2.490323181152e+02	5.741274000000e-02	6.000000000000e+00	2.790925000000e-02	3.309601000000e-02	9.345193000000e+00	1.902731645969e+02	7.628338000085e+10	4.865779000000e+00	7.502335762665e-07	-6.124803503154e+00	4.490916474158e-10	1.580826397099e+08	8.198884179280e+00	1.000000000000e+02	4.680899810791e+01	1	1	23	-1.544897900000e+00	8.670200000000e-02	-1.493193900000e+00	1.008969300000e+00	4.539424000000e-01
6.488557000000e-01	2.066184000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.264505386353e+01	1.824602000000e+00	0.000000000000e+00	1.007380000000e+00	1.731081000000e+00	2.166818000000e+00	-1.391606000000e+00	-4.901034000000e+00	8.061714237271e-01	8.481291740561e-01	-1.205658748429e+01	1.084547453417e+01	-3.840804446685e-01	9.233131686720e+00	1-152239	-4.213480131496e+00	11761-6101	1.953562011719e+02	5.571005000000e-02	6.000000000000e+00	6.150169000000e-02	1.012980000000e-01	7.049027000000e+00	5.614108835552e+02	7.006070999939e+10	6.399874000000e+00	5.238682273783e-07	-6.280777940725e+00	2.384193481067e-10	6.380748891312e+07	7.804871653686e+00	8.000000000000e+01	4.516099929810e+01	1	1	16	-4.075967800000e+00	6.336686000000e-01	-3.181587000000e+00	-1.249446000000e-01	1.083857100000e+00
8.919397000000e-01	1.489126000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.298041915894e+01	1.341690000000e+00	0.000000000000e+00	6.746900000000e-01	1.661518000000e+01	3.553239000000e+00	4.043611000000e+00	1.791239000000e+00	8.226717388575e-01	1.003910534736e+00	-1.094035512620e+01	1.018479133544e+01	-3.423517489544e-01	8.539447857727e+00	1-152039	-3.858388059435e+00	11761-6102	1.946657714844e+02	2.993951000000e-02	2.821865000000e+00	1.755643000000e-01	3.031450000000e-01	1.009045000000e+01	7.801865422661e+02	1.530351999994e+10	6.647705000001e+00	1.101637080007e-07	-6.957961454585e+00	4.826781807667e-11	1.243619461018e+07	7.094687509565e+00	6.666699981689e+01	4.042599868774e+01	1	1	69	-2.743148100000e+00	1.753920000000e-01	-2.672282200000e+00	-1.100410000000e-01	1.071529600000e+00
