case,model,material,pressure_reference_km_s,r_kpc,raw_sigma_HI,pressure,pressure_gradient,inward_force,pressure_support_km2_s2,rotation_squared,speed_km_s,whole_profile_feasible
f4-stars-h0p4,newton,CO_0.5,15.0,1.26875,9.860955770971412,1942.9630763229404,-872.1084429861478,3103.4696980203375,112.20895953067173,3825.3182198326317,61.84915698562618,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.2750000000000001,9.96886355181308,1937.3855053916102,-912.6931876310533,3094.926212966005,116.73184292084618,3829.2990786108107,61.88133061441723,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.28125,10.066470502594065,1931.5547135387758,-953.1329425134321,3088.8406710916297,121.31377947023627,3836.2633303659145,61.93757607757923,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.2875,10.148434580915978,1925.4717231073682,-993.3905402665922,3084.9192781763686,126.02833573942183,3845.805234912653,62.01455663723359,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.2937500000000002,10.220259096380708,1919.1377886237815,-1033.4288590381977,3083.229509449344,130.81846299318758,3858.1097148569015,62.113683797186766,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.3,10.280620751465381,1912.5543963350435,-1073.2108796334244,3082.9420768427685,135.7091344240654,3872.115565471534,62.22632534122141,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.3062500000000001,10.328634380101965,1905.7232633877245,-1112.6997429969815,3082.9033297916244,140.7218017214255,3886.3206728188843,62.340361506963404,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.3125,10.360631157086932,1898.6463366467883,-1151.8588079314372,3082.593174055856,145.91916867689014,3899.984372271421,62.44985486189236,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.31875,10.380610630682241,1891.3257911532473,-1190.651708945653,3081.576217863954,151.26007486795447,3912.568562440135,62.55052807483031,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.3250000000000002,10.383167193044553,1883.7640282201387,-1229.042414123504,3079.798709582362,156.8385800244578,3923.8947101721724,62.640998636453524,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.33125,10.367317497797053,1875.9636731670514,-1266.9952828998003,3077.0639513264787,162.6927573809486,3933.648627822426,62.71880601400529,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.3375000000000001,10.33361753122023,1867.9275726941466,-1304.4751236270858,3072.915521390159,168.84072519424888,3941.1837846650888,62.77884822665265,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.34375,10.284270515475438,1859.6587918973528,-1341.4472508141264,3067.3871517179864,175.27443882082193,3946.5270463002225,62.82139003794983,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.35,10.224674115599186,1851.1606109271543,-1377.877541914266,3060.0369528913043,181.926060484056,3949.1238259192046,62.84205459657732,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.3562500000000002,10.148865433439926,1842.4365212941896,-1413.732493539482,3051.097621954132,188.92502880620367,3949.126120969089,62.84207285703654,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.3625,10.052094825838553,1833.4902218256327,-1448.9792769740122,3041.355689927488,196.40028263585344,3947.4468448903494,62.82871035514217,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.3687500000000001,9.936618114126667,1824.3256142771306,-1483.5857928598123,3031.4035027135897,204.3610844911034,3944.872459848123,62.80821968379714,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.375,9.806610226474474,1814.9467986058914,-1517.520724924862,3021.636057180624,212.77392988849576,3941.975648734862,62.78515468432695,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.38125,9.66054572987182,1805.3580679112833,-1550.7535926246182,3012.384409596262,221.7243683438549,3939.1315974109816,62.76250152289169,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.3875000000000002,9.504823488141476,1795.5639030501766,-1583.254802566516,3003.3375630176633,231.1211819242932,3936.009686762716,62.73762576606415,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.39375,9.346293591578943,1785.568966935011,-1614.995698587616,2994.571712588844,240.833463324388,3932.850861096313,62.712445822949,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.4000000000000001,9.188461852243154,1775.3780985234296,-1645.9486103561212,2986.304087633521,250.7849617872681,3930.040760899661,62.69003717417674,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.40625,9.03445988601264,1764.9963065091008,-1676.086900368611,2978.8101537534926,260.8896639513024,3928.062114764547,62.674254002457396,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.4125,8.877556367016837,1754.428762724147,-1705.385009216588,2972.7839203328717,271.3422732485436,3927.7150142216383,62.67148485732278,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.4187500000000002,8.722859589315096,1743.6807952643921,-1733.8184989980562,2967.9411399641176,282.0009849140121,3928.7655074100808,62.679865247223375,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.425,8.579853582921256,1732.7578813494038,-1761.3640947526792,2963.8604713135887,292.5392386670526,3930.9619329548113,62.69738378078316,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.4312500000000001,8.453944604879068,1721.665639930042,-1787.9997238023257,2960.887092653241,302.7077564732501,3935.0618948867013,62.7300716952141,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.4375,8.345500526508065,1710.4098240569854,-1813.7045528826427,2959.417347993572,312.40790009987654,3941.7545376408834,62.78339380473855,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.44375,8.249555544131645,1698.9963130243655,-1838.4590229557223,2960.417415218088,321.74766267019726,3952.3549805509174,62.867757877555306,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.4500000000000002,8.161746014571438,1687.4311043033508,-1862.244881598774,2963.9055961865147,330.8428213151165,3966.8202931553305,62.98269836356117,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.45625,8.082860290169618,1675.720305281133,-1885.0452128692014,2968.8334956612052,339.6195149604855,3983.744263096145,63.1169094862553,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.4625000000000001,8.00794940315788,1663.8701248213902,-1906.8444645523743,2974.8572138996765,348.24895725591364,4002.4797180723635,63.26515405871042,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.46875,7.934785278905519,1651.8868646628598,-1927.6284727048012,2981.649888281352,356.8091913982703,4022.4890820149653,63.42309580913695,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.475,7.860427384028077,1639.7769106731787,-1947.3844834123154,2990.2666310134623,365.4244193985808,4045.2188613462763,63.602035040918906,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.4812500000000002,7.779247713695582,1627.5467239756329,-1966.1011716901444,3000.890572595543,374.3661942322345,4070.7029664249135,63.80206083211508,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.4875,7.687211230298651,1615.20283196688,-1983.768657459485,3012.5190059313322,383.8655904680197,4097.256430854837,64.00981511342489,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.4937500000000001,7.584979672384596,1602.7518192441114,-2000.3785185432662,3024.6718755354395,393.94507844931434,4124.158535631748,64.21961176799303,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.5,7.47362481840771,1590.200318460435,-2015.923800632225,3036.998810298445,404.6076401240316,4150.890575323636,64.42740546788794,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.50625,7.357810006795398,1577.5550011275375,-2030.3990241811337,3050.3944675185203,415.6520115833804,4179.004655116391,64.64522144069421,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.5125000000000002,7.230968170735906,1564.822568384933,-2043.800188203996,3065.2722119969594,427.50122966506484,4208.722990980337,64.87467141327451,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.51875,7.094559284913959,1552.009741755235,-2056.1247709462755,3080.433033533474,440.15975770544674,4238.247911973516,65.10182725525848,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.5250000000000001,6.950297841438125,1539.123253905018,-2067.3717274215696,3095.164023804224,453.6124862910252,4266.512650010417,65.31854751914204,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.53125,6.801723149708385,1526.1698394308971,-2077.5414838096876,3109.0497223600623,467.7102150533686,4293.022172310477,65.5211582033657,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.5375,6.666573154727168,1513.1562256903972,-2086.635928722717,3119.7743182577183,481.23716127472306,4315.415853046519,65.69182485702859,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.5437500000000002,6.52735687163947,1500.08912369717,-2094.658401355311,3129.417284334073,495.3963711011367,4335.641561589589,65.8455887785172,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.55,6.38006703550111,1486.9752190999345,-2101.613676545113,3137.5250779964204,510.5747605031349,4352.589110391317,65.97415486682128,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.5562500000000001,6.227971051210144,1473.8211632643615,-2107.5079467788537,3143.424045398218,526.6256402295413,4365.328030421436,66.07062910568837,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.5625,6.07487385337108,1460.6335644768471,-2112.3488011892014,3146.812335554391,543.3108705667333,4373.583403737002,66.13307344844183,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.56875,5.9394337869183875,1447.4189792888199,-2116.145201596837,3142.4305274777425,558.9258006910843,4370.762089289625,66.11173942114686,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.5750000000000002,5.822296579871866,1434.1839040198574,-2118.907455661499,3131.0985307530477,573.1894960837441,4358.290689852306,66.01735143015286,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.58125,5.713575732433671,1420.9347664374557,-2120.6471872147126,3116.9980353594215,586.8957587711808,4341.8573846409045,65.89277186946155,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.5875000000000001,5.61213514967775,1407.6779176308116,-2121.377303855726,3101.0385960505655,600.0722327694369,4322.826538460837,65.74820559118581,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.59375,5.519096071703247,1394.4196240954602,-2121.1119619006345,3083.686343521401,612.5137423519924,4302.11136763524,65.59048229457716,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.6,5.427685413123321,1381.1660600449868,-2119.8665287827935,3064.573605463094,624.9047591910254,4278.413009549925,65.40957888222431,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.6062500000000002,5.352229104441183,1367.9232999654387,-2117.6575430104467,3043.9439721202557,635.5272470750622,4253.807758143099,65.22122168545373,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.6125,5.2894443299448985,1354.697311427333,-2114.502671794827,3024.8922471366254,644.6112947944908,4233.027453713317,65.061720340868,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.6187500000000001,5.234682829145051,1341.4939481694619,-2110.420666468983,3008.7395828998056,652.6170859533473,4217.780113865713,64.9444386677236,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.625,5.185310775089372,1328.3189434679039,-2105.4313158240748,2996.088088425929,659.8111543575039,4208.831989334631,64.87551147647801,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.63125,5.129150721611433,1315.1779038028494,-2099.555397495897,2987.8462623233054,667.7323260816903,4206.191889333202,64.85516085349879,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.6375000000000002,5.075088767073753,1302.0763028349925,-2092.814627539956,2982.4462585364085,675.2559629755292,4208.49978537784,64.87295110735938,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.64375,5.029118869717964,1289.0194757023671,-2085.2316083383926,2979.1709682132687,681.5506940678964,4215.461584932665,64.92658611795837,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.6500000000000001,4.9931889565632925,1276.012613647595,-2076.829774986569,2977.3530605081673,686.2886941667862,4226.34385567169,65.010336529445,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.65625,4.964152476342317,1263.0607589845747,-2067.6333403110452,2976.6516481286944,689.8494226779712,4240.229869535179,65.11704745713813,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.6625,4.9282042208677534,1250.1688004126813,-2057.667238674052,2975.3405880347045,694.1416449039257,4252.36208270377,65.21013788287654,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.6687500000000002,4.890559379166946,1237.34146868557,-2046.957068722413,2973.202286791409,698.459898673673,4263.071417409491,65.29220028004487,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.675,4.856632449868544,1224.5833326406803,-2035.5290352410755,2970.2518859404677,702.0319468732059,4273.139962077077,65.36925854005901,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.6812500000000001,4.8263979360927145,1211.8987955945327,-2023.4098902731173,2966.1994263669785,704.8440520376373,4282.078733541846,65.43759419127392,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.6875,4.797630625338311,1199.2920921078953,-2010.6268736692075,2960.4901402216574,707.2101031282564,4288.61700849579,65.4875332295834,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.69375,4.763643881357824,1186.7672851238704,-1997.2076532300182,2950.8648913135858,710.122449727313,4287.904959935073,65.48209648396326,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.7000000000000002,4.722618553798091,1174.3282634809386,-1983.1802646050949,2938.4388116302885,713.8849795771165,4281.461000194375,65.43287400225039,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.70625,4.676636593315701,1161.978739801974,-1968.5730511111117,2924.4988227950876,718.2250964847613,4271.701019909357,65.35825135290384,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.7125000000000001,4.624511055261854,1149.722248759219,-1953.414603631306,2909.8406164167855,723.367826078036,4259.734229535709,65.26663948400981,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.71875,4.567238124891983,1137.5621457142242,-1937.7337007562764,2894.9423011446597,729.2108944404158,4246.471185651968,65.1649536610897,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.725,4.509524683824969,1125.5016057307357,-1921.5592493241288,2880.1781836113505,735.0419251442283,4233.265441585352,65.06354925444317,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.7312500000000002,4.447328027184868,1113.5436229575573,-1904.9202255153152,2864.6124572463787,741.5448377687886,4217.815478839005,64.94471093814342,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.7375,4.379798933873692,1101.6910103774367,-1887.845616654334,2848.913252744984,748.9229091244626,4201.063867519948,64.81561438048665,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.7437500000000001,4.3063984363520715,1089.9463999170946,-1870.3643638668564,2833.228034480331,757.3493042263843,4183.092080898694,64.67682800585303,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.75,4.227897792626177,1078.3122429125997,-1852.5053057367757,2817.499054458724,766.7839772980054,4163.839368004762,64.52781855916689,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.75625,4.1488649333357746,1066.7908109233895,-1834.297123103159,2801.9924557345953,776.4736558583945,4144.5255945254885,64.37798998512991,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.7625000000000002,4.062111397207982,1055.384196887403,-1815.7682851322204,2785.287236199775,787.8394484073482,4121.229305394756,64.19680136420159,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.76875,3.9648881988856117,1044.0943166089335,-1796.9469967941,2767.7102475437605,801.6241167841466,4093.76338355888,63.98252404804674,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.7750000000000001,3.8596018785096335,1032.9229105700374,-1777.8611478686419,2749.341080393257,817.6241065271216,4062.4563111709103,63.73740119561599,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.78125,3.750390716171401,1021.8715460555752,-1758.5382635983533,2729.9189960505882,835.2186529600532,4027.4495587550573,63.46218999337367,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.7875,3.6479841216906017,1010.9416195812211,-1739.0054571004434,2711.147513513348,852.1068488440869,3994.0693315610224,63.19864976058446,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.7937500000000002,3.5455747185733584,1000.1343596131334,-1719.2893836432936,2691.1018045195838,869.8097139949895,3957.3541478620145,62.907504702237354,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.8,3.4397668481770856,989.4508295673077,-1699.4161968858386,2669.6078029794903,889.2896784605063,3916.0043669025763,62.577986280341236,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.8062500000000001,3.3332266963678485,978.8919310760581,-1679.4115071713056,2646.7203557460275,910.0602242666686,3870.5784182995935,62.213972854171544,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.8125,3.2296222488307094,968.4584075085284,-1659.3003419594659,2622.0781603313035,931.2178447155534,3821.2988208849342,61.8166548826846,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.81875,3.1377231540179613,958.150847731608,-1639.1071084740988,2597.969295556696,950.0921232390544,3774.9645330546864,61.440740010636965,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.8250000000000002,3.061083764016714,947.9696900972065,-1618.8555586347643,2574.8543477494045,965.152090654228,3733.957093988435,61.106113392920314,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.83125,3.002827174882121,937.9152266413954,-1598.5687563342185,2552.8745543218347,974.8742983025504,3700.0772292993097,60.82826012059945,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.8375000000000001,2.960061136609262,927.9876074806007,-1578.2690471149776,2531.325692178433,979.7329312582337,3671.578028119638,60.593547743300505,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.84375,2.9316239967787023,918.1868453896965,-1557.9780302905917,2509.3214578452453,979.8398418435087,3646.7215960586623,60.38809150866305,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.85,2.9144471067938857,908.5128205466001,-1537.7165335492248,2486.7709373673993,976.0944298610161,3624.4318042686723,60.2032541003281,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.8562500000000002,2.9138320919803817,898.9652854277614,-1517.5045900691086,2465.600051714697,966.7227919784847,3610.0473040169227,60.083669195688465,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.8625,2.9302868334216754,889.5438698387694,-1497.3614181674484,2444.9469473831336,951.7278682511668,3601.9858212499194,60.016546228935226,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.8687500000000001,2.9612889650542566,880.2480860642005,-1477.3054034963443,2424.939939435104,932.2678419305196,3599.3386698888316,59.9944886626166,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.875,3.004521602335219,871.0773341207663,-1457.3540837913674,2405.5252359217106,909.4755401275828,3600.8842772256244,60.0073685244206,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.88125,3.0502701306706426,862.0309070978083,-1437.5241361705357,2386.713883271677,886.5910772880417,3603.4144156168004,60.02844672000768,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.8875000000000002,3.0998960584698767,853.1079965692293,-1417.8313669736694,2368.6262443967908,863.3053027215902,3607.476733577353,60.06227379626377,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.89375,3.1546303634807904,844.3076980610347,-1398.2907041244227,2350.5905898104756,839.4051650519943,3612.0257644015946,60.10013115128447,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.9000000000000001,3.2114987811802957,835.6290165587881,-1378.9161919897729,2332.8808532457324,815.8000184006557,3616.6736027662355,60.13878617636239,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.90625,3.2659036672771506,827.070872039479,-1359.7209887043794,2316.1511436112437,793.6450057263014,3621.518111782632,60.17905043935665,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.9125,3.3090663379332836,818.6321050125067,-1340.7173659200319,2300.057686825953,774.8777753194013,3623.982550735235,60.19952284474716,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.9187500000000002,3.3437212203462616,810.3114820547765,-1321.9167109334473,2284.555676836319,758.5643425264055,3624.9268624032816,60.207365516216385,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.925,3.3708800030167416,802.1077013251994,-1303.3295311388974,2269.813652690495,744.2891307898975,3625.102150639306,60.20882120287114,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.9312500000000001,3.3890406747778834,794.0193980442515,-1284.9654607456366,2256.2321499005293,732.2395285880283,3625.108810907369,60.20887651258217,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.9375,3.397080225639015,786.0451499246485,-1266.8332696938835,2244.0602752875725,722.5291417926971,3625.3376415769744,60.210776789350376,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.94375,3.3959048032549255,778.1834825396045,-1248.940874697092,2233.2846828105016,714.869516620615,3626.077585592298,60.216921090274106,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.9500000000000002,3.3859334480961296,770.4328746156381,-1231.295352332618,2223.8007877834507,709.1178766076083,3627.2936595701212,60.227017687829445,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.95625,3.3662860157674492,762.7917632373747,-1213.9029540975018,2215.304984786485,705.435498597065,3628.254877891496,60.2349971187141,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.9625000000000001,3.340892415868863,755.2585489523364,-1196.7691233410967,2207.765489652271,703.0036026904172,3629.736170752165,60.247291812596565,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.96875,3.312965430724182,747.8316007642828,-1179.8985139815588,2201.058736652413,701.161919124953,3632.1724686594844,60.267507569663806,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.975,3.280765159559952,740.5092610042459,-1163.2950109089238,2194.0339099823304,700.2962829723809,3632.920689242722,60.27371474567269,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.9812500000000002,3.247544651515308,733.2898500690425,-1146.9617519735302,2187.3682651664362,699.7341730273806,3633.989202333622,60.28257793370836,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.9875,3.2124020209663797,726.1716710176751,-1130.9011514550027,2181.2496788027506,699.6839199598865,3635.5498166605803,60.295520701463225,True
f4-stars-h0p4,newton,CO_0.5,15.0,1.9937500000000001,3.1755163988449717,719.1530140167034,-1115.1149249038135,2175.538893430426,700.1256180996714,3637.355050677241,60.310488728555676,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.0,3.1384264094406014,712.2321606263595,-1099.604115244712,2170.018301305512,700.7359560428293,3639.3006465681947,60.32661640244872,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.00625,3.0984390107155155,705.4073879198603,-1084.369120028912,2163.2378569078137,702.1327641222855,3637.8631862990155,60.31470124521066,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.0125,3.0598828237695037,698.6769724291098,-1069.4097197200308,2156.3100700540604,703.3560384136733,3636.2179775701234,60.301061164544386,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.0187500000000003,3.02222382293726,692.0391939106829,-1054.7251068972232,2149.284260621382,704.5230380982844,3634.344563031131,60.285525319359465,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.025,2.9849162544082697,685.4923389267303,-1040.313916257888,2142.370051702511,705.7603968992568,3632.5389577983274,60.270548013091165,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.03125,2.946035984060651,679.0347042361751,-1026.1742553016402,2135.8726983189204,707.5325852634066,3630.9588331969,60.257437990648924,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.0375,2.9013606149453013,672.6645999923174,-1012.3037355770414,2128.2850287423107,710.8971048320055,3625.483641230453,60.2119891818104,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.04375,2.8573073217218203,666.3803527436927,-998.6995043727283,2120.3546358169315,714.3411198875858,3619.133667063268,60.159235924862514,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.0500000000000003,2.815411775454132,660.1803082357809,-985.3582767352368,2112.178824641489,717.4739002366387,3612.4926902784146,60.1040155919587,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.05625,2.7750063632776603,654.0628340118872,-972.2763676968415,2103.77788396203,720.4463771806461,3605.4468967162784,60.04537364956836,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.0625,2.7354070173085523,648.0263218122399,-959.4497245981777,2095.0889768096126,723.4261828175045,3597.6948318523214,59.98078718933523,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.06875,2.7018161364805033,642.0691897710785,-946.8739593922971,2086.9786679407653,725.0106611786275,3592.4264581238303,59.93685392247269,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.075,2.67247909045017,636.1898844121823,-934.5443808190302,2078.724536218838,725.6107623550535,3587.7426502990356,59.89776832486362,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.0812500000000003,2.6432807117265815,630.3868824440007,-922.4560263412143,2069.974865115689,726.31771431064,3581.817473711389,59.84828714099836,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.0875,2.6139518913012685,624.6586923562027,-910.6036937373357,2060.108940977173,727.2074199232474,3573.269994366601,59.776834930988116,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.09375,2.5860106541749515,619.0038558201098,-898.981972248538,2048.8021924389545,727.8560516974718,3561.8235387215896,59.68101489352866,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.1,2.563302878924432,613.4209488961138,-887.5852731816665,2036.7281283066666,727.159123101211,3549.9699463427896,59.58162423384235,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.10625,2.540595218609206,607.9085830517683,-876.4078598740764,2023.4774889015162,726.575426631831,3535.374034366988,59.459011380672884,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.1125000000000003,2.51816395400611,602.4654059948324,-865.4438769303065,2009.6077168096926,726.0250815308258,3519.27122022965,59.32344578857208,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.11875,2.494893779199937,597.090102326082,-854.6873786453766,1995.341033829586,725.8300528071385,3501.798762619296,59.175998197067166,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.125,2.4703728677373196,591.7813940172298,-844.1323565343906,1980.6226054802485,726.1176161145877,3482.7054205309405,59.01445094661934,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.13125,2.4461156029830704,586.5380407197729,-833.7727658933277,1965.5671623245673,726.4489892232019,3462.6660254810326,58.84442221214371,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.1375,2.419061448962741,581.3588399110483,-823.602551321275,1950.4600019657103,727.7411056275903,3441.367148574115,58.66316688156304,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.1437500000000003,2.3929009801128514,576.2426268841874,-813.6156711399885,1935.696593399756,728.9012832131872,3420.7482888875406,58.48716345393697,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.15,2.3694104217332423,571.1882745890463,-803.8061206524408,1921.1986906936847,729.3726504919177,3401.204534499504,58.31984683192767,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.15625,2.349203274268812,566.1946933315375,-794.1679541879362,1906.7208199086579,728.9384745773984,3382.4282933506447,58.158647623123464,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.1625,2.3291110666620947,561.2608303390953,-784.6953058874548,1891.9437652615618,728.5627651125691,3362.7656272655586,57.98935787940369,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.16875,2.30801626134702,556.3856692002739,-775.3824091890061,1877.4565563643566,728.5956464393472,3343.138260175852,57.81987772536234,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.1750000000000003,2.2874190856290877,551.568229186715,-766.2236149790273,1863.5847192734102,728.5662575124718,3324.7305069071963,57.66047612452742,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.18125,2.2690794934121064,546.8075644659126,-757.2134083821054,1850.2693406557569,727.9038710758351,3307.9961282295344,57.5151817195211,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.1875,2.2526383453348062,542.1027632133522,-748.3464241675895,1837.3628821548637,726.706888505574,3292.52441620819,57.38052296910677,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.19375,2.2432690615757616,537.4529466327257,-739.6174607579312,1826.1863765168357,723.2907689628536,3282.9055945209548,57.29664557826187,True
f4-stars-h0p4,newton,CO_0.5,15.0,2.2,2.234319316063811,532.8572678929867,-731.0214928297942,1815.9889112504202,719.7929466316339,3275.3826581192907,57.23095891315548,True
