atlas_id,display_name,ra_deg,dec_deg,surveys,prior_exposure,has_local_hi_cube,has_local_stellar_image,has_local_co_image,sparc_radial_rows,wallaby_profile_status,spatial_3d_baryon_reconstruction,validated_full_cube_gravity_prediction,hi_integrated_status,manga_source_quality_selection,manga_maps_local_status,manga_plateifu,manga_mangaid,manga_nsa_iauname,manga_nsa_absmag_g,manga_nsa_absmag_r,manga_nsa_absmag_i,manga_nsa_elpetro_mass,manga_nsa_sersic_mass,manga_nsa_sersic_th50,manga_nsa_sersic_ba,manga_DAPQUAL,manga_drp3qual,manga_SNR_MED_r,manga_hi_LOGMHI,manga_hi_LOGHILIM200KMS,manga_hi_SNR,manga_hi_FHI,manga_hi_EFHI,manga_hi_conflag,manga_hi_conf_prob,probes_photometry_catalog,probes_rotation_survey,probes_profile_local_status,hubble_type,distance_mpc,distance_error_mpc,distance_method,inclination_deg,inclination_error_deg,luminosity_1e9_lsun,reff_kpc,effective_sb_lsun_pc2,rdisk_kpc,central_sb_lsun_pc2,hi_mass_1e9_msun,hi_radius_kpc,quality,motion_references,wallaby_profile_radii,wallaby_prior_role,wallaby_release,wallaby_stellar_mass_map,wallaby_has_failed_release_record,position_source
MANGA:1-134209,1-134209,242.276471895,46.6712048189,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8549-9101,1-134209,J160906.34+464016.3,-21.3206,-22.0277,-22.3469,78028000000.0,106659000000.0,12.2937,0.860172,0,0,7.8624053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134239,1-134239,241.416442386,46.8465606897,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8549-3703,1-134239,J160539.94+465047.6,-20.2395,-20.8476,-21.1179,22798500000.0,42045800000.0,9.27613,0.704049,0,0,7.988676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134248,1-134248,241.005278975,46.8029102028,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8549-3702,1-134248,J160401.26+464810.3,-17.4805,-17.9725,-18.1616,1079130000.0,1489200000.0,4.29382,0.475991,0,0,9.488306,-999.0,8.803899,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134259,1-134259,240.532494187,46.9519913624,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8565-3701,1-134259,J160207.79+465707.2,-18.7057,-19.4315,-19.7995,8027560000.0,8282070000.0,5.7192,0.285626,0,0,21.096907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134270,1-134270,240.182366617,46.9456309622,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8487-6102,1-134270,J160043.76+465644.2,-18.8208,-19.4662,-19.7423,6880950000.0,6951490000.0,4.66485,0.878394,1,0,6.605961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134271,1-134271,240.214208512,46.481412426,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8487-9102,1-134271,J160051.41+462853.1,-18.8586,-19.5886,-19.9462,8708960000.0,11964100000.0,5.83949,0.765106,0,0,7.9223127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134293,1-134293,240.418740846,46.085291751,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8549-6103,1-134293,J160140.51+460507.2,-18.8286,-19.2062,-19.3189,2722390000.0,2706590000.0,7.33091,0.576028,0,0,3.068937,9.838029,-999.0,4.51978,0.936,0.0680645,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134308,1-134308,239.253556382,47.7039915549,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8487-3704,1-134308,J155700.83+474214.1,-16.881,-17.4492,-17.7565,1098050000.0,1025030000.0,4.80176,0.57973,0,0,6.372606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134312,1-134312,239.313567385,47.7905739316,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8487-3701,1-134312,J155715.25+474726.1,-17.72,-18.4153,-18.7462,3143220000.0,4127790000.0,5.74385,0.667591,0,0,13.088656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134316,1-134316,239.238058032,47.1332211828,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8487-9101,1-134316,J155657.12+470800.1,-15.9071,-16.5367,-17.0696,534764000.0,278471000.0,8.62136,0.776933,16,64,0.6553313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134361,1-134361,240.223955954,47.1970177194,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8487-1902,1-134361,J160053.73+471149.2,-19.133,-19.8628,-20.2092,12593700000.0,13012500000.0,1.74324,0.322903,0,0,43.505463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134368,1-134368,240.796720104,48.324598792,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8564-9102,1-134368,J160311.20+481928.6,-19.0361,-19.6201,-19.8807,7385150000.0,9272300000.0,4.61844,0.409316,1,0,11.685713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134382,1-134382,240.452473085,47.3880375335,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8487-6104,1-134382,J160148.58+472316.9,-20.8102,-21.5738,-21.9688,63542200000.0,110888000000.0,19.1027,0.866732,0,0,12.508195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134390,1-134390,240.362810999,47.2780611698,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8565-6101,1-134390,J160127.08+471641.0,-18.715,-19.2109,-19.5431,3875570000.0,6516150000.0,3.87317,0.98874,0,0,9.399478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134393,1-134393,240.790842608,47.3613778086,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8487-12704,1-134393,J160309.81+472141.0,-18.7251,-19.2423,-19.462,4459670000.0,5064020000.0,6.16235,0.479096,0,0,6.4412994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134399,1-134399,241.033211453,47.3496584526,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8565-1902,1-134399,J160407.96+472058.8,-18.7561,-19.3,-19.5843,4623830000.0,3678340000.0,2.44013,0.863606,0,0,18.966623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134400,1-134400,241.069664001,47.3008458949,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8487-12703,1-134400,J160416.71+471802.9,-19.1327,-19.6629,-19.8123,7218350000.0,7882970000.0,7.53312,0.741247,0,0,4.677507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134503,1-134503,243.873718478,44.2912632693,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8555-1901,1-134503,J161529.68+441728.6,-17.6887,-18.4059,-18.7463,2770500000.0,2838290000.0,1.9482,0.377997,0,0,22.072409,-999.0,9.237499,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134562,1-134562,242.727439731,44.985695801,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8549-1902,1-134562,J161054.57+445908.5,-18.0208,-18.5452,-18.775,2257110000.0,2050790000.0,2.0861,0.480783,0,0,17.704763,-999.0,9.295971,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134597,1-134597,241.907223711,45.0653702307,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8549-12705,1-134597,J160737.73+450355.3,-20.7936,-21.6028,-22.0148,57216000000.0,63910800000.0,10.0125,0.457797,0,0,14.207485,-999.0,9.39169,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134599,1-134599,242.978644743,46.1277269855,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8549-12704,1-134599,J161155.31+460743.1,-17.9549,-18.6377,-18.9766,2969840000.0,2883480000.0,9.58214,0.209142,0,0,9.618684,8.764439,-999.0,3.53531,0.348,0.057378042,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134614,1-134614,243.009178672,45.7750314981,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8549-6102,1-134614,J161202.19+454630.1,-19.7447,-20.4052,-20.7195,16353600000.0,18575200000.0,7.01458,0.309136,0,0,11.215757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134620,1-134620,242.81921762,45.1213180675,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9031-12703,1-134620,J161116.61+450716.7,-19.8412,-20.5038,-20.8189,16795900000.0,33464700000.0,11.3396,0.653525,1,0,5.177932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134634,1-134634,243.18537291,45.3520102657,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8549-3704,1-134634,J161244.48+452107.2,-19.4758,-20.3002,-20.6971,18934800000.0,23590100000.0,3.83977,0.382453,0,0,18.463594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134695,1-134695,247.216030793,42.766888444,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9029-6104,1-134695,J162851.84+424600.7,-17.4049,-18.1498,-18.552,2541100000.0,2677340000.0,6.81283,0.190987,0,64,5.3381286,9.037569,-999.0,2.1499233,0.2733767,0.14255182,1.0,0.9999593915340254,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134716,1-134716,246.230936349,41.9002554629,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8600-12705,1-134716,J162455.42+415400.9,-19.2045,-19.7312,-19.943,6155350000.0,8565220000.0,6.12768,0.554456,1,0,5.9800477,9.88081,-999.0,4.371925,0.9083069,0.13159907,1.0,0.5896990197163323,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134737,1-134737,245.912437896,41.834008415,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8600-3701,1-134737,J162338.95+415002.5,-17.887,-18.3936,-18.7066,2160650000.0,2502600000.0,8.47819,0.297471,0,0,5.8808575,9.642896,-999.0,3.8605092,1.345551,0.16293253,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134760,1-134760,245.362216361,42.76129006,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8555-12701,1-134760,J162126.79+424543.3,-22.7591,-23.522,-23.8744,374265000000.0,561190000000.0,19.6086,0.581231,0,0,4.190651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134793,1-134793,245.298467101,42.1387339672,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8600-6104,1-134793,J162111.62+420819.4,-18.7676,-19.2167,-19.4086,2807120000.0,3903200000.0,4.52583,0.246008,0,0,13.407815,-999.0,9.3566475,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134848,1-134848,244.331994382,43.4796723691,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8555-12703,1-134848,J161719.68+432846.7,-20.0369,-20.7429,-21.0869,23725900000.0,27386900000.0,10.4669,0.177223,0,2,7.8236375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134884,1-134884,245.194377712,43.1532077493,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8555-12704,1-134884,J162046.65+430911.5,-22.0204,-22.8003,-23.1657,189208000000.0,264422000000.0,12.8628,0.587186,1,0,4.330774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134924,1-134924,245.662015493,43.4646577078,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8555-9101,1-134924,J162238.87+432752.7,-20.7835,-21.5601,-21.9766,61431100000.0,84010000000.0,13.0269,0.737282,1,0,13.998389,-999.0,9.121823,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134954,1-134954,246.578190983,43.4074643202,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8555-12705,1-134954,J162618.75+432426.8,-19.8869,-20.5112,-20.8567,20633900000.0,21466900000.0,8.13063,0.599724,1,0,14.461847,9.252225,-999.0,2.6,0.42000002,0.123253524,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134964,1-134964,246.760690284,43.4760996734,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8555-3701,1-134964,J162702.55+432833.9,-20.5831,-21.2819,-21.5876,39941100000.0,52339400000.0,5.19306,0.801865,0,0,20.40713,9.799927,-999.0,2.9,0.708,0.0893836,1.0,0.045724026420133734,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134978,1-134978,246.42636598,43.9317741891,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8555-3702,1-134978,J162542.32+435554.3,-21.4925,-22.239,-22.5862,112569000000.0,154904000000.0,4.28751,0.685222,0,0,14.864983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-134994,1-134994,246.881870865,43.4062635412,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8555-6102,1-134994,J162731.63+432422.5,-21.4514,-22.1901,-22.5351,104028000000.0,126501000000.0,4.01315,0.819203,0,0,8.45624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-135003,1-135003,249.123567525,41.0395448683,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8978-3704,1-135003,J163629.66+410222.4,-19.393,-20.1169,-20.4246,13929600000.0,15208800000.0,2.27213,0.828387,0,0,19.176579,-999.0,9.490102,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-135027,1-135027,248.159458333,41.4592222222,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11942-6102,1-135027,J163238.15+412730.8,-18.300009,-18.557371,-18.525604,530492500.0,890376500.0,8.781855,0.4093401,0,0,2.910327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-135030,1-135030,247.893876589,40.5655973228,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8603-12704,1-135030,J163134.52+403356.1,-20.3428,-20.985,-21.3266,31902800000.0,38928200000.0,12.0265,0.641573,0,0,13.635699,9.368194,-999.0,3.0039852,0.73406893,0.18265995,1.0,0.13835131575441506,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-135035,1-135035,248.165809199,40.8585013593,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11941-6104,1-135035,J163239.79+405130.7,-18.085709,-18.672363,-18.963734,3068048100.0,3224461300.0,6.5591173,0.30578017,0,0,7.6906834,-999.0,9.069651,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-135044,1-135044,247.907995888,41.4936431012,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8978-9101,1-135044,J163137.91+412937.0,-20.1904,-20.7674,-21.0919,22188700000.0,28064000000.0,9.05609,0.754061,1,0,10.161937,9.830444,-999.0,4.416268,1.7238512,0.16712597,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-135054,1-135054,247.674430234,40.5293893805,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8550-12703,1-135054,J163041.86+403145.8,-19.5764,-20.2303,-20.5916,13912600000.0,18595200000.0,12.5317,0.74666,0,0,7.097679,-999.0,9.620161,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-135055,1-135055,247.641287575,40.5394009252,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8601-6104,1-135055,J163033.91+403221.9,-20.5746,-21.3255,-21.7408,50288400000.0,75499600000.0,11.8117,0.710583,0,0,20.838423,-999.0,9.102057,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-135056,1-135056,247.783551904,40.3880826313,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12673-3704,1-135056,J163108.04+402317.2,-18.474371,-19.151365,-19.486423,5671847400.0,5972049400.0,4.9237566,0.45328733,0,4098,8.575873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-135057,1-135057,247.57407,40.59861,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8601-12703,1-135057,J163017.89+403609.3,-19.656,-20.092,-20.3306,8463720000.0,7329430000.0,10.2377,0.865579,0,0,5.1850705,-999.0,9.160477,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
