recno	Cl	ID	xpos	ypos	RAJ2000	DEJ2000	zspec	FlF814W	FlF160W	ClF814W	ClF160W	FRad	S/G	BandTot	FF225W	e_FF225W	w_FF225W	f_FF225W	FF275W	e_FF275W	w_FF275W	f_FF275W	FF336W	e_FF336W	w_FF336W	f_FF336W	FF390W	e_FF390W	w_FF390W	f_FF390W	FF435W	e_FF435W	w_FF435W	f_FF435W	FF475W	e_FF475W	w_FF475W	f_FF475W	FF555W	e_FF555W	w_FF555W	f_FF555W	FF606W	e_FF606W	w_FF606W	f_FF606W	FF625W	e_FF625W	w_FF625W	f_FF625W	FF775W	e_FF775W	w_FF775W	f_FF775W	FF814W	e_FF814W	w_FF814W	f_FF814W	FF850LP	e_FF850LP	w_FF850LP	f_FF850LP	FF105W	e_FF105W	w_FF105W	f_FF105W	FF110W	e_FF110W	w_FF110W	f_FF110W	FF125W	e_FF125W	w_FF125W	f_FF125W	FF140W	e_FF140W	w_FF140W	f_FF140W	FF160W	e_FF160W	w_FF160W	f_FF160W	FKs	e_FKs	w_FKs	f_FKs	UseKs	Fch1	e_Fch1	w_Fch1	f_Fch1	Usech1	Fch2	e_Fch2	w_Fch2	f_Fch2	Usech2	Fch3	e_Fch3	w_Fch3	f_Fch3	Usech3	Fch4	e_Fch4	w_Fch4	f_Fch4	Usech4	r_zspec	theta	Rad	Aimg	Bimg	Use	zpF225W	zpF275W	zpF336W	zpF390W	zpF435W	zpF475W	zpF555W	zpF606W	zpF625W	zpF775W	zpF814W	zpF850LP	zpF105W	zpF110W	zpF125W	zpF140W	zpF160W	zpKs	zpch1	zpch2	zpch3	zpch4	mwF225W	mwF275W	mwF336W	mwF390W	mwF435W	mwF475W	mwF555W	mwF606W	mwF625W	mwF775W	mwF814W	mwF850LP	mwF105W	mwF110W	mwF125W	mwF140W	mwF160W	mwKs	mwch1	mwch2	mwch3	mwch4
    9322	A2744-clu	20011	2422.5360	2650.8440	003.5881460	-30.3950770	 0.3122	 3	 3	 0.0300	 0.0300	 11.5180	0	bcg  	            	            	           	   	 2.56695e-01	 1.29498e-01	 4.6110e-01	 4	 7.56405e-01	 7.17141e-02	 4.4990e-01	  4	            	            	           	   	 2.00000e+01	 3.91916e-01	 9.1460e-01	  0	            	            	           	   	            	            	           	  	 9.87577e+01	 5.88893e-01	 9.1060e-01	  0	            	            	           	   	            	            	           	   	 2.17054e+02	 9.96057e-01	 9.9860e-01	  0	            	            	           	   	 3.30757e+02	 1.93019e+00	 9.74500e-01	  0	            	            	           	   	 4.16763e+02	 2.40638e+00	 8.83100e-01	  0	 4.66249e+02	 2.66217e+00	 9.05900e-01	  0	 5.11092e+02	 3.21094e+00	 9.01600e-01	  0	 6.69714e+02	 2.33703e+01	 8.2810e-01	  0	2	 3.14089e+02	 2.72691e+01	 8.3840e-01	  0	2	 2.56069e+02	 1.97632e+01	 9.9120e-01	  0	2	 1.50418e+02	 8.01171e+01	 1.00000e+00	  0	2	 9.12464e+01	 1.07203e+02	 8.16100e-01	  0	2	grizli   	-37.5000	 53.1841	19.6780	11.7340	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9323	A2744-clu	20012	2078.3830	2855.5850	003.5947960	-30.3916650	 0.3121	 2	 2	 0.0300	 0.0300	 19.0460	0	bcg  	            	            	           	   	 6.75057e-01	 9.29575e-02	 9.0070e-01	 4	 2.79770e+00	 1.65979e-01	 8.7880e-01	  0	            	            	           	   	 5.62815e+01	 7.89740e-01	 9.5580e-01	  0	            	            	           	   	            	            	           	  	 2.73386e+02	 1.46525e+00	 9.6930e-01	  0	            	            	           	   	            	            	           	   	 5.95870e+02	 3.02610e+00	 1.0000e+00	  0	            	            	           	   	 9.03783e+02	 3.37634e+00	 9.58700e-01	  0	            	            	           	   	 1.12857e+03	 4.59284e+00	 8.80200e-01	  0	 1.26106e+03	 4.33301e+00	 8.63400e-01	  0	 1.38207e+03	 5.70192e+00	 9.09100e-01	  0	 1.82472e+03	 6.37162e+01	 7.6160e-01	  0	2	 8.22803e+02	 7.75161e+01	 8.1020e-01	  0	2	 6.73184e+02	 5.79261e+01	 1.0000e+00	  0	2	 4.03109e+02	 1.73831e+02	 6.38900e-01	  0	2	 2.42002e+02	 1.95054e+02	 7.13700e-01	  0	2	grizli   	 61.8000	 83.1732	25.8830	19.4180	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9324	A2744-clu	20013	2125.9050	2904.5350	003.5938770	-30.3908490	 0.2972	 3	 3	 0.0000	 0.0200	  9.0860	0	bcg  	            	            	           	   	 2.21078e-01	 9.57697e-02	 8.4390e-01	 4	 3.64882e-01	 5.14567e-02	 8.7340e-01	  4	            	            	           	   	 4.09268e+00	 1.58660e-01	 9.4610e-01	  0	            	            	           	   	            	            	           	  	 1.62364e+01	 1.06349e-01	 9.7240e-01	  0	            	            	           	   	            	            	           	   	 3.34577e+01	 1.65660e-01	 1.0000e+00	  0	            	            	           	   	 4.90170e+01	 2.05078e-01	 9.59200e-01	  0	            	            	           	   	 5.93835e+01	 2.85874e-01	 8.16500e-01	  0	 6.43244e+01	 1.92584e-01	 9.06900e-01	  0	 6.88458e+01	 4.22807e-01	 8.87100e-01	  0	 8.63996e+01	 3.28462e+00	 7.6440e-01	  0	2	 4.47270e+01	 9.02575e+00	 8.0790e-01	  0	2	 3.49274e+01	 6.20062e+00	 9.6400e-01	  0	2	 2.20163e+01	 4.13145e+01	 5.79300e-01	  0	2	 1.70465e+01	 3.97190e+01	 9.30800e-01	  0	2	mahler   	-82.6000	 29.4535	 8.1420	 5.9830	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9325	A2744-clu	20014	2107.0910	2927.9970	003.5942410	-30.3904580	 0.3164	 3	 3	 0.0300	 0.0300	  5.2220	0	bcg  	            	            	           	   	 2.70660e-01	 9.95130e-02	 7.8190e-01	 4	 4.49739e-01	 5.25009e-02	 8.4030e-01	  4	            	            	           	   	 5.56114e+00	 7.70004e-02	 9.3760e-01	  0	            	            	           	   	            	            	           	  	 2.64836e+01	 1.90885e-01	 9.7200e-01	  0	            	            	           	   	            	            	           	   	 5.88847e+01	 3.17120e-01	 1.0000e+00	  0	            	            	           	   	 8.96960e+01	 1.83572e-01	 6.68300e-01	  0	            	            	           	   	 1.10417e+02	 8.01510e-01	 8.97500e-01	  0	 1.21623e+02	 2.71252e-01	 8.97500e-01	  0	 1.32236e+02	 6.59691e-01	 9.06800e-01	  0	 1.74900e+02	 6.08127e+00	 7.5530e-01	  0	2	 5.61789e+01	 6.20870e+00	 7.8210e-01	  0	2	 4.36890e+01	 4.67568e+00	 9.4130e-01	  0	2	 2.79510e+01	 2.11538e+01	 9.65700e-01	  0	2	 1.50901e+01	 2.75705e+01	 7.67500e-01	  0	2	owers    	 -8.2000	 21.0998	 6.5530	 5.5460	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9326	A2744-clu	20015	2861.2560	1803.4690	003.5796680	-30.4092000	 0.3028	 0	 0	 0.0300	 0.0300	 10.5610	0	bcg  	            	            	           	   	 1.01966e+00	 9.49166e-02	 8.6700e-01	 4	 2.63151e+00	 9.50775e-02	 8.6760e-01	  0	            	            	           	   	 3.01842e+01	 5.60239e-01	 9.8470e-01	  0	            	            	           	   	            	            	           	  	 1.53104e+02	 1.05022e+00	 8.8490e-01	  0	            	            	           	   	            	            	           	   	 3.32586e+02	 1.88686e+00	 1.0000e+00	  0	            	            	           	   	 5.09413e+02	 2.24607e+00	 9.31100e-01	  0	            	            	           	   	 6.45001e+02	 2.45336e+00	 8.49600e-01	  0	 7.25352e+02	 2.42014e+00	 8.91900e-01	  0	 8.04331e+02	 2.47450e+00	 8.71100e-01	  0	 1.12277e+03	 3.91462e+01	 6.5840e-01	  0	2	 4.69283e+02	 4.29916e+01	 9.0450e-01	  0	2	 3.85675e+02	 3.52780e+01	 9.6230e-01	  0	2	 2.11031e+02	 6.73786e+01	 7.21800e-01	  0	2	 1.53578e+02	 8.63438e+01	 8.94500e-01	  0	2	owers    	  1.8000	 43.8561	14.1820	11.0710	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9327	A2744-clu	20016	2921.6190	2152.7800	003.5785020	-30.4033780	 0.3157	 0	 0	 0.0300	 0.0300	  8.9160	0	bcg  	            	            	           	   	 8.39934e-01	 9.42315e-02	 8.7800e-01	 4	 1.99773e+00	 1.74032e-01	 8.6880e-01	  0	            	            	           	   	 1.92978e+01	 3.28565e-01	 9.7130e-01	  0	            	            	           	   	            	            	           	  	 9.59694e+01	 8.86524e-01	 9.8660e-01	  0	            	            	           	   	            	            	           	   	 2.16151e+02	 1.38692e+00	 1.0000e+00	  0	            	            	           	   	 3.34940e+02	 4.21221e+00	 9.80900e-01	  0	            	            	           	   	 4.23606e+02	 3.38265e+00	 9.11800e-01	  0	 4.78013e+02	 1.83783e+00	 9.45800e-01	  0	 5.28021e+02	 2.33905e+00	 9.36500e-01	  0	 7.37890e+02	 2.56709e+01	 6.1850e-01	  0	2	 2.96904e+02	 2.15993e+01	 8.3950e-01	  0	2	 2.39112e+02	 1.58048e+01	 9.4090e-01	  0	2	 1.46229e+02	 7.12196e+01	 5.63900e-01	  0	2	 9.26382e+01	 8.16296e+01	 6.39300e-01	  0	2	owers    	 -3.7000	 42.6878	12.7440	11.4750	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9328	A2744-clu	20017	2082.9570	3008.0000	003.5947070	-30.3891240	 0.3034	 3	 3	 0.0300	 0.0300	 12.0260	0	bcg  	            	            	           	   	 1.43607e-01	 9.36900e-02	 8.8110e-01	 4	 4.04374e-01	 5.07930e-02	 8.9740e-01	  4	            	            	           	   	 1.03233e+01	 2.32684e-01	 9.6250e-01	  0	            	            	           	   	            	            	           	  	 4.84011e+01	 3.42111e-01	 9.7710e-01	  0	            	            	           	   	            	            	           	   	 1.05101e+02	 1.34379e+00	 1.0000e+00	  0	            	            	           	   	 1.61058e+02	 5.09406e-01	 9.62400e-01	  0	            	            	           	   	 2.00446e+02	 1.06866e+00	 8.95900e-01	  0	 2.23747e+02	 1.04077e+00	 9.19400e-01	  0	 2.44131e+02	 1.31311e+00	 9.34900e-01	  0	 3.20472e+02	 1.11597e+01	 7.2020e-01	  0	2	 1.40532e+02	 1.75051e+01	 7.7900e-01	  0	2	 1.12674e+02	 1.21947e+01	 9.5610e-01	  0	2	 6.19144e+01	 6.60842e+01	 7.50600e-01	  0	2	 5.22705e+01	 7.30561e+01	 7.56600e-01	  0	2	owers    	 17.1000	 42.9387	10.8900	 9.8780	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9329	A2744-clu	20018	2041.4600	3034.3240	003.5955090	-30.3886850	 0.3043	 3	 3	 0.0300	 0.0300	  5.9640	0	bcg  	            	            	           	   	 4.16220e-02	 9.70834e-02	 8.1960e-01	 4	 4.46629e-01	 5.10490e-02	 8.8920e-01	  4	            	            	           	   	 5.44034e+00	 1.92190e-01	 9.6490e-01	  0	            	            	           	   	            	            	           	  	 2.52205e+01	 2.21608e-01	 9.7610e-01	  0	            	            	           	   	            	            	           	   	 5.47265e+01	 4.93873e-01	 1.0000e+00	  0	            	            	           	   	 8.26348e+01	 4.28704e-01	 9.72700e-01	  0	            	            	           	   	 1.01266e+02	 6.18371e-01	 9.13700e-01	  0	 1.11521e+02	 7.06834e-01	 9.26000e-01	  0	 1.20884e+02	 8.61126e-01	 9.38500e-01	  0	 1.57730e+02	 5.51354e+00	 7.3700e-01	  0	2	 5.19301e+01	 6.07232e+00	 8.0620e-01	  0	2	 4.08735e+01	 4.67342e+00	 8.9390e-01	  0	2	 2.42759e+01	 3.36056e+01	 8.14600e-01	  0	2	 1.53174e+01	 3.06186e+01	 8.04300e-01	  0	2	grizli   	-44.0000	 23.4643	 7.6400	 5.4690	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9330	A2744-clu	20019	2368.7490	3111.3950	003.5891850	-30.3874010	 0.3167	 0	 0	 0.0300	 0.0300	  6.2930	0	bcg  	            	            	           	   	 7.27030e-01	 9.93843e-02	 7.8760e-01	 4	 1.23531e+00	 5.65703e-02	 8.3960e-01	  0	            	            	           	   	 1.05819e+01	 2.07918e-01	 9.4330e-01	  0	            	            	           	   	            	            	           	  	 5.93952e+01	 4.22798e-01	 9.6330e-01	  0	            	            	           	   	            	            	           	   	 1.38131e+02	 6.13839e-01	 1.0000e+00	  0	            	            	           	   	 2.16309e+02	 1.10959e+00	 9.49800e-01	  0	            	            	           	   	 2.74657e+02	 1.72655e+00	 8.91900e-01	  0	 3.09622e+02	 1.91241e+00	 9.08900e-01	  0	 3.44444e+02	 3.54717e+00	 9.14800e-01	  0	 4.82619e+02	 1.68477e+01	 6.6730e-01	  0	2	 1.62619e+02	 1.58716e+01	 7.8270e-01	  0	2	 1.29558e+02	 1.17129e+01	 9.3780e-01	  0	2	 6.46654e+01	 3.71910e+01	 6.80200e-01	  0	2	 4.33057e+01	 5.01483e+01	 5.78500e-01	  0	2	owers    	 78.2000	 27.6879	 8.8780	 7.0490	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9331	A2744-clu	20020	2367.5340	2964.4960	003.5892090	-30.3898500	 0.3140	 3	 3	 0.0300	 0.0300	  7.5710	0	bcg  	            	            	           	   	 3.39312e-01	 1.32178e-01	 4.4280e-01	 4	 7.62011e-01	 7.88886e-02	 3.7130e-01	  4	            	            	           	   	 1.35200e+01	 2.04810e-01	 9.4180e-01	  0	            	            	           	   	            	            	           	  	 7.05672e+01	 4.14589e-01	 9.8720e-01	  0	            	            	           	   	            	            	           	   	 1.60340e+02	 4.99448e-01	 1.0000e+00	  0	            	            	           	   	 2.46007e+02	 9.04284e-01	 9.62700e-01	  0	            	            	           	   	 3.10197e+02	 1.20957e+00	 8.97900e-01	  0	 3.48355e+02	 1.61131e+00	 9.03200e-01	  0	 3.85032e+02	 1.24301e+00	 9.22700e-01	  0	 5.33144e+02	 1.85398e+01	 6.0750e-01	  0	2	 2.05727e+02	 1.97305e+01	 8.1010e-01	  0	2	 1.62410e+02	 1.48547e+01	 9.4630e-01	  0	2	 8.34800e+01	 4.32918e+01	 8.15100e-01	  0	2	 5.67588e+01	 5.40544e+01	 7.43200e-01	  0	2	owers    	  9.2000	 31.8030	10.3220	 7.9990	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9332	A2744-clu	20021	2350.2430	2987.3820	003.5895430	-30.3894680	 0.2966	 3	 3	 0.0300	 0.0300	  9.4020	0	bcg  	            	            	           	   	 2.47055e-01	 1.02275e-01	 7.3990e-01	 4	 3.44887e-01	 5.79747e-02	 6.8660e-01	  4	            	            	           	   	 5.30696e+00	 1.34381e-01	 9.4250e-01	  0	            	            	           	   	            	            	           	  	 2.32008e+01	 1.78564e-01	 9.5890e-01	  0	            	            	           	   	            	            	           	   	 4.85642e+01	 1.87356e-01	 1.0000e+00	  0	            	            	           	   	 7.18091e+01	 1.30817e-01	 9.83200e-01	  0	            	            	           	   	 8.78287e+01	 1.29027e+00	 9.23400e-01	  0	 9.72318e+01	 6.56391e-01	 9.33500e-01	  0	 1.05362e+02	 1.42879e+00	 9.13500e-01	  0	 1.36661e+02	 4.78631e+00	 6.2310e-01	  0	2	 7.04625e+01	 8.59175e+00	 8.6120e-01	  0	2	 5.92318e+01	 6.68041e+00	 1.0000e+00	  0	2	 3.59474e+01	 4.48253e+01	 4.51100e-01	  0	2	 2.25432e+01	 3.99768e+01	 8.35100e-01	  0	2	grizli   	-17.9000	 28.2896	 7.6340	 6.5850	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9333	A2744-clu	20022	2732.3930	2440.7100	003.5821590	-30.3985800	 0.2986	 0	 0	 0.0300	 0.0300	  7.3230	0	bcg  	            	            	           	   	 2.10333e-01	 9.75283e-02	 8.1360e-01	 4	 9.24554e-01	 5.32035e-02	 8.2640e-01	  4	            	            	           	   	 1.05046e+01	 1.98458e-01	 8.8160e-01	  0	            	            	           	   	            	            	           	  	 5.51254e+01	 2.38364e-01	 9.3120e-01	  0	            	            	           	   	            	            	           	   	 1.25705e+02	 3.87326e-01	 9.9470e-01	  0	            	            	           	   	 1.97014e+02	 7.43672e-01	 9.90900e-01	  0	            	            	           	   	 2.51829e+02	 1.17942e+00	 7.82600e-01	  0	 2.84783e+02	 1.34758e+00	 9.48100e-01	  0	 3.15494e+02	 1.71110e+00	 8.79400e-01	  0	 4.32957e+02	 1.50803e+01	 6.3610e-01	  0	2	 1.61807e+02	 1.33101e+01	 8.0670e-01	  0	2	 1.27270e+02	 9.54189e+00	 9.3210e-01	  0	2	 6.95593e+01	 4.13512e+01	 7.72900e-01	  0	2	 5.09682e+01	 4.89064e+01	 7.34300e-01	  0	2	owers    	-27.1000	 30.9898	 9.1760	 8.0310	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9334	A2744-clu	20023	2902.9420	2528.4440	003.5788630	-30.3971170	 0.3190	 0	 0	 0.0300	 0.0300	  9.1180	0	bcg  	            	            	           	   	 1.37264e-01	 9.57812e-02	 8.4290e-01	 4	 5.37473e-01	 5.60451e-02	 7.3780e-01	  4	            	            	           	   	 6.92762e+00	 1.87559e-01	 8.5510e-01	  0	            	            	           	   	            	            	           	  	 3.49252e+01	 3.17987e-01	 9.2380e-01	  0	            	            	           	   	            	            	           	   	 7.79407e+01	 6.31913e-01	 1.0000e+00	  0	            	            	           	   	 1.18128e+02	 9.34225e-01	 9.75300e-01	  0	            	            	           	   	 1.47416e+02	 1.12599e+00	 9.00000e-01	  0	 1.63793e+02	 1.10413e+00	 9.35600e-01	  0	 1.78837e+02	 1.30079e+00	 8.95300e-01	  0	 2.48545e+02	 8.83233e+00	 8.4830e-01	  0	2	 8.66861e+01	 1.22217e+01	 8.0810e-01	  0	2	 6.70344e+01	 9.71515e+00	 8.9040e-01	  0	2	 2.96237e+01	 5.13982e+01	 7.20000e-01	  0	2	 1.39204e+01	 5.55064e+01	 8.42900e-01	  0	2	owers    	-69.6000	 32.6210	11.0530	 6.7380	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9335	A2744-clu	20024	3107.9540	2452.1140	003.5749020	-30.3983900	 0.3174	 0	 0	 0.0300	 0.0300	 10.9770	0	bcg  	            	            	           	   	 3.40341e-01	 9.37576e-02	 8.8180e-01	 4	 9.55356e-01	 5.00661e-02	 9.3640e-01	  4	            	            	           	   	 1.50268e+01	 5.15243e-01	 8.9700e-01	  0	            	            	           	   	            	            	           	  	 8.15973e+01	 1.01519e+00	 9.2590e-01	  0	            	            	           	   	            	            	           	   	 1.89133e+02	 2.06756e+00	 1.0000e+00	  0	            	            	           	   	 2.91769e+02	 3.28414e+00	 4.89400e-01	  0	            	            	           	   	 3.71044e+02	 3.46585e+00	 5.75100e-01	  0	 4.19115e+02	 3.13436e+00	 9.29900e-01	  0	 4.62298e+02	 3.75483e+00	 6.90200e-01	  0	 6.44236e+02	 2.27875e+01	 8.1260e-01	  0	2	 2.47761e+02	 1.81715e+01	 8.4470e-01	  0	2	 1.99291e+02	 1.18265e+01	 9.6170e-01	  0	2	 1.29567e+02	 6.27672e+01	 7.43100e-01	  0	2	 6.91936e+01	 6.80781e+01	 7.33300e-01	  0	2	owers    	 22.0000	 38.7988	14.4070	 8.2910	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9336	A2744-clu	20025	3157.3690	1825.4000	003.5739460	-30.4088350	 0.3140	 0	 0	 0.0300	 0.0300	  8.5110	0	bcg  	            	            	           	   	 2.72130e-01	 9.97318e-02	 7.7840e-01	 4	 9.45860e-01	 4.99924e-02	 9.3900e-01	  4	            	            	           	   	 1.38261e+01	 4.61278e-01	 9.4470e-01	  0	            	            	           	   	            	            	           	  	 6.79292e+01	 1.15814e+00	 8.0580e-01	  0	            	            	           	   	            	            	           	   	 1.50127e+02	 2.21523e+00	 9.6940e-01	  0	            	            	           	   	 2.29960e+02	 2.12250e+00	 5.06600e-01	  0	            	            	           	   	 2.88265e+02	 2.98192e+00	 5.06900e-01	  0	 3.20820e+02	 3.16097e+00	 9.01100e-01	  0	 3.52737e+02	 3.90198e+00	 4.92000e-01	  0	 4.92242e+02	 1.75110e+01	 6.4400e-01	  0	2	 1.80387e+02	 2.63318e+01	 8.7990e-01	  0	2	 1.45785e+02	 2.18064e+01	 9.5630e-01	  0	2	 8.23257e+01	 4.82857e+01	 8.84500e-01	  0	2	 6.80934e+01	 5.03584e+01	 8.84500e-01	  0	2	owers    	 41.5000	 34.6080	14.3790	 6.7610	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
    9337	A2744-clu	20026	2308.9070	2899.0870	003.5903410	-30.3909400	 0.2967	 0	 0	 0.0300	 0.0300	  5.2500	0	bcg  	            	            	           	   	 3.78198e-01	 1.47408e-01	 3.5600e-01	 4	 7.04697e-01	 7.44041e-02	 4.1750e-01	  4	            	            	           	   	 8.31988e+00	 1.28210e-01	 9.3850e-01	  0	            	            	           	   	            	            	           	  	 4.18040e+01	 3.15094e-01	 9.6990e-01	  0	            	            	           	   	            	            	           	   	 9.21305e+01	 4.55110e-01	 1.0000e+00	  0	            	            	           	   	 1.38953e+02	 9.89854e-01	 9.88100e-01	  0	            	            	           	   	 1.72858e+02	 9.10937e-01	 9.22400e-01	  0	 1.92498e+02	 1.28790e+00	 9.29000e-01	  0	 2.10376e+02	 1.43634e+00	 9.38600e-01	  0	 2.83852e+02	 9.88835e+00	 6.8260e-01	  0	2	 7.53374e+01	 4.91223e+00	 7.8940e-01	  0	2	 5.97497e+01	 3.67415e+00	 9.2260e-01	  0	2	 3.81784e+01	 2.49587e+01	 8.53900e-01	  0	2	 1.91597e+01	 3.11800e+01	 8.30200e-01	  0	2	grizli   	-31.4000	 20.0526	 6.4300	 5.1050	1	       	 0.9855	 0.9936	       	 1.0352	       	       	 1.0105	       	       	 0.9990	       	 1.0173	       	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.0686	 1.0549	       	 1.0442	       	       	 1.0299	       	       	 1.0186	       	 1.0120	       	 1.0093	 1.0074	 1.0065	 1.0037	 1.0018	 1.0018	 1.0018	 1.0018
