plateifu,pa_stellar_deg,pa_gas_deg,misalign_deg,grad_stellar,grad_gas,n_spx_stellar,n_spx_gas,ha_channel_label,mangaid,objra,objdec,z,incl_deg,pa_disk_deg,logMstar_nsa,Rd_kpc,dl_TType,dl_P_LTG,SNR_MED_r,t14_grp_sigma_v,xray_name,hi_detected,logMHI_use
8329-6103,153.95855083826387,154.08264886282444,0.12409802456056696,11.24407713773721,12.261229608585392,747,747,Ha-6564,1-265988,213.103435454,44.4608684501,0.0312672,61.58690244084641,-79.80909729003906,10.526555526673318,3.1938140955975105,4.435857772827148,0.9970655143260956,17.225542,,,False,
8331-3703,270.6278274380596,251.6324365895992,18.99539084846043,7.965368496864837,10.303000614879485,416,415,Ha-6564,1-250652,204.150191543,43.3733683513,0.0525524,63.99252464769657,-41.34030151367188,10.54208832205188,4.435747369836462,1.0537949800491333,0.545307457447052,9.149613,351.8,,False,
8332-9101,114.12156466296402,117.21309291913838,3.0915282561743567,4.2535153110013955,4.662823249611244,1613,1589,Ha-6564,1-250922,207.557469772,42.7462672628,0.0284426,29.79266287532249,-18.318500518798828,10.329414484481893,2.918328643492064,4.543676376342773,0.9887084662914276,9.517247,,,False,
8333-1901,216.39291278627184,271.45438586451075,55.06147307823892,5.109455472882942,65.26083022304672,123,118,Ha-6564,1-266298,215.704219892,42.3956483269,0.0255679,34.36953189604315,36.71020126342773,9.490746555871462,0.9205850469233574,0.2091651856899261,0.0615122243762016,13.199152,,,False,
8334-6102,150.793971127282,152.40481754169807,1.6108464144160735,4.515195509664956,5.552778028356644,778,783,Ha-6564,1-261199,213.04569,39.32505,0.0221106,31.97104996400463,39.678199768066406,9.454683116230076,1.1918592337772906,3.9507477283477774,0.9123329818248748,2.4278655,,,False,
8335-12701,291.10433618263437,288.89535083792714,2.20898534470723,15.404684352489808,15.064377447765525,525,525,Ha-6564,1-251762,215.395282581,40.3580862721,0.0633211,65.69127061478736,-17.444599151611328,10.786657277150407,4.898569628225425,3.658955812454224,0.9928976893424988,10.679871,,,False,
8335-12705,97.21621178861189,94.2242956042996,2.991916184312288,3.7885526391463094,3.8633018223372284,2722,2721,Ha-6564,1-251686,216.75986,39.95721,0.0253001,20.257202262027384,-47.1328010559082,10.5277850440796,3.581364564602373,5.878498077392578,0.9999419450759888,7.6405563,,,True,9.79748
8335-6104,7.573643170265631,27.775158435974756,20.201515265709126,11.950986820549236,17.047885647170276,345,345,Ha-6564,1-252070,217.097902013,40.8090391299,0.0823715,22.771443124349183,70.13610076904297,11.062893425777018,5.749407307315182,1.3368037939071655,0.723037600517273,10.394243,315.7,,False,
8336-6101,289.95928289735104,293.3321313856465,3.3728484882954604,4.1915897718998725,5.35378688272206,1206,1206,Ha-6564,1-405025,209.539517297,38.0518685456,0.0614923,15.636205219733824,-79.4718017578125,10.708590845150344,3.370422988015898,4.857477188110352,0.9988971650600432,6.2611384,209.9,,False,
8337-6101,329.893343419702,333.1210042798327,3.2276608601306975,7.000623926452063,7.9197516956933685,876,876,Ha-6564,1-313335,213.713615058,36.7899518169,0.0280746,42.94339499779842,89.09159851074219,10.362136119774764,2.207444007077148,5.446104049682617,0.999785542488098,13.610836,,,False,
8341-12704,121.67687893861833,115.41099696513112,6.265881973487211,2.9597661753348876,3.2593033634370903,1739,1739,Ha-6564,1-620993,189.213252539,45.6511702678,0.030345,14.245243585010924,74.8938980102539,10.637508108933323,3.409672665826461,5.323654651641846,0.9998041093349456,14.037156,,,False,
8341-3702,195.1348626340053,195.8672780887623,0.7324154547570174,8.616399600014425,9.610355541638562,254,254,Ha-6564,1-259058,189.958285005,45.9335624945,0.024225,71.73994297578022,74.73059844970703,9.884177855588446,1.603259060875598,2.836618185043335,0.7773563265800476,24.749311,,,False,
8341-6101,340.693142143321,345.90447784155486,5.211335698233881,7.968973462775139,10.03773472883117,1168,1168,Ha-6564,1-258876,190.394645188,44.4913906069,0.0316072,64.73841612554376,-52.17770004272461,10.753548667873549,5.067508123131613,3.556640148162842,0.9862768650054932,12.013702,,,False,
8341-6104,254.1476697874849,358.3916666178696,104.2439968303847,7.568546900279353,4.315036116000577,642,636,Ha-6564,1-283286,190.598878077,46.3043007095,0.031364,48.79677450716149,7.811299800872803,10.478404514094944,3.155777188860497,0.961706280708313,0.2147762328386306,14.293335,,,False,
8438-12704,124.28700831381803,123.00724919125244,1.2797591225655935,5.492274359641535,5.963418123338456,996,996,Ha-6564,1-474826,149.972700701,18.5969436416,0.055097,32.84662411198382,-14.102999687194824,10.53778826562186,4.083490389323207,3.424278497695923,0.9938682615756989,5.889869,,,True,10.19
8439-12703,189.70862905901015,183.11164599178557,6.596983067224585,5.761580569653459,6.079723405467346,2122,2108,Ha-6564,1-605884,142.13573,50.79362,0.0251076,60.13489485866581,-65.76920318603516,10.475997135141554,3.6915878120440655,5.344629764556885,0.9982033967971802,12.020839,,,False,
8439-3703,106.44194606571877,110.40111527199888,3.9591692062801087,8.639490439183117,13.12645220379853,673,673,Ha-6564,1-156158,144.475988638,50.9890991486,0.138619,26.280413548662228,25.755300521850582,11.339593390803342,8.66315645553942,3.275010108947754,0.9090345799922944,7.396463,,,False,
8440-12701,77.25824189014142,74.43950506894181,2.8187368211996073,4.692778211481187,4.530090648355053,2383,2383,Ha-6564,1-216540,135.065110305,40.2967379097,0.0289061,70.36674716144435,61.54719924926758,10.713560825464796,6.643264268149718,5.554394245147705,0.999293327331543,7.7473807,,,True,10.23443
8442-3704,77.3128509103474,71.85439661530285,5.458454295044547,16.312104887625196,17.829366279112126,167,167,Ha-6564,1-419195,200.09349072,31.5811703262,0.0452901,60.30971471503285,8.330699920654297,10.312626328906385,2.807176311292772,0.7263107299804688,0.5036873519420624,14.658798,406.9,,False,
8442-9101,231.939243694216,278.5815245799346,46.64228088571858,0.5521829822646448,1.1714456118096472,1502,1486,Ha-6564,1-419151,199.13902,31.54643,0.0247113,29.28093389951418,40.19319915771485,9.3924241552093,2.141068555610084,5.6395463943481445,0.99808868765831,5.762416,,,True,9.61
8443-12702,312.0937010202602,313.47884760382584,1.3851465835656427,10.082856389700941,11.753908528228967,703,703,Ha-6564,1-568615,206.972769752,25.5670000174,0.0510219,34.497379163172106,-47.72380065917969,10.574038358191991,3.3102718545513934,2.421077013015747,0.8657275438308716,7.736655,366.1,,False,
8443-12704,173.73143876865237,172.3214952690767,1.409943499575661,4.004545692719674,5.002967867610938,2083,2083,Ha-6564,1-422933,207.468927556,25.190877982,0.0290939,25.664239377522613,75.67620086669922,10.729574682370256,4.72656222226579,2.8279833793640137,0.9183072447776794,7.212281,300.5,,True,9.64
8443-12705,310.61750458879663,316.4351621189712,5.817657530174586,7.271282201388872,7.308353969468103,1466,1466,Ha-6564,1-424415,208.592091639,25.1530840333,0.029068,72.0417283102907,-47.62919998168945,10.646139551952649,4.750469272847725,3.116774559020996,0.9944775402545928,12.759403,300.5,,True,9.58
8443-3703,321.35160112419044,52.38517940587546,91.03357828168504,19.062299996140702,27.00695036380473,486,464,Ha-6564,1-422430,207.422025214,26.7170456168,0.0665696,64.2866959549636,-57.54520034790039,11.27139110584608,8.640849541813301,-0.5034114718437195,0.2060603350400924,15.929474,711.5,J1348.8+2635,False,
8443-6103,27.196998883003037,28.28197874884566,1.084979865842623,4.327431986482805,4.678306626917715,913,913,Ha-6564,1-627397,206.769038498,24.9964830166,0.029141,28.27061548296783,57.31460189819336,10.323887424341423,2.346855684020309,3.528662919998169,0.9960490465164183,10.002651,83.8,,True,9.96
8444-12703,353.79658201953123,349.8511497318485,3.9454322876827064,6.454117286582423,6.719297466560578,2339,2326,Ha-6564,1-422040,201.411105292,33.6804328237,0.0389689,38.01696041004199,74.89430236816406,10.823532780586314,5.432579355347304,6.209744930267334,0.9999711513519288,7.8885875,,,True,10.16
8444-3702,333.01049303541026,329.7122078694793,3.298285165930963,6.444603870563209,8.695214803898043,246,246,Ha-6564,1-421756,201.40956639,31.9939121951,0.0245389,76.26403786958913,-68.16680145263672,9.447360570453691,1.2423615183665082,6.128395080566406,0.992590606212616,9.342357,,,False,
8444-6103,270.51041739671984,145.43463721413565,125.0757801825842,13.12743553190648,20.963254056970804,496,473,Ha-6564,1-625602,200.441575183,33.1828044363,0.0373855,65.93477951334081,1.9801000356674197,10.587772796566163,3.3961458607625445,2.90083384513855,0.8113190829753876,12.745337,376.2,J1320.2+3308,False,
8444-6104,161.4117331442278,163.29302850442602,1.8812953601982088,4.235173005193532,4.518596598497933,1015,1015,Ha-6564,1-420732,203.246370466,32.3204465748,0.0347615,12.922262898404057,64.11579895019531,10.654429981594207,4.172800323105727,2.301856756210327,0.9509144723415376,7.694233,274.6,,False,
8445-3704,257.1867071035274,330.4641505863554,73.277443482828,12.464678918938015,21.99397031775444,292,278,Ha-6564,1-409240,206.263513601,34.8781106014,0.0251545,79.54533198515578,-3.489500045776367,10.2357226714105,2.533496556134616,3.2967050075531006,0.8540862202644348,21.050581,,,False,
8445-6101,22.035358986741528,23.36644095502211,1.3310819682805821,10.005361488740203,14.659880773179452,866,828,Ha-6564,1-399541,204.001894701,34.817955493,0.024585,58.964780103608646,56.06169891357422,10.56445107355663,3.9172592829272,-1.1847623586654663,0.0155900488607585,13.448779,255.1,J1334.3+3441,False,
8445-9101,213.7891391070682,213.30177002591472,0.4873690811534743,5.1239857611936275,6.177637825444525,1219,1200,Ha-6564,1-409168,204.917866221,35.0233605804,0.025059,40.771500830165465,41.122100830078125,10.188265967148483,2.2484568565655314,3.339101791381836,0.9348711371421814,9.180085,,,False,
8446-3703,112.78174048516684,108.54851323993225,4.233227245234588,7.81707470596137,8.02172590766999,352,352,Ha-6564,1-418242,205.584173927,36.9536345189,0.0214632,59.19948387176686,-31.0575008392334,9.785021694840529,1.1801102515963986,3.9465255737304688,0.8058090806007385,23.526318,,,False,
8446-6102,29.27569654057253,238.64057182987372,150.63512471069882,1.641931662672316,16.17014651550925,271,263,Ha-6564,1-418134,203.881269417,36.0147104819,0.0584596,49.315726029579146,52.87789916992188,10.717121727634597,3.633186885871826,-1.6457840204238892,0.0197956785559654,13.628776,378.4,,False,
8447-12701,325.21298518839984,321.0104011879211,4.202584000478737,5.8653235179744065,6.495703322294361,690,690,Ha-6564,1-260733,208.054735019,39.5014764476,0.0507247,18.08930428312373,-24.272300720214844,10.405677338822912,2.9607621985684225,5.36092472076416,0.9999963641166688,7.0780373,,,False,
8448-12701,355.1738332861816,27.272362986291185,32.098529700109566,0.6226642515604859,4.78169320340433,817,788,Ha-6564,1-487185,164.682536052,22.0113652519,0.0908424,53.8889070070772,24.11549949645996,11.174908487101272,12.667401288145948,-1.6855390071868896,0.0197613919153809,4.3052077,382.0,,False,
8448-3701,4.651826270182992,223.5188615105832,141.1329647595998,3.8866368874073665,4.71689804023678,215,215,Ha-6564,1-487046,165.892833771,21.0494711718,0.0210484,78.6084436286545,59.20230102539063,9.28011778112635,1.822042784952747,3.1846344470977783,0.7341551184654236,8.213653,,,False,
8448-9101,276.02830289324413,273.6470407874306,2.381262105813505,4.030176705403936,4.213801527521859,1116,1095,Ha-6564,1-487130,164.447297813,21.2334302122,0.0586842,21.82446675732505,38.17169952392578,10.655201178262484,4.5848167406477005,5.268736362457275,0.9978986084461212,6.3719335,92.0,,False,
8449-3701,307.80737921200426,315.87949979574984,8.072120583745573,15.486107844718292,12.0875820072769,471,471,Ha-6564,1-488526,167.509279042,21.9821746509,0.0316182,56.72289895377873,-24.932600021362305,10.664998657271717,3.093815108067727,1.5090941190719604,0.6057949662208557,15.60465,277.7,J1109.7+2145,False,
8450-3703,44.537726670839405,42.96730416584101,1.5704225049983975,5.748644359078144,6.743192357203319,686,568,Ha-6564,1-489814,170.444339768,22.4808155529,0.035089,24.734975671880942,-1.3014999628067017,10.241619656426078,2.1348825803102245,4.793983459472656,0.9969706237316132,13.759228,,,True,9.84
8452-1901,323.8699997628517,305.4401322095919,18.429867553259783,2.847942601151444,7.201324068600419,334,334,Ha-6564,1-167688,155.88555557,46.0577547418,0.0257723,32.16364881461193,-83.95999908447266,9.946393106458151,2.1309895016475866,0.0998535454273223,0.1535012349486351,8.862609,,,False,
8452-1902,335.2062719769343,340.7176877369871,5.511415760052785,9.64138667446336,13.267140800494804,371,370,Ha-6564,1-148046,157.77930272,48.0148303874,0.058703,27.836698164833567,-58.2765007019043,10.45428783475482,3.148288137966994,4.496821880340576,0.9854327738285064,13.367239,106.0,,False,
8452-3704,106.64092285484455,103.3524899619799,3.2884328928646482,10.76645648382121,11.069167875075674,471,470,Ha-6564,1-173030,157.538994172,47.2784029777,0.0250599,61.65924008006439,2.9056999683380127,10.014148366930726,1.8460618169131613,3.5638277530670166,0.9881353378295898,11.952006,,,False,
8453-12705,205.87412352768473,210.5428980889708,4.668774561286057,5.65425381378041,5.487320490783373,1857,1857,Ha-6564,1-167564,153.034483163,46.2936923797,0.024247,75.36120600497871,86.88569641113281,10.362893893243854,4.888075538766937,5.516249656677246,0.9998781085014344,7.839737,,,True,10.024076
8453-3701,87.7649547356035,170.18132132224665,82.41636658664315,18.673300122458855,6.966382425884625,365,345,Ha-6564,1-167380,153.231920862,46.4177099017,0.0382131,40.74366636168147,36.77190017700195,10.850457430247763,5.83598153127172,0.1689316034317016,0.1955637261271476,28.999718,,,False,
8454-6101,270.56246524073987,273.5398172863313,2.977352045591431,4.057820917133304,4.298077094589455,625,625,Ha-6564,1-221753,153.378123617,43.9979617648,0.0698794,14.462193006160604,48.57469940185547,10.81057538388211,4.228779773295639,4.432151794433594,0.9969528019428252,9.547017,,,False,
8454-6102,255.34534305260945,178.5715712113577,76.77377184125174,8.591624495114372,9.135237885339775,667,669,Ha-6564,1-221789,153.53547927,44.175746477,0.113595,18.185376649081125,-15.15779972076416,11.23336033167738,4.971208560154492,1.4650133848190308,0.8918689787387848,5.0596194,91.2,,False,
8454-6104,353.6467142864626,354.5954446287197,0.948730342257079,4.043817125870781,4.324308836008665,729,729,Ha-6564,1-167488,154.825440349,45.8135944836,0.0634825,28.560769356926112,-60.46680068969727,10.87570012201978,4.5193361539839705,4.907250881195068,0.999980926513672,13.244296,,,False,
8455-12701,130.37838393605716,127.47449257490521,2.903891361151949,3.9704350604484486,5.050465218034026,879,879,Ha-6564,1-254342,154.731809916,40.6129387518,0.0292303,21.303208560349606,24.49049949645996,9.99598778700028,2.253904502142798,6.1012797355651855,0.9999098777770996,13.014808,,,True,9.781173
8455-12703,342.10020281531143,358.8526341764486,16.752431361137155,0.09016339062336083,6.875325861448279,1524,1489,Ha-6564,1-255090,157.723267521,41.2210951037,0.092116,52.00887833630159,-59.37689971923828,11.430381141274584,13.008556430371096,-0.8661563396453857,0.0639334730803966,4.5038342,463.9,,False,
8455-3702,79.72770233768273,79.33088520783318,0.396817129849552,8.612669437114393,10.109115100308758,762,762,Ha-6564,1-254694,156.590550666,39.9536297797,0.0636164,25.31595802432297,33.185699462890625,11.255817247211857,5.924310031397205,2.781104564666748,0.9709712862968444,13.264368,,,False,
8461-6103,16.148827864105844,12.392473303684776,3.7563545604210677,7.741171455103606,8.451946784034037,597,597,Ha-6564,1-217400,144.639942763,44.6267106962,0.0246759,68.99222816146504,85.78410339355469,10.210792273442744,2.299216833467898,4.603566646575928,0.9867236018180848,14.622134,,,True,9.583888
8464-3701,133.80157488259147,144.29121965503043,10.489644772438965,2.1537064952941756,2.8201354396462612,273,273,Ha-6564,1-258617,185.90069369,44.5450437897,0.0478473,18.677261890699967,51.03820037841797,10.257771113951884,1.7956929567758553,2.0047006607055664,0.7332705557346344,13.82591,3.8,,False,
8465-12701,259.02865170749544,254.36773511569675,4.660916591798696,2.211178002773866,2.3568458986713523,2127,2127,Ha-6564,1-284428,195.973168318,47.3864444591,0.0236717,21.61413278376411,-36.83140182495117,10.214912478014488,2.7824769536003435,5.934326648712158,0.999753713607788,9.323199,155.1,,True,9.598863
8466-6102,6.416389383758611,335.01551405697194,31.40087532678666,25.138047545010455,31.13174326535665,97,97,Ha-6564,1-256647,169.442542506,44.8929635284,0.0487626,57.37048766425146,-75.54730224609375,10.487536601662756,1.3219557017075525,-1.68293297290802,0.031094703823328,21.535194,,,False,
8481-12703,300.45114774544396,301.2751374377875,0.8239896923435595,6.332616396158198,6.954083268870005,691,691,Ha-6564,1-90849,237.582742958,56.1319811738,0.0661473,19.62556473795692,-70.42269897460938,10.910061109772094,4.141806342083451,1.797220230102539,0.9618076980113984,10.075601,,,False,
8481-1902,239.75054647301423,230.78914363282138,8.961402840192846,19.133284843002098,21.418163748837905,300,300,Ha-6564,1-91339,237.653858933,53.3906219728,0.0650662,68.12151417642127,-25.43440055847168,10.85269529495348,5.470877153172352,3.141021251678467,0.9844850897789,13.112839,314.0,,False,
8482-6101,159.27916076724028,273.69445490235455,114.41529413511427,8.004952628390383,62.926675613954906,273,270,Ha-6564,1-92771,243.425164664,48.8992232706,0.0852786,37.76124273133684,24.943099975585938,11.167078506611096,4.529717845328453,-1.514948487281799,0.0195096572861075,10.852556,,,False,
8482-6102,129.26922150096223,237.46380343236638,108.19458193140414,3.695089110889217,11.997381516253435,561,544,Ha-6564,1-92832,244.03012861,49.2929159486,0.0578285,57.85219289123709,54.33269882202149,11.173761694537106,12.125277405846171,-2.233440399169922,0.0170607082545757,9.920259,408.1,J1614.1+4909,False,
8482-9101,349.7382010181043,349.2955656993148,0.4426353187894847,9.841385194749591,10.380800293556335,1507,1485,Ha-6564,1-92626,241.799551053,48.5725625102,0.043419,26.590282239136982,52.64970016479492,10.95714580623247,5.198611087055572,1.0853440761566162,0.8818840682506561,7.2290416,160.7,,False,
8483-6101,285.89105236215784,284.94272941591294,0.9483229462449003,12.383233107837023,14.88971879605514,497,497,Ha-6564,1-93557,246.456915028,48.1003393844,0.0197953,61.92667806391896,-64.68779754638672,10.363941824789295,1.4235185679303306,3.658413410186768,0.9262422323226928,29.630106,,,False,
8484-12702,156.6655606801255,157.78031140587916,1.1147507257536517,13.99467267960894,13.725305937563723,554,554,Ha-6564,1-93215,246.428955701,46.24232355,0.0568394,62.86411741351089,57.93190002441406,10.66160795445958,4.8678282758437454,3.20444655418396,0.91449373960495,9.172954,,,False,
8484-6104,284.53568365147015,262.33220463285085,22.203479018619305,2.1928600268182055,2.707150751370055,813,813,Ha-6564,1-94136,248.737041405,46.4470107181,0.0180759,25.85738561285265,51.65129852294922,8.935495955389776,1.1860842885098437,7.205687522888184,0.9999592304229736,5.567064,76.2,,True,9.753764
8485-9102,179.25409665501078,180.83158952229243,1.5774928672816486,9.138840276149875,8.670693650266616,1267,1267,Ha-6564,1-209199,234.111533723,47.8547870822,0.0261956,51.76620559054551,52.87779998779297,10.515968409739685,3.1958048215004924,3.993680953979492,0.9895936846733092,10.906532,,,False,
8486-6102,211.41100819061944,209.28853811065267,2.1224700799667744,5.200546065549247,5.907199414264449,573,573,Ha-6564,1-134020,238.046893627,48.0439162921,0.0193267,71.04405750435491,21.05159950256348,9.623076213409837,1.6103704566003203,4.718898773193359,0.9808637499809264,9.088592,,,True,9.076566
8487-6101,280.0040512319903,295.5430216138052,15.53897038181492,4.589434772941689,24.590624411997126,755,740,Ha-6564,1-209926,239.571725074,45.7870117128,0.095698,51.5778564978844,-83.2947998046875,11.40072120479174,12.413048628139954,-1.4978845119476318,0.046600928530097,5.0757184,,,False,
8546-6102,48.60715727098404,46.93125774851717,1.675899522466871,11.815610638900393,12.180822463645717,263,263,Ha-6564,1-91928,238.857221445,50.8029634626,0.0451178,41.73639503222769,-27.664499282836918,10.233927038752167,1.8451000749989943,2.902441024780273,0.8696707189083099,16.867432,,,False,
8547-1901,331.2382621518156,338.63235301369093,7.394090861875327,15.68215642438979,10.068470730705096,148,148,Ha-6564,1-246108,218.113251205,52.7383871048,0.0446484,79.55428299388689,85.35919952392578,10.235055144083814,2.296096902810341,2.1926019191741943,0.97417551279068,13.423704,329.2,,False,
8547-9102,135.0193533826362,153.49490625652035,18.47555287388414,15.150587910125157,12.285467804334905,243,243,Ha-6564,1-630590,218.976343316,53.3916368422,0.0434983,73.49192476176162,-61.2943000793457,10.28671944335229,2.341396882887006,3.011564016342163,0.9315084517002106,14.279056,,,False,
8548-6102,298.31085596517005,308.63346503392603,10.32260906875598,11.838330145727312,12.918152540789515,357,357,Ha-6564,1-93236,245.522375014,46.6242084914,0.0477681,17.382546248822923,-80.5280990600586,10.29495050506068,2.638717479308665,4.987839698791504,0.9993883371353148,12.056747,46.6,,True,10.076765
8549-3702,347.9034610459098,351.70497770697386,3.8015166610640563,6.617321285593475,8.685664377616757,301,301,Ha-6564,1-134248,241.005278975,46.8029102028,0.0212204,64.2866959549636,48.16600036621094,9.342877686138936,1.9277743228595503,4.447600841522217,0.9852114617824554,9.488306,,,False,
8549-6101,94.36559410363286,185.36878799964447,91.00319389601161,1.4840766694776675,5.073681500245561,692,639,Ha-6564,1-209712,241.865344251,44.6451677289,0.0597674,48.06075267094106,-31.053300857543945,11.17078181463208,10.552014851756756,-1.433194279670715,0.0063154688104987,10.634214,,,False,
8550-12702,204.15945174132,204.24081874671006,0.0813670053900637,12.263272487522837,12.764018759515803,1229,1229,Ha-6564,1-211082,247.620045755,39.6260442554,0.0303604,72.92349778199123,17.827899932861328,10.904182104134074,4.522280949035705,2.8110427856445312,0.7722049355506897,18.834743,604.7,J1628.6+3932,False,
8550-12703,112.46415389360776,123.50059535295861,11.036441459350854,0.2815377499406408,0.1508289691180747,1720,1692,Ha-6564,1-135054,247.674430234,40.5293893805,0.0298122,36.78430905956039,0.948099970817566,10.453212218916558,3.351562557456272,3.007652759552002,0.9188978970050812,7.097679,604.7,J1627.6+4055,False,
8550-12704,195.26805632648802,195.2539506064966,0.014105719991420074,3.5747321842753266,3.833669067849169,1962,1962,Ha-6564,1-211063,247.058405986,40.3138366723,0.0331055,37.1356499454959,47.37310028076172,10.720410775300827,4.628023063276743,3.5525457859039307,0.998179167509079,8.511527,604.7,J1627.6+4055,False,
8550-3701,279.1200569925526,281.38015559953783,2.2600986069852524,13.675935166301235,13.137320541619545,236,236,Ha-6564,1-210989,246.652704394,39.8586585127,0.0313577,73.13986703795783,-60.53219985961914,10.243924471648311,2.289185684790252,3.0030806064605717,0.6324734091758728,20.844133,604.7,J1628.6+3932,False,
8550-3704,196.67343616139587,197.57931076303765,0.9058746016417842,5.746368720969529,5.606521087630499,579,579,Ha-6564,1-211311,248.426385752,39.1851196817,0.0298414,24.33083112366157,-9.034600257873535,10.480033355522917,2.94540253287518,1.54217791557312,0.6652099192142487,11.726748,37.3,,False,
8550-6103,240.03007039912387,241.9433655696519,1.9132951705280163,7.923668889458475,9.859361961774567,972,972,Ha-6564,1-211103,247.638690535,39.8307262255,0.0245559,40.65079350853016,-16.746200561523438,10.470110348263493,2.2143821386176703,2.039148330688477,0.9755189716815948,14.358995,604.7,J1628.6+3932,False,
8553-9102,212.90728122415075,215.87186961310192,2.964588388951171,7.295660637045762,7.647954546849336,1187,1187,Ha-6564,1-90231,234.541843983,57.6036530229,0.0736586,27.27896339812996,20.603599548339844,11.015964184891612,6.52544956708818,4.20311164855957,0.9997703433036804,7.886022,210.1,,False,
8554-3701,109.46834964044706,279.1826171588609,169.71426751841386,7.2107742950179174,6.6642465981588925,453,453,Ha-6564,1-419380,183.007901999,35.4043988775,0.0235125,57.88917230292611,-18.879199981689453,9.966702862779185,1.6573375396061276,1.9977260828018188,0.2712379395961761,14.300851,,,False,
8554-9101,131.90799321169132,131.74986200780847,0.15813120388284574,4.165144535301455,4.566026691656774,1120,1100,Ha-6564,1-419450,182.282815784,37.1108680464,0.0218546,28.661064001450782,-68.02149963378906,9.63012471999348,1.9113395182958817,4.9053239822387695,0.9978327453136444,7.854811,225.2,,False,
8555-12705,250.98808150353818,250.4934124503872,0.49466905315097165,9.885783877831468,9.791103671950896,1037,1037,Ha-6564,1-134954,246.578190983,43.4074643202,0.0315232,55.19797368617736,-28.94440078735352,10.624385241420264,3.071508664763588,3.7233734130859375,0.9956490695476532,14.461847,297.8,J1627.3+4240,False,
8555-1902,253.98270153524055,263.5555203692109,9.57281883397036,9.044533726785575,12.692354507180898,281,281,Ha-6564,1-135207,246.323470587,42.6942265737,0.031485,53.81227544600085,-33.707401275634766,10.026022687046678,1.6250986552593376,0.7339116930961609,0.2379120513796806,12.088198,64.1,J1627.3+4240,False,
8561-12702,282.9514251103881,281.9733799192279,0.9780451911601631,3.829524606209016,4.073068710668662,1226,1226,Ha-6564,1-92069,240.345811808,52.3534704408,0.0287315,66.69405022042422,-33.9744987487793,9.521743666011472,2.204571804457908,5.779415607452393,0.9994717240333556,5.189516,,,False,
8561-6103,349.44270439490697,349.46437641052495,0.021672015617980378,20.94101584539306,25.920596929711454,179,179,Ha-6564,1-91317,237.420728565,53.2590438642,0.0496903,69.85907861122968,54.586700439453125,10.46911539367527,2.0215343126255205,1.1321369409561155,0.4873514026403427,18.667423,,,False,
8561-9101,67.23150641692779,67.89640257311432,0.6648961561865292,4.733145424373765,4.777769330986173,1581,1581,Ha-6564,1-91394,238.689985245,53.1446977861,0.0686828,26.2533138580672,0.7824000120162964,11.12707767891657,6.051254000195093,4.777861595153809,0.9989355802536012,9.500535,321.0,,False,
8561-9102,53.253595726056865,54.76912171230233,1.5155259862454642,9.370191262900864,10.3423440763794,514,514,Ha-6564,1-92383,241.500086387,53.5110327837,0.0872151,19.102264819832744,-5.631199836730957,11.050646437109828,4.676794312918464,2.147558212280273,0.9524708688259124,9.404911,201.3,,False,
8562-12705,228.44264766308171,231.15611789501685,2.7134702319351334,11.751555904712298,15.368347345777075,1370,1370,Ha-6564,1-542464,244.721465387,50.4328644768,0.0537406,61.03637921073681,-9.829700469970703,11.142936363834686,4.7624230773002,0.2571400701999664,0.1113059893250465,8.65244,327.0,,False,
8562-3702,277.8570252816708,274.6354752528767,3.2215500287941268,4.68931795629242,5.288030395289043,692,692,Ha-6564,1-92987,242.279522775,51.5968426206,0.0430885,26.07651546931998,85.36930084228516,10.396796931616446,2.513547736048294,5.840205192565918,0.9999873638153076,9.048772,,,True,10.136509
8563-12702,266.751776198565,283.2878381886159,16.53606199005094,7.700753678887952,7.833450249010966,271,271,Ha-6564,1-91877,240.928809337,50.6075464086,0.0387513,79.94314425129892,-55.55070114135742,9.755932384607574,2.553173663154654,5.93211030960083,0.9996406435966492,7.841724,,,False,
8563-1901,8.951821998658591,14.050903223884717,5.099081225226126,5.744502536308493,6.237304406742824,391,391,Ha-6564,1-91839,241.413979846,50.0945120833,0.0538963,28.8731650502369,19.69260025024414,10.50846650428962,4.699280840223491,5.233129978179932,0.9997594952583312,8.010981,,,False,
8564-3702,185.06813448463782,178.73850435772545,6.329630126912377,11.45302368911045,12.16883671842053,175,175,Ha-6564,1-134010,237.941572866,48.3516725829,0.0366097,55.15258562082828,51.212799072265625,9.748648350362677,1.2549888315104538,4.652990818023682,0.9456747472286224,13.506682,,,False,
8565-6101,205.26435101248177,192.72454779953878,12.539803212942985,2.423037866884996,1.7454590541412718,285,285,Ha-6564,1-134390,240.362810999,47.2780611698,0.0423296,26.75064787627071,-14.223099708557127,9.8981395054331,2.0389729539445187,4.311460018157959,0.998615175485611,9.399478,127.3,,False,
8566-3701,298.3595255074621,300.357541040719,1.9980155332569325,14.404609365754231,15.301724776951541,117,117,Ha-6564,1-43268,114.324525988,40.1432338104,0.0322944,70.9199789268189,31.552499771118164,9.508812697992322,1.1133539685666003,2.43761682510376,0.4618450552225113,11.969521,,,False,
8567-3701,243.90228909785083,243.29638968058438,0.6058994172664427,13.378507847469791,15.14391727084608,445,445,Ha-6564,1-351566,118.10650806,47.7779786348,0.0307532,59.441151014910886,85.3218002319336,10.492406859020996,1.9524580243313696,0.7027472853660583,0.1905571557581424,21.889269,,,False,
