plateifu,mangaid,objra,objdec,z,nsa_z,nsa_zdist,nsa_elpetro_mass,nsa_sersic_mass,nsa_elpetro_th50_r,nsa_sersic_th50,nsa_sersic_n,nsa_sersic_ba,nsa_sersic_phi,nsa_elpetro_ba,nsa_elpetro_phi,nsa_iauname,mngtarg1,mngtarg2,mngtarg3,drp3qual,srvymode,ifudesignsize,bluesn2,redsn2,ebvgal,nsa_nsaid,nsa_absmag_g,nsa_absmag_r,nsa_absmag_i,DAPQUAL,DAPDONE,RCOV90,BIN_RMAX,STELLAR_SIGMA_1RE,STELLAR_VEL_LO,STELLAR_VEL_HI,STELLAR_VEL_LO_CLIP,STELLAR_VEL_HI_CLIP,HA_GSIGMA_1RE,HA_GVEL_LO,HA_GVEL_HI,HA_GVEL_LO_CLIP,HA_GVEL_HI_CLIP,SFR_TOT,SB_1RE,SNR_MED_r,HA_GFLUX_TOT,pym_g_M_S,pym_g_M_SE_DISK,pym_r_FLAG_FIT,pym_r_FLAG_FAILED_S,pym_r_FLAG_FAILED_SE,pym_r_M_S,pym_r_A_HL_S,pym_r_N_S,pym_r_BA_S,pym_r_PA_S,pym_r_M_SE_DISK,pym_r_A_HL_SE_DISK,pym_r_N_SE_DISK,pym_r_BA_SE_DISK,pym_r_PA_SE_DISK,pym_r_M_SE_BULGE,pym_r_A_HL_SE_BULGE,pym_r_BT_SE,pym_r_DUPL_N,pym_r_DUPL_ID,pym_i_M_S,pym_i_M_SE_DISK,dl_TType,dl_P_LTG,dl_P_S0,dl_P_edge,dl_P_bar,dl_VisualClass,dl_VisualFlag,vm_Type,vm_TType,vm_Unsure,vm_Bars,vm_EdgeOn,vm_Tidal,hi_LOGMHI,hi_LOGHILIM200KMS,hi_SNR,hi_FHI,hi_EFHI,hi_WP50,hi_WF50,hi_VHI,hi_SESSION,hi_conflag,hi_conf_prob,gema_grp_MG,gema_grp_GroupSize,gema_grp_nneigh,gema_grp_Q_nn,gema_grp_dnn,gema_grp_Q_group,gema_lss_mh,gema_lss_den1,gema_lss_t1,gema_lss_t2,gema_lss_t3,gema_overdensity,gema_local_density,t14_GroupID,t14_sep_arcsec,t14_Ngal,t14_Rank,t14_grp_RA,t14_grp_DE,t14_grp_Dc_Mpc,t14_grp_Rmax_Mpc,t14_grp_sigma_v,t14_grp_Rvir_Mpc,t14_grp_MNFW_rank_only,t14_grp_Lr_1e10Lsun,t14_grp_zcmb,t14_Rproj_kpc,t14_PA_to_host_deg,t17_GroupID,t17_sep_arcsec,t17_Ngal,t17_Rank,t17_grp_RA,t17_grp_DE,t17_grp_Dc_Mpc,t17_grp_Rmax_Mpc,t17_grp_R200_Mpc,t17_grp_M200_rank_only,t17_Rproj_kpc,t17_PA_to_host_deg,t14_mcxc_name,t14_mcxc_sep_arcmin,t14_mcxc_L500_1e44,t14_mcxc_M500_rank_only,t14_mcxc_R500_rank_only,t17_mcxc_name,t17_mcxc_sep_arcmin,t17_mcxc_L500_1e44,t17_mcxc_M500_rank_only,t17_mcxc_R500_rank_only,xray_name,xray_oname,xray_Rproj_Mpc,xray_dz,xray_L500_1e44,xray_M500_rank_only,xray_R500_rank_only,xray_R_over_R500_rank_only,DL_Mpc,DA_Mpc,kpc_per_arcsec,struct_source,Rhl_disk_arcsec,Rhl_disk_kpc,Rd_kpc,nser_disk,ba_disk,pa_disk_deg,incl_deg,logMstar_nsa_h1_raw,logMstar_nsa,nsa_h_rescale_dex,gi_rest,logMstar_taylor,hi_detected,logMHI_use,logMHI_limit,Mgas_Msun,Mb_Msun,logMb,f_gas,Sigma_b_Msun_pc2,gbar_2p2Rd_ms2,log_gbar_2p2Rd,gbar_1Rd_ms2,log_gbar_1Rd,gbar_4Rd_ms2,log_gbar_4Rd,vamp_stel_kms,vamp_stel_deproj_kms,vamp_ha_kms,vamp_ha_deproj_kms,t14_theta_sky_deg,t14_psi_norm_host_deg,t17_theta_sky_deg,t17_psi_norm_host_deg,Phi_proxy_sigma2,log_Phi_proxy,R_over_Rvir_t14,R_over_R200_t17,gext_proxy_ms2,log_gext_proxy
8140-3704,1-43933,116.785721278,40.3929408076,0.076464,0.076464,0.076653,51487000000.0,64199400000.0,3.93053,4.76208,6.0,0.919444,73.972,0.908779,81.4705,J074708.56+402334.5,2080,0,0,0,MaNGA dither,37,36.7353,60.9311,0.0487817,46796,-20.7103,-21.4186,-21.7712,0,True,6.2816806,1.9891305,187.3503,-29.166452,25.248384,-27.965816,25.337475,263.28616,-76.99433,183.33533,-74.62917,183.46594,0.027771914,0.26629648,9.33975,73.52644,16.164600372314453,17.619998931884766,2.0,0.0,0.0,15.35369873046875,7.335029125213623,8.0,0.9435999989509583,-4.226200103759766,16.486900329589844,8.098978996276855,1.0,0.902400016784668,1.7235000133514404,16.446399688720703,1.1011176109313965,0.5093240141868591,0.0,0.0,14.957599639892578,16.212799072265625,-2.18210768699646,0.007884436752647161,0.14403268694877625,0.044721078127622604,0.008087030611932278,1.0,0.0,E,-5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,1.0,-999.0,-999.0,-999.0,-999.0,12.3679,4.08287,0.574135,-0.0279057,-0.395023,-0.6657463352813867,-0.4759238224852852,,0.05841295840386618,1.0,1.0,,,,,,,,,,,,0.0,0.04837886641309151,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,346.36001256969337,298.9019346283925,1.4491174721795286,pymorph_SerExp_disk,8.098978996276855,11.736371970319812,6.994262199237076,1.0,0.902400016784668,1.7235000133514404,26.090148786235755,10.711697587469056,11.021501507440542,0.3098039199714864,1.0609000000000002,10.910913919971486,False,,,,105075510204.08148,11.021501507440542,,341.8517607025239,5.479839773657585e-11,-10.26123213976995,1.6812158513044927e-10,-9.77437652391189,2.001151538170867e-11,-10.698720022958236,26.651646,60.601567142880576,129.04756,293.43345515452023,,,,,,,,,,
8140-6104,1-43956,117.705857719,40.9463206643,0.0414339,0.0414339,0.0416259,3961690000.0,3966360000.0,3.41074,3.40569,1.1074,0.308498,53.8853,0.478474,56.005,J075049.38+405646.4,2336,0,0,0,MaNGA dither,61,36.7353,60.9311,0.0526394,46821,-18.1721,-18.8088,-19.1546,1,True,7.9329896,5.7032895,75.37519,-77.2744,140.1643,-77.28438,128.60641,63.47568,-81.102615,359.03485,-81.47623,203.5893,0.14197159,0.22148292,13.931596,1345.4866,17.723098754882812,18.23740005493164,2.0,0.0,0.0,17.04509925842285,3.1755635738372803,0.8252000212669373,0.3091999888420105,-23.46299934387207,17.467300415039062,4.849433422088623,1.0,0.46799999475479126,-19.3927001953125,17.83759880065918,2.6022348403930664,0.4155519902706146,0.0,0.0,16.615299224853516,17.2106990814209,2.194550037384033,0.5467590987682343,0.8145427703857422,0.641377180814743,0.43000955879688263,3.0,0.0,Sbc,4.0,1.0,0.0,1.0,0.0,9.490948,-999.0,2.3640401,0.42164752,0.106854476,196.78185,210.52927,12475.405,AGBT17A_012_75,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,3.37539,2.10953,1.15054,-0.990464,1.1681752009425408,0.33609437275946824,42154.0,0.3591489951035882,2.0,2.0,117.76206,40.94916,175.86428571428573,0.126,211.4,0.2515714285714286,8.89,0.533,0.04141,125.3339161050853,86.15496533548841,85801.0,0.35076115103881594,2.0,2.0,117.762059348,40.949164622,259.0799142857143,0.18558428571428573,0.5924,7.9249,125.3333736691806,86.14871049097646,,,,,,,,,,,,,,,,,,,183.06593153255176,168.78898789648824,0.8183121055284936,pymorph_SerExp_disk,4.849433422088623,3.968350074249589,2.3649285305420675,1.0,0.46799999475479126,-19.3927001953125,64.41579278804653,9.597880489234667,9.907684409206153,0.3098039199714864,0.9824999999999982,9.809393919971484,False,,,,8085081632.653045,9.907684409206153,,230.07450670647907,3.335843453100233e-11,-10.476794338444966,7.715126867549755e-11,-10.112656928003455,1.312942128813247e-11,-10.881754416097088,102.9454,114.13627682077963,142.53276,158.0270627670271,74.45233446919909,29.663473520902816,74.45858931371106,29.66041851035615,44689.96,4.650209965942815,0.4982040958180562,0.21156882793582138,1.1555555057632222e-11,-10.937209188854085
8140-6102,1-43957,117.818563964,40.9520924282,0.0403941,0.0403941,0.0405855,1995520000.0,3201880000.0,3.74098,3.93135,0.873234,0.902234,63.8038,0.962904,52.4707,J075116.44+405707.4,2336,0,0,0,MaNGA dither,61,39.5014,64.8777,0.054504,46822,-18.6427,-19.091,-19.1901,1,True,7.975864,2.2107482,35.11849,-32.07083,31.832785,-18.19361,17.81058,9.801247,-74.24777,74.9413,-43.49871,70.91342,0.14821309,0.17848773,8.871119,1480.1289,17.141300201416016,17.994098663330078,1.0,0.0,0.0,16.64849853515625,3.5819385051727295,0.8851000070571899,0.9375,-16.471399307250977,17.11039924621582,4.262108325958252,0.3343999981880188,0.9340999722480774,-22.841100692749023,17.95789909362793,1.947282075881958,0.31419599056243896,0.0,0.0,16.40009880065918,16.90060043334961,3.685688018798828,0.9642885029315948,0.9478437304496765,0.00010989662405336276,0.011338018346577883,3.0,0.0,Sab,2.0,0.0,0.0,0.0,0.0,-999.0,9.350885,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,AGBT17A_012_75,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,2.94807,1.71555,1.17243,-0.775476,1.068514709979833,0.31565861367260184,42154.0,0.1442491111290886,2.0,1.0,117.76206,40.94916,175.86428571428573,0.126,211.4,0.2515714285714286,8.89,0.533,0.04141,123.00658309915103,266.0876886293891,85801.0,0.15301832956824263,2.0,1.0,117.762059348,40.949164622,259.0799142857143,0.18558428571428573,0.5924,7.9249,123.00708113044146,266.09391012050156,,,,,,,,,,,,,,,,,,,178.3364294636708,164.75716329002762,0.798765268238032,pymorph_Sersic,3.5819385051727295,2.8611280708964304,1.7050822830133674,0.8851000070571899,0.9375,-16.471399307250977,20.803310896402603,9.30005608483671,9.609860004808196,0.3098039199714864,0.5473999999999997,9.519023919971486,False,,9.350885,,4072489795.918363,9.609860004808196,,222.94074744999395,3.4337497319369204e-11,-10.464231361475516,5.4269964987857205e-11,-10.265440458604518,1.4508618625198365e-11,-10.838373935047615,18.002094,50.687139626146305,57.206066,161.07080755043876,77.44091206335993,69.71666834538749,77.43469057224749,69.71718070961752,44689.96,4.650209965942815,0.4889529140795327,0.2076419330358566,1.1774190711187774e-11,-10.929068934028715
9889-12701,1-439699,233.598410653,25.1133860168,0.0950101,0.0950101,0.0951579,67498800000.0,81111100000.0,5.09733,5.83279,1.78609,0.532569,8.19583,0.659507,8.43686,J153423.61+250648.2,2080,0,0,0,MaNGA dither,127,21.0738,46.9059,0.0530988,464675,-21.0477,-21.784,-22.1399,1,True,10.080686,2.8298213,123.432014,-214.50131,214.0557,-214.50131,214.0557,68.22904,-335.24066,311.61526,-306.81485,288.95566,0.5178015,0.1842589,10.173285,865.6688,16.66619873046875,16.877599716186523,2.0,0.0,0.0,15.746198654174805,6.305587291717529,1.8214999437332153,0.5271000266075134,73.82610321044922,15.925498962402344,3.846942186355591,1.0,0.5430999994277954,77.2208023071289,18.17099952697754,0.7457472085952759,0.11222799867391586,0.0,0.0,15.256500244140625,15.48699951171875,2.428107976913452,0.9321925640106201,0.9054222702980042,7.664812983421143e-05,0.387666791677475,3.0,0.0,SABab,2.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,2.0,4.0,3.0,-0.7676806,0.1891114,-0.467516,13.7139,52.0974,5.01017,3.7737,0.388561,,,19591.0,0.0503845027495265,3.0,1.0,233.60434,25.08659,401.01428571428573,0.5181428571428572,55.4,0.3537142857142857,1.12,5.99,0.09552,173.38529769434078,168.6677811149321,17646.0,0.05329777270631004,3.0,1.0,233.604338824,25.086594196,589.8617814285715,0.7622485714285715,0.3435857142857143,1.6311,173.35786769907313,168.66824240133613,,,,,,,,,,,,,,,,,,,435.865335337303,363.50976403974107,1.762345068233657,pymorph_SerExp_disk,3.846942186355591,6.779639589903777,4.040309648333598,1.0,0.5430999994277954,77.2208023071289,58.979457680955754,10.829296051971605,11.139099971943091,0.3098039199714864,1.0922000000000018,11.080303919971488,False,,,,137752653061.2243,11.139099971943091,,1343.045736030777,2.0785790668000917e-10,-9.68223345077197,3.927589956768166e-10,-9.405873859176436,8.531534190047379e-11,-10.06897286445263,214.2785,250.03833952664831,297.88525,347.5977901101342,88.55302119219682,31.05091134908563,88.55255990579278,31.050930705467,3069.16,3.4870195294568593,0.49018460575944484,0.5045549348856645,5.736628362530253e-13,-12.241343284217312
9889-3704,1-439736,234.13552891,25.1379251597,0.0344613,0.0344613,0.0346146,28653200000.0,40027300000.0,5.15357,8.49257,6.0,0.4268,13.7562,0.559214,11.7304,J153632.52+250816.5,1040,0,0,0,MaNGA dither,37,22.0008,47.8831,0.0527541,464714,-20.1072,-20.8564,-21.1985,0,True,7.249798,2.3003938,147.33131,-118.31936,159.29219,-118.31936,159.29219,183.44072,-261.06317,244.48235,-253.48956,246.37115,0.021383304,0.8813965,19.248537,295.96503,15.094900131225586,15.74009895324707,2.0,0.0,0.0,14.262399673461914,7.528039455413818,5.034200191497803,0.4551999866962433,76.55819702148438,14.906999588012695,6.2390594482421875,1.0,0.39590001106262207,75.82209777832031,15.619600296020508,1.348181962966919,0.34156501293182373,0.0,0.0,13.819299697875977,14.496999740600586,0.8891342282295227,0.6667532324790955,0.8703697323799133,0.2943695932626724,0.12067469209432602,3.0,0.0,Sab,2.0,0.0,0.0,0.0,0.0,-999.0,9.551233,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,ALFALFA,0.0,0.0,2.0,39.0,38.0,0.4171093,0.0133363,0.4194161,13.954,83.9882,5.82635,4.70165,3.36371,,,545.0,0.08156160312052567,33.0,5.0,233.82158,25.26596,147.8414285714286,1.4174285714285715,184.5,0.4547142857142858,21.8,23.6,0.03477,769.8218632016992,294.32900859693484,5977.0,0.08238670470049803,2.0,1.0,234.137328026,25.139898234,220.9800057142857,0.009524285714285714,0.19965714285714287,0.30164,6.321070809989907,39.53811305140585,,,,,,,,,,,,,,,,,,,151.482932199754,141.558257141532,0.6862937973623638,pymorph_SerExp_disk,6.2390594482421875,4.281827800703665,2.551744815675605,1.0,0.39590001106262207,75.82209777832031,69.59137490295743,10.457173131180747,10.766977051152233,0.3098039199714864,1.0913000000000004,10.703113919971486,False,,9.551233,,58475918367.346985,10.766977051152233,,1429.297718914525,2.223556721310287e-10,-9.652951787538246,5.52270430916536e-10,-9.257848208692954,8.606794724499297e-11,-10.065158555008122,138.80577,148.10222039417832,249.93036,266.66932406312554,38.506910818614536,54.3009637569324,36.28398472691446,56.31400417570944,34040.25,4.531992740990158,1.6929792781689896,0.031659627697430845,1.4330190201236812e-12,-11.84374804527611
9889-3702,1-439740,233.973028859,25.3411270524,0.0344775,0.0344775,0.0346321,39690700000.0,59106800000.0,4.07824,7.68038,5.15874,0.757496,63.656,0.877976,65.3366,J153553.52+252028.0,1040,0,0,0,MaNGA dither,37,21.0738,46.9059,0.0560015,464719,-20.3967,-21.1708,-21.54,0,True,6.784679,2.2812023,174.98468,-133.8309,181.74863,-133.8309,181.74863,89.82182,-176.58119,225.13849,-176.58119,225.13849,0.11631768,1.1362132,26.805534,1608.3956,14.791399002075195,23.256099700927734,2.0,0.0,0.0,13.893899917602539,6.304953575134277,3.8452000617980957,0.8065000176429749,-52.66999816894531,14.855499267578125,13.08914566040039,1.0,0.767799973487854,-46.535301208496094,14.389598846435547,3.1978585720062256,0.6056609749794006,0.0,0.0,13.463998794555664,14.381599426269531,-2.461322546005249,0.0033109848154708743,0.09045902639627457,0.015221521258354187,0.10509542375802994,1.0,0.0,Edc,-5.0,0.0,0.0,0.0,0.0,-999.0,9.592156,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,ALFALFA,0.0,0.0,2.0,39.0,38.0,-0.6914113,0.0724402,-0.6295699,13.954,83.9882,5.82635,4.70165,3.36371,,,545.0,0.062270282644354184,33.0,3.0,233.82158,25.26596,147.8414285714286,1.4174285714285715,184.5,0.4547142857142858,21.8,23.6,0.03477,386.07682336143523,241.26594153730034,5971.0,0.0504138182387683,10.0,2.0,233.93403959,25.231338521,218.66054,0.69037,0.7132285714285714,13.744,285.0192456731165,197.81035465149597,,,,,,,,,,,,,,,,,,,151.55595200140868,141.62205719079378,0.6866031087297396,pymorph_SerExp_disk,13.08914566040039,8.98704810104729,5.355809357000768,1.0,0.767799973487854,-46.535301208496094,40.8363790573973,10.598688758354292,10.908492678325779,0.3098039199714864,1.1433,10.876113919971486,False,,9.592156,,81001428571.4286,10.908492678325779,,449.4305504437816,6.974453642392053e-11,-10.156489808038298,2.1734332632260405e-10,-9.662853690581331,2.524408055037493e-11,-10.597840442721333,157.78976,241.30523856047407,200.85983,307.1715712691367,72.19875725420357,51.49417957683626,64.34565585999206,53.88264707024704,34040.25,4.531992740990158,0.8490536486113874,0.39961837914349546,2.857383052601235e-12,-11.544031535438124
9889-9101,1-439760,234.196118326,25.4168140803,0.0341251,0.0341251,0.0342829,51219100000.0,70361400000.0,7.1489,10.8714,4.4924,0.610168,127.255,0.689405,126.724,J153648.08+252443.2,1040,0,0,0,MaNGA dither,91,21.0738,46.9059,0.0531743,464741,-20.729,-21.4758,-21.8375,1,True,11.232276,2.293259,214.83943,-154.81268,153.01697,-154.81268,153.01697,426.1703,-376.616,594.8784,-365.77264,398.89618,0.010952371,0.65481204,15.805317,154.66931,14.516899108886719,17.314899444580078,1.0,0.0,0.0,13.665399551391602,9.366151809692383,4.209700107574463,0.6281999945640564,8.225700378417969,16.326398849487305,6.277075290679932,1.0,0.3203999996185303,5.718699932098389,13.775299072265625,8.997040748596191,0.9129059910774231,0.0,0.0,13.207999229431152,16.128700256347656,-1.888740062713623,0.011317603755742311,0.17564713209867477,0.0687234029173851,0.6564272344112396,1.0,0.0,S0,-2.0,0.0,0.0,0.0,0.0,-999.0,9.513101,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,ALFALFA,0.0,0.0,2.0,39.0,38.0,0.6703104,0.0158829,0.7148875,13.954,83.9882,5.82635,4.70165,3.36371,,,545.0,0.09326749839560382,33.0,2.0,233.82158,25.26596,147.8414285714286,1.4174285714285715,184.5,0.4547142857142858,21.8,23.6,0.03477,907.0354614178154,246.05973817426906,5973.0,0.08860692119877091,5.0,1.0,234.21498884,25.444002391,218.33420142857145,0.4778857142857143,0.9858142857142858,36.29,78.53654076352478,32.076145685625065,,,,,,,,,,,,,,,,,,,149.9679249127798,140.23364534313308,0.6798718981421349,pymorph_Sersic,9.366151809692383,6.367783409142952,3.794864963732391,4.209700107574463,0.6281999945640564,8.225700378417969,52.56994436586388,10.709431942963576,11.019235862935062,0.3098039199714864,1.1084999999999994,10.970753919971486,False,,9.513101,,104528775510.20416,11.019235862935062,,1155.2163884729484,1.779272748306303e-10,-9.749757472936336,2.8121172855531046e-10,-9.550966570065338,7.517959010024598e-11,-10.123900046508433,153.91483,193.82397691836903,382.3344,481.4713330022692,57.83403779585109,47.762152613604556,23.850445307207092,71.27094793807306,34040.25,4.531992740990158,1.9947371127630245,0.07966666937334958,1.2162362101595091e-12,-11.914982070781624
8143-6102,1-44009,118.946946752,41.2803730342,0.0410599,0.0410599,0.0412498,2434300000.0,3566390000.0,4.80843,5.09711,1.71531,0.706357,13.4798,0.771486,15.2434,J075547.24+411649.5,2336,0,0,0,MaNGA dither,61,37.3399,68.9654,0.0432785,46875,-18.7269,-19.1108,-19.2875,0,True,9.644971,2.0403075,46.466114,-56.232014,45.131123,-55.573494,41.84238,24.793457,-123.90033,64.12596,-102.9014,64.15599,0.16417645,0.14931574,5.7594233,1585.2637,16.948598861694336,17.605899810791016,2.0,0.0,0.0,16.56879997253418,5.149069309234619,1.562399983406067,0.7003999948501587,-19.852500915527344,17.311899185180664,7.106417655944824,0.35899999737739563,0.7044000029563904,-11.604499816894531,17.541099548339844,2.579210042953491,0.44742000102996826,0.0,0.0,16.2549991607666,16.976499557495117,5.466796875,0.9984240233898163,0.9289686679840088,0.0001762838292052038,0.08253335952758789,3.0,0.0,SABc,5.0,0.0,0.5,0.0,0.0,9.974858,-999.0,5.3280754,1.3213322,0.11645701,161.20294,164.06352,12302.822,AGBT17A_012_85-AGBT17A_012_88,1.0,0.6364901165858267,2.0,2.0,1.0,-1.0417874,0.2726072,-1.0417874,12.0605,7.33348,2.41356,1.32419,-0.861863,8.532809653687327,0.9792209213365832,6203.0,0.29184199505727765,2.0,2.0,119.00534,41.27397,176.55428571428573,0.13142857142857142,3.1,0.26271428571428573,0.00199,1.7,0.04158,129.52649888910696,98.28206220101958,57678.0,0.28001387772608055,2.0,2.0,119.005336007,41.273970406,260.09671000000003,0.1935457142857143,0.03679,0.0018985,129.5176547476989,98.28210425973172,,,,,,,,,,,,,,,,,,,181.36401193404225,167.3399663417651,0.8112870507889699,pymorph_SerExp_disk,7.106417655944824,5.765344621766141,3.435843040385066,0.35899999737739563,0.7044000029563904,-11.604499816894531,46.42227367497356,9.386374099085483,9.696178019056969,0.3098039199714864,0.5606000000000009,9.567223919971488,True,9.974858,,12551914000.0,17519873679.673466,10.243530970529633,0.7164386413677579,236.2024895363262,3.549351085735321e-11,-10.449851040084296,9.079234599251153e-11,-10.041950761978113,1.3612657597522445e-11,-10.866057079259077,48.70794,67.235307503344,83.528694,115.30106867506201,70.1134379820859,47.059379148104895,70.11339592337376,47.05939330584568,9.610000000000001,0.9827233876685454,0.4930318065381994,3.520458133941258,2.4044415033732937e-15,-14.618985784225947
8143-9101,1-44013,119.401238357,41.1145839971,0.0414896,0.0414896,0.0416743,7210950000.0,11057800000.0,4.62701,8.5188,4.20622,0.250539,74.3134,0.414833,73.8135,J075736.29+410652.5,2080,0,0,0,MaNGA dither,91,37.3399,68.9654,0.0446328,46880,-18.7355,-19.4312,-19.7524,0,True,11.557273,2.646181,87.54433,-116.32189,141.4938,-116.32189,141.4938,47.95508,-216.3097,170.10023,-203.5791,169.9712,0.09234383,0.24549964,13.978594,872.73737,16.71579933166504,17.207799911499023,2.0,0.0,0.0,15.907699584960938,9.606365203857422,4.944499969482422,0.24089999496936798,39.65639877319336,16.552099227905273,7.076331534309929,1.0,0.1987999975681305,39.647701263427734,18.00739860534668,0.46953722834587097,0.20744700729846954,0.0,0.0,15.51449966430664,16.145898818969727,2.766432046890259,0.9931308329105377,0.9480416178703308,0.9893369078636169,0.2162070870399475,3.0,0.0,Sb,3.0,0.0,0.0,1.0,0.0,9.681676,-999.0,3.438802,0.65700907,0.120537765,331.73294,330.10037,12449.684,AGBT17A_012_85,1.0,0.9986266599007839,2.0,4.0,3.0,0.3032563,0.0275993,0.3209384,12.8149,11.0598,2.82705,1.82449,-0.434148,14.441944287661554,1.1887019812485409,5509.0,0.07988897751944546,3.0,3.0,119.41081,41.13075,177.51428571428573,0.2198571428571429,65.1,0.2715714285714286,0.748,3.52,0.04181,52.212712029353554,24.03464828003841,53764.0,0.07476830005652708,3.0,3.0,119.410809183,41.130753312,261.5087057142857,0.3239314285714286,0.3060571428571429,1.0933,52.22089477665918,24.028462770343793,,,,,,,,,,,,,,,,,,,183.3194752126466,169.00467965559235,0.8193578086856564,pymorph_SerExp_disk,7.076331534309929,5.798047499485393,3.4553322404561344,1.0,0.1987999975681305,39.647701263427734,89.63010853675563,9.85799248421723,10.167796404188715,0.3098039199714864,1.0169000000000032,10.072593919971489,False,,,,14716224489.795895,10.167796404188715,,196.17195085049013,3.101091677942857e-11,-10.508485394473361,7.041388427170913e-11,-10.152341697845634,1.2295157098186369e-11,-10.910265917804518,128.90785,128.9105385084695,186.77515,186.77903872771074,15.613052983389318,74.38728067280204,15.619238493083937,74.38109530207564,4238.009999999999,3.627161977136384,0.19226143303812462,0.17062465619707531,2.630481065365215e-12,-11.579964819978589
8143-12701,1-44015,119.269012898,40.9951474269,0.0748876,0.0748876,0.0750712,104177000000.0,163658000000.0,10.2928,17.6131,6.0,0.774216,143.827,0.782101,138.996,J075704.56+405942.5,1040,0,0,0,MaNGA dither,127,37.3399,68.9654,0.0456078,46882,-21.4283,-22.1129,-22.5009,0,True,14.25406,1.4674243,223.63896,-21.428755,33.00053,-15.227752,32.21839,431.66418,-333.4477,585.65924,-306.54315,333.83594,0.04435116,0.099849015,4.620861,122.683784,15.312198638916016,16.14849853515625,2.0,0.0,0.0,14.227499008178711,42.11622619628906,8.0,0.7006999850273132,-72.54949951171875,15.446199417114258,24.761348724365234,1.0,0.48989999294281006,-68.14520263671875,15.874399185180664,3.177701950073242,0.4026620090007782,0.0,0.0,14.032098770141602,14.900699615478516,-0.6410230994224548,0.0394603107124567,0.05777087062597275,0.0217618802562356,0.05177185498178005,1.0,0.0,E,-5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,3.0,2.0,0.5891942,0.0524235,1.048424,13.0865,26.0936,4.35624,3.69391,2.09373,15.33702912400221,1.213173083263761,10549.0,0.01215775261858078,12.0,1.0,119.43545,40.86928,316.0114285714286,1.2065714285714286,300.7,0.5734285714285714,56.3,13.4,0.07495,910.6811059684796,134.97429361797577,13335.0,0.019062765221905684,3.0,2.0,119.177431523,40.988574348,462.3059471428572,0.5214514285714286,1.2831142857142859,83.179,355.42818457236297,264.5981973173677,,,,,,,,,,,,,,,,,,,338.8483632730595,293.2778653081992,1.4218512146801474,pymorph_SerExp_disk,24.761348724365234,35.206953760857424,20.981498069640896,1.0,0.48989999294281006,-68.14520263671875,62.84252016931044,11.01777184683631,11.327575766807795,0.3098039199714864,1.0726000000000013,11.210983919971488,False,,,,212606122448.97922,11.327575766807795,,76.8639876583459,1.2244007649531041e-11,-10.912076407746046,3.4024234859982787e-11,-10.46821163246772,4.608971005129133e-12,-11.336396023997855,23.723072,26.662466365578727,320.18954,359.86245570837156,23.11949625469451,69.55167145724336,27.256600045913565,65.95293797687248,90420.48999999999,4.956266856201035,1.588133468305769,0.27700430782321367,3.217732853058156e-12,-11.49245001532051
