plateifu,mangaid,objra,objdec,z,nsa_z,nsa_zdist,nsa_elpetro_mass,nsa_sersic_mass,nsa_elpetro_th50_r,nsa_sersic_th50,nsa_sersic_n,nsa_sersic_ba,nsa_sersic_phi,nsa_elpetro_ba,nsa_elpetro_phi,nsa_iauname,mngtarg1,mngtarg2,mngtarg3,drp3qual,srvymode,ifudesignsize,bluesn2,redsn2,ebvgal,nsa_nsaid,nsa_absmag_g,nsa_absmag_r,nsa_absmag_i,DAPQUAL,DAPDONE,RCOV90,BIN_RMAX,STELLAR_SIGMA_1RE,STELLAR_VEL_LO,STELLAR_VEL_HI,STELLAR_VEL_LO_CLIP,STELLAR_VEL_HI_CLIP,HA_GSIGMA_1RE,HA_GVEL_LO,HA_GVEL_HI,HA_GVEL_LO_CLIP,HA_GVEL_HI_CLIP,SFR_TOT,SB_1RE,SNR_MED_r,HA_GFLUX_TOT,pym_g_M_S,pym_g_M_SE_DISK,pym_r_FLAG_FIT,pym_r_FLAG_FAILED_S,pym_r_FLAG_FAILED_SE,pym_r_M_S,pym_r_A_HL_S,pym_r_N_S,pym_r_BA_S,pym_r_PA_S,pym_r_M_SE_DISK,pym_r_A_HL_SE_DISK,pym_r_N_SE_DISK,pym_r_BA_SE_DISK,pym_r_PA_SE_DISK,pym_r_M_SE_BULGE,pym_r_A_HL_SE_BULGE,pym_r_BT_SE,pym_r_DUPL_N,pym_r_DUPL_ID,pym_i_M_S,pym_i_M_SE_DISK,dl_TType,dl_P_LTG,dl_P_S0,dl_P_edge,dl_P_bar,dl_VisualClass,dl_VisualFlag,vm_Type,vm_TType,vm_Unsure,vm_Bars,vm_EdgeOn,vm_Tidal,hi_LOGMHI,hi_LOGHILIM200KMS,hi_SNR,hi_FHI,hi_EFHI,hi_WP50,hi_WF50,hi_VHI,hi_SESSION,hi_conflag,hi_conf_prob,gema_grp_MG,gema_grp_GroupSize,gema_grp_nneigh,gema_grp_Q_nn,gema_grp_dnn,gema_grp_Q_group,gema_lss_mh,gema_lss_den1,gema_lss_t1,gema_lss_t2,gema_lss_t3,gema_overdensity,gema_local_density,t14_GroupID,t14_sep_arcsec,t14_Ngal,t14_Rank,t14_grp_RA,t14_grp_DE,t14_grp_Dc_Mpc,t14_grp_Rmax_Mpc,t14_grp_sigma_v,t14_grp_Rvir_Mpc,t14_grp_MNFW_rank_only,t14_grp_Lr_1e10Lsun,t14_grp_zcmb,t14_Rproj_kpc,t14_PA_to_host_deg,t17_GroupID,t17_sep_arcsec,t17_Ngal,t17_Rank,t17_grp_RA,t17_grp_DE,t17_grp_Dc_Mpc,t17_grp_Rmax_Mpc,t17_grp_R200_Mpc,t17_grp_M200_rank_only,t17_Rproj_kpc,t17_PA_to_host_deg,t14_mcxc_name,t14_mcxc_sep_arcmin,t14_mcxc_L500_1e44,t14_mcxc_M500_rank_only,t14_mcxc_R500_rank_only,t17_mcxc_name,t17_mcxc_sep_arcmin,t17_mcxc_L500_1e44,t17_mcxc_M500_rank_only,t17_mcxc_R500_rank_only,xray_name,xray_oname,xray_Rproj_Mpc,xray_dz,xray_L500_1e44,xray_M500_rank_only,xray_R500_rank_only,xray_R_over_R500_rank_only,DL_Mpc,DA_Mpc,kpc_per_arcsec,struct_source,Rhl_disk_arcsec,Rhl_disk_kpc,Rd_kpc,nser_disk,ba_disk,pa_disk_deg,incl_deg,logMstar_nsa_h1_raw,logMstar_nsa,nsa_h_rescale_dex,gi_rest,logMstar_taylor,hi_detected,logMHI_use,logMHI_limit,Mgas_Msun,Mb_Msun,logMb,f_gas,Sigma_b_Msun_pc2,gbar_2p2Rd_ms2,log_gbar_2p2Rd,gbar_1Rd_ms2,log_gbar_1Rd,gbar_4Rd_ms2,log_gbar_4Rd,vamp_stel_kms,vamp_stel_deproj_kms,vamp_ha_kms,vamp_ha_deproj_kms,t14_theta_sky_deg,t14_psi_norm_host_deg,t17_theta_sky_deg,t17_psi_norm_host_deg,Phi_proxy_sigma2,log_Phi_proxy,R_over_Rvir_t14,R_over_R200_t17,gext_proxy_ms2,log_gext_proxy
9029-6102,1-594453,246.392914881,41.6813939003,0.0279312,0.0279312,0.0284102,7779310000.0,6851740000.0,6.15156,6.03906,0.91711,0.968164,68.0598,0.961844,84.6465,J162534.00+414058.9,1168,0,0,0,MaNGA dither,61,23.0512,40.786,0.00923756,633362,-19.5547,-19.9528,-20.1949,0,True,9.051961,1.8441893,60.283978,-82.29887,61.696056,-82.29887,61.696056,23.646465,-65.69996,67.348145,-65.69996,67.348145,0.47197732,0.45524168,11.948796,10040.832,15.058099746704102,15.490598678588867,1.0,0.0,0.0,14.641599655151367,6.797023296356201,0.9718000292778016,0.9732999801635742,1.9569000005722048,14.78660011291504,7.150413990020752,0.5856000185012817,0.9444000124931335,-15.646900177001951,17.337499618530273,2.1191186904907227,0.0871080160140991,0.0,0.0,,,4.248028755187988,0.969682604074478,0.9423058927059174,6.953651245567016e-05,0.7661466300487518,3.0,0.0,SBcd,6.0,0.0,1.0,0.0,0.0,9.629298,-999.0,3.824601,1.2858791,0.12090413,160.2787,162.6221,8352.866,AGBT17A_012_185,0.0,0.0,2.0,311.0,310.0,1.6924785,0.0063183,1.6925621,14.8188,370.842,29.6848,27.5229,19.3776,5.7595935295659,0.8299205815667838,5461.0,0.2220708598943976,3.0,1.0,246.54048,41.65251,118.21142857142858,0.2441428571428571,91.3,0.307,1.62,0.792,0.02776,229.98917666243685,104.63365651940568,77513.0,0.2045653439915345,3.0,1.0,246.54048065,41.652506008,174.1557342857143,0.3597885714285714,0.3871428571428572,2.1833,229.99217355980335,104.63553555733282,,,,,,,,,,,,,,,,,,,122.18623577847538,115.63630061547258,0.5606206057127616,pymorph_Sersic,6.797023296356201,3.810551317446965,2.270888746988656,0.9718000292778016,0.9732999801635742,1.9569000005722048,13.548597397291758,9.890941078161706,10.200744998133192,0.3098039199714864,0.6402000000000001,9.985903919971488,False,,,,15876142857.142847,10.200744998133192,,489.9744265493838,7.546622028784881e-11,-10.12224740102539,1.1927337320758218e-10,-9.923456498154392,3.188673300962985e-11,-10.49638997459749,71.99746,307.326804580602,66.52405,283.9631178803485,77.32324348116654,76.787728701362,77.3213644432394,76.78782793775463,8335.689999999999,3.9209415550685978,0.7491504125812274,0.5940757250622227,1.1745827306855437e-12,-11.930116388665128
11981-12702,1-594816,254.623323866,20.0414710134,0.020086545,0.020086545,0.020357294,19353741000.0,23677667000.0,15.517432,16.243736,0.8727823,0.9791854,165.68799,0.984021,116.79018,J165828.49+200222.0,4096,0,0,4098,MaNGA dither,127,17.1544,42.174,0.0785941,633889,-20.278969,-20.765326,-21.027489,1,True,13.051947,1.0215698,54.247784,-34.250248,41.48105,-34.250248,41.48105,21.598131,-29.351994,47.068344,-29.351994,47.068344,0.22788244,0.19283669,9.046712,9484.732,14.06399917602539,14.020299911499023,2.0,0.0,0.0,13.42300033569336,15.825942039489746,0.854200005531311,0.9577999711036682,60.20660018920898,13.38239860534668,10.166666984558104,1.0,0.9591000080108644,58.32270050048828,17.59630012512207,0.8483507633209229,0.0202102996408939,0.0,0.0,,,6.958595275878906,0.9998376965522766,0.946531742811203,1.610211164404518e-07,0.8295109272003174,3.0,0.0,SABc,5.0,0.0,0.5,0.0,0.0,9.749341,-999.0,17.330353,3.2409718,0.10574683,87.744736,89.71518,6029.8984,AGBT20B_033_141,0.0,0.0,1.0,2.0,1.0,0.8152316,0.0072158,0.8152316,12.0802,2.76437,0.184011,-0.0089439,-0.18264,,,,0.0210635426301309,1.0,1.0,,,,,,,,,,,,0.0,0.0242788646135075,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,87.35531123047735,83.94895161782041,0.4069960025912185,pymorph_SerExp_disk,10.166666984558104,4.137792822391266,2.465907522283234,1.0,0.9591000080108644,58.32270050048828,16.79238107066256,10.28676492483933,10.596568844810816,0.3098039199714864,0.7485199999999992,10.394763519971486,True,9.749341,,7467800000.0,46965230676.24495,10.671776459775424,0.1590069921189,1229.2579354532097,1.8977211845165907e-10,-9.721767594290537,3.1262514824689563e-10,-9.50497608931888,7.970254749443439e-11,-10.098527797235077,37.865646,131.06631115301306,38.210167,132.25881793457302,,,,,,,,,,
9196-12701,1-595146,260.126453553,52.6430405566,0.0309348,0.0309348,0.0316216,38201700000.0,52244800000.0,12.519,19.0397,3.46707,0.629989,177.851,0.785253,123.364,J172030.29+523835.0,1040,0,0,0,MaNGA dither,127,23.1859,48.2369,0.0211982,634255,-20.3738,-21.075,-21.4421,0,True,13.779491,1.4769952,123.552574,-127.95923,111.27875,-127.95923,111.27875,85.993324,-144.77208,154.0159,-144.77208,154.0159,0.094417475,0.18087426,8.198906,1630.2311,,14.878499984741213,2.0,0.0,0.0,13.5177001953125,24.085708618164062,4.039999961853027,0.6409000158309937,15.517800331115724,14.222000122070312,14.355791091918944,0.4963000118732452,0.9419999718666076,1.451200008392334,15.51889991760254,3.2814412117004395,0.2324569821357727,0.0,0.0,,13.736200332641602,2.86687445640564,0.9291077256202698,0.7811562418937683,0.0001840185905166,0.9989425539970398,3.0,0.0,SBab,2.0,0.0,1.0,0.0,0.0,9.916661,-999.0,5.0602365,2.0242975,0.1366858,318.6227,323.86932,9273.78,AGBT17A_012_223,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,4.30054,0.507443,0.232941,-0.377048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.62761149363237,127.61029537822296,0.6186721704979148,pymorph_SerExp_disk,14.355791091918944,8.881528434052123,5.292925169280169,0.4963000118732452,0.9419999718666076,1.451200008392334,20.031306026962294,10.582082689723006,10.891886609694492,0.3098039199714864,1.0683000000000007,10.784453919971488,True,9.916661,,10977740000.0,88940392837.22432,10.949099043334886,0.1234280558676088,505.2748326581448,7.821866084903173e-11,-10.106689623705474,1.709988682542836e-10,-9.76700676395022,3.118584380349532e-11,-10.506042500635004,119.61899,349.2183280820086,149.39398,436.1441059857351,,,,,,,,,,
8084-12702,1-604048,50.5361376247,-0.836264854962,0.0364594,0.0364594,0.0366941,50333300000.0,91619300.0,8.9199,16.1143,6.0,0.860265,47.9614,0.944365,54.7353,J032208.60-005014.0,1040,0,0,0,MaNGA dither,127,22.7644,55.0389,0.0656572,645718,-20.8978,-21.5184,-21.8146,0,True,13.638924,1.7597811,141.58293,-36.992245,49.3267,-37.00103,48.90161,56.37106,-47.240124,65.58763,-47.240124,65.58763,0.39055675,0.31203866,10.701829,4815.2295,,14.830398559570312,2.0,1.0,0.0,,,,,,14.215999603271484,14.473212242126465,1.0,0.9656000137329102,49.37289810180664,15.248498916625977,1.6795942783355713,0.2786900103092193,0.0,0.0,,13.858400344848633,0.7602822780609131,0.7186537086963654,0.7182639241218567,7.069304729157011e-06,0.1717628501355648,3.0,0.0,Sa,1.0,0.0,0.0,0.0,1.0,10.310673,-999.0,9.07111,3.6096916,0.17896008,143.89438,159.45937,10944.614,AGBT17A_012_150b-AGBT17A_012_167,0.0,0.0,1.0,2.0,1.0,-1.3429232,0.1235472,-1.3429232,-99.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.5018145177122,149.40851776537534,0.7243529348695112,pymorph_SerExp_disk,14.473212242126465,10.483713764573643,6.247743602248894,1.0,0.9656000137329102,49.37289810180664,15.390365329399948,10.701855404961172,11.011659324932658,0.3098039199714864,0.9167999999999984,10.827403919971484,True,10.310673,,27197213000.0,129918233080.16328,11.113670105425786,0.2093409987743486,529.7169138220114,8.370595570505218e-11,-10.07724364071855,2.037188586305765e-10,-9.690968765697464,3.262995286846484e-11,-10.486383553517683,42.95132,161.83983632200645,56.41388,212.56652577187708,,,,,,,,,,
8716-3701,1-605012,121.547647455,53.1473631033,0.0641829,0.0641829,0.0645433,51618100000.0,63164600000.0,5.14334,5.17326,1.35598,0.887838,96.3669,0.893359,101.369,J080611.30+530846.9,4288,0,0,0,MaNGA dither,37,20.5914,43.5371,0.0425045,647125,-21.2734,-21.7865,-22.0778,0,True,6.8708196,1.7353882,96.72359,-53.432724,82.34517,-53.432724,82.34517,36.48854,-49.102863,86.34223,-49.102863,86.34223,1.409527,0.44710413,15.738804,5388.259,15.497499465942385,15.538700103759766,1.0,0.0,0.0,14.848600387573242,5.245811939239502,1.4491000175476074,0.8853999972343445,68.21289825439453,14.979299545288086,5.491063117980957,1.0,0.8666999936103821,52.75299835205078,17.558198928833008,1.2480732202529907,0.0850792005658149,0.0,0.0,14.44879913330078,14.59589958190918,3.927363395690918,0.9954376220703124,0.9502301216125488,5.4088415708974935e-05,0.1300359368324279,3.0,0.0,SABb,3.0,0.0,0.5,0.0,1.0,,,,,,,,,,,,1.0,6.0,5.0,-1.3753583,0.1536381,-1.2910943,13.2317,22.2798,1.74631,1.49572,0.696338,3.941021175979098,0.6938167151707696,6319.0,0.1054268368734649,4.0,1.0,121.59086,53.10304,272.9328571428572,0.2298571428571428,64.8,0.247,0.763,5.39,0.06459,228.1145075258076,149.65366595544037,15560.0,0.1010419378159821,4.0,1.0,121.590861768,53.103039098,401.8163414285714,0.33841,0.3056571428571429,1.1134,228.12034651692852,149.65315147394315,,,,,,,,,,,,,,,,,,,288.24316446293665,254.52266669611765,1.233960709667603,pymorph_Sersic,5.245811939239502,6.473125823326761,3.85764351807316,1.4491000175476074,0.8853999972343445,68.21289825439453,28.3212701686075,10.712802014646014,11.0226059346175,0.3098039199714864,0.8044000000000011,10.854003919971486,False,,,,105343061224.48984,11.0226059346175,,1126.6314789378669,1.7352460611366366e-10,-9.76063893273662,2.7425336828517686e-10,-9.56184802986562,7.331933101515739e-11,-10.134781506308718,67.88895,143.10032528642807,67.72255,142.7495836768136,81.44076770104584,62.022080717353525,81.44025321954862,62.02212185248275,4199.04,3.6231500117411866,0.9235405162988162,0.746327549831043,5.96549602002359e-13,-12.224353439704776
9489-3703,1-605216,126.121090369,21.0445219725,0.0217955,0.0217955,0.0216118,1375880000.0,1327720000.0,4.39653,5.02693,2.4468,0.785025,149.956,0.852528,148.989,J082429.10+210244.0,1168,0,0,0,MaNGA dither,37,23.5954,41.5629,0.0413336,647457,-18.586,-18.9004,-18.9812,0,True,6.759054,2.1882,60.195362,-34.934006,-1.711959,-33.92393,-2.7811885,30.963049,-50.986706,22.703266,-50.986706,22.703266,0.17086999,0.6308376,12.142481,6024.786,15.580299377441406,16.053499221801758,0.0,0.0,0.0,15.249799728393556,4.821656703948975,2.2098000049591064,0.7950000166893005,79.95059967041016,15.69059944152832,3.699629783630371,1.0,0.9143999814987184,19.018299102783203,16.577999114990234,2.122520446777344,0.306331992149353,0.0,0.0,15.060199737548828,15.519100189208984,5.315627098083496,0.9940792322158812,0.8081319332122803,0.0016314898384734,0.4934052526950836,3.0,0.0,SABc,5.0,0.0,0.5,0.0,1.0,9.397625,-999.0,8.199862,1.2345454,0.09560974,73.518234,91.728455,6519.728,AGBT19A_127_10,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,0.478558,-0.088386,-0.144021,-0.178768,,,10144.0,0.0554204691448714,6.0,2.0,126.26412,21.05966,100.54142857142858,0.6238571428571429,150.0,0.2752857142857143,7.44,1.09,0.02359,213.1370679664187,83.50416383211679,85317.0,0.0722722686912531,4.0,2.0,126.154237348,20.978581934,147.00675857142858,0.18259,0.4565571428571429,3.5659,115.56424341636684,154.85530225370485,,,,,,,,,,,,,,,,,,,94.90926786223298,90.90350981529754,0.4407126521933123,pymorph_SerExp_disk,3.699629783630371,1.6304736540771112,0.9716767902724144,1.0,0.9143999814987184,19.018299102783203,24.403459424557543,9.13858055772912,9.448384477700609,0.3098039199714864,0.3952000000000026,9.328923919971489,True,9.397625,,3322589200.0,6130507551.346939,9.78749643171651,0.5419761995513718,1033.4105835226874,1.5145975745887162e-10,-9.819702742971316,3.1619957494108936e-10,-9.500038718214258,6.09793256533477e-11,-10.214817382637897,15.571371,37.68853020519484,36.844986,89.17861884710345,64.48586472933358,68.10741424335454,44.162996849078354,73.27077909422712,22500.0,4.352182518111363,0.7742394788608878,0.2531210938748295,3.4211568502944268e-12,-11.465827014193836
11749-12701,1-605697,138.31816,31.35845,0.04165306,0.04165306,0.041579966,34718850000.0,40127537000.0,12.405494,12.855062,0.7432438,0.87040913,142.43915,0.90230834,151.29546,J091316.10+312132.0,1168,0,0,4096,MaNGA dither,127,22.1275,44.2383,0.0187352,648237,-20.702816,-21.264128,-21.569874,1,True,13.3315525,1.308518,67.741684,-97.8562,98.42629,-97.8562,98.42629,27.792715,-113.67538,112.47707,-113.67538,112.47707,0.35471034,0.13071899,6.3647346,3325.2988,14.946100234985352,15.032999038696287,0.0,0.0,0.0,14.30259895324707,13.09643268585205,1.03849995136261,0.8916000127792358,86.48699951171875,14.29789924621582,8.328394889831543,1.0,0.8837000131607056,83.82050323486328,18.173799514770508,1.015146017074585,0.0273892004042863,0.0,0.0,13.855998992919922,13.910699844360352,4.879987716674805,0.9985804855823516,0.9527677893638612,8.146008212861489e-06,0.9299177527427672,3.0,0.0,SABc,5.0,0.0,0.5,0.0,0.0,10.06,-999.0,9.2,1.47,0.09,-999.0,245.0,12481.0,ALFALFA,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,12.4604,5.2682,0.422887,0.11541,-0.166965,,,,0.0307414224389784,1.0,1.0,,,,,,,,,,,,0.0,0.0450707204379174,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0636508426044,169.63749233315932,0.8224257711222965,pymorph_SerExp_disk,8.328394889831543,6.8494865894807,4.081934797068356,1.0,0.8837000131607056,83.82050323486328,28.53564042255774,10.540565331512358,10.850369251483844,0.3098039199714864,0.8670580000000001,10.694694119971484,True,10.06,,15270459000.0,86125255310.36742,10.935130522343483,0.1773052438215739,822.6564886998216,1.2701603595729864e-10,-9.896141445279316,2.1154328548712318e-10,-9.674600754885605,5.32534658861645e-11,-10.2736521218563,98.14125,205.4430723489544,113.076225,236.70706239045936,,,,,,,,,,
10842-9101,1-605778,139.741936179,5.88839374287,0.038259663,0.038259663,0.037761938,22406332000.0,24962621000.0,7.2504964,7.4135685,0.9922613,0.94391376,92.16162,0.9617909,82.99936,J091857.89+055314.9,1168,0,0,64,MaNGA dither,91,21.4967,48.1465,0.0464526,648348,-20.591667,-21.068874,-21.303331,0,True,11.396241,1.8404479,63.77522,-64.74191,66.7893,-64.74191,66.7893,29.378084,-56.75062,75.92752,-56.75062,75.92752,0.98043835,0.3673237,13.574486,10948.198,14.925100326538086,15.022199630737305,2.0,0.0,0.0,14.377899169921877,7.507803916931152,1.0708999633789062,0.940400004386902,7.139100074768066,15.145139111761631,8.786093562991324,0.602919764816761,0.989799976348877,35.59629821777344,15.250699996948242,3.524954319000244,0.4757128362351105,0.0,0.0,14.040199279785156,14.236212885243924,5.014673233032227,0.9997409582138062,0.9858328700065612,3.520078273311356e-08,0.1352307386696338,3.0,0.0,Sc,5.0,0.0,0.0,0.0,0.0,9.95,-999.0,10.2,1.32,0.08,-999.0,150.0,11475.0,ALFALFA,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,12.3555,4.15551,0.161149,0.037235,-0.103956,,,,0.10600110495238,1.0,1.0,,,,,,,,,,,,0.0,0.0913577137733925,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,168.64953810744697,156.44914447744745,0.7584868564054893,pymorph_SerExp_disk,8.786093562991324,6.664136486677794,3.971475856184621,0.602919764816761,0.989799976348877,35.59629821777344,8.360545297199742,10.350370766729531,10.66017468670102,0.3098039199714864,0.711663999999999,10.479301119971485,True,9.95,,11853634000.0,57580841699.26527,10.76027800897337,0.2058607200969633,581.0242881089445,8.631212140583811e-11,-10.063928209035623,2.2216285269962867e-10,-9.653328556629454,3.3045707026054026e-11,-10.480884951790856,65.76561,452.3026866628776,66.33907,456.2466789045537,,,,,,,,,,
10513-12702,1-605833,140.95013456,2.11272155396,0.0240399,0.0240399,0.0234813,5087260000.0,7044970000.0,10.3816,14.5532,2.83358,0.519641,106.672,0.688055,105.421,J092347.80+020645.0,1040,0,0,0,MaNGA dither,127,19.6903,48.4777,0.043885,648425,-19.3,-19.7054,-19.8803,0,True,14.469927,1.6666414,63.483074,-52.172768,45.748264,-52.172768,45.748264,36.452805,-58.963543,66.88759,-58.96703,66.478516,0.2172906,0.20448655,5.46104,6276.5986,15.093999862670898,15.427799224853516,2.0,0.0,0.0,14.615699768066406,14.207332611083984,2.792799949645996,0.4896999895572662,47.891300201416016,14.99180030822754,7.505309104919434,1.0,0.8853999972343445,34.25149917602539,16.210298538208008,4.486719608306885,0.2455890029668808,0.0,0.0,14.435298919677734,14.785598754882812,5.59022331237793,0.9999635219573976,0.9090778827667236,6.53210001644311e-08,0.999698132276535,3.0,0.0,SBd,7.0,0.0,0.75,0.0,0.0,9.95,-999.0,21.7,3.29,0.09,-999.0,165.0,7200.0,ALFALFA,0.0,0.0,1.0,2.0,1.0,-1.8148683,0.1490978,-1.8148683,0.0,6.04812,0.490649,0.385631,0.0574015,,,5622.0,0.1279953620989727,2.0,1.0,140.98865,2.09759,107.51857142857143,0.0757142857142857,44.4,0.1512857142857142,0.235,0.723,0.02523,72.17676351552842,111.4608257453406,80972.0,0.1473106106693376,2.0,1.0,140.988648451,2.097587868,158.46834571428573,0.1116785714285714,0.1793,0.21638,72.1756108498079,111.46435931507024,,,,,,,,,,,,,,,,,,,104.85877482921852,99.99332780384826,0.4847813333897618,pymorph_SerExp_disk,7.505309104919434,3.6384337553851633,2.168315706427392,1.0,0.8853999972343445,34.25149917602539,28.3212701686075,9.70648393414792,10.016287854119406,0.3098039199714864,0.5802999999999976,9.818133919971483,True,9.95,,11853634000.0,22235796801.306107,10.347052696645768,0.5330878691652611,752.7101925778364,1.1112658340958388e-10,-9.95418203784494,2.1902965382875295e-10,-9.659497083231283,4.5258516587805184e-11,-10.344299684766805,48.960518,103.20186706484974,62.72277,132.2107551683187,77.2093265693152,62.442236975885095,77.21286013904484,62.441818403320845,1971.36,3.29476594022924,0.4770890883934834,0.4025410532616168,8.851522773897366e-13,-12.052982008916716
10845-12702,1-606221,148.54456,2.28718,0.024562828,0.024562828,0.023979895,7454188500.0,11337919000.0,14.357943,14.5595255,0.9233938,0.9800024,177.61765,0.98747414,136.56549,J095410.49+021711.9,4112,0,0,0,MaNGA dither,127,21.5987,49.151,0.0489372,648999,-19.947327,-20.372704,-20.531136,0,True,13.331196,1.055455,52.72258,-23.0937,29.60792,-23.095816,28.674898,20.312748,-16.914993,27.358791,-16.914993,27.358791,0.26004264,0.13371572,5.622858,7189.4683,14.471099853515623,14.598199844360352,2.0,0.0,0.0,13.985599517822266,15.67728328704834,1.3600000143051147,0.9661999940872192,50.97330093383789,14.061100006103516,9.117820739746094,1.0,0.97079998254776,50.71689987182617,17.943599700927734,1.5668927431106567,0.0272276997566223,0.0,0.0,13.724699020385742,13.834598541259766,7.01894474029541,0.9999225735664368,0.9599369764328004,2.8357616429275367e-05,0.239561341702938,3.0,0.0,SABc,5.0,0.0,0.5,0.0,0.0,9.97,-999.0,31.9,3.25,0.07,-999.0,64.0,7367.0,ALFALFA,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,1.45271,0.212797,0.0274104,-0.158065,,,,0.0804856253466428,1.0,1.0,,,,,,,,,,,,0.0,0.0743796626597945,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,107.18161764847152,102.10408478825676,0.4950145720251494,pymorph_SerExp_disk,9.117820739746094,4.513454131287444,2.6897819614347105,1.0,0.97079998254776,50.71689987182617,14.172206621588291,9.872400370907052,10.18220429087854,0.3098039199714864,0.5838089999999987,10.080924619971483,True,9.97,,12412290000.0,27624919639.836708,10.4413010233438,0.4493149739375448,607.6968728447708,9.374297944382307e-11,-10.028061247365326,1.5546581056723394e-10,-9.80836510447996,3.9325024845081407e-11,-10.405330994322515,25.885357,105.724817335397,22.136892,90.41478182178297,,,,,,,,,,
11865-12704,1-61136,156.781562867,1.49292097126,0.03275921,0.03275921,0.032147937,17986105000.0,32119407000.0,11.76058,17.529186,2.1393692,0.89172274,117.08188,0.9165061,121.391815,J102707.57+012934.4,1040,0,0,4096,MaNGA dither,127,25.4279,54.7552,0.0496001,64796,-20.340513,-20.889738,-21.07334,0,True,13.643584,1.3404151,59.83467,-61.629425,117.67352,-61.629425,117.67352,24.119993,-77.69679,121.67014,-77.69679,121.67014,0.34268114,0.1545528,7.412745,5261.9014,14.749799728393556,14.820999145507812,2.0,0.0,0.0,14.002599716186523,15.972580909729004,2.127700090408325,0.9101999998092652,28.676000595092773,14.26449966430664,7.658085823059082,1.0,0.8974999785423279,30.037399291992188,17.532400131225586,0.8988012075424194,0.0469829998910427,0.0,0.0,13.650999069213867,13.990900039672852,4.287288665771484,0.9789685308933258,0.7206069231033325,0.0001626848752493,0.0430585052818059,3.0,0.0,Sbc,4.0,0.0,0.0,0.0,0.0,10.07,-999.0,12.1,2.36,0.11,-999.0,226.0,9845.0,ALFALFA,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,12.1844,3.41971,0.416283,0.217811,-0.221601,,,,0.0408219452704593,1.0,1.0,,,,,,,,,,,,0.0,0.0248841386144816,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,143.82029968688917,134.84102218343153,0.6537277232932205,pymorph_SerExp_disk,7.658085823059082,5.006303009892502,2.9834940464198465,1.0,0.8974999785423279,30.037399291992188,26.75064787627071,10.254937124426462,10.564741044397948,0.3098039199714864,0.7328270000000003,10.402118819971488,True,10.07,,15626127000.0,52332464094.69386,10.71877118414792,0.2985933804249125,935.7093404151036,1.4474359414457846e-10,-9.839400647560607,2.499882058579496e-10,-9.602080480334513,6.03445118991081e-11,-10.219362221180768,89.651474,199.1774568660585,99.68347,221.4654092687444,,,,,,,,,,
