tier,match_cost,cl_CATID,cl_RA_OBJ,cl_DEC_OBJ,cl_z_spec,cl_logMstar,cl_logRd,cl_logSigma_b,cl_log_gbar_2p2Rd,cl_incl_deg,cl_morph_type,cl_Re_kpc,cl_SIGMA_RE_MGE,cl_LAMBDAR_RE,cl_VSIGMA_RE,cl_gas_star_misalign_deg,cl_cluster,cl_R_on_rtwo,cl_R_proj_Mpc_from_cat,cl_v_pec_kms,cl_host_sigma_200,cl_host_e_sigma_200,cl_host_N_mem_R200,cl_gext_over_a0,cl_host_M_200_caustic,cl_host_M_200_virial,cl_host_R_200,fi_CATID,fi_RA_OBJ,fi_DEC_OBJ,fi_z_spec,fi_logMstar,fi_logRd,fi_logSigma_b,fi_log_gbar_2p2Rd,fi_incl_deg,fi_morph_type,fi_Re_kpc,fi_SIGMA_RE_MGE,fi_LAMBDAR_RE,fi_VSIGMA_RE,fi_gas_star_misalign_deg,fi_SurfaceDensity,d_logMstar,d_logRd,d_logSigma_b,d_log_gbar_2p2Rd,d_incl_deg,d_z_spec
S2_diskbearing,0.9741889793957657,9011900250,14.1154,-1.02403,0.0463972,10.0839,-0.17738413180083965,3.640488395243564,-9.171932419079072,48.83972575277931,1.0,1.1153414045058727,103.996,0.272768,0.323798,53.5,Abell 119,0.363589,0.741721,631.511,840.0,36.0,372.0,0.2569130740795106,8.6,9.7,2.04,205208,140.835,-0.397111,0.0543,10.09,-0.1947446585436635,3.6813094487292117,-9.131111365593425,46.604872606486616,1.0,1.071636008137221,104.883,,,126.0,11.968,-0.006099999999999994,0.017360526742823845,-0.040821053485647685,-0.04082105348564724,2.234853146292693,-0.007902800000000001
S2_diskbearing,1.4653459090775511,9011900264,13.8227,-1.23234,0.0439618,9.56054,-0.03402256838447989,2.8304052684108445,-9.982015545911791,44.5385666671833,1.5,1.5515629058361826,62.1109,0.341792,0.428018,94.5,Abell 119,0.37766,0.770426,-67.3329,840.0,36.0,372.0,0.2473408506713541,8.6,9.7,2.04,535417,177.765,-0.937495,0.03978,9.49,-0.10781834672248079,2.9074568250868467,-9.904963989235789,41.843479912985,3.0,1.309102371995327,67.6026,0.439724,0.525993,7.0,0.113,0.07053999999999938,0.07379577833800091,-0.07705155667600216,-0.07705155667600216,2.695086754198293,0.004181799999999999
S2_diskbearing,0.7047392902545044,9011900265,14.3109,-1.28577,0.0432275,10.6729,0.2776608679533319,3.3193983957352216,-9.493022418587413,52.3806671751664,1.5,3.180188219307974,130.634,0.44369,0.48766,107.5,Abell 119,0.377901,0.770917,-278.378,840.0,36.0,372.0,0.24718331833300952,8.6,9.7,2.04,107509,220.577,0.839998,0.04954,10.69,0.2938840409738811,3.304052049694122,-9.508368764628514,51.45316457780876,2.0,3.301231629357847,89.3858,0.227447,0.247003,3.0,0.593,-0.017099999999999227,-0.01622317302054921,0.015346346041099412,0.015346346041100745,0.9275025973576447,-0.006312499999999999
S2_diskbearing,0.7286061664350115,9011900271,14.0097,-1.49619,0.0411749,9.56272,0.10987863238845537,2.5447828668649746,-10.267637947457661,61.843226615961946,3.0,2.1610787298980423,69.358,,,10.0,Abell 119,0.380899,0.777034,-869.046,840.0,36.0,372.0,0.245237431334187,8.6,9.7,2.04,107395,219.801,0.945334,0.03434,9.58,0.11152409414844326,2.5587719433449987,-10.253648870977637,62.57198051473361,3.0,2.169282189846792,69.7184,0.52462,0.690546,4.5,0.767,-0.017279999999999518,-0.001645461759987893,-0.01398907648002412,-0.013989076480024565,-0.7287538987716644,0.006834899999999998
S2_diskbearing,0.9897746439804045,9011900273,13.8391,-1.35238,0.0412902,10.7761,0.09571725018475072,3.786485631272383,-9.025935183050253,53.67126825873211,1.5,2.0917472499137237,165.883,0.364733,0.408557,39.5,Abell 119,0.381238,0.777726,-835.825,840.0,36.0,372.0,0.2450192255618671,8.6,9.7,2.04,545903,221.643,-0.849565,0.04166,10.75,0.1186022913179058,3.7146155490060733,-9.097805265316563,57.0133135238077,1.0,2.2049271637241055,174.245,0.451665,0.546293,7.5,0.85,0.026099999999999568,-0.02288504113315508,0.07187008226630986,0.07187008226630986,-3.3420452650755905,-0.00036980000000000346
S2_diskbearing,1.3261691898340966,9011900279,14.279,-1.3974,0.0486235,10.7537,0.3879880866854333,3.1795439582710188,-9.632876856051617,48.9814161199097,1.0,4.099963998041308,149.275,0.460425,0.491507,118.0,Abell 119,0.392301,0.800295,1268.94,840.0,36.0,372.0,0.2381094749052895,8.6,9.7,2.04,485834,217.579,-1.7877,0.05621,10.69,0.3845016146383414,3.1228169023652015,-9.689603911957434,54.56150632848066,2.5,4.067181665634098,126.77,0.69108,1.03419,1.5,17.648,0.06370000000000076,0.0034864720470918487,0.05672705590581728,0.05672705590581728,-5.580090208570958,-0.007586500000000003
S2_diskbearing,0.7559852376816736,9011900285,14.1069,-1.51137,0.0463271,9.86364,-0.16909424997216463,3.4036486315862144,-9.40877218273642,40.963120284013854,1.0,1.1368357085257588,83.7739,0.271171,0.301438,47.5,Abell 119,0.398577,0.813096,611.413,840.0,36.0,372.0,0.23436079161541645,8.6,9.7,2.04,521736,130.679,2.87319,0.05005,9.87,-0.1579019201961668,3.3876239720342176,-9.424796842288417,34.804790937767315,2.5,1.1665142173499563,54.6892,0.13012,0.138121,14.5,1.031,-0.006359999999999033,-0.011192329775997822,0.016024659551996834,0.016024659551996834,6.158329346246539,-0.0037228999999999943
S2_diskbearing,1.3482608911237022,9011900288,14.2965,-1.38012,0.0488271,10.0272,0.21717094316968508,2.7946782453025154,-10.01774256902012,73.18456292390955,2.5,2.7667052848567644,71.742,0.526841,0.701821,174.0,Abell 119,0.401568,0.819199,1327.17,840.0,36.0,372.0,0.23261481302995815,8.6,9.7,2.04,319049,213.417,1.783,0.05363,10.04,0.1760004282082873,2.88981927522531,-9.922601539097327,76.24657769042865,2.5,2.516473635179581,68.7206,0.598531,0.845295,2.0,4.945,-0.01279999999999859,0.041170514961397786,-0.09514102992279438,-0.09514102992279305,-3.0620147665190984,-0.004802899999999999
S2_diskbearing,0.6823510047542817,9011900302,13.965,-1.50647,0.0446171,10.0032,0.024114391133421842,3.156791349375041,-9.655629464947594,45.626355008714555,1.5,1.7738069313769391,75.1678,0.200922,0.235649,88.5,Abell 119,0.417052,0.850786,120.875,840.0,36.0,372.0,0.22397855890826682,8.6,9.7,2.04,28738,213.151,1.0579,0.04634,10.05,0.03403614273689907,3.1837478461680875,-9.628672968154548,48.82150736423683,3.0,1.8147971945506574,82.4149,0.360646,0.425952,5.5,0.268,-0.04680000000000106,-0.009921751603477226,-0.02695649679304646,-0.026956496793046014,-3.195152355522275,-0.0017228999999999994
S2_diskbearing,0.4493879421857894,9011900321,14.1268,-1.53402,0.0481853,10.496,0.2623996101136599,3.1730209114145653,-9.639399902908071,41.68628485083165,1.0,3.0703760277272125,127.893,0.441376,0.522323,175.5,Abell 119,0.438419,0.894374,1143.59,840.0,36.0,372.0,0.21306279276826995,8.6,9.7,2.04,584013,177.879,-0.0777587,0.0477,10.46,0.2398069157387566,3.182206300164373,-9.630214514158263,42.50874473503539,2.0,2.914733632531671,79.904,0.268333,0.28968,5.0,0.476,0.03599999999999959,0.022592694374903327,-0.009185388749807455,-0.009185388749807899,-0.8224598842037452,0.000485300000000001
S2_diskbearing,1.0169029703698518,9011900322,14.0473,-0.970198,0.0462011,9.85348,-0.007659867699789944,3.070619867041464,-9.741800947281172,38.490843203002186,1.5,1.6486637492448628,67.6567,0.351934,0.412881,47.5,Abell 119,0.439811,0.897215,575.308,840.0,36.0,372.0,0.21238813686722655,8.6,9.7,2.04,205166,140.708,-0.274563,0.055,9.84,-0.0008170386091933531,3.0434542088602714,-9.768966605462364,34.87925532089902,1.5,1.6748461446586849,58.2529,0.42885,0.540099,0.5,16.682,0.013479999999999492,-0.006842829090596591,0.027165658181192764,0.027165658181191432,3.6115878821031657,-0.008798899999999998
S2_diskbearing,1.212546717919072,9011900330,13.8897,-1.48361,0.0443945,9.6118,-0.07370826691571351,2.9610366654733125,-9.851384148849323,43.13847814167755,2.5,1.4160666330661358,56.4272,0.211018,0.248007,152.0,Abell 119,0.444775,0.90734,56.9634,840.0,36.0,372.0,0.21001809930051432,8.6,9.7,2.04,278736,133.509,0.842169,0.03982,9.7,-0.03637973355582499,2.974579598753534,-9.837841215569101,48.770976648679806,1.5,1.5431644964117108,56.0492,0.27562,0.349957,151.5,7.84,-0.08819999999999872,-0.037328533359888526,-0.013542933280221714,-0.013542933280222158,-5.6324985070022535,0.004574500000000002
S2_diskbearing,0.8713495294347124,9011900338,13.7731,-1.2338,0.0445875,10.3481,0.1415972545451978,3.26672562255149,-9.545695191771145,63.297711350048466,1.5,2.32481934645186,95.6442,0.498739,0.66733,154.5,Abell 119,0.453494,0.925127,112.357,840.0,36.0,372.0,0.205980175931876,8.6,9.7,2.04,319400,214.392,1.93692,0.04992,10.37,0.12621275538188875,3.3193946208781067,-9.493026193444528,63.80494815987363,2.0,2.2439062688941394,152.363,0.522912,0.681046,1.5,4.52,-0.0218999999999987,0.015384499163309057,-0.052668998326616645,-0.052668998326616645,-0.5072368098251658,-0.005332499999999997
S2_diskbearing,0.7595858751497643,9011900340,13.7711,-1.25259,0.0432895,10.668,0.22547103277530664,3.418878066091271,-9.393542748231365,46.85667987869216,1.5,2.82009013446482,151.949,0.358747,0.373917,35.5,Abell 119,0.455407,0.92903,-260.545,840.0,36.0,372.0,0.20511482107071746,8.6,9.7,2.04,570227,222.802,-0.456877,0.04339,10.64,0.22734745368258852,3.3871252242767085,-9.425295590045927,52.79370361947285,2.0,2.832301029258725,146.151,0.503426,0.606544,5.5,19.299,0.027999999999998693,-0.0018764209072818783,0.031752841814562505,0.03175284181456206,-5.937023740780688,-0.00010049999999999643
S2_diskbearing,0.7662200632409127,9011900343,14.155,-1.54,0.043817,10.2049,-0.07496565506840323,3.556651441778692,-9.255769372543945,45.31058471765074,1.5,1.4119727050710367,119.032,0.24608,0.259686,153.0,Abell 119,0.458276,0.934884,-108.941,840.0,36.0,372.0,0.20383044550909915,8.6,9.7,2.04,346046,132.121,2.07602,0.04292,10.23,-0.05236553540623201,3.5365512024543495,-9.275869611868286,38.93397774565135,1.0,1.4873953556675499,117.768,0.281487,0.299741,77.0,0.557,-0.025100000000000122,-0.022600119662171222,0.02010023932434235,0.020100239324341018,6.376606971999394,0.000897000000000002
S2_diskbearing,0.5845493400880091,9011900347,14.0081,-1.54977,0.0426071,10.3975,0.2249207274187074,3.149478676804471,-9.662942137518165,49.843351050884436,2.0,2.8165189910252466,91.3865,0.321787,0.333484,169.5,Abell 119,0.46197,0.942419,-456.77,840.0,36.0,372.0,0.2022007432143544,8.6,9.7,2.04,17314,223.042,0.783986,0.04325,10.41,0.21189840889783218,3.188023313846221,-9.624397500476414,52.84971297612521,2.0,2.733319284036713,110.139,0.414719,0.468389,2.5,0.899,-0.01249999999999929,0.013022318520875209,-0.03854463704174993,-0.03854463704175082,-3.0063619252407747,-0.0006428999999999949
S2_diskbearing,1.1666734146218753,9011900353,14.3595,-1.34347,0.0434501,10.3579,0.025175010116945624,3.5093701114079945,-9.303050702914641,40.05324125834548,1.5,1.7781441553525226,125.078,0.305781,0.350686,146.0,Abell 119,0.46962,0.958024,-214.387,840.0,36.0,372.0,0.19890714869286016,8.6,9.7,2.04,202360,129.354,-0.257811,0.03576,10.39,0.06885001942986901,3.4541200927821474,-9.358300721540488,41.92494745065688,2.0,1.966264670336879,108.195,0.0608169,0.0644922,158.0,0.465,-0.032099999999999795,-0.04367500931292339,0.05525001862584711,0.055250018625846664,-1.8717061923114002,0.007690099999999998
S2_diskbearing,1.126281697433282,9011900364,13.7867,-1.39678,0.045825,9.75532,0.061006409276308675,2.835127313089267,-9.977293501233369,47.69162615107035,3.0,1.931071551007206,61.0883,0.313437,0.380491,33.0,Abell 119,0.483129,0.985584,467.478,840.0,36.0,372.0,0.19334508496417216,8.6,9.7,2.04,619989,222.6,0.348246,0.03983,9.7,0.02023724216012597,2.8613456473216323,-9.951075167001003,53.50175704866845,2.5,1.7580418073250121,67.2657,0.311595,0.373389,3.0,2.957,0.055320000000000036,0.040769167116182704,-0.026218334232365414,-0.026218334232366303,-5.8101308975981,0.005995
S2_diskbearing,1.168212877989748,9011900367,13.8067,-1.07604,0.0476241,10.776,0.4235882228405123,3.13064368596086,-9.681777128361775,66.77537313301839,2.0,4.450206659893886,124.464,0.649246,0.921919,3.0,Abell 119,0.486385,0.992225,982.973,840.0,36.0,372.0,0.19205101889120782,8.6,9.7,2.04,568549,215.48,-0.556579,0.05277,10.69,0.3964020507289658,3.099016030183953,-9.713404784138683,63.00813749720969,2.0,4.180170607460979,148.943,0.669949,0.980903,2.5,5.221,0.0860000000000003,0.027186172111546503,0.03162765577690729,0.031627655776908625,3.767235635808703,-0.005145899999999995
S2_diskbearing,1.3805630369838688,9011900371,14.3751,-1.34403,0.0428737,9.78701,0.13166636532866988,2.725497400984546,-10.08692341333809,56.2888874401518,1.5,2.272261561425498,54.8312,,,103.0,Abell 119,0.492872,1.00546,-380.092,840.0,36.0,372.0,0.1895230264946678,8.6,9.7,2.04,320281,217.636,1.85328,0.0342,9.84,0.11990625544924362,2.8020076207433977,-10.010413193579238,55.12920291444639,3.0,2.2115573804846904,65.3025,0.377643,0.44559,4.5,0.639,-0.052989999999999426,0.011760109879426259,-0.07651021975885186,-0.07651021975885186,1.1596845257054085,0.0086737
S2_diskbearing,1.2055581720890933,9011900376,14.2854,-1.49404,0.0445908,10.0282,0.08826302644922349,3.053494078743438,-9.758926735579198,37.548611256910604,1.5,2.0561508941775144,82.0106,0.406087,0.463072,61.5,Abell 119,0.497503,1.01491,113.331,840.0,36.0,372.0,0.1877583452910393,8.6,9.7,2.04,238203,213.573,1.76956,0.05453,10.02,0.1008346474628598,3.020150836716165,-9.792269977606471,42.862514869177396,1.5,2.1165406015718355,76.5947,0.20281,0.226872,72.5,28.872,0.00820000000000043,-0.01257162101363632,0.033343242027273234,0.033343242027273234,-5.313903612266792,-0.009939200000000002
S2_diskbearing,0.8176841023944508,9011900440,13.9091,-1.57951,0.0494538,10.8306,0.3076335227171959,3.4171530862074935,-9.395267728115142,56.098706329598315,1.0,3.407418517325632,255.13,0.37098,0.4168,52.5,Abell 119,0.554819,1.13183,1506.3,840.0,36.0,372.0,0.16836258291380216,8.6,9.7,2.04,618992,217.679,0.252876,0.05486,10.81,0.30826346000378824,3.395293211634309,-9.417127602688327,61.244950129183344,2.0,3.4123645102421247,185.237,0.437141,0.50516,17.5,7.12,0.02059999999999995,-0.0006299372865923303,0.021859874573184612,0.021859874573184612,-5.146243799585029,-0.0054062
S2_diskbearing,0.9242409130999691,9011900441,14.4233,-1.31227,0.0471001,10.4912,0.3620685703841928,2.9688829908734986,-9.843537823449138,63.97307367508009,2.0,3.862429157105963,99.9389,0.655987,0.924514,3.5,Abell 119,0.554821,1.13184,832.909,840.0,36.0,372.0,0.16836109540158387,8.6,9.7,2.04,381215,131.682,1.84332,0.04997,10.49,0.34355133815484856,3.004717455332188,-9.807703358990448,71.40235915865824,3.0,3.7012063163466804,97.9544,0.512663,0.654455,7.0,68.523,0.0011999999999989797,0.01851723222934426,-0.03583446445868921,-0.03583446445868965,-7.429285483578155,-0.0028699000000000016
S2_diskbearing,0.9455959082119982,9011900450,14.1308,-1.61632,0.0448431,10.3481,0.2907750881170821,2.9683699554077214,-9.844050858914915,63.407119280346514,2.0,3.277683724434148,96.3351,0.67047,1.01746,9.0,Abell 119,0.563895,1.15035,185.749,840.0,36.0,372.0,0.16565203826603092,8.6,9.7,2.04,325536,140.984,1.83442,0.05072,10.34,0.27670065787223164,2.9884188158974214,-9.824001998425214,70.22138152351778,2.5,3.1731647003694157,115.217,0.65037,0.96601,2.5,0.394,0.008100000000000662,0.014074430244850444,-0.020048860489700004,-0.02004886048970178,-6.814262243171264,-0.005876900000000004
S2_diskbearing,1.4629135674771754,9011900451,13.9733,-0.901064,0.0441294,10.3723,-0.12547641570017254,3.825072963042229,-8.987347851280406,29.771738515031934,1.0,1.2569428758311056,155.379,0.238366,0.275176,114.5,Abell 119,0.563922,1.1504,-19.1739,840.0,36.0,372.0,0.16564483850776135,8.6,9.7,2.04,550781,137.468,-0.504643,0.04832,10.39,-0.07342550860157884,3.738671148845043,-9.073749665477592,37.413262227570975,1.0,1.4169888989607857,132.681,0.329583,0.381287,179.0,0.048,-0.01770000000000138,-0.052050907098593696,0.08640181419718607,0.08640181419718651,-7.6415237125390405,-0.004190600000000003
S2_diskbearing,1.5174411807139425,9011900460,14.0753,-1.62581,0.0447425,10.2233,0.21799856240102797,2.9891230068398293,-9.823297807482806,55.736891809071764,1.5,2.7719827216126305,97.1227,0.51577,0.647039,21.5,Abell 119,0.570081,1.16297,156.858,840.0,36.0,372.0,0.16385446075077487,8.6,9.7,2.04,216155,136.945,0.575136,0.0535,10.28,0.22028353328213734,3.0412530650776097,-9.771167749245027,46.67518898671274,2.5,2.7866054988454705,127.837,0.262964,0.287656,12.5,1.046,-0.056699999999999307,-0.002284970881109377,-0.052130058237780386,-0.05213005823777905,9.061702822359024,-0.008757500000000001
S2_diskbearing,1.3482531755815295,9011900462,14.1104,-1.62598,0.0458645,10.547,-0.044137305220718764,3.8370947420833232,-8.975326072239312,40.895993645185854,1.0,1.515844496360413,216.685,0.324642,0.356929,4.5,Abell 119,0.574076,1.17112,478.809,840.0,36.0,372.0,0.16271417294498317,8.6,9.7,2.04,91996,214.476,0.461415,0.05455,10.46,-0.08107077972054154,3.823961691082969,-8.988459123239666,44.70632198445549,1.5,1.3922626635395827,159.198,0.0595778,0.0712687,176.0,31.585,0.08699999999999974,0.036933474499822774,0.013133051000354445,0.013133051000354001,-3.8103283392696383,-0.008685499999999999
S2_diskbearing,0.7992636658538199,9011900479,13.706,-1.38863,0.0467908,10.5645,0.153359198488829,3.4596017346642274,-9.352819079658408,56.5920758953299,1.0,2.3886424986041743,132.59,0.384009,0.424962,2.5,Abell 119,0.592162,1.20801,744.298,840.0,36.0,372.0,0.15774523573424779,8.6,9.7,2.04,184122,175.057,-1.54797,0.04673,10.54,0.14395930987250743,3.4539015118968694,-9.358519302425767,49.07388938711263,2.0,2.337498099086063,146.893,0.483565,0.563426,0.5,0.305,0.02450000000000152,0.009399888616321572,0.005700222767357932,0.005700222767359264,7.518186508217269,6.079999999999974e-05
S2_diskbearing,1.7118771244043873,9011900500,14.1962,-0.878081,0.0436557,10.3914,-0.1020013734394503,3.7972228785207864,-9.015197935801849,35.770205603691,1.0,1.3267545419673052,149.834,0.248711,0.285987,65.5,Abell 119,0.613487,1.25151,-155.291,840.0,36.0,372.0,0.15226232488699945,8.6,9.7,2.04,198343,139.041,-0.688824,0.05207,10.48,-0.1018419052301282,3.8855039421021416,-8.926916872220493,30.186426848164057,1.0,1.327241801254818,210.06,0.196107,0.22329,160.5,0.938,-0.08859999999999957,-0.00015946820932209727,-0.08828106358135512,-0.08828106358135557,5.583778755526939,-0.0084143
S2_diskbearing,0.7064813964930463,9011900529,13.8203,-0.917948,0.0441046,10.7984,0.3358554977867473,3.328509136068391,-9.483911678254245,68.10980259720554,1.5,3.636197419556452,163.757,0.588681,0.770488,20.5,Abell 119,0.643147,1.31202,-26.3006,840.0,36.0,372.0,0.14524002852039503,8.6,9.7,2.04,99687,183.867,1.01726,0.048,10.8,0.34921160740592827,3.303396916830029,-9.509023897492607,63.22933216385248,1.5,3.749760793539901,147.516,0.534775,0.709642,0.5,0.278,-0.0015999999999998238,-0.01335610961918099,0.025112219238362155,0.0251122192383626,4.880470433353061,-0.0038954000000000003
S2_diskbearing,0.739949788563738,9011900535,13.7111,-1.47934,0.0462954,10.3685,0.20366879681743158,3.162982538007021,-9.649438276315616,55.51773561552109,1.0,2.6820122263147734,102.573,0.433862,0.528214,19.5,Abell 119,0.647089,1.32006,602.326,840.0,36.0,372.0,0.14435542491957082,8.6,9.7,2.04,610054,178.443,0.329626,0.04781,10.32,0.18222950185145623,3.1573611279389726,-9.655059686383662,60.4047770560002,2.5,2.552827433889223,101.923,0.506604,0.64702,4.5,0.283,0.04849999999999888,0.021439294965975353,0.005621410068048505,0.005621410068046728,-4.887041440479109,-0.001514599999999998
S2_diskbearing,1.0473619516426305,9011900538,14.2582,-0.879719,0.0463886,10.6218,0.5724398259255451,2.678740479790795,-10.13368033453184,50.777111882299664,1.0,6.26948376959474,,,,,Abell 119,0.648404,1.32274,629.05,840.0,36.0,372.0,0.14406294677663686,8.6,9.7,2.04,202673,130.653,-0.230971,0.04991,10.54,0.5286719306097514,2.6844762704223815,-10.127944543900254,54.05621986835776,2.5,5.668444347370404,103.099,0.729818,1.15693,4.0,1.752,0.0818000000000012,0.043767895315793726,-0.005735790631586468,-0.005735790631586468,-3.2791079860580936,-0.003521400000000001
S2_diskbearing,1.3082882381722836,9011900539,14.0533,-0.833781,0.0439125,10.0862,0.13654333306044536,3.0149334655209943,-9.797487348801642,56.13561246471234,1.5,2.297922034482529,64.6692,0.235573,0.252486,138.0,Abell 119,0.648979,1.32392,-81.5021,840.0,36.0,372.0,0.1439345445490125,8.6,9.7,2.04,296829,213.655,1.46563,0.05379,10.15,0.156991266160115,3.0378375993216555,-9.77458321500098,60.73275063826902,1.5,2.408702828680051,81.7106,0.489075,0.616908,1.0,2.088,-0.06380000000000052,-0.020447933099669635,-0.022904133800661253,-0.022904133800661697,-4.597138173556679,-0.009877499999999997
S2_diskbearing,0.9737294579133212,9011900557,14.0139,-0.828081,0.0444449,10.7135,0.1059318743325078,3.703456382976869,-9.108964431345766,57.51696297799803,1.0,2.141528363675786,173.176,0.360919,0.418633,125.5,Abell 119,0.662476,1.35145,71.416,840.0,36.0,372.0,0.1410024952601492,8.6,9.7,2.04,592858,214.282,-0.0152389,0.05279,10.69,0.11207769874329873,3.667664734155287,-9.14475608016735,56.63943330723441,1.5,2.1720491840996705,159.085,0.428874,0.499346,5.5,5.186,0.0235000000000003,-0.006145824410790937,0.03579164882158192,0.03579164882158281,0.8775296707636144,-0.008345099999999994
S2_diskbearing,1.0688483576133392,9011900558,14.2982,-1.61961,0.0439337,10.1209,0.10485075595067553,3.1130186197405347,-9.6994021945821,70.07390955946352,2.5,2.136203943456052,88.3374,0.609355,0.858852,0.5,Abell 119,0.663607,1.35376,-75.3983,840.0,36.0,372.0,0.1407618944416504,8.6,9.7,2.04,463641,213.955,-1.31606,0.04982,10.1,0.06928606828799132,3.1632479950659023,-9.649172819256734,75.18618815028462,3.0,1.9682398693541028,92.0479,0.647577,0.907236,1.0,1.886,0.02090000000000103,0.03556468766268421,-0.05022937532536753,-0.05022937532536709,-5.112278590821106,-0.005886300000000004
