source_identity_ids,names,surveys,prior_exposures,object_group_id,source_identities,group_holdout_key
MANGA:1-114306,1-114306,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114306,1,5b36b20be92cfe7d0161d88844d23617e213889983c4c1e4c9aaacba784de91c
MANGA:1-114316,1-114316,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114316,1,398a6d37fd17dfc50d67d34c089f94902b0544650c038333fc4a099d02bccd79
MANGA:1-114325,1-114325,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114325,1,c365234d8e63e6dcc4cb7e8b380ee7dbc3d7f0609ba853cb33362bc5c663553f
MANGA:1-114334,1-114334,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114334,1,7ea4ba7c92586845ba45e71feddbc58302c144b8276eb04edf878292e746487e
MANGA:1-114454,1-114454,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114454,1,510461ea2f6c57a3a157284dea48ef837523e9d39bd456d48b80d0d925722f60
MANGA:1-114465,1-114465,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114465,1,594099ee177bf6ec6888d21e8d76b9bcff0f5d87481aab5367a7805bc60cc493
MANGA:1-114500,1-114500,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114500,1,4efc4309f2b86c8e42dab57d1701e1aa4554820626c764ee323e51a1ea81f924
MANGA:1-114502,1-114502,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114502,1,4d68f99db0b4e40352be35efc2ac9133aaa8750db0918fb90bf2427e723f0bbf
MANGA:1-114532,1-114532,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114532,1,d4aeb47a65db1e627f946dc56b725f65e45db5a440057c987127bdc890d2b74a
MANGA:1-114782,1-114782,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114782,1,fa5dc70df524c5cf3266f173e1441e30ff83ad2335411e3a5de8781984ab1992
MANGA:1-114818,1-114818,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114818,1,defb45c2c5879259266bccfcaa64c93509b060ca008fd5eccc0ea58cd5cc0062
MANGA:1-114820,1-114820,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114820,1,006181cd43bf7f52d2186a0e6cb2125bcd32cb9571380b0f9e45eb856655531c
MANGA:1-114845,1-114845,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114845,1,78d598604187523024a96afe5863a80ba7f511859cd67d3e71c361d076fd5f73
MANGA:1-114919,1-114919,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114919,1,6ad0e412ef39ebd31711420800919544eb5b548467c8b30174782901185ff934
MANGA:1-114923,1-114923,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114923,1,5f1c53e37f0c8a47b76d89965c8bbe0636e7558246ef016cb9decfce77e5c8c2
MANGA:1-114928,1-114928,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114928,1,14fb4829c64f7947f062832d98ff120b7584ca37701994d9d3a9d66ac7c359bc
MANGA:1-114955,1-114955,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114955,1,040e2493092f98bcb9375f8fd778f5a1f8f778e60ca45a0c2aa2d16c67bd2af6
MANGA:1-114956,1-114956,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114956,1,406514c76c226a258e770b08efc75777e46acbf2e21466c668a7fccd8005907a
MANGA:1-114973,1-114973,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114973,1,673bf33b92c03db01628fe4f1fb77d34d56fd8ba66ce87a7240e4869ce8d7f29
MANGA:1-114980,1-114980,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114980,1,ef3cd211f30f5d46999375b4bda56b9e9161f4adef0e88e590c0820916d2464b
MANGA:1-114998,1-114998,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-114998,1,0bf44d8e11e08259d344ac720a051ddcd42608d799a6299bb2361498110c1999
MANGA:1-115062,1-115062,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115062,1,1b2056f138faada1601e3c5c165be335e36ddce9bc3559e2762060264ed3e5d2
MANGA:1-115066,1-115066,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115066,1,7b5dcdf7dfdb687efafb0d20b0842dc47403655c82907ea25a472f560eab8578
MANGA:1-115085,1-115085,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115085,1,646f9f6aeb26db019e2cf79e444f9c619b06a96d2b8a8713cc581d82d5486326
MANGA:1-115097,1-115097,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115097,1,db99afd21e1edbe0a46b4afe1c94d415dd31b9bff10a47d8afb9552df8809a68
MANGA:1-1151,1-1151,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-1151,1,b8688f0a2d2d0d1d8fb2b69db7b45c34ed28f3b697c19d98f8d65222b9555bed
MANGA:1-115128,1-115128,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115128,1,cb11efcccff53b071ce0c98ac7cc261f6acd6374f66d0098cbeb74104ddea2ac
MANGA:1-115158,1-115158,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115158,1,dba88220027e506f1ce1327b1c1e6f38cf9c66c0c0ae07bf715fd4c0b6779d3c
MANGA:1-115162,1-115162,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115162,1,b4bab5ee9394e4aeea3c4db8a94655b55c35fb1db4e1924a2982fcfd66267b6a
MANGA:1-115212,1-115212,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115212,1,cd9fd57183f53291e67856a07e34afbac8bb8e07420a2f409ac23c0906a3ffa5
MANGA:1-115232,1-115232,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115232,1,1d77b48cacc57af347c179974ec0c2a416453efada5773b42c81b676b0fbf1b7
MANGA:1-115254,1-115254,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115254,1,149ea69f3ab31cc13766540b3e7954d9188a8f9cf1bd50c1defecb689d431e99
MANGA:1-115262,1-115262,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115262,1,d478c301d1ad8d84123abca5a4dc57fb2eddb3e5f1459d6c564439bf00cac9b4
MANGA:1-115274,1-115274,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115274,1,2206ccbd20170b378b24a1e60e259df924b157ecb6fd4b12d67258f6843b82ed
MANGA:1-115275,1-115275,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115275,1,578f2029aeaa5f0891a53d4cfca3c9a37d1a715b4c34c88273096d3a04d0b921
MANGA:1-115277,1-115277,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115277,1,0960110f6c95b363b4501773d21b2a7af0e6f2841852f502a992d22646c1aa37
MANGA:1-115317,1-115317,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115317,1,29ddce05ece32ac87d4af6896eb0f1fd9ca560fab6f327d4aa5ef25355b48f0b
MANGA:1-115320,1-115320,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115320,1,05d7ed46a69ab1d70cb9992594405e14ac5a3acdfcb6ea5ed35c9d3f003e679f
MANGA:1-115334,1-115334,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115334,1,813b6a51778a0bb3ef7a0fb30da15ad63788f9b6a1621bcfe0c71770e573473c
MANGA:1-115335,1-115335,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115335,1,e599391da487a6478c04265aade5a8382a7ecd4a8fce5de7e3f57f6438f5720b
MANGA:1-115341,1-115341,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115341,1,1ce486b421d4f0f2bcbfba303d4682fac436ab5a9779cd5ff060cfc01a6370f0
MANGA:1-115345,1-115345,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115345,1,ac6c286e781782f1820ff8981d6818ce6bd893baa86465860245923e082f69e0
MANGA:1-115346,1-115346,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115346,1,d53f544b4c956d90d00122000a5e6e7c7b1476f91baf97e08a47e19216e5505a
MANGA:1-115353,1-115353,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115353,1,31d667174b327d19fb7e837c1541920c41912ef29afc4a0d0ff2101b42d06805
MANGA:1-115354,1-115354,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115354,1,c2fd2bca49003b9a452ebf2f93ecce416710fdbe1b91d4b60237903f0aed9fb7
MANGA:1-115355,1-115355,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115355,1,7350a2cedd3c740a76563812a0b847cbd178cd88e8f27fad16413e4c76d2158a
MANGA:1-115357,1-115357,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115357,1,72560733f5fcc5c9c3d74b199c3e061e67e2300e8a60a46deddbabcdfb6c32b7
MANGA:1-115358,1-115358,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115358,1,6a0506864d808d9c22fb1c9733a225e3b3108d4e406dc0bb620f6bf66676d4fc
MANGA:1-115360,1-115360,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115360,1,1c76550f474307dff1871d5f979d77ee711f4a82cedfb9a404087c1a7c5e7b9f
MANGA:1-115365,1-115365,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115365,1,8a873c55e141824b921923201fe4ed3dd7e66a98bf00ec3ab040eb0ac0d200fc
MANGA:1-115366,1-115366,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115366,1,1b995073e789cbc7ca70dfba38905ba006a0ecc754d7c31c792a0252670f0fe9
MANGA:1-115367,1-115367,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115367,1,a5cfb1dcfa13d97bbea3b8bb9fea17cb75909a82b00a4c8f3f61914c5860ae87
MANGA:1-115371,1-115371,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115371,1,18049249052ab2681325e6ac330c251a8015111dc739f7209179f185a7020a74
MANGA:1-115376,1-115376,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115376,1,1594425ce6c7ff1f2b93d808b4141a84d0d3c9355303a6040fb3b5296d08e604
MANGA:1-115377,1-115377,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115377,1,154d48004e5bbb328bfd2d8d319c9562b6bb397b504e011727ac2182563738fd
MANGA:1-115380,1-115380,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115380,1,234cee62cd345d77aaeb095b16ea0cb2e803c657495e0c648c9013ec507f52e7
MANGA:1-115386,1-115386,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115386,1,a7fa056ba79b18d8a9024a950e14302c0962e3d6d9bc860cd9320ddab22feb06
MANGA:1-115388,1-115388,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115388,1,cb7054d230179907711eee57296dbe7d9cfca63be7a1eaf2f48ecb1dc9a03790
MANGA:1-115394,1-115394,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115394,1,cb9f9a8ff7dcd93978b533938d75da32f094f07d149eac01af06eec1e5127514
MANGA:1-115398,1-115398,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115398,1,d658ad67fbffaeb4115a712e29c08d029c69e0c740f5c42b24cc959818b7b54a
MANGA:1-115399,1-115399,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115399,1,aaebf4944f18e8654255c1d92a9c1ac9f73399c24be54f75682b7cec6b157843
MANGA:1-115401,1-115401,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115401,1,60b7b78ac4ccb2d5be835abdda0b74371fe704cfb435f4c391d2c3061e4192e8
MANGA:1-115403,1-115403,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115403,1,975dcd0a9772f3e55c2166485d81967b1564c6c68be3431283900a1748453c0b
MANGA:1-115405,1-115405,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115405,1,3e11fba849a0f1c46df73e24d28292be0f8129d17a427fdbd10fab0c4a3a5695
MANGA:1-115415,1-115415,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115415,1,eee2158603d156d39789734ff1d68b3691f8914de301f5d075e17dd2685a9865
MANGA:1-115417,1-115417,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115417,1,887bc0450c554e4d5991cf07fd5735873df8a6d665539ba1495646f29f30eefb
MANGA:1-115418,1-115418,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115418,1,980a93a3da2b3c2d7c60913584d41a27dcee24c9c49402ee2d77b3eb48968e96
MANGA:1-115427,1-115427,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115427,1,9de6dac752a689d4f5fda019c78362f3a7f6df676b2a5c552993bf9d30502db8
MANGA:1-115435,1-115435,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115435,1,6e531f16850de22e7b9eee6d8f2952a9d84f13ba23600a329b9ad91dae1f9296
MANGA:1-115437,1-115437,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115437,1,4275fa6576fa277eb3add1416f90375569fae66065127deb2a29f73815606ec8
MANGA:1-115650,1-115650,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115650,1,37d6d1925e3bf62ea0964bdef72439ed5ab1eaacf996bafdeae72fabb944bed8
MANGA:1-115798,1-115798,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115798,1,2cbade1c12a648f54750242d847e4b6f9bb89256c9c10b61bcabdb967ea9bb19
MANGA:1-115851,1-115851,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115851,1,62efadd05c723eeb5893ff356c3298509608843dce9021b2a45b6178c4c56af7
MANGA:1-115863,1-115863,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115863,1,6a9993fbbe8cf03a64161d3edeb909350af17d62b3119528e48aa67dc6a7169b
MANGA:1-115875,1-115875,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-115875,1,a93f7aeee751dfe0b7ea22da90a29208b88e58401a442e2ce53bcb54adc119f3
MANGA:1-116022,1-116022,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116022,1,cf27384834b886b80e7c447d7e47de7b62cf096d006067a4b92ac72b1afc5eba
MANGA:1-116035,1-116035,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116035,1,cda44962c2ce61e3da988635c4baf5139ff27386e61eac954f3d9148c0139c75
MANGA:1-116081,1-116081,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116081,1,827d546dc2abad2140f074aa9d910b31c020d10effde46836b1d788781c1477c
MANGA:1-116087,1-116087,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116087,1,8ce4b79f241744e5c05952bba86e86fe0885eb18e920f7343b5101306ac1a837
MANGA:1-116100,1-116100,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116100,1,94959def0e73d6a1e141d29f0b0687c9b7bdf647ac117dc5bc7889d77d9c99ca
MANGA:1-116283,1-116283,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116283,1,7c281e7ee2ef271943000d313c2a2f05d82b5d835d2c54bafcc27942b266bb9b
MANGA:1-116340,1-116340,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116340,1,bdf30a3270bd92a14b872d9630676dee8a9cadf7ec155a6ed66ad80debc36a54
MANGA:1-1166,1-1166,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-1166,1,4b167792e6a1bb6195ca2972ea8ac880bceb3e812566b49cc8c911f82eee2cae
MANGA:1-116700,1-116700,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116700,1,3ed5d8fc52962c18472fc36731ca944aa313e128b87d0f2d3d81bf5079afcef0
MANGA:1-116706,1-116706,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116706,1,8434456b822eb946b0a868d6b0c3ca13556e833d9bb9cb2d1166ebfe40cd31de
MANGA:1-116725,1-116725,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116725,1,fbad5897805a61bfc31e7ce536e5158a687e69905b9a3a701cfa30d77e959317
MANGA:1-116728,1-116728,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116728,1,94b903230f57bfa1c8c43b33f758b388848e43b8d3279bd45ecb486a86cae44f
MANGA:1-116828,1-116828,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116828,1,8a7a0324bafba91adb9e3ebd378b54f9fc2a34bf3b18530462c38edb5cc9c6b8
MANGA:1-116874,1-116874,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116874,1,94645674156869094b521f4ffec943a70671bacdbb972aadd3ef9438218e3836
MANGA:1-116908,1-116908,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116908,1,2e0ff101348cd06a4e6f71caba767ded846b321335b5cee9db4d8c4f70e04e40
MANGA:1-116921,1-116921,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116921,1,e7fd48b1e2200acceb6cd59af771eb46797e9831299bbbfb2c27fff4aa778ea7
MANGA:1-116972,1-116972,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116972,1,59c31668064dae1975031e3010c9b542647ad49d40e9e3b96ca0c03d18fc8e13
MANGA:1-116989,1-116989,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116989,1,135ee8dfbf076615343b785fbb2f147affb7efbd6453eedbccd6d7572e209d75
MANGA:1-116990,1-116990,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-116990,1,63db363fa2cf224a30b986df045fa7a44acd7a41b19327a3da5a1a3fee0f27ab
MANGA:1-117014,1-117014,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117014,1,1cbb95cb643c9651873647cce71450bc67a61f1294b03033cc13d1c451f455f7
MANGA:1-117020,1-117020,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117020,1,5f82fc1fedb9aa9c483973fed6423bb7914da100f38d79339e2d449bf336b136
MANGA:1-117026,1-117026,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117026,1,1581dc1825207b3d24f6bfc8d0c4fb03a2748f0bbd8627cc90c6ae20fdc97cf2
MANGA:1-117038,1-117038,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117038,1,df66770a7859f243c16caee3d6818400aad20ac915e3296cada9d78608f26e04
MANGA:1-117056,1-117056,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117056,1,1e076792183cfd861b19a29c6d90dfb9093abd0672d44f38cb4114ba910c7db0
MANGA:1-117084,1-117084,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117084,1,7fd67974e38dbab2c9ad3194ad3cfd59847e4a261057a7883bc84074c6613568
MANGA:1-117086,1-117086,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117086,1,bb79777eed32f8613b6762519b4bb7ae73a6be2e1e13fe9c37763669f3b5a4c2
MANGA:1-117088,1-117088,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117088,1,7395a33d23e743fd78782c9958c916cd86f391e2b36f861d03e68786060ccd5e
MANGA:1-117091,1-117091,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117091,1,22a481ab108a4a912b18523bfd123311108d8cd1267576d77040d7a42507d737
MANGA:1-117104,1-117104,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117104,1,5c688f2e2bb826ee13a00164000b0380ffdf324a21dbb277f8f93fb485dfe397
MANGA:1-117115,1-117115,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117115,1,d104744c577f7f1475b7a9399674349263369f362b650884faa32c64371039ef
MANGA:1-117122,1-117122,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117122,1,7449f2fb042b75c0d6c69e8c04f11dd1142ead7a899bf7bb0a2c62eb8e790901
MANGA:1-117169,1-117169,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117169,1,14add8c6e890085f11674af3f1eadd073d83b95b24934ab3904d3a8b4a25c9e4
MANGA:1-117177,1-117177,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117177,1,6aa199cf5ed0382d45618ecc07a88ba4765227cbffeb910ff3d109bedbe18414
MANGA:1-117313,1-117313,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117313,1,5e3defaa9c95767d77ac6bf5728492556720e7b879ca757b00d307fff3a627fc
MANGA:1-117342,1-117342,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117342,1,e080628f26c5a5974a55786f2b8b21487c86b4554db9b10931d7288aa541c8d4
MANGA:1-117343,1-117343,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117343,1,0d38a26b65d74a5354a277e036dc7f96fbd8986d6a158f2987c0e28d1bf59018
MANGA:1-117381,1-117381,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117381,1,b24f8ecc63b3780aa630b37e6eed9d1d4ba99c7b073d27aaf6da12ccc1303162
MANGA:1-117388,1-117388,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117388,1,810013991f06730f5f52ea46df7e2d6e9db8d33fb07f1a058142c60bc706380a
MANGA:1-117401,1-117401,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117401,1,1a79c722e4f167ddd7028a71ec41880570b45ddf078e7721998cec2ef2369177
MANGA:1-117419,1-117419,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117419,1,6514d8a4e2b5fbffeeec96af08b4a9eac3d4e7db390329fa5f3d9b65545cf83a
MANGA:1-117437,1-117437,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117437,1,fb0f01bb86c354a560af7be093d86ca6bc4b881848564e34a3292c150f3f0eb3
MANGA:1-117465,1-117465,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117465,1,faf69e4ebfffdd5ef436f7e68ccf4cb884d201a145de064ad16bfa262afd849c
MANGA:1-117543,1-117543,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117543,1,e6a081cc0cb333b710b2e43923adc03237a23a970db0b50dc94f2a953d6f0ada
MANGA:1-117559,1-117559,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117559,1,b1fcfb6d801a1c3575dd1582168942f2ee4e99e0c85a1ec2f6b4659e116a5a9d
MANGA:1-117610,1-117610,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117610,1,1e1145ae68d30bdd5db0a77ff99984100978b5af3759586ae4c4015d4287d15d
MANGA:1-117635,1-117635,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117635,1,8a3f0915e63dca00d092729bec50b2bf2d1d7a921567e9f24124d21f9de0a897
MANGA:1-117663,1-117663,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-117663,1,d301019210607a14c7e65c686f06c03b579260e53b64cb7745636358f582886c
