name,in_void_SDSS,kappa_2phase
PGC1253638,0.0,8.2901434738147e-06
PGC1253687,0.0,3.785774603919646e-05
PGC1253774,0.0,-1.3641015241077604e-05
PGC1253844,1.0,-2.91377492218627e-05
PGC1253869,1.0,7.121731401884706e-06
PGC1254049,1.0,-5.2775649333092126e-05
PGC1254089,0.0,0.00011074048242714648
PGC1254184,0.0,2.5815586594784593e-05
PGC1254223,0.0,4.9607505601496564e-05
PGC1254298,0.0,1.098058891432678e-05
PGC1254401,0.0,3.74133366924958e-05
PGC1254549,0.0,0.00011676264841351478
PGC1254613,0.0,8.079335863060514e-05
PGC1254675,0.0,0.00010365117821292821
PGC1254922,0.0,1.0920250844579909e-05
PGC1255097,1.0,0.00016280876018301752
PGC1255387,1.0,5.2814023947948536e-05
PGC1255430,0.0,7.636616790693148e-05
PGC1255504,0.0,-6.387258879591094e-05
PGC1255576,1.0,-1.743327595642855e-05
PGC1255623,0.0,-1.4612691780367773e-05
PGC1255627,1.0,3.8480919154296355e-06
PGC1255707,0.0,-0.00015671387903173868
PGC1255746,0.0,6.992810003611054e-06
PGC1255763,1.0,3.539050527427148e-05
PGC1255990,0.0,-4.9706234679234345e-06
PGC1256041,0.0,1.305060168376983e-05
PGC1256134,0.0,1.7763819472378707e-05
PGC1256185,1.0,4.116544330955087e-05
PGC1256227,0.0,0.00014459852526983334
PGC1256376,1.0,-2.898404729048177e-05
PGC1256481,0.0,-4.87807114977579e-06
PGC1256563,0.0,4.956315336245322e-06
PGC1256755,0.0,4.905600568011087e-05
PGC1256772,0.0,-3.1752907765624676e-05
PGC1256885,0.0,2.2386480639614547e-05
PGC1256953,1.0,-4.9707120604790644e-05
PGC1256972,0.0,2.1332067559544698e-05
PGC1256983,0.0,-6.479754554006447e-05
PGC1256991,0.0,-1.3045288827087064e-06
PGC1257086,0.0,3.950503932219839e-05
PGC1257107,0.0,4.3365266794427183e-05
PGC1257133,0.0,-4.7863799806094e-06
PGC1257184,0.0,-1.1273607955152397e-05
PGC1257194,0.0,-2.1112323511206234e-06
PGC1257195,0.0,-1.2978904146519271e-05
PGC1257261,0.0,1.773320118885689e-05
PGC1257286,1.0,-2.4993988419586224e-06
PGC1257299,0.0,-4.653168946753169e-06
PGC1257452,0.0,-3.439023393717877e-05
PGC1257611,0.0,0.00010122676423930958
PGC1257635,0.0,-3.8228844210434036e-05
PGC1257706,0.0,-2.5507108300209622e-05
PGC1257811,1.0,-5.0549313215376283e-05
PGC1257834,1.0,3.1328205841004492e-06
PGC1257871,1.0,-4.860970601425954e-05
PGC1257884,0.0,-1.1479924133241051e-05
PGC1257908,0.0,6.986921425100155e-06
PGC1258057,0.0,4.019111693575124e-05
PGC1258063,0.0,3.7435063280218844e-05
PGC1258163,1.0,3.7723883668420275e-05
PGC1258248,0.0,1.7334758078392155e-06
PGC1258287,0.0,2.3624856063084647e-05
PGC1258370,0.0,-2.6140560473001707e-06
PGC1258499,0.0,-5.1875564341322765e-05
PGC1258521,0.0,3.507927020707643e-05
PGC1258579,0.0,7.534773928260697e-06
PGC1258879,0.0,1.215649259323753e-05
PGC1258952,0.0,5.2709054893352104e-05
PGC1259272,0.0,1.6413901606490794e-06
PGC1259351,1.0,3.3703815410742677e-06
PGC1259483,1.0,0.00011485055976659424
PGC1259500,0.0,0.00013678546800914777
PGC1259527,0.0,1.2523856855228955e-05
PGC1259561,0.0,9.930936722733802e-06
PGC1259585,1.0,-2.160057476414862e-05
PGC1259728,0.0,-8.391799787292044e-06
PGC1259771,0.0,2.686541916398262e-06
PGC1259824,1.0,-4.549950374854058e-05
PGC1260127,1.0,-2.1385914902002593e-05
PGC1260290,0.0,1.5700944314052713e-05
PGC1260319,1.0,0.00012117288613211582
PGC1260336,1.0,-5.100772512713298e-05
PGC1260360,1.0,-9.327275070388638e-07
PGC1260372,1.0,-0.00014294571957191346
PGC1260470,0.0,2.350785128919929e-05
PGC1260536,1.0,4.019958963512859e-05
PGC1260585,0.0,-6.386118779050018e-06
PGC1260700,0.0,3.214993500102152e-05
PGC1260711,0.0,-7.98902280857745e-06
PGC1261015,1.0,-0.00010806938717873783
PGC1261104,0.0,3.142190815067114e-05
PGC1261121,1.0,-7.56989767880315e-05
PGC1261222,0.0,-3.2810200536310586e-05
PGC1261309,0.0,-3.188603123313248e-05
PGC1261529,0.0,1.4598624583499742e-05
PGC1261609,0.0,-7.880860823428769e-05
PGC1261653,0.0,-3.5066927376230724e-06
PGC1261663,0.0,1.6467319945539843e-05
PGC1261748,0.0,2.700713556130798e-05
PGC1261791,0.0,0.00012534549673383618
PGC1261886,0.0,7.199730053127824e-05
PGC1261915,0.0,-1.8939947311074347e-06
PGC1261987,0.0,-5.2708165904521794e-05
PGC1262167,0.0,-4.2930515706672716e-05
PGC1262229,1.0,0.00010870846463090133
PGC1262353,0.0,0.0002324293121677378
PGC1262530,1.0,-2.9686333492298325e-05
PGC1262646,0.0,-2.8342790908491872e-06
PGC1262795,0.0,7.1706416073951886e-06
PGC1263061,0.0,1.8150119742794518e-05
PGC1263070,0.0,-1.5086389650583925e-05
PGC1263188,1.0,1.9658245674702604e-05
PGC1263219,0.0,3.131269996498486e-05
PGC1263312,0.0,5.1759344078905555e-05
PGC1263323,0.0,5.289484879278642e-05
PGC1263352,0.0,-8.493316868455586e-05
PGC1263400,0.0,5.108376793903723e-05
PGC1263439,0.0,-9.572254157360857e-05
PGC1263574,0.0,-6.038502035704119e-06
PGC1263609,0.0,0.00010760479412719287
PGC1263660,0.0,0.0001267454983635804
PGC1263726,0.0,2.4202910869415663e-05
PGC1263734,0.0,6.770566022568973e-05
PGC1263743,0.0,-4.2303714506118975e-05
PGC1263873,1.0,-2.0749303597783534e-05
PGC1263889,0.0,1.760952749842983e-05
PGC1263943,0.0,-7.992161868755049e-05
PGC1263970,1.0,-5.958108768410555e-05
PGC1264238,0.0,7.470548645165558e-05
PGC1264473,1.0,3.2704553483986715e-05
PGC1264581,0.0,-7.168800060930461e-05
PGC1264649,0.0,8.391265847654089e-05
PGC1264651,0.0,-6.539455863630008e-05
PGC1264662,0.0,4.513175974347234e-05
PGC1264681,0.0,1.1228203918118866e-05
PGC1264881,0.0,3.699812130310753e-05
PGC1264891,0.0,-4.0459760342219844e-06
PGC1264916,0.0,-5.107605762565827e-05
PGC1265112,0.0,-3.2579314106319124e-06
PGC1265174,0.0,0.00011114493181824636
PGC1265190,1.0,8.53471239913511e-06
PGC1265227,0.0,-4.201500484579905e-05
PGC1265242,0.0,-5.277279137824617e-05
PGC1265261,0.0,3.596695220866917e-05
PGC1265452,1.0,2.0883019959961777e-05
PGC1265471,0.0,4.290919111484031e-05
PGC1265524,0.0,0.00015162690287658976
PGC1265575,0.0,-0.00017892451094841515
PGC1265618,0.0,-4.067894177538452e-05
PGC1265629,0.0,5.490753929405718e-05
PGC1265708,0.0,4.29582484554448e-06
PGC1265808,0.0,-2.405875258209684e-05
PGC1265863,1.0,-5.630817645224837e-05
PGC1265954,1.0,-7.999423459106113e-05
PGC1265979,0.0,3.0345944381304066e-05
PGC1266045,0.0,-2.4757322902632556e-06
PGC1266088,0.0,2.7024582615592124e-05
PGC1266225,0.0,0.0001331762788049766
PGC1266306,0.0,1.6257269271893395e-05
PGC1266318,0.0,-2.1253316930646194e-05
PGC1266433,0.0,0.0001354984783447201
PGC1266531,0.0,-4.140841131612024e-06
PGC1266578,0.0,-3.593351614844036e-05
PGC1266585,0.0,-1.576869472990838e-05
PGC1266607,1.0,-8.45322377530049e-05
PGC1266773,0.0,-1.9003115122809914e-06
PGC1266864,1.0,5.242125488994673e-05
PGC1267042,1.0,-6.82084723814228e-05
PGC1267095,0.0,7.49446929338387e-05
PGC1267311,1.0,2.3168626076750723e-06
PGC1267317,0.0,-2.680811866267542e-06
PGC1267517,0.0,-1.642405860226441e-06
PGC1267606,0.0,2.0314767651692876e-05
PGC1267662,1.0,-2.6296006458674724e-05
PGC1267777,0.0,3.917774532895125e-05
PGC1268009,0.0,5.1047153664239517e-05
PGC1268199,0.0,-2.1294725193095824e-05
PGC1268201,0.0,1.1088606870103633e-05
PGC1268255,0.0,1.4328453224721995e-05
PGC1268307,0.0,-1.6972472112051142e-06
PGC1268355,1.0,5.474163317890825e-05
PGC1268425,0.0,8.78553497486478e-06
PGC1268447,0.0,-3.416595358858644e-05
PGC1268459,0.0,-4.419916572686132e-05
PGC1268518,0.0,-1.7229137547279008e-07
PGC1268581,0.0,-3.470833621358924e-05
PGC1269277,0.0,0.00010706239892715117
PGC1269285,0.0,0.00012565165745047487
PGC1269335,0.0,-4.075656376348366e-05
PGC1269608,0.0,-4.074524735108073e-06
PGC1269688,0.0,-9.99833272038675e-06
PGC1269693,0.0,-4.8089343289434815e-05
PGC1269847,0.0,1.903510727344546e-05
PGC1269855,0.0,-2.6728746386110045e-05
PGC1269949,1.0,1.7433939286281428e-05
PGC1270000,1.0,1.3329268029541015e-06
PGC1270015,0.0,7.274522504132902e-05
PGC1270054,0.0,2.774957136259742e-05
PGC1270119,0.0,-4.453663309534043e-06
PGC1270213,0.0,1.7601878536456325e-05
PGC1270265,0.0,2.3683299471056264e-05
PGC1270284,0.0,-3.2760210650552165e-06
PGC1270352,0.0,1.348667011150155e-05
PGC1270371,0.0,-2.0986067722242966e-05
PGC1270605,0.0,3.671096376575921e-07
PGC1270667,0.0,2.2544501837081096e-05
PGC1270802,0.0,-2.5704635352209266e-05
PGC1270865,0.0,0.00013321978808074767
PGC1270876,0.0,1.3003361572373828e-05
PGC1270915,0.0,4.310813307010252e-05
PGC1270938,1.0,-2.156189949764778e-05
PGC1270983,0.0,8.355090292193985e-06
PGC1270993,0.0,6.163006933377702e-05
PGC1271100,1.0,-2.4329517902272626e-05
PGC1271337,0.0,4.4333644633690175e-05
PGC1271396,0.0,-0.0001456571372280722
PGC1271419,0.0,1.5208345593000827e-05
PGC1271516,0.0,4.304782644097273e-05
PGC1271695,0.0,-9.977732836976903e-06
PGC1271978,0.0,9.82813504942325e-05
PGC1272002,0.0,4.685441446377419e-05
PGC1272322,1.0,0.0002160897532857941
PGC1272323,0.0,5.44876725040488e-06
PGC1272390,0.0,0.00010421737387890832
PGC1272454,0.0,5.7079995450755985e-05
PGC1272579,0.0,2.247740299368486e-06
PGC1272619,1.0,-6.517429108032789e-06
PGC1272741,0.0,-5.1306839295812055e-06
PGC1272757,0.0,-2.7172688321209248e-05
PGC1273154,0.0,5.3473938920885615e-05
PGC1273166,0.0,-2.4358869439908492e-05
PGC1273178,0.0,-4.1828967103708775e-05
PGC1273249,1.0,-7.2511954080998664e-06
PGC1273293,0.0,2.184169077400158e-06
PGC1273422,0.0,0.0001310535933727599
PGC1273522,0.0,-1.9397783393360914e-05
PGC1273725,1.0,0.00010634181098524612
PGC1273771,0.0,-8.743780387006059e-05
PGC1273842,0.0,-7.61061424027109e-06
PGC1273969,0.0,-2.5146119384185622e-05
PGC1274003,0.0,-4.2499651033407815e-05
PGC1274083,0.0,-2.1794024424006344e-05
PGC1274422,1.0,4.308545460206263e-05
PGC1274472,0.0,3.4356489003013486e-06
PGC1274632,0.0,-3.73778240058634e-05
PGC1274644,0.0,1.866933388935789e-05
PGC1274703,0.0,1.31507451102429e-05
PGC1274787,0.0,-3.5753945746314705e-05
PGC1274873,0.0,2.0655707111594346e-05
PGC1275026,0.0,0.00013127776946336264
PGC1275454,0.0,-3.6476537514482076e-05
PGC1275487,0.0,-6.971227026087766e-06
PGC1275488,0.0,2.20412722782934e-06
PGC1275564,0.0,-3.758874900847706e-05
PGC1275613,0.0,9.584055114425056e-06
PGC1275709,1.0,-1.1517937721065587e-05
PGC1275744,0.0,-7.18739204320474e-06
PGC1275745,1.0,1.0186333935048337e-06
PGC1275946,0.0,-5.408774625632334e-05
PGC1275959,0.0,2.749453577869186e-05
PGC1275976,0.0,6.6988630058188e-05
PGC1276032,0.0,0.00013275125204599848
PGC1276067,0.0,-5.175293048746882e-05
PGC1276089,0.0,-0.00010883698824947315
PGC1276138,0.0,5.369035375296755e-06
PGC1276206,0.0,3.6058376718892415e-05
PGC1276281,0.0,-1.4923745248694012e-06
PGC1276420,0.0,1.2088937101803723e-05
PGC1276510,0.0,2.292121004748361e-05
PGC1276891,1.0,1.3485459065376425e-06
PGC1277092,0.0,-3.2268214874436694e-06
PGC1277136,0.0,6.436489756073156e-05
PGC1277214,1.0,3.8868264330808206e-05
PGC1277243,0.0,-1.6485122808884487e-06
PGC1277306,1.0,-1.3106748820319384e-05
PGC1277339,0.0,-5.35197557714223e-05
PGC1277541,0.0,0.00018079251012151297
PGC1277568,0.0,4.98496258356132e-05
PGC1277632,0.0,1.015757379786139e-05
PGC1277689,0.0,-0.0001100621228419872
PGC1277835,0.0,-3.3395753434394926e-05
PGC1277878,0.0,-2.393695293311355e-05
PGC1277940,0.0,-5.077605563259512e-05
PGC1278060,0.0,-8.89402317723228e-07
PGC1278155,0.0,-4.761595244557573e-05
PGC1278172,0.0,9.078939467777046e-06
PGC1278183,0.0,2.2102370027403994e-05
PGC1278422,0.0,7.549224579072081e-05
PGC1278613,0.0,1.9471548426555617e-05
PGC1278650,1.0,-1.2167794105392472e-05
PGC1278684,0.0,3.0360145983914658e-05
PGC1278868,0.0,-3.219008135445459e-05
PGC1279069,0.0,3.141588685531215e-05
PGC1279073,0.0,3.849705751326546e-07
PGC1279101,1.0,-7.637808794042757e-05
PGC1279103,0.0,7.089183099419252e-05
PGC1279176,1.0,-0.00019527908983614284
PGC1279189,0.0,-6.690477488830218e-06
PGC1279367,0.0,7.207543510258816e-06
PGC1279442,0.0,4.5453366161020524e-05
PGC1279528,0.0,-4.7048921947626194e-05
PGC1279532,0.0,-0.00010937579365496091
PGC1279618,0.0,1.9985536102870693e-05
PGC1279735,0.0,6.851370973268925e-06
PGC1279738,0.0,-1.3064817931734183e-05
PGC1279816,0.0,-2.975767073635143e-05
PGC1279984,0.0,1.887517665464872e-05
PGC1280197,1.0,3.945202608386399e-05
PGC1280257,0.0,5.5754651170505465e-05
PGC1280307,0.0,1.7204508564924182e-05
PGC1280329,0.0,0.0001540244944445685
PGC1280338,0.0,8.778572050815237e-05
PGC1280400,0.0,-0.00010942321051028432
PGC1280479,0.0,-3.550639674355032e-05
PGC1280566,0.0,-0.0001353094614271491
PGC1280608,0.0,4.19137137823953e-05
PGC1280703,0.0,6.123956615876443e-05
PGC1280736,0.0,9.414607434020998e-05
PGC1280747,1.0,0.0001336317095857787
PGC1280749,0.0,-5.951019639959306e-05
PGC1280773,0.0,0.00012399920792541266
PGC1280789,0.0,4.002628003972538e-05
PGC1280962,0.0,4.5593121479774105e-05
PGC1281148,0.0,3.0618912172917614e-05
PGC1281225,1.0,2.22747801235103e-05
PGC1281569,0.0,2.741710439293552e-05
PGC1281744,0.0,-0.0001616221873758905
PGC1281760,0.0,8.223318993103293e-05
PGC1281773,0.0,1.0669408482608792e-05
PGC1281825,0.0,-2.8273384815362052e-05
PGC1281837,0.0,2.3063025461513146e-05
PGC1281872,0.0,-3.634044183844981e-05
PGC1281922,0.0,3.083749055431908e-05
PGC1281959,1.0,4.1247253383113794e-05
PGC1281964,0.0,-0.0001812297939834052
PGC1282041,0.0,-1.2607929793234894e-05
PGC1282104,0.0,1.5753249031736018e-05
PGC1282161,0.0,1.0336932538157208e-05
PGC1282279,0.0,-2.2853084970902714e-06
PGC1282327,1.0,2.5863131665303334e-05
PGC1282552,0.0,5.3542999659282256e-05
PGC1282604,0.0,-2.7855098455133264e-05
PGC1282616,0.0,-3.454049162808505e-05
PGC1282716,0.0,2.505128400285601e-05
PGC1282767,0.0,7.411831938964457e-06
PGC1282775,0.0,-3.568704669839281e-05
PGC1282953,0.0,6.746494964737182e-05
PGC1283121,0.0,-2.9434965517060573e-05
PGC1283326,0.0,5.3584253343440675e-05
PGC1283334,0.0,-9.606772133043301e-05
PGC1283562,0.0,2.3845480155578064e-05
PGC1283605,0.0,-0.000172559720871072
PGC1283615,0.0,2.361753115383309e-05
PGC1283626,1.0,6.295199164185263e-05
PGC1283708,1.0,-0.00018061327987221849
PGC1283750,0.0,5.3710482007049385e-05
PGC1283779,0.0,-3.645762773195193e-05
PGC1283828,0.0,5.430538223140942e-05
PGC1283894,0.0,-1.0588006569570725e-05
PGC1284003,0.0,2.6511119697314324e-05
PGC1284083,0.0,-4.208978529948072e-05
PGC1284119,0.0,-0.00011083213069800861
PGC1284120,0.0,4.490502253413645e-05
PGC1284164,0.0,-8.525226027068343e-06
PGC1284203,0.0,4.9420649032744566e-05
PGC1284395,0.0,-8.074857125028186e-07
PGC1284397,1.0,4.114358995757694e-05
PGC1284518,1.0,1.4452767659091047e-05
PGC1284579,0.0,2.499618551641456e-06
PGC1284694,0.0,-9.303885990652703e-05
PGC1284781,1.0,3.0081769421826056e-05
PGC1284798,0.0,5.30053954557953e-05
PGC1284804,0.0,1.3028125110308289e-05
PGC1284806,1.0,-3.2088338962472086e-05
PGC1284862,0.0,-0.00010206093602189546
PGC1284973,0.0,-1.569707675217718e-05
PGC1285045,0.0,1.3884029796306604e-05
PGC1285067,0.0,7.226140454679601e-05
PGC1285071,1.0,2.940633540783602e-05
PGC1285105,0.0,-6.518255381731656e-05
PGC1285137,1.0,-4.169502171250884e-05
PGC1285147,0.0,0.00014704367333641155
PGC1285158,0.0,3.282259707278877e-05
PGC1285162,0.0,-6.293147860332177e-06
PGC1285167,0.0,3.034840226545464e-05
PGC1285173,0.0,-1.0928709857838198e-06
PGC1285252,0.0,0.000124811361758714
PGC1285273,1.0,3.763157424451339e-05
PGC1285292,0.0,6.17873816361772e-05
PGC1285437,0.0,1.1086869751729319e-05
PGC1285478,1.0,7.765519233985495e-05
PGC1285552,0.0,3.6483695992495735e-05
PGC1285592,0.0,8.088524448843983e-06
PGC1285606,0.0,6.9141963596407625e-06
PGC1285720,0.0,9.20523651094184e-05
PGC1285842,0.0,3.1619421791519216e-05
PGC1285889,0.0,-2.951490423603057e-05
PGC1285908,0.0,1.44929006210547e-05
PGC1285922,0.0,-4.2555074393191594e-05
PGC1285924,0.0,0.00015111971299603826
PGC1286282,0.0,0.00014997518776437637
PGC1286359,0.0,1.3166523261033819e-05
PGC1286416,1.0,-4.7000638471165596e-05
PGC1286557,0.0,-9.653400865420991e-05
PGC1286686,1.0,-2.1848684846398695e-06
PGC1286978,0.0,-5.6565239719109395e-05
PGC1287068,1.0,-7.463585422820578e-05
PGC1287203,0.0,1.3520980722428202e-05
PGC1287252,0.0,-1.2322918144532702e-05
PGC1287324,1.0,-3.270815745792056e-05
PGC1287376,0.0,4.346107386368621e-05
PGC1287428,0.0,-8.84850039401799e-06
PGC1287482,0.0,3.979727068166867e-06
PGC1287581,1.0,3.4305165882442136e-06
PGC1287753,0.0,6.848935427441884e-05
PGC1287881,0.0,-7.63707961165349e-06
PGC1287901,1.0,-0.00014571025906167488
PGC1287975,0.0,-2.8726531317409586e-05
PGC1288011,0.0,0.00011470960108053962
PGC1288094,0.0,-4.10258432895995e-05
PGC1288108,0.0,1.7537197948125615e-05
PGC1288155,0.0,-6.55988732184013e-05
PGC1288179,1.0,4.226960768283097e-05
PGC1288241,0.0,2.595205366873436e-05
PGC1288290,0.0,-4.023304937901742e-06
PGC1288324,0.0,-7.290734894208441e-05
PGC1288448,1.0,9.648240193017132e-05
PGC1288467,0.0,1.1085675389896363e-05
PGC1288479,0.0,3.0652229310907404e-05
PGC1288635,0.0,-6.824369871567197e-05
PGC1288667,1.0,-6.36462179491493e-05
PGC1288780,0.0,0.00015660819088438835
PGC1288822,0.0,3.9083290325114805e-05
PGC1288911,0.0,1.2800469335380755e-07
PGC1288931,0.0,3.6368897568517776e-05
PGC1288951,1.0,-6.393175453740508e-06
PGC1289068,0.0,-9.154906645766932e-06
PGC1289072,0.0,3.8003864560122836e-05
PGC1289139,0.0,7.551476090124748e-05
PGC1289157,1.0,5.5619471965386244e-05
PGC1289219,0.0,-7.262405937223836e-05
PGC1289238,1.0,6.91853089112109e-05
PGC1289295,0.0,2.2497747909539386e-05
PGC1289465,0.0,5.4872154170520594e-05
PGC1289510,0.0,0.00015300695335125739
PGC1289541,0.0,8.519840598377522e-05
PGC1289686,0.0,-2.768318416803359e-05
PGC1289693,0.0,9.540855116492156e-06
PGC1289792,0.0,4.316002147540485e-06
PGC1289906,0.0,-7.663373061373084e-07
PGC1289993,0.0,0.00010876887135481469
PGC1290216,0.0,-3.7052190812979987e-06
PGC1290294,0.0,-7.0495205105999315e-06
PGC1290412,0.0,-4.7012685150423284e-05
PGC1290459,0.0,-5.2143457856662244e-05
PGC1290506,0.0,0.000259784778692702
PGC1290584,0.0,-8.846677766718114e-05
PGC1290597,0.0,6.012590867871163e-05
PGC1290653,0.0,9.094334299409535e-05
PGC1290858,0.0,-5.782636418039353e-05
PGC1291022,0.0,1.3868827764878012e-06
PGC1291132,1.0,8.274802943631917e-05
PGC1291310,0.0,-1.3818655633252186e-05
PGC1291316,0.0,5.9143634660218135e-06
PGC1291488,1.0,1.4987353561678329e-06
PGC1291531,1.0,3.849864446636912e-05
PGC1291581,0.0,-6.333167552490847e-05
PGC1291602,0.0,2.4130714669223653e-05
PGC1291685,0.0,2.541037382198442e-05
PGC1291770,0.0,-1.529337068010554e-06
PGC1291781,0.0,-1.3169169792008503e-06
PGC1291871,0.0,1.6243642140398936e-05
PGC1291885,0.0,2.6896013397734326e-05
PGC1291895,0.0,-4.866981918260403e-05
PGC1291916,0.0,7.381479223632985e-05
PGC1291946,1.0,5.89137433253862e-05
PGC1292036,1.0,2.8902942813941392e-06
PGC1292075,0.0,4.0023602722215615e-05
PGC1292149,0.0,-1.500625528726546e-05
PGC1292177,0.0,6.577341447390295e-05
PGC1292308,0.0,8.968633809379887e-05
PGC1292309,0.0,3.7789435773750174e-05
PGC1292348,0.0,9.229905300356796e-05
PGC1292390,0.0,-5.781714084057054e-05
PGC1292814,0.0,0.00015967780896680492
PGC1292903,0.0,4.45283299831742e-05
PGC1292907,0.0,0.00010429846140449833
PGC1293013,0.0,1.4666922108695561e-05
PGC1293014,0.0,-6.9487120495805e-05
PGC1293041,0.0,3.5305623636137463e-05
PGC1293135,1.0,-2.2464132224380927e-05
PGC1293191,0.0,0.0001328632768905681
PGC1293418,0.0,2.3348573516386743e-05
PGC1293530,0.0,9.052746719068353e-06
PGC1293556,0.0,0.00010646252098653516
PGC1293572,0.0,8.055501546267846e-05
PGC1293578,0.0,-5.251243623032457e-07
PGC1293620,0.0,2.5480454906681546e-07
PGC1293717,0.0,-5.355189527577634e-06
PGC1293842,0.0,2.8547510106523817e-05
PGC1293984,0.0,-0.00016209941631000873
PGC1293997,0.0,4.146548534339725e-05
PGC1294021,1.0,9.371473917071262e-06
PGC1294046,0.0,-2.023640277554927e-05
PGC1294048,0.0,5.168041076075337e-06
PGC1294061,0.0,7.142062146448845e-05
PGC1294190,1.0,0.00010749071525223333
PGC1294215,0.0,-2.3797964672954198e-05
PGC1294237,0.0,2.8632940330375444e-05
PGC1294303,0.0,6.387540156425602e-05
PGC1294748,0.0,-9.494095724904327e-05
PGC1295098,0.0,7.933982524952366e-05
PGC1295106,0.0,-7.896894367035466e-05
PGC1295176,0.0,2.042474090881049e-05
PGC1295252,0.0,1.4370675224788312e-05
PGC1295336,0.0,1.1985967652202437e-06
PGC1295414,0.0,4.645614692149837e-05
PGC1295438,1.0,2.5405081834163732e-06
PGC1295552,0.0,-1.6914462616808235e-05
PGC1295631,0.0,-1.6143385681086609e-06
PGC1295761,0.0,2.9302168242416667e-05
PGC1295846,0.0,1.237310601268498e-05
PGC1295924,0.0,-5.44512556846735e-05
PGC1295965,0.0,6.614055520782003e-05
PGC1296062,1.0,-5.6171653264797964e-05
PGC1296187,0.0,-5.3381005502632356e-05
PGC1296333,1.0,3.8986134052477265e-05
PGC1296339,0.0,-5.757780453319898e-06
PGC1296343,0.0,9.394022955917755e-05
PGC1296487,0.0,2.048533695610154e-05
PGC1296508,0.0,6.658161408978601e-05
PGC1296515,0.0,1.8064929096545117e-05
PGC1296650,0.0,7.656345806478579e-05
PGC1296676,0.0,5.204777599409683e-05
PGC1296722,0.0,-8.787738301721098e-05
PGC1296897,1.0,-5.724788586125388e-05
PGC1296909,0.0,4.885119314423218e-05
PGC1297134,1.0,2.9380709114267847e-05
PGC1297159,0.0,-2.6266782281260517e-05
PGC1297235,0.0,7.21013343187783e-07
PGC1297389,0.0,1.582426666432432e-05
PGC1297621,0.0,3.741817219700744e-05
PGC1297711,1.0,-2.1820159440291544e-05
PGC1297905,0.0,3.3180207793029356e-05
PGC1297920,0.0,9.515288998542555e-06
PGC1297924,0.0,4.181620550812686e-05
PGC1298062,0.0,-4.608243364758793e-05
PGC1298109,0.0,-9.338434526603154e-05
PGC1298118,0.0,0.00015983880849870474
PGC1298132,0.0,-2.9425736823620896e-05
PGC1298266,0.0,2.290875088965881e-05
PGC1298274,1.0,-0.0001530224573183873
PGC1298342,1.0,-0.00015612906882523766
PGC1298436,0.0,9.278394090681594e-05
PGC1298451,0.0,8.468981645733562e-05
PGC1298648,0.0,0.00011664013589398989
PGC1298775,0.0,4.4983488319269826e-05
PGC1298882,0.0,2.898042202996952e-05
PGC1299069,0.0,3.094226676350785e-07
PGC1299087,0.0,1.1411962147054785e-05
PGC1299191,0.0,2.1457543617341478e-05
PGC1299220,0.0,-1.3610973077766883e-05
PGC1299329,0.0,4.485407444691958e-05
PGC1299408,0.0,6.232277356121762e-05
PGC1299620,0.0,4.034241494892235e-05
