name,v_pec_lin_kms,kappa_los,kappa_2phase,dlnn_dlnr,in_void_VoidFinder,in_void_REVOLVER
PGC46534,201.7579151597782,2.755219850426076e-05,9.234488641891472e-05,1.6778484086567775,0.0,0.0
PGC46640,46.01608422775647,3.5463782895267884e-05,6.833936944395646e-05,5.056947216867854,0.0,1.0
PGC46695,39.83000807798579,3.361526954869068e-05,7.15156178170852e-05,4.44996159267688,0.0,0.0
PGC46798,162.32874317390198,3.514868179615638e-05,4.457175047370622e-05,-1.851224559715221,0.0,1.0
PGC46923,552.311712292303,2.238106495643444e-05,2.040526337574699e-05,-0.14511897338496962,1.0,1.0
PGC47269,432.9764015019253,-1.3015670640132401e-05,-3.778512288574125e-05,7.55221709561239,0.0,1.0
PGC47435,-29.06493928791545,1.2413280417298275e-05,-4.157767166213429e-05,9.86970687609705,0.0,1.0
PGC47436,25.613544454965957,6.543176088259831e-06,0.00013716432732677653,6.050304647194742,0.0,0.0
PGC47523,300.26261799875624,5.508674127001974e-06,9.078501338298322e-05,15.625323760041244,0.0,0.0
PGC47630,27.465436215093348,4.610871220582888e-05,6.605146623173233e-05,2.8201495327274877,0.0,0.0
PGC47886,9.657863673015369,4.655688916917314e-05,6.278713275504226e-05,2.526549608908771,0.0,0.0
PGC48022,84.94164758649093,4.646266012451198e-05,7.328041858212032e-05,-0.32301093022314675,1.0,0.0
PGC48045,48.58613307873907,1.4636912892319653e-05,0.00015819753532530674,-2.64159886623523,0.0,0.0
PGC48069,130.71908971839193,4.580935376642087e-05,7.001276875648499e-05,-0.20636556363608588,1.0,1.0
PGC48096,53.04692334790362,4.214427800726507e-05,6.893958197185763e-05,3.5972307184964603,1.0,1.0
PGC48105,42.69607807757054,4.303673940342491e-05,8.485118675002505e-05,1.4760863789565608,0.0,0.0
PGC48243,96.30666007150667,5.222442328458697e-05,7.45454166113052e-05,-1.9336123003306744,1.0,1.0
PGC48299,-123.98354492448067,-2.9435961290876227e-05,0.0002393627410178407,17.370688088981463,0.0,1.0
PGC48428,175.49973081205516,-7.669704472270471e-05,0.00019805672394083973,3.8492037207371834,0.0,0.0
PGC48484,50.681895848982215,-2.009835243028649e-05,1.5143362105836119e-05,11.73101156501567,0.0,1.0
PGC48520,2.0281071571915943,-5.3029141413498534e-06,4.475723305366554e-05,1.9750254322500393,0.0,1.0
PGC48531,781.5893248471754,-2.8820981512296608e-05,5.3107243549922165e-05,9.458199017607551,0.0,1.0
PGC48562,801.6042311283305,-2.9294100327317527e-05,4.367679705818154e-05,16.25262664296808,0.0,1.0
PGC48582,126.5872583858171,-9.88947752760967e-05,0.00022002918097348853,7.856401028293441,0.0,0.0
PGC48587,790.53984177812,-2.0725309138161707e-05,0.00010450404826348602,2.118842760982884,0.0,1.0
PGC48645,10.051968102959455,3.778698250512105e-05,8.390397433353951e-05,3.5302210345619702,0.0,0.0
PGC48688,877.2391985384238,-2.7350116955332172e-05,9.46683423392565e-05,12.574568308112674,0.0,1.0
PGC48717,-139.1284572710566,-4.574640142212426e-06,4.053533151377307e-05,13.761370798171104,0.0,1.0
PGC48768,-36.491008406325555,4.453200740236281e-05,6.408652894690273e-05,-0.1262914230652807,1.0,0.0
PGC48796,53.73679795004579,3.3034002377613984e-05,0.00015396977415885557,11.368575636749421,1.0,1.0
PGC48803,29.83417973119126,2.8619178799623207e-05,7.647313305872854e-05,5.166257622458175,0.0,0.0
PGC48820,252.74837533243587,-4.8613414158975185e-05,0.00019623850564508489,0.27820217005747944,0.0,0.0
PGC48885,94.96627874855402,-2.0095236684827566e-05,4.910937048340963e-05,4.140835143931088,0.0,1.0
PGC48978,389.9953974731166,-4.984410914184912e-05,0.00020095662299118728,10.902253494999965,0.0,1.0
PGC49032,-54.65832093117347,4.5158393710667424e-05,6.408652894690273e-05,-2.2032374656235825,1.0,0.0
PGC49038,163.61218195288845,2.8844461655071837e-05,0.00012486632233212668,2.67002212143332,0.0,0.0
PGC49055,-9.511352944227596,3.60378630282653e-05,8.41761222109344e-05,4.361677100748555,0.0,0.0
PGC49074,91.5859839744919,-4.42560336559775e-05,0.0001491231474605219,12.264357019449786,0.0,1.0
PGC49227,304.80865289014497,2.4373512948565952e-05,0.00022825391074221218,8.389805119252348,0.0,0.0
PGC49266,-71.5907995890928,4.368533484864651e-05,5.887925912264667e-05,-2.0745716109946923,1.0,1.0
PGC49544,300.00463074550703,4.2948904972894375e-05,0.0001709926119096297,19.904453429686768,0.0,0.0
PGC50065,-137.54756562996656,5.147335485339716e-06,6.863959411619652e-05,-2.3221039075167145,0.0,0.0
PGC50261,197.40651464743289,5.6747228822104355e-05,0.00010728003187312524,0.2965110343352864,1.0,0.0
PGC50328,68.57062849454104,6.433572359798927e-05,9.608781233770545e-05,-1.4887590842610916,0.0,0.0
PGC50342,346.5794799965024,5.2689797926630554e-05,0.00013065012812626898,5.473624518320235,0.0,0.0
