side,fold,model,core,q,logpdf
1,2,full_0.6,training_r12_c19,0.960146372557328,-0.3735883695140557
1,2,full_0.6,training_r14_c18,0.9133797361673158,-0.3502050513190496
1,2,full_0.6,training_r16_c17,0.970238841678985,-0.37863460407488425
1,2,full_0.6,training_r17_c15,0.9896929568745223,-0.38836166167265285
1,2,full_0.6,training_r18_c13,0.957583434331929,-0.37230690040135617
1,2,full_1.0,training_r02_c12,1.0184412642602165,-0.4135951945538996
1,2,full_1.0,training_r08_c18,0.9600413460153293,-0.38439523543145593
1,2,full_1.0,training_r09_c19,1.012731133886984,-0.41074012936728316
1,2,full_1.0,training_r12_c19,1.012896389270475,-0.4108227570590288
1,2,full_1.0,training_r14_c18,0.958199231375712,-0.3834741781116471
1,2,full_1.0,training_r16_c17,1.0312939557463139,-0.4200215402969482
1,2,full_1.0,training_r17_c15,1.0383422775942281,-0.4235457012209053
1,2,full_1.0,training_r18_c13,0.9931711900070901,-0.4009601574273362
1,2,bartlett_1_0.1,training_r02_c12,0.9942044993444201,-0.3950229981023703
1,2,bartlett_1_0.1,training_r08_c18,0.935115511865189,-0.3654785043627549
1,2,bartlett_1_0.1,training_r09_c19,0.9804072491393706,-0.3881243729998457
1,2,bartlett_1_0.1,training_r12_c19,0.988891649858195,-0.39236657335925795
1,2,bartlett_1_0.1,training_r14_c18,0.9279960956732536,-0.3619187962667872
1,2,bartlett_1_0.1,training_r16_c17,0.9973842307392082,-0.39661286379976446
1,2,bartlett_1_0.1,training_r17_c15,1.0083116455806804,-0.40207657122050044
1,2,bartlett_1_0.1,training_r18_c13,0.970220814559051,-0.3830311557096858
1,2,bartlett_1_0.3,training_r02_c12,0.9949376318592092,-0.3979715221583617
1,2,bartlett_1_0.3,training_r08_c18,0.9362782403335163,-0.36864182639551524
1,2,bartlett_1_0.3,training_r09_c19,0.9829937502808971,-0.3919995813692056
1,2,bartlett_1_0.3,training_r12_c19,0.9894521094919985,-0.3952287609747563
1,2,bartlett_1_0.3,training_r14_c18,0.9304358136079542,-0.3657206130327341
1,2,bartlett_1_0.3,training_r16_c17,1.0002257945638857,-0.40061560351069997
1,2,bartlett_1_0.3,training_r17_c15,1.010346652083713,-0.40567603227061355
1,2,bartlett_1_0.3,training_r18_c13,0.9708387492042299,-0.385922080830872
1,2,bartlett_3_0.1,training_r02_c12,0.9953956951859779,-0.3872683531220777
1,2,bartlett_3_0.1,training_r08_c18,0.937113912339997,-0.3581274616990872
1,2,bartlett_3_0.1,training_r09_c19,0.9795994747551436,-0.37937024290666066
1,2,bartlett_3_0.1,training_r12_c19,0.9891839664129092,-0.3841624887355434
1,2,bartlett_3_0.1,training_r14_c18,0.927678734829703,-0.3534098729439404
1,2,bartlett_3_0.1,training_r16_c17,0.9939833510959184,-0.38656218107704793
1,2,bartlett_3_0.1,training_r17_c15,1.008111775103775,-0.39362639308097624
1,2,bartlett_3_0.1,training_r18_c13,0.9735465620997618,-0.3763437865789697
1,2,bartlett_3_0.3,training_r02_c12,0.9897446128665931,-0.39025436100667
1,2,bartlett_3_0.3,training_r08_c18,0.9320002556334276,-0.3613821823900872
1,2,bartlett_3_0.3,training_r09_c19,0.9759656245581907,-0.38336486685246884
1,2,bartlett_3_0.3,training_r12_c19,0.9832869838043563,-0.38702554647555165
1,2,bartlett_3_0.3,training_r14_c18,0.924310466157678,-0.35753728765221243
1,2,bartlett_3_0.3,training_r16_c17,0.9909821956101584,-0.39087315237845277
1,2,bartlett_3_0.3,training_r17_c15,1.003839731112267,-0.39730192012950705
1,2,bartlett_3_0.3,training_r18_c13,0.9674512993215346,-0.3791077042341408
1,2,bartlett_7_0.1,training_r02_c12,1.0002350094193282,-0.38254219587189375
1,2,bartlett_7_0.1,training_r08_c18,0.9423918170411307,-0.35362059968279513
1,2,bartlett_7_0.1,training_r09_c19,0.9795971833919784,-0.37222328285821893
1,2,bartlett_7_0.1,training_r12_c19,0.9906067575253694,-0.3777280699249144
1,2,bartlett_7_0.1,training_r14_c18,0.9299554986816083,-0.347402440503034
1,2,bartlett_7_0.1,training_r16_c17,0.993832422655044,-0.3793409024897517
1,2,bartlett_7_0.1,training_r17_c15,1.0092403700656345,-0.387044876195047
1,2,bartlett_7_0.1,training_r18_c13,0.9791001656578537,-0.37197477399115647
1,2,bartlett_7_0.3,training_r02_c12,0.9883548664297567,-0.3850394501854362
1,2,bartlett_7_0.3,training_r08_c18,0.931105083375645,-0.35641455865838034
1,2,bartlett_7_0.3,training_r09_c19,0.9700906645181459,-0.37590734922963087
1,2,bartlett_7_0.3,training_r12_c19,0.9784326867745688,-0.38007836035784226
1,2,bartlett_7_0.3,training_r14_c18,0.9207499564972499,-0.351236995219183
1,2,bartlett_7_0.3,training_r16_c17,0.9847820355758152,-0.3832530347584655
1,2,bartlett_7_0.3,training_r17_c15,0.9991539629568515,-0.39043899844898367
1,2,bartlett_7_0.3,training_r18_c13,0.966622285531779,-0.3741731597364474
1,2,pixelcorr_mixture_0.0,training_r02_c12,1.0397217905856404,-0.38036241104502744
1,2,pixelcorr_mixture_0.0,training_r08_c18,0.9733894998509237,-0.34719626567766937
1,2,pixelcorr_mixture_0.0,training_r09_c19,1.0141638654189953,-0.36758344846170515
1,2,pixelcorr_mixture_0.0,training_r12_c19,1.015944750777552,-0.36847389114098356
1,2,pixelcorr_mixture_0.0,training_r14_c18,0.964187074942326,-0.3425950532233704
1,2,pixelcorr_mixture_0.0,training_r16_c17,1.0211621679927507,-0.3710825997485828
1,2,pixelcorr_mixture_0.0,training_r17_c15,1.0434987335261243,-0.3822508825152696
1,2,pixelcorr_mixture_0.0,training_r18_c13,1.0163777913096497,-0.36869041140703224
1,2,pixelcorr_mixture_0.25,training_r02_c12,1.0397217905856404,-0.38036241104502744
1,2,pixelcorr_mixture_0.25,training_r08_c18,0.9733894998509237,-0.34719626567766937
1,2,pixelcorr_mixture_0.25,training_r09_c19,1.0141638654189953,-0.36758344846170515
1,2,pixelcorr_mixture_0.25,training_r12_c19,1.015944750777552,-0.36847389114098356
1,2,pixelcorr_mixture_0.25,training_r14_c18,0.964187074942326,-0.3425950532233704
1,2,pixelcorr_mixture_0.25,training_r16_c17,1.0211621679927507,-0.3710825997485828
1,2,pixelcorr_mixture_0.25,training_r17_c15,1.0434987335261243,-0.3822508825152696
1,2,pixelcorr_mixture_0.25,training_r18_c13,1.01637779130965,-0.36869041140703224
1,2,pixelcorr_mixture_0.5,training_r02_c12,1.0397217905856404,-0.38036241104502744
1,2,pixelcorr_mixture_0.5,training_r08_c18,0.9733894998509237,-0.34719626567766937
1,2,pixelcorr_mixture_0.5,training_r09_c19,1.0141638654189953,-0.36758344846170515
1,2,pixelcorr_mixture_0.5,training_r12_c19,1.015944750777552,-0.36847389114098356
1,2,pixelcorr_mixture_0.5,training_r14_c18,0.964187074942326,-0.3425950532233704
1,2,pixelcorr_mixture_0.5,training_r16_c17,1.0211621679927507,-0.3710825997485828
1,2,pixelcorr_mixture_0.5,training_r17_c15,1.0434987335261243,-0.3822508825152696
1,2,pixelcorr_mixture_0.5,training_r18_c13,1.0163777913096497,-0.36869041140703224
1,2,pixelcorr_mixture_0.75,training_r02_c12,1.0397217905856404,-0.38036241104502744
1,2,pixelcorr_mixture_0.75,training_r08_c18,0.9733894998509237,-0.34719626567766937
1,2,pixelcorr_mixture_0.75,training_r09_c19,1.0141638654189953,-0.36758344846170515
1,2,pixelcorr_mixture_0.75,training_r12_c19,1.015944750777552,-0.36847389114098356
1,2,pixelcorr_mixture_0.75,training_r14_c18,0.9641870749423262,-0.34259505322337047
1,2,pixelcorr_mixture_0.75,training_r16_c17,1.0211621679927507,-0.3710825997485828
1,2,pixelcorr_mixture_0.75,training_r17_c15,1.0434987335261243,-0.3822508825152696
1,2,pixelcorr_mixture_0.75,training_r18_c13,1.01637779130965,-0.36869041140703224
1,2,pixelcorr_mixture_1.0,training_r02_c12,1.0397217905856404,-0.38036241104502744
1,2,pixelcorr_mixture_1.0,training_r08_c18,0.9733894998509237,-0.34719626567766937
1,2,pixelcorr_mixture_1.0,training_r09_c19,1.0141638654189953,-0.36758344846170515
1,2,pixelcorr_mixture_1.0,training_r12_c19,1.015944750777552,-0.36847389114098356
1,2,pixelcorr_mixture_1.0,training_r14_c18,0.9641870749423262,-0.3425950532233704
1,2,pixelcorr_mixture_1.0,training_r16_c17,1.0211621679927507,-0.3710825997485828
1,2,pixelcorr_mixture_1.0,training_r17_c15,1.0434987335261243,-0.3822508825152696
1,2,pixelcorr_mixture_1.0,training_r18_c13,1.01637779130965,-0.36869041140703224
2,0,full_0.1,training_r02_c14,1.0571116158411462,-0.28839975467654666
2,0,full_0.1,training_r03_c15,1.0064654331416183,-0.26307666332678264
2,0,full_0.1,training_r04_c16,1.0438123764391132,-0.28175013497553014
2,0,full_0.1,training_r05_c17,1.0339635797778104,-0.2768257366448787
2,0,full_0.1,training_r06_c18,1.011576581958212,-0.2656322377350796
2,0,full_0.1,training_r09_c18,0.992384059600781,-0.256035976556364
2,0,full_0.1,training_r10_c19,1.061908649572708,-0.29079827154232746
2,0,full_0.1,training_r12_c18,1.04400897325069,-0.2818484333813185
2,0,full_0.1,training_r16_c16,1.0317999945608651,-0.2757439440364061
2,0,full_0.1,training_r18_c12,1.0027263750052728,-0.26120713425861
2,0,full_0.3,training_r02_c14,1.0237224902715394,-0.2874967983822058
2,0,full_0.3,training_r03_c15,0.9774295607460525,-0.26435033361946225
2,0,full_0.3,training_r04_c16,1.0089994556286532,-0.2801352810607627
2,0,full_0.3,training_r05_c17,1.003324596436087,-0.27729785146447966
2,0,full_0.3,training_r06_c18,0.9769232032429571,-0.26409715486791463
2,0,full_0.3,training_r09_c18,0.9644717501982181,-0.25787142834554516
2,0,full_0.3,training_r10_c19,1.0249228723898045,-0.2880969894413383
2,0,full_0.3,training_r12_c18,1.0078855181472317,-0.279578312320052
2,0,full_0.3,training_r16_c16,0.9984274104983333,-0.2748492584956028
2,0,full_0.3,training_r18_c12,0.9710128959792831,-0.26114200123607767
2,0,full_0.6,training_r02_c14,0.9982323682382608,-0.2922241991475919
2,0,full_0.6,training_r03_c15,0.962405590203567,-0.27431081013024494
2,0,full_0.6,training_r04_c16,0.9813643498078883,-0.2837901899324057
2,0,full_0.6,training_r05_c17,0.9850899353393914,-0.2856529826981572
2,0,full_0.6,training_r06_c18,0.9510989348703281,-0.26865748246362553
2,0,full_0.6,training_r09_c18,0.9507064284056534,-0.26846122923128823
2,0,full_0.6,training_r10_c19,0.9965252235073013,-0.29137062678211223
2,0,full_0.6,training_r12_c18,0.9829989997197295,-0.2846075148883262
2,0,full_0.6,training_r16_c16,0.9763548799975669,-0.28128545502724495
2,0,full_0.6,training_r18_c12,0.9490833362765575,-0.2676496831667402
2,0,full_1.0,training_r02_c14,1.0300575543598545,-0.3186900747744088
2,0,full_1.0,training_r03_c15,1.0414334255167703,-0.3243780103528666
2,0,full_1.0,training_r04_c16,1.0085039739347492,-0.30791328456185607
2,0,full_1.0,training_r05_c17,1.0468719214726352,-0.327097258330799
2,0,full_1.0,training_r06_c18,0.9861612573585143,-0.2967419262737386
2,0,full_1.0,training_r09_c18,1.029915226874861,-0.31861891103191203
2,0,full_1.0,training_r10_c19,1.0370541456182198,-0.3221883704035914
2,0,full_1.0,training_r12_c18,1.0398525396472276,-0.32358756741809513
2,0,full_1.0,training_r16_c16,1.0347238635798846,-0.3210232293844237
2,0,full_1.0,training_r18_c12,0.9954573474406277,-0.3013899713147953
2,0,bartlett_1_0.1,training_r02_c14,0.9984297745679082,-0.29675036394804394
2,0,bartlett_1_0.1,training_r03_c15,1.0029192648948595,-0.29899510911151955
2,0,bartlett_1_0.1,training_r04_c16,0.9876473847853953,-0.29135916905678744
2,0,bartlett_1_0.1,training_r05_c17,1.0080291860518267,-0.3015500696900032
2,0,bartlett_1_0.1,training_r06_c18,0.9596475267601282,-0.27735924004415397
2,0,bartlett_1_0.1,training_r09_c18,0.9897545458421129,-0.29241274958514624
2,0,bartlett_1_0.1,training_r10_c19,1.0111880695682114,-0.3031295114481956
2,0,bartlett_1_0.1,training_r12_c18,1.0129860821551437,-0.30402851774166184
2,0,bartlett_1_0.1,training_r16_c16,1.0041741323484108,-0.2996225428382952
2,0,bartlett_1_0.1,training_r18_c12,0.9672628840289699,-0.2811669186785749
2,0,bartlett_1_0.3,training_r02_c14,1.0012101964669413,-0.3005901245993144
2,0,bartlett_1_0.3,training_r03_c15,1.0068795026970225,-0.30342477771435483
2,0,bartlett_1_0.3,training_r04_c16,0.9880092222791345,-0.2939896375054109
2,0,bartlett_1_0.3,training_r05_c17,1.0121630869565559,-0.30606656984412167
2,0,bartlett_1_0.3,training_r06_c18,0.9613804789293775,-0.2806752658305325
2,0,bartlett_1_0.3,training_r09_c18,0.9942280059681213,-0.29709902934990434
2,0,bartlett_1_0.3,training_r10_c19,1.0126001066041337,-0.30628507966791063
2,0,bartlett_1_0.3,training_r12_c18,1.0143628011518513,-0.30716642694176927
2,0,bartlett_1_0.3,training_r16_c16,1.0064801984906222,-0.3032251256111548
2,0,bartlett_1_0.3,training_r18_c12,0.9692971810547446,-0.28463361689321603
2,0,bartlett_3_0.1,training_r02_c14,1.0002676154007648,-0.28966072322402414
2,0,bartlett_3_0.1,training_r03_c15,0.996473861886914,-0.2877638464670988
2,0,bartlett_3_0.1,training_r04_c16,0.9921924540769849,-0.2856231425621343
2,0,bartlett_3_0.1,training_r05_c17,1.0028386593581875,-0.29094624520273554
2,0,bartlett_3_0.1,training_r06_c18,0.9592226667660839,-0.26913824890668386
2,0,bartlett_3_0.1,training_r09_c18,0.9803643146592274,-0.2797090728532555
2,0,bartlett_3_0.1,training_r10_c19,1.0125212014533538,-0.2957875162503186
2,0,bartlett_3_0.1,training_r12_c18,1.0149335207575356,-0.29699367590240966
2,0,bartlett_3_0.1,training_r16_c16,1.0002635752803941,-0.28965870316383885
2,0,bartlett_3_0.1,training_r18_c12,0.9676849898899933,-0.2733694104686384
2,0,bartlett_3_0.3,training_r02_c14,0.9967899498728356,-0.29347097280961015
2,0,bartlett_3_0.3,training_r03_c15,0.9953632781285994,-0.29275763693749207
2,0,bartlett_3_0.3,training_r04_c16,0.9858140278420283,-0.2879830117942064
2,0,bartlett_3_0.3,training_r05_c17,1.0018257150824479,-0.2959888554144162
2,0,bartlett_3_0.3,training_r06_c18,0.9552752210905074,-0.27271360841844594
2,0,bartlett_3_0.3,training_r09_c18,0.9805359110756862,-0.2853439534110353
2,0,bartlett_3_0.3,training_r10_c19,1.007725155367564,-0.29893857555697423
2,0,bartlett_3_0.3,training_r12_c18,1.0094757002765764,-0.2998138480114804
2,0,bartlett_3_0.3,training_r16_c16,0.997010090539754,-0.29358104314306926
2,0,bartlett_3_0.3,training_r18_c12,0.9638029815322801,-0.27697748863933225
2,0,bartlett_7_0.1,training_r02_c14,1.0065857867714554,-0.28587891429974605
2,0,bartlett_7_0.1,training_r03_c15,0.9920099774561317,-0.27859100964208433
2,0,bartlett_7_0.1,training_r04_c16,1.0006064971655018,-0.28288926949676935
2,0,bartlett_7_0.1,training_r05_c17,1.0027630958288045,-0.28396756882842067
2,0,bartlett_7_0.1,training_r06_c18,0.9632281341601084,-0.2642000879940726
2,0,bartlett_7_0.1,training_r09_c18,0.9743737922676383,-0.2697729170478375
2,0,bartlett_7_0.1,training_r10_c19,1.015926095765288,-0.29054906879666237
2,0,bartlett_7_0.1,training_r12_c18,1.0156059562431008,-0.29038899903556875
2,0,bartlett_7_0.1,training_r16_c16,0.997002031557894,-0.2810870366929655
2,0,bartlett_7_0.1,training_r18_c12,0.9694107161827481,-0.26729137900539246
2,0,bartlett_7_0.3,training_r02_c14,0.9967184783180834,-0.2890546888310318
2,0,bartlett_7_0.3,training_r03_c15,0.9856119020261322,-0.2835014006850563
2,0,bartlett_7_0.3,training_r04_c16,0.9878284942847676,-0.28460969681437387
2,0,bartlett_7_0.3,training_r05_c17,0.996105768014821,-0.28874833367940067
2,0,bartlett_7_0.3,training_r06_c18,0.9533217584207864,-0.26735632888238337
2,0,bartlett_7_0.3,training_r09_c18,0.9694867875308534,-0.2754388434374168
2,0,bartlett_7_0.3,training_r10_c19,1.0051163279995794,-0.2932536136717799
2,0,bartlett_7_0.3,training_r12_c18,1.0038606630860758,-0.292625781215028
2,0,bartlett_7_0.3,training_r16_c16,0.9883786137839927,-0.28488475656398654
2,0,bartlett_7_0.3,training_r18_c12,0.9599673374584786,-0.2706791184012295
2,0,pixelcorr_mixture_0.0,training_r02_c14,1.0507930752122188,-0.28668706636577823
2,0,pixelcorr_mixture_0.0,training_r03_c15,1.0002468543785727,-0.2614139559489552
2,0,pixelcorr_mixture_0.0,training_r04_c16,1.0383575492453088,-0.28046930338232323
2,0,pixelcorr_mixture_0.0,training_r05_c17,1.0291464174063574,-0.2758637374628473
2,0,pixelcorr_mixture_0.0,training_r06_c18,1.0052022146332742,-0.26389163607630584
2,0,pixelcorr_mixture_0.0,training_r09_c18,0.984748917686953,-0.2536649876031452
2,0,pixelcorr_mixture_0.0,training_r10_c19,1.0547500383049033,-0.2886655479121205
2,0,pixelcorr_mixture_0.0,training_r12_c18,1.0362742588084703,-0.27942765816390397
2,0,pixelcorr_mixture_0.0,training_r16_c16,1.0257424425586883,-0.274161750039013
2,0,pixelcorr_mixture_0.0,training_r18_c12,0.9962264644803194,-0.2594037609998285
2,0,pixelcorr_mixture_0.25,training_r02_c14,1.0521965753530982,-0.28706893287115054
2,0,pixelcorr_mixture_0.25,training_r03_c15,1.0016278944058794,-0.261784592397541
2,0,pixelcorr_mixture_0.25,training_r04_c16,1.0395557630140733,-0.28074852670163797
2,0,pixelcorr_mixture_0.25,training_r05_c17,1.0301732933232473,-0.27605729185622496
2,0,pixelcorr_mixture_0.25,training_r06_c18,1.006618404488726,-0.26427984743896443
2,0,pixelcorr_mixture_0.25,training_r09_c18,0.9864876969474843,-0.2542144936683435
2,0,pixelcorr_mixture_0.25,training_r10_c19,1.056360221723677,-0.28915075605643986
2,0,pixelcorr_mixture_0.25,training_r12_c18,1.0380233288435174,-0.2799823096163601
2,0,pixelcorr_mixture_0.25,training_r16_c16,1.0270803910071573,-0.27451084069817994
2,0,pixelcorr_mixture_0.25,training_r18_c12,0.9976796188437618,-0.2598104546164822
2,0,pixelcorr_mixture_0.5,training_r02_c14,1.0537166166920908,-0.28748132363604906
2,0,pixelcorr_mixture_0.5,training_r03_c15,1.0031237112779547,-0.2621848709289813
2,0,pixelcorr_mixture_0.5,training_r04_c16,1.040863512938933,-0.2810547717594703
2,0,pixelcorr_mixture_0.5,training_r05_c17,1.0313176646044746,-0.27628184759224117
2,0,pixelcorr_mixture_0.5,training_r06_c18,1.0081518356750834,-0.26469893312754555
2,0,pixelcorr_mixture_0.5,training_r09_c18,0.9883387268265544,-0.2547923787032811
2,0,pixelcorr_mixture_0.5,training_r10_c19,1.0580890301602608,-0.28966753037013426
2,0,pixelcorr_mixture_0.5,training_r12_c18,1.0398943190666128,-0.28057017482331015
2,0,pixelcorr_mixture_0.5,training_r16_c16,1.0285350228750663,-0.27489052672753683
2,0,pixelcorr_mixture_0.5,training_r18_c12,0.9992463132627495,-0.2602461719213785
2,0,pixelcorr_mixture_0.75,training_r02_c14,1.0553544821912004,-0.2879247425197403
2,0,pixelcorr_mixture_0.75,training_r03_c15,1.0047357031857755,-0.2626153530170279
2,0,pixelcorr_mixture_0.75,training_r04_c16,1.0422819500240477,-0.28138847643616394
2,0,pixelcorr_mixture_0.75,training_r05_c17,1.0325806617216426,-0.2765378322849614
2,0,pixelcorr_mixture_0.75,training_r06_c18,1.0098040036862155,-0.2651495032672478
2,0,pixelcorr_mixture_0.75,training_r09_c18,0.9903035970727639,-0.2553992999605221
2,0,pixelcorr_mixture_0.75,training_r10_c19,1.0599379525248076,-0.29021647768654385
2,0,pixelcorr_mixture_0.75,training_r12_c18,1.0418889133120415,-0.28119195808016084
2,0,pixelcorr_mixture_0.75,training_r16_c16,1.0301077096204398,-0.27530135623436003
2,0,pixelcorr_mixture_0.75,training_r18_c12,1.000928019802579,-0.2607115113254296
2,0,pixelcorr_mixture_1.0,training_r02_c14,1.0571116158411462,-0.28839975467654666
2,0,pixelcorr_mixture_1.0,training_r03_c15,1.0064654331416183,-0.26307666332678264
2,0,pixelcorr_mixture_1.0,training_r04_c16,1.0438123764391132,-0.28175013497553014
2,0,pixelcorr_mixture_1.0,training_r05_c17,1.0339635797778104,-0.2768257366448787
2,0,pixelcorr_mixture_1.0,training_r06_c18,1.011576581958212,-0.2656322377350796
2,0,pixelcorr_mixture_1.0,training_r09_c18,0.992384059600781,-0.256035976556364
2,0,pixelcorr_mixture_1.0,training_r10_c19,1.061908649572708,-0.29079827154232746
2,0,pixelcorr_mixture_1.0,training_r12_c18,1.04400897325069,-0.2818484333813185
2,0,pixelcorr_mixture_1.0,training_r16_c16,1.0317999945608651,-0.2757439440364061
2,0,pixelcorr_mixture_1.0,training_r18_c12,1.0027263750052728,-0.26120713425861
2,1,full_0.1,training_r02_c13,1.0418069351738093,-0.2816749423619205
2,1,full_0.1,training_r03_c14,0.9983400597889085,-0.2599415046694701
2,1,full_0.1,training_r06_c17,1.0435948842128568,-0.2825689168814443
2,1,full_0.1,training_r07_c18,1.0154099910649508,-0.2684764703074912
2,1,full_0.1,training_r08_c19,1.1331550135260628,-0.32734898153804726
2,1,full_0.1,training_r11_c19,1.0652139944504946,-0.2933784720002631
2,1,full_0.1,training_r13_c18,1.0228182214442385,-0.2721805854971351
