side,model,core,q_over_n,logpdf_per_channel,trace_second_moment
4,pixelcorr_mixture_0.5,validation_r13_c02,1.0239684011460708,-0.024052385934098277,2.918936706277856
4,pixelcorr_mixture_0.5,validation_r14_c02,1.0555229756733984,-0.03982967319776188,2.813133468733724
4,pixelcorr_mixture_0.5,validation_r14_c03,1.0579981105970542,-0.04106724065958985,2.8071598396284823
4,pixelcorr_mixture_0.5,validation_r15_c03,1.0399981087810475,-0.032067239751586485,2.825255665907749
4,pixelcorr_mixture_0.5,validation_r16_c04,1.0195506210467673,-0.02184349588444634,2.8284240582292757
4,pixelcorr_mixture_0.5,validation_r17_c05,0.9903996396643248,-0.007268005193225019,2.64283498904036
4,pixelcorr_mixture_0.5,validation_r17_c06,1.0518078750360946,-0.037972122879110004,2.793497090286129
4,pixelcorr_mixture_0.5,validation_r18_c06,0.9787946578824512,-0.0014655143022883387,2.7623917579718973
4,pixelcorr_mixture_0.5,validation_r18_c07,1.0293134460899143,-0.026724908406019904,2.868339972410819
4,pixelcorr_mixture_0.5,validation_r18_c08,1.0187042928181067,-0.021420331770116083,2.762973760168454
4,pixelcorr_mixture_0.5,validation_r19_c08,1.0583421385230052,-0.04123925462256531,2.911169352928061
4,pixelcorr_mixture_0.75,validation_r02_c07,0.9935407780760047,-0.006927831354715784,2.6415938774945733
4,pixelcorr_mixture_0.75,validation_r02_c08,1.072753895481924,-0.04653439005767524,3.039492793562065
4,pixelcorr_mixture_0.75,validation_r03_c05,1.1018001971738955,-0.061057540903661035,2.9460468479461475
4,pixelcorr_mixture_0.75,validation_r03_c06,1.0187701476208144,-0.019542516127120598,2.812426194104118
4,pixelcorr_mixture_0.75,validation_r04_c04,1.0645306221308022,-0.042422753382114424,2.8573217953912273
4,pixelcorr_mixture_0.75,validation_r04_c05,1.0700240982499405,-0.0451694914416837,2.749847408132674
4,pixelcorr_mixture_0.75,validation_r05_c03,1.0546462474994724,-0.03748056606644969,2.7888205745209986
4,pixelcorr_mixture_0.75,validation_r05_c04,1.0684992556216666,-0.04440707012754665,2.8913391084517004
4,pixelcorr_mixture_0.75,validation_r06_c03,1.0410244017593402,-0.030669643196383517,2.751718343056876
4,pixelcorr_mixture_0.75,validation_r07_c02,1.1323514741848446,-0.07633317940913556,3.126152809661909
4,pixelcorr_mixture_0.75,validation_r08_c02,1.0376044139917486,-0.028959649312587536,2.718963945079679
4,pixelcorr_mixture_0.75,validation_r09_c02,0.955143861976204,0.01227062669518469,2.642278526936867
4,pixelcorr_mixture_0.75,validation_r10_c01,0.9965578014155521,-0.008436343024489382,2.670053608781772
4,pixelcorr_mixture_0.75,validation_r10_c02,1.0827627982977852,-0.0515388414656059,2.9281207014523423
4,pixelcorr_mixture_0.75,validation_r11_c02,1.0263958302469374,-0.023355357440182113,2.854787649133661
4,pixelcorr_mixture_0.75,validation_r12_c02,1.078558510936282,-0.0494366977848543,2.9464756884374346
4,pixelcorr_mixture_0.75,validation_r13_c02,1.0329747176613135,-0.026644801147370202,2.918936706277856
4,pixelcorr_mixture_0.75,validation_r14_c02,1.0652475170689075,-0.04278120085116715,2.813133468733724
4,pixelcorr_mixture_0.75,validation_r14_c03,1.0659287207202477,-0.04312180267683718,2.8071598396284823
4,pixelcorr_mixture_0.75,validation_r15_c03,1.0473459439559483,-0.033830414294687375,2.825255665907749
4,pixelcorr_mixture_0.75,validation_r16_c04,1.0289484101608875,-0.024631647397157057,2.8284240582292757
4,pixelcorr_mixture_0.75,validation_r17_c05,0.9977980680725774,-0.00905647635300202,2.64283498904036
4,pixelcorr_mixture_0.75,validation_r17_c06,1.0595003908040395,-0.03990763771873306,2.793497090286129
4,pixelcorr_mixture_0.75,validation_r18_c06,0.9863435620463531,-0.0033292233398898837,2.7623917579718973
4,pixelcorr_mixture_0.75,validation_r18_c07,1.0367788256941057,-0.028546855163766146,2.868339972410819
4,pixelcorr_mixture_0.75,validation_r18_c08,1.027849472176919,-0.02408217840517282,2.762973760168454
4,pixelcorr_mixture_0.75,validation_r19_c08,1.0682450257865272,-0.04427995520997689,2.911169352928061
4,pixelcorr_mixture_1.0,validation_r02_c07,1.0034911432934501,-0.009572483559815744,2.6415938774945733
4,pixelcorr_mixture_1.0,validation_r02_c08,1.0827664396682815,-0.0492101317472315,3.039492793562065
4,pixelcorr_mixture_1.0,validation_r03_c05,1.116141548656952,-0.06589768624156667,2.9460468479461475
4,pixelcorr_mixture_1.0,validation_r03_c06,1.0275495682112274,-0.021601696018704448,2.812426194104118
4,pixelcorr_mixture_1.0,validation_r04_c04,1.076054833252371,-0.04585432853927618,2.8573217953912273
4,pixelcorr_mixture_1.0,validation_r04_c05,1.0812821318843397,-0.0484679778552606,2.749847408132674
4,pixelcorr_mixture_1.0,validation_r05_c03,1.0674863999679047,-0.041570111897043044,2.7888205745209986
4,pixelcorr_mixture_1.0,validation_r05_c04,1.0799098905237545,-0.047781857174967954,2.8913391084517004
4,pixelcorr_mixture_1.0,validation_r06_c03,1.0520197567749636,-0.03383679030057258,2.751718343056876
4,pixelcorr_mixture_1.0,validation_r07_c02,1.1434647201350228,-0.07955927198060204,3.126152809661909
4,pixelcorr_mixture_1.0,validation_r08_c02,1.046264238589379,-0.030959031207780402,2.718963945079679
4,pixelcorr_mixture_1.0,validation_r09_c02,0.9650292280697044,0.009658474052057062,2.642278526936867
4,pixelcorr_mixture_1.0,validation_r10_c01,1.0047341469510092,-0.010193985388595271,2.670053608781772
4,pixelcorr_mixture_1.0,validation_r10_c02,1.094634141420158,-0.0551439826231697,2.9281207014523423
4,pixelcorr_mixture_1.0,validation_r11_c02,1.0351439048437225,-0.025398864334952018,2.854787649133661
4,pixelcorr_mixture_1.0,validation_r12_c02,1.0870808998914858,-0.05136736185883375,2.9464756884374346
4,pixelcorr_mixture_1.0,validation_r13_c02,1.043829519487542,-0.02974167165686169,2.918936706277856
4,pixelcorr_mixture_1.0,validation_r14_c02,1.0770219650709631,-0.0463378944485724,2.813133468733724
4,pixelcorr_mixture_1.0,validation_r14_c03,1.0757683169061711,-0.04571107036617636,2.8071598396284823
4,pixelcorr_mixture_1.0,validation_r15_c03,1.0565310616696972,-0.03609244274793943,2.825255665907749
4,pixelcorr_mixture_1.0,validation_r16_c04,1.0402045804227182,-0.02792920212444982,2.8284240582292757
4,pixelcorr_mixture_1.0,validation_r17_c05,1.006900384140867,-0.011277103983524151,2.64283498904036
4,pixelcorr_mixture_1.0,validation_r17_c06,1.0691293257703527,-0.04239157479826713,2.793497090286129
4,pixelcorr_mixture_1.0,validation_r18_c06,0.9957299635826729,-0.00569189370442722,2.7623917579718973
4,pixelcorr_mixture_1.0,validation_r18_c07,1.0459711825247933,-0.030812503175487366,2.868339972410819
4,pixelcorr_mixture_1.0,validation_r18_c08,1.0389485323605836,-0.027301178093382627,2.762973760168454
4,pixelcorr_mixture_1.0,validation_r19_c08,1.0802062488361357,-0.04793003633115864,2.911169352928061
8,full_0.1,validation_r02_c07,1.1202024982166157,0.34842811708320054,1.1605502913397654
8,full_0.1,validation_r02_c08,1.1568050393384572,0.33012684652227975,1.3847745736168757
8,full_0.1,validation_r03_c05,1.337021733967703,0.24001849920765694,1.416555434595173
8,full_0.1,validation_r03_c06,1.0285726448320802,0.3942430437754683,1.1779109828962018
8,full_0.1,validation_r04_c04,1.133115444248344,0.34197164406733643,1.2660554917212479
8,full_0.1,validation_r04_c05,1.1504004463448616,0.33332914301907773,1.1417866495466087
8,full_0.1,validation_r05_c03,1.193326464375885,0.311866134003566,1.248994559644042
8,full_0.1,validation_r05_c04,1.2755867425629082,0.2707359949100544,1.3251923066018447
8,full_0.1,validation_r06_c03,1.2105142343201407,0.3032722490314382,1.3114022555815767
8,full_0.1,validation_r07_c02,1.3801311568037433,0.2184637877896367,1.5028552605295977
8,full_0.1,validation_r08_c02,1.1194765671619553,0.34879108261053077,1.1310402456763373
8,full_0.1,validation_r09_c02,1.0157670936012446,0.40064581939088617,1.1595483629998402
8,full_0.1,validation_r10_c01,1.094384845217625,0.36133694358269597,1.1418990088393868
8,full_0.1,validation_r10_c02,1.1843464759285187,0.31635612822724907,1.3238266237135783
8,full_0.1,validation_r11_c02,1.1203702309659438,0.3483442507085366,1.2204927718165182
8,full_0.1,validation_r12_c02,1.2575091396987812,0.2797747963421178,1.4519658839442426
8,full_0.1,validation_r13_c02,1.1011333674416564,0.3579626824706803,1.3079517161868415
8,full_0.1,validation_r14_c02,1.216664899833988,0.3001969162745145,1.3090562775212942
8,full_0.1,validation_r14_c03,1.2629307031886616,0.2770640145971776,1.3763777105216102
8,full_0.1,validation_r15_c03,1.1252366794406774,0.34591102647116967,1.2682877117187834
8,full_0.1,validation_r16_c04,1.2144267110280478,0.30131601067748465,1.296704809106976
8,full_0.1,validation_r17_c05,1.0811106009420715,0.3679740657204727,1.1514976585090362
8,full_0.1,validation_r17_c06,1.1396026472075136,0.3387280425877517,1.229910923613682
8,full_0.1,validation_r18_c06,1.1175090585806573,0.34977483690117994,1.3959441007348967
8,full_0.1,validation_r18_c07,1.0680926436612124,0.3744830443609023,1.2459649657564669
8,full_0.1,validation_r18_c08,1.1570537589591403,0.33000248671193827,1.33472726690756
8,full_0.1,validation_r19_c08,1.134339104061284,0.3413598141608665,1.2535726570495689
8,full_0.3,validation_r02_c07,1.0194578596917718,0.3711629291482239,1.1605502913397654
8,full_0.3,validation_r02_c08,1.0740942500759831,0.3438447339561182,1.3847745736168757
8,full_0.3,validation_r03_c05,1.217372827008678,0.2722054454897708,1.416555434595173
8,full_0.3,validation_r03_c06,0.9609842368715851,0.40039974055831723,1.1779109828962018
8,full_0.3,validation_r04_c04,1.0403012363707558,0.36074124080873204,1.2660554917212479
8,full_0.3,validation_r04_c05,1.0411862942090016,0.360298711889609,1.1417866495466087
8,full_0.3,validation_r05_c03,1.0894321706550616,0.3361757736665791,1.248994559644042
8,full_0.3,validation_r05_c04,1.1617335381597065,0.3000250899142565,1.3251923066018447
8,full_0.3,validation_r06_c03,1.1140569430438463,0.3238633874721867,1.3114022555815767
8,full_0.3,validation_r07_c02,1.2586007158119448,0.2515915010881374,1.5028552605295977
8,full_0.3,validation_r08_c02,1.0159817834024538,0.37290096729288297,1.1310402456763373
8,full_0.3,validation_r09_c02,0.927992761651401,0.41689547816840933,1.1595483629998402
8,full_0.3,validation_r10_c01,0.994171991813852,0.38380586308718373,1.1418990088393868
8,full_0.3,validation_r10_c02,1.0974406880844296,0.332171514951895,1.3238266237135783
8,full_0.3,validation_r11_c02,1.0311761943270912,0.3653037618305642,1.2204927718165182
8,full_0.3,validation_r12_c02,1.1639083448756886,0.2989376865562655,1.4519658839442426
8,full_0.3,validation_r13_c02,1.021942498619125,0.36992060968454726,1.3079517161868415
8,full_0.3,validation_r14_c02,1.113158393001372,0.3243126624934238,1.3090562775212942
8,full_0.3,validation_r14_c03,1.1574466634962708,0.30216852724597437,1.3763777105216102
8,full_0.3,validation_r15_c03,1.0435335789169946,0.3591250695356124,1.2682877117187834
8,full_0.3,validation_r16_c04,1.117033129606732,0.3223752941907438,1.296704809106976
8,full_0.3,validation_r17_c05,0.9869455263552256,0.38741909581649703,1.1514976585090362
8,full_0.3,validation_r17_c06,1.054752231880574,0.3535157430538228,1.229910923613682
8,full_0.3,validation_r18_c06,1.0473482915958556,0.35721771319618206,1.3959441007348967
8,full_0.3,validation_r18_c07,0.9903249042506003,0.38572940686880974,1.2459649657564669
8,full_0.3,validation_r18_c08,1.0627894537081635,0.34949713214002814,1.33472726690756
8,full_0.3,validation_r19_c08,1.0393358257940295,0.361223946097095,1.2535726570495689
8,full_0.6,validation_r02_c07,0.9385030818827396,0.38411202727448945,1.1605502913397654
8,full_0.6,validation_r02_c08,1.0195778573704077,0.34357463953065515,1.3847745736168757
8,full_0.6,validation_r03_c05,1.1264917374901906,0.29011769947076377,1.416555434595173
8,full_0.6,validation_r03_c06,0.9163872028472069,0.3951699667922557,1.1779109828962018
8,full_0.6,validation_r04_c04,0.9789897881695308,0.3638686741310937,1.2660554917212479
8,full_0.6,validation_r04_c05,0.9521472938885731,0.37728992127157257,1.1417866495466087
8,full_0.6,validation_r05_c03,1.0107960356419727,0.3479655503948728,1.248994559644042
8,full_0.6,validation_r05_c04,1.0722240309961317,0.3172515527177933,1.3251923066018447
8,full_0.6,validation_r06_c03,1.0376813078539195,0.3345229142888993,1.3114022555815767
8,full_0.6,validation_r07_c02,1.164968027807991,0.2708795543118635,1.5028552605295977
8,full_0.6,validation_r08_c02,0.9300014369001763,0.3883628497657708,1.1310402456763373
8,full_0.6,validation_r09_c02,0.8659722655262437,0.4203774354527372,1.1595483629998402
8,full_0.6,validation_r10_c01,0.9189092360341429,0.3939089501987876,1.1418990088393868
8,full_0.6,validation_r10_c02,1.0330685431756668,0.33682929662802574,1.3238266237135783
8,full_0.6,validation_r11_c02,0.9671034148286833,0.3698118608015174,1.2204927718165182
8,full_0.6,validation_r12_c02,1.107270628906451,0.29972825376263357,1.4519658839442426
8,full_0.6,validation_r13_c02,0.9725552714136002,0.367085932509059,1.3079517161868415
8,full_0.6,validation_r14_c02,1.0302546194254958,0.3382362585031111,1.3090562775212942
8,full_0.6,validation_r14_c03,1.080464402817731,0.3131313668069935,1.3763777105216102
8,full_0.6,validation_r15_c03,0.9839276287159031,0.3613997538579075,1.2682877117187834
8,full_0.6,validation_r16_c04,1.0422607313299905,0.33223320255086375,1.296704809106976
8,full_0.6,validation_r17_c05,0.9152506061218043,0.3957382651549569,1.1514976585090362
8,full_0.6,validation_r17_c06,0.9911233232714833,0.3578019065801174,1.229910923613682
8,full_0.6,validation_r18_c06,1.0108697266034958,0.3479287049141111,1.3959441007348967
8,full_0.6,validation_r18_c07,0.9373417130181022,0.38469271170680797,1.2459649657564669
8,full_0.6,validation_r18_c08,0.9991859130654197,0.35377061168314927,1.33472726690756
8,full_0.6,validation_r19_c08,0.9664098653940103,0.370158635518854,1.2535726570495689
8,full_1.0,validation_r02_c07,0.9261342532991205,0.3754426680763383,1.1605502913397654
8,full_1.0,validation_r02_c08,1.0766205486100822,0.3001995204208574,1.3847745736168757
8,full_1.0,validation_r03_c05,1.1347987892187354,0.27111040011653076,1.416555434595173
8,full_1.0,validation_r03_c06,0.9602721935919638,0.3583736979299166,1.1779109828962018
8,full_1.0,validation_r04_c04,1.0358782304799778,0.32057067948590967,1.2660554917212479
8,full_1.0,validation_r04_c05,0.9264260945388421,0.3752967474564775,1.1417866495466087
8,full_1.0,validation_r05_c03,1.034674251606526,0.3211726689226356,1.248994559644042
8,full_1.0,validation_r05_c04,1.0812369920579747,0.29789129869691117,1.3251923066018447
8,full_1.0,validation_r06_c03,1.0511010521658934,0.3129592686429519,1.3114022555815767
8,full_1.0,validation_r07_c02,1.159144938404631,0.258937325523583,1.5028552605295977
8,full_1.0,validation_r08_c02,0.8988506773970917,0.3890844560273527,1.1310402456763373
8,full_1.0,validation_r09_c02,0.8877396968250617,0.39463994631336774,1.1595483629998402
8,full_1.0,validation_r10_c01,0.9214467236923438,0.37778643287972663,1.1418990088393868
8,full_1.0,validation_r10_c02,1.053660085390819,0.31167975203048914,1.3238266237135783
8,full_1.0,validation_r11_c02,0.993913041604848,0.3415532739234746,1.2204927718165182
8,full_1.0,validation_r12_c02,1.1873745852988689,0.2448225020764642,1.4519658839442426
8,full_1.0,validation_r13_c02,1.0445308745842548,0.31624435743377116,1.3079517161868415
8,full_1.0,validation_r14_c02,1.0280630825252106,0.32447825346329323,1.3090562775212942
8,full_1.0,validation_r14_c03,1.102205899907948,0.2874068447719245,1.3763777105216102
8,full_1.0,validation_r15_c03,1.0118843765907428,0.33256760643052713,1.2682877117187834
8,full_1.0,validation_r16_c04,1.0458788471363971,0.3155703711577,1.296704809106976
8,full_1.0,validation_r17_c05,0.927993302435536,0.3745131435081306,1.1514976585090362
8,full_1.0,validation_r17_c06,0.99021722116613,0.3434011841428336,1.229910923613682
8,full_1.0,validation_r18_c06,1.1085210636194176,0.28424926291618974,1.3959441007348967
8,full_1.0,validation_r18_c07,0.9994612142486826,0.33877918760155723,1.2459649657564669
8,full_1.0,validation_r18_c08,1.0663850408138649,0.30531727431896605,1.33472726690756
8,full_1.0,validation_r19_c08,0.9819441350494694,0.3475377272011639,1.2535726570495689
8,bartlett_1_0.1,validation_r02_c07,0.8987680093893092,0.3955172393840326,1.1605502913397654
8,bartlett_1_0.1,validation_r02_c08,1.0444051787138038,0.32269865472178527,1.3847745736168757
8,bartlett_1_0.1,validation_r03_c05,1.0943011687373356,0.2977506597100193,1.416555434595173
8,bartlett_1_0.1,validation_r03_c06,0.9238790302316663,0.3829617289628541,1.1779109828962018
8,bartlett_1_0.1,validation_r04_c04,1.0094076567350696,0.34019741571115236,1.2660554917212479
8,bartlett_1_0.1,validation_r04_c05,0.9041616953030805,0.3928203964271469,1.1417866495466087
8,bartlett_1_0.1,validation_r05_c03,1.0264495060784842,0.33167649103944497,1.248994559644042
8,bartlett_1_0.1,validation_r05_c04,1.06897507025081,0.31041370895328224,1.3251923066018447
8,bartlett_1_0.1,validation_r06_c03,1.0202881731345406,0.3347571575114169,1.3114022555815767
8,bartlett_1_0.1,validation_r07_c02,1.1410297892329273,0.2743863494622235,1.5028552605295977
8,bartlett_1_0.1,validation_r08_c02,0.9056059001403047,0.3920982940085348,1.1310402456763373
8,bartlett_1_0.1,validation_r09_c02,0.8652728395214573,0.4122648243179586,1.1595483629998402
8,bartlett_1_0.1,validation_r10_c01,0.9066863387341022,0.3915580747116363,1.1418990088393868
8,bartlett_1_0.1,validation_r10_c02,1.0235725120595995,0.3331149880488874,1.3238266237135783
8,bartlett_1_0.1,validation_r11_c02,0.9670109143097437,0.36139578692381524,1.2204927718165182
8,bartlett_1_0.1,validation_r12_c02,1.1355754040585813,0.27711354204939653,1.4519658839442426
8,bartlett_1_0.1,validation_r13_c02,0.9942786908407276,0.3477618986583235,1.3079517161868415
8,bartlett_1_0.1,validation_r14_c02,1.0096924128608333,0.3400550376482705,1.3090562775212942
8,bartlett_1_0.1,validation_r14_c03,1.0921273506071327,0.2988375687751208,1.3763777105216102
8,bartlett_1_0.1,validation_r15_c03,0.9775961626107464,0.356103162773314,1.2682877117187834
8,bartlett_1_0.1,validation_r16_c04,1.0181084711972115,0.3358470084800815,1.296704809106976
8,bartlett_1_0.1,validation_r17_c05,0.9045465365364517,0.3926279758104614,1.1514976585090362
8,bartlett_1_0.1,validation_r17_c06,0.9786945650426686,0.35555396155735286,1.229910923613682
8,bartlett_1_0.1,validation_r18_c06,1.0638528279859425,0.31297483008571597,1.3959441007348967
8,bartlett_1_0.1,validation_r18_c07,0.9681030120583471,0.3608497380495137,1.2459649657564669
8,bartlett_1_0.1,validation_r18_c08,1.0353339367080925,0.32723427572464103,1.33472726690756
8,bartlett_1_0.1,validation_r19_c08,0.9666729622612725,0.3615647629480509,1.2535726570495689
8,bartlett_1_0.3,validation_r02_c07,0.9010085539596835,0.3918381717281954,1.1605502913397654
8,bartlett_1_0.3,validation_r02_c08,1.0466828060690827,0.3190010456734958,1.3847745736168757
8,bartlett_1_0.3,validation_r03_c05,1.0985989950878765,0.29304295116409884,1.416555434595173
8,bartlett_1_0.3,validation_r03_c06,0.927619191688222,0.37853285286392624,1.1779109828962018
8,bartlett_1_0.3,validation_r04_c04,1.0103003499086205,0.3371922737537268,1.2660554917212479
8,bartlett_1_0.3,validation_r04_c05,0.9050153332686554,0.38983478207370953,1.1417866495466087
8,bartlett_1_0.3,validation_r05_c03,1.023749790838704,0.3304675532886852,1.248994559644042
8,bartlett_1_0.3,validation_r05_c04,1.0664128017845282,0.309136047815773,1.3251923066018447
8,bartlett_1_0.3,validation_r06_c03,1.023005562347862,0.3308396675341061,1.3114022555815767
8,bartlett_1_0.3,validation_r07_c02,1.1400083556268146,0.27233827089463003,1.5028552605295977
8,bartlett_1_0.3,validation_r08_c02,0.8999469208533656,0.39236898828135436,1.1310402456763373
8,bartlett_1_0.3,validation_r09_c02,0.8661152590415858,0.4092848191872443,1.1595483629998402
8,bartlett_1_0.3,validation_r10_c01,0.9055777668566287,0.38955356527972274,1.1418990088393868
8,bartlett_1_0.3,validation_r10_c02,1.0258078758522795,0.3294385107818974,1.3238266237135783
8,bartlett_1_0.3,validation_r11_c02,0.9685636387375626,0.35806062933925586,1.2204927718165182
8,bartlett_1_0.3,validation_r12_c02,1.141611700193977,0.2715365986110488,1.4519658839442426
8,bartlett_1_0.3,validation_r13_c02,1.0002980036422997,0.3421934468868874,1.3079517161868415
8,bartlett_1_0.3,validation_r14_c02,1.009174175729747,0.3377553608431637,1.3090562775212942
8,bartlett_1_0.3,validation_r14_c03,1.0894498023975037,0.2976175475092854,1.3763777105216102
8,bartlett_1_0.3,validation_r15_c03,0.980589126318705,0.35204788554868466,1.2682877117187834
8,bartlett_1_0.3,validation_r16_c04,1.0200641507532833,0.3323103733313955,1.296704809106976
8,bartlett_1_0.3,validation_r17_c05,0.9056673219583173,0.3895087877288785,1.1514976585090362
8,bartlett_1_0.3,validation_r17_c06,0.977049891412258,0.35381750300190823,1.229910923613682
8,bartlett_1_0.3,validation_r18_c06,1.068721462973119,0.3079817172214777,1.3959441007348967
8,bartlett_1_0.3,validation_r18_c07,0.9699047996676307,0.3573900488742219,1.2459649657564669
8,bartlett_1_0.3,validation_r18_c08,1.0373810975719233,0.32365189992207555,1.33472726690756
8,bartlett_1_0.3,validation_r19_c08,0.9655651303588263,0.3595598835286241,1.2535726570495689
8,bartlett_3_0.1,validation_r02_c07,0.9063460754593281,0.40027163713489355,1.1605502913397654
8,bartlett_3_0.1,validation_r02_c08,1.0471421370556984,0.3298736063367086,1.3847745736168757
8,bartlett_3_0.1,validation_r03_c05,1.0930856922345182,0.3069018287472987,1.416555434595173
8,bartlett_3_0.1,validation_r03_c06,0.917587779090565,0.39465078531927505,1.1779109828962018
8,bartlett_3_0.1,validation_r04_c04,1.0032049525048015,0.35184219861215693,1.2660554917212479
8,bartlett_3_0.1,validation_r04_c05,0.9124777969964386,0.3972057763663385,1.1417866495466087
8,bartlett_3_0.1,validation_r05_c03,1.0354546985406405,0.3357173255942374,1.248994559644042
8,bartlett_3_0.1,validation_r05_c04,1.075144123260312,0.31587261323440174,1.3251923066018447
8,bartlett_3_0.1,validation_r06_c03,1.0273450482950603,0.33977215071702754,1.3114022555815767
8,bartlett_3_0.1,validation_r07_c02,1.1508817898306458,0.27800377994923486,1.5028552605295977
8,bartlett_3_0.1,validation_r08_c02,0.9241009820773899,0.39139418382586283,1.1310402456763373
8,bartlett_3_0.1,validation_r09_c02,0.8654839467228579,0.4207027015031289,1.1595483629998402
8,bartlett_3_0.1,validation_r10_c01,0.9168661322134903,0.39501160875781255,1.1418990088393868
8,bartlett_3_0.1,validation_r10_c02,1.0281606789814421,0.3393643353738365,1.3238266237135783
8,bartlett_3_0.1,validation_r11_c02,0.965067726294009,0.37091081171755313,1.2204927718165182
8,bartlett_3_0.1,validation_r12_c02,1.1235528379604467,0.2916682558843343,1.4519658839442426
8,bartlett_3_0.1,validation_r13_c02,0.974387978658377,0.3662506855353692,1.3079517161868415
8,bartlett_3_0.1,validation_r14_c02,1.0260273173838423,0.34043101617263655,1.3090562775212942
8,bartlett_3_0.1,validation_r14_c03,1.1024628548010464,0.3022132474640345,1.3763777105216102
8,bartlett_3_0.1,validation_r15_c03,0.9794259198228814,0.36373171495311696,1.2682877117187834
8,bartlett_3_0.1,validation_r16_c04,1.0317316179284017,0.3375788659003569,1.296704809106976
8,bartlett_3_0.1,validation_r17_c05,0.9148457776078697,0.3960217860606229,1.1514976585090362
8,bartlett_3_0.1,validation_r17_c06,0.9925310814097892,0.3571791341596632,1.229910923613682
8,bartlett_3_0.1,validation_r18_c06,1.0482051011530775,0.3293421242880189,1.3959441007348967
8,bartlett_3_0.1,validation_r18_c07,0.9641497369562935,0.37136980638641104,1.2459649657564669
8,bartlett_3_0.1,validation_r18_c08,1.0284542751176613,0.3392175373057271,1.33472726690756
8,bartlett_3_0.1,validation_r19_c08,0.9735530290248962,0.36666816035210964,1.2535726570495689
8,bartlett_3_0.3,validation_r02_c07,0.9010600917657362,0.3970292211896365,1.1605502913397654
8,bartlett_3_0.3,validation_r02_c08,1.0413432712048505,0.3268876314700793,1.3847745736168757
8,bartlett_3_0.3,validation_r03_c05,1.091250503792438,0.30193401517628565,1.416555434595173
8,bartlett_3_0.3,validation_r03_c06,0.9165162373417233,0.389301148401643,1.1779109828962018
8,bartlett_3_0.3,validation_r04_c04,0.9982168499360284,0.3484508421044904,1.2660554917212479
8,bartlett_3_0.3,validation_r04_c05,0.9063024660894624,0.3944080340277734,1.1417866495466087
8,bartlett_3_0.3,validation_r05_c03,1.0240261210162052,0.33554620656440204,1.248994559644042
8,bartlett_3_0.3,validation_r05_c04,1.0642335525893851,0.315442490777812,1.3251923066018447
8,bartlett_3_0.3,validation_r06_c03,1.022898887641573,0.3361098232517181,1.3114022555815767
8,bartlett_3_0.3,validation_r07_c02,1.1409342119506463,0.27709216109718154,1.5028552605295977
8,bartlett_3_0.3,validation_r08_c02,0.9091785219816004,0.39297000608170435,1.1310402456763373
8,bartlett_3_0.3,validation_r09_c02,0.860285447206963,0.417416543469023,1.1595483629998402
8,bartlett_3_0.3,validation_r10_c01,0.9074877114101308,0.3938154113674392,1.1418990088393868
8,bartlett_3_0.3,validation_r10_c02,1.0229768733868998,0.3360708303790546,1.3238266237135783
8,bartlett_3_0.3,validation_r11_c02,0.9611638398793977,0.3669773471328057,1.2204927718165182
8,bartlett_3_0.3,validation_r12_c02,1.1239381944979787,0.2855901698235152,1.4519658839442426
8,bartlett_3_0.3,validation_r13_c02,0.977047695952363,0.359035419096323,1.3079517161868415
8,bartlett_3_0.3,validation_r14_c02,1.0156231624412353,0.33974768585188686,1.3090562775212942
8,bartlett_3_0.3,validation_r14_c03,1.0905137216799796,0.30230240623251486,1.3763777105216102
8,bartlett_3_0.3,validation_r15_c03,0.9753649341152588,0.35987680001487526,1.2682877117187834
8,bartlett_3_0.3,validation_r16_c04,1.0245023032019378,0.3353081154715359,1.296704809106976
8,bartlett_3_0.3,validation_r17_c05,0.9078113147971804,0.39365360967391444,1.1514976585090362
8,bartlett_3_0.3,validation_r17_c06,0.9817320475308171,0.35669324330709606,1.229910923613682
8,bartlett_3_0.3,validation_r18_c06,1.04922901415686,0.3229447599940745,1.3959441007348967
8,bartlett_3_0.3,validation_r18_c07,0.9590824141336292,0.3680180600056901,1.2459649657564669
8,bartlett_3_0.3,validation_r18_c08,1.024313976264844,0.3354022789400827,1.33472726690756
8,bartlett_3_0.3,validation_r19_c08,0.9648718581567808,0.3651233379941142,1.2535726570495689
8,bartlett_7_0.1,validation_r02_c07,0.9193708855916712,0.4019609980440133,1.1605502913397654
8,bartlett_7_0.1,validation_r02_c08,1.0599835578484318,0.331654661915633,1.3847745736168757
8,bartlett_7_0.1,validation_r03_c05,1.0958401973692322,0.31372634215523254,1.416555434595173
8,bartlett_7_0.1,validation_r03_c06,0.922918784760255,0.40018704845972136,1.1779109828962018
8,bartlett_7_0.1,validation_r04_c04,0.9991008979083078,0.36209599188569497,1.2660554917212479
8,bartlett_7_0.1,validation_r04_c05,0.9347492609341559,0.39427181037277104,1.1417866495466087
8,bartlett_7_0.1,validation_r05_c03,1.0410304234088248,0.3411312291354364,1.248994559644042
8,bartlett_7_0.1,validation_r05_c04,1.0836068042043725,0.31984303873766273,1.3251923066018447
8,bartlett_7_0.1,validation_r06_c03,1.0476164350029733,0.3378382233383623,1.3114022555815767
8,bartlett_7_0.1,validation_r07_c02,1.167153991163046,0.27806944525832594,1.5028552605295977
8,bartlett_7_0.1,validation_r08_c02,0.9419021366949797,0.39069537249235914,1.1310402456763373
