axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	log_baryonic_speed_km_s	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	phase_space_proxy	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	mass_bin	size_bin	sample_cell	role	outer_fold	source_map_read	velocity_response_read
7.266710000000e-01	1.854555000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.168704223633e+01	1.614591000000e+00	0.000000000000e+00	9.172000000000e-01	5.254486000000e+00	2.156491000000e+00	6.867917000000e-01	-1.964863000000e+00	4.341535710666e-01	7.530466383163e-01	-1.148827876002e+01	9.205285583501e+00	-8.128785059090e-01	8.336978441367e+00	1-373057	-3.951412435150e+00	9002-3702	2.221905975342e+02	3.222300000000e-02	1.877060000000e+00	5.212029000000e-03	1.117760000000e-02	5.663001000000e+00	2.563194170593e+03	1.604300000002e+09	2.717400000000e+00	1.702346183561e+00	3.028225769187e-11	1.908693792125e+07	7.280736260999e+00	8.173697710315e+00	2.821999109714e+03	2.554211725764e+04	0	0	m0-r0	exploration	1	False	False
3.920350000000e-01	1.528556000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.095799827576e+01	1.344826000000e+00	0.000000000000e+00	5.855000000000e-01	1.883161000000e+01	3.619755000000e+00	5.399520000000e+00	2.816977000000e+00	6.313148821348e-01	8.987392739974e-01	-1.087047015821e+01	8.962585245223e+00	-7.117478672141e-01	7.699955480954e+00	1-373381	-3.534320299409e+00	9002-9102	2.237109222412e+02	2.489840000000e-02	7.111940000000e-01	1.236275000000e-02	3.424613000000e-02	7.920257000000e+00	3.526498229718e+02	9.174559999992e+08	4.278730000000e+00	1.482415358888e+00	6.984981985941e-12	2.796095428927e+06	6.446551989516e+00	7.999305912852e+00	2.543870625968e+03	2.833624656795e+04	0	0	m0-r0	exploration	3	False	False
7.011410000000e-01	1.678048000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.032413673401e+01	1.448688000000e+00	0.000000000000e+00	7.409000000000e-01	1.054419000000e+01	2.707342000000e+00	2.206901000000e+00	-1.818682000000e-01	1.062164409626e+00	7.593652437455e-01	-1.131473272736e+01	1.063581537290e+01	-8.408131312991e-01	8.511486553646e+00	1-594452	-3.724661072010e+00	9025-3703	2.463161926270e+02	5.284000000000e-02	1.608000000000e+00	2.094511000000e-01	2.107469000000e-01	5.745995000000e+00	1.408490294004e+02	4.323300000025e+10	1.153890000001e+01	2.103605658981e+00	4.525810473305e-11	6.717899998477e+06	6.827233534720e+00	6.516416557777e+00	3.111652841353e+03	1.600587692630e+03	1	1	m1-r1	exploration	2	False	False
4.270030000000e-01	1.858774000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.487078475952e+01	1.640706000000e+00	0.000000000000e+00	8.030000000000e-01	5.994657000000e+00	2.569103000000e+00	1.375554000000e+00	-2.139379000000e+00	7.337556286750e-01	1.141829340782e+00	-1.150014246767e+01	1.011625232712e+01	-2.610947186393e-01	8.648741069765e+00	1-94785	-3.957492720545e+00	9026-6103	2.493909149170e+02	3.171640000000e-02	1.438870000000e+00	4.131520000000e-02	7.528431000000e-02	1.386211000000e+01	1.406270746019e+03	1.306930000014e+10	5.416960000000e+00	2.008028526566e+00	6.207988149709e-11	1.962893928974e+07	7.292896831793e+00	7.268811252093e+00	1.338006187244e+03	5.829905799843e+03	1	1	m1-r1	exploration	0	False	False
4.104080000000e-01	2.117384000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.046488571167e+01	1.826645000000e+00	0.000000000000e+00	8.057000000000e-01	1.428542000000e+00	2.193477000000e+00	-1.210292000000e-01	-4.071737000000e+00	5.312208183484e-01	1.111501108387e+00	-1.214452990552e+01	1.014096346769e+01	-3.409051741648e-01	9.078521830997e+00	1-272080	-4.273650506324e+00	9027-6101	2.452194366455e+02	4.879840000000e-02	2.290240000000e+00	9.918216000000e-03	4.151630000000e-02	1.292710000000e+01	2.016302736394e+03	1.383449999989e+10	3.397980000000e+00	2.121651502015e+00	1.670058331831e-10	8.418067491088e+07	7.925212403342e+00	7.560257897298e+00	1.396482910403e+03	1.888600943130e+03	1	0	m1-r0	exploration	0	False	False
4.256310000000e-01	1.769795000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.741749572754e+01	1.550274000000e+00	0.000000000000e+00	8.049000000000e-01	1.068550000000e+01	2.871511000000e+00	2.699292000000e+00	1.348184000000e-01	6.206876854876e-01	1.155533399196e+00	-1.120524170136e+01	9.643839421137e+00	-3.214238099240e-01	8.402464050161e+00	1-198029	-3.890888182337e+00	9033-3702	2.223377227783e+02	2.600370000000e-02	1.173620000000e+00	2.745350000000e-02	5.518064000000e-02	1.430650000000e+01	6.087750711538e+02	4.403920000004e+09	4.175300000000e+00	1.828356045169e+00	3.521063518480e-11	1.444400916662e+07	7.159687755372e+00	7.674619619866e+00	2.057219413241e+03	7.662435972403e+03	1	0	m1-r0	reserved_confirmation		False	False
3.403130000000e-01	1.487243000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.261981964111e+01	1.333449000000e+00	0.000000000000e+00	5.342000000000e-01	1.988078000000e+01	4.090623000000e+00	5.156996000000e+00	3.136134000000e+00	8.800013883218e-01	7.710323904110e-01	-1.080483944467e+01	9.167757315053e+00	-7.155038449015e-01	7.407754538409e+00	1-248096	-3.263876575044e+00	9038-9102	2.371354370117e+02	2.035790000000e-02	9.837920000000e-01	2.306311000000e-02	3.443512000000e-02	5.902451000000e+00	1.420238377939e+03	1.471490000000e+09	7.585800000001e+00	1.460658140710e+00	3.564218728226e-12	8.047565882532e+05	5.905664540785e+00	7.523690118656e+00	2.234891128983e+03	7.251826341664e+03	0	1	m0-r1	exploration	2	False	False
7.042900000000e-01	1.364896000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.120392036438e+01	1.232794000000e+00	0.000000000000e+00	4.460000000000e-01	3.544448000000e+01	4.402442000000e+00	6.013659000000e+00	4.594937000000e+00	6.465517336561e-01	1.051910043064e+00	-1.016876032022e+01	9.297401550223e+00	-3.641611214104e-01	8.004298082911e+00	1-373717	-3.678873174627e+00	9045-3702	2.257812347412e+02	3.335130000000e-02	1.821190000000e+00	1.344749000000e-01	2.942451000000e-01	1.126964000000e+01	1.416779724712e+03	1.983359999999e+09	4.431510000000e+00	1.642205085627e+00	1.407692809946e-11	5.440737086655e+06	6.735657739952e+00	7.809042483070e+00	3.579402118204e+03	2.883528637517e+04	0	0	m0-r0	exploration	3	False	False
4.084580000000e-01	1.455726000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.542156219482e+01	1.268808000000e+00	0.000000000000e+00	7.540000000000e-01	3.132142000000e+01	4.337676000000e+00	6.337163000000e+00	4.166555000000e+00	5.783836000135e-01	1.104188260342e+00	-1.056681769577e+01	9.515419450574e+00	-4.454023102231e-01	8.358652250546e+00	1-318141	-3.890134325266e+00	9086-6102	2.420319519043e+02	4.018960000000e-02	1.558390000000e+00	8.883861000000e-02	2.012402000000e-01	1.271125000000e+01	2.304151891473e+02	3.276570000003e+09	3.787770000000e+00	1.785298102624e+00	3.183186322096e-11	1.439395170614e+07	7.158180041231e+00	7.802285733358e+00	9.489822575130e+02	9.456773009660e+03	1	0	m1-r0	exploration	3	False	False
8.084840000000e-01	1.622471000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.279595375061e+01	1.423088000000e+00	0.000000000000e+00	7.396000000000e-01	1.095071000000e+01	3.138189000000e+00	3.099031000000e+00	4.647431000000e-01	8.436176777729e-01	9.885474528272e-01	-1.115231301710e+01	1.066754540574e+01	-5.078193829378e-01	8.980310050199e+00	1-376071	-4.068346186213e+00	9087-9101	2.403710784912e+02	5.089010000000e-02	2.378750000000e+00	3.275159000000e-01	6.981974000000e-01	9.739742000000e+00	2.686472165414e+03	4.650989999950e+10	6.976180000000e+00	2.228744041328e+00	1.332047953551e-10	3.270421755326e+07	7.514603763119e+00	6.828371639136e+00	3.202271467512e+03	9.994819765296e+03	1	1	m1-r1	reserved_confirmation		False	False
4.306950000000e-01	1.431676000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.729354667664e+01	1.264478000000e+00	0.000000000000e+00	5.575000000000e-01	3.475273000000e+01	4.255182000000e+00	6.051978000000e+00	4.133180000000e+00	7.042088766038e-01	1.005162058888e+00	-1.058773133221e+01	9.486818549100e+00	-4.695576002910e-01	8.078400795893e+00	1-296694	-3.687095959644e+00	9088-1901	2.428552093506e+02	2.593490000000e-02	9.648050000000e-01	7.926605000000e-02	1.115257000000e-01	1.011957000000e+01	2.011756229942e+03	3.067739999998e+09	5.060680000000e+00	1.708085013592e+00	1.669592962082e-11	5.650713780244e+06	6.752103309986e+00	7.627848269210e+00	3.347443215819e+03	7.245194169947e+03	0	0	m0-r0	exploration	2	False	False
7.514930000000e-01	1.466828000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.622959518433e+01	1.276836000000e+00	0.000000000000e+00	4.866000000000e-01	2.180895000000e+01	3.843260000000e+00	4.620924000000e+00	2.993948000000e+00	6.950892332474e-01	7.762615106831e-01	-1.056700672234e+01	9.445487441751e+00	-7.890344007686e-01	8.055308975256e+00	1-265597	-3.680109871004e+00	9089-9102	2.416547698975e+02	3.835640000000e-02	1.531840000000e+00	7.559285000000e-02	1.958597000000e-01	5.973949000000e+00	1.344984500594e+03	2.789250000002e+09	4.955520000000e+00	1.691979281596e+00	1.583138041362e-11	5.471811561377e+06	6.738131132706e+00	7.662193287919e+00	3.130668769514e+03	8.814148045274e+03	0	0	m0-r0	exploration	2	False	False
4.261190000000e-01	1.618787000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.780484771729e+01	1.417748000000e+00	0.000000000000e+00	7.283000000000e-01	2.146606000000e+01	3.520477000000e+00	4.547783000000e+00	1.949393000000e+00	5.510460138626e-01	1.190102161923e+00	-1.091881874706e+01	9.463451007574e+00	-3.456020340218e-01	8.361358979848e+00	1-296716	-3.905156482993e+00	9090-1902	2.422620697021e+02	2.494580000000e-02	1.148390000000e+00	3.504550000000e-02	7.856543000000e-02	1.549181000000e+01	3.181720771379e+02	2.907040000003e+09	3.556690000000e+00	1.772982674200e+00	3.203087401876e-11	1.542497101709e+07	7.188224356684e+00	7.869276334085e+00	3.554647791085e+03	5.087998890923e+03	0	0	m0-r0	exploration	4	False	False
7.653290000000e-01	1.313962000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.375185394287e+01	1.201506000000e+00	0.000000000000e+00	4.174000000000e-01	5.366618000000e+01	4.066025000000e+00	5.722573000000e+00	4.474560000000e+00	5.050916160776e-01	9.748902803612e-01	-1.012661114548e+01	9.177005210406e+00	-5.014906813392e-01	8.166821978251e+00	1-176960	-3.830865181087e+00	9185-6102	2.575668640137e+02	3.804800000000e-02	1.161940000000e+00	1.123037000000e-01	2.037466000000e-01	9.438224000000e+00	5.594368179950e+02	1.503159999998e+09	3.199570000000e+00	1.652736974508e+00	2.046594429516e-11	1.095574090258e+07	7.039641752871e+00	8.081430829346e+00	2.491230742421e+03	7.917431672757e+02	0	0	m0-r0	exploration	3	False	False
5.190240000000e-01	1.605029000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.941637802124e+01	1.382924000000e+00	0.000000000000e+00	6.333000000000e-01	3.050093000000e+01	3.634395000000e+00	4.804737000000e+00	2.965049000000e+00	3.534160910534e-01	1.205055692824e+00	-1.075197973509e+01	9.474567346863e+00	-3.903312228786e-01	8.767735164756e+00	1-178031	-4.207159536851e+00	9186-1901	2.588329467773e+02	3.726450000000e-02	1.040000000000e+00	5.279437000000e-02	9.228601000000e-02	1.603451000000e+01	6.006521441434e+02	2.982410000002e+09	2.256400000000e+00	1.877355805249e+00	8.164789156719e-11	6.197698773230e+07	7.792230464400e+00	8.160163048654e+00	3.232450567050e+02	8.485981245861e+02	0	0	m0-r0	exploration	2	False	False
7.341310000000e-01	1.538902000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.984643363953e+01	1.331514000000e+00	0.000000000000e+00	6.010000000000e-01	1.888587000000e+01	3.753734000000e+00	4.645299000000e+00	2.213304000000e+00	4.825606074030e-01	1.215294856343e+00	-1.088766537687e+01	1.003399841319e+01	-2.474528995408e-01	9.068877198384e+00	1-547596	-4.293158295491e+00	9186-3703	2.604794006348e+02	4.680220000000e-02	2.269760000000e+00	1.400661000000e-01	5.913956000000e-01	1.641704000000e+01	1.957118517779e+03	1.081430000000e+10	3.037810000000e+00	2.092499080237e+00	1.633379151160e-10	9.209328860381e+07	7.964227981679e+00	7.686730740966e+00	2.792890050053e+03	2.646986261164e+03	1	0	m1-r0	exploration	4	False	False
4.521130000000e-01	1.373469000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-7.631183147430e+00	1.206004000000e+00	0.000000000000e+00	4.751000000000e-01	6.450843000000e+01	4.151370000000e+00	5.427353000000e+00	3.988984000000e+00	6.243728652435e-01	9.692029067166e-01	-1.024786762229e+01	9.620360955024e+00	-5.244088512445e-01	8.371615224537e+00	1-51414	-3.873621179647e+00	9189-3704	5.313311386108e+01	4.247320000000e-02	1.348360000000e+00	2.357726000000e-01	4.464658000000e-01	9.315430000000e+00	1.573797961570e+03	4.172159999999e+09	4.210880000000e+00	1.814774222234e+00	3.279631386408e-11	1.333993612247e+07	7.125153749991e+00	7.680831083288e+00	6.768005013839e+02	1.623277110988e+04	1	0	m1-r0	reserved_confirmation		False	False
4.104360000000e-01	1.922551000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-5.999538421631e+00	1.675837000000e+00	0.000000000000e+00	7.313000000000e-01	4.202544000000e+00	2.479879000000e+00	6.476673000000e-01	-2.245073000000e+00	5.692708841495e-01	9.300469211127e-01	-1.168128320698e+01	9.665915728355e+00	-6.515539655045e-01	8.527373960056e+00	1-51336	-3.979051537953e+00	9189-6104	5.152665328979e+01	4.022320000000e-02	1.382880000000e+00	9.652338000000e-03	3.699733000000e-02	8.512300000000e+00	1.046388465678e+03	4.633569999999e+09	3.709120000000e+00	1.865102599447e+00	4.694439749677e-11	2.167776313518e+07	7.336014466604e+00	7.740706668264e+00	3.356309503738e+03	1.059382429332e+04	1	0	m1-r0	exploration	0	False	False
7.674420000000e-01	1.719439000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.477647399902e+01	1.506179000000e+00	0.000000000000e+00	7.807000000000e-01	7.861312000000e+00	3.031092000000e+00	2.399315000000e+00	-6.445875000000e-01	9.048723605500e-01	1.000957865122e+00	-1.138338354624e+01	1.049238737800e+01	-4.036064657651e-01	8.682642656895e+00	1-153293	-3.888885148173e+00	9484-9101	1.206626052856e+02	3.211580000000e-02	2.310880000000e+00	1.285298000000e-01	3.024496000000e-01	1.002208000000e+01	9.183064485720e+02	3.107330000033e+10	8.032899999999e+00	2.110537686069e+00	6.712008014095e-11	1.431138572261e+07	7.155681687048e+00	6.824068628841e+00	6.064444863696e+02	6.935923350536e+03	1	1	m1-r1	reserved_confirmation		False	False
4.042750000000e-01	2.041081000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.846773338318e+01	1.750003000000e+00	0.000000000000e+00	8.950000000000e-01	2.708658000000e+00	2.241107000000e+00	-1.789071000000e-01	-2.968484000000e+00	5.414581737255e-01	9.248928104701e-01	-1.185868009343e+01	9.633772355364e+00	-6.257052429078e-01	8.550856007913e+00	1-382818	-4.004698917094e+00	9491-6102	1.199304275513e+02	3.784340000000e-02	1.523100000000e+00	5.957887000000e-03	1.236211000000e-02	8.411875000000e+00	2.420266282167e+02	4.303009999996e+09	3.479030000000e+00	1.862937268163e+00	4.955252820282e-11	2.439547198258e+07	7.387309224885e+00	7.798497420395e+00	2.245548356653e+03	6.461475334489e+03	1	0	m1-r0	exploration	0	False	False
7.330850000000e-01	1.399482000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.879067611694e+01	1.236562000000e+00	0.000000000000e+00	3.885000000000e-01	2.912632000000e+01	3.824858000000e+00	5.515783000000e+00	4.459949000000e+00	5.938883435939e-01	8.150070133299e-01	-1.026203347801e+01	9.024916464556e+00	-7.588987499772e-01	7.837139777369e+00	1-382848	-3.621625716887e+00	9491-6103	1.193288116455e+02	3.918730000000e-02	7.566390000000e-01	5.792726000000e-02	1.386005000000e-01	6.531411000000e+00	1.337588529734e+03	1.059049999999e+09	3.925440000000e+00	1.532294237825e+00	9.579648781385e-12	4.179870478079e+06	6.621162824472e+00	8.024280110997e+00	3.339886213134e+03	8.820063462261e+03	0	0	m0-r0	reserved_confirmation		False	False
7.853550000000e-01	1.560246000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.756001853943e+01	1.412727000000e+00	0.000000000000e+00	5.309000000000e-01	1.492469000000e+01	3.397702000000e+00	3.901106000000e+00	1.680582000000e+00	8.502006864200e-01	7.916713544102e-01	-1.092951915434e+01	9.262823521435e+00	-7.933476066578e-01	7.562422148595e+00	1-382306	-3.356110731088e+00	9492-9102	1.182136840820e+02	1.587540000000e-02	1.049290000000e+00	2.154291000000e-02	3.598744000000e-02	6.189725000000e+00	1.492010838419e+03	1.831570000000e+09	7.082730000000e+00	1.523091594851e+00	5.088994225298e-12	1.230645173804e+06	6.090132852873e+00	7.520858068318e+00	1.956389713343e+03	1.155279065380e+04	0	1	m0-r1	exploration	0	False	False
4.618730000000e-01	1.769356000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.051398086548e+01	1.561618000000e+00	0.000000000000e+00	8.162000000000e-01	1.074618000000e+01	2.843816000000e+00	2.168085000000e+00	-7.055621000000e-01	6.696942830459e-01	1.265730062814e+00	-1.123967706918e+01	1.004926842893e+01	-1.452655846589e-01	8.709879862834e+00	1-382889	-4.020092789894e+00	9496-3701	1.206202163696e+02	2.862780000000e-02	1.953840000000e+00	6.450470000000e-02	1.286079000000e-01	1.843869000000e+01	1.594296999530e+03	1.120130000011e+10	4.674060000000e+00	2.006567250286e+00	7.146438691585e-11	2.618767668733e+07	7.418096970490e+00	7.398395219632e+00	2.673830761511e+03	6.689631295451e+03	1	0	m1-r0	reserved_confirmation		False	False
5.043360000000e-01	1.444823000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.288679122925e+01	1.278833000000e+00	0.000000000000e+00	5.121000000000e-01	3.215111000000e+01	3.960745000000e+00	5.573184000000e+00	3.799983000000e+00	8.318211612791e-01	9.515537863405e-01	-1.044224091715e+01	9.685819635987e+00	-5.153400591536e-01	8.022177313429e+00	1-604956	-3.595178076075e+00	9496-6104	1.206488418579e+02	2.948600000000e-02	1.033640000000e+00	1.752180000000e-01	2.789093000000e-01	8.944453000000e+00	1.871254730482e+03	4.850870000002e+09	6.789240000000e+00	1.743779414698e+00	1.466854788392e-11	3.700560789860e+06	6.568267542847e+00	7.336929298754e+00	1.460179186728e+03	5.589960491835e+03	1	1	m1-r1	exploration	4	False	False
5.901990000000e-01	1.620046000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.150766372681e+01	1.442655000000e+00	0.000000000000e+00	8.138000000000e-01	9.949810000000e+00	3.092993000000e+00	3.431582000000e+00	3.453454000000e-02	8.546017472788e-01	8.233349848204e-01	-1.115596930063e+01	1.078977173152e+01	-8.077200343574e-01	9.080568236963e+00	1-298280	-4.112983244842e+00	9496-9101	1.201570816040e+02	9.247490000000e-02	2.478540000000e+00	4.303308000000e-01	1.440562000000e+00	6.657865000000e+00	2.289201706074e+03	6.162709999992e+10	7.154870000000e+00	2.284365169465e+00	1.677946256019e-10	4.016778468468e+07	7.603877880381e+00	6.750782371987e+00	1.573439159423e+03	3.401973101124e+03	1	1	m1-r1	exploration	0	False	False
6.674590000000e-01	1.333698000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.573928070068e+01	1.189326000000e+00	0.000000000000e+00	3.138000000000e-01	3.873793000000e+01	4.070714000000e+00	6.354453000000e+00	4.711664000000e+00	6.571629783707e-01	8.089492535434e-01	-1.015926144609e+01	9.197649896020e+00	-7.048053435192e-01	7.883323939279e+00	1-385361	-3.613080480454e+00	9500-9101	1.312444610596e+02	3.938060000000e-02	9.939300000000e-01	1.092417000000e-01	2.738900000000e-01	6.440940000000e+00	2.415533430110e+03	1.576339999998e+09	4.541120000000e+00	1.587023636169e+00	1.065451656012e-11	4.018577530576e+06	6.604072351605e+00	7.843001443100e+00	2.526098879730e+03	6.551549263506e+03	0	0	m0-r0	exploration	4	False	False
4.478690000000e-01	1.401761000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.511272811890e+01	1.266729000000e+00	0.000000000000e+00	5.080000000000e-01	3.485561000000e+01	4.167339000000e+00	6.001955000000e+00	4.603021000000e+00	8.779659336222e-01	1.098477935565e+00	-1.026780029136e+01	9.429012219055e+00	-3.560459042548e-01	7.673080351811e+00	1-385129	-3.397557209094e+00	9502-9102	1.290308990479e+02	2.320030000000e-02	1.106000000000e+00	1.449479000000e-01	3.633157000000e-01	1.254521000000e+01	5.681593838749e+02	2.685419999999e+09	7.550330000000e+00	1.592303320060e+00	6.565837972334e-12	1.489449588834e+06	6.173025808886e+00	7.396115848705e+00	4.008074443059e+02	1.005467781823e+03	0	1	m0-r1	exploration	1	False	False
4.265310000000e-01	1.584074000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.903186225891e+01	1.374943000000e+00	0.000000000000e+00	6.355000000000e-01	1.273292000000e+01	3.496902000000e+00	3.547651000000e+00	1.582007000000e+00	9.256369171722e-01	7.253617221747e-01	-1.105394184738e+01	1.006820442094e+01	-8.163529823192e-01	8.216930586598e+00	1-164265	-3.645646834713e+00	9504-1901	1.225182495117e+02	4.781380000000e-02	1.034620000000e+00	1.033386000000e-01	1.249093000000e-01	5.313268000000e+00	1.645551781424e+03	1.170049999992e+10	8.426300000000e+00	1.888063929228e+00	2.296891052984e-11	4.668797741442e+06	6.669205060121e+00	7.005013272437e+00	7.952196954065e+03	8.854643905016e+03	1	1	m1-r1	exploration	2	False	False
6.629190000000e-01	1.283011000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.588030815125e+01	1.178970000000e+00	0.000000000000e+00	2.287000000000e-01	8.257348000000e+01	4.380612000000e+00	6.194782000000e+00	5.133957000000e+00	7.721177164816e-01	1.090628685556e+00	-9.639888954592e+00	9.184685753728e+00	-2.785330831231e-01	7.640450320765e+00	1-218233	-3.434166302142e+00	9509-3702	1.224397506714e+02	2.510660000000e-02	9.282610000000e-01	3.505878000000e-01	6.175164000000e-01	1.232051000000e+01	1.189820345465e+03	1.529979999998e+09	5.917219999999e+00	1.523064195967e+00	6.090600730260e-12	1.762966236522e+06	6.246243994981e+00	7.677051407079e+00	1.462248160401e+03	3.332214372865e+03	0	1	m0-r1	exploration	2	False	False
7.715170000000e-01	1.402304000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.777176284790e+01	1.279776000000e+00	0.000000000000e+00	4.338000000000e-01	1.762497000000e+01	4.466693000000e+00	6.311622000000e+00	4.417277000000e+00	3.165846368131e-01	9.072812141792e-01	-1.061414415430e+01	8.378499648405e+00	-4.569322321719e-01	7.745330374779e+00	1-230426	-3.714372868983e+00	9510-1901	1.267784805298e+02	2.038410000000e-02	1.963070000000e+00	5.812400000000e-03	8.789150000000e-03	8.077579000000e+00	1.152987187303e+03	2.390560000000e+08	2.072930000000e+00	1.347737683140e+00	7.754256883513e-12	6.407035475404e+06	6.806657128663e+00	8.763444079244e+00	1.727922469487e+03	9.281410655814e+03	0	0	m0-r0	exploration	0	False	False
5.937670000000e-01	1.858600000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.670676612854e+01	1.625580000000e+00	0.000000000000e+00	6.850000000000e-01	1.109968000000e+00	2.794277000000e+00	1.345648000000e+00	-1.465896000000e+00	3.924859087191e-01	1.137553486535e+00	-1.222293455658e+01	9.828486530757e+00	-3.122771209972e-01	9.043514713318e+00	1-230227	-4.325514402300e+00	9510-3701	1.265877227783e+02	4.506990000000e-02	2.330600000000e+00	4.032292000000e-03	1.193178000000e-02	1.372630000000e+01	1.594232277042e+03	6.737310000007e+09	2.468800000000e+00	2.034780488363e+00	1.540722847437e-10	1.068907674710e+08	8.028940195297e+00	7.924598730209e+00	4.060517327683e+03	7.366816512628e+03	1	0	m1-r0	reserved_confirmation		False	False
4.777640000000e-01	1.789024000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.707456111908e+00	1.571667000000e+00	0.000000000000e+00	8.087000000000e-01	9.035129000000e-01	3.219598000000e+00	3.387388000000e+00	7.970914000000e-01	4.876614771186e-01	1.554963293618e+00	-1.223958569709e+01	9.983785003350e+00	2.342527287473e-01	9.008462049113e+00	1-213422	-4.260400285997e+00	9511-6102	1.292407531738e+02	2.931460000000e-02	1.487180000000e+00	5.548803000000e-03	1.606652000000e-02	3.588916000000e+01	3.545751680196e+03	9.633519999996e+09	3.073700000000e+00	2.064841940460e+00	1.421254519014e-10	7.919758937585e+07	7.898711962692e+00	7.704186141313e+00	3.654870525690e+03	1.596587580624e+04	1	0	m1-r0	exploration	1	False	False
6.041880000000e-01	1.599802000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.343748569489e+00	1.441638000000e+00	0.000000000000e+00	6.423000000000e-01	1.256331000000e+01	3.274614000000e+00	3.435004000000e+00	8.014781000000e-01	6.692927007570e-01	9.316134565300e-01	-1.105791924751e+01	9.546858399211e+00	-4.891516257999e-01	8.208272997697e+00	1-54001	-3.769490148470e+00	9512-1902	1.396414184570e+02	2.721060000000e-02	1.221870000000e+00	3.082756000000e-02	5.404900000000e-02	8.543060000000e+00	7.873566384045e+02	3.522559999997e+09	4.669740000000e+00	1.755563026571e+00	2.251556280436e-11	8.258319626960e+06	6.916891687638e+00	7.650202607925e+00	1.537424992718e+03	7.391553890910e+03	1	0	m1-r0	reserved_confirmation		False	False
7.327880000000e-01	1.749868000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.471558761597e+01	1.564168000000e+00	0.000000000000e+00	6.833000000000e-01	5.666702000000e+00	2.953974000000e+00	2.197218000000e+00	-2.043521000000e-01	4.220511514417e-01	9.704815610302e-01	-1.144185185692e+01	9.293035329261e+00	-4.888356237285e-01	8.448933026377e+00	1-42867	-4.013440937468e+00	9513-3701	2.927292823791e+01	2.526390000000e-02	1.853040000000e+00	7.098776000000e-03	1.047250000000e-02	9.342897000000e+00	1.031045274820e+03	1.963520000001e+09	2.642720000000e+00	1.752272266254e+00	3.918707389430e-11	2.539763430748e+07	7.404793265633e+00	8.147976466873e+00	1.338227236587e+03	5.216681445322e+04	0	0	m0-r0	exploration	4	False	False
