axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_bin	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_index	sfr_1re	sfr_tot	size_bin	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency	radial_source_slope	localization_coordinate
7.690930000000e-01	1.740757000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.402775955200e+01	1.540093000000e+00	0.000000000000e+00	7.406000000000e-01	4.752690000000e+00	5.264236000000e+00	2.825752000000e+00	1.854800000000e+00	-2.016445000000e+00	7.175909268323e-11	1.863022330971e+00	6.769394878315e-01	7.412639032283e+00	7.550899786547e-01	-1.150127226629e+01	1.006554610508e+01	-7.178303145538e-01	8.711667129422e+00	1-46694	1	-4.017363820795e+00	2.586062592748e+07	3.340123334541e+03	6.037072878150e+03	3.576467489685e+03	2	7.379388574378e+00	8723-12702	1.274002761841e+02	4.688460000000e-02	exploration	m1-r0	1.975000000000e+00	3.666687000000e-02	9.531187000000e-02	0	5.689708000000e+00	False	1.162909999988e+10	False	mid_outer	2	132	9.482215088541e-01	2.053861744003e-02	2.496138123714e-02	9.307327527483e-03	3.363824765527e-02	1.184092346548e-01	2.505513576640e-02	2.910371763195e-01	4.506602882916e+00	5.576139080596e+09	4.794987643631e-01	1.863022330971e+00	-1.041715517347e+01	1.655489622207e+01	1.218926462628e+00	1.795076850299e+00	3.200465000000e+00	2.258281947688e+00	7.984601609650e-01	1.578394533949e-01
7.690930000000e-01	1.740757000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.402775955200e+01	1.540093000000e+00	0.000000000000e+00	7.406000000000e-01	4.752690000000e+00	5.264236000000e+00	2.825752000000e+00	1.854800000000e+00	-2.016445000000e+00	7.175909268323e-11	1.844726562084e+00	6.769394878315e-01	7.412639032283e+00	7.550899786547e-01	-1.150127226629e+01	1.006554610508e+01	-7.178303145538e-01	8.711667129422e+00	1-46694	1	-4.017363820795e+00	2.586062592748e+07	3.340123334541e+03	6.037072878150e+03	3.576467489685e+03	2	7.379388574378e+00	8723-12702	1.274002761841e+02	4.688460000000e-02	exploration	m1-r0	1.975000000000e+00	3.666687000000e-02	9.531187000000e-02	0	5.689708000000e+00	False	1.162909999988e+10	False	outer	3	219	1.290719714225e+00	4.935862202365e-02	7.996600294814e-02	4.837404057551e-03	9.409694826928e-02	1.184092346548e-01	2.505513576640e-02	2.910371763195e-01	6.134390678602e+00	6.976927350238e+09	5.999541968262e-01	1.844726562084e+00	-1.058766885233e+01	1.166026854440e+01	1.066708552654e+00	1.668153364345e+00	3.200465000000e+00	3.206240331582e+00	7.267700659865e-01	1.927764478873e-01
5.115040000000e-01	2.104067000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.889988136291e+01	1.886558000000e+00	0.000000000000e+00	7.142000000000e-01	4.202150000000e+00	1.290343000000e-01	2.172616000000e+00	-6.809283000000e-01	-4.420363000000e+00	2.821165385625e-11	1.653743336640e+00	6.234715509280e-01	7.060658576920e+00	9.579278379876e-01	-1.329861497029e+01	9.553161839006e+00	-4.992521165934e-01	8.306218737150e+00	1-201320	1	-3.841373593111e+00	1.149896036192e+07	2.449095237929e+03	9.415490096928e+03	1.173031743031e+02	4	7.715782612771e+00	8937-3702	1.171522903442e+02	2.696350000000e-02	exploration	m1-r0	2.436750000000e+00	1.796995000000e-04	1.450373000000e-03	0	9.076697000000e+00	False	3.574059999998e+09	False	inner	0	26	3.541804854887e-01	3.483286408417e-03	1.433843633786e-01	4.279416121607e-03	1.434904956714e-01	1.033531080065e-01	4.487178548353e-03	2.770367224193e-01	1.488319527096e+00	7.024614542209e+08	1.965443932730e-01	1.653743336640e+00	-1.035456005178e+01	3.095997338361e+01	1.490800578647e+00	2.005267252185e+00	4.932790000000e+00	8.052186388052e-01	9.798366466456e-01	2.433411588782e-01
5.115040000000e-01	2.104067000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.889988136291e+01	1.886558000000e+00	0.000000000000e+00	7.142000000000e-01	4.202150000000e+00	1.290343000000e-01	2.172616000000e+00	-6.809283000000e-01	-4.420363000000e+00	2.821165385625e-11	1.651092875431e+00	6.234715509280e-01	7.060658576920e+00	9.579278379876e-01	-1.329861497029e+01	9.553161839006e+00	-4.992521165934e-01	8.306218737150e+00	1-201320	1	-3.841373593111e+00	1.149896036192e+07	2.449095237929e+03	9.415490096928e+03	1.173031743031e+02	4	7.715782612771e+00	8937-3702	1.171522903442e+02	2.696350000000e-02	exploration	m1-r0	2.436750000000e+00	1.796995000000e-04	1.450373000000e-03	0	9.076697000000e+00	False	3.574059999998e+09	False	mid_inner	1	44	6.488188805970e-01	5.726068524580e-03	1.438545615545e-01	9.512754447125e-03	1.442824148604e-01	1.033531080065e-01	4.487178548353e-03	2.770367224193e-01	2.726434259101e+00	1.271219149578e+09	3.556792973758e-01	1.651092875431e+00	-1.062275982462e+01	1.679775594181e+01	1.225251267012e+00	2.023801655448e+00	4.932790000000e+00	1.484099882851e+00	8.678628994993e-01	2.604539886257e-01
5.115040000000e-01	2.104067000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.889988136291e+01	1.886558000000e+00	0.000000000000e+00	7.142000000000e-01	4.202150000000e+00	1.290343000000e-01	2.172616000000e+00	-6.809283000000e-01	-4.420363000000e+00	2.821165385625e-11	1.634341969475e+00	6.234715509280e-01	7.060658576920e+00	9.579278379876e-01	-1.329861497029e+01	9.553161839006e+00	-4.992521165934e-01	8.306218737150e+00	1-201320	1	-3.841373593111e+00	1.149896036192e+07	2.449095237929e+03	9.415490096928e+03	1.173031743031e+02	4	7.715782612771e+00	8937-3702	1.171522903442e+02	2.696350000000e-02	exploration	m1-r0	2.436750000000e+00	1.796995000000e-04	1.450373000000e-03	0	9.076697000000e+00	False	3.574059999998e+09	False	mid_outer	2	65	9.495173890646e-01	2.258605093779e-02	1.220087242355e-01	1.658246230608e-02	1.251848095524e-01	1.033531080065e-01	4.487178548353e-03	2.770367224193e-01	3.990014496458e+00	1.722257393531e+09	4.818770231983e-01	1.634341969475e+00	-1.082164107983e+01	1.104386064052e+01	1.043120917757e+00	1.962751634625e+00	4.932790000000e+00	2.257321822220e+00	7.222540792542e-01	2.746562695393e-01
5.115040000000e-01	2.104067000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.889988136291e+01	1.886558000000e+00	0.000000000000e+00	7.142000000000e-01	4.202150000000e+00	1.290343000000e-01	2.172616000000e+00	-6.809283000000e-01	-4.420363000000e+00	2.821165385625e-11	1.611865795275e+00	6.234715509280e-01	7.060658576920e+00	9.579278379876e-01	-1.329861497029e+01	9.553161839006e+00	-4.992521165934e-01	8.306218737150e+00	1-201320	1	-3.841373593111e+00	1.149896036192e+07	2.449095237929e+03	9.415490096928e+03	1.173031743031e+02	4	7.715782612771e+00	8937-3702	1.171522903442e+02	2.696350000000e-02	exploration	m1-r0	2.436750000000e+00	1.796995000000e-04	1.450373000000e-03	0	9.076697000000e+00	False	3.574059999998e+09	False	outer	3	117	1.289532897177e+00	2.747659456114e-02	6.824205325843e-02	1.123364960734e-02	7.441865334111e-02	1.033531080065e-01	4.487178548353e-03	2.770367224193e-01	5.418810663873e+00	2.108993361266e+09	5.900833677295e-01	1.611865795275e+00	-1.099952293147e+01	7.721741173297e+00	8.877152403218e-01	1.848129069271e+00	4.932790000000e+00	3.228487858620e+00	6.618331724298e-01	2.634129430784e-01
3.391720000000e-01	1.500274000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.657376480103e+01	1.357608000000e+00	0.000000000000e+00	4.955000000000e-01	8.127250000001e+00	2.637794000000e+01	3.634502000000e+00	5.589341000000e+00	3.536612000000e+00	2.806664740000e-12	1.243583805936e+00	9.099436191660e-01	5.771948500720e+00	7.089505692573e-01	-1.065942685989e+01	9.123867967520e+00	-8.271461377656e-01	7.303980729188e+00	1-404033	0	-3.197018555011e+00	5.914914900831e+05	2.047690843708e+03	2.204646974240e+03	2.265936450938e+02	3	7.500721446157e+00	8981-9102	1.878360595703e+02	2.290930000000e-02	exploration	m0-r1	1.501490000000e+00	2.913675000000e-02	5.187931000000e-02	1	5.116236000000e+00	False	1.330049999999e+09	False	inner	0	58	3.703329825002e-01	2.689100521305e-02	7.019435564542e-02	1.538830697960e-02	7.672792006527e-02	7.510439852827e-02	2.157308117561e-02	2.412103906733e-01	3.009788732025e+00	2.148539137518e+08	1.615382231886e-01	1.243583805936e+00	-1.148071894531e+01	5.953895609348e+00	7.748012158194e-01	1.897729855756e+00	2.288040000000e+00	9.496381294477e-01	1.243025690409e+00	3.491856007598e-01
3.391720000000e-01	1.500274000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.657376480103e+01	1.357608000000e+00	0.000000000000e+00	4.955000000000e-01	8.127250000001e+00	2.637794000000e+01	3.634502000000e+00	5.589341000000e+00	3.536612000000e+00	2.806664740000e-12	1.273386589900e+00	9.099436191660e-01	5.771948500720e+00	7.089505692573e-01	-1.065942685989e+01	9.123867967520e+00	-8.271461377656e-01	7.303980729188e+00	1-404033	0	-3.197018555011e+00	5.914914900831e+05	2.047690843708e+03	2.204646974240e+03	2.265936450938e+02	3	7.500721446157e+00	8981-9102	1.878360595703e+02	2.290930000000e-02	exploration	m0-r1	1.501490000000e+00	2.913675000000e-02	5.187931000000e-02	1	5.116236000000e+00	False	1.330049999999e+09	False	mid_inner	1	108	6.514136668815e-01	3.091470159490e-02	3.036181194171e-02	3.414784122130e-02	5.516913502277e-02	7.510439852827e-02	2.157308117561e-02	2.412103906733e-01	5.294201724163e+00	4.335241648238e+08	3.259457650646e-01	1.273386589900e+00	-1.166637785056e+01	3.625263067019e+00	5.593395266062e-01	2.033881702785e+00	2.288040000000e+00	1.559623725193e+00	1.104977176187e+00	3.198548096094e-01
3.391720000000e-01	1.500274000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.657376480103e+01	1.357608000000e+00	0.000000000000e+00	4.955000000000e-01	8.127250000001e+00	2.637794000000e+01	3.634502000000e+00	5.589341000000e+00	3.536612000000e+00	2.806664740000e-12	1.274556205072e+00	9.099436191660e-01	5.771948500720e+00	7.089505692573e-01	-1.065942685989e+01	9.123867967520e+00	-8.271461377656e-01	7.303980729188e+00	1-404033	0	-3.197018555011e+00	5.914914900831e+05	2.047690843708e+03	2.204646974240e+03	2.265936450938e+02	3	7.500721446157e+00	8981-9102	1.878360595703e+02	2.290930000000e-02	exploration	m0-r1	1.501490000000e+00	2.913675000000e-02	5.187931000000e-02	1	5.116236000000e+00	False	1.330049999999e+09	False	mid_outer	2	158	9.429590230291e-01	4.319005763570e-02	7.301008145081e-02	1.969646586313e-02	8.708503797741e-02	7.510439852827e-02	2.157308117561e-02	2.412103906733e-01	7.663663719914e+00	6.309406301302e+08	4.743736176315e-01	1.274556205072e+00	-1.182467457481e+01	2.511153074538e+00	3.998731871856e-01	1.827121569510e+00	2.288040000000e+00	2.251573727909e+00	9.096380293204e-01	3.304288899652e-01
3.391720000000e-01	1.500274000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.657376480103e+01	1.357608000000e+00	0.000000000000e+00	4.955000000000e-01	8.127250000001e+00	2.637794000000e+01	3.634502000000e+00	5.589341000000e+00	3.536612000000e+00	2.806664740000e-12	1.262556927026e+00	9.099436191660e-01	5.771948500720e+00	7.089505692573e-01	-1.065942685989e+01	9.123867967520e+00	-8.271461377656e-01	7.303980729188e+00	1-404033	0	-3.197018555011e+00	5.914914900831e+05	2.047690843708e+03	2.204646974240e+03	2.265936450938e+02	3	7.500721446157e+00	8981-9102	1.878360595703e+02	2.290930000000e-02	exploration	m0-r1	1.501490000000e+00	2.913675000000e-02	5.187931000000e-02	1	5.116236000000e+00	False	1.330049999999e+09	False	outer	3	292	1.285584280486e+00	5.012018514976e-02	1.223053358508e-01	2.873301759993e-02	1.352635000191e-01	7.510439852827e-02	2.157308117561e-02	2.412103906733e-01	1.044826484358e+01	8.139498959218e+08	6.119693965810e-01	1.262556927026e+00	-1.198328086378e+01	1.791703641094e+00	2.532661762629e-01	1.893680041133e+00	2.288040000000e+00	3.155681642716e+00	8.217148778983e-01	3.628887474952e-01
4.186510000000e-01	1.699010000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.607758712769e+01	1.483787000000e+00	0.000000000000e+00	7.430000000000e-01	5.707660000000e+00	1.475363000000e+01	3.263200000000e+00	3.699397000000e+00	7.992818000000e-01	1.380503155159e-11	1.472924597263e+00	7.564580946946e-01	6.617280890100e+00	7.709947900841e-01	-1.098534385025e+01	9.508743783486e+00	-7.595341242925e-01	7.995827594097e+00	1-457869	0	-3.619684749701e+00	4.142675253890e+06	1.755607357909e+03	3.065309053703e+03	2.094443937905e+02	4	7.538511824881e+00	8983-6103	2.046236267090e+02	2.937050000000e-02	exploration	m0-r1	1.051090000000e+00	3.337336000000e-02	4.192877000000e-02	1	5.901940000000e+00	False	3.226590000002e+09	False	inner	0	34	3.790146446143e-01	6.292814353284e-02	1.461591497596e-02	6.590273381224e-03	6.493849337884e-02	1.613454530752e-01	7.785949270753e-02	2.231984756442e-01	2.163286726479e+00	4.440204016879e+08	1.376128983502e-01	1.472924597263e+00	-1.087861543624e+01	1.404636448373e+01	1.147563933568e+00	1.330381915610e+00	2.918935000000e+00	1.065274719809e+00	1.446173322928e+00	3.213502518174e-01
4.186510000000e-01	1.699010000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.607758712769e+01	1.483787000000e+00	0.000000000000e+00	7.430000000000e-01	5.707660000000e+00	1.475363000000e+01	3.263200000000e+00	3.699397000000e+00	7.992818000000e-01	1.380503155159e-11	1.527076576903e+00	7.564580946946e-01	6.617280890100e+00	7.709947900841e-01	-1.098534385025e+01	9.508743783486e+00	-7.595341242925e-01	7.995827594097e+00	1-457869	0	-3.619684749701e+00	4.142675253890e+06	1.755607357909e+03	3.065309053703e+03	2.094443937905e+02	4	7.538511824881e+00	8983-6103	2.046236267090e+02	2.937050000000e-02	exploration	m0-r1	1.051090000000e+00	3.337336000000e-02	4.192877000000e-02	1	5.901940000000e+00	False	3.226590000002e+09	False	mid_inner	1	72	6.628200660056e-01	6.925851757070e-02	2.521843543272e-02	1.603658430497e-02	7.543131828316e-02	1.613454530752e-01	7.785949270753e-02	2.231984756442e-01	3.783151577938e+00	9.964294192444e+08	3.088181080471e-01	1.527076576903e+00	-1.101305113375e+01	9.098635275474e+00	9.589762564114e-01	1.518412544183e+00	2.918935000000e+00	1.644558391089e+00	1.289590741701e+00	3.020599945950e-01
4.186510000000e-01	1.699010000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.607758712769e+01	1.483787000000e+00	0.000000000000e+00	7.430000000000e-01	5.707660000000e+00	1.475363000000e+01	3.263200000000e+00	3.699397000000e+00	7.992818000000e-01	1.380503155159e-11	1.541989278305e+00	7.564580946946e-01	6.617280890100e+00	7.709947900841e-01	-1.098534385025e+01	9.508743783486e+00	-7.595341242925e-01	7.995827594097e+00	1-457869	0	-3.619684749701e+00	4.142675253890e+06	1.755607357909e+03	3.065309053703e+03	2.094443937905e+02	4	7.538511824881e+00	8983-6103	2.046236267090e+02	2.937050000000e-02	exploration	m0-r1	1.051090000000e+00	3.337336000000e-02	4.192877000000e-02	1	5.901940000000e+00	False	3.226590000002e+09	False	mid_outer	2	92	9.581864074802e-01	7.681909573379e-02	5.630437297980e-02	5.761909608395e-03	9.541779440094e-02	1.613454530752e-01	7.785949270753e-02	2.231984756442e-01	5.469002230518e+00	1.542859228034e+09	4.781702131453e-01	1.541989278305e+00	-1.114328008911e+01	6.513802696915e+00	8.138345996482e-01	1.488375328030e+00	2.918935000000e+00	2.297158462725e+00	1.054253367519e+00	2.747539789148e-01
4.186510000000e-01	1.699010000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.607758712769e+01	1.483787000000e+00	0.000000000000e+00	7.430000000000e-01	5.707660000000e+00	1.475363000000e+01	3.263200000000e+00	3.699397000000e+00	7.992818000000e-01	1.380503155159e-11	1.538787553676e+00	7.564580946946e-01	6.617280890100e+00	7.709947900841e-01	-1.098534385025e+01	9.508743783486e+00	-7.595341242925e-01	7.995827594097e+00	1-457869	0	-3.619684749701e+00	4.142675253890e+06	1.755607357909e+03	3.065309053703e+03	2.094443937905e+02	4	7.538511824881e+00	8983-6103	2.046236267090e+02	2.937050000000e-02	exploration	m0-r1	1.051090000000e+00	3.337336000000e-02	4.192877000000e-02	1	5.901940000000e+00	False	3.226590000002e+09	False	outer	3	175	1.283325796345e+00	1.308386905051e-01	7.949084718125e-02	4.912373497585e-02	1.607815258562e-01	1.613454530752e-01	7.785949270753e-02	2.231984756442e-01	7.324787314769e+00	2.036150013583e+09	6.310532213828e-01	1.538787553676e+00	-1.127657045674e+01	4.827763163113e+00	6.837459566457e-01	1.685049432251e+00	2.918935000000e+00	3.099414052468e+00	9.495342046310e-01	3.003313356745e-01
7.760950000000e-01	1.576350000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.851955604553e+01	1.375833000000e+00	0.000000000000e+00	5.973000000000e-01	3.302320000000e+00	1.387154000000e+01	3.162378000000e+00	3.821112000000e+00	1.118276000000e+00	6.471451921618e-11	1.710513197256e+00	5.188191547840e-01	7.525884155464e+00	1.025367317683e+00	-1.092735040087e+01	9.704430229118e+00	-5.010914967504e-01	8.666791919550e+00	1-395601	1	-4.073986382383e+00	3.356480708959e+07	5.941330150708e+03	9.776573702757e+03	1.458954804271e+03	2	7.797127011931e+00	8984-6103	2.024807739258e+02	4.413600000000e-02	exploration	m1-r0	1.280500000000e+00	5.985216000000e-02	1.698753000000e-01	0	1.060150000000e+01	False	5.063259999997e+09	False	inner	0	22	3.702092179930e-01	1.857830604960e-02	7.896764107023e-02	2.954231196156e-03	8.117739385955e-02	9.226246809180e-02	7.400101387952e-03	2.229276183469e-01	1.222549304763e+00	7.494323274259e+08	1.480137949515e-01	1.710513197256e+00	-1.015559053372e+01	4.295366602641e+01	1.633000236086e+00	1.844536844459e+00	2.379165000000e+00	9.915781562352e-01	1.337355435468e+00	2.046192234410e-01
7.760950000000e-01	1.576350000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.851955604553e+01	1.375833000000e+00	0.000000000000e+00	5.973000000000e-01	3.302320000000e+00	1.387154000000e+01	3.162378000000e+00	3.821112000000e+00	1.118276000000e+00	6.471451921618e-11	1.752105638606e+00	5.188191547840e-01	7.525884155464e+00	1.025367317683e+00	-1.092735040087e+01	9.704430229118e+00	-5.010914967504e-01	8.666791919550e+00	1-395601	1	-4.073986382383e+00	3.356480708959e+07	5.941330150708e+03	9.776573702757e+03	1.458954804271e+03	2	7.797127011931e+00	8984-6103	2.024807739258e+02	4.413600000000e-02	exploration	m1-r0	1.280500000000e+00	5.985216000000e-02	1.698753000000e-01	0	1.060150000000e+01	False	5.063259999997e+09	False	mid_inner	1	40	6.531705187936e-01	2.162754922030e-02	1.106957968201e-01	4.158238039590e-03	1.128654121620e-01	9.226246809180e-02	7.400101387952e-03	2.229276183469e-01	2.156978067623e+00	1.601388301995e+09	3.162761347424e-01	1.752105638606e+00	-1.031898499718e+01	2.679250566901e+01	1.428013331277e+00	1.872002429496e+00	2.379165000000e+00	1.589695174023e+00	1.189429411533e+00	1.951055271718e-01
7.760950000000e-01	1.576350000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.851955604553e+01	1.375833000000e+00	0.000000000000e+00	5.973000000000e-01	3.302320000000e+00	1.387154000000e+01	3.162378000000e+00	3.821112000000e+00	1.118276000000e+00	6.471451921618e-11	1.759579148531e+00	5.188191547840e-01	7.525884155464e+00	1.025367317683e+00	-1.092735040087e+01	9.704430229118e+00	-5.010914967504e-01	8.666791919550e+00	1-395601	1	-4.073986382383e+00	3.356480708959e+07	5.941330150708e+03	9.776573702757e+03	1.458954804271e+03	2	7.797127011931e+00	8984-6103	2.024807739258e+02	4.413600000000e-02	exploration	m1-r0	1.280500000000e+00	5.985216000000e-02	1.698753000000e-01	0	1.060150000000e+01	False	5.063259999997e+09	False	mid_outer	2	56	9.323636812779e-01	2.303972375561e-02	7.263099545161e-02	1.237656144424e-02	7.719630589743e-02	9.226246809180e-02	7.400101387952e-03	2.229276183469e-01	3.078963231958e+00	2.365933017753e+09	4.672746447455e-01	1.759579148531e+00	-1.045859675088e+01	1.909536955101e+01	1.280928067654e+00	1.901310220423e+00	2.379165000000e+00	2.230484036888e+00	9.845032448631e-01	1.547479862065e-01
7.760950000000e-01	1.576350000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.851955604553e+01	1.375833000000e+00	0.000000000000e+00	5.973000000000e-01	3.302320000000e+00	1.387154000000e+01	3.162378000000e+00	3.821112000000e+00	1.118276000000e+00	6.471451921618e-11	1.751496664111e+00	5.188191547840e-01	7.525884155464e+00	1.025367317683e+00	-1.092735040087e+01	9.704430229118e+00	-5.010914967504e-01	8.666791919550e+00	1-395601	1	-4.073986382383e+00	3.356480708959e+07	5.941330150708e+03	9.776573702757e+03	1.458954804271e+03	2	7.797127011931e+00	8984-6103	2.024807739258e+02	4.413600000000e-02	exploration	m1-r0	1.280500000000e+00	5.985216000000e-02	1.698753000000e-01	0	1.060150000000e+01	False	5.063259999997e+09	False	outer	3	119	1.283849564295e+00	1.591419876464e-02	5.066253375301e-02	1.484644789808e-02	5.513955988023e-02	9.226246809180e-02	7.400101387952e-03	2.229276183469e-01	4.239682093163e+00	3.138818953250e+09	6.199205557785e-01	1.751496664111e+00	-1.061369050983e+01	1.361183867030e+01	1.133916793126e+00	1.986886401869e+00	2.379165000000e+00	3.129034805191e+00	8.836456516394e-01	1.610539267832e-01
8.077360000000e-01	1.365390000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.988930130005e+01	1.246900000000e+00	0.000000000000e+00	3.675000000000e-01	6.823070000000e+00	4.623441000000e+01	4.046622000000e+00	6.084661000000e+00	3.763682000000e+00	5.072774920777e-12	1.295216415561e+00	8.339798268651e-01	6.104967347448e+00	7.615430393736e-01	-1.016362489156e+01	9.228995437346e+00	-7.252878551189e-01	7.561035783616e+00	1-174966	0	-3.363527978375e+00	1.273407335932e+06	5.435691364731e+02	2.052941823837e+03	1.145006942744e+03	0	7.562103399695e+00	8989-3704	1.765925292969e+02	2.631460000000e-02	exploration	m0-r1	1.105340000000e+00	1.162440000000e-01	1.550999000000e-01	1	5.774881000000e+00	False	1.694319999999e+09	False	inner	0	100	3.633810264025e-01	2.426236683100e-02	4.575644798378e-02	7.140341275639e-03	5.228096642056e-02	1.166906051064e-01	8.541930072452e-02	2.769010444766e-01	2.479374179816e+00	2.244990722401e+08	1.325009869684e-01	1.295216415561e+00	-1.129325978825e+01	8.140062946192e+00	9.106277632526e-01	1.778094701615e+00	1.734500000000e+00	1.019156831239e+00	1.430114136453e+00	3.544662025425e-01
8.077360000000e-01	1.365390000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.988930130005e+01	1.246900000000e+00	0.000000000000e+00	3.675000000000e-01	6.823070000000e+00	4.623441000000e+01	4.046622000000e+00	6.084661000000e+00	3.763682000000e+00	5.072774920777e-12	1.349693697883e+00	8.339798268651e-01	6.104967347448e+00	7.615430393736e-01	-1.016362489156e+01	9.228995437346e+00	-7.252878551189e-01	7.561035783616e+00	1-174966	0	-3.363527978375e+00	1.273407335932e+06	5.435691364731e+02	2.052941823837e+03	1.145006942744e+03	0	7.562103399695e+00	8989-3704	1.765925292969e+02	2.631460000000e-02	exploration	m0-r1	1.105340000000e+00	1.162440000000e-01	1.550999000000e-01	1	5.774881000000e+00	False	1.694319999999e+09	False	mid_inner	1	181	6.511450108956e-01	1.154144024127e-01	8.369178866211e-02	4.736850889237e-02	1.502284107898e-01	1.166906051064e-01	8.541930072452e-02	2.769010444766e-01	4.442807989491e+00	5.169929076329e+08	3.051329782055e-01	1.349693697883e+00	-1.143762069364e+01	5.149790663510e+00	7.117895755402e-01	1.723923414738e+00	1.734500000000e+00	1.610939414898e+00	1.271196001155e+00	3.698074599955e-01
8.077360000000e-01	1.365390000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.988930130005e+01	1.246900000000e+00	0.000000000000e+00	3.675000000000e-01	6.823070000000e+00	4.623441000000e+01	4.046622000000e+00	6.084661000000e+00	3.763682000000e+00	5.072774920777e-12	1.363475346471e+00	8.339798268651e-01	6.104967347448e+00	7.615430393736e-01	-1.016362489156e+01	9.228995437346e+00	-7.252878551189e-01	7.561035783616e+00	1-174966	0	-3.363527978375e+00	1.273407335932e+06	5.435691364731e+02	2.052941823837e+03	1.145006942744e+03	0	7.562103399695e+00	8989-3704	1.765925292969e+02	2.631460000000e-02	exploration	m0-r1	1.105340000000e+00	1.162440000000e-01	1.550999000000e-01	1	5.774881000000e+00	False	1.694319999999e+09	False	mid_outer	2	276	9.485852518379e-01	8.844812100545e-02	5.670276468702e-02	9.006070657547e-02	1.383806507479e-01	1.166906051064e-01	8.541930072452e-02	2.769010444766e-01	6.472263574257e+00	8.025027573313e+08	4.736429702369e-01	1.363475346471e+00	-1.157345604731e+01	3.648989160633e+00	5.621725732895e-01	2.006855893260e+00	1.734500000000e+00	2.273506550204e+00	1.039067251255e+00	3.302490434937e-01
8.077360000000e-01	1.365390000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.988930130005e+01	1.246900000000e+00	0.000000000000e+00	3.675000000000e-01	6.823070000000e+00	4.623441000000e+01	4.046622000000e+00	6.084661000000e+00	3.763682000000e+00	5.072774920777e-12	1.360343053754e+00	8.339798268651e-01	6.104967347448e+00	7.615430393736e-01	-1.016362489156e+01	9.228995437346e+00	-7.252878551189e-01	7.561035783616e+00	1-174966	0	-3.363527978375e+00	1.273407335932e+06	5.435691364731e+02	2.052941823837e+03	1.145006942744e+03	0	7.562103399695e+00	8989-3704	1.765925292969e+02	2.631460000000e-02	exploration	m0-r1	1.105340000000e+00	1.162440000000e-01	1.550999000000e-01	1	5.774881000000e+00	False	1.694319999999e+09	False	outer	3	252	1.241408002807e+00	1.868438562908e-01	2.826689920255e-01	1.144980397923e-01	3.576621126183e-01	1.166906051064e-01	8.541930072452e-02	2.769010444766e-01	8.470213701715e+00	1.035190124934e+09	6.109767487458e-01	1.360343053754e+00	-1.169655880534e+01	2.768229598919e+00	4.422021079697e-01	1.876122486804e+00	1.734500000000e+00	2.996861518122e+00	9.463823740598e-01	4.201441844446e-01
