case,kind,time,energy,oscillator_energy,mean_radius,mean_inward_acceleration
nested_co,memory_slow,14.4,-0.7570450908548404,1.7754765498440108e-07,1.4719528680810285,6.305732249660129
nested_co,memory_slow,14.5,-0.7570450908547977,1.821955824952001e-07,1.4743471450877597,6.287342966218909
nested_co,memory_slow,14.600000000000001,-0.7570450908547781,2.2146523954787698e-07,1.4767716182664676,6.271640709591459
nested_co,memory_slow,14.700000000000001,-0.757045090854795,3.001659868736521e-07,1.4792081563129509,6.257391829478597
nested_co,memory_slow,14.8,-0.7570450908548058,3.9676416613507125e-07,1.4816708573968187,6.242703691687259
nested_co,memory_slow,14.9,-0.757045090854742,4.6737647882510324e-07,1.4841880032101997,6.226552883908711
nested_co,memory_slow,15.0,-0.7570450908546918,4.7452918029966855e-07,1.4867577304836883,6.2099316443752715
nested_co,memory_slow,15.100000000000001,-0.7570450908546725,4.183038020887866e-07,1.4892991548178602,6.194017657117049
nested_co,memory_slow,15.200000000000001,-0.7570450908546066,3.3641276934959746e-07,1.4916575764744255,6.179966708208321
nested_co,memory_slow,15.3,-0.7570450908545321,2.727997973602519e-07,1.4936634942378486,6.170537325513142
nested_co,memory_slow,15.4,-0.7570450908545135,2.4832871707618347e-07,1.4951855573794606,6.168914191552133
nested_co,memory_slow,15.5,-0.7570450908545395,2.570576852237557e-07,1.4961548010594505,6.177155643800982
nested_co,memory_slow,15.600000000000001,-0.7570450908546148,2.807825791519947e-07,1.4965709013301642,6.195751301462066
nested_co,memory_slow,15.700000000000001,-0.7570450908547414,3.034725600046407e-07,1.4965000260896186,6.223679265615217
nested_co,memory_slow,15.8,-0.7570450908549146,3.1727544192547357e-07,1.4960675355463553,6.258549934054886
nested_co,memory_slow,15.9,-0.7570450908551246,3.2285359195235764e-07,1.495446094855185,6.296768317053992
nested_co,memory_slow,16.0,-0.7570450908553504,3.2893825891473265e-07,1.4948392706418852,6.333750511681161
nested_co,memory_slow,16.1,-0.7570450908555635,3.5119892740200384e-07,1.4944611415727977,6.364234078731868
nested_co,memory_slow,16.2,-0.757045090855735,4.0467943792571703e-07,1.4945132186827328,6.382718338023739
nested_co,memory_slow,16.3,-0.7570450908558469,4.865035389673109e-07,1.4951599680327972,6.3841901692027
nested_co,memory_slow,16.400000000000002,-0.7570450908557674,5.627823729315365e-07,1.4965011825140595,6.365631107690169
nested_co,memory_slow,16.5,-0.757045090855598,5.85652092284802e-07,1.4985335676792362,6.328138286890448
nested_co,memory_slow,16.6,-0.7570450908553283,5.367207303752144e-07,1.5011045821901328,6.2764502763780525
nested_co,memory_slow,16.7,-0.7570450908550773,4.480143610251584e-07,1.5039054742813678,6.21638747269503
nested_co,memory_slow,16.8,-0.7570450908547468,3.723186786139237e-07,1.5065394089266289,6.155294517139897
nested_co,memory_slow,16.900000000000002,-0.7570450908544832,3.398807626564314e-07,1.5086130145679792,6.10144740257181
nested_co,memory_slow,17.0,-0.7570450908542969,3.4520633782131174e-07,1.5097977241253662,6.0618718235971265
nested_co,memory_slow,17.1,-0.7570450908541874,3.6296088817665397e-07,1.5098603967983368,6.041378893937656
nested_co,memory_slow,17.2,-0.7570450908541578,3.6866938641943497e-07,1.508677314838124,6.04258659877835
nested_co,memory_slow,17.3,-0.7570450908542115,3.5005756364227104e-07,1.5062397188708516,6.066132638018825
nested_co,memory_slow,17.400000000000002,-0.7570450908543516,3.094146071821116e-07,1.5026540651585916,6.110773711669959
nested_co,memory_slow,17.5,-0.7570450908545827,2.618806599249841e-07,1.4981375945727002,6.173322588418394
nested_co,memory_slow,17.6,-0.7570450908549037,2.3209270581183836e-07,1.4930081638238708,6.2484758598171775
nested_co,memory_slow,17.7,-0.7570450908552986,2.4700729641902537e-07,1.4876661827842723,6.328660097152306
nested_co,memory_slow,17.8,-0.7570450908557406,3.203399616979837e-07,1.4825659250872814,6.404145624465894
nested_co,memory_slow,17.900000000000002,-0.7570450908561595,4.3180213767897093e-07,1.4781728384741157,6.4639814658159525
nested_co,memory_slow,18.0,-0.7570450908563328,5.229379816717048e-07,1.4749008260764855,6.4986629995292144
nested_co,memory_slow,18.1,-0.7570450908563671,5.325407206870707e-07,1.4730228963455478,6.50355595086118
nested_co,memory_slow,18.2,-0.757045090856227,4.496761409430268e-07,1.4725800575549473,6.47873624657113
nested_co,memory_slow,18.3,-0.7570450908559216,3.240133958544932e-07,1.4733662834449506,6.428211504299318
nested_co,memory_slow,18.400000000000002,-0.7570450908554902,2.207651701485638e-07,1.4750101986170658,6.360867928398251
nested_co,memory_slow,18.5,-0.7570450908550902,1.747526844335331e-07,1.4770760850830087,6.287836699362188
nested_co,memory_slow,18.6,-0.7570450908547478,1.8216461807112907e-07,1.4791362718306607,6.2192736964078215
nested_co,memory_slow,18.7,-0.7570450908544862,2.1799318707018671e-07,1.480817281256631,6.163071300375712
nested_co,memory_slow,18.8,-0.7570450908543146,2.547390771577109e-07,1.4818289431415632,6.12470816523866
nested_co,memory_slow,18.900000000000002,-0.7570450908542309,2.732126095393948e-07,1.4819818263935614,6.107456676814774
nested_co,memory_slow,19.0,-0.7570450908542325,2.674531841698598e-07,1.4811965211338558,6.112612377604789
nested_co,memory_slow,19.1,-0.7570450908543208,2.4665290600919106e-07,1.4795072634945994,6.139599938960231
nested_co,memory_slow,19.200000000000003,-0.757045090854497,2.3380212174798584e-07,1.4770611156476456,6.185897810206517
nested_co,memory_slow,19.3,-0.7570450908547617,2.578852909165344e-07,1.474112348961996,6.2467962999263085
nested_co,memory_slow,19.400000000000002,-0.7570450908551183,3.368393937806892e-07,1.4710098183862446,6.315138659969907
nested_co,memory_slow,19.5,-0.7570450908555334,4.5647202320832695e-07,1.4681722389642746,6.3815658878314885
nested_co,memory_slow,19.6,-0.7570450908558198,5.645169708802593e-07,1.4660406141888325,6.4363236456324655
nested_co,memory_slow,19.700000000000003,-0.7570450908560542,5.992978932689502e-07,1.4649935187345544,6.472130346593831
nested_co,memory_slow,19.8,-0.7570450908561681,5.385258009452574e-07,1.4652418509746372,6.4842589221812705
nested_co,memory_slow,19.900000000000002,-0.7570450908561207,4.17852268154554e-07,1.466780789214885,6.470750403066047
nested_co,memory_slow,20.0,-0.7570450908558898,2.9736642956320214e-07,1.4694330704097904,6.43491442393199
nested_co,memory_slow,20.1,-0.757045090855619,2.1690089526201305e-07,1.472919324887266,6.383889717050453
nested_co,memory_slow,20.200000000000003,-0.7570450908553312,1.82222399766667e-07,1.4769120040535,6.3257212389713775
nested_co,memory_slow,20.3,-0.7570450908550655,1.7840184799416147e-07,1.4810751205415744,6.267809021467199
nested_co,memory_slow,20.400000000000002,-0.7570450908548487,1.8653579112429198e-07,1.4850960959550727,6.216281502615027
nested_co,memory_slow,20.5,-0.7570450908546941,1.9262897489708704e-07,1.4887109047950955,6.17574311326315
nested_co,memory_slow,20.6,-0.7570450908546054,1.909581528377638e-07,1.4917224854391886,6.14919086428164
nested_co,memory_slow,20.700000000000003,-0.7570450908545843,1.859553779966398e-07,1.494012888922104,6.1379924645685895
nested_co,memory_slow,20.8,-0.7570450908546273,1.9231992584958194e-07,1.495549970805303,6.141844941857211
nested_co,memory_slow,20.900000000000002,-0.7570450908547329,2.291733177018371e-07,1.4963891219828729,6.158676640832087
nested_co,memory_slow,21.0,-0.757045090854908,3.0520249748158885e-07,1.4966693210208328,6.184590482186715
nested_co,memory_slow,21.1,-0.7570450908550996,4.016658601450229e-07,1.4965996354826394,6.214314259108214
nested_co,memory_slow,21.200000000000003,-0.7570450908552354,4.7278936316900807e-07,1.4964259297277365,6.242834977205356
nested_co,memory_slow,21.3,-0.7570450908553561,4.7615686938197424e-07,1.4963670251716623,6.266786868100572
nested_co,memory_slow,21.400000000000002,-0.7570450908554859,4.102816566814545e-07,1.4965443533057743,6.283214159177663
nested_co,memory_slow,21.5,-0.7570450908555051,3.16697114445117e-07,1.4969669567311024,6.290170161975572
nested_co,memory_slow,21.6,-0.7570450908554636,2.430100855954146e-07,1.4975737626498626,6.2886306574307005
nested_co,memory_slow,21.700000000000003,-0.7570450908554145,2.095988547183553e-07,1.4982764329500844,6.281300561960716
nested_co,memory_slow,21.8,-0.7570450908553537,2.0822051892797247e-07,1.4989815748741837,6.271007746519017
nested_co,memory_slow,21.900000000000002,-0.7570450908552935,2.1992596720176994e-07,1.4996015906671603,6.260131337771739
nested_co,memory_slow,22.0,-0.757045090855244,2.3000414596795235e-07,1.5000619687669385,6.250489496518279
nested_co,memory_slow,22.1,-0.757045090855212,2.3336247427223818e-07,1.5003072593583708,6.243302333220734
nested_co,memory_slow,22.200000000000003,-0.7570450908551992,2.3502359829248069e-07,1.5003058495665753,6.239142188951075
nested_co,memory_slow,22.3,-0.7570450908552052,2.494199497120735e-07,1.500053269326869,6.237862139377398
nested_co,memory_slow,22.400000000000002,-0.7570450908552262,2.9617613839441614e-07,1.4995737934856688,6.238505112732289
nested_co,memory_slow,22.5,-0.7570450908552648,3.873485377325889e-07,1.4989199080812559,6.239241444534248
nested_co,memory_slow,22.6,-0.7570450908553168,5.087329638651005e-07,1.498167820644618,6.237595561751531
nested_co,memory_slow,22.700000000000003,-0.757045090855264,6.135374582016527e-07,1.4974027989771574,6.231588005930797
nested_co,memory_slow,22.8,-0.7570450908552224,6.472946902492991e-07,1.4966830447803057,6.2214294784036985
nested_co,memory_slow,22.900000000000002,-0.7570450908551377,5.901496333445392e-07,1.4959876056823287,6.208715226772731
nested_co,memory_slow,23.0,-0.7570450908550747,4.7290458003379624e-07,1.4951993710968887,6.194923558493969
nested_co,memory_slow,23.1,-0.757045090854944,3.4931136236560987e-07,1.4941532860185576,6.182953445480959
nested_co,memory_slow,23.200000000000003,-0.7570450908548633,2.5726707155000913e-07,1.4926998976337251,6.176843077946116
nested_co,memory_slow,23.3,-0.7570450908548284,2.0447908244664383e-07,1.4907426539792992,6.1799395277081555
nested_co,memory_slow,23.400000000000002,-0.7570450908548423,1.7909923145875161e-07,1.4882524196381328,6.194070944131556
nested_co,memory_slow,23.5,-0.7570450908549107,1.6601945551453888e-07,1.4852708377931882,6.219479163815822
nested_co,memory_slow,23.6,-0.7570450908550338,1.5639033197440057e-07,1.4819077721572442,6.254924997732896
nested_co,memory_slow,23.700000000000003,-0.7570450908552077,1.5018335231347635e-07,1.4783341098088096,6.297791128979791
nested_co,memory_slow,23.8,-0.7570450908554222,1.559333535015725e-07,1.4747699152603087,6.344189385744056
nested_co,memory_slow,23.900000000000002,-0.7570450908556564,1.8909756726378221e-07,1.4714678042305405,6.389120770590518
nested_co,memory_slow,24.0,-0.7570450908558806,2.6568142268704934e-07,1.4686918680338061,6.4267386482183415
nested_co,memory_slow,24.1,-0.7570450908560726,3.8726523364405116e-07,1.4666930128190128,6.450807069833752
nested_co,memory_slow,24.200000000000003,-0.7570450908561804,5.24208347831145e-07,1.465680670916956,6.455706061571968
nested_co,memory_slow,24.3,-0.7570450908560559,6.190476975792499e-07,1.4657858225821272,6.43863607230209
nested_co,memory_slow,24.400000000000002,-0.7570450908558746,6.231484363959662e-07,1.4670068388151525,6.401617731636216
nested_co,memory_slow,24.5,-0.7570450908556395,5.377992571244704e-07,1.4691597221681574,6.349502230772083
nested_co,memory_slow,24.6,-0.7570450908553356,4.1325640406239267e-07,1.4718987758307587,6.288459735528535
nested_co,memory_slow,24.700000000000003,-0.7570450908550076,3.0700463129339887e-07,1.4748100464482365,6.22685591962509
nested_co,memory_slow,24.8,-0.7570450908547607,2.469277784261598e-07,1.4775005846782174,6.173293496301224
nested_co,memory_slow,24.900000000000002,-0.757045090854589,2.2682122160614252e-07,1.4796492430531063,6.134503737479875
nested_co,memory_slow,25.0,-0.7570450908544964,2.2389209542538532e-07,1.4810309030536866,6.114854823205281
nested_co,memory_slow,25.1,-0.7570450908544871,2.175399439642657e-07,1.4815275720088927,6.116548544134414
nested_co,memory_slow,25.200000000000003,-0.7570450908545623,1.995493143503265e-07,1.4811325672139346,6.139843703035213
nested_co,memory_slow,25.3,-0.7570450908547282,1.7627639489657316e-07,1.479949988770373,6.183119606264635
nested_co,memory_slow,25.400000000000002,-0.7570450908549866,1.6630425526205778e-07,1.478189516320699,6.242775008021311
nested_co,memory_slow,25.5,-0.7570450908553361,1.95132955965186e-07,1.4761550626706956,6.313038646162084
nested_co,memory_slow,25.6,-0.7570450908557558,2.8507232242298163e-07,1.4742248440894232,6.3858421175635005
nested_co,memory_slow,25.700000000000003,-0.7570450908562143,4.375890654315294e-07,1.472820086957624,6.451033051712405
nested_co,memory_slow,25.8,-0.7570450908566204,6.140209949712999e-07,1.4723592269408534,6.497519666258229
nested_co,memory_slow,25.900000000000002,-0.7570450908567657,7.379179751923185e-07,1.473192015012361,6.516221020832191
nested_co,memory_slow,26.0,-0.7570450908567468,7.394646823614578e-07,1.475508646552428,6.503455384326482
nested_co,memory_slow,26.1,-0.7570450908565723,6.134782553525191e-07,1.4792540185863339,6.460416321213241
nested_co,memory_slow,26.200000000000003,-0.7570450908562142,4.2584822771582245e-07,1.4841257073476282,6.392409111259237
nested_co,memory_slow,26.3,-0.7570450908557582,2.5901753929747063e-07,1.4896654851419309,6.309430022737811
nested_co,memory_slow,26.400000000000002,-0.7570450908553459,1.5889032117589408e-07,1.495363194784411,6.22319610591613
nested_co,memory_slow,26.5,-0.7570450908550016,1.2552450072109677e-07,1.5007295554389155,6.144057297418037
nested_co,memory_slow,26.6,-0.7570450908547457,1.333428596281653e-07,1.5053421045031503,6.079887696694908
nested_co,memory_slow,26.700000000000003,-0.757045090854583,1.5293470307559615e-07,1.5088736722294507,6.036044151493817
nested_co,memory_slow,26.8,-0.7570450908545109,1.6382449928224017e-07,1.5111090499146906,6.015631012556217
nested_co,memory_slow,26.900000000000002,-0.7570450908545254,1.6026789208238242e-07,1.5119536776553852,6.019746968516354
nested_co,memory_slow,27.0,-0.7570450908546271,1.531055184610093e-07,1.5114369242660257,6.047575901632475
nested_co,memory_slow,27.1,-0.7570450908548201,1.6700410513949832e-07,1.5097110203964945,6.096274401980544
nested_co,memory_slow,27.200000000000003,-0.7570450908551067,2.2917075539053703e-07,1.5070448829094807,6.160697940484253
nested_co,memory_slow,27.3,-0.757045090855495,3.4754994556633223e-07,1.5038097215150805,6.233205697562264
nested_co,memory_slow,27.400000000000002,-0.757045090855887,4.892334905422237e-07,1.5004493575373568,6.304252243341342
nested_co,memory_slow,27.5,-0.7570450908562176,5.857620434824635e-07,1.497422039842529,6.3645624053831975
nested_co,memory_slow,27.6,-0.7570450908564412,5.792501159307537e-07,1.4951057772864895,6.406960027696552
nested_co,memory_slow,27.700000000000003,-0.7570450908566092,4.716162896000425e-07,1.493706399182702,6.425943044464243
nested_co,memory_slow,27.8,-0.757045090856529,3.19839911792685e-07,1.4932388550348552,6.419689813891528
nested_co,memory_slow,27.900000000000002,-0.7570450908563289,1.8515257772445067e-07,1.493572956607787,6.391621001197446
nested_co,memory_slow,28.0,-0.7570450908560651,9.648125909417658e-08,1.4944854143984871,6.3482517398956775
nested_co,memory_slow,28.1,-0.7570450908557734,5.280732518168977e-08,1.495700932443603,6.2969610761872
nested_co,memory_slow,28.200000000000003,-0.7570450908554966,4.161684517560109e-08,1.4969277888276398,6.2447970709260225
nested_co,memory_slow,28.3,-0.7570450908552635,5.148500506266079e-08,1.4978897221150127,6.197822291832645
nested_co,memory_slow,28.400000000000002,-0.7570450908550879,7.668791714379043e-08,1.4983526294081473,6.160741242661926
nested_co,memory_slow,28.5,-0.7570450908549767,1.1899690770803038e-07,1.498144890838665,6.136711379986416
nested_co,memory_slow,28.6,-0.75704509085493,1.8797252184038596e-07,1.4971713175753236,6.127247151732695
nested_co,memory_slow,28.700000000000003,-0.7570450908549448,2.9622372620002234e-07,1.4954213744032012,6.1321320254191924
nested_co,memory_slow,28.8,-0.757045090855027,4.4633163341713095e-07,1.492971973508312,6.149329030305467
nested_co,memory_slow,28.900000000000002,-0.7570450908551706,6.14596640876115e-07,1.4899830242801044,6.175148526201981
nested_co,memory_slow,29.0,-0.7570450908552537,7.485312144262571e-07,1.4866783932910232,6.205365123565396
nested_co,memory_slow,29.1,-0.7570450908553802,7.922843764683258e-07,1.4832989106136936,6.2369657486091805
nested_co,memory_slow,29.200000000000003,-0.7570450908554784,7.264820686063544e-07,1.480032421884454,6.267506082797707
nested_co,memory_slow,29.3,-0.7570450908555896,5.84542345090111e-07,1.4769757420549974,6.29419049372751
nested_co,memory_slow,29.400000000000002,-0.7570450908556065,4.2731144327246046e-07,1.4741627129737918,6.3161222207886585
nested_co,memory_slow,29.5,-0.7570450908556393,3.028480026208757e-07,1.4716099404689222,6.334318654810076
nested_co,memory_slow,29.6,-0.7570450908556734,2.2735469897128593e-07,1.469339939847176,6.3499828763553525
nested_co,memory_slow,29.700000000000003,-0.7570450908557071,1.9270342317566632e-07,1.4673858725520248,6.3637454386088885
nested_co,memory_slow,29.8,-0.7570450908557432,1.8309347759271064e-07,1.4657893934422452,6.375649849201471
nested_co,memory_slow,29.900000000000002,-0.7570450908557815,1.8680104046811013e-07,1.4645967193204927,6.3853046230212875
nested_co,memory_slow,30.0,-0.7570450908558187,2.0097926571416548e-07,1.4638544364433717,6.392017878865028
nested_co,memory_slow,30.1,-0.7570450908558494,2.3255816931840415e-07,1.4636055729852804,6.3948838326731785
nested_co,memory_slow,30.200000000000003,-0.7570450908558691,2.96059892707079e-07,1.4638863218310822,6.392813081027531
nested_co,memory_slow,30.3,-0.7570450908558705,4.054223915534484e-07,1.4647237459142683,6.384503007998763
nested_co,memory_slow,30.400000000000002,-0.7570450908558636,5.582525326848272e-07,1.46613428173613,6.368416531244312
nested_co,memory_slow,30.5,-0.7570450908558279,7.211416253354716e-07,1.4681206304481615,6.343136000040617
nested_co,memory_slow,30.6,-0.7570450908556567,8.350668031453546e-07,1.470658692464441,6.30878652994501
nested_co,memory_slow,30.700000000000003,-0.7570450908555055,8.490333499531263e-07,1.473662341881286,6.268417124857435
nested_co,memory_slow,30.8,-0.7570450908553548,7.569920951531723e-07,1.4769414173150117,6.22605247525015
nested_co,memory_slow,30.900000000000002,-0.7570450908551918,6.00766513470596e-07,1.4802126347411664,6.185478455915483
nested_co,memory_slow,31.0,-0.7570450908550135,4.370680797803598e-07,1.48317230508281,6.151769792705732
nested_co,memory_slow,31.1,-0.7570450908549123,3.030134099960002e-07,1.4855659200064562,6.130223521065189
nested_co,memory_slow,31.200000000000003,-0.7570450908548787,2.0663265147066415e-07,1.4872237371629293,6.124629501204906
nested_co,memory_slow,31.3,-0.7570450908549133,1.3877368005493723e-07,1.4880736403397485,6.136769835780855
nested_co,memory_slow,31.400000000000002,-0.7570450908550252,8.893662474456877e-08,1.4881435860873826,6.166478816924976
nested_co,memory_slow,31.5,-0.7570450908552179,5.407457642955891e-08,1.4875581779324616,6.21172558872359
nested_co,memory_slow,31.6,-0.7570450908554901,3.986832887768582e-08,1.4865297750154105,6.268622696134175
nested_co,memory_slow,31.700000000000003,-0.7570450908558307,5.837845092535997e-08,1.4853429417358461,6.331436964000952
nested_co,memory_slow,31.8,-0.7570450908562115,1.24207426541124e-07,1.4843307743769232,6.392736773846431
nested_co,memory_slow,31.900000000000002,-0.7570450908565827,2.466377610479772e-07,1.483842478705346,6.443825830079849
nested_co,memory_slow,32.0,-0.757045090856897,4.139653022666822e-07,1.4842031524797779,6.475648462812621
nested_co,memory_slow,32.1,-0.757045090857038,5.779733727701265e-07,1.485667213048309,6.4805622329662
nested_co,memory_slow,32.2,-0.7570450908569174,6.650658496938552e-07,1.488363452522746,6.455309972892611
nested_co,memory_slow,32.300000000000004,-0.7570450908566443,6.268000809973079e-07,1.4922311816376495,6.402743690785723
nested_co,memory_slow,32.4,-0.7570450908563222,4.855542360621093e-07,1.4969831995097993,6.3293466642588685
nested_co,memory_slow,32.5,-0.7570450908558771,3.178565063123269e-07,1.5021553595884818,6.244073333238297
nested_co,memory_slow,32.6,-0.7570450908554534,1.935726772753293e-07,1.5072172124101688,6.158034721737488
nested_co,memory_slow,32.7,-0.7570450908551223,1.3658065613805612e-07,1.5116661534039681,6.08172923003811
nested_co,memory_slow,32.800000000000004,-0.757045090854884,1.300636129120444e-07,1.515082324175954,6.023166554253022
nested_co,memory_slow,32.9,-0.7570450908547407,1.4213125085751225e-07,1.5171571223911737,5.987629329466589
nested_co,memory_slow,33.0,-0.7570450908546892,1.4687208450159907e-07,1.517707305300711,5.978014886813637
nested_co,memory_slow,33.1,-0.7570450908547287,1.3442047333763403e-07,1.5166811417459671,5.995160507726926
nested_co,memory_slow,33.2,-0.7570450908548626,1.1330946560486668e-07,1.5141597797021236,6.037959196241695
nested_co,memory_slow,33.300000000000004,-0.757045090855099,1.0810903984582317e-07,1.5103546750249564,6.103230115689559
nested_co,memory_slow,33.4,-0.7570450908554422,1.5160818903517038e-07,1.505599852802184,6.1853935539817515
nested_co,memory_slow,33.5,-0.7570450908558902,2.67908474211208e-07,1.5003358236553825,6.276117875975386
nested_co,memory_slow,33.6,-0.7570450908564232,4.468987744251779e-07,1.4950799225934972,6.364384717456928
nested_co,memory_slow,33.7,-0.757045090856853,6.27539445874842e-07,1.490374584404024,6.4379555535154385
nested_co,memory_slow,33.800000000000004,-0.7570450908571638,7.211325360056152e-07,1.4867015640271006,6.486714123159596
nested_co,memory_slow,33.9,-0.7570450908572459,6.754034966169269e-07,1.4843671950604964,6.504605783178408
nested_co,memory_slow,34.0,-0.757045090857189,5.182993306181378e-07,1.4834234306644856,6.489474250655758
nested_co,memory_slow,34.1,-0.7570450908568492,3.296791552251563e-07,1.483689811571544,6.445183405366144
nested_co,memory_slow,34.2,-0.7570450908564383,1.7877186064840674e-07,1.4848351656277987,6.380954778638735
nested_co,memory_slow,34.300000000000004,-0.7570450908560176,9.303195153139131e-08,1.4864553513182053,6.307721595120279
nested_co,memory_slow,34.4,-0.7570450908556382,6.652454807398797e-08,1.4881336684580706,6.235616850568604
nested_co,memory_slow,34.5,-0.7570450908553349,7.933803154629788e-08,1.489487385429415,6.172906702623731
nested_co,memory_slow,34.6,-0.75704509085512,1.1089418462974321e-07,1.4902018318998178,6.125671747025387
nested_co,memory_slow,34.7,-0.7570450908549923,1.471643547740322e-07,1.4900531847131118,6.097836503697456
nested_co,memory_slow,34.800000000000004,-0.7570450908549498,1.8519576993755922e-07,1.4889220809107695,6.091308523995552
nested_co,memory_slow,34.9,-0.7570450908549882,2.3469590955512304e-07,1.4868004853976062,6.106063130960557
nested_co,memory_slow,35.0,-0.7570450908551072,3.1314938963267567e-07,1.4837935134288913,6.140080298141928
nested_co,memory_slow,35.1,-0.7570450908553132,4.316440915382623e-07,1.4801162835746273,6.189156005921855
nested_co,memory_slow,35.2,-0.7570450908556067,5.76087131905073e-07,1.4760828097552634,6.24691644399205
nested_co,memory_slow,35.300000000000004,-0.7570450908558409,7.002154641523086e-07,1.4720776522027585,6.305904849110282
nested_co,memory_slow,35.4,-0.7570450908561032,7.473229559863261e-07,1.4684940998023146,6.3597091671795
nested_co,memory_slow,35.5,-0.757045090856301,6.919523427699428e-07,1.4656420830912822,6.402879625855753
nested_co,memory_slow,35.6,-0.7570450908564647,5.620600376431026e-07,1.4636875736141994,6.4304450258314265
nested_co,memory_slow,35.7,-0.7570450908564549,4.1604427159277546e-07,1.4626690712300832,6.44080449484599
nested_co,memory_slow,35.800000000000004,-0.7570450908564027,3.004852190644193e-07,1.4625428443095723,6.43589490218221
nested_co,memory_slow,35.9,-0.7570450908563001,2.2984614669222357e-07,1.4632123717696137,6.419144036455231
nested_co,memory_slow,36.0,-0.7570450908561657,1.950540920569424e-07,1.4645450377603615,6.394337288794347
nested_co,memory_slow,36.1,-0.7570450908560225,1.8096243411420835e-07,1.4663864604266803,6.365203980635202
nested_co,memory_slow,36.2,-0.7570450908558894,1.7739901597593682e-07,1.468575472055528,6.33516024058927
nested_co,memory_slow,36.300000000000004,-0.7570450908557786,1.82670812129073e-07,1.4709590302924211,6.30707055620875
nested_co,memory_slow,36.4,-0.7570450908556988,2.0365123906745238e-07,1.4734057210516869,6.2830291704800905
nested_co,memory_slow,36.5,-0.7570450908556516,2.537548726673175e-07,1.4758168854958444,6.2641627715460775
nested_co,memory_slow,36.6,-0.7570450908556378,3.4612371229832315e-07,1.4781348041165758,6.250446588632675
nested_co,memory_slow,36.7,-0.7570450908556652,4.799776998445753e-07,1.4803472010369585,6.240588846484269
nested_co,memory_slow,36.800000000000004,-0.7570450908557146,6.265804759335266e-07,1.4824854535740506,6.2323151624498445
nested_co,memory_slow,36.9,-0.7570450908556807,7.315942741776853e-07,1.4846084864029687,6.223713795881471
nested_co,memory_slow,37.0,-0.7570450908556747,7.444006574372597e-07,1.48676041734834,6.21476334237641
nested_co,memory_slow,37.1,-0.7570450908556654,6.556631025355973e-07,1.4889148227977933,6.206002329146907
nested_co,memory_slow,37.2,-0.7570450908556458,5.057272566347579e-07,1.490963246766989,6.197733063994335
nested_co,memory_slow,37.300000000000004,-0.7570450908555811,3.538833439792424e-07,1.4927651318548887,6.191884167901286
nested_co,memory_slow,37.4,-0.7570450908555657,2.404687782262449e-07,1.494202633148375,6.1913220084846445
nested_co,memory_slow,37.5,-0.7570450908555885,1.7387562555589208e-07,1.4952080034892763,6.198142843667277
nested_co,memory_slow,37.6,-0.7570450908556501,1.4195570019839968e-07,1.4957713203750649,6.213056117048536
nested_co,memory_slow,37.7,-0.7570450908557551,1.2867448035295947e-07,1.4959391760792728,6.235401377431191
nested_co,memory_slow,37.800000000000004,-0.7570450908558977,1.2369558965735958e-07,1.4958084602456965,6.263303037908791
nested_co,memory_slow,37.9,-0.7570450908560692,1.250678684764232e-07,1.4955162357146805,6.293845149312017
nested_co,memory_slow,38.0,-0.757045090856253,1.3940806463847972e-07,1.4952260367609165,6.323276881981608
nested_co,memory_slow,38.1,-0.7570450908564248,1.803840734253402e-07,1.4951112123450607,6.347270260483819
nested_co,memory_slow,38.2,-0.7570450908565617,2.608604903966131e-07,1.4953364691790614,6.3612492226023205
nested_co,memory_slow,38.300000000000004,-0.7570450908566557,3.756235513278182e-07,1.49603862104212,6.360912644490677
nested_co,memory_slow,38.400000000000006,-0.757045090856601,4.870502570437007e-07,1.4973047561942825,6.343417388933681
nested_co,memory_slow,38.5,-0.7570450908564416,5.394363377874415e-07,1.4991398820668231,6.309381124528624
nested_co,memory_slow,38.6,-0.7570450908562006,5.033134667162142e-07,1.5014219381691691,6.262977289555618
nested_co,memory_slow,38.7,-0.7570450908559899,4.04143460600562e-07,1.503883357613363,6.209352929668843
nested_co,memory_slow,38.800000000000004,-0.7570450908556946,2.9918270696599e-07,1.5061647596050296,6.154820377149992
nested_co,memory_slow,38.900000000000006,-0.7570450908554506,2.3097677693280273e-07,1.5079027214663614,6.106892139840683
nested_co,memory_slow,39.0,-0.7570450908552805,2.0584053842959543e-07,1.508792789660144,6.072225213615953
nested_co,memory_slow,39.1,-0.7570450908551825,2.0508417391073893e-07,1.5086210517634564,6.055448999484248
nested_co,memory_slow,39.2,-0.7570450908551606,2.0625447540041674e-07,1.5072781387615355,6.059070323174998
nested_co,memory_slow,39.300000000000004,-0.7570450908552191,1.9681786323761404e-07,1.5047644785065635,6.083648425782018
nested_co,memory_slow,39.400000000000006,-0.7570450908553609,1.780480570143373e-07,1.5011901321001404,6.127890784081979
nested_co,memory_slow,39.5,-0.7570450908555896,1.6359371588729544e-07,1.4967697853243522,6.188611499160741
nested_co,memory_slow,39.6,-0.7570450908559019,1.7579292369074177e-07,1.4918119227345494,6.260604650229547
nested_co,memory_slow,39.7,-0.7570450908562792,2.3837616406914203e-07,1.4867003123749831,6.336552350561783
nested_co,memory_slow,39.800000000000004,-0.7570450908566914,3.613988525407283e-07,1.4818656420941727,6.407180747213011
