case,comparison,aperture,profile_L1,centroid_km_s,reference_L1_mjy_beam,passed
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,planar,6,0.00036102446600323014,0.002695915480025235,5.913837744049866,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,planar,7,0.00014846374610986662,0.0004974782468911698,5.5343387749215935,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,planar,8,0.0004924463985315795,0.01375708938333986,4.157341590826388,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,planar,9,0.001848837559856811,0.012929320749456963,8.495419564269335,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,planar,10,0.0006370499475563343,0.018976259312637467,18.73655120823057,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,planar,11,0.0008489236321896256,0.028970922612032268,4.147830092084229,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,planar,12,0.0003789699148772546,0.013979721706718351,7.1343378645225375,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,planar,13,0.0004021508529600658,0.06006563715178004,10.962482517441005,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,planar,14,7.144698580546668e-05,0.10548107274189533,7.567772052954319,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,0,0.0003747683516944188,0.0005335031549940084,3.968820541050925,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,1,0.0011593738125062099,0.006510383723160373,6.566280968908702,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,2,0.00022168254485714986,0.0006683255104249497,17.72655975716343,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,3,0.00010882130609491082,0.0006653181322811008,22.60616056931387,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,4,0.0005323913271706399,0.006053239082407735,7.821989024843671,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,5,0.00021913223511143732,0.00013552493847335256,9.427905427919722,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,6,0.0002856350971348372,0.0006621505096688907,5.914283457233651,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,7,0.0008047791727468351,0.0006347972022817672,5.529067448441615,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,8,0.0006705614532259627,0.006081190630666811,4.160516870900563,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,9,0.00025391460769680905,0.002053812114588993,8.481760737126951,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,10,6.868905406281864e-05,0.0007686138373372842,18.746319689906574,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,11,0.0001841722759653539,0.003915162863847854,4.144999856690215,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,12,0.0003725695664640121,0.0142189756014659,7.1341232280827285,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,13,0.00019693332366000648,0.011740540870533778,10.955984813775972,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,vertical,14,5.488320944809551e-05,0.01949323185783669,7.567539532036253,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,0,0.002425328734859399,0.004304062844401102,3.9799605228496575,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,1,0.0003245615153259417,0.002314815877969778,6.57587164084578,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,2,0.0005175496799156626,0.012206425743361393,17.71776450936442,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,3,0.0005384477999060279,0.0028082742121817716,22.596453642111154,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,4,0.00042418732450924654,0.010508243684400398,7.8195998554626165,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,5,0.000380351582678974,0.007359133783090499,9.423970748868832,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,6,0.000636449489603948,0.0032572194946354216,5.912209961151234,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,7,0.0006261947204612024,0.0011509509397686912,5.530054236002385,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,8,0.0007922743520258219,0.01930805769431032,4.159912765779466,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,9,0.002094899506054715,0.014837823713918397,8.497426589679497,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,10,0.0007025939070471065,0.019561801484854868,18.735291430718945,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,11,0.0010090971900638156,0.03380405053202651,4.148458593875135,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,12,0.0006347796830603088,0.00030642579379502877,7.136448289768722,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,13,0.0002122062969442787,0.04678314140346629,10.960421316276381,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,joint,14,7.971655198580806e-05,0.08661301340470118,7.5674315836490775,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,0,0.000332180014248588,0.0004325330446164344,3.9799605228496575,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,1,0.001112017694980581,0.006359472111011399,6.57587164084578,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,2,0.00021069508321654084,0.0006607729619751979,17.71776450936442,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,3,0.00010748895554591538,0.0006315699702739153,22.596453642111154,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,4,0.000508580753512085,0.005912462419525255,7.8195998554626165,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,5,0.00019834719109857634,0.00011336097619718544,9.423970748868832,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,6,0.00027532562431422264,0.0005613040146101866,5.912209961151234,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,7,0.0007747733993845614,0.0006534726928775214,5.530054236002385,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,8,0.0006204164398537858,0.005550968310970461,4.159912765779466,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,9,0.0002522865714188421,0.0019085029644614337,8.497426589679497,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,10,6.794066537658069e-05,0.0005855421722174015,18.735291430718945,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,11,0.00016958770032058325,0.00483312791999424,4.148458593875135,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,12,0.00035713702060451873,0.013673295912923322,7.136448289768722,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,13,0.00019002018393031306,0.01328249574831375,10.960421316276381,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_planar_vertical,14,4.8852567554082086e-05,0.018868059337194154,7.5674315836490775,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,0,0.0027990181648224976,0.00483756599939511,3.9799605228496575,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,1,0.0014587015666998652,0.008825199601130151,6.57587164084578,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,2,0.0006398263635619792,0.012874751253786343,17.71776450936442,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,3,0.00042957974663064807,0.0034735923444628725,22.596453642111154,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,4,0.00033501974476930914,0.004455004601992663,7.8195998554626165,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,5,0.000501625445803531,0.0072236088446171465,9.423970748868832,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,6,0.00035071507763699604,0.002595068984966531,5.912209961151234,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,7,0.0001784409261094717,0.0005161537374869241,5.530054236002385,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,8,0.00048017462622750343,0.01322686706364351,4.159912765779466,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,9,0.0018486191804414685,0.012784011599329403,8.497426589679497,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,10,0.0006354953223879433,0.018793187647517584,18.735291430718945,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,11,0.0008337403174339115,0.029888887668178654,4.148458593875135,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,12,0.00037417467633418794,0.014525401395260928,7.136448289768722,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,13,0.0004090599069548168,0.058523682274000066,10.960421316276381,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys30_sig20,fine_vertical_planar,14,7.065370084617117e-05,0.10610624526253787,7.5674315836490775,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,0,0.002825571181934709,0.004738968723643211,3.983260335541203,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,1,0.0022939095016468914,0.008677798115435564,6.584783506401537,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,2,0.002819694136409679,0.012872970763226022,17.72480480118902,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,3,0.0013773316487798726,0.0034414414830479245,22.603042148149868,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,4,0.0016402784681463659,0.004595840348017077,7.815794201442609,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,5,0.0024642003399673366,0.007245125715321876,9.422608901757325,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,6,0.0026820188901769963,0.0026939139351646046,5.917050706563981,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,7,0.0024104525443050208,0.000497805121337791,5.534368237080776,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,8,0.002987151418277301,0.011908392876762264,4.320076729684326,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,9,0.003926385071863614,0.01283374476889243,8.530016446347265,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,10,0.0012213905750513016,0.0051135799008505955,21.202235089819705,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,11,0.0014221291685895393,0.0025417145893555926,4.877872887043319,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,12,0.0015665905202219828,0.004576543449651638,8.001775274742482,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,13,0.00041373296296985467,0.001208413584173229,12.642983856127604,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,planar,14,0.00023009138252271178,0.0009668953643640066,8.711005251037777,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,0,0.00037500698189679835,0.0005332326755009831,3.970794157313638,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,1,0.0011600406580796376,0.00651654099196719,6.567870500385529,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,2,0.00036023660873118877,0.0006678486430828912,17.737340590375258,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,3,0.00011849090076397999,0.0006653671148555418,22.610325344899913,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,4,0.0006594901511794251,0.006053589077410493,7.822039866991285,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,5,0.00024227820874303104,0.0001350717908010779,9.428413193665715,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,6,0.0006477778467387814,0.0006701870369821838,5.917492052905401,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,7,0.000922960792812116,0.0006345957924729362,5.529096748506314,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,8,0.000847595409716388,0.00469045399822221,4.323426896095546,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,9,0.000741398456387236,0.0020393827612252835,8.516351618612777,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,10,0.00019484052550007913,0.00020869456676564369,21.21383376277916,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,11,0.0005173140657260052,0.0017558915870736769,4.875017134366929,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,12,0.0006963286982137945,0.004574200933959105,8.002156080590302,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,13,0.00021764310201151648,0.0005015362859737138,12.635174315042658,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,vertical,14,0.00010889103738325244,0.00041660171244473077,8.71065330311678,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,0,0.0025602143618182454,0.004306683912908227,3.9819375754069353,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,1,0.0015820850709516486,0.002312266591140144,6.5774659761956915,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,2,0.003027237768829451,0.012212658935055742,17.72851078540245,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,3,0.0014224439997075641,0.0028098202898334534,22.600613139721716,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,4,0.0019192489669866899,0.010508647796868331,7.8196507046623935,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,5,0.0026528597087570353,0.007358040799338994,9.424478410953107,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,6,0.002906171753787204,0.0032628434866744938,5.915417538504199,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,7,0.0026681245803232296,0.0011510865509904988,5.530083606694116,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,8,0.003027953272226606,0.016180123991702544,4.322896784847439,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,9,0.00404312026237885,0.01472895676377739,8.531992478785243,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,10,0.0013420939855986465,0.00527109194702291,21.200823948307328,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,11,0.0015324621695408554,0.004320802907351151,4.878787656321719,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,12,0.0017913720215560417,0.0001733136499808552,8.004448663864473,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,13,0.00038975990140891745,0.000701673832601557,12.640436604070644,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,joint,14,0.00028162828645807066,0.0005693289647226152,8.710526875593995,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,0,0.0003330745411690321,0.00043228481073498415,3.9819375754069353,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,1,0.0011125636070609141,0.00636553152429542,6.5774659761956915,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,2,0.0003454584710671508,0.0006603118281702791,17.72851078540245,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,3,0.00011726160859438039,0.0006316211932144711,22.600613139721716,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,4,0.0006376601794315965,0.005912807448851254,7.8196507046623935,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,5,0.00022513644292884027,0.0001129150840171178,9.424478410953107,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,6,0.0006118597631065948,0.0005689295515098891,5.915417538504199,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,7,0.000887203175630021,0.0006532814296527079,5.530083606694116,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,8,0.0008026247381727903,0.00427173111494028,4.322896784847439,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,9,0.0007156206208876121,0.00189521199488496,8.531992478785243,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,10,0.00018749969346474566,0.0001575120461723145,21.200823948307328,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,11,0.00047526238776321515,0.0017790883179955586,4.878787656321719,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,12,0.0006631689776439327,0.0044032297996707825,8.004448663864473,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,13,0.0002109725970664975,0.0005067397515716721,12.640436604070644,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_planar_vertical,14,0.00010490533160665248,0.0003975663996413914,8.710526875593995,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,0,0.0028625683204897045,0.00483991658840921,3.9819375754069353,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,1,0.0023317058800245757,0.008828807583107334,6.5774659761956915,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,2,0.0028113268309107363,0.012880507578138634,17.72851078540245,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,3,0.0013744960300859,0.0034751874046889952,22.600613139721716,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,4,0.001629063262030596,0.004455058719457838,7.8196507046623935,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,5,0.0024545880318973764,0.007222969008537916,9.424478410953107,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,6,0.0026815696924776416,0.00259265644969231,5.915417538504199,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,7,0.0024201428825173805,0.0005164907585175627,5.530083606694116,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,8,0.002985554716938267,0.011489669993480334,4.322896784847439,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,9,0.003915719555269928,0.012689574002552106,8.531992478785243,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,10,0.0012110835021209403,0.005062397380257266,21.200823948307328,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,11,0.0014559724689335422,0.0025649113202774743,4.878787656321719,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,12,0.0015637512246854625,0.00474751458393996,8.004448663864473,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,13,0.00041752820118501127,0.0012032101185752708,12.640436604070644,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig3,fine_vertical_planar,14,0.00022598987664505053,0.000985930677167346,8.710526875593995,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,0,0.002756064961203448,0.00474066202708201,3.9832273452696927,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,1,0.0014507005862882544,0.00867853032325172,6.584758422609216,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,2,0.0010384443766831616,0.012879560701080095,17.72455622537947,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,3,0.00043106311069453137,0.0034415135463490287,22.60301584239662,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,4,0.0004960601377952908,0.0045958403381618496,7.815794189660287,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,5,0.0007867128990826834,0.007245121631115126,9.422607714921647,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,6,0.00040200691385733334,0.0026939139342586627,5.917050706563982,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,7,0.0002645236561625361,0.0004978051214585832,5.534368237070763,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,8,0.0009353798707076293,0.011908392903549725,4.320076723609579,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,9,0.0020325642835159483,0.012833744768583344,8.530016446347263,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,10,0.0006815285239590447,0.0051135823013055415,21.202229498894994,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,11,0.0008182324461284679,0.002542064367027308,4.877852084664325,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,12,0.00045208301139893533,0.004576547398741582,8.001773552087455,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,13,0.0004084820786366867,0.0012078629321763401,12.642789040101375,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,planar,14,8.282108463447795e-05,0.0009673845374251755,8.710838500712786,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,0,0.00037477434658092897,0.0005332410597986836,3.970761351543756,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,1,0.001159858992418852,0.006517542006065469,6.567845717643977,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,2,0.0002499000622114036,0.0006678545724057017,17.737090476014473,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,3,0.00010920918542739603,0.0006653718394815655,22.6102989774399,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,4,0.0005994980807239358,0.0060535891470365755,7.822039855124609,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,5,0.00021949563466448324,0.00013506705754906534,9.428412006377853,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,6,0.00028644185617072337,0.0006701870369816287,5.9174920529054,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,7,0.0008047921085981547,0.0006345957913325151,5.529096748497221,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,8,0.0007050975684875499,0.00469045408229718,4.323426890143859,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,9,0.0003445880743589233,0.0020393827612252835,8.516351618612774,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,10,7.60010780826958e-05,0.00020869589205574357,21.213828170767194,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,11,0.00021594094075256642,0.0017560009587072045,4.874996308844808,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,12,0.0004411708309048646,0.0045741961427481215,8.00215435821037,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,13,0.00020938757123365495,0.000501498815260959,12.634979878438092,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,vertical,14,6.169188179594041e-05,0.0004164530505548214,8.710486687743039,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,joint,0,0.002430975205471588,0.004308376431474414,3.9819047666211573,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,joint,1,0.0004721556506350615,0.002311999952247845,6.577441058446588,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,joint,2,0.0009641221886812019,0.012219237656921678,17.728262297061562,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,joint,3,0.0005388010732304668,0.002809887492887242,22.60058681740733,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,joint,4,0.0007342968773857647,0.010508647859296616,7.819650692814999,True
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s1_sys0_sig10,joint,5,0.000728157938204706,0.007358031916361085,9.424477222071467,True
