axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	log_baryonic_speed_km_s	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	phase_space_proxy	minimum_item34_role_separation_arcsec	mass_bin	sersic_bin	sample_cell	role	outer_fold	source_map_read	velocity_response_read
7.668960000000e-01	1.383647000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.304479980469e+01	1.270343000000e+00	0.000000000000e+00	4.723000000000e-01	4.155390000000e+01	3.534682000000e+00	4.819729000000e+00	2.753972000000e+00	4.924852021403e-01	1.099883931718e+00	-1.046271344370e+01	8.832533181426e+00	-3.846094232694e-01	7.847562777145e+00	1-167067	-3.677538787502e+00	8459-1902	1.485025329590e+02	1.696120000000e-02	1.665090000000e+00	2.343256000000e-02	3.078710000000e-02	1.258589000000e+01	2.436878512888e+03	6.800380000005e+08	3.108030000000e+00	1.486804166987e+00	9.812339963969e-12	5.407405839541e+06	6.732988965703e+00	8.272576464742e+00	3.279908463933e+03	0	1	m0-n1	exploration	4	False	False
7.795960000000e-01	1.303467000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.366049957275e+01	1.201999000000e+00	0.000000000000e+00	2.001000000000e-01	5.965835000000e+01	4.220973000000e+00	6.418230000000e+00	4.905218000000e+00	8.894288901351e-01	8.001193060127e-01	-9.917579607152e+00	8.772879622026e+00	-7.552645754197e-01	6.994021841756e+00	1-167013	-3.052296475810e+00	8459-9102	1.498888854980e+02	1.704910000000e-02	1.021840000000e+00	7.166383000000e-02	9.968063000000e-02	6.311307000000e+00	2.248921626971e+03	5.927610000000e+08	7.752270000000e+00	1.258505543289e+00	1.374775079899e-12	3.037416461577e+05	5.482504342318e+00	7.706987712450e+00	6.783894683508e+03	0	0	m0-n0	exploration	1	False	False
4.250080000000e-01	1.319625000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.670133209229e+01	1.209762000000e+00	0.000000000000e+00	3.635000000000e-01	6.775491000000e+01	4.092546000000e+00	6.154707000000e+00	4.626587000000e+00	8.667450273841e-01	1.010179066840e+00	-9.817198883665e+00	8.777683408091e+00	-4.102276135772e-01	7.044193353323e+00	1-279083	-3.088724162969e+00	8466-9102	1.705832977295e+02	1.747580000000e-02	1.472870000000e+00	9.130289000000e-02	1.655113000000e-01	1.023715000000e+01	9.750556539518e+02	5.993539999998e+08	7.357750000000e+00	1.272249367697e+00	1.543132303617e-12	3.592193449984e+05	5.555359716636e+00	7.738611613544e+00	3.213797405425e+03	0	1	m0-n1	exploration	3	False	False
4.529760000000e-01	1.620731000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.804391479492e+01	1.443453000000e+00	0.000000000000e+00	6.123000000000e-01	9.380652000000e+00	3.403007000000e+00	3.307453000000e+00	8.505051000000e-01	8.262329348839e-01	8.788692069874e-01	-1.119935767233e+01	9.313272293438e+00	-6.503726517756e-01	7.660806423671e+00	1-134020	-3.417286744393e+00	8486-6102	2.380468902588e+02	1.932670000000e-02	7.561620000000e-01	1.299914000000e-02	2.286293000000e-02	7.566050000000e+00	1.136386781379e+03	2.057179999998e+09	6.702440000001e+00	1.560299856621e+00	6.382873437620e-12	1.631116118852e+06	6.212484879484e+00	7.531585309621e+00	1.444576673103e+03	0	0	m0-n0	reserved_confirmation		False	False
3.901320000000e-01	1.918825000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.799552154541e+01	1.731909000000e+00	0.000000000000e+00	7.260000000000e-01	2.343986000000e+00	2.688405000000e+00	5.193667000000e-01	-2.437872000000e+00	7.674022675680e-01	1.139328631362e+00	-1.175779728652e+01	9.550670985448e+00	-2.706425753722e-01	8.015866450312e+00	1-133922	-3.624232091372e+00	8486-6104	2.391956939697e+02	1.747180000000e-02	1.439330000000e+00	6.206885000000e-03	8.049496000000e-03	1.378252000000e+01	7.394808718554e+02	3.553619999997e+09	5.853320000000e+00	1.708414536284e+00	1.445693604489e-11	4.230342918697e+06	6.626375573442e+00	7.501131964590e+00	3.089316044924e+03	1	1	m1-n1	exploration	4	False	False
6.271850000000e-01	1.541517000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.788089370728e+01	1.382823000000e+00	0.000000000000e+00	5.363000000000e-01	1.427230000000e+01	3.882310000000e+00	4.711699000000e+00	2.581116000000e+00	8.522810997839e-01	7.191125099153e-01	-1.088359524710e+01	9.237958231194e+00	-7.503186821769e-01	7.533396031626e+00	1-133976	-3.340557465921e+00	8486-9101	2.387184753418e+02	1.829380000000e-02	1.297170000000e+00	2.261325000000e-02	2.567720000000e-02	5.237361000000e+00	3.830126840464e+02	1.729649999999e+09	7.116739999999e+00	1.509618743049e+00	4.759987816228e-12	1.145582372961e+06	6.059026322540e+00	7.530170093393e+00	2.204473576074e+03	0	1	m0-n1	exploration	0	False	False
4.187570000000e-01	1.376179000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.110157012939e+01	1.244216000000e+00	0.000000000000e+00	3.831000000000e-01	3.504079000000e+01	4.164913000000e+00	6.215171000000e+00	4.891904000000e+00	8.115863992492e-01	7.745165277843e-01	-1.019306152149e+01	8.300699806370e+00	-6.745175872982e-01	6.677527007871e+00	1-131989	-2.932970304311e+00	8546-12702	2.362981567383e+02	1.247590000000e-02	1.709700000000e+00	1.281263000000e-02	1.970237000000e-02	5.949994000000e+00	1.978278753113e+03	1.998480000000e+08	6.480170000000e+00	1.061336880904e+00	6.633409636363e-13	1.753282908980e+05	5.243851999320e+00	8.059841356607e+00	3.870290240778e+03	0	1	m0-n1	exploration	1	False	False
5.642310000000e-01	1.735936000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.667532348633e+01	1.466389000000e+00	0.000000000000e+00	7.485000000000e-01	1.842997000000e+01	3.349683000000e+00	4.098769000000e+00	1.221991000000e+00	5.609426701293e-01	1.025206703695e+00	-1.091000979699e+01	1.002686815087e+01	-4.522975189916e-01	8.904982810614e+00	1-93231	-4.172020070242e+00	8548-6104	2.457473907471e+02	4.800180000000e-02	1.745090000000e+00	1.308755000000e-01	2.040243000000e-01	1.059758000000e+01	5.857353230555e+02	1.063819999993e+10	3.638670000000e+00	2.049742917714e+00	1.119934491288e-10	5.271710239644e+07	7.721951531180e+00	7.572722778037e+00	2.135909404343e+03	1	1	m1-n1	exploration	0	False	False
6.231940000000e-01	1.567863000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.390165710449e+01	1.376823000000e+00	0.000000000000e+00	5.665000000000e-01	1.537258000000e+01	4.111900000000e+00	5.277822000000e+00	3.210689000000e+00	6.084629172314e-01	1.049018278834e+00	-1.082658582384e+01	9.622439921716e+00	-3.231071177899e-01	8.405514087254e+00	1-92345	-3.898525585011e+00	8561-3703	2.409664916992e+02	2.992860000000e-02	1.798110000000e+00	6.249627000000e-02	7.184317000000e-02	1.119485000000e+01	1.275204156880e+03	4.192179999998e+09	4.059410000000e+00	1.823768679586e+00	3.545878878495e-11	1.496106675473e+07	7.174962560719e+00	7.703656521961e+00	4.400631920209e+03	1	1	m1-n1	exploration	3	False	False
5.658040000000e-01	1.730103000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.325904464722e+01	1.480253000000e+00	0.000000000000e+00	7.493000000000e-01	1.302908000000e+01	2.860256000000e+00	2.929096000000e+00	-5.692572000000e-01	5.299139178566e-01	1.130124291534e+00	-1.109033346900e+01	1.015931147370e+01	-2.629786430866e-01	9.099483637991e+00	1-91317	-4.284784860067e+00	8561-6103	2.374207305908e+02	4.969030000000e-02	2.466590000000e+00	1.172136000000e-01	2.360999000000e-01	1.349349000000e+01	2.335974447328e+02	1.443149999987e+10	3.387770000000e+00	2.131478955266e+00	1.752642938744e-10	8.860966829974e+07	7.947481110828e+00	7.553044245031e+00	6.506910983203e+03	1	1	m1-n1	exploration	1	False	False
7.133640000000e-01	1.314496000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.980065536499e+01	1.219665000000e+00	0.000000000000e+00	2.396000000000e-01	5.605767000000e+01	4.340843000000e+00	6.185880000000e+00	4.793128000000e+00	5.786483770372e-01	1.086581904835e+00	-9.995179137639e+00	8.653313837334e+00	-3.012712698273e-01	7.496017083259e+00	1-92710	-3.458684353111e+00	8563-3704	2.420837707520e+02	1.923970000000e-02	1.642150000000e+00	4.551292000000e-02	1.038637000000e-01	1.220624000000e+01	1.560061586248e+03	4.501050000002e+08	3.790080000000e+00	1.354112907492e+00	4.367439450698e-12	1.973695254536e+06	6.295280096920e+00	8.232941374443e+00	2.428293847064e+03	0	1	m0-n1	reserved_confirmation		False	False
3.479790000000e-01	1.700001000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.814915084839e+01	1.495661000000e+00	0.000000000000e+00	7.049000000000e-01	1.015598000000e+01	3.236978000000e+00	3.323588000000e+00	7.795178000000e-01	9.464493173030e-01	8.941665266363e-01	-1.119025024092e+01	9.514805331091e+00	-6.393458197495e-01	7.621906696485e+00	1-133979	-3.337728689591e+00	8564-12702	2.385316772461e+02	1.918120000000e-02	8.096440000000e-01	2.111325000000e-02	3.535559000000e-02	7.837301000000e+00	9.754818225435e+02	3.271940000000e+09	8.839940000001e+00	1.600958184238e+00	5.836016430922e-12	1.130755658943e+06	6.053368769880e+00	7.250494217166e+00	2.377504626847e+03	1	0	m1-n0	exploration	2	False	False
7.637650000000e-01	1.316655000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.830419158936e+01	1.224553000000e+00	0.000000000000e+00	3.459000000000e-01	5.049580000000e+01	4.250903000000e+00	5.616799000000e+00	4.288097000000e+00	5.249358956609e-01	1.054582415417e+00	-1.018516234214e+01	8.802750471107e+00	-3.710335869323e-01	7.752878679785e+00	1-133958	-3.613971392062e+00	8564-1901	2.395448913574e+02	1.959410000000e-02	1.212590000000e+00	4.145607000000e-02	6.511166000000e-02	1.133920000000e+01	6.138969060371e+02	6.349660000006e+08	3.349160000000e+00	1.455687465067e+00	7.890208674230e-12	4.035098817356e+06	6.605854174822e+00	8.238791779621e+00	1.712317984563e+03	0	0	m0-n0	exploration	2	False	False
4.609070000000e-01	1.298406000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.731723403931e+01	1.200399000000e+00	0.000000000000e+00	4.133000000000e-01	5.655350000000e+01	4.591599000000e+00	6.328048000000e+00	4.673984000000e+00	6.297550622040e-01	1.307138400018e+00	-1.020082749557e+01	9.152178227598e+00	-5.479364638203e-02	7.892668103190e+00	1-209687	-3.631456520493e+00	8564-3701	2.388712158203e+02	1.971750000000e-02	1.000200000000e+00	8.940272000000e-02	1.659815000000e-01	2.028329000000e+01	1.077921448777e+03	1.419640000001e+09	4.263390000000e+00	1.577991760041e+00	1.088624020141e-11	4.373452677863e+06	6.640824431684e+00	7.906849151561e+00	2.735969685253e+03	0	0	m0-n0	reserved_confirmation		False	False
5.280730000000e-01	1.482515000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.836721038818e+01	1.328353000000e+00	0.000000000000e+00	4.672000000000e-01	1.853690000000e+01	4.008796000000e+00	5.225900000000e+00	3.751803000000e+00	8.463655692404e-01	8.056930198326e-01	-1.072969653919e+01	9.243561368324e+00	-5.670765448365e-01	7.550830229843e+00	1-133956	-3.352232330301e+00	8564-9101	2.394392700195e+02	1.891580000000e-02	1.636690000000e+00	3.264862000000e-02	5.058500000000e-02	6.392828000000e+00	6.284422095744e+02	1.752110000001e+09	7.020459999999e+00	1.515378076886e+00	4.954958704037e-12	1.208860122091e+06	6.082376051300e+00	7.536241820643e+00	1.650220597488e+03	0	1	m0-n1	exploration	4	False	False
4.201930000000e-01	1.518693000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.915565872192e+01	1.328582000000e+00	0.000000000000e+00	5.822000000000e-01	1.779325000000e+01	3.789342000000e+00	4.796174000000e+00	2.722553000000e+00	7.506549348710e-01	1.007536978840e+00	-1.075285611127e+01	9.648738511746e+00	-5.920833311593e-01	8.147428642004e+00	1-92733	-3.698386853567e+00	8565-12705	2.425235137939e+02	4.038400000000e-02	8.626280000000e-01	7.868327000000e-02	1.806282000000e-01	1.017506000000e+01	1.050684507677e+03	4.453879999999e+09	5.631900000001e+00	1.765821965781e+00	1.957214621249e-11	5.952303919846e+06	6.774685097831e+00	7.477219200486e+00	2.534033968977e+03	1	0	m1-n0	exploration	1	False	False
4.231470000000e-01	1.670678000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.695199203491e+01	1.458466000000e+00	0.000000000000e+00	7.700000000000e-01	1.735596000000e+01	3.306400000000e+00	3.311535000000e+00	9.352824000000e-01	7.135669789162e-01	1.186748739404e+00	-1.101558288612e+01	9.904583560277e+00	-2.963822926619e-01	8.477449602444e+00	1-134259	-3.881941311764e+00	8565-3701	2.405325012207e+02	2.843130000000e-02	9.721140000000e-01	7.744630000000e-02	1.327122000000e-01	1.537265000000e+01	1.162048403573e+03	8.027560000005e+09	5.170910000000e+00	1.912288468024e+00	4.184652621096e-11	1.386098246855e+07	7.141794014226e+00	7.404928610153e+00	6.612154116098e+03	1	0	m1-n0	exploration	3	False	False
6.132490000000e-01	1.433425000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.851782608032e+01	1.315599000000e+00	0.000000000000e+00	4.126000000000e-01	3.016372000000e+01	3.858407000000e+00	5.673319000000e+00	3.806952000000e+00	6.948525447345e-01	9.065030155446e-01	-1.047395754487e+01	9.213081915773e+00	-3.891320000997e-01	7.823376826304e+00	1-92561	-3.564262140785e+00	8565-3704	2.425521697998e+02	2.008500000000e-02	2.275120000000e+00	5.484340000000e-02	6.325912000000e-02	8.063118000000e+00	8.835002663779e+02	1.633360000000e+09	4.952820000000e+00	1.575894862863e+00	9.280826113653e-12	3.209487379478e+06	6.506435672267e+00	7.778751083677e+00	2.293486929597e+03	0	1	m0-n1	exploration	1	False	False
5.741600000000e-01	1.703564000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.021878814697e+01	1.491878000000e+00	0.000000000000e+00	6.444000000000e-01	5.438674000000e+00	2.922865000000e+00	2.494874000000e+00	-2.972770000000e-01	5.258348928006e-01	7.188111483442e-01	-1.147891329333e+01	9.231069263763e+00	-7.976269470210e-01	8.179399478162e+00	1-135679	-3.826782292681e+00	8588-6103	2.503490600586e+02	3.310570000000e-02	1.377000000000e+00	5.651399000000e-03	9.937771000000e-03	5.233728000000e+00	1.682143019121e+03	1.702429999999e+09	3.356100000000e+00	1.669397362825e+00	2.106731978886e-11	1.075167123546e+07	7.031475976059e+00	8.023283887583e+00	2.527943606691e+02	0	1	m0-n1	exploration	0	False	False
7.300480000000e-01	1.439072000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.444703674316e+01	1.316782000000e+00	0.000000000000e+00	4.879000000000e-01	2.357001000000e+01	3.623354000000e+00	4.915932000000e+00	3.186769000000e+00	6.893319498319e-01	8.170491315919e-01	-1.056739309658e+01	8.835767913403e+00	-6.049968702671e-01	7.457104013740e+00	1-245555	-3.383886031954e+00	8591-3703	2.124680023193e+02	1.644950000000e-02	1.702500000000e+00	1.855132000000e-02	2.771750000000e-02	6.562195000000e+00	5.872762954056e+02	6.851219999992e+08	4.890260000000e+00	1.389998159130e+00	3.993133438075e-12	1.398567573249e+06	6.145683454605e+00	7.975688977216e+00	6.804122705302e+03	0	1	m0-n1	exploration	2	False	False
6.087030000000e-01	1.343108000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.147612380981e+01	1.183433000000e+00	0.000000000000e+00	3.802000000000e-01	3.085399000000e+01	3.780220000000e+00	6.873073000000e+00	4.475795000000e+00	6.805766204457e-01	8.269636775727e-01	-1.023876367406e+01	9.096767541051e+00	-6.994223403735e-01	7.735614300160e+00	1-246442	-3.527518839857e+00	8592-12701	2.228483734131e+02	3.531570000000e-02	1.355790000000e+00	7.211139000000e-02	1.419763000000e-01	6.713727000000e+00	1.608218739364e+03	1.249589999999e+09	4.792660000000e+00	1.524875637647e+00	7.582704113787e-12	2.709873827135e+06	6.432949070411e+00	7.858322157472e+00	9.120133014265e+02	0	1	m0-n1	exploration	2	False	False
3.854930000000e-01	2.000315000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.861471939087e+01	1.805979000000e+00	0.000000000000e+00	7.294000000000e-01	6.470571000000e-02	2.428371000000e+00	-2.985083000000e-01	-3.718205000000e+00	7.952096444106e-01	1.028567999538e+00	-1.291187263179e+01	9.744244464633e+00	-4.223339428708e-01	8.153825175811e+00	1-246946	-3.679307765700e+00	8597-6101	2.260798339844e+02	2.569260000000e-02	1.925570000000e+00	6.797854000000e-04	2.093674000000e-03	1.067992000000e+01	4.152995001457e+02	5.549380000005e+09	6.240360000000e+00	1.791297587455e+00	1.986254916813e-11	5.451636895693e+06	6.736526922099e+00	7.362634159733e+00	1.470704504863e+03	1	1	m1-n1	exploration	1	False	False
5.409790000000e-01	1.541226000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.860755538940e+01	1.353166000000e+00	0.000000000000e+00	5.687000000000e-01	2.184339000000e+01	3.841228000000e+00	4.772058000000e+00	3.092002000000e+00	6.253505272447e-01	8.252624962027e-01	-1.071249347320e+01	9.496547743654e+00	-6.260898994706e-01	8.245846689165e+00	1-198196	-3.810248080960e+00	8597-9102	2.251996459961e+02	3.682580000000e-02	1.243170000000e+00	6.082110000000e-02	7.221257000000e-02	6.687480000000e+00	1.287792974300e+03	3.137239999998e+09	4.220370000000e+00	1.752378785549e+00	2.455028276670e-11	9.963399686982e+06	6.998407552617e+00	7.741271195972e+00	1.369273889520e+03	0	0	m0-n0	exploration	2	False	False
5.434290000000e-01	1.408995000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.166246414185e+01	1.279581000000e+00	0.000000000000e+00	4.540000000000e-01	3.276379000000e+01	4.145486000000e+00	5.658995000000e+00	3.959929000000e+00	9.669443180993e-01	8.640797762913e-01	-1.046292285869e+01	9.745985386032e+00	-5.895958297606e-01	7.812096749833e+00	1-210631	-3.422576215867e+00	8600-12704	2.448829193115e+02	2.738210000000e-02	1.286840000000e+00	1.918945000000e-01	3.030816000000e-01	7.312734000000e+00	1.020550941730e+03	5.571669999999e+09	9.267110000000e+00	1.706300711310e+00	9.042875659753e-12	1.671336210117e+06	6.223063822432e+00	7.104161688501e+00	4.302581234243e+03	1	0	m1-n0	exploration	3	False	False
3.894650000000e-01	1.384187000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.213873291016e+01	1.221827000000e+00	0.000000000000e+00	5.026000000000e-01	4.474016000000e+01	4.161240000000e+00	6.160837000000e+00	3.910439000000e+00	6.131533794066e-01	1.106152125313e+00	-1.026404241955e+01	9.448260978443e+00	-4.182732889143e-01	8.221954219630e+00	1-134793	-3.804400420111e+00	8600-6104	2.452984619141e+02	4.224110000000e-02	1.530690000000e+00	1.528335000000e-01	3.245314000000e-01	1.276886000000e+01	2.175429874719e+03	2.807120000002e+09	4.103490000000e+00	1.734333976862e+00	2.323614238716e-11	9.698671079333e+06	6.986712230921e+00	7.783710300334e+00	3.814496497313e+03	0	1	m0-n1	reserved_confirmation		False	False
3.879860000000e-01	1.650196000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.912754440308e+01	1.448941000000e+00	0.000000000000e+00	7.712000000000e-01	2.014119000000e+01	3.174870000000e+00	3.126172000000e+00	8.028997000000e-01	1.004682419076e+00	8.644837884711e-01	-1.078317253168e+01	1.026861540945e+01	-5.754840757063e-01	8.259250571296e+00	1-210736	-3.627284076110e+00	8604-12702	2.466544952393e+02	3.531860000000e-02	1.593850000000e+00	3.058038000000e-01	4.345174000000e-01	7.319540000000e+00	1.863810046212e+02	1.856160000006e+10	1.010839999999e+01	1.948746672531e+00	2.531980640601e-11	4.290219800393e+06	6.632479542920e+00	6.786239525327e+00	7.508015192951e+02	1	1	m1-n1	exploration	3	False	False
4.986860000000e-01	1.476366000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.768770599365e+01	1.305335000000e+00	0.000000000000e+00	5.845000000000e-01	2.382099000000e+01	3.936975000000e+00	4.698528000000e+00	2.332555000000e+00	5.926174925319e-01	1.101837771550e+00	-1.076197988921e+01	9.744346973135e+00	-4.208698221553e-01	8.559111988071e+00	1-136268	-3.983247247769e+00	8606-6101	2.544475555420e+02	4.169460000000e-02	7.753980000000e-01	9.602119000000e-02	1.991536000000e-01	1.264264000000e+01	1.745028146188e+03	5.550690000005e+09	3.913970000000e+00	1.892644917646e+00	5.050353731049e-11	2.210069271455e+07	7.344405886237e+00	7.666471133300e+00	8.431063878628e+03	1	0	m1-n0	exploration	0	False	False
5.674330000000e-01	1.379305000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.154001045227e+01	1.272991000000e+00	0.000000000000e+00	4.185000000000e-01	2.843388000000e+01	3.977129000000e+00	4.961911000000e+00	3.546237000000e+00	4.867774923767e-01	1.211573563038e+00	-1.059138944493e+01	8.843575965650e+00	-2.930231687409e-01	7.870020980897e+00	1-113698	-3.691621744260e+00	8618-1901	3.191940307617e+02	1.674450000000e-02	1.050410000000e+00	1.787255000000e-02	2.844283000000e-02	1.627697000000e+01	3.972314926851e+03	6.975509999998e+08	3.067450000000e+00	1.495179413981e+00	1.033310375946e-11	5.769721880158e+06	6.761154879217e+00	8.275616637276e+00	6.369504425091e+03	0	0	m0-n0	exploration	0	False	False
4.513580000000e-01	1.566968000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	9.972303390503e+00	1.340943000000e+00	0.000000000000e+00	5.995000000000e-01	2.707119000000e+01	3.717529000000e+00	4.856299000000e+00	2.767195000000e+00	6.892031590566e-01	1.070780521651e+00	-1.068360881238e+01	9.959258485293e+00	-5.038303402969e-01	8.580852167180e+00	1-113654	-3.945824504062e+00	8618-9102	3.192714538574e+02	4.306940000000e-02	6.677650000000e-01	1.886469000000e-01	3.359784000000e-01	1.177011000000e+01	1.815363570528e+03	9.104549999993e+09	4.888810000000e+00	1.951807840462e+00	5.309602102981e-11	1.860203250070e+07	7.269560398821e+00	7.414136877434e+00	8.643117100663e+03	1	0	m1-n0	exploration	4	False	False
4.311700000000e-01	1.769947000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.876131820679e+01	1.555578000000e+00	0.000000000000e+00	7.112000000000e-01	7.097943000000e+00	3.150307000000e+00	2.738609000000e+00	5.414486000000e-03	7.288494876646e-01	9.486711181896e-01	-1.136126072401e+01	9.641344199347e+00	-5.323455820058e-01	8.183645224018e+00	1-25722	-3.727397868177e+00	8624-6102	2.623959960938e+02	2.573080000000e-02	1.075880000000e+00	1.905827000000e-02	2.335642000000e-02	8.885280000000e+00	1.320935458758e+03	4.378689999998e+09	5.356110000001e+00	1.773027533185e+00	2.127428796526e-11	6.803104265033e+06	6.832707127051e+00	7.513624527495e+00	1.345150540918e+03	1	0	m1-n0	exploration	1	False	False
4.790540000000e-01	1.408700000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-1.336818933487e-01	1.252461000000e+00	0.000000000000e+00	4.357000000000e-01	3.465588000000e+01	4.362362000000e+00	6.218467000000e+00	4.959388000000e+00	9.786547394957e-01	9.182004545852e-01	-1.041830376588e+01	9.696993818043e+00	-6.353252061551e-01	7.739684339052e+00	1-31639	-3.380514799778e+00	8657-12701	8.785698890686e+00	3.022250000000e-02	1.083600000000e+00	1.899722000000e-01	3.970448000000e-01	8.283244000000e+00	2.665133612585e+03	4.977299999998e+09	9.520390000000e+00	1.675949716618e+00	7.654100292223e-12	1.377022353321e+06	6.138940990253e+00	7.111091840401e+00	6.198127309672e+03	1	0	m1-n0	exploration	2	False	False
6.500420000000e-01	1.360135000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.087851911783e-01	1.241866000000e+00	0.000000000000e+00	3.189000000000e-01	3.955697000000e+01	3.844709000000e+00	5.900060000000e+00	3.869395000000e+00	7.135829363465e-01	8.410303082268e-01	-1.004019638999e+01	8.443763506978e+00	-7.004227578459e-01	7.016597634285e+00	1-32056	-3.151507348969e+00	8657-6104	1.041746807098e+01	1.749130000000e-02	9.964650000000e-01	2.532603000000e-02	5.483536000000e-02	6.934742000000e+00	1.789116535702e+02	2.778200000003e+08	5.171100000000e+00	1.181870462660e+00	1.448129643592e-12	4.796518110890e+05	5.680926088636e+00	8.135314700657e+00	1.203117302456e+04	0	0	m0-n0	exploration	3	False	False
6.302270000000e-01	1.445922000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.045972442627e+01	1.304705000000e+00	0.000000000000e+00	5.602000000000e-01	2.283638000000e+01	3.947742000000e+00	5.117165000000e+00	3.461212000000e+00	8.407501548464e-01	1.076092224209e+00	-1.076239745101e+01	9.775713821816e+00	-4.184418265608e-01	8.094213512123e+00	1-378749	-3.626731678638e+00	8715-9102	1.196921691895e+02	2.236000000000e-02	9.463480000000e-01	1.031137000000e-01	1.941862000000e-01	1.191495000000e+01	1.452085616026e+03	5.966420000006e+09	6.930270000000e+00	1.784262010829e+00	1.731503292022e-11	4.279319847280e+06	6.631374747974e+00	7.278588715488e+00	4.408630304279e+03	1	0	m1-n0	reserved_confirmation		False	False
7.496590000000e-01	1.400436000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.175124359131e+01	1.239475000000e+00	0.000000000000e+00	4.629000000000e-01	4.091064000000e+01	4.544593000000e+00	6.649537000000e+00	4.799595000000e+00	5.146075138440e-01	9.853559572584e-01	-1.032709674612e+01	9.551503671502e+00	-4.471483727403e-01	8.522288643814e+00	1-351911	-4.003840564985e+00	8716-6101	1.220303497314e+02	4.198510000000e-02	1.095980000000e+00	1.676513000000e-01	2.277070000000e-01	9.668430000000e+00	7.285633132759e+02	3.560439999999e+09	3.270450000000e+00	1.835228256173e+00	4.639791375384e-11	2.429923049696e+07	7.385592520668e+00	7.879907752149e+00	5.200939202849e+03	1	0	m1-n0	exploration	3	False	False
7.602770000000e-01	1.371263000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.017867279053e+01	1.259590000000e+00	0.000000000000e+00	4.999000000000e-01	5.122682000000e+01	3.947073000000e+00	5.469540000000e+00	4.167650000000e+00	4.479560892751e-01	1.393931441808e+00	-1.041191709074e+01	9.229786756420e+00	-1.457900515806e-02	8.333874577869e+00	1-351702	-3.942959244297e+00	8720-1902	1.222617492676e+02	1.677580000000e-02	1.810830000000e+00	6.574605000000e-02	9.569529000000e-02	2.477031000000e+01	5.866431348866e+02	1.697410000001e+09	2.805150000000e+00	1.707695510916e+00	3.006660467124e-11	1.835819080196e+07	7.263829879292e+00	8.140743346543e+00	8.136643672873e+03	0	1	m0-n1	reserved_confirmation		False	False
