axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_bin	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_bin	sersic_index	sfr_1re	sfr_tot	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency
6.737330000000e-01	1.357365000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.329526901245e+01	1.248581000000e+00	0.000000000000e+00	3.880000000000e-01	9.697990000001e+00	2.951605000000e+01	4.108866000000e+00	5.877348000000e+00	4.349058000000e+00	2.847398877572e-12	1.266696370004e+00	9.866817319607e-01	5.701468158776e+00	7.627527399906e-01	-1.045134923281e+01	9.283601963961e+00	-5.799491464789e-01	7.310238500040e+00	1-634119	0	-3.161778384040e+00	5.028843944600e+05	5.234777425882e+03	3.729144080743e+03	2	7.305747278744e+00	8978-12703	2.499123535156e+02	1.588770000000e-02	exploration	m0-n0	0	8.486620000000e-01	6.795990000000e-02	1.062420000000e-01	5.790989000000e+00	False	1.921329999998e+09	False	inner	0	476	5.354425385933e-01	1.009454764758e-01	6.039420750208e-03	1.605321886509e-02	1.023922343728e-01	2.479327581697e-01	1.106517182866e-01	2.422349188592e-01	5.192716384853e+00	4.123129622516e+08	2.145976809044e-01	1.266696370004e+00	-1.167135240821e+01	3.639612843033e+00	5.610551888478e-01	1.310032855608e+00	1.742905000000e+00	1.432398969489e+00
6.737330000000e-01	1.357365000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.329526901245e+01	1.248581000000e+00	0.000000000000e+00	3.880000000000e-01	9.697990000001e+00	2.951605000000e+01	4.108866000000e+00	5.877348000000e+00	4.349058000000e+00	2.847398877572e-12	1.316481974911e+00	9.866817319607e-01	5.701468158776e+00	7.627527399906e-01	-1.045134923281e+01	9.283601963961e+00	-5.799491464789e-01	7.310238500040e+00	1-634119	0	-3.161778384040e+00	5.028843944600e+05	5.234777425882e+03	3.729144080743e+03	2	7.305747278744e+00	8978-12703	2.499123535156e+02	1.588770000000e-02	exploration	m0-n0	0	8.486620000000e-01	6.795990000000e-02	1.062420000000e-01	5.790989000000e+00	False	1.921329999998e+09	False	outer	1	1276	1.097114640397e+00	2.099204057270e-01	4.935524503795e-02	5.132296401455e-02	2.216676872902e-01	2.479327581697e-01	1.106517182866e-01	2.422349188592e-01	1.063980681143e+01	1.062520548059e+09	5.530130420388e-01	1.316481974911e+00	-1.188332033788e+01	1.992056510411e+00	2.993016542743e-01	1.489381361778e+00	1.742905000000e+00	2.617083229544e+00
8.003120000000e-01	1.412742000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.544913864136e+01	1.251657000000e+00	0.000000000000e+00	4.185000000000e-01	3.945100000000e+00	3.721065000000e+01	3.498251000000e+00	5.642416000000e+00	3.605860000000e+00	2.018274562775e-11	1.466550386163e+00	5.960580161380e-01	6.942623811726e+00	9.296978064917e-01	-1.033789660870e+01	9.352886469442e+00	-6.441844534724e-01	8.160770437166e+00	1-457875	0	-3.782356210514e+00	8.762414871147e+06	1.549886292935e+03	1.728792527853e+03	4	7.857040599738e+00	8983-6101	2.038417358398e+02	4.039620000000e-02	exploration	m0-n0	0	5.250760000000e-01	1.035118000000e-01	2.541479000000e-01	8.505460000000e+00	False	2.253649999998e+09	False	inner	0	94	5.499711429908e-01	1.866638635496e-02	2.485708050351e-02	1.306621004942e-02	3.371993884583e-02	4.756378760843e-02	3.928697942361e-02	1.847238761427e-01	2.169691156213e+00	4.324524246403e+08	1.918897897370e-01	1.466550386163e+00	-1.089264769168e+01	1.380085170414e+01	1.139905889227e+00	1.901038906537e+00	1.758285000000e+00	1.576852699708e+00
8.003120000000e-01	1.412742000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.544913864136e+01	1.251657000000e+00	0.000000000000e+00	4.185000000000e-01	3.945100000000e+00	3.721065000000e+01	3.498251000000e+00	5.642416000000e+00	3.605860000000e+00	2.018274562775e-11	1.552556444476e+00	5.960580161380e-01	6.942623811726e+00	9.296978064917e-01	-1.033789660870e+01	9.352886469442e+00	-6.441844534724e-01	8.160770437166e+00	1-457875	0	-3.782356210514e+00	8.762414871147e+06	1.549886292935e+03	1.728792527853e+03	4	7.857040599738e+00	8983-6101	2.038417358398e+02	4.039620000000e-02	exploration	m0-n0	0	5.250760000000e-01	1.035118000000e-01	2.541479000000e-01	8.505460000000e+00	False	2.253649999998e+09	False	outer	1	251	1.131859072986e+00	4.904865961017e-02	4.341650750650e-02	1.959230105818e-02	6.837121027429e-02	4.756378760843e-02	3.928697942361e-02	1.847238761427e-01	4.465297228837e+00	1.322522005177e+09	5.868355801383e-01	1.552556444476e+00	-1.103408802891e+01	8.174467917362e+00	9.124594936780e-01	1.737131678667e+00	1.758285000000e+00	2.662180644408e+00
6.845660000000e-01	1.460771000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.215314102173e+01	1.307617000000e+00	0.000000000000e+00	5.625000000000e-01	6.164990000001e+00	2.408442000000e+01	4.231417000000e+00	5.342000000000e+00	3.356372000000e+00	1.564509209215e-11	1.555956559699e+00	7.899323764795e-01	6.638147328642e+00	1.019085535491e+00	-1.064931894428e+01	9.630033067383e+00	-4.636484015506e-01	8.050168314424e+00	1-420636	1	-3.630117968972e+00	4.346576510062e+06	1.385418920636e+03	2.884825807480e+03	0	7.427655760255e+00	8985-6102	2.050760498047e+02	2.577950000000e-02	exploration	m1-n0	0	1.072690000000e+00	9.565642000000e-02	1.945018000000e-01	1.044926000000e+01	False	4.266120000003e+09	False	inner	0	200	5.370291080223e-01	3.245437447395e-02	7.018947750906e-02	2.260298242301e-02	8.056515369504e-02	9.976347024997e-02	2.287343620738e-02	2.287454677095e-01	3.310779080667e+00	9.960541909579e+08	2.334801156454e-01	1.555956559699e+00	-1.089736762825e+01	1.111168136245e+01	1.045779779120e+00	1.921344183287e+00	2.038085000000e+00	1.379364341115e+00
6.845660000000e-01	1.460771000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.215314102173e+01	1.307617000000e+00	0.000000000000e+00	5.625000000000e-01	6.164990000001e+00	2.408442000000e+01	4.231417000000e+00	5.342000000000e+00	3.356372000000e+00	1.564509209215e-11	1.585711327198e+00	7.899323764795e-01	6.638147328642e+00	1.019085535491e+00	-1.064931894428e+01	9.630033067383e+00	-4.636484015506e-01	8.050168314424e+00	1-420636	1	-3.630117968972e+00	4.346576510062e+06	1.385418920636e+03	2.884825807480e+03	0	7.427655760255e+00	8985-6102	2.050760498047e+02	2.577950000000e-02	exploration	m1-n0	0	1.072690000000e+00	9.565642000000e-02	1.945018000000e-01	1.044926000000e+01	False	4.266120000003e+09	False	outer	1	522	1.124916812343e+00	4.967834947307e-02	5.570509593738e-02	3.530974463209e-02	8.256981401060e-02	9.976347024997e-02	2.287343620738e-02	2.287454677095e-01	6.935100898924e+00	2.392847844407e+09	5.608955782786e-01	1.585711327198e+00	-1.115898067484e+01	5.680832248638e+00	7.544119650269e-01	1.897872776667e+00	2.038085000000e+00	2.698030212893e+00
3.094070000000e-01	1.618673000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.776121139526e+01	1.436085000000e+00	0.000000000000e+00	6.822000000000e-01	9.652420000000e+00	1.299850000000e+01	3.420172000000e+00	3.827929000000e+00	2.188021000000e+00	1.168728192772e-11	1.593260836737e+00	9.846362108449e-01	6.316778890869e+00	1.027938462399e+00	-1.109239755118e+01	9.892776132706e+00	-4.640579605821e-01	7.923503711017e+00	1-164063	1	-3.469433750086e+00	2.073857400982e+06	1.510470182814e+03	6.529884170307e+02	4	7.004228476045e+00	8986-12705	1.199960098267e+02	2.292170000000e-02	exploration	m1-n0	0	1.133180000000e+00	6.315076000000e-02	1.228507000000e-01	1.066445000000e+01	False	7.812249999994e+09	False	inner	0	214	5.323360424745e-01	2.823289088039e-02	3.917841829526e-02	1.879076857598e-02	5.181831308774e-02	9.616697193827e-02	1.466709100429e-02	2.326304758413e-01	5.138331063102e+00	1.835622621989e+09	2.349672145657e-01	1.593260836737e+00	-1.101365095421e+01	7.801752631627e+00	8.921921761190e-01	1.890465258487e+00	2.680425000000e+00	1.357007908439e+00
3.094070000000e-01	1.618673000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.776121139526e+01	1.436085000000e+00	0.000000000000e+00	6.822000000000e-01	9.652420000000e+00	1.299850000000e+01	3.420172000000e+00	3.827929000000e+00	2.188021000000e+00	1.168728192772e-11	1.619260852306e+00	9.846362108449e-01	6.316778890869e+00	1.027938462399e+00	-1.109239755118e+01	9.892776132706e+00	-4.640579605821e-01	7.923503711017e+00	1-164063	1	-3.469433750086e+00	2.073857400982e+06	1.510470182814e+03	6.529884170307e+02	4	7.004228476045e+00	8986-12705	1.199960098267e+02	2.292170000000e-02	exploration	m1-n0	0	1.133180000000e+00	6.315076000000e-02	1.228507000000e-01	1.066445000000e+01	False	7.812249999994e+09	False	outer	1	574	1.118708947244e+00	3.107053912039e-02	6.105037000191e-02	4.209250909429e-02	8.040090422660e-02	9.616697193827e-02	1.466709100429e-02	2.326304758413e-01	1.079824861656e+01	4.348251668507e+09	5.565940245782e-01	1.619260852306e+00	-1.128418216296e+01	3.941494744280e+00	5.956609517966e-01	2.082122712620e+00	2.680425000000e+00	2.686046971436e+00
8.338880000000e-01	1.829401000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.735132789612e+01	1.667757000000e+00	0.000000000000e+00	6.752000000000e-01	3.077340000000e+00	1.606229000000e+00	2.621844000000e+00	1.221067000000e+00	-1.653621000000e+00	2.152159901654e-11	1.490253450080e+00	4.881754819369e-01	7.078400634796e+00	9.015071427241e-01	-1.195412998756e+01	9.165015689909e+00	-5.847202484592e-01	8.188664726036e+00	1-164074	0	-3.850244622049e+00	1.197845028681e+07	2.910773647573e+03	6.403603128762e+02	3	8.112799790806e+00	8986-1902	1.195423660278e+02	2.277830000000e-02	exploration	m0-n1	1	1.349290000000e+00	1.625121000000e-03	2.751446000000e-03	7.970896000000e+00	False	1.462229999998e+09	False	inner	0	57	5.322130981191e-01	1.042554280862e-02	3.458449205224e-02	1.261109378551e-02	3.825988394955e-02	7.994313067643e-02	1.830702843342e-02	2.227415629871e-01	1.637800655366e+00	3.640890234532e+08	2.489957280685e-01	1.490253450080e+00	-1.072310468562e+01	1.930837973180e+01	1.285745831363e+00	2.037929680106e+00	3.838785000000e+00	1.317769936578e+00
8.338880000000e-01	1.829401000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.735132789612e+01	1.667757000000e+00	0.000000000000e+00	6.752000000000e-01	3.077340000000e+00	1.606229000000e+00	2.621844000000e+00	1.221067000000e+00	-1.653621000000e+00	2.152159901654e-11	1.502330328076e+00	4.881754819369e-01	7.078400634796e+00	9.015071427241e-01	-1.195412998756e+01	9.165015689909e+00	-5.847202484592e-01	8.188664726036e+00	1-164074	0	-3.850244622049e+00	1.197845028681e+07	2.910773647573e+03	6.403603128762e+02	3	8.112799790806e+00	8986-1902	1.195423660278e+02	2.277830000000e-02	exploration	m0-n1	1	1.349290000000e+00	1.625121000000e-03	2.751446000000e-03	7.970896000000e+00	False	1.462229999998e+09	False	outer	1	156	1.104288505849e+00	3.202201741982e-02	4.767440254506e-02	1.448536696497e-02	5.922908165567e-02	7.994313067643e-02	1.830702843342e-02	2.227415629871e-01	3.398271190590e+00	7.986533821785e+08	5.461886175084e-01	1.502330328076e+00	-1.101594792278e+01	9.568100232658e+00	9.808257162119e-01	1.813799981647e+00	3.838785000000e+00	2.659253322593e+00
5.654860000000e-01	1.723503000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.750960922241e+01	1.530868000000e+00	0.000000000000e+00	5.349000000000e-01	3.805550000000e+00	3.222384000000e+00	2.984579000000e+00	2.844212000000e+00	-8.452673000000e-02	7.443051681524e-12	1.321465502268e+00	5.804174323821e-01	6.525035183416e+00	7.089538797810e-01	-1.159280569148e+01	8.888376089865e+00	-8.220873706327e-01	7.727541225101e+00	1-173425	0	-3.573561896359e+00	3.349925767485e+06	2.928391473546e+03	6.186714679927e+02	3	8.112756665160e+00	8998-3704	1.639126129150e+02	2.213640000000e-02	exploration	m0-n1	1	1.724850000000e+00	1.975015000000e-03	2.836308000000e-03	5.116275000000e+00	False	7.733499999996e+08	False	inner	0	60	5.106457902658e-01	2.661631637247e-02	5.380863803845e-02	7.625862762036e-03	6.051406123916e-02	1.263420395775e-01	1.702071129276e-02	2.362680190033e-01	1.943288087146e+00	1.985673492062e+08	2.567625902971e-01	1.321465502268e+00	-1.113495672903e+01	1.103269813841e+01	1.042681735770e+00	1.784323936788e+00	3.154340000000e+00	1.219609968144e+00
5.654860000000e-01	1.723503000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.750960922241e+01	1.530868000000e+00	0.000000000000e+00	5.349000000000e-01	3.805550000000e+00	3.222384000000e+00	2.984579000000e+00	2.844212000000e+00	-8.452673000000e-02	7.443051681524e-12	1.315711693986e+00	5.804174323821e-01	6.525035183416e+00	7.089538797810e-01	-1.159280569148e+01	8.888376089865e+00	-8.220873706327e-01	7.727541225101e+00	1-173425	0	-3.573561896359e+00	3.349925767485e+06	2.928391473546e+03	6.186714679927e+02	3	8.112756665160e+00	8998-3704	1.639126129150e+02	2.213640000000e-02	exploration	m0-n1	1	1.724850000000e+00	1.975015000000e-03	2.836308000000e-03	5.116275000000e+00	False	7.733499999996e+08	False	outer	1	167	1.108716755734e+00	2.055659968510e-02	4.512493399060e-02	5.284340004694e-03	4.986740125126e-02	1.263420395775e-01	1.702071129276e-02	2.362680190033e-01	4.219277049782e+00	4.198566890224e+08	5.429064317873e-01	1.315711693986e+00	-1.148316520059e+01	5.014493497661e+00	7.002270724950e-01	1.784794311852e+00	3.154340000000e+00	2.683339529985e+00
6.286030000000e-01	1.350297000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.046702003479e+01	1.237345000000e+00	0.000000000000e+00	3.662000000000e-01	3.289640000000e+00	3.719324000000e+01	4.210717000000e+00	6.177893000000e+00	3.944492000000e+00	1.246948549474e-11	1.403352676421e+00	5.171483737652e-01	6.812401741827e+00	1.091194427352e+00	-1.043114368374e+01	8.985935472425e+00	-3.001569863479e-01	7.951638724895e+00	1-272055	0	-3.717245175565e+00	6.492347270268e+06	1.603264163408e+03	7.339560316301e+02	4	8.158880561805e+00	9025-1901	2.458280792236e+02	2.075780000000e-02	exploration	m0-n1	1	1.745450000000e+00	3.587499000000e-02	5.120808000000e-02	1.233657000000e+01	False	9.681339999998e+08	False	inner	0	52	5.215938500005e-01	4.140684510901e-02	6.654763392585e-02	8.531827449603e-03	7.884102030441e-02	2.045282250753e-01	1.109436601554e-01	2.931504511893e-01	1.715855992716e+00	2.556382488967e+08	2.640525473713e-01	1.403352676421e+00	-1.091712602823e+01	1.508777720584e+01	1.178625262417e+00	1.717777834566e+00	1.686725000000e+00	1.241540004613e+00
6.286030000000e-01	1.350297000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.046702003479e+01	1.237345000000e+00	0.000000000000e+00	3.662000000000e-01	3.289640000000e+00	3.719324000000e+01	4.210717000000e+00	6.177893000000e+00	3.944492000000e+00	1.246948549474e-11	1.395815188145e+00	5.171483737652e-01	6.812401741827e+00	1.091194427352e+00	-1.043114368374e+01	8.985935472425e+00	-3.001569863479e-01	7.951638724895e+00	1-272055	0	-3.717245175565e+00	6.492347270268e+06	1.603264163408e+03	7.339560316301e+02	4	8.158880561805e+00	9025-1901	2.458280792236e+02	2.075780000000e-02	exploration	m0-n1	1	1.745450000000e+00	3.587499000000e-02	5.120808000000e-02	1.233657000000e+01	False	9.681339999998e+08	False	outer	1	135	1.113420406082e+00	1.816365167134e-01	4.999717195193e-02	2.089926241039e-02	1.895476736239e-01	2.045282250753e-01	1.109436601554e-01	2.931504511893e-01	3.662752304663e+00	5.270812556727e+08	5.444300640953e-01	1.395815188145e+00	-1.126152771922e+01	6.946420340200e+00	8.417610596983e-01	1.363499877468e+00	1.686725000000e+00	2.696652097676e+00
5.327120000000e-01	1.585287000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.636959457397e+01	1.372638000000e+00	0.000000000000e+00	6.176000000000e-01	3.908670000000e+00	1.866012000000e+01	3.123055000000e+00	3.453090000000e+00	1.458312000000e+00	2.237388157483e-11	1.570930121168e+00	5.920290054978e-01	6.991413910760e+00	7.256372543885e-01	-1.084896866910e+01	9.389589536556e+00	-7.533603702644e-01	8.205531525560e+00	1-198704	0	-3.806751260031e+00	9.804239477756e+06	5.140354327886e+03	7.364856934394e+02	0	7.844732582141e+00	9034-6102	2.265200347900e+02	3.643640000000e-02	exploration	m0-n1	1	1.808960000000e+00	3.472329000000e-02	5.847698000000e-02	5.316640000000e+00	False	2.452390000001e+09	False	inner	0	56	5.393631946946e-01	4.352970105533e-02	5.702942495660e-02	3.453571186714e-03	7.182699589144e-02	1.267335951439e-01	4.763376201185e-02	2.512773573635e-01	2.108192738207e+00	6.795324501300e+08	2.770898797213e-01	1.570930121168e+00	-1.067140061593e+01	1.806230743168e+01	1.256773229966e+00	1.614699638141e+00	2.363190000000e+00	1.274438359172e+00
5.327120000000e-01	1.585287000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.636959457397e+01	1.372638000000e+00	0.000000000000e+00	6.176000000000e-01	3.908670000000e+00	1.866012000000e+01	3.123055000000e+00	3.453090000000e+00	1.458312000000e+00	2.237388157483e-11	1.559306753975e+00	5.920290054978e-01	6.991413910760e+00	7.256372543885e-01	-1.084896866910e+01	9.389589536556e+00	-7.533603702644e-01	8.205531525560e+00	1-198704	0	-3.806751260031e+00	9.804239477756e+06	5.140354327886e+03	7.364856934394e+02	0	7.844732582141e+00	9034-6102	2.265200347900e+02	3.643640000000e-02	exploration	m0-n1	1	1.808960000000e+00	3.472329000000e-02	5.847698000000e-02	5.316640000000e+00	False	2.452390000001e+09	False	outer	1	170	1.125787827753e+00	6.509602948388e-02	3.487237216231e-02	2.120983528823e-02	7.683379795211e-02	1.267335951439e-01	4.763376201185e-02	2.512773573635e-01	4.400333108705e+00	1.344431586688e+09	5.482127992232e-01	1.559306753975e+00	-1.101422259144e+01	8.425091411999e+00	9.255746216515e-01	1.637837657108e+00	2.363190000000e+00	2.732231179511e+00
4.784830000000e-01	1.425288000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.363687896729e+01	1.286598000000e+00	0.000000000000e+00	4.246000000000e-01	6.414089999999e+00	2.512622000000e+01	3.806847000000e+00	6.115564000000e+00	4.087833000000e+00	2.289448645392e-12	1.163832143836e+00	8.071350494853e-01	5.786297438063e+00	7.081459582595e-01	-1.051858807263e+01	8.829791195821e+00	-7.080899509867e-01	7.215521096851e+00	1-199396	0	-3.204193023683e+00	6.113605880259e+05	3.140549741749e+03	1.440961393266e+03	4	7.801972686527e+00	9037-6101	2.336397247314e+02	1.875780000000e-02	exploration	m0-n1	1	1.414030000000e+00	2.047402000000e-02	3.799903000000e-02	5.106766000000e+00	False	6.757579999993e+08	False	inner	0	146	5.074681643729e-01	4.470152820760e-02	2.929070853197e-02	1.294343626067e-02	5.498822394507e-02	6.690818887768e-02	4.602627580438e-02	2.638695238530e-01	3.254946478422e+00	1.609339922215e+08	2.381532918910e-01	1.163832143836e+00	-1.167423010934e+01	4.581858932523e+00	6.610417138866e-01	1.634694356748e+00	1.932990000000e+00	1.254561958526e+00
4.784830000000e-01	1.425288000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.363687896729e+01	1.286598000000e+00	0.000000000000e+00	4.246000000000e-01	6.414089999999e+00	2.512622000000e+01	3.806847000000e+00	6.115564000000e+00	4.087833000000e+00	2.289448645392e-12	1.174543344962e+00	8.071350494853e-01	5.786297438063e+00	7.081459582595e-01	-1.051858807263e+01	8.829791195821e+00	-7.080899509867e-01	7.215521096851e+00	1-199396	0	-3.204193023683e+00	6.113605880259e+05	3.140549741749e+03	1.440961393266e+03	4	7.801972686527e+00	9037-6101	2.336397247314e+02	1.875780000000e-02	exploration	m0-n1	1	1.414030000000e+00	2.047402000000e-02	3.799903000000e-02	5.106766000000e+00	False	6.757579999993e+08	False	outer	1	400	1.113955418124e+00	6.378691532535e-02	8.929976347227e-02	3.431352513998e-02	1.149810259585e-01	6.690818887768e-02	4.602627580438e-02	2.638695238530e-01	7.145010307834e+00	3.711326775852e+08	5.492094471476e-01	1.174543344962e+00	-1.199426671496e+01	2.139409436901e+00	3.302939071385e-01	1.842724876675e+00	1.932990000000e+00	2.686828344741e+00
7.236700000000e-01	1.456038000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.337942886353e+01	1.291034000000e+00	0.000000000000e+00	4.861000000000e-01	3.069200000000e+00	2.922762000000e+01	4.121051000000e+00	5.840910000000e+00	3.239411000000e+00	4.964023536055e-11	1.625676286358e+00	4.870251895287e-01	7.442510223666e+00	9.562141154676e-01	-1.060412166775e+01	9.525674401555e+00	-5.964435149984e-01	8.551624022498e+00	1-318255	1	-4.032299416485e+00	2.770194251157e+07	3.230621043942e+03	1.019741128095e+03	2	7.934195873595e+00	9050-3702	2.440546875000e+02	4.191900000000e-02	exploration	m1-n0	0	7.147670000000e-01	8.347429000000e-02	1.634981000000e-01	9.040951000000e+00	False	3.354859999997e+09	False	inner	0	52	5.388218783944e-01	5.723161928814e-02	4.797972858501e-02	3.085350399372e-03	7.474645134400e-02	1.739688704261e-01	1.219100207306e-01	1.785064304572e-01	1.653752109168e+00	6.859028842930e+08	2.044505238053e-01	1.625676286358e+00	-1.045646838359e+01	2.611916549252e+01	1.416959297114e+00	1.500019208780e+00	1.955170000000e+00	1.481429279917e+00
7.236700000000e-01	1.456038000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.337942886353e+01	1.291034000000e+00	0.000000000000e+00	4.861000000000e-01	3.069200000000e+00	2.922762000000e+01	4.121051000000e+00	5.840910000000e+00	3.239411000000e+00	4.964023536055e-11	1.689514720004e+00	4.870251895287e-01	7.442510223666e+00	9.562141154676e-01	-1.060412166775e+01	9.525674401555e+00	-5.964435149984e-01	8.551624022498e+00	1-318255	1	-4.032299416485e+00	2.770194251157e+07	3.230621043942e+03	1.019741128095e+03	2	7.934195873595e+00	9050-3702	2.440546875000e+02	4.191900000000e-02	exploration	m1-n0	0	7.147670000000e-01	8.347429000000e-02	1.634981000000e-01	9.040951000000e+00	False	3.354859999997e+09	False	outer	1	133	1.125779013014e+00	1.625038154026e-01	2.417119900913e-02	1.164466570895e-02	1.647037799245e-01	1.739688704261e-01	1.219100207306e-01	1.785064304572e-01	3.455240946742e+00	1.922858927932e+09	5.731562354118e-01	1.689514720004e+00	-1.064879944294e+01	1.448070826465e+01	1.160789804120e+00	1.239313266329e+00	1.955170000000e+00	2.672085910471e+00
7.456810000000e-01	1.815968000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.925147628784e+01	1.633270000000e+00	0.000000000000e+00	7.311000000000e-01	4.104490000000e+00	3.804811000000e+00	2.477382000000e+00	1.599545000000e-01	-2.675227000000e+00	1.966422050295e-10	2.064421918396e+00	6.132592019072e-01	7.914119114816e+00	9.722127001780e-01	-1.177556670364e+01	1.037598532984e+01	-4.637236879652e-01	9.149466926026e+00	1-177985	1	-4.268103862059e+00	8.205765746466e+07	1.642357072894e+03	1.648958299247e+03	4	7.319689390885e+00	9085-9101	2.596484069824e+02	5.463210000000e-02	exploration	m1-n1	1	2.164630000000e+00	3.984911000000e-02	1.515031000000e-01	9.380213000000e+00	False	2.376759999999e+10	False	inner	0	92	5.094994021075e-01	6.522361705414e-03	6.942956139269e-02	9.002938218335e-03	7.031399643002e-02	9.666871504094e-02	5.712353166760e-03	2.734767204434e-01	2.091235200957e+00	6.541635818492e+09	2.752333352334e-01	2.064421918396e+00	-9.680909589039e+00	5.672473290429e+01	1.753772459630e+00	2.029198758900e+00	3.666350000000e+00	1.174011110946e+00
7.456810000000e-01	1.815968000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.925147628784e+01	1.633270000000e+00	0.000000000000e+00	7.311000000000e-01	4.104490000000e+00	3.804811000000e+00	2.477382000000e+00	1.599545000000e-01	-2.675227000000e+00	1.966422050295e-10	2.039803800155e+00	6.132592019072e-01	7.914119114816e+00	9.722127001780e-01	-1.177556670364e+01	1.037598532984e+01	-4.637236879652e-01	9.149466926026e+00	1-177985	1	-4.268103862059e+00	8.205765746466e+07	1.642357072894e+03	1.648958299247e+03	4	7.319689390885e+00	9085-9101	2.596484069824e+02	5.463210000000e-02	exploration	m1-n1	1	2.164630000000e+00	3.984911000000e-02	1.515031000000e-01	9.380213000000e+00	False	2.376759999999e+10	False	outer	1	260	1.134627822930e+00	1.365129345993e-02	2.177964793332e-02	3.013304751629e-03	2.588031844384e-02	9.666871504094e-02	5.712353166760e-03	2.734767204434e-01	4.657068552938e+00	1.300648296589e+10	5.472358574653e-01	2.039803800155e+00	-1.007785557579e+01	2.406825427869e+01	1.381444591121e+00	1.723287883752e+00	3.666350000000e+00	2.766942127333e+00
6.238580000000e-01	1.499135000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.532904434204e+01	1.322536000000e+00	0.000000000000e+00	5.603000000000e-01	4.022640000000e+00	1.878141000000e+01	3.761863000000e+00	4.430160000000e+00	2.976911000000e+00	2.224691749057e-11	1.551882610004e+00	6.045111677914e-01	6.976460257540e+00	8.716613031472e-01	-1.072165484632e+01	9.412082370217e+00	-6.552728002498e-01	8.203060034634e+00	1-317560	0	-3.799274433421e+00	9.472404981857e+06	4.232146617871e+03	1.122179754348e+03	1	7.814762921870e+00	9092-6102	2.391263122559e+02	3.691980000000e-02	exploration	m0-n0	0	1.286620000000e+00	4.902612000000e-02	1.192995000000e-01	7.441514000000e+00	False	2.582750000000e+09	False	inner	0	70	5.295223334632e-01	1.042652868555e-02	2.139711079840e-02	3.632087043172e-03	2.407780943605e-02	1.087628283194e-01	1.598687135094e-02	2.262218167072e-01	2.130077719482e+00	6.289271093512e+08	2.435106415066e-01	1.551882610004e+00	-1.071398077491e+01	1.710962859100e+01	1.233240582152e+00	1.808368286088e+00	2.112680000000e+00	1.322435977686e+00
