name,survey,indicator,ra,dec,z_helio,z_cmb,z_hd,mu,sigma_mu,sigma_mu_column,dl_mpc,is_calibrator,n_lightcurves,pantheon_row,cap,r_end_mpch,D_comov_indep_mpc,I_q_VoidFinder,I_q_VIDE,I_q_REVOLVER,I_q_ZOBOV_ellipsoid,I_q_SDSS_VoidFinder,I_T_VoidFinder,I_T_VIDE,I_T_REVOLVER,I_T_ZOBOV_ellipsoid,I_q_den,I_T_den,I_g,path_covered_frac,mean_delta_los,odd_parity_voids
2010gp,PantheonPlus,SNIa,253.239,2.3879,0.02427,0.02436,0.02411,34.4711,0.22330465736298472,0.398476,78.38266042535645,0,1,357,NGC,72.60723225796053,76.5253892287741,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.073090253768818,-6.956100562883755e-08,5.621552290083379e-06,0.6060002376027206,-0.36529750576747316,0
2015bp,PantheonPlus,SNIa,226.375,1.634,0.00539,0.00603,0.00592,32.4685,0.34622508574625266,0.487055,31.167358754452803,0,1,37,NGC,18.0517023519501,31.000267313632325,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2031,PantheonPlus,SNIa,312.043,-1.1714,0.153,0.15186,0.15195,39.0477,0.1184636653155726,0.158769,644.9707211312503,0,1,828,SGC,438.54723801318954,559.3848405301391,228.2049007058206,145.05729709121783,244.65656380001388,192.2954482672148,,-9.01381407937323e-07,1.1381073480672444e-06,1.177731681849171e-06,-2.699692968603572e-07,92.98904191403484,-1.1564851610505949e-06,0.00011287418153912098,0.9349049873338138,0.05457947914444723,0
20376,PantheonPlus,SNIa,319.396,-0.5239,0.20961,0.20831,0.2084,39.7299,0.20896578667332125,0.272182,883.0392340226567,0,1,967,SGC,592.8629945247167,730.0197865615005,339.5034895873554,232.1231463402886,429.8378800984284,357.24551220391686,,-2.260430770145592e-06,3.8724877086371056e-07,-3.425779061340011e-07,4.2834271740105956e-07,130.08767339185317,-1.9205017740869525e-06,0.00016767441228208023,0.9513159114478794,1.1076894606150324e-05,0
20430,PantheonPlus,SNIa,312.417,0.4686,0.1671,0.16593,0.16603,39.4938,0.1725044347256035,0.241887,792.0634990489717,0,1,854,SGC,477.4557126793086,678.6594970859153,289.97337291232054,219.69328265820857,336.19124984753694,235.94084906975448,,-4.81946049822704e-07,6.395015111438133e-07,3.407963851503864e-07,-1.708124350383677e-07,108.29893778603305,-1.1715091616488501e-06,0.00015217563034554795,0.9424957918604909,0.06905509276010098,0
2246,PantheonPlus,SNIa,50.0904,-0.8856,0.1949,0.19422,0.19434,39.8787,0.16001149958674846,0.222002,945.6708450902199,0,1,927,SGC,554.7919284810174,791.4225835552933,105.12915769045662,5.54098390759259,5.54098390759259,43.12507312397547,,-5.637356630706269e-07,-1.6935077418078572e-08,-1.6935077418078572e-08,1.1985476062211943e-07,140.38000479105813,-1.0123674041128675e-06,8.983586604546356e-05,0.9372883297414305,-0.05165117846698445,0
2635,PantheonPlus,SNIa,52.7043,-1.2381,0.1437,0.14311,0.14325,39.047,0.1132772263078506,0.160602,644.7628406439198,0,1,809,SGC,414.20144691077286,563.7517186709101,56.04705106124965,15.559747798716671,25.176292214806892,22.58851679465812,,-7.302993547007538e-08,-5.963172551969788e-08,1.7231866887391442e-07,2.2125073028463592e-07,99.22623339087681,-7.903535561232266e-07,7.444399348336418e-05,0.9270851245546738,0.14031007124738085,0
2916,PantheonPlus,SNIa,315.922,0.5696,0.1242,0.12303,0.12316,38.5967,0.196948267319111,0.274641,524.0105128352225,0,1,770,SGC,357.90026864340547,466.1185846248198,197.014622888395,140.57509779243364,216.66853963711168,151.05108721847472,,-3.5017003736526273e-07,4.1105563234518886e-07,2.616502926328191e-07,2.5667792486890623e-07,49.913752393478944,-5.722441341008319e-07,8.563433500965538e-05,0.9220445719441358,0.07571962588988078,0
2992,PantheonPlus,SNIa,55.497,-0.7827,0.12661,0.12608,0.12623,38.4956,0.20945419547003588,0.293348,500.17271871483536,0,1,778,SGC,366.49061319081665,443.9626123634935,57.398694280280836,1.97040906194718,1.97040906194718,9.460203085386084,,-3.4655536928019663e-07,1.5435214523309156e-07,1.5435214523309156e-07,1.8529553983336994e-08,126.35939108185283,-7.674186074181602e-07,7.33788133054727e-05,0.9222610016044729,-0.14450957138150403,0
5395,PantheonPlus,SNIa,49.6409,0.1233,0.117,0.11635,0.11653,38.6302,0.13068523252456646,0.185742,532.1572705056367,0,1,759,SGC,339.0377584871151,476.4165358152522,0.0,0.0,0.0,6.490674189311704,,0.0,0.0,0.0,1.2796491183088298e-07,72.67309053518379,-4.6574636452569294e-07,5.2976024952116534e-05,0.914352434912589,0.05992580048139072,0
5994,PantheonPlus,SNIa,312.603,-0.1679,0.1892,0.18801,0.18809,39.7451,0.13642562076091133,0.191467,889.2420680256266,0,1,915,SGC,537.9182346340112,747.7649411584482,326.5736449109292,207.6297140688592,389.7399253792367,297.5803112741134,,-1.573249333823766e-06,4.555462286129821e-07,-3.0126245004879767e-08,-7.820247248751854e-07,115.04440899123564,-1.4335289142131414e-06,0.00015583911896406487,0.9480994827159814,0.08836765841804639,0
6057,PantheonPlus,SNIa,52.5536,-0.9746,0.06707,0.06652,0.06654,37.1627,0.21236049538461715,0.296189,270.7322546060013,0,1,690,SGC,196.2511085846586,253.7155524998372,0.0,0.0,0.0,0.005986909689667641,,0.0,0.0,0.0,0.0,30.64486897395855,-2.7134730253115976e-07,2.7520204113790412e-05,0.8458550945121979,0.2580310421257188,0
6936,PantheonPlus,SNIa,323.234,-0.6998,0.18021,0.1789,0.17901,39.641,0.11020721391996079,0.157339,847.6176666354914,0,1,881,SGC,513.0603138724691,718.1922425970729,214.3206209876192,220.17129752762827,299.66271254363755,234.09116210374464,,-1.4385950001126045e-06,-3.5265264190845355e-07,-4.0153603569195736e-07,1.1949525780435215e-07,82.6910937466355,-1.2519413877844592e-06,0.0001418388713597696,0.947257051187172,0.29318383098754924,0
7512,PantheonPlus,SNIa,52.0903,-0.3261,0.2212,0.22055,0.22066,40.1876,0.15937954699396029,0.225274,1090.2346983923721,0,1,1005,SGC,625.6942369185462,892.7568771637505,220.61213707924537,169.87051977742516,195.85752797482502,100.84457540876699,,-6.650715938585405e-07,5.8756253477163416e-08,2.4881445974192907e-07,6.056266683061661e-10,137.58293621065587,-1.4790522628754767e-06,0.00012055395400502085,0.9525419363541112,0.08438683996279714,0
8921,PantheonPlus,SNIa,325.002,-0.0079,0.14539,0.1441,0.14423,39.016,0.1697214482615559,0.24096,635.6235799378429,0,1,813,SGC,416.9617259176327,554.9407450194632,76.16373773947984,146.7864019113997,185.71356404104475,117.90512710528306,,-7.61174795327157e-07,3.588313882779409e-07,2.145733730213857e-07,1.963905238086266e-07,44.53295621551401,-4.397513424366639e-07,9.779217747174868e-05,0.9305410446153184,0.3208140625167628,0
ASASSN-15bc,PantheonPlus,SNIa,61.561,-8.8856,0.03672,0.03639,0.03753,35.949,0.1927505642015089,0.262609,154.81035267089337,0,1,573,SGC,108.15027423933273,149.32706292045427,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.9973047636042285,-2.618213251463837e-08,6.958935923547489e-06,0.7212186982289917,0.04237396056822064,0
ASASSN-15la,PantheonPlus,SNIa,213.213,35.7112,0.02782,0.02845,0.02902,35.0558,0.15650734807030628,0.218663,102.60298599988585,0,1,450,NGC,84.71464222617537,99.82583137114071,0.0,0.0,0.0,0.0077357985922787975,27.969019579674164,0.0,0.0,0.0,0.0,2.1539219002110244,-3.083819602414287e-08,8.349751117224718e-06,0.5429994011801043,0.21969398791587325,0
ASASSN-15lg,PantheonPlus,SNIa,198.887,3.5007,0.02015,0.02121,0.02044,34.6552,0.15155922934615365,0.214591,85.31786910603557,0,1,279,NGC,63.26608522438303,83.63267078962463,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.351105360685873e-06,0.5374127366884437,0.5184813512551444,0
ASASSN-15mf,PantheonPlus,SNIa,213.595,2.9755,0.02604,0.02691,0.02695,35.1184,0.1290948101203143,0.181369,105.6039104106243,0,1,411,NGC,80.1586832389541,102.9237753017663,0.0,0.0,0.0,0.8599058857691944,41.83129335589806,0.0,0.0,0.0,0.0,5.6148275857605565,-1.2904660044442538e-07,1.7385938290875478e-05,0.5988122316943676,0.7142268951339812,0
ASASSN-15mi,PantheonPlus,SNIa,210.815,41.6041,0.03442,0.03501,0.03585,35.5515,0.14692705673224385,0.204326,128.9139750385606,0,1,555,NGC,104.08360359494145,124.62440308439572,0.0,0.0,0.0,3.3770464784470633,37.625849108749016,0.0,0.0,0.0,7.159347378051115e-10,8.873899381383167,-2.9657349861582767e-08,1.4502284540206388e-05,0.6341056393171196,-0.007813965547195989,0
ASASSN-15nr,PantheonPlus,SNIa,261.674,13.9098,0.0232,0.02309,0.02344,34.8331,0.19081436004661703,0.263771,92.60192183402908,0,1,343,NGC,68.84283119875303,90.5022691888478,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.840030572754957,-3.90008347708341e-08,2.4125529673453143e-06,0.581033628389248,-0.11876331538546003,0
ASASSN-15pn,PantheonPlus,SNIa,60.8598,-5.492,0.03836,0.038,0.03909,36.1962,0.16109373048011522,0.220822,173.4762398042989,0,1,588,SGC,112.89124853635802,167.06752937738253,0.0,0.0,0.0,0.004246273994894523,,0.0,0.0,0.0,0.0,5.547331664134676,-3.7782888926122126e-08,7.735498984105653e-06,0.7440789351616283,0.07375268277973716,0
ASASSN-16bq,PantheonPlus,SNIa,212.86,1.286,0.02493,0.02582,0.02534,35.1882,0.1264841096739033,0.176701,109.0535982994187,0,1,394,NGC,76.93195093752885,106.40102084963725,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.592993639143523,-1.1813945694271251e-07,1.568551176894524e-05,0.5719340204400818,0.42046423357953633,0
ASASSN-16ct,PantheonPlus,SNIa,228.476,4.7573,0.04191,0.04252,0.04306,36.2457,0.14873066260862283,0.207056,177.47615041995934,0,1,607,NGC,126.18129024434712,170.33731360670242,15.419411682735927,6.560659187410707,9.286404622734437,16.78384903892413,,-1.0025635471209611e-07,2.1893317777920202e-07,2.90139654485375e-07,5.374447850155256e-07,22.007006590324288,-2.3055793015220862e-07,4.33207199009132e-05,0.7608100996122186,1.0912597583687593,0
ASASSN-16fo,PantheonPlus,SNIa,203.149,-5.2725,0.0289,0.02994,0.03036,35.4803,0.12944141531982722,0.173804,124.75558585488992,0,1,473,NGC,89.11943399636367,121.25141982203317,6.406427442473245,0.0,0.0,11.041307100251288,,-7.129658234369863e-08,0.0,0.0,1.2507781034467513e-07,4.544679629855622,-3.4815756828726064e-08,1.3207851074217496e-05,0.5834866500848934,0.34280944224614485,0
ASASSN-16lg,PantheonPlus,SNIa,267.051,17.6256,0.02117,0.02093,0.02116,34.375,0.13971639130753413,0.203089,74.98942093324558,0,1,290,NGC,62.43507257495872,73.43480608835512,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.27509276264133475,-8.39981000738771e-10,8.410527807620698e-07,0.2882994967033864,0.076841505085334,0
ASASSN-17bs,PantheonPlus,SNIa,268.026,21.566,0.02039,0.02014,0.02056,34.5647,0.17842808074963987,0.249505,81.8351720856164,0,1,283,NGC,60.08982421732535,80.19989620205648,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.3634684482133122e-06,0.4992525837902231,0.17308341250889062,0
AT2017cfb,PantheonPlus,SNIa,208.528,9.4128,0.0229,0.02382,0.02266,34.8438,0.1685107711690858,0.220547,93.05934683894858,0,1,323,NGC,71.00690359543644,90.97599651867102,0.0,0.0,0.0,0.002699889190765248,43.50876235273921,0.0,0.0,0.0,0.0,0.2015484960909278,-3.709002925988979e-09,1.0359657883641817e-05,0.36616157983927355,0.7205306953119053,0
AT2017cfc,PantheonPlus,SNIa,208.163,-2.0022,0.02402,0.02499,0.02512,35.0276,0.13656562525028032,0.190198,101.27913885076734,0,1,384,NGC,74.4737533779481,98.90347732541098,0.0,0.0,0.0,5.488805245972188,,0.0,0.0,0.0,2.4542432643157605e-07,0.2049837778080657,-3.3165327260493927e-09,1.2701285672554454e-05,0.5639570733981071,0.5163339122815046,0
LSQ13crf,PantheonPlus,SNIa,47.7093,1.4219,0.06,0.05934,0.05974,36.3001,0.44276474566071766,0.617516,181.97846608610013,0,1,677,SGC,175.37646051664555,171.67779819443408,0.0,0.0,0.0,0.005990946366907224,,0.0,0.0,0.0,0.0,13.338982871922797,-7.970170341536008e-08,2.197370546398961e-05,0.7754746537782463,0.2730726257778899,0
MASTEROTJ08,PantheonPlus,SNIa,128.237,-3.8579,0.03059,0.03156,0.03118,35.6675,0.12449775098370251,0.174531,135.98781632845186,0,1,490,NGC,93.90491082976625,131.95142231969248,17.84465092783904,0.0,0.0,5.441411631193418,,-1.6488762196395938e-07,0.0,0.0,1.0227607834582198e-07,11.044636083491135,-9.423723983297787e-08,9.702491967651279e-06,0.6815405012845515,-0.00436724847246741,0
PS1-14xw,PantheonPlus,SNIa,253.24,2.3935,0.02427,0.02436,0.02411,35.1049,0.2887237953477337,0.31033,104.94940965502045,0,1,356,NGC,72.60723225796053,102.46264134946884,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.07802352650785,-6.95832776269101e-08,5.6202589880881805e-06,0.6060002376027206,-0.3654096256024511,0
PS16axi,PantheonPlus,SNIa,162.03,0.1635,0.0393,0.04056,0.04089,36.1263,0.1201494069897975,0.168835,167.98093721988738,0,1,595,NGC,120.42198002000987,161.62892063878323,23.688555390014386,7.012606830075853,7.012606830075853,19.62069757030048,29.198468720339285,-9.177133194837159e-08,3.178887220120058e-07,3.178887220120058e-07,-3.3934651321557124e-07,5.016677484077389,-5.09021843820006e-08,2.438847575174712e-05,0.7307636030015244,0.49106586692268306,0
PS16ayd,PantheonPlus,SNIa,216.826,-1.6753,0.05399,0.05485,0.05469,36.8581,0.11490613560641573,0.149593,235.2989558616778,0,1,664,NGC,162.28433445435527,223.24590922274197,48.24298093643216,0.9819188957399092,3.1490017615364536,25.562423508777243,62.51578745515998,-3.7296010170344357e-07,0.0,1.1969851669700516e-07,2.551536839404313e-07,20.737273128284514,-2.55823188029689e-07,4.81968874096284e-05,0.7887391006061758,0.3017512208424821,0
PS16bnz,PantheonPlus,SNIa,155.154,-2.4668,0.0627,0.06398,0.06446,37.0786,0.11374708787481111,0.154429,260.4473842242888,0,1,687,NGC,188.87508641936097,245.08081699848384,31.337702437534674,30.726959548684746,38.38142265154535,47.226273607361975,,-3.0916154546179076e-07,2.2043398794088164e-07,5.954408944574112e-07,4.1919947637025425e-07,6.1954001308536295,-9.935143534365027e-08,5.546722954011638e-05,0.8153536970888393,1.3148643662432944,0
PS16ccn,PantheonPlus,SNIa,273.122,31.2799,0.02431,0.02395,0.02457,35.1784,0.13456741804760913,0.189112,108.56254104800985,0,1,370,NGC,71.39220614767012,105.98602088040714,0.0,0.0,0.0,0.609720428929819,,0.0,0.0,0.0,0.0,0.06849335269460963,-4.4546668871732236e-10,3.346765173206383e-06,0.44822819922121593,0.24906534628600774,0
PS16em,PantheonPlus,SNIa,163.892,-3.3663,0.06981,0.07113,0.07083,37.4814,0.3265016385870062,0.447068,313.530647962039,0,1,701,NGC,209.61420405353928,293.0713378656388,71.14825838642119,89.64922788377343,95.75837038919776,83.55286723110679,,-3.6243442221698787e-07,7.890341704803713e-07,9.357607560679111e-07,3.220147015845107e-07,6.397053213375574,-7.571503482302906e-08,5.183621543800526e-05,0.8491790945356716,0.5901251974019072,0
PS16fa,PantheonPlus,SNIa,154.819,4.7617,0.04611,0.04734,0.0476,36.6009,0.11595494814797686,0.161688,209.0162251112683,0,1,633,NGC,140.32082889287037,199.80329517093642,0.0,0.0,0.0,3.1689931158079503,56.918019529129,0.0,0.0,0.0,1.7144434796790173e-08,6.417396188418138,-2.376773819792e-08,2.7765290296208644e-05,0.6128812142754497,0.04411858591996629,0
PS17akj,PantheonPlus,SNIa,207.455,-3.08,0.04681,0.0478,0.04777,36.5627,0.14741058306648136,0.208806,205.37141718120395,0,1,635,NGC,141.66848493083407,196.1878633001251,48.409220574189305,0.0,0.0,20.568080356739145,,-3.363094071371232e-07,0.0,0.0,1.1756276342798765e-07,22.108514432045617,-1.7768915630360579e-07,2.8452512581266072e-05,0.7764606225139248,0.04397529506082719,0
SN2016ayg,PantheonPlus,SNIa,112.572,25.0321,0.04269,0.04328,0.04349,36.4165,0.11857335282431715,0.166064,191.99945679542867,0,1,608,NGC,128.4129962108015,184.13858078185146,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.57441036391569,-7.850200513032793e-08,1.3428844921778795e-05,0.7320131355372359,-0.010012160938381056,0
SN2017cjv,PantheonPlus,SNIa,152.69,-3.7775,0.05953,0.06079,0.06092,37.032,0.1278163917500412,0.17759,254.9177050509118,0,1,678,NGC,179.5981549672044,240.5950799419665,6.873744730501755,11.173346163152516,11.173346163152516,24.550303515883584,,-1.1360791520309743e-07,2.576255833183574e-07,2.576255833183574e-07,1.7533709202824116e-07,6.728043963944213,-1.007651971709381e-07,6.206851282143986e-05,0.8017899739910757,1.1940705256975606,0
SN2017ckx,PantheonPlus,SNIa,117.045,28.2307,0.02716,0.02779,0.02858,35.6596,0.17833726475417302,0.251383,135.49398002267404,0,1,444,NGC,82.76250587579938,131.91126993133886,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.2473029266424973,-1.2346563991479434e-08,5.666316284913871e-06,0.6041383047902676,0.338569809202196,0
SN2017hn,PantheonPlus,SNIa,196.914,6.3376,0.02385,0.02492,0.02557,35.0621,0.13538718550882134,0.190177,102.901095891152,0,1,397,NGC,74.26639027976351,100.50407373262881,0.0,0.0,0.0,4.389183233504156,43.457121128833215,0.0,0.0,0.0,1.2851953667155303e-07,0.2185054089863643,-2.558048213638329e-09,1.0607522917384405e-05,0.5386016453650018,0.3753602587385321,0
SN2017mf,PantheonPlus,SNIa,214.129,39.5864,0.02561,0.02618,0.02598,35.3111,0.1269295867794424,0.17873,115.40377091819087,0,1,404,NGC,77.99784946826654,112.52208043816937,0.0,0.0,0.0,0.007776849676844222,,0.0,0.0,0.0,0.0,2.7941429058765657,-4.6893873027218694e-08,7.2290684305218485e-06,0.5128346521435059,0.22003293796618034,0
PGC11917,Cosmicflows-4,CF4group,48.0103,-0.0784,0.03759600916978372,0.036982251234619117,0.036982251234619117,35.37,0.78,0.78,118.6,0,1,-1,SGC,109.89471434159755,114.3026755614605,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.5204475139595366,-2.479881199017797e-08,9.115194030561898e-06,0.6733717853797576,0.4795544493406326,0
PGC12262,Cosmicflows-4,CF4group,49.3833,-0.2842,0.022358801301132134,0.021771728493583387,0.021771728493583387,34.795,0.39,0.39,91.0,0,1,-1,SGC,64.93290171534932,89.00984652764413,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.681934870213022,-1.2072423770986033e-08,2.633761142396101e-06,0.5236174435734916,0.07773563907442324,0
PGC12454,Cosmicflows-4,CF4group,50.0159,1.3615,0.02215866284401324,0.021578261318368458,0.021578261318368458,34.915,0.41,0.41,96.2,0,1,-1,SGC,64.35887778071579,94.11454747381096,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.7010737579407178,-1.1788991589087284e-08,2.121507843515159e-06,0.4350604138158201,0.07280583658358387,0
PGC12539,Cosmicflows-4,CF4group,50.2149,-0.7182,0.021117942866995008,0.020547548264206166,0.020547548264206166,34.775,0.39,0.39,90.2,0,1,-1,SGC,61.29981166553827,88.33455589541917,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.5207696702624947,-1.1331034235890417e-08,2.334152052761651e-06,0.5220244423359275,0.02977954020851635,0
PGC12620,Cosmicflows-4,CF4group,50.504,-1.0539,0.026578387105388755,0.02601466378450388,0.02601466378450388,35.005,0.43,0.43,100.2,0,1,-1,SGC,77.50834026348636,97.60579538648854,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.3991796152144043,-1.0449607918047303e-08,4.258861313219436e-06,0.6192881932038025,0.44301275776361093,0
PGC13567,Cosmicflows-4,CF4group,55.3474,-1.6165,0.03634847945374263,0.03587815407951324,0.03587815407951324,35.885,0.4,0.4,150.3,0,1,-1,SGC,106.64225517948975,145.0284368431967,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9697263924589918,-7.182291109399915e-09,8.579378241696863e-06,0.731417390496085,0.3731109611808315,0
PGC13604,Cosmicflows-4,CF4group,55.553,-0.3544,0.02535420687601154,0.024887217142734126,0.024887217142734126,34.195,0.39,0.39,69.0,0,1,-1,SGC,74.16927420581561,67.29381860169582,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0832397333907302,-7.770161043926713e-09,4.598823455867315e-06,0.620202914111746,0.2400007145422411,0
PGC13814,Cosmicflows-4,CF4group,56.5772,-3.8877,0.013462646882197418,0.013025677917487839,0.013025677917487839,33.538,0.064,0.064,51.0,0,1,-1,SGC,38.92953220939219,50.32252560752554,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.15088860739085763,-6.639010519091458e-10,6.789753326390304e-07,0.2568743941286658,0.0817163351783653,0
PGC13860,Cosmicflows-4,CF4group,56.9154,-4.3523,0.013983006870706534,0.013552709187900918,0.013552709187900918,33.715,0.61,0.61,55.3,0,1,-1,SGC,40.499573682306135,54.53740311749754,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1448520764557949,-6.605573512102716e-10,8.365770042240475e-07,0.29629941525144204,0.1271697649994634,0
PGC14074,Cosmicflows-4,CF4group,58.6386,-2.9179,0.013572723033612807,0.013172446119375025,0.013172446119375025,33.86,0.54,0.54,59.2,0,1,-1,SGC,39.366798774556806,58.407254511363526,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.13982668507183896,-7.194388485763168e-10,8.725966752099723e-07,0.30482539534699815,0.1343085443769119,0
PGC14100,Cosmicflows-4,CF4group,58.7698,-6.2213,0.016391339638037194,0.016004405287607337,0.016004405287607337,34.115,0.53,0.53,66.5,0,1,-1,SGC,47.79803410922346,65.42755472875471,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.13156791378488192,-7.114233795664606e-10,1.4700346868204958e-06,0.4184272506751623,0.2429418468381853,0
PGC14409,Cosmicflows-4,CF4group,61.1049,-2.1762,0.0028653155777521263,0.0025150732777940664,0.0025150732777940664,29.975,0.4,0.4,9.9,0,1,-1,SGC,7.535517638968397,9.871714422884988,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
