name,survey,indicator,ra,dec,z_helio,z_cmb,z_hd,mu,sigma_mu,sigma_mu_column,dl_mpc,is_calibrator,n_lightcurves,pantheon_row,r_end_mpch,I_q_SDSS_VoidFinder,expI_q_SDSS,sdI_q_SDSS,dI_q_SDSS
370333,PantheonPlus,SNIa,164.38,57.2977,0.075,0.07557,0.07588,37.6342,0.14122347538564542,0.198325,336.3876167660849,0,1,718,222.45510440643918,138.0596567555639,126.54007387178982,28.555715951514596,11.519582883774092
370356,PantheonPlus,SNIa,183.406,46.4835,0.02428,0.025,0.02517,35.2277,0.14448439362090287,0.204374,111.05548165019628,0,1,388,74.50337610339577,30.31794389633065,34.660620542897995,12.726573660899371,-4.3426766465673445
370566,PantheonPlus,SNIa,159.985,58.4149,0.0708,0.07134,0.07167,37.4155,0.14918314247930292,0.208957,304.1585295947745,0,1,707,210.22219452839528,144.96295206921025,119.3123765864485,28.036806384354676,25.650575482761752
470043,PantheonPlus,SNIa,128.994,44.7675,0.07,0.07061,0.0709,37.7291,0.3560545182974091,0.501827,351.4147611105808,0,1,703,208.10842596955573,163.65070161545705,118.0634767394885,27.947142131214683,45.58722487596856
490007,PantheonPlus,SNIa,184.268,46.6275,0.05439,0.05513,0.05541,36.8676,0.13828593565507666,0.194374,236.33062309220085,0,1,666,163.1016281106369,64.67394065531559,88.96664070822531,24.32361824009678,-24.292700052909723
500038,PantheonPlus,SNIa,150.193,2.5513,0.10682,0.1081,0.10794,38.4017,0.1332002627625036,0.187108,479.0049484522927,0,1,753,315.65067852282885,153.940136884957,185.1493865355918,37.35986676089935,-31.209249650634774
590194,PantheonPlus,SNIa,130.237,44.5243,0.08951,0.09015,0.09039,37.9202,0.1556787397174065,0.21704,383.74258786317176,0,1,736,264.41831709690314,220.1337544578891,151.69689451577523,30.792399745977516,68.43685994211387
ASASSN-15hg,PantheonPlus,SNIa,148.452,9.1939,0.02992,0.03107,0.03143,35.6461,0.14086003691608207,0.196214,134.65422975244482,0,1,498,92.4578504123788,31.172253004973708,44.407477943280036,15.404169719823518,-13.235224938306327
ASASSN-15jl,PantheonPlus,SNIa,230.671,50.9766,0.03468,0.03492,0.03512,35.8816,0.11869679860889257,0.169326,150.07902513254527,0,1,544,103.81829049207462,29.702325884049124,50.89719420714066,17.06356133569343,-21.194868323091534
ASASSN-15jt,PantheonPlus,SNIa,197.038,27.8264,0.02306,0.02396,0.0239,34.889,0.3089008093223454,0.403697,95.01671247555652,0,1,352,71.42184380105297,29.481197435663745,32.61172441748276,12.522947091684301,-3.130526981819017
ASASSN-15la,PantheonPlus,SNIa,213.213,35.7112,0.02782,0.02845,0.02902,35.0558,0.15650734807030628,0.218663,102.60298599988585,0,1,450,84.71464222617537,27.969019579674164,40.230840224082634,14.231111385043558,-12.26182064440847
ASASSN-15lg,PantheonPlus,SNIa,198.887,3.5007,0.02015,0.02121,0.02044,34.6552,0.15155922934615365,0.214591,85.31786910603557,0,1,279,63.26608522438303,40.99825204648866,27.188999452095636,11.984017437417467,13.809252594393023
ASASSN-15lu,PantheonPlus,SNIa,200.304,40.2657,0.03505,0.03577,0.03635,36.0035,0.13213652031138098,0.185251,158.74497982957578,0,1,559,106.32355931928446,34.8125076539577,52.48601500070357,17.402640982286275,-17.673507346745865
ASASSN-15mf,PantheonPlus,SNIa,213.595,2.9755,0.02604,0.02691,0.02695,35.1184,0.1290948101203143,0.181369,105.6039104106243,0,1,411,80.1586832389541,41.83129335589806,37.77338464552164,13.540905783649803,4.057908710376424
ASASSN-15mg,PantheonPlus,SNIa,233.094,41.8504,0.04277,0.04307,0.04408,36.3298,0.12867462842378835,0.181208,184.48454948048774,0,1,612,127.7964242287417,46.39712918188384,66.09421520715422,20.32312600019684,-19.69708602527038
ASASSN-15mi,PantheonPlus,SNIa,210.815,41.6041,0.03442,0.03501,0.03585,35.5515,0.14692705673224385,0.204326,128.9139750385606,0,1,555,104.08360359494145,37.625849108749016,51.065453585160775,17.099470565145953,-13.439604476411759
ASASSN-15np,PantheonPlus,SNIa,226.511,7.5615,0.03768,0.03832,0.03884,36.026,0.15787434877142012,0.219507,160.398388250842,0,1,586,113.83310796298576,66.12369350328952,57.248508712275786,18.419032944906093,8.87518479101373
ASASSN-15nq,PantheonPlus,SNIa,259.33,33.4621,0.03036,0.03025,0.03023,35.5185,0.12091625200939699,0.166012,126.96967267809462,0,1,471,90.03546571545255,27.944098853207365,43.10085889697625,15.03719023400318,-15.156760043768884
ASASSN-15so,PantheonPlus,SNIa,168.546,48.3187,0.00702,0.00773,0.00857,32.7527,0.1274923134937946,0.26758,35.525483715523556,1,1,86,23.131573579014102,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
ASASSN-15uv,PantheonPlus,SNIa,126.784,27.8116,0.02028,0.02104,0.02153,34.6114,0.296522427482307,0.393324,83.61419251105978,0,1,300,62.761555227771,26.077919859045807,26.853539864529978,11.95067827293813,-0.7756200054841713
ASASSN-16av,PantheonPlus,SNIa,177.868,22.0261,0.02567,0.02676,0.02773,35.3467,0.212683873389592,0.289875,117.31134119162478,0,1,425,79.71473880501422,17.398995073628164,37.533923814373544,13.473650363688316,-20.13492874074538
ASASSN-16bq,PantheonPlus,SNIa,212.86,1.286,0.02493,0.02582,0.02534,35.1882,0.1264841096739033,0.176701,109.0535982994187,0,1,394,76.93195093752885,36.13370335667365,36.03290556814155,13.052071552505813,0.10079778853209831
ASASSN-16ct,PantheonPlus,SNIa,228.476,4.7573,0.04191,0.04252,0.04306,36.2457,0.14873066260862283,0.207056,177.47615041995934,0,1,607,126.18129024434712,68.14838896692314,65.07552071447508,20.096318393262347,3.0728682524480604
ASASSN-16db,PantheonPlus,SNIa,167.357,29.5732,0.03486,0.03589,0.0373,35.8698,0.13604785922608265,0.18969,149.2656924464338,0,1,571,106.67716034623645,64.73450649028581,52.710265850809826,17.450499683097753,12.024240639475984
ASASSN-16es,PantheonPlus,SNIa,177.727,2.3069,0.0285,0.02973,0.03047,35.5345,0.18505029046180932,0.258248,127.90867496387487,0,1,474,88.49881779719523,30.811207287439657,42.27200068960491,14.804395557069943,-11.460793402165251
ASASSN-16fs,PantheonPlus,SNIa,221.777,11.5949,0.0292,0.0299,0.02944,35.2761,0.12932200122175655,0.180915,113.55859223021342,0,1,457,89.00122628017138,64.92033567046147,42.54299666052324,14.880507995770664,22.377339009938233
ASASSN-16hc,PantheonPlus,SNIa,209.768,33.139,0.05093,0.05165,0.05151,36.5862,0.11276515419224149,0.156832,207.60604739257957,0,1,654,152.9357367028204,92.06384429590005,82.08555613653809,23.638846733080523,9.978288159361966
ASASSN-17at,PantheonPlus,SNIa,174.64,25.3971,0.02537,0.02643,0.02713,35.2513,0.13386429695777735,0.18676,112.26903765838685,0,1,412,78.73794724303269,40.12623455941293,37.007048598899566,13.325671198519185,3.119185960513363
ASASSN-17eb,PantheonPlus,SNIa,234.642,13.3478,0.04924,0.0497,0.05044,36.4621,0.14572734815400984,0.201896,196.07399605595916,0,1,648,147.2316367667863,112.5143303189756,78.35235859825886,23.052344807186095,34.161971720716735
AT2016bln,PantheonPlus,SNIa,203.689,13.8539,0.0233,0.02425,0.02429,35.0771,0.1413556153819154,0.195416,103.61437221235724,0,1,362,72.28127332334086,43.925278583953,33.18315500639606,12.579737891823758,10.742123577556939
AT2016cor,PantheonPlus,SNIa,236.13,16.3035,0.04954,0.04995,0.05066,36.8523,0.2198511314503521,0.302557,234.6713112467318,0,1,651,147.9632402831204,103.92213971867972,78.81379429344895,23.1550813258699,25.108345425230766
AT2016ews,PantheonPlus,SNIa,225.652,23.3528,0.04555,0.04612,0.04631,36.5394,0.11907191104538467,0.159223,203.1795527516752,0,1,625,136.74512428996724,97.32998252717354,71.73832371894753,21.57976059873259,25.591658808226015
AT2017cfb,PantheonPlus,SNIa,208.528,9.4128,0.0229,0.02382,0.02266,34.8438,0.1685107711690858,0.220547,93.05934683894858,0,1,323,71.00690359543644,43.50876235273921,32.335832654504856,12.495527989040188,11.172929698234356
AT2017cfc,PantheonPlus,SNIa,208.163,-2.0022,0.02402,0.02499,0.02512,35.0276,0.13656562525028032,0.190198,101.27913885076734,0,1,384,74.4737533779481,19.929387502429606,34.64092453408192,12.72461620163499,-14.711537031652313
AT2017oz,PantheonPlus,SNIa,211.673,30.3188,0.05569,0.05641,0.05614,36.8109,0.13745348304062724,0.193162,230.23958829201888,0,1,667,166.83637455383075,113.10669892605942,91.49461440954431,24.575189681068796,21.61208451651511
AT2017po,PantheonPlus,SNIa,240.965,39.9901,0.03183,0.03201,0.03255,35.576,0.1388974081831623,0.196814,130.37670471382128,0,1,509,95.23353923587072,48.18955638456854,45.90466700990065,15.824673060409696,2.284889374667891
ATLAS16cpu,PantheonPlus,SNIa,227.956,46.251,0.01819,0.01851,0.01865,34.5716,0.17100728054676503,0.239989,82.09562244306773,0,1,254,55.24806967722548,9.775777162598644,21.857859169840445,11.454189794027357,-12.082082007241802
ATLAS17ajs,PantheonPlus,SNIa,171.977,27.3458,0.03265,0.0337,0.03451,35.9757,0.2584215741767703,0.358083,156.72562123952778,0,1,540,100.22067139290066,43.49333459617374,48.61561389527743,16.57663578124816,-5.122279299103688
ATLAS17bas,PantheonPlus,SNIa,166.898,22.8514,0.02222,0.02331,0.02357,34.5715,0.19111117183461568,0.261746,82.09184188699031,0,1,348,69.49509788216591,41.25623511182452,31.330640248783304,12.3956283999692,9.92559486304122
CSS160428,PantheonPlus,SNIa,200.78,52.6491,0.03029,0.03081,0.03148,35.7017,0.15607693615649942,0.164289,138.14653614899507,0,1,501,91.68988203015336,25.022904743331765,43.99324063553608,15.28782624952626,-18.970335892204318
Gaia16acv,PantheonPlus,SNIa,179.957,54.8022,0.07772,0.07833,0.07859,37.8315,0.10780867312048692,0.146078,368.3833559790651,0,1,720,230.42271982221018,110.98233722129143,131.13260206203185,28.968632917362587,-20.15026484074042
Gaia16aki,PantheonPlus,SNIa,239.794,14.6416,0.07363,0.07398,0.07393,37.5535,0.1239703996928299,0.176502,324.11564884384364,0,1,711,217.8599937638418,148.36513961384077,123.82509689178653,28.360795290905312,24.54004272205424
PS15aii,PantheonPlus,SNIa,191.19,9.7597,0.04655,0.04768,0.04777,36.5946,0.1033719497736209,0.145385,208.41069410500333,0,1,634,141.31695208174526,61.62518762349659,74.62185897853624,22.221766358495284,-12.996671355039645
PS15bdr,PantheonPlus,SNIa,253.706,36.7252,0.07096,0.07094,0.07116,37.3552,0.14086401243752786,0.196012,295.8284922114813,0,1,705,209.0640618006211,113.82029730314076,118.6281049899069,27.987679385261707,-4.8078076867661395
PS15cms,PantheonPlus,SNIa,149.646,0.743,0.06479,0.06603,0.06627,37.3617,0.14435553331964798,0.203312,296.71534023638696,0,1,689,194.8289089961535,90.90182685141173,109.91100932534926,27.09061031129071,-19.00918247393753
PS15mt,PantheonPlus,SNIa,148.684,23.1981,0.07085,0.07193,0.07193,37.5618,0.12802339629927023,0.180815,325.3568839236244,0,1,708,211.9300126945681,137.0809787184958,120.32142454368544,28.10925056928137,16.75955417481036
PS16aer,PantheonPlus,SNIa,163.742,14.2716,0.05547,0.05668,0.05693,37.0393,0.12650474299408698,0.176308,255.77612291907764,0,1,669,167.62386800339826,70.55297171723885,92.02765266548685,24.628235012225016,-21.474680948248007
PS16axi,PantheonPlus,SNIa,162.03,0.1635,0.0393,0.04056,0.04089,36.1263,0.1201494069897975,0.168835,167.98093721988738,0,1,595,120.42198002000987,29.198468720339285,61.427116938517315,19.310814451256228,-32.22864821817803
PS16ayd,PantheonPlus,SNIa,216.826,-1.6753,0.05399,0.05485,0.05469,36.8581,0.11490613560641573,0.149593,235.2989558616778,0,1,664,162.28433445435527,62.51578745515998,88.41343130010068,24.268565575629356,-25.897643844940703
PS16cqa,PantheonPlus,SNIa,234.779,9.2946,0.04385,0.04433,0.04521,36.6866,0.22857733920929257,0.304921,217.4302674194687,0,1,618,131.49489810876682,98.37637003177369,68.42691020911815,20.842489729858354,29.94945982265554
PS16el,PantheonPlus,SNIa,162.802,19.3625,0.0478,0.04896,0.0494,36.4691,0.12555042811555842,0.176995,196.70708380923512,0,1,641,145.06555851201767,60.02240631768636,76.98617349524898,22.748170026552607,-16.963767177562616
PS16fa,PantheonPlus,SNIa,154.819,4.7617,0.04611,0.04734,0.0476,36.6009,0.11595494814797686,0.161688,209.0162251112683,0,1,633,140.32082889287037,56.918019529129,73.99358589633916,22.081884268920305,-17.075566367210158
PS17bii,PantheonPlus,SNIa,171.409,7.3336,0.07339,0.07467,0.07446,37.4501,0.13724201251803328,0.192118,309.04377491544403,0,1,713,219.85455352595758,142.56109970348803,125.00356336638795,28.44540280891636,17.557536337100075
PS17tn,PantheonPlus,SNIa,145.807,41.3173,0.0447,0.04549,0.0459,36.3811,0.14066495654568695,0.196005,188.89479887396467,0,1,623,134.89780891138307,91.5159491550331,70.57318818184186,21.320348572041183,20.94276097319124
PS17yt,PantheonPlus,SNIa,150.992,49.0412,0.06976,0.07046,0.07073,37.4787,0.12717684537682164,0.176182,313.1410474881145,0,1,700,207.6739933502077,109.40274879096435,117.80679639974683,27.928713871322845,-8.404047608782477
PSNJ0859349,PantheonPlus,SNIa,134.895,45.9259,0.02812,0.02874,0.02938,35.472,0.16303892173343149,0.225755,124.27964384409158,0,1,456,85.57220100857124,61.32424298472737,40.69340202932575,14.361027364707597,20.630840955401617
PSNJ1204051,PantheonPlus,SNIa,181.021,14.0681,0.04385,0.04502,0.04545,36.4541,0.14045618533905868,0.196266,195.352961769033,0,1,619,133.51927830151482,76.16450771557118,69.70372375732303,21.12676634807023,6.460783958248143
PSNJ1602512,PantheonPlus,SNIa,240.714,47.2248,0.02025,0.02039,0.02052,34.556,0.24704979255202786,0.333904,81.50795556115997,0,1,281,60.83208811198309,10.371005400886517,25.570646384994358,11.823179765490233,-15.199640984107841
PTF10icb,PantheonPlus,SNIa,193.705,58.8819,0.00856,0.009,0.00993,33.4753,0.26727476498913993,0.372879,49.55186445067154,0,1,107,26.923853155023917,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PTSS17-niq,PantheonPlus,SNIa,215.069,15.3417,0.06828,0.0691,0.06897,37.2817,0.12385806392803013,0.174144,285.98285667429104,0,1,696,203.7336349157627,140.10778840878356,115.47867347201837,27.761567238996005,24.62911493676519
SN2016coj,PantheonPlus,SNIa,182.028,65.1772,0.00452,0.00489,0.0057,31.8985,0.3431350025864456,0.483668,23.971764361383006,0,1,32,14.642899246075466,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
SN2016esh,PantheonPlus,SNIa,241.06,16.6902,0.04457,0.04488,0.04583,36.1579,0.12988610395265537,0.182756,170.44332586088314,0,1,622,133.1085902803057,56.465109888946884,69.44469532410494,21.0690948680648,-12.979585435158057
SN2016ixf,PantheonPlus,SNIa,159.936,15.0347,0.06602,0.06723,0.06711,37.4237,0.13736440586993415,0.194412,305.3092764448791,0,1,691,198.31122410210267,85.68540113776896,112.17483245060248,27.43579138486208,-26.489431312833517
SN2017cii,PantheonPlus,SNIa,248.333,23.7313,0.03323,0.03337,0.03289,35.8381,0.13003776374576734,0.178659,147.10248184335214,0,1,519,99.24717612456665,48.3551626352897,48.06959746474211,16.432719504705744,0.2855651705475921
SN2017ckx,PantheonPlus,SNIa,117.045,28.2307,0.02716,0.02779,0.02858,35.6596,0.17833726475417302,0.251383,135.49398002267404,0,1,444,82.76250587579938,15.297684373966177,39.17787017369395,13.935372233858693,-23.88018579972777
SN2017coa,PantheonPlus,SNIa,132.48,56.099,0.04,0.04045,0.04095,36.4104,0.2170440047547962,0.307187,191.46085764730603,0,1,596,120.09858871635815,57.89269951869103,61.22202484535799,19.267044534126995,-3.329325326666961
SN2017cpu,PantheonPlus,SNIa,211.969,9.642,0.0544,0.05529,0.05502,36.6433,0.1244019292454904,0.175423,213.13756507243326,0,1,665,163.56860183262066,104.69830928992377,89.28272569721655,24.355073455041722,15.415583592707222
SN2017hn,PantheonPlus,SNIa,196.914,6.3376,0.02385,0.02492,0.02557,35.0621,0.13538718550882134,0.190177,102.901095891152,0,1,397,74.26639027976351,43.457121128833215,34.50304979945672,12.710913721140779,8.954071329376497
SN2017mf,PantheonPlus,SNIa,214.129,39.5864,0.02561,0.02618,0.02598,35.3111,0.1269295867794424,0.17873,115.40377091819087,0,1,404,77.99784946826654,10.62084712365926,36.6078445212551,13.213549989536526,-25.986997397595843
SN2017ms,PantheonPlus,SNIa,156.676,36.6805,0.02448,0.02538,0.02591,35.1181,0.1418919307078454,0.200181,105.58932169900727,0,1,399,75.62893327451843,53.95019975840495,35.33006604875389,12.854670721583647,18.620133709651057
SNF20080514-002,PantheonPlus,SNIa,202.303,11.2724,0.02194,0.02292,0.02219,35.0136,0.17318562295987505,0.216159,100.62826852437786,0,1,310,68.33875939321102,44.703268378630895,30.56179630452644,12.319217959884503,14.141472074104456
iPTF14bdn,PantheonPlus,SNIa,202.687,32.7618,0.01558,0.01636,0.01603,34.1062,0.20447581764110884,0.281582,66.25825592012612,0,1,208,48.85589187369918,13.405404284942104,18.368442680712132,11.107399198140174,-4.9630383957700275
iPTF16auf,PantheonPlus,SNIa,217.788,27.236,0.01502,0.01566,0.01543,34.0744,0.23204730121248987,0.314862,65.29501109366468,0,1,186,46.77329149634864,20.982215741051395,18.368442680712132,11.107399198140174,2.6137730603392626
iPTF17dz,PantheonPlus,SNIa,126.107,24.9978,0.092,0.09284,0.09293,38.2226,0.35125002491103113,0.493293,441.0826752615857,0,1,739,272.1263271876182,152.6343530528744,156.72887784046083,31.178793295630822,-4.094524787586437
PGC20968,Cosmicflows-4,CF4group,111.5949,41.9782,0.058226948457789425,0.05863056101297919,0.05863056101297919,36.871,0.184,0.184,236.7,0,1,-1,173.30980270815888,16.356957600704504,95.87634590870466,25.011237930550624,-79.51938830800016
PGC21072,Cosmicflows-4,CF4group,112.071,40.084,0.04951758993216567,0.04994788761497129,0.04994788761497129,36.579,0.335,0.335,206.9,0,1,-1,147.95705893795844,12.88269317307973,78.80989560619781,23.154213301224658,-65.92720243311808
PGC21073,Cosmicflows-4,CF4group,112.0737,40.7701,0.0011774812560494767,0.0016011076569511298,0.0016011076569511298,30.05,0.1,0.1,10.2,0,1,-1,4.798183773709675,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC21086,Cosmicflows-4,CF4group,112.1548,30.93,0.023232739230551292,0.023746427937156447,0.023746427937156447,34.905,0.42,0.42,95.7,0,1,-1,70.78883511349636,6.534278994247629,32.19083996129748,12.481118100557877,-25.65656096704985
PGC21226,Cosmicflows-4,CF4group,113.4792,31.6484,0.05696941181889239,0.057496443089305474,0.057496443089305474,36.621,0.357,0.357,211.0,0,1,-1,170.00449465573732,17.955678401689724,93.63905029617197,24.788593335461858,-75.68337189448225
PGC21291,Cosmicflows-4,CF4group,113.4723,37.0259,0.06103222249840588,0.06150921915453924,0.06150921915453924,37.2,0.47,0.47,275.4,0,1,-1,181.69103355990092,49.450099098325396,101.37018940400614,25.78833127864799,-51.920090305680745
PGC21300,Cosmicflows-4,CF4group,113.4816,31.2364,0.015704197601929,0.01623456451329406,0.01623456451329406,34.365,0.276,0.276,74.6,0,1,-1,48.48275479832147,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC21354,Cosmicflows-4,CF4group,113.9019,39.7649,0.08477531479461035,0.08523229760503181,0.08523229760503181,37.94,0.45,0.45,387.3,0,1,-1,250.2994307329977,89.20665773743848,142.47972952634638,30.084636451028974,-53.2730717889079
PGC21399,Cosmicflows-4,CF4group,114.3045,35.4292,0.013092390736527468,0.013596072520276678,0.013596072520276678,33.255,0.4,0.4,44.8,0,1,-1,40.62873665667499,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC21402,Cosmicflows-4,CF4group,114.2633,22.3526,0.015263892996267438,0.01587765093143204,0.01587765093143204,34.205,0.39,0.39,69.3,0,1,-1,47.420909232225995,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
