case,sigma,aperture,relative_L1_vs_baseline,peak_absolute_change_mjy_beam
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,1,0.002521267661516135,0.004729727475933143
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,2,0.003198113052653772,0.019141824311231126
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,3,0.0011958427515949665,0.009040487260648877
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,4,0.0005854170843917536,0.0015171101013307098
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,5,0.0007414779602362092,0.001551022171403682
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,6,0.00014551538436367368,0.0003110179255851886
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,7,0.0009916909167203187,0.0020986762380288404
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,8,0.0013083590836117831,0.0020146395280340457
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,9,0.00018476736852140506,0.000496864988336787
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,10,0.0004994388562594167,0.0032036069480909646
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,11,0.0009324771349111374,0.0017651041203821105
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,12,0.0009025442804517491,0.0020721644959202923
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,13,0.0019648553273709933,0.00865720505855716
missing_zero__newton_p15_boxcar_hanning_decimated_s1,3,14,0.004196201927156255,0.014360890197749665
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,0,0.0024687445257382595,0.0014999745399735809
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,1,0.0014591589107515869,0.0013183900689103245
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,2,0.0011616486286549553,0.0029697980709644245
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,3,0.0005374162110146734,0.001795559204135433
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,4,0.00034969483664264845,0.0003795104858176357
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,5,0.0003884466249231183,0.00048269039481552145
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,6,2.702748556196785e-05,2.663049214934876e-05
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,7,0.0005271779221278648,0.0005703773360290487
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,8,0.000560837799330953,0.00037328427573291023
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,9,0.000107331578828511,0.00016754271971464174
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,10,0.00019791890370654655,0.0006231375443541687
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,11,0.0005764787150960572,0.000347962203905261
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,12,0.00042889297824931684,0.0004541269209206167
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,13,0.000731227672550758,0.0013582145462684991
missing_zero__newton_p15_boxcar_hanning_decimated_s1,10,14,0.0016731647729566587,0.0021924396132939616
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,0,0.006981404799221772,0.011390274586458249
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,1,0.0021968650594922697,0.004865012787082845
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,2,0.002950279078366222,0.01721101174210915
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,3,0.0013167528041253286,0.01139291391251085
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,4,0.0006115833162522281,0.001331523840651938
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,5,0.0008059814944036065,0.002122896387277473
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,6,0.00016585129405987628,0.000438242710730119
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,7,0.001145219557098754,0.0019316025946578552
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,8,0.0014562428886832045,0.0019645912004797594
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,9,0.00018493848896454623,0.0004604374562431346
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,10,0.0006464456416915354,0.005071394216885405
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,11,0.001029844663229257,0.0016674161372127738
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,12,0.0009330893325730709,0.0016484858420162674
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,13,0.001581597962299198,0.00807147000451991
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,3,14,0.004197420656705813,0.01577254948573925
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,0,0.002545981148159318,0.0015243372092469398
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,1,0.0014184090862408533,0.0012653906969416484
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,2,0.0010671612596241731,0.002714289432558026
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,3,0.0005649637595495724,0.0019533420766837395
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,4,0.0003564285589267735,0.00037569424204098034
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,5,0.0004238404282422124,0.0005526957029395874
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,6,3.104577019678892e-05,3.2255708069306444e-05
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,7,0.0005660796561247935,0.000596937269709441
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,8,0.0005880536026541182,0.00037171474064756627
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,9,0.0001130656781558618,0.00017455335057892096
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,10,0.0002524475548466312,0.0008352372577973277
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,11,0.0006010803362203107,0.00037195161149988776
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,12,0.0004250404033857764,0.00045340792624926074
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,13,0.0006818355834108868,0.0013175513421588292
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,10,14,0.0016857473814445782,0.0022403458463136072
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,0,0.004797286937266892,0.005200183332742081
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,1,0.002101993035548945,0.0029746522308894408
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,2,0.00202220008476366,0.00914247702603932
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,3,0.0009750982127624225,0.005530559935866819
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,4,0.0005324366290180774,0.0008836662293736364
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,5,0.0006657137196306336,0.0014556585950136203
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,6,9.15218640424599e-05,0.00016894174091164338
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,7,0.0008868284837814112,0.0013849126812413015
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,8,0.0010087883542428068,0.0010631396433286588
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,9,0.00016747742898818178,0.00035462959700938157
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,10,0.00046406063355387464,0.00245056007752531
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,11,0.0008330963008321435,0.0008595564038392789
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,12,0.0007049724429860114,0.0012526629319498106
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,13,0.0012068354577914626,0.004289037328909728
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,14,0.0030507657324423416,0.0074606490637867395
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,0,0.0023973977853636477,0.0013670053401516613
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,1,0.001352539203024736,0.0011460495299040474
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,2,0.0010047510357963868,0.0024756207959666376
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,3,0.000534784586676425,0.0017474646746808986
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,4,0.00034027787292782556,0.0003457551330460218
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,5,0.0004037193592367837,0.000497852610135574
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,6,2.76759434522326e-05,2.811980042471962e-05
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,7,0.0005412221986360833,0.000542496172830087
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,8,0.0005585976358428221,0.00033552333580899596
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,9,0.00010787144890691075,0.00015998183619303497
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,10,0.0002381708811965269,0.0007343692825947379
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,11,0.000576045133824823,0.0003467503687835105
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,12,0.00040421909983039806,0.00041636769648278893
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,13,0.0006438168851611877,0.0011633515168201214
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,14,0.0015913011619263335,0.0019928253845007404
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,0,0.006560925462992942,0.010091523061557472
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,1,0.0022016573541702596,0.004447770618237201
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,2,0.002774271805855232,0.0150908541530681
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,3,0.001249420807395081,0.010190879732672187
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,4,0.0006001876097438194,0.0012572265346115774
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,5,0.0007815830702271849,0.002042495010953882
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,6,0.00014632177371920888,0.0003804800758111515
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,7,0.0011019647294715205,0.001780733159369996
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,8,0.0013631113725371233,0.0016910749059546593
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,9,0.0001818545356645112,0.0004511862625231622
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,10,0.0006135827835277498,0.0045326562495247025
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,11,0.0009847677407739909,0.0014979059743931433
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,12,0.0008725924650905124,0.0015799926786335128
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,13,0.001522495031495905,0.007418695828220301
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,14,0.0039786491747683585,0.014208653543096972
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,0,0.002526284944934409,0.0015037433760181629
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,1,0.0014098034499804089,0.001249740260539034
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,2,0.0010588815323256354,0.0026835653677210747
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,3,0.0005609848195074459,0.0019261949085227492
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,4,0.000354318533471354,0.0003718061118659355
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,5,0.0004212020192134102,0.0005454723679337858
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,6,3.0581495506073676e-05,3.169917874112915e-05
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,7,0.0005628437692451188,0.0005896766064727998
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,8,0.0005841724860524313,0.00036607895573304017
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,9,0.00011238748570366772,0.00017262813938667687
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,10,0.00025055820885703736,0.000821727257529492
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,11,0.0005978205244886041,0.0003687123227889
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,12,0.00042229948941250174,0.0004486217379070512
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,13,0.0006768123998124843,0.0012970464608224042
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,14,0.001673256364368468,0.002207688632862914
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,0,0.006183147463036543,0.010787310389527072
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,1,0.0021979662736100096,0.00488031458872662
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,2,0.0029737875449612518,0.019294155275025204
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,3,0.0011844692045902645,0.011034758418872137
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,4,0.0005812001812547825,0.001429575263816929
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,5,0.0008439537846712691,0.0021077200189623113
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,6,0.00015752609462875208,0.0003986441392591633
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,7,0.0011471862249011438,0.001935356970961033
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,8,0.0014002784327706527,0.002130158782840841
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,9,0.00018657439193954674,0.0005350289089398608
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,10,0.0006641981607287381,0.004420653702012167
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,11,0.001069709464065213,0.0014732671014041632
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,12,0.0009504093916479038,0.001823032100012334
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,13,0.001592970558545679,0.008219775712399624
missing_zero__newton_plus_log_p5_boxcar_independent_s1,3,14,0.004633016631708474,0.016107567102397358
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,0,0.0025089573611534553,0.0015402551098345763
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,1,0.0014272679187787973,0.001264255239038059
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,2,0.0010627390025402803,0.0027765637310510627
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,3,0.0005602753590637296,0.001941422997736808
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,4,0.0003564386776895813,0.0003789548958379463
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,5,0.0004261638439122307,0.0005473461989080608
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,6,3.172170184613676e-05,3.146932064845842e-05
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,7,0.0005632299489970447,0.0005869030846190615
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,8,0.000579745180644632,0.00038150610253306905
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,9,0.00011320104643144972,0.00017361293528650457
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,10,0.0002552943125371171,0.000812964963867735
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,11,0.0005973105782434474,0.00036835805820545353
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,12,0.0004256649101511087,0.0004641188190797063
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,13,0.00068323351265203,0.0013229935990615171
missing_zero__newton_plus_log_p5_boxcar_independent_s1,10,14,0.0017094068906902313,0.002218446839583832
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,0,0.0045440840999497805,0.00522348569717046
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,1,0.0021281777964178876,0.00296614801498174
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,2,0.0020188772298780446,0.008960575806034043
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,3,0.0009435630655573008,0.005744835003445914
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,4,0.0005268110540487714,0.000865086141142335
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,5,0.0006848954508776912,0.0015047583326326386
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,6,9.178938034647973e-05,0.00016249642110177653
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,7,0.0009063509363722396,0.0014554860366898792
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,8,0.0009902205307758796,0.0009819406227485894
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,9,0.0001634402420127958,0.00037087196253315913
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,10,0.0004719021502174371,0.0024738654670637406
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,11,0.0008352885657571538,0.0008203682725391737
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,12,0.0007004076148972383,0.0012833967547210001
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,3,13,0.001206718472659721,0.004258052911089383
