case,sigma,comparison,aperture,profile_L1,centroid_km_s,passed
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,joint,6,0.00045102461701800197,0.0005542473173345552,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,joint,7,0.0001308934717582995,0.000885913518235526,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,joint,8,0.00010645913187973404,0.0006885595907917264,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,joint,9,7.142050061740772e-05,0.00010956642586634757,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,joint,10,0.00034386277667951504,0.0005412062238505655,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,joint,11,0.00039566080803825473,0.0028218971265161485,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,joint,12,0.0001475269219118958,0.000919651658840337,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,joint,13,9.710653315447834e-05,7.183946837585609e-05,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,joint,14,0.00012273026521337878,0.00026675270589748834,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,0,1.3886020479652102e-08,1.0844899378525952e-07,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,1,1.1252340483788997e-08,1.0500752267716962e-07,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,2,3.4113368241761614e-09,1.518761649776934e-08,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,3,4.039489448321974e-09,2.7607832464582316e-08,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,4,8.591952737416802e-09,1.5464571845313912e-09,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,5,1.605421829112626e-08,1.1600501892417014e-07,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,6,6.846962715753294e-05,6.811918214583157e-06,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,7,2.0519949210557076e-08,1.98957419428325e-07,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,8,2.619265008401312e-08,3.9490171133138574e-08,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,9,3.4992113141196735e-06,3.07839251014741e-05,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,10,1.8408313921014134e-08,3.6366358813211264e-08,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,11,2.4183519795847116e-08,8.044177945976116e-08,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,12,9.269144223148505e-09,6.552352260769112e-08,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,13,5.360209653393743e-09,4.0331293860162987e-08,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,14,5.921924510682503e-09,1.7737882274104777e-08,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,0,0.0009294447963497553,0.0002725483049346167,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,1,0.00011172900851685198,3.591198542096663e-05,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,2,0.000434845389675959,0.0005970840470368444,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,3,0.0005469701953946163,0.0005866682063384587,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,4,4.842240609771464e-05,0.0001399107318924564,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,5,0.0001560889567497946,0.0010357947508339294,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,6,0.0003611348828965234,0.0005676765930519301,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,7,0.00013088891051186397,0.0008857071643326719,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,8,0.00010645681897744497,0.0006886088113304822,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,9,6.662667349398212e-05,0.00015188872406923792,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,10,0.0003438648257395669,0.0005412804897630963,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,11,0.0003956642080075442,0.0028218934013324315,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,12,0.00014753028548694018,0.000919689813500213,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,13,9.710664120300371e-05,7.180443465415465e-05,True
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,14,0.0001227314173338823,0.0002667373728755251,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,0,0.0009294611669951549,0.00027238255056261096,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,1,0.00011273065407156098,3.5919953660368265e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,2,0.0004420250541274862,0.0005970592778652417,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,3,0.0005485973577950053,0.0005866620521501886,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,4,5.869186383320427e-05,0.0001399311593175412,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,5,0.0002134076381475547,0.0010358541030157653,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,6,0.00038511574545419284,0.000562948227650184,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,7,0.00016643541095389528,0.0008856960882965836,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,8,0.00016121831671948321,0.0006885925337343224,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,9,6.954932237485e-05,0.00013955638597096254,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,10,0.00034408974718356367,0.0005412484464955014,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,11,0.0005716869439562676,0.002821958269905167,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,12,0.00015552893624312268,0.0009195744089751656,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,13,9.956010622923669e-05,7.192838481273611e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,planar,14,0.00012354234983371492,0.00026677713486833454,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,0,1.2749087298533966e-07,2.0558442059837034e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,1,5.120306231347841e-07,4.415509593513889e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,2,1.1643682748494196e-06,5.094082951018208e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,3,1.290173504975948e-06,3.5423851585392185e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,4,3.189680347902461e-07,4.981790269198427e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,5,2.466232060016937e-07,1.9806624607099366e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,6,8.993033527663458e-05,1.3405782637837538e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,7,1.8631658811623261e-07,2.081575729562246e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,8,4.584056364368909e-07,1.1378261888239649e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,9,4.84206389890345e-06,4.2320263405670744e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,10,9.78712894614119e-07,1.206991271374136e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,11,1.5309445193512684e-06,4.245806195513069e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,12,8.813361016541289e-07,6.91066404101548e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,13,1.2010043512598625e-06,7.856963080143942e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,vertical,14,1.0861839203447117e-06,9.323993310772494e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,0,0.0009294782556379537,0.000272584404740428,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,1,0.00011276973215313951,3.544159282853343e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,2,0.00044298681598122294,0.0005975826880302293,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,3,0.0005482968589739541,0.000587033933435066,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,4,5.8726876222326344e-05,0.00013987410888560703,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,5,0.00021337468157193974,0.001035974468173606,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,6,0.0004532895487993488,0.0005561254550855155,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,7,0.00016652471771472539,0.0008858963287572408,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,8,0.0001609638350468665,0.0006884887700877584,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,9,7.18508011304739e-05,0.000108772002679558,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,10,0.00034391816766377774,0.0005411657436766859,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,11,0.0005717402534522257,0.002821449447552027,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,12,0.00015575483187289246,0.0009197477229747619,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,13,0.00010026398408415742,7.114780608930005e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,joint,14,0.00012377447158087878,0.0002668727589778541,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,0,1.2718388708960735e-07,2.0185417781704018e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,1,5.069222938075715e-07,4.783608318348342e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,2,1.1618332678928849e-06,5.234101649875811e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,3,1.2909173050208988e-06,3.718812848774178e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,4,3.169045546835813e-07,5.705043193415804e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,5,2.490121098210891e-07,1.2036515784075164e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,6,6.847787968136793e-05,6.822772564668567e-06,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,7,1.8571008466597222e-07,2.0024046065714174e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,8,4.5150503541482866e-07,1.0376364656394799e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,9,3.546517722370155e-06,3.078438329140454e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,10,9.750438047752967e-07,8.270281881550545e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,11,1.5292467505307706e-06,5.088223531402036e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,12,8.972654431390496e-07,1.733139995963029e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,13,1.2025601822818065e-06,7.80578723436065e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_planar_vertical,14,1.0856102009569604e-06,9.562410951957645e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,0,0.0009294610069222455,0.00027237882031982963,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,1,0.00011273235360383442,3.588314378788482e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,2,0.00044202402271418357,0.0005970732797351275,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,3,0.0005485971337883404,0.0005866796949192121,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,4,5.8697829440935664e-05,0.000139923926788299,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,5,0.00021340187398200436,0.001035776401927535,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,6,0.0003637576976679066,0.000569531237723353,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,7,0.00016643474299837496,0.0008856881711842846,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,8,0.00016121957662901403,0.0006886025527066408,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,9,6.889026880115732e-05,0.00015109226608522874,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,10,0.0003440896445414987,0.0005412864428038233,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,11,0.0005716582976390763,0.002821874028171578,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,12,0.00015555502389784668,0.0009196786163343518,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,13,9.956053632611464e-05,7.193350239731444e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,3,fine_vertical_planar,14,0.0001235421979690913,0.0002667795190447464,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,0,0.0009294447953879803,0.00027255157851158174,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,1,0.00011172895322428885,3.594893468061855e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,2,0.00043484544744747615,0.0005970684273535198,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,3,0.0005469701744542159,0.0005866504551548246,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,4,4.843585940142131e-05,0.00013991799904289337,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,5,0.0001560018233435044,0.001035872163477336,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,6,0.00038258118519881587,0.000561059235546113,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,7,0.0001310101563638422,0.0008857145608232031,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,8,0.00010673040700874538,0.0006885990809415432,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,9,6.792108988745986e-05,0.00014035035096426896,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,10,0.0003438647881359322,0.0005412425977837643,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,11,0.0003964712749965078,0.002821977910997475,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,12,0.00014754122083949554,0.0009195861416628759,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,13,9.710743394974757e-05,7.179946753410604e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,planar,14,0.00012273138484383088,0.00026673535663945813,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,0,1.460608595096001e-08,1.122708681577933e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,1,1.2133322515369928e-08,6.832852506022391e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,2,3.4373380373415606e-09,1.5054624213917123e-09,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,3,4.401217477206174e-09,1.013325601206816e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,4,8.219856011689062e-09,8.813618279646107e-09,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,5,1.490357304501209e-08,3.856683861158672e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,6,8.992220881722038e-05,1.3429275722814937e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,7,2.108569129650763e-08,2.063539099594891e-07,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,8,2.6577705510644427e-08,4.9220556519458114e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,9,4.79433451912157e-06,4.2322298201113995e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,10,1.6336700203866738e-08,7.42659054253636e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,11,2.1265862076110393e-08,3.7243736983327835e-09,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,12,8.161141698393575e-09,3.815455329458928e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,13,5.107522052525562e-09,3.503384249370356e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,vertical,14,6.2562187031447e-09,1.533334170744638e-08,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,joint,0,0.0009294427338038683,0.0002726600275266833,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,joint,1,0.00011172803887624811,3.584392965905181e-05,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,joint,2,0.00043484692502646717,0.0005970836147994873,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,joint,3,0.0005469678594748199,0.0005866780629872892,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,joint,4,4.843022865438749e-05,0.0001399195455000779,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,joint,5,0.00015599976722533769,0.0010357561584513064,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,joint,6,0.0004510246170229027,0.0005542473173301143,True
common30_stars_h0.4__newton_p5_boxcar_independent_s1,10,joint,7,0.00013101287019568646,0.0008859135182426314,True
