case,source,invalid_groups,global_steady_valid,max_unknown_envelope_multiplier2
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s1,p0p03125_z24,1127,False,3.580229076270772e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s1,p0p03125_z48,1127,False,3.0660841106766037e-09
missing_annular__newton_plus_log_p10_boxcar_independent_s-1,p0p0625_z24,1468,False,9.632856268242935e-08
missing_annular__newton_plus_log_p10_boxcar_independent_s-1,p0p0625_z48,1468,False,7.060870848928614e-08
missing_annular__newton_plus_log_p10_boxcar_independent_s-1,p0p03125_z24,5337,False,9.757737884021445e-08
missing_annular__newton_plus_log_p10_boxcar_independent_s-1,p0p03125_z48,5337,False,7.143968203802653e-08
missing_annular__newton_plus_log_p10_boxcar_hanning_full_s-1,p0p0625_z24,1468,False,9.61608013402447e-08
missing_annular__newton_plus_log_p10_boxcar_hanning_full_s-1,p0p0625_z48,1468,False,7.048573964830863e-08
missing_annular__newton_plus_log_p10_boxcar_hanning_full_s-1,p0p03125_z24,5337,False,9.740744261792219e-08
missing_annular__newton_plus_log_p10_boxcar_hanning_full_s-1,p0p03125_z48,5337,False,7.131526601218531e-08
missing_annular__newton_plus_log_p10_boxcar_hanning_decimated_s-1,p0p0625_z24,1468,False,1.923216026804894e-07
missing_annular__newton_plus_log_p10_boxcar_hanning_decimated_s-1,p0p0625_z48,1468,False,1.4097147929661727e-07
missing_annular__newton_plus_log_p10_boxcar_hanning_decimated_s-1,p0p03125_z24,5337,False,1.9481488523584438e-07
missing_annular__newton_plus_log_p10_boxcar_hanning_decimated_s-1,p0p03125_z48,5337,False,1.4263053202437062e-07
missing_annular__newton_plus_log_p10_boxcar_independent_s1,p0p0625_z24,1468,False,9.632856268242935e-08
missing_annular__newton_plus_log_p10_boxcar_independent_s1,p0p0625_z48,1468,False,7.060870848928614e-08
missing_annular__newton_plus_log_p10_boxcar_independent_s1,p0p03125_z24,5337,False,9.757737884021445e-08
missing_annular__newton_plus_log_p10_boxcar_independent_s1,p0p03125_z48,5337,False,7.143968203802653e-08
missing_annular__newton_plus_log_p10_boxcar_hanning_full_s1,p0p0625_z24,1468,False,9.61608013402447e-08
missing_annular__newton_plus_log_p10_boxcar_hanning_full_s1,p0p0625_z48,1468,False,7.048573964830863e-08
missing_annular__newton_plus_log_p10_boxcar_hanning_full_s1,p0p03125_z24,5337,False,9.740744261792219e-08
missing_annular__newton_plus_log_p10_boxcar_hanning_full_s1,p0p03125_z48,5337,False,7.131526601218531e-08
missing_annular__newton_plus_log_p10_boxcar_hanning_decimated_s1,p0p0625_z24,1468,False,1.923216026804894e-07
missing_annular__newton_plus_log_p10_boxcar_hanning_decimated_s1,p0p0625_z48,1468,False,1.4097147929661727e-07
missing_annular__newton_plus_log_p10_boxcar_hanning_decimated_s1,p0p03125_z24,5337,False,1.9481488523584438e-07
missing_annular__newton_plus_log_p10_boxcar_hanning_decimated_s1,p0p03125_z48,5337,False,1.4263053202437062e-07
missing_annular__newton_plus_log_p15_boxcar_independent_s-1,p0p0625_z24,3588,False,9.996811277660523e-07
missing_annular__newton_plus_log_p15_boxcar_independent_s-1,p0p0625_z48,3588,False,8.336492706480038e-07
missing_annular__newton_plus_log_p15_boxcar_independent_s-1,p0p03125_z24,13690,False,1.070561628641676e-06
missing_annular__newton_plus_log_p15_boxcar_independent_s-1,p0p03125_z48,13690,False,9.395051409247939e-07
missing_annular__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p0625_z24,3588,False,9.97940129633405e-07
missing_annular__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p0625_z48,3588,False,8.321974258715355e-07
missing_annular__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p03125_z24,13690,False,1.0686971883270788e-06
missing_annular__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p03125_z48,13690,False,9.378689424905814e-07
missing_annular__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p0625_z24,3588,False,1.99588025926681e-06
missing_annular__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p0625_z48,3588,False,1.664394851743071e-06
missing_annular__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p03125_z24,13690,False,2.1373943766541576e-06
missing_annular__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p03125_z48,13690,False,1.8757378849811628e-06
missing_annular__newton_plus_log_p15_boxcar_independent_s1,p0p0625_z24,3588,False,9.996811277660523e-07
missing_annular__newton_plus_log_p15_boxcar_independent_s1,p0p0625_z48,3588,False,8.336492706480038e-07
missing_annular__newton_plus_log_p15_boxcar_independent_s1,p0p03125_z24,13690,False,1.070561628641676e-06
missing_annular__newton_plus_log_p15_boxcar_independent_s1,p0p03125_z48,13690,False,9.395051409247939e-07
missing_annular__newton_plus_log_p15_boxcar_hanning_full_s1,p0p0625_z24,3588,False,9.97940129633405e-07
missing_annular__newton_plus_log_p15_boxcar_hanning_full_s1,p0p0625_z48,3588,False,8.321974258715355e-07
missing_annular__newton_plus_log_p15_boxcar_hanning_full_s1,p0p03125_z24,13690,False,1.0686971883270788e-06
missing_annular__newton_plus_log_p15_boxcar_hanning_full_s1,p0p03125_z48,13690,False,9.378689424905814e-07
missing_annular__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p0625_z24,3588,False,1.99588025926681e-06
missing_annular__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p0625_z48,3588,False,1.664394851743071e-06
missing_annular__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p03125_z24,13690,False,2.1373943766541576e-06
missing_annular__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p03125_z48,13690,False,1.8757378849811628e-06
