system,probe,r_kpc,g_bar,g_obs,boost,err_boost,geometry,source,assumes
UGC02953,rotation_curve,15.63,9.159191802223712e-11,1.8412934358273667e-10,2.0103230455118637,0.018079415308630182,disk,SPARC,none
UGC02953,rotation_curve,16.83,7.774624659022092e-11,1.6871308272368244e-10,2.1700479460175446,0.020674105431653635,disk,SPARC,none
UGC02953,rotation_curve,18.03,6.806690093628121e-11,1.5536328267466062e-10,2.282508539945124,0.017856359326101308,disk,SPARC,none
UGC02953,rotation_curve,19.23,6.011140466947395e-11,1.4566822603349618e-10,2.423304310296214,0.009726187367855552,disk,SPARC,none
UGC02953,rotation_curve,20.43,5.3271242495897996e-11,1.371120894089149e-10,2.573848158684732,0.00875458557375759,disk,SPARC,none
UGC02953,rotation_curve,21.64,4.746352017668962e-11,1.2769029821404085e-10,2.6902829317904735,0.022296180462099136,disk,SPARC,none
UGC02953,rotation_curve,22.84,4.249959603269468e-11,1.193299204213096e-10,2.8077895217994504,0.023430519457774725,disk,SPARC,none
UGC02953,rotation_curve,24.04,3.811727413347717e-11,1.1103982915650704e-10,2.913110438266737,0.01644334114979831,disk,SPARC,none
UGC02953,rotation_curve,25.24,3.422591780156131e-11,1.0283311113799911e-10,3.0045391838493836,0.022932171862596003,disk,SPARC,none
UGC02953,rotation_curve,26.44,3.088621198723557e-11,9.541055244691332e-11,3.0890985429467333,0.0414094213283899,disk,SPARC,none
UGC02953,rotation_curve,27.65,2.8055683426171126e-11,8.92837624422112e-11,3.1823770280685735,0.035744089808016584,disk,SPARC,none
UGC02953,rotation_curve,28.85,2.5623569546510495e-11,8.37199444239165e-11,3.267302171617918,0.045478931326549774,disk,SPARC,none
UGC02953,rotation_curve,30.05,2.350114409636039e-11,7.920335167922916e-11,3.370191313004857,0.027856931886091806,disk,SPARC,none
UGC02953,rotation_curve,31.25,2.169319728850202e-11,7.560089926415815e-11,3.485004919225469,0.036398940267466005,disk,SPARC,none
UGC02953,rotation_curve,32.34,2.0264702446058234e-11,7.19745614363179e-11,3.5517206150894136,0.04664946479520424,disk,SPARC,none
UGC02953,rotation_curve,33.55,1.8852306122190524e-11,6.886197161406837e-11,3.6527081179215983,0.04952360819054751,disk,SPARC,none
UGC02953,rotation_curve,34.75,1.7561721884306653e-11,6.598692932487065e-11,3.7574293545690014,0.061587939796694906,disk,SPARC,none
UGC02953,rotation_curve,35.95,1.6371322794840902e-11,6.330562603650362e-11,3.866860780269578,0.08784340338574663,disk,SPARC,none
UGC02953,rotation_curve,37.15,1.5293583658882846e-11,6.079928757930403e-11,3.975476836260708,0.061439187469483666,disk,SPARC,none
UGC02953,rotation_curve,38.35,1.4331619636404132e-11,5.889683268764393e-11,4.1095726918427635,0.04919033979629975,disk,SPARC,none
UGC02953,rotation_curve,39.56,1.3470468716812178e-11,5.709538760291063e-11,4.238559830635381,0.1037162746435779,disk,SPARC,none
UGC02953,rotation_curve,40.76,1.2723717730576838e-11,5.541446353216744e-11,4.355210065608332,0.09700240600673103,disk,SPARC,none
UGC02953,rotation_curve,41.96,1.2033506762834952e-11,5.382968383153348e-11,4.4733164564950005,0.05489979287516592,disk,SPARC,none
UGC02953,rotation_curve,43.16,1.1376177318610366e-11,5.233302904474386e-11,4.600229723839827,0.07492798413830021,disk,SPARC,none
UGC02953,rotation_curve,44.36,1.0763089940877993e-11,5.014879475757868e-11,4.65933064139087,0.15827497216938452,disk,SPARC,none
UGC02953,rotation_curve,45.57,1.0219684165106614e-11,4.807475970297105e-11,4.704133603963438,0.26885932828806414,disk,SPARC,none
UGC02953,rotation_curve,46.77,9.72899180421877e-12,4.612341941898112e-11,4.740822106457186,0.26533903572574324,disk,SPARC,none
UGC02953,rotation_curve,47.97,9.256883493218485e-12,4.462168673931851e-11,4.8203789938598645,0.2014430754632488,disk,SPARC,none
UGC02953,rotation_curve,49.17,8.81066593520802e-12,4.38721237792505e-11,4.979433348384543,0.20959940373432612,disk,SPARC,none
UGC02953,rotation_curve,50.37,8.404144085235286e-12,4.349348421013283e-11,5.175242567121595,0.25756784160982094,disk,SPARC,none
UGC02953,rotation_curve,51.58,8.026673302259525e-12,4.345898849778544e-11,5.414321333540714,0.23674789101033542,disk,SPARC,none
UGC02953,rotation_curve,52.78,7.657054883958648e-12,4.311931140606869e-11,5.6313180536817935,0.23545284541431802,disk,SPARC,none
UGC02953,rotation_curve,53.98,7.304980127405452e-12,4.247954416523259e-11,5.815148491077452,0.19369253996596322,disk,SPARC,none
UGC02953,rotation_curve,55.18,6.982591062078821e-12,4.1555741102559895e-11,5.951335361488022,0.21075781618502695,disk,SPARC,none
UGC02953,rotation_curve,57.59,6.411600851583766e-12,3.862824336596961e-11,6.024742378719322,0.24282931114227496,disk,SPARC,none
UGC02953,rotation_curve,59.99,5.878062793477077e-12,3.7366471523850194e-11,6.356936432410351,0.22720609302151065,disk,SPARC,none
UGC02953,rotation_curve,62.39,5.421682759940129e-12,3.8430167486817106e-11,7.088236104622522,0.2626816909360111,disk,SPARC,none
UGC03205,rotation_curve,0.28,6.882720954836547e-10,1.3251315030303046e-09,1.925301798119715,1.086805874826456,disk,SPARC,none
UGC03205,rotation_curve,0.55,8.727449431553901e-10,8.626954468500899e-10,0.9884851852948395,0.2548821304231322,disk,SPARC,none
UGC03205,rotation_curve,0.83,7.439913134922883e-10,7.011016014610003e-10,0.9423518645265304,0.12222444332441117,disk,SPARC,none
UGC03205,rotation_curve,1.39,5.197776970188766e-10,5.746904223418285e-10,1.105646559361622,0.17605836932509905,disk,SPARC,none
UGC03205,rotation_curve,1.65,4.623658440375297e-10,5.543500282744106e-10,1.1989424292972097,0.16699555265211136,disk,SPARC,none
UGC03205,rotation_curve,3.04,2.5285512208370376e-10,4.567899729388211e-10,1.8065284546128666,0.14033322488007194,disk,SPARC,none
UGC03205,rotation_curve,3.32,2.2795751025150667e-10,4.4286420356265486e-10,1.942748905592277,0.1191187826621368,disk,SPARC,none
UGC03205,rotation_curve,3.59,2.1037735844504288e-10,4.2901057089569366e-10,2.0392430728602604,0.20953690289940285,disk,SPARC,none
UGC03205,rotation_curve,3.87,1.9731939233544995e-10,4.127094741627289e-10,2.091580909904224,0.1140005811254104,disk,SPARC,none
UGC03205,rotation_curve,4.15,1.900523709928533e-10,3.9885793491002504e-10,2.0986738172554746,0.10047633054293909,disk,SPARC,none
UGC03205,rotation_curve,4.43,1.8464696889685195e-10,3.8363364947573807e-10,2.077660152060469,0.10814720092821305,disk,SPARC,none
UGC03205,rotation_curve,4.7,1.790158459414328e-10,3.711312861171351e-10,2.073175612836839,0.13243302837173257,disk,SPARC,none
UGC03205,rotation_curve,4.97,1.7259856862472622e-10,3.570465005489249e-10,2.068652732139604,0.10785283475257765,disk,SPARC,none
UGC03205,rotation_curve,5.25,1.6614592289192603e-10,3.4089911668488586e-10,2.0518054897238294,0.06792785834064423,disk,SPARC,none
UGC03205,rotation_curve,5.52,1.6190072721162417e-10,3.269899335233576e-10,2.0196940381616786,0.154557942072881,disk,SPARC,none
UGC03205,rotation_curve,5.8,1.5831244852216868e-10,3.1384712398069063e-10,1.9824538557164837,0.16729568402670747,disk,SPARC,none
UGC03205,rotation_curve,6.08,1.5463139436073941e-10,2.993936380078956e-10,1.9361762806680805,0.12025533692588247,disk,SPARC,none
UGC03205,rotation_curve,6.36,1.510324409568157e-10,2.8621278602012663e-10,1.8950417817981415,0.16311752045857422,disk,SPARC,none
UGC03205,rotation_curve,6.63,1.4660480311102398e-10,2.722450125262343e-10,1.8569992711634615,0.1636677323737288,disk,SPARC,none
UGC03205,rotation_curve,6.91,1.4166770669504282e-10,2.612133767075157e-10,1.8438455933348992,0.09109847295883441,disk,SPARC,none
UGC03205,rotation_curve,7.19,1.36456569492305e-10,2.489179920160849e-10,1.8241554286627568,0.08429926789479804,disk,SPARC,none
UGC03205,rotation_curve,7.27,1.348742600212069e-10,2.440881853821399e-10,1.8097462432324802,0.1293117828497738,disk,SPARC,none
UGC03205,rotation_curve,7.46,1.3116282699131062e-10,2.378714621619513e-10,1.8135585182050857,0.1221439412261203,disk,SPARC,none
UGC03205,rotation_curve,8.02,1.2105449214272877e-10,2.1562496716214563e-10,1.7812223515663834,0.12599642088569135,disk,SPARC,none
UGC03205,rotation_curve,8.29,1.164258556984774e-10,2.0500567758474305e-10,1.7608260326269096,0.0895022489946604,disk,SPARC,none
UGC03205,rotation_curve,8.56,1.1199261481192565e-10,1.968091946056961e-10,1.757340829448503,0.11114409982740092,disk,SPARC,none
UGC03205,rotation_curve,8.84,1.0734930201466072e-10,1.8724665496341674e-10,1.744274545332809,0.28093625420404533,disk,SPARC,none
UGC03205,rotation_curve,9.12,1.0298583044057531e-10,1.782997166964479e-10,1.7313033835206104,0.1408229805702925,disk,SPARC,none
UGC03205,rotation_curve,9.69,9.443911038054433e-11,1.633466473433976e-10,1.7296504243336148,0.08703037429226151,disk,SPARC,none
UGC03205,rotation_curve,12.11,6.522098980294415e-11,1.2485697648911338e-10,1.9143680104572285,0.05689927142192318,disk,SPARC,none
UGC03205,rotation_curve,14.58,4.673947476443648e-11,1.0758142497195286e-10,2.3017251587476184,0.03954782318211817,disk,SPARC,none
UGC03205,rotation_curve,14.68,4.614653026309908e-11,1.0684858147759352e-10,2.3154196180819824,0.16123740249552715,disk,SPARC,none
UGC03205,rotation_curve,15.2,4.332203352463348e-11,1.0413348768141595e-10,2.4037072872445906,0.20708862782414936,disk,SPARC,none
UGC03205,rotation_curve,15.5,4.190082896417055e-11,1.0211800082306597e-10,2.4371355733889466,0.2999551474940242,disk,SPARC,none
UGC03205,rotation_curve,15.71,4.1003972646386505e-11,1.0075296071021785e-10,2.4571512028627,0.18122879912516748,disk,SPARC,none
UGC03205,rotation_curve,16.02,3.9692460540141824e-11,9.880330916089404e-11,2.489221071618177,0.09258550773168063,disk,SPARC,none
UGC03205,rotation_curve,16.32,3.847325050443206e-11,9.69870718601423e-11,2.5208962224018356,0.12250871234658693,disk,SPARC,none
UGC03205,rotation_curve,16.53,3.7709298411169284e-11,9.575493120130202e-11,2.539292302848571,0.11627890545170831,disk,SPARC,none
UGC03205,rotation_curve,16.84,3.6599716214604616e-11,9.399222166018542e-11,2.5681134003623534,0.26494563587448716,disk,SPARC,none
UGC03205,rotation_curve,16.94,3.6283410428513834e-11,9.343736793137676e-11,2.5752090784152877,0.059660952404915264,disk,SPARC,none
UGC03205,rotation_curve,19.4,2.9057680854040378e-11,7.938906956265671e-11,2.732119950020647,0.04261104509206513,disk,SPARC,none
UGC03205,rotation_curve,21.77,2.408222780348032e-11,6.945420235568044e-11,2.884043906670588,0.030175644579053373,disk,SPARC,none
UGC03205,rotation_curve,24.23,1.9828783611481642e-11,6.182625780213198e-11,3.1180055727842104,0.051338324314679565,disk,SPARC,none
UGC03205,rotation_curve,26.69,1.6516399876472325e-11,5.4572343343869444e-11,3.3041306672168886,0.07699247875495958,disk,SPARC,none
UGC03205,rotation_curve,29.06,1.3880130931589791e-11,4.824813323417792e-11,3.4760575006082965,0.04813002693149948,disk,SPARC,none
UGC03205,rotation_curve,31.52,1.168808752238257e-11,4.491131984207466e-11,3.8424866134917224,0.10589819566369532,disk,SPARC,none
UGC03205,rotation_curve,36.34,8.604252987937135e-12,4.316282818082203e-11,5.016452705578836,0.1865208324165222,disk,SPARC,none
UGC03205,rotation_curve,40.04,6.8868124280865235e-12,3.9174255147129684e-11,5.688300001807093,0.32681869101291666,disk,SPARC,none
UGC03546,rotation_curve,0.63,5.632541042678229e-09,3.5311119610256984e-09,0.6269127795554744,0.35221969904796113,disk,SPARC,none
UGC03546,rotation_curve,0.79,4.049767252982122e-09,2.5639076656996558e-09,0.6331000044043702,0.28109640195554036,disk,SPARC,none
UGC03546,rotation_curve,0.95,3.0378687395889824e-09,1.9813442306338757e-09,0.6522152207609693,0.23219944373979737,disk,SPARC,none
UGC03546,rotation_curve,1.11,2.359815837760883e-09,1.5986676646199606e-09,0.6774544178569715,0.1847076575182683,disk,SPARC,none
UGC03546,rotation_curve,1.27,1.8962494111333524e-09,1.3265249652163453e-09,0.6995519457661988,0.17672891261461865,disk,SPARC,none
UGC03546,rotation_curve,1.43,1.5604645879680564e-09,1.1473038568400069e-09,0.7352322287133457,0.15815662164322639,disk,SPARC,none
UGC03546,rotation_curve,1.59,1.317290212199055e-09,1.0045192861696609e-09,0.7625649054909007,0.08381344006296386,disk,SPARC,none
UGC03546,rotation_curve,1.9,1.007467007609778e-09,8.330679014513276e-10,0.8268934815322505,0.04744348120284586,disk,SPARC,none
UGC03546,rotation_curve,2.06,8.992795884373713e-10,7.683635984259817e-10,0.8544212593117174,0.09433429288328463,disk,SPARC,none
UGC03546,rotation_curve,2.22,8.129233341499309e-10,7.19453002256649e-10,0.8850194994205409,0.13474621207393822,disk,SPARC,none
UGC03546,rotation_curve,2.38,7.424825528790059e-10,6.710864138696475e-10,0.9038413243078682,0.21171058046850966,disk,SPARC,none
UGC03546,rotation_curve,2.79,6.02499220058555e-10,5.673222267948109e-10,0.941614873359794,0.11163036055215655,disk,SPARC,none
UGC03546,rotation_curve,2.86,5.82796901288037e-10,5.534367177473854e-10,0.9496219292248076,0.10140759063215142,disk,SPARC,none
UGC03546,rotation_curve,3.02,5.408694798470118e-10,5.193831708910837e-10,0.960274502894847,0.19991169196629086,disk,SPARC,none
UGC03546,rotation_curve,4.17,3.2776838501225844e-10,3.266037161604303e-10,0.9964466711706056,0.08214609142821089,disk,SPARC,none
UGC03546,rotation_curve,5.56,1.965985082146261e-10,2.1041750422471508e-10,1.070290441853215,0.1498406618594501,disk,SPARC,none
UGC03546,rotation_curve,6.96,1.3641899730276288e-10,1.6809214417951376e-10,1.2321754851082563,0.11504627950431826,disk,SPARC,none
UGC03546,rotation_curve,8.35,1.0274935615184469e-10,1.5215749851901425e-10,1.4808608464091337,0.047716627273183196,disk,SPARC,none
UGC03546,rotation_curve,9.73,8.33579996941302e-11,1.3861076146918467e-10,1.6628369439981319,0.04173394682975703,disk,SPARC,none
UGC03546,rotation_curve,11.14,6.625585262978839e-11,1.2106667047532916e-10,1.827260018096847,0.01952660215417219,disk,SPARC,none
UGC03546,rotation_curve,12.51,5.439912151777528e-11,1.0466085057781119e-10,1.923943763386189,0.01091191985204107,disk,SPARC,none
UGC03546,rotation_curve,13.88,4.627051951618253e-11,9.621705600771818e-11,2.0794462006000924,0.015365366014286395,disk,SPARC,none
UGC03546,rotation_curve,15.35,3.959694928269687e-11,8.614772516383575e-11,2.1756152108789024,0.019171262749328944,disk,SPARC,none
UGC03546,rotation_curve,16.72,3.397002553370973e-11,7.59877459709192e-11,2.2369057655112363,0.035700112217250037,disk,SPARC,none
UGC03546,rotation_curve,18.08,2.90703138953809e-11,6.815853566433739e-11,2.3446095528802453,0.036070916198157624,disk,SPARC,none
UGC03546,rotation_curve,19.45,2.4897641660681428e-11,6.270949580335637e-11,2.5186921981605894,0.056086341732235805,disk,SPARC,none
UGC03546,rotation_curve,20.92,2.121230942933073e-11,5.710711650386093e-11,2.6921687473075253,0.17414966584145555,disk,SPARC,none
UGC03546,rotation_curve,22.92,1.7251566484198377e-11,5.1043687761318316e-11,2.9587856736414015,0.09779565279193685,disk,SPARC,none
UGC03546,rotation_curve,25.02,1.4239431698055986e-11,4.7252945347010344e-11,3.318457249488508,0.5073243543720651,disk,SPARC,none
UGC03546,rotation_curve,29.23,1.0223374287361437e-11,4.1298593141468756e-11,4.039624489981141,0.7786219224212354,disk,SPARC,none
UGC03580,rotation_curve,0.11,4.1721536256126586e-10,9.305279035411511e-10,2.230329913617474,2.262078382138719,disk,SPARC,none
UGC03580,rotation_curve,0.23,5.936251557096562e-10,5.880126304146802e-10,0.9905453378432616,0.696141769939382,disk,SPARC,none
UGC03580,rotation_curve,0.34,5.795321915364129e-10,4.697261755751002e-10,0.8105264598499643,0.3971810572484155,disk,SPARC,none
UGC03580,rotation_curve,0.46,5.127455962329208e-10,3.611749885672587e-10,0.7043941307751197,0.23020702039298602,disk,SPARC,none
UGC03580,rotation_curve,0.57,4.369303182569304e-10,2.8660997189629907e-10,0.6559626556465288,0.20879938052974015,disk,SPARC,none
UGC03580,rotation_curve,0.69,3.803709532805865e-10,2.236137709716612e-10,0.5878834044583553,0.15966572463115328,disk,SPARC,none
UGC03580,rotation_curve,0.8,3.4496599187317844e-10,1.856678913689683e-10,0.5382208558031608,0.09905807774456991,disk,SPARC,none
UGC03580,rotation_curve,0.92,3.1252224771072013e-10,1.5765721951771844e-10,0.5044671880884801,0.06032492533195577,disk,SPARC,none
UGC03580,rotation_curve,1.03,2.902365593968975e-10,1.3955991247658102e-10,0.4808488385011942,0.04476370568629737,disk,SPARC,none
UGC03580,rotation_curve,1.14,2.6677167849838795e-10,1.2685206119763356e-10,0.47550797712734,0.04299503266241218,disk,SPARC,none
UGC03580,rotation_curve,1.26,2.4330438713376096e-10,1.168419248009229e-10,0.4802294203461566,0.04403290530770397,disk,SPARC,none
UGC03580,rotation_curve,1.37,2.2291957191943246e-10,1.1034948101851184e-10,0.49501925770068467,0.0392826409478435,disk,SPARC,none
UGC03580,rotation_curve,1.49,2.0186558781390585e-10,1.0536143223325379e-10,0.521938550172224,0.04124514405096598,disk,SPARC,none
UGC03580,rotation_curve,1.61,1.8371548982411644e-10,1.0204308174584377e-10,0.5554408169040982,0.04072192505954202,disk,SPARC,none
UGC03580,rotation_curve,1.71,1.7050818869654786e-10,1.007183032960002e-10,0.5906948168644721,0.06628098219412046,disk,SPARC,none
UGC03580,rotation_curve,1.83,1.5641842817718908e-10,9.934865694850156e-11,0.6351467541660788,0.10464233573310294,disk,SPARC,none
UGC03580,rotation_curve,1.94,1.447244190512566e-10,9.904422890265795e-11,0.6843643218742496,0.13758389224173226,disk,SPARC,none
UGC03580,rotation_curve,2.06,1.335384800558464e-10,9.868078544728302e-11,0.7389689129756029,0.10002205488760685,disk,SPARC,none
UGC03580,rotation_curve,2.18,1.2402621064558966e-10,9.850125660865499e-11,0.7941970983063141,0.12371522366737175,disk,SPARC,none
UGC03580,rotation_curve,2.29,1.169506060786691e-10,9.890688568888683e-11,0.8457150330828999,0.04107180663058102,disk,SPARC,none
UGC03580,rotation_curve,2.4,1.1091762807179434e-10,9.917446284804686e-11,0.894127151581835,0.040480902545361956,disk,SPARC,none
UGC03580,rotation_curve,2.52,1.050146065185711e-10,9.913749610174722e-11,0.9440353050717325,0.036557175822823355,disk,SPARC,none
UGC03580,rotation_curve,2.63,9.999454157488384e-11,9.914677503043885e-11,0.99152187178327,0.04775222392534812,disk,SPARC,none
UGC03580,rotation_curve,2.75,9.461351053486699e-11,9.844851110126055e-11,1.0405333291695196,0.04280530982141568,disk,SPARC,none
UGC03580,rotation_curve,2.86,8.993493744916611e-11,9.758417033569427e-11,1.0850529627693546,0.07857280075226362,disk,SPARC,none
UGC03580,rotation_curve,2.98,8.513790947129097e-11,9.629692906028477e-11,1.1310699271134521,0.0336556407642685,disk,SPARC,none
UGC03580,rotation_curve,3.09,8.097451689542625e-11,9.505279071652382e-11,1.1738605472543766,0.1358817566254541,disk,SPARC,none
UGC03580,rotation_curve,3.2,7.708409477118451e-11,9.352899156771717e-11,1.2133370943168948,0.15731717164608236,disk,SPARC,none
UGC03580,rotation_curve,4.52,4.598419691742199e-11,6.801879498214431e-11,1.4791776206137046,0.06985849132261848,disk,SPARC,none
UGC03580,rotation_curve,4.69,4.345096909699567e-11,6.488199066942367e-11,1.493223097615786,0.36059257465644373,disk,SPARC,none
UGC03580,rotation_curve,6.03,2.938751542168907e-11,5.035966787582615e-11,1.7136415635416002,0.08143338008565454,disk,SPARC,none
UGC03580,rotation_curve,7.53,2.1262063660669706e-11,4.744965692712367e-11,2.231658115806296,0.04335792910709376,disk,SPARC,none
UGC03580,rotation_curve,8.58,1.7512797835112656e-11,4.570329767165131e-11,2.609708517277434,0.33783862987300606,disk,SPARC,none
UGC03580,rotation_curve,8.7,1.7171603200640812e-11,4.5072907358938875e-11,2.624851438289515,0.25103124664368814,disk,SPARC,none
UGC03580,rotation_curve,8.82,1.684788680141788e-11,4.445967052412337e-11,2.638887063295187,0.2475755863018757,disk,SPARC,none
UGC03580,rotation_curve,9.03,1.6300251562634398e-11,4.421887223172096e-11,2.712772380340763,0.04008060093476442,disk,SPARC,none
UGC03580,rotation_curve,9.05,1.6240963907779034e-11,4.4121150967120466e-11,2.71665839648763,0.3822901275057368,disk,SPARC,none
UGC03580,rotation_curve,10.53,1.3244771254565398e-11,3.860620646418815e-11,2.9148262149775377,0.0744321694181764,disk,SPARC,none
UGC03580,rotation_curve,12.07,1.1083447314736289e-11,3.368047672476398e-11,3.038808754022155,0.06565997486369299,disk,SPARC,none
UGC03580,rotation_curve,13.58,9.403353356217118e-12,3.101411461385786e-11,3.2981972961116663,0.0781151991184342,disk,SPARC,none
UGC03580,rotation_curve,15.09,8.061122823288113e-12,2.9903651972315004e-11,3.7096137384143435,0.0855097404109069,disk,SPARC,none
UGC03580,rotation_curve,16.6,6.989012685056018e-12,2.905768611089755e-11,4.157623890571697,0.09814718692497122,disk,SPARC,none
UGC03580,rotation_curve,18.11,6.137193425277286e-12,2.7960892544212152e-11,4.555973815172502,0.11954875291012644,disk,SPARC,none
UGC03580,rotation_curve,19.62,5.4253863455293385e-12,2.706265437220004e-11,4.98815248327898,0.1535415686259311,disk,SPARC,none
UGC03580,rotation_curve,21.02,4.8393752022257984e-12,2.6458141477713966e-11,5.46726392810893,0.1510801177080483,disk,SPARC,none
UGC03580,rotation_curve,24.04,3.66981185083276e-12,2.1743148568822033e-11,5.924867391740544,0.18007864670959448,disk,SPARC,none
UGC03580,rotation_curve,27.06,2.875370969273779e-12,1.8414716317256674e-11,6.4042923553295825,0.19832647293923866,disk,SPARC,none
UGC04278,rotation_curve,0.14,1.9422221765875044e-12,6.3317651304459126e-12,3.260062214700308,6.619858646293933,disk,SPARC,none
UGC04278,rotation_curve,0.42,4.965390852886845e-12,1.8299600387729185e-11,3.685429995322507,3.7237201770920914,disk,SPARC,none
UGC04278,rotation_curve,0.69,7.933660191247962e-12,2.7962758808168075e-11,3.5245722824145234,1.1555974696441063,disk,SPARC,none
UGC04278,rotation_curve,0.97,1.0138378756382275e-11,3.4426096779756376e-11,3.395621490081399,0.8462608074969217,disk,SPARC,none
UGC04278,rotation_curve,1.25,1.0829730299900258e-11,3.1037850673209733e-11,2.86598556138518,0.6626556211295214,disk,SPARC,none
UGC04278,rotation_curve,1.52,9.199602301037357e-12,3.0625577494413026e-11,3.3290110259396384,0.7026936202511109,disk,SPARC,none
UGC04278,rotation_curve,1.8,6.879483965458441e-12,2.953160127506178e-11,4.29270588075189,0.8479419023707436,disk,SPARC,none
UGC04278,rotation_curve,2.07,6.06396146633286e-12,2.8947830464650397e-11,4.77374907894268,0.8881393635242195,disk,SPARC,none
UGC04278,rotation_curve,2.35,5.815148859270185e-12,2.805011694690525e-11,4.823628358574059,0.8556325248024936,disk,SPARC,none
UGC04278,rotation_curve,2.63,5.64575851955235e-12,2.56226114954336e-11,4.538382470078654,0.7962074508909919,disk,SPARC,none
UGC04278,rotation_curve,2.91,5.4225298179309765e-12,2.695793807285433e-11,4.971468849043677,2.6271989852669835,disk,SPARC,none
UGC04278,rotation_curve,3.19,5.0451944018933594e-12,2.5703646622038532e-11,5.09467912919123,0.8102869390363787,disk,SPARC,none
UGC04278,rotation_curve,3.46,4.657499068804754e-12,2.7009834766409896e-11,5.79921420646497,0.9049797960926713,disk,SPARC,none
UGC04278,rotation_curve,3.74,4.260429403311909e-12,2.91496832344675e-11,6.841958984652475,1.7765500398080392,disk,SPARC,none
UGC04278,rotation_curve,4.01,3.9195815241525335e-12,3.3517901231595974e-11,8.551397904357405,1.0622854539574413,disk,SPARC,none
UGC04278,rotation_curve,4.29,3.5848782844746158e-12,3.4419115705200206e-11,9.601195068257255,1.137919415497156,disk,SPARC,none
UGC04278,rotation_curve,4.57,3.67855006722699e-12,3.605058482703594e-11,9.800215891641253,1.0996034661028056,disk,SPARC,none
UGC04278,rotation_curve,4.85,4.103682881191088e-12,3.819014498911082e-11,9.30630998904725,0.9847947078356879,disk,SPARC,none
UGC04278,rotation_curve,5.13,4.5018205239553264e-12,4.0430774761099296e-11,8.980983259096384,0.8980983259096385,disk,SPARC,none
UGC04278,rotation_curve,5.4,5.481171722266999e-12,4.1144933858785656e-11,7.5065945647417545,0.7252748371731165,disk,SPARC,none
UGC04278,rotation_curve,5.68,6.827741133050008e-12,4.102917869994016e-11,6.009187797313587,2.2251001985335694,disk,SPARC,none
UGC04278,rotation_curve,5.86,7.586013395561327e-12,4.118825854300666e-11,5.42949984337049,2.113918826619334,disk,SPARC,none
UGC04278,rotation_curve,6.36,1.0016876552655088e-11,4.145772001586625e-11,4.138787155650571,0.7405767704235057,disk,SPARC,none
UGC04278,rotation_curve,6.51,1.0549041250263552e-11,4.149636177454455e-11,3.9336619120252116,0.34468012372619594,disk,SPARC,none
UGC04278,rotation_curve,6.69,1.0035902883654284e-11,4.171759748282296e-11,4.1568355101133365,0.7838860067562865,disk,SPARC,none
UGC04305,rotation_curve,0.25,2.5562813326036627e-12,1.3026506800678992e-12,0.5095881519195321,1.0352516398617624,disk,SPARC,none
UGC04305,rotation_curve,0.5,4.8937031174532805e-12,7.145918333224825e-12,1.4602271861852572,0.9234198586923913,disk,SPARC,none
UGC04305,rotation_curve,0.75,7.920419212491976e-12,1.3233182098564492e-11,1.6707678903779863,0.853523710855954,disk,SPARC,none
UGC04305,rotation_curve,1.0,1.0720321267010684e-11,1.6699411600577867e-11,1.5577342492492696,0.6807367291873461,disk,SPARC,none
UGC04305,rotation_curve,1.26,1.2534763297124571e-11,2.2687769868460156e-11,1.8099878977104138,0.6447700995884235,disk,SPARC,none
UGC04305,rotation_curve,1.5,1.1413283599225536e-11,2.5715583661741038e-11,2.253127545475695,0.6138956210861314,disk,SPARC,none
UGC04305,rotation_curve,1.76,1.0120573481773803e-11,2.3863920222272145e-11,2.3579612622989012,0.45980244614828575,disk,SPARC,none
UGC04305,rotation_curve,2.01,8.373799623827151e-12,2.243215829657239e-11,2.6788506179134033,0.4955514547882704,disk,SPARC,none
UGC04305,rotation_curve,2.26,7.982551318311353e-12,1.8173601948098283e-11,2.276665845718956,0.45661219489981303,disk,SPARC,none
UGC04305,rotation_curve,2.51,8.222893848463551e-12,1.5726301124845146e-11,1.9125020235769683,0.4252440029500652,disk,SPARC,none
UGC04305,rotation_curve,2.76,9.101476769492332e-12,1.2555553936267994e-11,1.3795073320797286,0.2759014664159457,disk,SPARC,none
UGC04305,rotation_curve,3.01,9.609965192310189e-12,1.1583255783241949e-11,1.2053379540345026,0.23592285563724108,disk,SPARC,none
UGC04305,rotation_curve,3.27,9.563280024381566e-12,1.0923903865434734e-11,1.1422758548933274,0.22088587314503494,disk,SPARC,none
UGC04305,rotation_curve,3.51,9.603140436459129e-12,9.513764637140652e-12,0.9906930654706293,0.19937312158692416,disk,SPARC,none
UGC04305,rotation_curve,3.76,9.22857540771245e-12,7.808985223482686e-12,0.8461745045672605,0.17766853384933842,disk,SPARC,none
UGC04305,rotation_curve,4.02,8.829096867433989e-12,8.410628420110476e-12,0.9526034821446995,0.18639176492738393,disk,SPARC,none
UGC04305,rotation_curve,4.26,8.36027637029523e-12,8.588521564814814e-12,1.027301154221475,0.1907845000697025,disk,SPARC,none
UGC04305,rotation_curve,4.52,7.965004864514688e-12,8.833346222098126e-12,1.1090195639995188,0.19715903359991446,disk,SPARC,none
UGC04305,rotation_curve,4.77,7.70999295376902e-12,8.466043322397755e-12,1.0980610972230709,0.19410485118050888,disk,SPARC,none
UGC04305,rotation_curve,5.02,7.404825610920374e-12,7.998914682854876e-12,1.0802299882739115,0.19210908314189448,disk,SPARC,none
