# eFEDS x HSC overlap, SAMPLED from Chiu+2022 Fig. 1.
# Each row is one plotted HSC S19A weak-lensing source from a
# random subset the authors drew for the figure.  This is a
# sampling of the coverage, NOT the survey mask.
RAdeg	DEdeg
137.44156	-1.37866
130.68712	2.65746
141.71164	-1.09899
144.75503	-0.34563
130.31269	0.12747
130.77270	1.72564
143.31028	0.05919
142.81886	-0.07637
131.29240	1.26936
145.51259	-1.45445
137.96911	-0.30281
136.29577	0.10132
141.00786	-0.14638
145.65297	-1.41617
143.17138	0.18729
138.79928	3.95126
129.48834	3.35320
143.51475	-0.21283
135.06502	-1.45393
143.16258	0.85312
137.00664	2.04272
141.68588	3.07631
130.62240	0.16089
145.23026	2.69891
135.53877	2.32348
140.27077	1.39385
139.70137	2.64775
139.18197	-1.30986
134.44236	3.81538
143.83004	0.09129
130.63457	2.71565
134.33218	2.17749
139.70679	1.48920
139.27450	2.47826
130.31134	3.21490
130.24116	1.28125
136.68664	2.06597
135.80129	1.74343
135.04951	-0.57414
136.48757	-1.32006
130.96117	2.65268
138.25882	-0.85851
142.17769	0.94997
136.24224	1.70832
139.41090	0.89714
131.80461	3.90696
141.33069	1.38205
136.69232	-1.10920
143.14010	1.62971
132.11108	3.46403
142.10932	0.71699
143.10145	3.22741
141.59860	0.45278
129.59288	3.96462
137.72849	4.38414
131.98592	-0.37634
129.43909	3.26309
132.72595	2.00508
143.18806	1.34831
133.01720	0.36497
137.36333	4.42777
141.74243	0.36768
134.68861	4.36408
138.23762	-0.27902
129.01107	2.30322
142.27321	0.83046
133.43087	4.05110
130.63007	1.16984
137.61533	2.75159
142.55554	2.24086
137.37537	3.32086
140.72186	-0.80248
137.79005	3.90925
133.87347	0.71275
143.97199	2.93140
143.95386	-0.45572
138.70667	1.64710
140.34412	4.51605
129.00584	4.24208
134.98706	-0.38583
143.59469	1.26736
145.05555	2.88080
141.17454	2.83831
131.27705	3.90435
138.85357	2.80431
136.41574	0.25963
142.60380	0.35307
138.05538	2.50772
135.88072	0.62372
142.98731	0.16671
134.75480	4.09591
142.95952	2.89899
133.24064	-0.82858
143.29670	-1.40179
137.32164	3.73112
130.42740	2.88871
129.72287	0.18229
128.71127	-1.52442
136.33973	0.28118
139.15200	0.34830
128.57737	-0.19812
145.76354	1.43918
135.94499	4.51403
141.98690	-0.02695
135.07786	1.32271
136.27404	0.77598
144.36516	0.97225
130.12469	4.27463
138.88113	-0.08927
138.92219	-0.73301
140.67429	3.21262
143.55821	-1.15347
130.62038	2.23431
136.77584	4.37097
138.38695	-1.46873
136.85760	-0.34322
138.89355	1.37894
135.24122	2.95804
140.52337	2.72596
139.63622	3.08746
133.55349	2.85998
136.71695	3.12403
140.87954	-1.46567
133.98071	2.07161
136.52482	3.21486
139.66734	0.05830
130.78332	3.04180
136.39710	3.30225
136.57015	-0.06113
136.02086	4.31283
136.31494	1.92152
136.04718	4.13343
139.56371	1.82649
139.85062	2.34352
144.33637	0.65572
136.44356	2.54711
134.71095	0.98085
143.99721	0.57799
135.79642	0.02190
131.04766	2.87515
129.70493	-0.34190
129.27632	1.30163
139.41560	1.78665
142.83351	0.51445
131.80816	1.81982
128.79541	-0.19154
135.79617	1.74123
135.01976	2.63923
135.35178	-0.15107
135.24327	3.42656
144.03406	0.73370
142.91493	3.43488
145.23030	1.32037
142.82657	2.63128
142.43774	-0.00539
144.12445	-0.51928
132.81116	1.67436
135.44849	-0.12346
140.32054	0.91454
133.82529	4.37654
141.77092	1.00584
139.83550	0.49957
129.08950	1.81171
130.80687	-0.25167
129.84622	-0.36711
139.25964	3.69502
136.04204	-0.96118
132.86922	-0.51015
142.20315	-0.31972
128.56258	3.20948
136.11984	0.32961
143.94248	1.70653
144.17127	-0.13436
131.55906	0.97526
138.39541	4.25953
145.77287	-0.09337
136.45178	2.67204
145.83521	3.16872
139.52309	1.04091
131.98321	2.36327
136.31518	4.21160
132.56837	-0.90665
145.17030	0.94028
139.81131	3.23345
131.33983	1.86364
136.00808	0.46630
137.70739	3.83251
137.13155	2.82118
130.67967	4.06328
139.11732	0.94098
129.99834	4.34318
132.77747	-1.49428
145.03088	3.09062
142.46872	1.09829
129.67247	-0.74495
137.11687	-0.57451
131.36005	0.51732
142.07554	1.16064
139.56013	4.32066
137.30059	3.57344
133.44349	1.97666
137.56000	-0.70325
143.25407	2.13314
132.17073	4.07313
142.20032	0.67107
140.92580	1.29870
133.91447	1.90759
129.22202	-1.03369
138.70670	-1.27264
140.65042	3.88704
130.02359	2.60536
143.13059	2.80629
140.79591	4.34276
142.52601	-0.60944
132.67217	3.30161
128.99142	1.09189
141.99216	1.44241
142.10383	-0.81990
129.45437	-0.22294
141.13690	0.75997
138.82847	3.53283
142.10366	-0.33659
140.88770	1.19463
133.73683	3.25282
135.32558	1.74436
139.17258	0.31418
139.17633	-0.36187
133.59560	1.00399
135.11508	0.31440
135.56582	3.44386
131.15748	1.56149
145.32907	0.55441
137.77756	4.02283
138.89766	3.25993
131.38765	0.45592
143.43255	0.67083
143.59848	-1.33855
137.05399	4.08355
129.90262	2.16925
136.84078	2.32644
133.10113	0.71775
138.77223	0.96591
135.89801	2.49359
131.55496	-0.57647
129.67406	2.49633
131.36984	1.51299
128.94369	-0.03950
136.26781	-1.00012
144.65710	0.77571
144.22224	0.87350
133.01309	3.38901
134.01832	0.14836
131.23511	2.46666
139.59284	1.66102
129.57492	-0.41620
142.67442	1.70875
145.24714	2.17347
134.96875	2.09601
141.25705	0.11224
134.97854	2.76863
133.37620	0.01088
134.06885	2.58350
135.05286	1.52022
140.79891	2.24940
129.67796	1.21805
139.16011	0.38435
137.25300	-0.48754
130.60635	-0.09113
139.18917	1.45223
136.86524	3.61186
140.67813	0.92760
141.14494	0.43239
135.27086	0.50480
141.56251	-0.25344
144.09891	2.25193
132.47140	3.36901
136.25830	-0.98677
145.39893	0.38033
145.79669	1.15959
132.17496	0.15113
129.02119	4.23148
143.76250	2.13904
129.09658	1.31133
140.43672	3.32005
132.13403	2.29794
140.37570	3.13161
140.74604	1.66604
131.49155	-1.09740
138.80938	1.43695
132.37167	1.05913
142.18081	2.99840
145.55265	0.11129
129.88233	2.66179
144.81681	3.35193
137.32752	2.36487
145.46636	1.02757
135.91754	4.09738
136.58660	0.95560
138.25769	0.55711
139.28735	3.14268
132.03476	0.69762
130.40928	2.19778
128.95398	-0.65988
142.03713	1.26391
138.82122	4.50718
135.15084	2.16125
136.00955	2.11413
134.47546	3.57506
129.73467	1.37830
129.64080	1.41195
130.60268	3.82980
142.61864	-0.96005
145.91464	1.33892
140.58866	3.50007
139.99470	3.78973
132.49057	1.31796
129.24522	2.14255
137.36316	4.00297
138.95135	-0.08032
142.13226	-0.33430
142.05856	-0.99121
138.40461	0.72224
139.37975	3.66294
135.55177	1.74665
136.49521	2.47759
138.67995	1.20249
143.58270	-0.37155
136.31718	4.25658
133.39252	0.65516
132.62337	1.27448
143.29716	0.32601
129.91089	4.51623
136.20188	-0.92184
137.88980	-0.50825
129.87957	1.84811
142.75256	2.54029
145.59502	-0.50987
142.27466	1.51663
141.00911	0.78705
141.93246	-0.00366
140.85981	0.53574
138.89387	2.75742
128.97714	1.08154
134.70025	4.36979
144.29323	3.28951
145.46453	-1.37393
142.52611	-0.68269
135.26288	3.15707
144.67514	1.26744
141.13991	3.57680
140.85329	0.61800
140.81069	2.54837
140.87858	1.49645
134.93558	2.68906
141.14992	2.65533
139.75596	1.72302
130.84915	3.69972
144.88237	2.65416
133.65020	0.81030
142.02974	0.18985
137.40523	-0.23332
137.47106	3.75695
136.92200	2.08827
129.16582	3.64020
137.17164	-0.62106
136.87431	3.53472
144.34204	1.25097
133.87397	0.40382
135.44425	1.77541
145.05275	-0.03201
137.72922	2.84203
138.44049	1.66546
129.41429	0.09139
142.20282	3.36786
142.88654	-0.16635
132.85175	0.17774
143.80787	0.16500
133.11780	2.58518
142.41716	3.16636
135.03220	2.34366
140.98829	4.40538
139.68126	4.15351
132.87093	-0.28098
132.92584	1.11827
145.52700	1.28475
131.23199	3.39040
130.54977	1.81885
138.87881	0.33489
144.79477	0.24124
140.99854	3.30487
132.89553	-1.17009
144.08674	0.52383
135.79527	1.84724
130.49970	2.12530
143.20668	2.58155
134.25143	1.44151
140.43368	0.90536
137.71169	3.82922
140.44825	0.31772
141.66985	2.13895
141.14320	1.27170
136.41576	-0.77383
143.53941	-1.17642
139.51711	0.25960
136.89121	1.02619
131.40319	2.11869
133.10404	4.14055
136.76033	-0.11480
144.94025	2.29584
139.08858	0.44310
140.12488	2.55290
140.30869	-0.16555
138.78484	0.52675
136.04474	1.28035
136.32768	1.91375
135.16528	0.21748
129.22075	1.23954
136.36938	-0.88246
132.31684	0.79977
141.55688	-0.95098
142.32631	2.38891
140.71466	4.35710
132.56255	3.80293
135.23032	0.94526
135.92496	0.14729
142.18920	-0.49945
142.33582	1.70064
144.17437	2.07362
134.46228	0.67092
136.96653	3.12375
137.59859	3.79276
135.53936	0.62830
142.79496	2.82528
143.31077	-1.13339
137.44443	4.26475
132.45599	0.88918
135.91757	2.30111
140.28641	-1.42691
142.43377	-0.67921
134.74096	1.54523
140.42560	2.21733
141.69368	2.08084
130.23740	0.32324
135.25768	1.57657
136.35277	-0.17842
141.96986	-0.16281
131.75891	-0.70391
141.84527	-0.76613
137.18873	0.16332
138.79861	0.38972
132.31091	2.07463
139.93107	3.72952
144.23931	2.79916
130.75644	4.19301
129.80176	0.97026
145.75436	-0.68596
139.75753	1.70464
132.12246	0.72954
142.80776	-0.98539
136.87215	3.70889
134.62476	-0.52795
143.39356	1.69711
135.74882	1.11633
140.36062	4.12224
135.56449	1.36289
131.08965	1.97956
139.18516	-1.32682
136.63676	-0.50233
130.49026	2.79351
130.68547	0.88496
134.29916	3.89979
133.17467	-1.16431
132.98241	0.83897
144.92129	3.43266
142.81287	-0.37489
131.37129	4.12049
133.68756	4.28824
133.32628	0.94779
129.20778	3.46745
131.28050	0.55059
131.91011	3.01538
138.97009	3.88945
137.15399	1.93066
142.84124	-1.38312
129.84994	4.16373
144.85943	-0.00578
138.78639	1.84927
134.85893	3.75278
141.77144	0.89824
133.13722	0.00680
132.07125	4.05196
142.38074	1.79464
141.81710	3.36828
129.03170	3.09776
138.78051	1.09799
132.19807	3.98323
143.44669	-0.85106
135.01288	-1.40728
132.18189	3.26640
143.66206	1.25831
136.86802	-0.65609
129.00949	0.37809
134.83296	-0.20915
134.34274	3.85082
139.70002	1.78498
136.71593	3.88372
144.09877	0.46846
142.14429	2.72119
144.89970	2.25002
136.08500	1.28338
136.32960	2.03851
131.47418	-0.11628
138.27997	0.18547
137.62880	4.32219
130.53371	0.89220
138.38859	1.17308
145.93249	-0.28365
138.76907	3.07100
137.43374	-1.38180
139.90295	-0.02035
140.88676	-0.63670
136.58554	0.32075
141.08344	-0.49687
133.16083	-1.34747
145.56656	1.26644
145.49097	0.99621
141.22819	3.15141
136.22246	0.58474
139.65238	2.31920
136.25649	2.23337
137.83786	1.52573
132.67922	2.84594
136.59283	3.41505
139.81707	4.52593
133.69786	3.61981
136.04635	4.51013
144.75041	-0.47572
135.51014	3.06526
145.88857	-0.39101
130.44396	2.47348
138.88416	3.49250
132.16669	3.35801
140.19399	0.98647
141.70750	-1.16225
143.55176	0.06377
135.63345	2.05198
134.49507	3.59444
134.93615	0.41221
139.19652	2.95095
136.65430	3.73846
137.06544	2.76436
142.19498	0.30848
128.99718	3.36265
145.63517	3.08518
144.33836	-0.35109
135.74699	0.14750
132.47941	1.92256
140.90921	3.60418
143.60853	3.10230
139.09168	1.74646
140.58917	0.98358
130.00159	0.89633
135.28837	3.09758
141.86557	-0.12728
133.95544	1.80074
137.42617	1.60086
130.40801	0.41220
137.62288	-1.06021
134.60397	0.78712
139.43806	-1.42678
131.07475	-0.16700
137.09779	-1.43430
138.77405	-0.13722
145.33137	0.01628
143.07852	0.48857
132.63336	2.53892
140.70876	0.06488
145.71488	-0.93883
138.68242	0.59029
140.00401	-0.10107
128.98964	3.91970
144.41858	-1.40093
135.68942	3.88223
140.18424	-1.30198
138.47462	-1.22259
139.79299	0.00848
134.41160	-0.44262
141.50388	2.41234
131.85673	-1.17341
144.60484	-1.13189
143.28573	-0.09336
141.09666	0.72972
129.27139	-1.61731
137.90568	1.45117
140.97190	1.18869
133.59999	-0.63554
142.05709	1.86845
139.71481	4.27360
129.66850	1.58134
142.99549	3.00161
142.15485	-0.01897
139.56010	1.54810
141.01163	3.99278
139.74087	0.10038
139.60648	-0.16638
135.70689	-1.04600
138.64769	-0.62480
144.01454	-0.13737
131.50352	0.07201
131.59105	1.31643
142.15891	0.02409
142.61560	-0.02579
139.06527	1.34366
134.78621	-0.43757
129.63999	-0.02014
133.73233	2.10396
132.08353	1.79352
135.90565	3.69836
141.17539	0.23536
135.81161	-0.01145
137.20413	2.05800
134.62541	0.14347
137.03340	-1.04077
133.40590	2.26450
143.86428	-0.10152
131.20911	2.56394
129.55762	4.05958
138.61536	4.49086
135.18806	3.24236
144.52719	0.50836
140.34862	0.88799
137.28813	0.06829
141.01807	2.91080
138.27956	2.80040
144.53380	2.28729
138.37392	0.96422
129.22754	-1.57619
140.97960	3.19497
140.00737	2.62880
138.28674	1.32979
131.45402	-1.43394
135.71094	2.46808
134.51156	-0.46064
133.39467	3.73811
141.12189	-0.00011
132.80943	1.68459
136.65336	4.48291
140.94809	2.93787
129.88610	2.69832
142.57716	2.45533
144.23470	2.33996
140.42504	1.19729
140.56371	2.02977
139.92107	2.51043
142.01657	-0.89197
130.46421	-0.16226
134.76247	3.92445
139.57275	3.94784
136.29197	2.73877
144.43095	3.00997
131.88119	0.85785
137.31155	4.23854
139.00203	1.32324
131.55659	1.02191
134.67615	0.16862
137.09185	1.86031
129.91081	3.44074
141.54304	1.51459
144.39295	2.73168
133.41272	0.33590
130.72146	4.10835
145.84510	0.37791
132.57365	2.64943
142.56395	-1.12055
133.58977	0.91688
143.03305	2.44500
140.98925	1.70788
132.27375	-0.06791
129.15234	4.43564
137.13774	4.28463
132.17818	3.20138
145.29282	2.77933
130.06783	3.30207
140.75631	4.08152
135.54565	3.58117
142.71178	0.17724
136.86215	3.72076
140.13457	0.58133
144.24793	1.97946
137.78412	4.48784
144.89257	2.36093
138.52985	-0.41570
137.51024	-0.04229
129.79018	-0.07158
138.99530	-0.57951
143.01866	0.02022
137.28944	1.95186
142.57048	-1.58785
132.12324	-0.66570
132.89608	1.81988
139.05108	1.10557
128.42248	-1.25635
135.30939	3.10254
129.54020	4.46468
129.88839	3.20194
139.08513	2.69112
131.19787	2.41203
133.77687	1.26865
138.27756	-0.61630
140.53808	3.16188
142.11607	0.08757
129.95052	0.71004
139.09561	4.28408
134.21505	2.23899
140.46062	1.33684
145.79683	2.44179
136.20136	4.27868
138.39710	0.18171
135.88347	2.74997
139.81424	3.43895
136.75042	4.41820
133.31734	2.56693
145.74764	-0.67174
135.16931	1.83971
134.59419	1.82904
136.29807	-0.99286
131.60356	2.08424
143.14426	2.39980
133.90552	3.76751
145.90202	2.14411
136.57686	3.44913
144.99316	1.45581
143.58446	1.74885
136.19146	2.61603
135.17164	3.47523
135.22635	0.95650
134.93752	2.68939
132.46049	-0.66614
128.63541	2.01534
133.93741	4.01243
129.12737	2.66446
142.08529	-0.80326
132.84903	3.15348
130.37596	3.50596
138.21843	3.13102
137.91452	-1.49222
134.15172	0.11810
131.97404	1.88552
136.87609	-0.73234
137.09457	3.37011
136.09422	1.65966
133.50115	-0.31782
129.66354	-0.66895
136.73731	3.20583
140.87856	1.18368
136.41072	0.19086
131.39692	0.38364
129.81270	1.89493
133.69049	1.41828
129.30817	1.75284
135.74688	2.99724
135.90851	2.57122
139.15535	-0.81231
133.27266	-0.64966
135.88294	3.15018
139.11291	0.92590
133.95470	0.40969
136.24425	3.49081
142.32303	3.25119
130.37640	1.12310
138.19372	0.97511
143.55830	-0.26990
132.89708	1.12884
135.13186	-0.75616
130.06835	2.29337
135.72910	3.90652
139.74623	-0.90693
140.88497	1.88331
135.73447	-0.02047
145.48128	-0.16933
136.19600	-1.36735
139.82000	0.77908
137.72468	4.37872
134.90452	3.12098
139.93566	0.37418
144.29774	-0.67614
142.91581	2.93132
131.12365	2.70532
143.66810	2.57060
144.09572	1.85657
141.13489	0.04500
143.26795	0.47660
139.99736	2.73580
135.08296	-0.41690
140.57622	2.03403
132.79445	3.99949
130.90536	3.63000
145.59418	-1.06980
140.57810	-0.83702
136.99717	-0.55155
137.26323	2.43620
132.71990	-1.16108
140.82546	-0.66545
137.35345	1.35261
139.90253	1.44875
141.77364	0.06449
132.35250	3.23235
139.51087	4.02262
131.59047	0.81813
139.99981	2.46426
139.79648	-0.42557
135.78029	0.85226
133.63459	4.12410
129.44596	-0.50757
136.63080	2.91692
136.42570	4.32387
144.97392	2.44721
140.41084	0.43807
144.82923	0.83023
141.45322	1.54587
141.40490	-0.48255
144.90582	0.04896
129.71338	2.22930
133.94052	1.94456
132.36132	4.19745
135.88454	-0.09097
131.86787	0.31151
144.15128	0.17473
142.40281	-1.37944
140.84047	0.33116
143.59734	2.32934
135.43141	1.90318
133.89418	2.04667
130.74458	0.57419
139.09022	1.87080
139.03825	0.13555
133.95994	-0.02253
136.29741	-0.07149
135.79717	0.75057
134.87547	3.28274
128.96233	1.74170
140.78739	0.52326
139.52918	-0.87953
140.66792	3.29724
145.71130	0.74774
141.48723	3.25009
132.72820	3.65322
134.51582	4.20837
142.82946	2.87203
141.47092	0.97787
133.51736	-0.51185
137.51498	-0.09623
135.54180	-0.80166
135.35957	2.05636
135.55825	2.88664
144.31315	3.03636
130.78811	1.59409
137.46875	-0.14092
135.69470	0.78027
131.70303	3.04652
145.48365	0.84351
135.70219	3.01717
139.86098	-0.21918
136.26481	3.80788
144.09403	-1.03038
131.39504	3.75738
136.07926	-1.05748
133.77380	2.09294
140.53815	2.71778
143.76588	1.35124
140.14736	1.95982
135.67446	-1.25976
130.24417	3.26606
141.26937	1.21149
141.93766	2.12450
129.38043	1.12678
130.08578	0.52966
135.03405	-0.84573
133.57954	1.92375
131.77652	2.95857
131.77618	1.53526
129.53946	0.00915
141.41602	2.65032
144.14267	3.35651
130.34523	1.51340
145.10923	1.82938
140.53289	1.77086
139.45977	0.85054
131.57016	-1.33691
144.78094	0.29040
145.31718	2.81037
138.43679	0.23140
140.79928	0.87031
133.91664	0.57900
137.74304	1.06658
138.25638	4.20852
132.52387	-1.23193
133.98561	2.19477
133.54015	0.62381
143.48412	3.35445
135.64481	2.57881
129.82334	-0.24293
137.37727	1.60097
135.43243	-0.31572
138.98368	4.13039
137.24722	0.48076
130.98391	-0.28034
137.52048	3.34666
130.27407	4.05313
136.46510	3.20918
132.50069	-1.02997
137.95801	-0.44918
144.13453	0.02453
134.95531	3.93264
132.26129	-0.21935
131.26388	4.32156
143.36235	1.72223
142.02337	-0.23774
130.64753	2.99224
143.45244	3.44299
145.48431	2.44663
137.96850	3.98877
144.64777	2.91397
138.77592	-0.67422
142.16173	-1.10862
136.82361	2.73214
145.25627	2.82076
141.29695	-0.00244
145.33245	0.91194
141.38606	2.56553
145.38168	-1.12879
134.06027	0.00456
136.06935	-1.03855
144.40952	0.35037
141.59487	2.84304
136.80436	4.14830
139.43211	1.12061
141.26002	0.33446
138.37870	3.64602
141.35094	-0.65811
138.67001	-0.19568
136.57724	4.31664
145.67333	-1.15420
137.53614	2.35868
140.37677	-0.79882
144.66086	0.04592
130.00661	1.13601
145.22084	2.31170
134.45151	-0.01725
142.16540	2.91378
137.51434	3.22650
137.29696	-0.05185
141.11463	4.22446
136.23856	0.48480
133.86262	3.42350
135.69533	1.04693
132.95228	2.59494
133.31055	1.84398
132.63978	-0.47734
134.57671	0.54157
133.43228	3.37141
132.50989	3.45094
144.45065	2.62598
134.23167	0.71414
142.13795	1.58297
129.37287	3.82346
138.99571	2.25356
143.77558	-1.07900
145.52701	-0.14392
139.39456	3.31687
142.39375	-0.91051
132.68097	-1.38908
137.03044	2.67073
145.39471	0.02189
141.91356	1.64583
144.21170	-0.15113
141.22211	0.39830
143.71718	2.46202
133.74663	0.78241
137.29982	0.54357
145.39471	-0.34439
140.69400	2.78392
129.38883	3.50155
142.67294	-0.64123
145.73335	-1.13703
129.90310	0.31191
136.45610	1.73120
144.67301	0.73773
142.23430	3.03653
136.68816	4.05086
132.99582	-1.09737
137.02627	3.86578
140.09265	1.20190
133.84150	2.36111
141.26942	-0.94969
135.32571	2.28236
142.71516	1.11528
130.96281	2.91345
137.14782	-0.48943
138.42732	3.48201
145.33949	1.71419
132.21769	1.32460
131.89195	4.41628
145.03343	-0.72070
129.59907	-0.93500
136.91896	2.24087
136.71064	-1.27423
130.31082	2.99185
129.82418	2.06634
138.18590	-0.55511
137.38649	4.00282
137.00194	-1.13984
144.30794	0.56933
143.25565	0.75000
141.09948	-1.10899
143.12769	1.30808
142.85907	1.09520
135.79739	3.55482
131.57209	-0.94962
129.13301	-1.15000
145.55905	-0.91440
133.65385	-0.50544
132.31386	2.83651
130.69837	1.26564
133.21089	4.41670
141.82834	0.13390
136.61829	-0.93991
141.21680	-0.62801
137.08983	2.66361
136.72321	3.14939
141.03971	0.29405
142.15589	2.52495
130.02740	2.83628
142.79968	2.10973
141.23847	1.93148
137.10079	2.97162
144.00742	-1.10263
134.22079	-1.49196
142.80385	0.20892
139.93682	1.20396
139.61567	0.27321
139.58133	-0.77514
138.22101	1.43666
144.58095	-0.78923
133.52046	3.15569
142.08551	1.17206
135.54608	1.15383
136.63686	-1.40030
143.24132	2.17742
130.19184	0.06716
144.47827	-0.92456
141.75820	2.30271
138.84564	1.16823
131.63947	-1.48438
131.05558	1.95428
145.77085	1.85780
129.97565	1.28915
144.21609	1.29164
141.95026	2.69952
140.65466	3.93282
129.63248	3.65538
132.94501	2.35250
140.09241	1.30260
143.16324	0.14670
138.38136	0.35447
144.41067	-1.39073
134.76105	2.26191
135.66917	1.58143
132.61786	-0.18553
133.77978	3.08968
132.50086	1.37645
132.51450	2.20116
137.73485	-0.02708
128.82860	-0.14506
141.40646	-0.95335
139.41088	0.22082
132.89927	2.56424
145.49718	1.48506
137.37961	0.47918
139.65168	0.84367
143.99648	-0.63908
136.37787	-0.79256
131.83989	-0.45134
136.12324	4.01372
142.89516	2.06570
139.83566	1.00798
128.75025	2.54171
133.70350	4.00870
135.72020	4.19809
132.69342	0.00856
135.98644	2.68707
137.98563	0.01824
134.31633	3.25442
143.13918	-0.36677
136.84776	0.88901
132.32457	1.56698
129.61319	-0.77049
143.58835	-0.55210
131.83691	2.17858
136.48377	0.67813
137.22524	0.27022
133.69243	3.48217
139.57605	1.54557
129.36885	2.87008
137.69158	0.48838
143.52320	1.83652
139.73484	1.65100
142.98447	-0.77297
135.49568	3.96560
134.05691	2.59162
131.88234	-0.65151
143.64339	2.57222
143.55180	0.28674
129.22253	1.73355
143.11690	2.15955
129.31875	2.71392
137.38213	4.12512
136.05093	1.26305
142.91863	-0.06519
129.41191	2.97073
144.73639	0.34761
135.38626	4.50463
136.38298	3.80638
129.48940	2.06664
144.68173	-0.25843
129.10588	1.69160
132.72865	3.38252
140.59436	2.53858
135.25641	-0.76128
134.28842	3.30902
144.72847	1.70023
128.90796	0.66000
141.75565	3.71882
138.59665	-0.79172
132.56550	0.26655
131.57501	3.09536
135.09245	2.26640
139.07653	2.82801
133.97658	1.00848
140.03092	2.04980
140.58314	4.27877
145.77598	2.80124
136.96487	4.14916
136.24851	2.80002
144.39261	-1.35489
142.14864	-1.39526
136.12700	1.09535
133.26770	2.63194
137.53033	3.92578
129.02179	1.40923
130.41085	4.27759
130.28860	1.20992
139.91134	-0.39833
135.38251	1.92913
130.12363	1.50586
136.95207	1.61751
136.12420	3.90228
136.51802	3.42233
137.89766	2.86017
143.67330	2.94241
135.05807	0.11724
142.75597	2.81139
130.15885	0.23839
136.83031	-0.71350
132.85142	3.94357
144.41663	-0.07496
135.86614	3.60259
133.86852	4.22729
138.61671	-0.52840
133.73774	0.56476
141.50847	0.06954
145.13638	2.46497
137.38292	-0.28463
138.77863	3.45200
136.41762	3.26936
134.18436	3.17476
138.45365	2.50254
136.05266	4.32480
137.12642	3.94628
135.57204	-1.30971
135.78756	1.80423
139.98197	1.60569
137.38151	3.14560
144.90656	0.66271
135.70475	-1.54135
133.79448	1.65294
131.76068	1.72687
129.78071	1.13431
132.62980	1.39465
145.88735	-0.17982
143.46633	0.84185
145.10442	0.20532
135.27242	2.99176
145.77016	3.17980
136.51132	4.29752
144.65197	2.98540
140.63847	-0.09315
137.18969	2.48739
131.21092	3.60555
138.10853	-0.23819
136.52611	1.41157
130.14983	3.77567
130.52720	1.67070
140.07840	-0.18796
130.59054	2.36674
136.69092	4.07128
141.85868	0.53597
141.04936	2.59548
130.89815	0.33346
142.26505	-0.88644
130.90434	3.55080
134.08098	3.86799
133.67712	2.16689
137.20560	4.48935
137.06091	1.40512
140.34813	0.66996
129.15607	1.66140
133.75651	3.01639
137.25540	1.00335
144.60247	0.57406
143.82082	2.00132
132.13947	2.23345
131.81956	0.97533
135.46745	-1.00587
130.52700	1.56626
132.66712	1.48984
129.51409	3.84335
136.69208	-0.52445
129.25123	1.32106
144.52973	2.64959
141.27007	3.52942
141.69814	-1.59108
143.19159	0.61214
136.79929	-0.22199
132.67755	-0.59773
130.34095	2.23927
137.58838	1.24504
143.91168	2.21869
140.31501	-0.80385
142.04172	2.05864
132.34619	2.10633
136.42855	3.44425
142.32143	1.51883
141.95253	1.14478
133.28889	4.43425
139.10192	0.97334
130.36328	2.28013
130.94969	3.16205
135.11872	3.96723
138.11101	4.38700
135.52719	3.16028
136.66764	-0.69320
132.90141	4.18262
145.25095	1.24866
140.55365	-1.38650
138.72365	1.53689
139.65487	2.04929
141.37012	-0.02025
136.23352	4.21898
130.47187	2.06276
139.51435	2.80470
145.98572	-0.08408
130.46416	3.52525
141.90116	-0.78029
139.46617	-1.17617
132.77055	3.78150
145.04972	0.03867
140.36449	-1.54520
134.43543	1.85908
131.85444	2.40037
136.12623	1.06017
130.68308	2.19521
138.71486	0.46491
141.24395	0.10512
130.79845	1.79527
128.98998	3.26064
135.19852	0.47904
135.52654	4.08851
136.42407	2.79678
139.05515	1.52600
138.30939	1.14184
143.28399	3.06004
134.49113	-1.05111
134.26779	2.79495
141.98209	1.62427
133.14555	0.76469
143.41295	2.80680
130.11353	3.75481
129.55263	2.15174
138.73615	-0.82633
135.45775	1.08260
140.10019	0.51877
141.33891	2.96576
136.49198	-1.18877
141.97530	-1.23080
141.42731	-0.86433
144.76739	3.11410
133.76883	-0.12233
138.85303	3.07750
139.61227	2.82816
144.91316	0.40784
143.19811	-1.47406
140.95309	1.69508
134.65270	4.36170
137.34420	1.34220
135.37170	0.91115
145.41397	0.60133
138.77070	3.63044
132.90819	-1.22679
130.96326	0.64117
130.09322	2.62554
129.44321	2.72051
139.08252	3.07063
136.04486	-0.66477
130.85513	1.93063
136.40228	-0.69552
143.14725	-1.47315
144.35039	-1.40616
141.74747	3.36661
131.05730	2.11198
129.57004	-0.18020
143.86604	0.78846
141.94626	0.50070
145.63101	2.93158
145.03682	2.36208
138.00178	2.36404
137.52072	2.92959
140.09172	-0.89130
130.36353	0.68654
133.93681	0.53783
138.01198	2.27670
137.16160	1.36752
128.82055	-1.22138
142.84768	1.68807
132.70893	-0.55385
139.87788	0.57439
144.29485	0.82421
131.81891	0.39788
137.71106	2.40063
142.64341	3.17214
145.45320	0.92858
136.25332	3.21907
131.29304	3.64531
131.69132	1.81672
138.33102	3.53673
130.08917	0.43143
131.24000	2.07965
135.86784	2.22728
135.46622	0.33890
136.71584	0.73854
138.31519	-0.44185
139.22369	0.08673
133.04213	-0.56371
136.11838	4.12772
132.70947	2.17562
144.13082	2.01788
