# Random-point null for the DECADE shear measurement.  Same estimator,
# same cuts, same binning; positions carry the redshift of a real eFEDS
# system so the background cut is identical.
id	z	bin	R_Mpc	theta_arcmin	n	gt	gx	err	R11	R22	beta	beta2
RND0196	0.1090	9	4.42081	37.0311	11321	0.0037562	0.0004030	0.0026372	0.74241	0.74286	0.80471	0.65124
RND0197	0.0400	0	0.32845	6.9175	153	-0.0072395	-0.0136071	0.0209098	0.76623	0.73752	0.93566	0.87601
RND0197	0.0400	1	0.44736	9.4219	431	-0.0099183	0.0130676	0.0133277	0.75164	0.75012	0.93561	0.87582
RND0197	0.0400	2	0.59773	12.5890	1156	-0.0110148	-0.0063531	0.0076930	0.79555	0.76862	0.92544	0.85720
RND0197	0.0400	3	0.79052	16.6493	2105	0.0073383	0.0084450	0.0060065	0.75653	0.75602	0.93045	0.86639
RND0197	0.0400	4	1.05593	22.2391	4125	0.0046451	-0.0017096	0.0041349	0.76979	0.75572	0.93071	0.86689
RND0197	0.0400	5	1.40800	29.6543	8755	0.0010441	0.0066724	0.0028259	0.76427	0.76784	0.93103	0.86743
RND0197	0.0400	6	1.86381	39.2541	16757	-0.0020636	0.0013174	0.0020445	0.76456	0.76657	0.93154	0.86838
RND0197	0.0400	7	2.48004	52.2326	28665	-0.0001788	-0.0004748	0.0015932	0.75749	0.75776	0.93231	0.86980
RND0197	0.0400	8	3.30601	69.6286	49738	-0.0010289	-0.0019370	0.0012379	0.75100	0.75254	0.92946	0.86456
RND0197	0.0400	9	4.02257	84.7202	34646	-0.0026139	-0.0003689	0.0014917	0.75343	0.75786	0.92940	0.86447
RND0198	0.2720	0	0.32967	nan	11	nan	nan	nan	nan	nan	nan	nan
RND0198	0.2720	1	0.43892	1.7597	26	-0.0056538	-0.0276161	0.0786134	0.46765	0.63450	0.64008	0.41885
RND0198	0.2720	2	0.59954	2.4036	58	0.0096310	0.0581370	0.0423179	0.66954	0.69735	0.59140	0.35936
RND0198	0.2720	3	0.78087	3.1306	79	0.0239385	0.0218307	0.0254061	0.75652	0.73013	0.57524	0.34125
RND0198	0.2720	4	1.04753	4.1996	133	-0.0243788	0.0409228	0.0271582	0.68939	0.67351	0.58786	0.35713
RND0198	0.2720	5	1.41461	5.6713	302	0.0070375	0.0128431	0.0182053	0.75207	0.70757	0.60048	0.37067
RND0198	0.2720	6	1.86812	7.4895	478	-0.0133676	-0.0097120	0.0141709	0.73718	0.70209	0.60534	0.37554
RND0198	0.2720	7	2.48865	9.9772	798	0.0021888	0.0124470	0.0102790	0.75669	0.74289	0.58930	0.35754
RND0198	0.2720	8	3.32267	13.3208	1374	-0.0013178	0.0021968	0.0078789	0.74580	0.74538	0.60156	0.37103
RND0198	0.2720	9	4.38584	17.5832	2788	-0.0014558	-0.0051951	0.0056676	0.72145	0.73935	0.60074	0.37004
RND0199	0.5070	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0199	0.5070	1	0.43892	nan	4	nan	nan	nan	nan	nan	nan	nan
RND0199	0.5070	2	0.58437	nan	16	nan	nan	nan	nan	nan	nan	nan
RND0199	0.5070	3	0.77563	2.1022	24	-0.0198930	-0.0162565	0.0778817	0.48809	0.51487	0.39614	0.16409
RND0199	0.5070	4	1.04391	2.8293	25	-0.0222414	0.0213013	0.0512268	0.62290	0.70704	0.38186	0.15276
RND0199	0.5070	5	1.40643	3.8118	58	0.0274001	0.0084673	0.0444453	0.63139	0.68658	0.40089	0.16799
RND0199	0.5070	6	1.84349	4.9964	89	0.0712703	-0.0183458	0.0280500	0.70175	0.68554	0.39060	0.16032
RND0199	0.5070	7	2.49894	6.7728	192	0.0076977	-0.0094511	0.0197833	0.65608	0.62456	0.41018	0.17416
RND0199	0.5070	8	3.30414	8.9552	363	0.0140308	0.0069250	0.0151832	0.65221	0.66011	0.39959	0.16667
RND0199	0.5070	9	4.41079	11.9545	735	-0.0044430	-0.0153720	0.0111764	0.65658	0.64550	0.39703	0.16402
RND0200	0.3590	0	0.32967	nan	12	nan	nan	nan	nan	nan	nan	nan
RND0200	0.3590	1	0.43525	1.4446	20	0.0093892	-0.0665902	0.0590067	0.78378	0.82647	0.48992	0.24695
RND0200	0.3590	2	0.58587	1.9446	33	-0.1335718	0.0176073	0.0515572	0.72264	0.58031	0.54270	0.30163
RND0200	0.3590	3	0.79460	2.6374	68	-0.0188963	0.0368862	0.0357041	0.62968	0.59074	0.52155	0.27772
RND0200	0.3590	4	1.04865	3.4806	121	-0.0145418	0.0676641	0.0333767	0.50498	0.61893	0.53853	0.29642
RND0200	0.3590	5	1.40321	4.6574	206	0.0114766	0.0256999	0.0204068	0.71491	0.72688	0.52802	0.28632
RND0200	0.3590	6	1.86753	6.1986	361	-0.0086577	0.0139115	0.0142597	0.71698	0.76940	0.53818	0.29639
RND0200	0.3590	7	2.47663	8.2202	548	0.0011536	0.0078115	0.0115670	0.71434	0.74316	0.53191	0.29046
RND0200	0.3590	8	3.33194	11.0591	1187	-0.0038734	-0.0019110	0.0081332	0.73087	0.72759	0.53705	0.29515
RND0200	0.3590	9	4.39980	14.6034	2037	-0.0008057	-0.0066665	0.0061516	0.74419	0.75412	0.52907	0.28694
RND0201	1.2020	0	0.32967	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0201	1.2020	1	0.43892	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0201	1.2020	2	0.58437	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0201	1.2020	3	0.77803	nan	2	nan	nan	nan	nan	nan	nan	nan
RND0201	1.2020	4	1.03586	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0201	1.2020	5	1.37912	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0201	1.2020	6	1.83614	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0201	1.2020	7	2.44462	nan	1	nan	nan	nan	nan	nan	nan	nan
RND0201	1.2020	8	3.25472	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0201	1.2020	9	4.33329	nan	4	nan	nan	nan	nan	nan	nan	nan
RND0202	0.4300	0	0.32967	nan	17	nan	nan	nan	nan	nan	nan	nan
RND0202	0.4300	1	0.44554	1.3236	38	0.0200520	-0.0098347	0.0567786	0.72489	0.57579	0.46440	0.22040
RND0202	0.4300	2	0.57804	1.7172	45	-0.0050537	-0.0075498	0.0433041	0.69464	0.61653	0.46976	0.23192
RND0202	0.4300	3	0.77583	2.3048	43	0.0351311	0.0380856	0.0453789	0.62785	0.51039	0.48491	0.24299
RND0202	0.4300	4	1.05349	3.1297	83	0.0088635	0.0332663	0.0286388	0.68118	0.63062	0.47249	0.23046
RND0202	0.4300	5	1.39399	4.1413	159	-0.0282898	0.0169857	0.0237125	0.66587	0.61851	0.47913	0.23609
RND0202	0.4300	6	1.86157	5.5304	341	0.0017661	-0.0025893	0.0152355	0.64606	0.70895	0.47511	0.23299
RND0202	0.4300	7	2.49229	7.4042	566	0.0098901	0.0053239	0.0121426	0.65744	0.66606	0.47301	0.23026
RND0202	0.4300	8	3.33020	9.8934	917	-0.0010455	-0.0117107	0.0088512	0.65586	0.70127	0.47332	0.23015
RND0202	0.4300	9	4.40255	13.0792	1608	-0.0140041	0.0191604	0.0075044	0.66150	0.66324	0.47240	0.22953
RND0203	0.2930	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0203	0.2930	1	0.43892	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0203	0.2930	2	0.60243	2.2914	24	0.0315385	0.0609584	0.0542615	0.65300	0.68392	0.57617	0.34111
RND0203	0.2930	3	0.79500	3.0239	43	0.0011155	0.0287145	0.0506825	0.78140	0.66249	0.57389	0.33927
RND0203	0.2930	4	1.05698	4.0203	38	0.0423843	0.0346706	0.0659668	0.65742	0.65496	0.58433	0.35163
RND0203	0.2930	5	1.39854	5.3195	98	-0.0036624	0.0138658	0.0278095	0.74411	0.71582	0.58705	0.35542
RND0203	0.2930	6	1.88057	7.1529	161	-0.0076540	0.0280333	0.0249494	0.73841	0.68397	0.55886	0.32373
RND0203	0.2930	7	2.49247	9.4804	359	0.0147569	0.0076297	0.0152816	0.67014	0.68051	0.55881	0.32345
RND0203	0.2930	8	3.30563	12.5733	561	0.0124423	0.0071450	0.0116912	0.70433	0.73084	0.57528	0.34054
RND0203	0.2930	9	4.41963	16.8105	808	-0.0026042	0.0060123	0.0109463	0.63333	0.64448	0.57142	0.33634
RND0204	0.3470	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0204	0.3470	1	0.43892	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0204	0.3470	2	0.58967	2.0007	30	0.0661249	0.0443031	0.0524232	0.64417	0.65268	0.53416	0.29236
RND0204	0.3470	3	0.79096	2.6837	48	-0.0277593	0.0484460	0.0298389	0.61829	0.58574	0.56587	0.32402
RND0204	0.3470	4	1.02869	3.4903	79	0.0554952	0.0314050	0.0385141	0.60149	0.64570	0.52219	0.28060
RND0204	0.3470	5	1.41582	4.8038	142	0.0193301	-0.0110320	0.0298294	0.64223	0.62701	0.52644	0.28665
RND0204	0.3470	6	1.85699	6.3006	252	0.0063703	-0.0117817	0.0184423	0.63526	0.65545	0.53212	0.29247
RND0204	0.3470	7	2.48541	8.4328	368	-0.0008877	0.0077657	0.0145470	0.65470	0.66797	0.54167	0.30110
RND0204	0.3470	8	3.29693	11.1862	766	-0.0078637	-0.0061703	0.0105984	0.68115	0.68283	0.52536	0.28396
RND0204	0.3470	9	4.42114	15.0006	1284	-0.0104841	-0.0027741	0.0085765	0.61523	0.65528	0.53314	0.29209
RND0205	0.3420	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0205	0.3420	1	0.43892	nan	5	nan	nan	nan	nan	nan	nan	nan
RND0205	0.3420	2	0.58437	nan	12	nan	nan	nan	nan	nan	nan	nan
RND0205	0.3420	3	0.80039	2.7416	30	0.0077296	-0.0903957	0.0671490	0.64105	0.78936	0.54450	0.30228
RND0205	0.3420	4	1.03446	3.5433	36	-0.0719749	-0.0852285	0.0434186	0.57781	0.75824	0.50617	0.26766
RND0205	0.3420	5	1.40484	4.8120	77	-0.0267390	-0.0178442	0.0287834	0.80280	0.67798	0.51051	0.27026
RND0205	0.3420	6	1.85092	6.3399	154	-0.0680879	0.0383920	0.0270375	0.67316	0.70992	0.50788	0.26758
RND0205	0.3420	7	2.47301	8.4708	264	0.0258010	0.0081591	0.0201716	0.67429	0.70533	0.52133	0.28140
RND0205	0.3420	8	3.29404	11.2830	449	0.0095177	-0.0082731	0.0148553	0.65803	0.65361	0.52275	0.28161
RND0205	0.3420	9	4.42130	15.1442	746	-0.0052234	0.0017330	0.0111209	0.64246	0.68789	0.52594	0.28475
RND0206	0.2000	0	0.32967	nan	14	nan	nan	nan	nan	nan	nan	nan
RND0206	0.2000	1	0.45819	2.3143	33	-0.0657483	0.0154874	0.0449744	0.76359	0.82869	0.63756	0.41306
RND0206	0.2000	2	0.60228	3.0421	24	-0.0287677	0.0432555	0.0469150	0.83950	0.73661	0.64409	0.42323
RND0206	0.2000	3	0.80309	4.0565	61	-0.0243252	-0.0023783	0.0345925	0.70785	0.70917	0.66043	0.44464
RND0206	0.2000	4	1.05143	5.3108	99	-0.0381577	0.0048999	0.0323502	0.68003	0.69507	0.66233	0.44678
RND0206	0.2000	5	1.42188	7.1820	247	-0.0062979	-0.0260685	0.0206092	0.72853	0.69567	0.65418	0.43600
RND0206	0.2000	6	1.83991	9.2935	416	0.0043383	0.0358942	0.0146602	0.67717	0.72970	0.66057	0.44443
RND0206	0.2000	7	2.48995	12.5768	921	0.0020487	-0.0068737	0.0095023	0.72050	0.73625	0.66601	0.45161
RND0206	0.2000	8	3.30304	16.6838	1570	0.0036742	-0.0081961	0.0072557	0.70165	0.71697	0.66570	0.45150
RND0206	0.2000	9	4.41704	22.3106	3024	-0.0116190	0.0028093	0.0052472	0.72751	0.72590	0.66164	0.44623
RND0207	0.2030	0	0.33766	1.6858	29	-0.1303560	0.0082075	0.0620429	0.76441	0.90715	0.66983	0.45730
RND0207	0.2030	1	0.44788	2.2361	36	-0.0006322	-0.0167552	0.0461476	0.70310	0.68480	0.67845	0.46825
RND0207	0.2030	2	0.59445	2.9678	95	0.0599576	0.0288554	0.0265857	0.77972	0.78479	0.66589	0.45332
RND0207	0.2030	3	0.79274	3.9578	185	-0.0404488	-0.0037340	0.0204152	0.77726	0.76225	0.68380	0.47491
RND0207	0.2030	4	1.06360	5.3101	308	-0.0264631	-0.0106483	0.0159667	0.75943	0.72830	0.69371	0.48877
RND0207	0.2030	5	1.40916	7.0353	557	-0.0071802	0.0168997	0.0122511	0.77039	0.75902	0.67846	0.46895
RND0207	0.2030	6	1.88711	9.4215	1039	-0.0007397	0.0134078	0.0088751	0.72733	0.73825	0.68602	0.47857
RND0207	0.2030	7	2.46897	12.3265	2010	0.0017192	-0.0154727	0.0058682	0.74479	0.75052	0.68178	0.47321
RND0207	0.2030	8	3.31370	16.5439	2963	0.0033115	0.0046268	0.0051002	0.73663	0.73988	0.67898	0.46947
RND0207	0.2030	9	4.39839	21.9593	5768	-0.0065659	0.0018549	0.0036138	0.75110	0.75039	0.67879	0.46942
RND0208	0.1560	0	0.33752	2.0827	36	0.0162999	0.0029175	0.0430612	0.74162	0.77557	0.75364	0.57290
RND0208	0.1560	1	0.43903	2.7092	78	-0.0052152	0.0227919	0.0300051	0.65479	0.80726	0.71726	0.52199
RND0208	0.1560	2	0.59109	3.6475	132	-0.0184652	0.0146452	0.0207654	0.75135	0.75698	0.72928	0.53840
RND0208	0.1560	3	0.78284	4.8307	253	-0.0212008	-0.0009476	0.0155233	0.76127	0.77266	0.72881	0.53713
RND0208	0.1560	4	1.04789	6.4663	348	-0.0034828	0.0008962	0.0149584	0.77581	0.74037	0.73112	0.54108
RND0208	0.1560	5	1.40405	8.6640	675	0.0342974	-0.0005137	0.0103700	0.76282	0.74743	0.72853	0.53752
RND0208	0.1560	6	1.86612	11.5154	1004	0.0009698	0.0090371	0.0088197	0.73001	0.74510	0.73115	0.54125
RND0208	0.1560	7	2.50492	15.4573	1696	-0.0025706	0.0030383	0.0068893	0.75377	0.74682	0.72363	0.53116
RND0208	0.1560	8	3.31722	20.4698	3305	0.0066383	0.0004414	0.0045851	0.76882	0.76022	0.72630	0.53436
RND0208	0.1560	9	4.41313	27.2324	6146	0.0057794	-0.0045739	0.0036032	0.74820	0.74920	0.72782	0.53655
RND0209	0.1910	0	0.33385	1.7486	22	0.1326557	0.0518484	0.0729532	0.44123	0.71607	0.69145	0.48959
RND0209	0.1910	1	0.44706	2.3415	51	0.0310129	-0.0385013	0.0512665	0.64349	0.78100	0.70081	0.49896
RND0209	0.1910	2	0.59906	3.1376	127	0.0060393	-0.0037265	0.0261046	0.70202	0.72915	0.70708	0.50738
RND0209	0.1910	3	0.79394	4.1584	242	0.0412959	0.0161963	0.0188885	0.66119	0.67390	0.70564	0.50415
RND0209	0.1910	4	1.04817	5.4899	307	-0.0072093	0.0208924	0.0171958	0.66898	0.74192	0.70109	0.49831
RND0209	0.1910	5	1.40667	7.3676	542	-0.0036277	0.0056352	0.0115643	0.74661	0.71648	0.69020	0.48432
RND0209	0.1910	6	1.87129	9.8011	1050	0.0068348	0.0032054	0.0085581	0.72704	0.70558	0.68919	0.48317
RND0209	0.1910	7	2.47881	12.9831	1868	-0.0036696	-0.0011378	0.0064320	0.69713	0.73890	0.69301	0.48763
RND0209	0.1910	8	3.28631	17.2124	3011	0.0010477	-0.0030295	0.0054051	0.71555	0.72024	0.69852	0.49558
RND0209	0.1910	9	4.42593	23.1814	5517	0.0046121	-0.0014290	0.0039201	0.73027	0.72826	0.69760	0.49381
RND0210	0.6130	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0210	0.6130	1	0.43892	nan	7	nan	nan	nan	nan	nan	nan	nan
RND0210	0.6130	2	0.60289	1.4882	21	0.0649735	-0.0445409	0.0638451	0.74376	0.62437	0.33077	0.11345
RND0210	0.6130	3	0.79926	1.9730	27	0.0051524	0.0244657	0.0526006	0.73070	0.58453	0.32838	0.11268
RND0210	0.6130	4	1.04402	2.5772	37	-0.0294598	0.0701409	0.0510353	0.68453	0.50043	0.36203	0.13587
RND0210	0.6130	5	1.41764	3.4995	69	0.0029363	0.0794632	0.0452510	0.40558	0.68386	0.34644	0.12446
RND0210	0.6130	6	1.88476	4.6526	120	0.0052010	-0.0284589	0.0249108	0.64876	0.66633	0.34258	0.12225
RND0210	0.6130	7	2.50301	6.1788	233	0.0239306	-0.0071045	0.0201994	0.65293	0.61314	0.33099	0.11466
RND0210	0.6130	8	3.30192	8.1509	442	-0.0180636	0.0150008	0.0140710	0.72425	0.61914	0.33141	0.11501
RND0210	0.6130	9	4.40445	10.8725	667	0.0004364	0.0216980	0.0123416	0.62264	0.68671	0.33101	0.11395
RND0211	0.2780	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0211	0.2780	1	0.43892	nan	18	nan	nan	nan	nan	nan	nan	nan
RND0211	0.2780	2	0.61247	2.4175	32	-0.0542481	-0.0035194	0.0553939	0.57663	0.64418	0.60404	0.37198
RND0211	0.2780	3	0.79151	3.1242	61	-0.0842031	-0.0160037	0.0479513	0.74874	0.61207	0.56784	0.33357
RND0211	0.2780	4	1.04743	4.1343	150	0.0207456	0.0089341	0.0233610	0.62281	0.75074	0.60403	0.37318
RND0211	0.2780	5	1.39561	5.5086	241	-0.0383127	-0.0225501	0.0189998	0.71041	0.70498	0.60071	0.36941
RND0211	0.2780	6	1.88139	7.4260	438	-0.0108519	0.0073821	0.0132656	0.71070	0.69275	0.59402	0.36210
RND0211	0.2780	7	2.49956	9.8660	825	-0.0003460	-0.0033915	0.0100318	0.69680	0.69123	0.59093	0.35895
RND0211	0.2780	8	3.31251	13.0748	1637	0.0003246	-0.0024962	0.0072969	0.70012	0.68993	0.58304	0.34967
RND0211	0.2780	9	4.40402	17.3831	2724	0.0126665	-0.0056630	0.0055766	0.68075	0.69667	0.58284	0.34987
RND0212	0.8280	0	0.32967	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0212	0.8280	1	0.43892	nan	2	nan	nan	nan	nan	nan	nan	nan
RND0212	0.8280	2	0.58437	nan	1	nan	nan	nan	nan	nan	nan	nan
RND0212	0.8280	3	0.77803	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0212	0.8280	4	1.03586	nan	1	nan	nan	nan	nan	nan	nan	nan
RND0212	0.8280	5	1.37912	nan	6	nan	nan	nan	nan	nan	nan	nan
RND0212	0.8280	6	1.83614	nan	19	nan	nan	nan	nan	nan	nan	nan
RND0212	0.8280	7	2.48445	5.4521	30	-0.0232584	0.0115415	0.0677991	0.46589	0.66605	0.26376	0.07319
RND0212	0.8280	8	3.29729	7.2358	44	-0.1747341	-0.0637253	0.0684878	0.41616	0.59815	0.24122	0.06098
RND0212	0.8280	9	4.48537	9.8430	104	0.0148023	-0.0659165	0.0324860	0.62001	0.52915	0.23767	0.05951
RND0213	0.4720	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0213	0.4720	1	0.43892	nan	11	nan	nan	nan	nan	nan	nan	nan
RND0213	0.4720	2	0.60606	1.7074	28	0.1306047	0.0313854	0.0521971	0.74856	0.68257	0.42743	0.18675
RND0213	0.4720	3	0.79798	2.2481	49	-0.0003953	0.0078535	0.0417812	0.67518	0.72583	0.44496	0.20331
RND0213	0.4720	4	1.05069	2.9600	73	0.0029621	-0.0313074	0.0319858	0.69383	0.68870	0.43564	0.19620
RND0213	0.4720	5	1.38443	3.9003	106	-0.0113280	-0.0734167	0.0312316	0.63679	0.63186	0.42713	0.18803
RND0213	0.4720	6	1.86979	5.2676	167	-0.0115484	0.0343936	0.0253667	0.75771	0.71624	0.43136	0.19250
RND0213	0.4720	7	2.48234	6.9933	301	-0.0044894	-0.0093936	0.0171910	0.63615	0.65202	0.43312	0.19360
RND0213	0.4720	8	3.28736	9.2612	476	0.0187028	0.0124774	0.0148507	0.67000	0.64169	0.43137	0.19293
RND0213	0.4720	9	4.40756	12.4171	778	-0.0125646	0.0083038	0.0115335	0.65352	0.66374	0.43021	0.19153
RND0214	0.2780	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0214	0.2780	1	0.43892	nan	14	nan	nan	nan	nan	nan	nan	nan
RND0214	0.2780	2	0.58595	2.3128	33	-0.0533082	-0.0637264	0.0495287	0.73510	0.71626	0.60448	0.37486
RND0214	0.2780	3	0.78417	3.0952	50	-0.0457120	0.0389817	0.0291200	0.61631	0.67832	0.60994	0.38184
RND0214	0.2780	4	1.06433	4.2010	85	-0.0153661	0.0016510	0.0275592	0.74530	0.76097	0.60401	0.37235
RND0214	0.2780	5	1.41883	5.6003	200	-0.0046680	-0.0403005	0.0207815	0.73013	0.60040	0.60049	0.36776
RND0214	0.2780	6	1.88088	7.4240	326	0.0084469	0.0069314	0.0145190	1.03654	0.66017	0.59776	0.36608
RND0214	0.2780	7	2.48831	9.8216	592	0.0142330	-0.0057001	0.0116698	0.69513	0.71519	0.58837	0.35552
RND0214	0.2780	8	3.32009	13.1047	1111	-0.0128097	-0.0000143	0.0087348	0.71124	0.72985	0.58758	0.35557
RND0214	0.2780	9	4.35975	17.2084	2066	0.0059928	-0.0009720	0.0063187	0.72058	0.72650	0.58701	0.35350
RND0215	0.5060	0	0.32967	nan	9	nan	nan	nan	nan	nan	nan	nan
RND0215	0.5060	1	0.43892	nan	9	nan	nan	nan	nan	nan	nan	nan
RND0215	0.5060	2	0.59609	1.6173	25	-0.0166893	0.0711945	0.0519141	0.62433	0.67632	0.38942	0.15791
RND0215	0.5060	3	0.78816	2.1384	27	-0.0676805	-0.0820058	0.0599251	0.76541	0.62184	0.42253	0.18424
RND0215	0.5060	4	1.06140	2.8797	47	0.0341554	0.0040254	0.0423855	0.71705	0.58920	0.42575	0.18711
RND0215	0.5060	5	1.40613	3.8150	109	-0.0483050	-0.0989516	0.0261766	0.59698	0.69967	0.40878	0.17330
RND0215	0.5060	6	1.87719	5.0930	176	-0.0264948	-0.0011037	0.0240638	0.70339	0.61034	0.41477	0.17854
RND0215	0.5060	7	2.49426	6.7672	314	0.0128819	0.0391555	0.0179297	0.65656	0.59841	0.41990	0.18221
RND0215	0.5060	8	3.30299	8.9614	597	-0.0205278	0.0037517	0.0128620	0.62536	0.66311	0.41921	0.18162
RND0215	0.5060	9	4.40149	11.9418	1002	-0.0038146	-0.0042976	0.0097277	0.67159	0.63208	0.41449	0.17756
RND0216	0.4150	0	0.32967	nan	9	nan	nan	nan	nan	nan	nan	nan
RND0216	0.4150	1	0.43892	nan	7	nan	nan	nan	nan	nan	nan	nan
RND0216	0.4150	2	0.60219	1.8270	35	-0.0160405	0.0424077	0.0329248	0.75624	0.65749	0.45993	0.21716
RND0216	0.4150	3	0.80123	2.4308	46	-0.0564904	0.0035236	0.0458269	0.65345	0.54551	0.47127	0.22791
RND0216	0.4150	4	1.04911	3.1829	71	0.0222303	0.0054361	0.0350391	0.55017	0.66440	0.48020	0.23531
RND0216	0.4150	5	1.38536	4.2030	163	0.0115782	0.0021874	0.0205047	0.70100	0.64678	0.46622	0.22428
RND0216	0.4150	6	1.84701	5.6036	267	0.0054825	-0.0427912	0.0207645	0.61921	0.67443	0.46009	0.21881
RND0216	0.4150	7	2.49044	7.5557	409	-0.0007363	0.0148894	0.0136933	0.63562	0.68868	0.46922	0.22757
RND0216	0.4150	8	3.30719	10.0336	790	-0.0043710	-0.0027921	0.0104760	0.67024	0.65132	0.47271	0.23106
RND0216	0.4150	9	4.40827	13.3741	1366	0.0023582	0.0129903	0.0075641	0.68780	0.65068	0.47380	0.23188
RND0217	0.0900	0	0.34328	3.4074	105	0.0174703	0.0165671	0.0249988	0.81368	0.67500	0.85651	0.73594
RND0217	0.0900	1	0.43872	4.3548	116	0.0228574	0.0101231	0.0210129	0.80046	0.79615	0.84564	0.71856
RND0217	0.0900	2	0.59308	5.8870	201	-0.0113316	0.0032739	0.0182646	0.65196	0.78362	0.84684	0.71961
RND0217	0.0900	3	0.78876	7.8292	368	0.0072922	0.0067561	0.0146032	0.75633	0.68032	0.84315	0.71329
RND0217	0.0900	4	1.04351	10.3579	810	0.0089573	0.0058671	0.0100827	0.78663	0.74220	0.83370	0.69774
RND0217	0.0900	5	1.40729	13.9689	1522	0.0030964	0.0102790	0.0074115	0.77351	0.74498	0.83416	0.69845
RND0217	0.0900	6	1.86113	18.4737	2516	-0.0001776	0.0003919	0.0055077	0.76015	0.76016	0.83735	0.70381
RND0217	0.0900	7	2.49091	24.7249	4876	0.0021138	0.0012928	0.0039622	0.75484	0.76121	0.83931	0.70715
RND0217	0.0900	8	3.30093	32.7652	8994	0.0060451	0.0030988	0.0029423	0.75672	0.76210	0.83958	0.70751
RND0217	0.0900	9	4.39752	43.6501	16366	0.0004777	0.0027340	0.0022116	0.75872	0.76095	0.84108	0.71011
RND0218	0.3370	0	0.32967	nan	9	nan	nan	nan	nan	nan	nan	nan
RND0218	0.3370	1	0.44332	1.5333	31	-0.0507981	0.0187974	0.0756674	0.36556	0.71302	0.55182	0.31035
RND0218	0.3370	2	0.58022	2.0068	34	-0.0532778	0.0229433	0.0473161	0.73045	0.73006	0.58253	0.34429
RND0218	0.3370	3	0.78610	2.7189	63	-0.0324916	-0.0208506	0.0386745	0.64461	0.66620	0.55286	0.31198
RND0218	0.3370	4	1.04322	3.6081	109	0.0075521	0.0148656	0.0268349	0.69610	0.67437	0.57081	0.33075
RND0218	0.3370	5	1.39380	4.8207	200	-0.0267371	0.0033122	0.0197979	0.71034	0.75415	0.54288	0.30135
RND0218	0.3370	6	1.87693	6.4917	291	0.0139224	0.0031605	0.0152562	0.68465	0.72653	0.55221	0.31234
RND0218	0.3370	7	2.49827	8.6406	503	0.0171588	0.0044776	0.0136309	0.69314	0.67005	0.54853	0.30897
RND0218	0.3370	8	3.31506	11.4657	969	0.0081118	-0.0091625	0.0092379	0.66467	0.69814	0.54213	0.30241
RND0218	0.3370	9	4.41554	15.2718	1716	0.0059195	0.0011549	0.0069833	0.65439	0.70588	0.53677	0.29720
RND0219	0.3400	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0219	0.3400	1	0.43892	nan	7	nan	nan	nan	nan	nan	nan	nan
RND0219	0.3400	2	0.58437	nan	13	nan	nan	nan	nan	nan	nan	nan
RND0219	0.3400	3	0.81054	2.7870	36	0.0354390	-0.0028815	0.0538257	0.79473	0.73416	0.53593	0.29438
RND0219	0.3400	4	1.04661	3.5988	86	0.0017959	0.0826296	0.0282595	0.69013	0.75526	0.53786	0.29985
RND0219	0.3400	5	1.38930	4.7771	131	0.0348976	0.0037201	0.0269159	0.71403	0.65520	0.52786	0.28834
RND0219	0.3400	6	1.85215	6.3687	212	0.0088917	-0.0164397	0.0194565	0.69128	0.73310	0.53273	0.29079
RND0219	0.3400	7	2.48591	8.5478	404	-0.0063990	-0.0251027	0.0140611	0.68258	0.74500	0.52921	0.28928
RND0219	0.3400	8	3.29747	11.3384	660	0.0212599	0.0033832	0.0119930	0.69071	0.65792	0.52687	0.28652
RND0219	0.3400	9	4.40389	15.1428	1051	-0.0049948	-0.0076652	0.0091563	0.65407	0.69317	0.51825	0.27773
RND0220	0.8250	0	0.32967	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0220	0.8250	1	0.43892	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0220	0.8250	2	0.58437	nan	5	nan	nan	nan	nan	nan	nan	nan
RND0220	0.8250	3	0.77803	nan	5	nan	nan	nan	nan	nan	nan	nan
RND0220	0.8250	4	1.03586	nan	8	nan	nan	nan	nan	nan	nan	nan
