CATID	CUBEIDPUB	arm	CUBEFWHM	CUBETEXP	WARNMULT	WARNSK2M	WARNSKER	WARNRE	WARNWCS	WARNEMFT	WARNSKEM	WARNFCAL	WARNZ	RA_OBJ	DEC_OBJ	z_spec	r_petro	M_r	r_e	ellip	PA	mu_within_1re	g_i	Mstar	photometry	ReMGE	mMGE	PAMGE	epsMGE_Re	epsMGE_LW	dist2NNeigh	morph_type	SurfaceDensity	SurfaceDensity_err	SurfaceDensityFlag	SIGMA_RE	SIGMA_RE_ERR	SIGMA_RE_MGE	SIGMA_RE_MGE_ERR	LAMBDAR_RE	LAMBDAR_RE_ERR	VSIGMA_RE	VSIGMA_RE_ERR	PA_STELKIN	PA_STELKIN_ERR	APER_CORR_FLAG	MEAN_K51_RE	PA_GASKIN	PA_GASKIN_ERR	V_GAS_RE	V_GAS_RE_ERR	VDISP_GAS_RE	VDISP_GAS_RE_ERR	HALPHA_RE	HALPHA_RE_ERR	cluster	R_on_rtwo	V_on_sigma	is_mem	R_proj_Mpc_from_cat	v_pec_kms	host_z_clus	host_sigma_200	host_e_sigma_200	host_N_mem_R200	host_R_200	host_M_200_caustic	host_M_200_virial	has_stelkin_sigma_re	has_lambda_re	has_stelkin_pa	has_gaskin_pa	has_gas_vdisp_re	has_resolved_kin_maps	kin_quality_clean	has_struct_full	has_mge	has_morph	has_env_cluster	incl_deg_thin
289116	289116_A	GAMA	2.14395	12600	0	0	0	0	0	0	0	0	0	181.126	1.684	0.01892	17.302	-17.49	5.28	0.7194	153.82	21.55	0.62	8.72	GAMA	2.57274	17.3716	154.852	0.657742	0.676664	19.2213	3	29.885	4.6108	0	50.7463	4.50115	43.4744	5.10848					171	20.3333			155.5	0.166667	-14.2053	0.223313	35.5917	0.266018	29.1428	0.13707														True	False	True	True	True	True	True	True	True	True	False	73.704
289118	289118_A	GAMA	2.75429	19800	0	0	0	0	0	0	0	0	0	181.145	1.84236	0.01997	16.807	-18.03	3.25	0.3796	98.28	20.89	1.07	9.3	GAMA	2.42025	16.9059	96.2917	0.382611	0.302924	22.3819	1.5	92.251	37.085	0	52.3761	1.84657	52.8749	1.83795	0.13606	0.0223833	0.155402	0.0217942	126.5	12.1667	0	0.378156	331	13.8333	196.777	14.2904	40.8081	19.037	0.311028	0.0833466														True	True	True	True	True	True	True	True	True	True	False	51.6546
289168	289168_A	GAMA	3.32199	19800	0	0	0	0	0	0	0	0	0	181.192	1.80396	0.01954	17.246	-17.62	2.81	0.2535	136.63	21.1	1.02	9.1	GAMA	1.84393	17.3914	128.444	0.224098	0.220326	15.0895	0.5	48.785	5.2962	0	56.082	2.7544	59.5273	2.88658	0.143329	0.0328768	0.185615	0.040951	112	29.9167	0	2.20893	319	9.83333	169.334	10.6845	43.7625	13.6489	0.348634	0.0653521														True	True	True	True	True	True	True	True	True	True	False	41.7119
289170	289170_A	GAMA	3.09328	10800	0	0	0	0	0	0	0	0	0	181.226	1.82131	0.01926	15.853	-18.98	4.45	0.5133	91.78	20.29	1.11	9.7	GAMA	2.94007	15.8878	92.9405	0.434023	0.409606	15.2437	1	42.316	4.2512	0	74.3806	1.32275	72.4881	1.19324	0.337233	0.011925	0.396407	0.0141258	274.5	3	0	0.0311105	25.5	0.166667	252.116	20.8311	107.457	21.3983	1.20465	0.216083														True	True	True	True	True	True	True	True	True	True	False	60.8761
289176	289176_A	GAMA	3.09328	10800	0	0	0	0	0	0	0	0	0	181.243	1.75126	0.01906	18.821	-15.94	1.25	0.0477	134.18	21.34	1.11	8.49	GAMA	1.25733	18.9044	179.604	0.0923427	0.0194167	11.9097	-9	26.302	16.7662	0									346	29.9167			189.5	0.333333	187.315	19.5244	24.837	30.5422	0.0620575	0.0286492														False	False	True	True	True	True	True	True	True	True	False	17.768
289185	289185_A	GAMA	2.14395	12600	0	0	0	0	0	0	0	0	0	181.186	1.71254	0.02059	18.483	-16.34	4.59	0.3647	47.33	23.39	0.97	8.52	GAMA	2.72747	18.9421	45.9364	0.133474	0.151125	4.08727	3	53.992	4.6776	0													212	0.166667																				False	False	False	True	False	True	True	True	True	True	False	50.5578
289194	289194_A	GAMA	2.2604	10800	0	0	0	0	0	0	0	0	0	181.288	1.84602	0.01983	17.672	-17.16	5.08	0.2046	111.84	22.91	1.11	8.99	GAMA	3.28861	17.9191	95.5883	0.129472	0.132204	6.15515	-9	45.926	3.8272	0									294	29.9167			119	0.25	-137.605	44.7723	71.8114	51.184	0.182409	0.162964														False	False	True	True	True	True	True	True	True	True	False	37.3069
289197	289197_A	GAMA	1.77846	14400	0	0	0	0	0	0	0	0	0	181.407	1.82821	0.02091	13.818	-21.23	15.19	0.5267	170.69	20.59	1.18	10.66	GAMA	6.49034	13.8135	171.59	0.514578	0.529951	19.4182	1.5	11.717	0.9958	1					0.584226	0.00240881	0.700466	0.00257177	5	0.5	1	0.0211225	355	0.5																				False	True	True	True	False	True	True	True	True	True	False	61.7513
289198	289198_A	GAMA	2.2604	10800	0	0	0	0	0	0	0	0	0	181.334	1.77873	0.01936	16.003	-18.85	5.51	0.5441	34.63	20.92	1.09	9.63	GAMA	3.3775	16.1373	34.1761	0.570446	0.403656	10.1376	1.5	17.915	2.9457	0	64.8457	1.784	63.9269	1.79359	0.200774	0.0167636	0.237344	0.0162408	265	5.33333	0	0.110907	335	0.416667	96.3514	63.0634	319.414	56.7159	1.41837	0.382916														True	True	True	True	True	True	True	True	True	True	False	62.8771
289200	289200_A	GAMA	2.14395	12600	0	0	0	0	0	0	0	0	0	181.342	1.83461	0.0173	18.306	-16.35	1.67	0.1012	138.19	21.31	0.68	8.31	GAMA	1.35662	18.4303	130.191	0	0	10.6795	3	31.815	15.4335	0									264	29.9167			307.5	0.166667	7.1772	0.363853	22.5985	0.559235	7.08053	0.0660445														False	False	True	True	True	True	True	True	True	True	False	25.9992
289217	289217_A	GAMA	2.13473	12000	0	0	0	0	0	0	0	0	0	181.366	1.86137	0.01637	17.426	-17.04	6.73	0.7687	178.64	22.07	0.67	8.57	GAMA	3.35234	17.449	178.983	0.733918	0.688859	14.5786	3	19.572	7.334	1			39.9725	9.851					119	27			178	0.166667	-68.8075	0.323027	37.3887	0.386278	25.0167	0.162633														False	False	True	True	True	True	True	True	True	True	False	76.6264
289279	289279_A	GAMA	2.75429	19800	0	0	0	0	0	0	0	0	0	181.625	1.82799	0.02137	18.601	-16.54	3.19	0.2925	28.41	22.81	0.6	8.32	GAMA	2.3026	18.8786	40.2962	0.241265	0.179023	5.30735	3	7.016	0.8334	1													184	0.583333	-1.04478	0.746742	20.1659	1.31307	3.58774	0.0672025														False	False	False	True	True	True	True	True	True	True	False	44.9681
289427	289427_A	GAMA	2.46507	10500	0	0	0	0	0	0	0	0	0	182.253	1.68708	0.01817	19.196	-16.38	4.13	0.3919	172.67	23.4	1.6	9.16	GAMA	2.88661	18.9642	175.81	0.207812	0.256275	5.38838	3	1.6	0.2263	1													222	1.91667	-10.9777	0.826192	17.0833	1.66641	4.24266	0.0871072														False	False	False	True	True	True	True	True	True	True	False	52.5478
289429	289429_A	GAMA	2.46507	10500	0	0	0	0	0	0	0	0	0	182.305	1.83657	0.01942	16.773	-18.04	5.5	0.7816	17.94	20.89	0.75	9.04	GAMA	2.89601	16.7338	17.6938	0.704735	0.614929	13.5805	3	1.43	0.2838	1	58.1609	4.05784	53.7347	4.64696					24	5.58333		0.0894169	11.5	0.166667	1.35079	0.265926	46.6832	0.283065	27.6336	0.131538														True	False	True	True	True	True	True	True	True	True	False	77.3849
289957	289957_A	GAMA	2.12757	12600	0	0	0	0	0	0	0	0	0	184.145	1.73219	0.07716	17.23	-20.63	1.85	0.2775	172.36	20.2	1.16	10.32	GAMA	1.3305	17.315	179.04	0.177244	0.252895	10.6723	1.5	1.015	0.0367	0	103.486	2.62764	100.224	3.43167	0.26662	0.0264466	0.304076	0.0274198	344	3.25	0		348.5	0.166667	-3.72346	0.651157	73.8506	0.567609	23.0068	0.180577														True	True	True	True	True	True	True	True	True	True	False	43.7387
290052	290052_A	GAMA	2.12757	12600	0	0	0	0	0	0	0	0	0	184.407	1.76328	0.02569	18.482	-16.81	3.74	0.1389	33.75	23.16	0.52	8.35	GAMA	2.89967	18.734	45.4	0.0582046	0.0653546	15.4335	3	0.263	0.0464	1													27.5	0.166667	-76.8686	0.316421	17.5622	0.587685	19.731	0.158534														False	False	False	True	True	True	True	True	True	True	False	30.5597
290071	290071_A	GAMA	2.12757	12600	0	0	0	0	0	0	0	0	0	184.509	1.79513	0.02527	15.891	-19.44	6.18	0.3446	145	21.36	0.55	9.43	GAMA	4.59299	15.9386	139.429	0.301066	0.253642	14.738	3	0.33	0.0547	1	46.3199	3.368	48.1796	2.79347	0.200609	0.0276143	0.243235	0.0271493	6.5	28.0833	1	1.22093	155	0.583333	-10.6349	0.128111	24.7829	0.18022	124.797	0.441982														True	True	True	True	True	True	True	True	True	True	False	49.05
290323	290323_A	GAMA	1.75642	10500	0	0	0	0	0	0	0	0	0	185.522	1.81184	0.0851	16.174	-21.91	3.43	0.4374	158.76	20.1	1.28	10.9	GAMA	2.01624	16.2273	157.742	0.300653	0.46124	8.53708	1	0.026	0.0045	1	199.012	1.825	204.457	2.13703	0.0877999	0.00863056	0.101072	0.00848476	330.5	11.3333	0	0.255185	186	13.5833	39.0729	6.60169	130.471	5.98265	2.99951	0.197947														True	True	True	True	True	True	True	True	True	True	False	55.7642
290328	290328_A	GAMA	1.75642	10500	0	0	0	0	0	0	0	0	0	185.666	1.72886	0.0912	16.258	-22.01	5.73	0.6595	25.46	20.64	1.23	10.9	GAMA	2.34563	16.2882	25.7265	0.414547	0.663224	15.9265	2	0.997	0.1194	0	201.65	2.23883	188.284	1.91434	0.530516	0.00889444	0.658541	0.0134737	27	0.916667	0	0.0289346	27	0.166667	22.4301	3.92951	198.211	2.99832	18.3125	0.286174														True	True	True	True	True	True	True	True	True	True	False	70.0927
290396	290396_A	GAMA	1.75642	10500	0	0	0	0	0	0	0	0	0	185.848	1.81505	0.00626	16.907	-15.79	4.43	0.1887	11.37	22.71	0.18	7.72	GAMA	4.58982	17.0128	33.27	0.413836	0.24323	2.30548	3	0.188	0.0441	1									308.5	29.9167			66.5	0.833333	11.6512	0.110143	22.8137	0.166349	98.2935	0.28894														False	False	True	True	True	True	True	True	True	True	False	35.7769
290423	290423_A	GAMA	1.75642	10500	0	0	0	0	0	0	0	0	0	185.967	1.75304	0.02405	18.781	-16.37	3.09	0.3456	113.6	22.82	0.63	8.27	GAMA	2.3762	18.9206	108.97	0.393066	0.172088	7.62799	3	0.42	0.5649	1													298	0.25	-2.23865	0.287052	23.1966	0.436869	13.4517	0.0918811														False	False	False	True	True	True	True	True	True	True	False	49.1258
296599	296599_A	GAMA	2.43759	12600	0	0	0	0	0	0	0	0	0	212.624	1.56046	0.02511	15.907	-19.55	8.79	0.5657	67.62	22.02	0.57	9.49	GAMA	7.06513	15.8799	64.119	0.414009	0.254007	14.6996	3	6.321	0.254	0									55	9.58333			74	0.5	6.50823	0.124302	34.0377	0.150423	127.981	0.337981														False	False	True	True	True	True	True	True	True	True	False	64.2592
296638	296638_A	GAMA	2.43759	12600	0	0	0	0	0	0	0	0	0	212.674	1.48052	0.0258	14.832	-20.53	6.83	0.6989	144.45	19.76	1.2	10.4	GAMA	3.61481	14.9482	143.417	0.626903	0.669061	14.4177	2	11.998	2.3129	0	125.607	1.06912	116.915	1.14406	0.597718	0.00459665	0.808256	0.00839211	138.5	0.583333	0	0.0226672	139	0.166667	18.9607	0.536892	141.651	0.476721	114.91	0.408118														True	True	True	True	True	True	True	True	True	True	False	72.4763
296639	296639_A	GAMA	2.43759	12600	0	0	0	0	0	0	0	0	0	212.677	1.40807	0.04645	15.827	-20.81	3.07	0.1792	47.36	20.13	0.87	10.22	GAMA	2.80968	15.931	55.5391	0.162585	0.104427	19.3631	2.5	0.425	0.0562	0	72.7095	1.2235	72.4304	1.13019	0.344841	0.0116751	0.37444	0.0130042	232.5	1.91667	0	0.0412616	235.5	0.166667	-2.74178	0.221991	59.2634	0.216917	91.1479	0.318354														True	True	True	True	True	True	True	True	True	True	False	34.835
296677	296677_A	GAMA	2.43759	12600	0	0	0	0	0	0	0	0	0	212.792	1.47472	0.02551	14.035	-21.41	5.95	0.6574	98.8	18.64	1.23	10.77	GAMA	3.05497	13.9878	98.257	0.433009	0.53264	15.1026	1.5	15.411	6.0884	0	216.099	0.92828	214.479	0.834759	0.322565	0.00242657	0.350463	0.00238734	281	0.583333	0	0.0297319	165.5	0.25																				True	True	True	True	False	True	True	True	True	True	False	69.9646
296685	296685_A	GAMA	3.78368	11880	0	0	0	0	0	0	0	0	0	212.826	1.43319	0.02552	16.724	-18.69	6.5	0.1489	71.59	22.55	0.77	9.31	GAMA	5.62844	16.7784	68.252	0.0978452	0.113955	7.83322	3	19.826	3.3452	0			37.4648	10.0234					61.5	29.9167			305	1.66667	2.88808	0.302094	22.7989	0.478375	43.6699	0.321759														False	False	True	True	True	True	True	True	True	True	False	31.6685
296713	296713_B	GAMA	1.99183	9950	0	0	0	0	0	0	0	0	0	212.867	1.43896	0.02545	19.311	-16.07	1.78	0.2809	6.92	22.27	0.81	8.32	GAMA	1.56008	19.3969	154.744	0.182723	0.117826	6.93714	3	19.352	1.1619	0													8.5	0.166667	-8.26722	1.39877	30.1573	1.90552	1.63908	0.047236														False	False	False	True	True	True	True	True	True	True	False	44.0198
296725	296725_A	GAMA	2.43759	12600	0	0	0	0	0	0	0	0	0	213.029	1.51778	0.02575	16.476	-18.87	5	0.6642	56.81	20.8	0.9	9.5	GAMA	2.46309	16.623	57.4689	0.551771	0.638973	11.2455	2.5	7.342	0.8159	0	65.085	2.62073	58.2758	2.89702	0.27696	0.0263273	0.326969	0.0270898	241	10.5833	0	0.143364	57	0.416667	6.81536	0.120988	46.071	0.121533	122.32	0.312555														True	True	True	True	True	True	True	True	True	True	False	70.3788
296742	296742_A	GAMA	2.43759	12600	0	0	0	0	0	0	0	0	0	213.205	1.48923	0.01781	15.929	-18.69	3.4	0.461	117.96	20.02	0.56	9.15	GAMA	2.44985	16.022	119.662	0.39821	0.443754	10.488	3	2.158		2	43.5195	2.36632	40.3905	2.59597					348	29.9167			233	0.333333	-6.50153	0.086824	34.1958	0.100199	167.506	0.401564														True	False	True	True	True	True	True	True	True	True	False	57.3844
296798	296798_A	GAMA	3.78368	11880	0	0	0	0	0	0	0	0	0	213.419	1.42208	0.02528	18.519	-16.8	1.26	0.5577	38.08	20.22	0.51	8.33	GAMA	0.816229	18.5925	38.4425	0.169317	0.367537	4.04119	2.5	3.63	0.5658	0													181	0.166667	2.95062	0.444833	30.5603	0.569539	4.22663	0.0450047														False	False	False	True	True	True	True	True	True	True	False	63.7493
296829	296829_A	GAMA	2.15658	12600	1	0	0	0	0	0	0	0	0	213.655	1.46563	0.05379	16.662	-20.36	3.54	0.56	138.08	20.49	1.02	10.15	GAMA	2.30083	16.6751	139.766	0.480917	0.478668	8.0484	1.5	2.088	0.3749	0	82.5943	1.85643	81.7106	2.23993	0.489075	0.0211036	0.616908	0.0314994	314.5	2.16667	0	0.0371312	315.5	0.166667	-3.7592	0.901164	98.0303	0.803749	20.715	0.164301														True	True	True	True	True	True	False	True	True	True	False	63.8961
296847	296847_A	GAMA	2.28515	24800	0	0	0	0	0	0	0	0	0	213.539	1.5198	0.02593	17.055	-18.32	7.54	0.5561	108.18	22.55	0.69	9.1	GAMA	4.72421	17.156	107.444	0.539625	0.566886	11.0772	3	2.05	0.1129	0	53.7323	7.58776	48.3537	7.39493					260	12.8333			283.5	0.333333	-73.6522	0.38369	50.3061	0.417981	27.5917	0.161992														True	False	True	True	True	True	True	True	True	True	False	63.647
296848	296848_A	GAMA	3.78368	11880	0	0	0	0	0	0	0	0	0	213.546	1.50178	0.02609	18.15	-17.36	6.43	0.7698	163.41	22.89	0.52	8.58	GAMA	3.82629	18.0623	164.61	0.628503	0.235805	6.52124	3	1.859	0.2646	0													353	0.25	-16.0509	0.621342	30.4548	0.831242	10.0323	0.127077														False	False	False	True	True	True	True	True	True	True	False	76.6912
296927	296927_A	GAMA	1.37697	11550	0	0	0	0	0	0	0	0	0	214.018	1.45822	0.05399	15.137	-21.94	7.28	0.2191	140.15	20.96	1.23	10.93	GAMA	3.82286	15.1946	139.404	0.22085	0.132404	18.9741	1	4.075	1.0167	0	220.806	2.32415	220.647	1.64271	0.387539	0.00625426	0.404867	0.00610863	320	1	1	0.0237343	18	2.25	-4.33771	3.24261	166.178	2.7272	17.4205	0.547594														True	True	True	True	True	True	True	True	True	True	False	38.6569
296934	296934_A	GAMA	2.15658	12600	0	0	0	0	0	0	0	0	0	214.044	1.54141	0.053	16.204	-20.74	3.28	0.1974	75.32	20.54	0.89	10.21	GAMA	2.61497	16.281	73.4505	0.0793372	0.228483	19.426	2.5	5.857	0.3397	0	95.4122	2.29223	93.8513	2.41807	0.187415	0.0197859	0.211966	0.0196764	94	10.3333	0	0.15371	95	0.166667	28.6697	0.140453	63.3167	0.119552	216.378	0.562314														True	True	True	True	True	True	True	True	True	True	False	36.6209
297053	297053_A	GAMA	1.92706	19550	0	0	0	0	0	0	0	0	0	214.513	1.47079	0.05489	15.886	-21.16	5.67	0.2376	82.9	21.1	1.21	10.6	GAMA	2.4492	16.0095	82.0751	0.192553	0.277818	16.3702	1.5	1.322	0.2243	0	138.431	1.68533	143.279	1.38158	0.414513	0.00799475	0.435866	0.00820541	281	1.16667	0	0.025059	279	0.5	132.315	26.1824	4.92651	297.482																True	True	True	True	True	True	True	True	True	True	False	40.3238
297557	297557_A	GAMA	1.94254	11900	0	0	0	0	0	0	0	0	0	216.169	1.50945	0.02611	18.552	-16.89	2.44	0.6562	23.88	21.41	0.57	8.41	GAMA	1.70274	18.5765	26.24	0.430119	0.558927	4.8313	3	0.575	0.0859	0	60.0106	10.5272	66.3566	10.2088					92	29.9167			198.5	0.166667	-19.5197	0.302589	23.1327	0.446095	7.54875	0.0579326														True	False	True	True	True	True	True	True	True	True	False	69.8914
297633	297633_A	GAMA	1.94254	11900	0	0	0	0	0	0	0	0	0	216.565	1.49149	0.05503	15.619	-21.41	5.69	0.2523	4.63	21.05	0.85	10.43	GAMA	4.6006	15.6779	7.12131	0.199166	0.239523	12.9401	2.5	0.575	0.1323	0	99.6288	2.3352	97.3346	2.21245	0.606226	0.0105433	0.804413	0.0192251	175.5	1.25	0	0.0382258	173.5	0.166667	-8.46992	0.287046	85.6568	0.253574	128.443	0.413576														True	True	True	True	True	True	True	True	True	True	False	41.6085
297667	297667_A	GAMA	1.95662	19800	0	0	0	0	0	0	0	0	0	216.762	1.36272	0.05585	16.361	-20.72	7.52	0.7474	21.36	21.27	0.93	10.22	GAMA	3.68424	16.4288	21.1648	0.697178	0.723482	8.86579	2.5	0.904	0.1304	0	111.222	3.46336	88.8987	3.24166	0.669326	0.0151053	1.01248	0.0389141	198	2	1	0.0386159	206	0.166667	-26.0318	0.578412	110.76	0.542938	60.2262	0.275218														True	True	True	True	True	True	True	True	True	True	False	75.3686
297694	297694_A	GAMA	1.94254	11900	0	0	0	0	0	0	0	0	0	216.867	1.33773	0.02488	18.575	-18.02	22.6	0.1365	102.91	25.15	0.8	9.11	GAMA	3.86357	18.3496	40.7728	0.0646643	0.0361461	4.49935	3	0.997	1.2207	0													290.5	13.6667	13.5749	0.642247	14.3682	1.46472	41.6731	0.687474														False	False	False	True	True	True	True	True	True	True	False	30.2881
297705	297705_A	GAMA	1.95662	19800	0	0	0	0	0	0	0	0	0	216.958	1.46994	0.02379	17.867	-17.37	5.2	0.8052	70.75	21.89	0.75	8.77	GAMA	2.47257	17.844	71.5314	0.780225	0.786548	17.3795	3	1.476	0.6538	0	45.4547	6.63073	41.8907	9.50454					39	29.8333			250.5	0.916667	0.618715	0.408555	37.587	0.493619	11.177	0.0855248														True	False	True	True	True	True	True	True	True	True	False	78.767
298042	298042_A	GAMA	1.99132	12600	0	0	0	0	0	0	0	0	0	218.066	1.45704	0.02748	17.124	-18.38	6.58	0.8444	134.56	21.36	0.63	9.07	GAMA	2.56921	17.204	134.354	0.80705	0.820655	9.05962	3	2.665	0.4048	0	53.3828	4.17136	44.613	5.73011					296.5	29.8333			311.5	0.416667	-14.0607	0.255742	40.439	0.285956	33.0289	0.172262														True	False	True	True	True	True	True	True	True	True	False	81.0484
298106	298106_A	GAMA	1.99132	12600	0	0	0	0	0	0	0	0	0	218.22	1.37084	0.0274	18.074	-17.44	5.63	0.6782	24.56	22.64	0.58	8.67	GAMA	3.70553	18.1955	23.1683	0.456647	0.47937	10.2307	3	2.31	0.4176	0	39.6891	8.92168	43.3259	8.51262					337.5	27.25			24	0.416667	5.7058	0.612174	36.8909	0.757334	11.2663	0.126539														True	False	True	True	True	True	True	True	True	True	False	71.2282
298114	298114_A	GAMA	1.99132	12600	0	0	0	0	0	0	0	0	0	218.401	1.3059	0.05573	15.861	-21.17	4.84	0.4141	4.62	20.76	0.73	10.25	GAMA	3.54457	15.9724	2.36545	0.299615	0.416854	13.4281	2.5	0.102	0.019	0	98.3746	2.43927	94.0432	2.47559	0.540228	0.0145548	0.711915	0.0257157	5.5	1.58333	0	0.0618619	2.5	0.166667	6.27649	0.310835	97.879	0.264221	162.528	0.493681														True	True	True	True	True	True	True	True	True	True	False	54.1334
298190	298190_A	GAMA	3.07172	12600	0	0	0	0	0	0	0	0	0	218.658	1.28734	0.02871	18.977	-16.7	5.45	0.3199	86.78	24.04	0.46	8.28	GAMA	1.92428	19.9087	69.5515	0.232147	0.312644	2.23932	3	0.819	0.2091	0													223.5	5.25	9.38906	0.773862	25	1.1739	7.63898	0.127323														False	False	False	True	True	True	True	True	True	True	False	47.1485
298572	298572_A	GAMA	1.93817	21600	0	0	0	0	0	0	0	0	0	220.501	1.28979	0.04966	16.45	-20.35	4.78	0.741	17.99	20.5	1.14	10.24	GAMA	2.3744	16.5668	17.201	0.668163	0.741809	18.2477	2.5	0.973	0.2732	0	108.252	2.40703	87.5533	2.68165	0.640506	0.0137794	0.95095	0.0318913	17	1.58333	0	0.0264724	14.5	0.166667	24.2963	0.449931	108.243	0.379366	55.3966	0.230472														True	True	True	True	True	True	True	True	True	True	False	74.9893
298590	298590_A	GAMA	1.82185	12600	0	0	0	0	0	0	0	0	0	220.678	1.31975	0.03367	15.115	-20.91	5.02	0.156	56.3	20.29	1.22	10.55	GAMA	3.49497	15.1649	52.4649	0.186137	0.125221	13.2234	0	2.182	0.4118	0	136.942	1.02376	143.552	1.09579	0.205973	0.00536237	0.197998	0.00460498	245	1.5	0	0.0407436	129	0.833333	-21.0028	0.578249	103.402	0.558399	53.8034	0.343197														True	True	True	True	True	True	True	True	True	True	False	32.435
298591	298591_A	GAMA	1.93817	21600	0	0	0	0	0	0	0	0	0	220.691	1.29316	0.03302	14.981	-20.94	3.53	0.7407	16.69	18.21	1.02	10.39	GAMA	1.58496	15.027	16.1404	0.306319	0.595229	23.3428	1.5	1.724	0.3887	0	123.291	0.789606	119.42	0.756902	0.372655	0.00399424	0.446726	0.00457706	18.5	0.583333	0	0.0264238	128.5	0.583333	-19.5375	40.5736	322.055	32.2946	1.72551	0.295219														True	True	True	True	True	True	True	True	True	True	False	74.9715
298612	298612_A	GAMA	1.82185	12600	0	0	0	0	0	0	0	0	0	220.839	1.34089	0.03324	16.618	-19.36	14.02	0.5802	46.68	22.86	0.71	9.53	GAMA	5.34987	16.5893	46.8459	0.566326	0.572776	17.9906	3	1.436	0.2574	0									236.5	3.41667			229	0.166667	-15.4388	0.390908	62.7167	0.40063	92.1357	0.467379														False	False	True	True	True	True	True	True	True	True	False	65.178
298665	298665_A	GAMA	1.93817	21600	0	0	0	0	0	0	0	0	0	221.035	1.2196	0.02828	18.68	-16.9	1.74	0.4765	153.23	21.27	0.36	8.25	GAMA	1.30261	18.7353	150.39	0.304465	0.354429	4.8028	3	0.963	0.0977	0	50.7755	8.90101	63.9399	7.95276					331.5	29.9167			160	0.333333	-6.4993	0.112629	23.7371	0.155837	26.2464	0.109183														True	False	True	True	True	True	True	True	True	True	False	58.4327
298666	298666_A	GAMA	1.82185	12600	0	0	0	0	0	0	0	0	0	221.036	1.19527	0.02795	14.646	-20.86	9.78	0.6233	8.02	20.83	0.8	10.2	GAMA	6.65969	14.6766	10.1173	0.657167	0.539671	9.0972	2.5	0.782	0.2168	0					0.619787	0.00896545	0.844053	0.0134424	2	0.916665	1		4	0.166667	19.6018	0.10648	66.0699	0.100794	437.264	0.730101														False	True	True	True	True	True	True	True	True	True	False	67.8706
298738	298738_A	GAMA	2.22598	17400	0	0	0	0	0	0	0	0	0	221.593	1.2284	0.04959	16.054	-20.76	5.2	0.427	3.92999	21.13	0.71	10.06	GAMA	3.8161	16.1681	4.26045	0.260479	0.34505	3.49589	3	0.182	0.0164	0	94.308	2.55986	89.3289	2.34122	0.551485	0.0162105	0.764324	0.0292876	181.5	3.08333	0	0.0747737	192	0.166667	-57.7505	0.494582	96.0162	0.445829	71.9459	0.330884														True	True	True	True	True	True	True	True	True	True	False	55.0403
298862	298862_A	GAMA	2.22598	17400	0	0	0	0	0	0	0	0	0	222.148	1.35415	0.04906	16.143	-20.77	3.86	0.5931	178.15	20.05	0.65	10.02	GAMA	2.63275	16.0633	0.0648804	0.465036	0.431464	11.8026	2.5	0.09	0.0103	0	95.0364	2.11995	86.8972	2.17158	0.511249	0.0147605	0.66184	0.0250381	358.5	2.83333	0	0.0346182	4	0.166667	-31.2384	0.235772	88.4068	0.194576	143.99	0.421332														True	True	True	True	True	True	True	True	True	True	False	65.9898
298888	298888_A	GAMA	2.33341	12600	0	0	0	0	0	0	0	0	0	222.094	1.21211	0.0359	17.472	-18.59	4.94	0.4127	18.72	22.47	0.31	8.89	GAMA	3.80373	17.5367	18.3142	0.453902	0.322918	11.8479	3	0.405	0.0707	0	43.2859	8.10774	41.553	8.03344					18.5	19.9167			21	0.166667	-14.7453	0.247056	40.6826	0.272243	41.6836	0.19579														True	False	True	True	True	True	True	True	True	True	False	54.0344
298980	298980_A	GAMA	2.33341	12600	0	0	0	0	0	0	0	0	0	222.718	1.16569	0.02712	15.492	-20	4.06	0.319	154.09	20.11	0.91	9.95	GAMA	3.05452	15.5449	156.7	0.288816	0.305158	16.1916	-9	0.306	0.0714	1	96.1983	1.88583	93.9173	1.83931	0.168761	0.0122523	0.185093	0.0116899	341.5	3	0	0.13168	331	0.166667	-1.9628	0.153279	74.6086	0.123796	334.035	0.952043														True	True	True	True	True	True	True	True	True	True	False	47.0782
300350	300350_A	GAMA	2.49582	12600	0	0	0	0	0	0	0	0	0	129.165	1.1361	0.01371	17.345	-16.62	4.99	0.223	76.2	22.69	0.56	8.32	GAMA	3.90379	17.6462	115.637	0.0539314	0.0351608	13.3828	3	0.659	2.4006	1			110.232	11.611									187.5	0.166667	133.891	0.415105	23.1199	0.670235	20.3093	0.195819														False	False	False	True	True	True	True	True	True	True	False	39.0133
300372	300372_A	GAMA	2.49582	12600	0	0	0	0	0	0	0	0	0	129.294	1.00136	0.03935	17.739	-18.54	1.43	0.1799	88.22	20.45	0.67	9.16	GAMA	1.29738	17.8934	99.2113	0.139328	0.142801	14.8844	-9	0.229	0.0292	1	51.286	7.03603	52.3738	7.18477					255.5	29.9167			266	2.08333	19.026	0.326859	32.435	0.397285	9.75741	0.0712226														True	False	True	True	True	True	True	True	True	True	False	34.9052
