CATID	cluster	RA_OBJ	DEC_OBJ	z_spec	r_petro	M_r	r_e	ellip	PA	mu_within_1re	g_i	Mstar	R_on_rtwo	V_on_sigma	is_mem	SURV_SAMI	BAD_CLASS	sep_deg	R_proj_Mpc_from_cat	R_proj_Mpc_direct	R_on_R200_recomputed	v_pec_kms	host_RAdeg	host_DEdeg	host_z_clus	host_sigma_200	host_e_sigma_200	host_N_mem_R200	host_N_mem_2R200	host_R_200	host_M_200_caustic	host_e_M_200_caustic	host_M_200_virial	host_e_M_200_virial
9011900325	Abell 119	14.0682	-1.54318	0.043897	15.7003	-20.8049	6.61893	0.0091611	246.893	21.4979	1.15111	10.4371	0.442812	-0.10231	1	7	0	0.287814	0.903337	0.901509	0.441916	-85.9406	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900438	Abell 119	14.1976	-0.920046	0.0417958	16.505	-20.0143	3.41114	0.0968582	161.285	20.888	1.20307	10.1574	0.55356	-0.821723	1	7	0	0.359797	1.12926	1.12698	0.55244	-690.248	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900440	Abell 119	13.9091	-1.57951	0.0494538	14.9992	-21.6492	7.64548	0.434235	94.4571	20.492	1.2335	10.8306	0.554819	1.79322	1	7	0	0.360615	1.13183	1.12954	0.553697	1506.3	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900482	Abell 119	14.0694	-0.869356	0.0480341	18.2641	-18.2559	2.09353	0.369568	150.331	21.4218	0.906122	9.19282	0.593907	1.30991	1	3	0	0.386021	1.21157	1.20912	0.592705	1100.33	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900519	Abell 119	13.675	-1.12354	0.0532554	15.4897	-21.0006	4.82365	0.000101869	206.767	21.0552	0.902402	10.314	0.6364	3.08423	0	8	0	0.41364	1.29826	1.29563	0.635112	2590.75	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9091700061	APMCC 0917	355.4	-29.118	0.049579	16.3336	-20.5845					1.1952	10.3825	0.355935	-0.781657	1	7	0	0.118328	0.423562	0.423439	0.355831	-384.575	355.398	-29.2364	0.0509	492	47	86	119	1.19	1.8	0.7	2.1	0.6
9091700231	APMCC 0917	355.722	-29.2854	0.0544805	16.182	-20.6632	3.66153	0.655777	59.8032	19.7396	1.29305	10.4798	0.863057	2.05446	1	7	0	0.286925	1.02704	1.02676	0.862827	1010.8	355.398	-29.2364	0.0509	492	47	86	119	1.19	1.8	0.7	2.1	0.6
9044200104	EDCC 442	6.56485	-33.0379	0.047997	16.5014	-21.7462					0.969326	10.6466	0.384746	-0.897542	1	8	0	0.154629	0.542492	0.54209	0.384461	-523.267	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9403800272	Abell 4038	356.729	-28.3618	0.0242875	14.9852	-20.6725	10.3327	0.21807	166.882	21.5106	0.661207	9.99822	0.417406	-2.47498	0	8	0	0.287437	0.609412	0.607544	0.416126	-1477.56	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800581	Abell 4038	357.203	-27.6995	0.0340327	16.9389	-18.6552	4.50179	0.771145	30.1062	20.6176	1.11978	9.57033	0.725552	2.27877	0	7	0	0.499627	1.05931	1.05604	0.723317	1360.42	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800745	Abell 4038	356.482	-27.7201	0.0263355	16.9507	-18.6546	3.7196	0.602878	81.5225	20.7434	1.07276	9.54601	0.846005	-1.47223	1	7	0	0.582579	1.23517	1.23137	0.843407	-878.924	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801010	Abell 4038	357.647	-27.7938	0.029613	14.494	-21.1686	4.56819	0.457454	64.2187	18.963	1.23564	10.6771	1.03984	0.128381	1	2	0	0.716048	1.51816	1.51348	1.03663	76.6436	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801531	Abell 4038	357.977	-27.9299	0.0293461	13.6071	-21.9945	8.31292	0.195955	140.124	19.7866	1.26043	11.0219	1.36626	-0.00174058	1	2	0	0.940827	1.99473	1.98859	1.36205	-1.03913	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9011900068	Abell 119	13.9831	-1.29732	0.0459835	17.5439	-18.9672	2.2598	0.272171	162.205	20.9012	1.15123	9.68536	0.144444	0.610621	1	7	0	0.0938838	0.294665	0.294069	0.144151	512.922	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900097	Abell 119	14.1709	-1.30734	0.0466738	17.1975	-19.3402	1.24569	0.454558	155.951	19.0542	1.1538	9.84363	0.178563	0.846164	1	7	0	0.11606	0.364268	0.363531	0.178201	710.778	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900100	Abell 119	14.0436	-1.14018	0.0482771	15.8747	-20.659	2.76441	0.467097	148.111	19.4409	1.16686	10.3759	0.180885	1.39267	1	7	0	0.11757	0.369006	0.368259	0.180519	1169.84	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900169	Abell 119	14.0325	-1.4297	0.0463654	17.7171	-18.7728	2.23791	0.256996	241.449	21.1562	1.02988	9.52414	0.273452	0.740958	1	7	0	0.177735	0.557843	0.556714	0.272899	622.405	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900244	Abell 119	13.9123	-1.42092	0.0411786	17.702	-18.7878	3.03221	0.613345	239.461	21.216	1.07935	9.55816	0.348673	-1.0333	1	7	0	0.226626	0.711292	0.709853	0.347967	-867.975	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900286	Abell 119	14.2363	-1.45301	0.0461036	16.6141	-20.0177	2.28012	0.00219791	205.527	20.1138	1.13053	10.1054	0.400206	0.65162	1	7	0	0.260121	0.81642	0.814768	0.399396	547.361	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900392	Abell 119	14.1638	-1.57746	0.0449311	17.4645	-19.0291	3.49804	0.354138	152.544	21.6928	1.10148	9.67348	0.517346	0.251193	1	7	0	0.336258	1.05539	1.05325	0.516299	211.002	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901567	Abell 119	13.4787	-1.9102	0.0456698	16.4811	-20.0158	3.22664	0.130877	129.386	20.9136	1.07069	10.0471	1.35426	0.503504	1	2	0	0.880227	2.76269	2.7571	1.35152	422.943	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9388000007	Abell 3880	336.961	-30.562	0.0560032	15.348	-21.786	2.40404	0.0827816	149.407	19.1062	1.24815	10.8987	0.0487072	-0.760193	1	7	0	0.0192143	0.0774444	0.0774456	0.0487079	-501.727	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000035	Abell 3880	336.956	-30.6387	0.0586447	16.8323	-20.3042	1.66185	0.11119	-9.56526	19.7546	1.26336	10.3001	0.167284	0.375058	1	7	0	0.065992	0.265982	0.265989	0.167289	247.538	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000400	Abell 3880	337	-31.0364	0.055729	17.1244	-19.9087	5.90925	0.824356	76.0771	20.9744	1.23387	10.1393	1.16967	-0.878171	1	2	0	0.461425	1.85977	1.85983	1.1697	-579.593	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388001017	Abell 3880	336.192	-30.9519	0.058928	15.1659	-21.9299	12.8491	0.704373	105.049	21.2849	1.30632	10.9837	1.95793	0.496629	1	2	0	0.772387	3.1131	3.1132	1.95799	327.775	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9008500516	Abell 85	10.3802	-9.69752	0.0558001	15.6774	-21.2716	5.89869	0.117818	124.723	21.2756	1.21407	10.6465	0.638737	0.266774	1	7	0	0.402155	1.54574	1.54488	0.638382	267.308	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500643	Abell 85	10.8654	-9.50948	0.0635867	16.4208	-20.589	2.87032	0.776432	195.532	19.142	1.20749	10.3592	0.714448	2.46531	0	7	0	0.449824	1.72896	1.72801	0.714052	2470.24	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500938	Abell 85	10.7841	-9.82706	0.0507117	16.5252	-20.4601	2.31994	0.391649	122.667	19.882	1.19836	10.3352	0.974535	-1.17873	1	7	0	0.613577	2.35837	2.35707	0.973995	-1181.09	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9011901733	Abell 119	14.2924	-0.34695	0.0430101	16.3795	-20.1538	4.60056	0.117302	225.589	21.3644	1.14616	10.1702	1.43996	-0.405796	1	2	0	0.935926	2.93751	2.93157	1.43704	-340.869	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902794	Abell 119	15.0837	-1.9901	0.0449796	16.7008	-19.822	1.50042	0.367114	225.181	19.0958	1.21647	10.0897	1.92929	0.267761	1	2	0	1.25397	3.93574	3.92778	1.92538	224.919	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9016800061	Abell 168	18.7261	0.303283	0.044254	14.6697	-21.8711	5.67716	0.199148	127.153	20.1371	1.29759	10.9835	0.304842	-0.34754	1	7	0	0.126933	0.402392	0.403548	0.305718	-189.757	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800099	Abell 168	18.864	0.324439	0.042602	18.1146	-18.4731	3.63681	0.000141179	228.884	22.9911	0.618544	9.03648	0.290535	-1.21623	1	3	0	0.120975	0.383506	0.384608	0.29137	-664.061	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800106	Abell 168	18.7437	0.263287	0.0451949	17.3499	-19.3393	1.20496	0.294428	248.525	19.264	1.11395	9.81134	0.210418	0.146636	1	7	0	0.0876158	0.277752	0.27855	0.211023	80.0634	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800185	Abell 168	18.9363	0.332404	0.0447033	15.6507	-20.8791	5.83374	0.424949	184.098	20.9977	0.767789	10.1554	0.406645	-0.111514	1	8	0	0.169322	0.536772	0.538312	0.407812	-60.8869	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800266	Abell 168	19.0079	0.372727	0.0474076	17.4991	-19.0631	4.10778	0.768024	122.799	21.1045	1.23244	9.81235	0.599293	1.30703	1	7	0	0.249538	0.791067	0.793337	0.601013	713.641	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800393	Abell 168	18.3877	0.496673	0.0440635	15.5177	-20.9747	8.4142	0.757131	265.017	20.7235	1.29908	10.6337	1.23257	-0.447625	1	7	0	0.513226	1.62699	1.63166	1.23611	-244.403	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800559	Abell 168	18.3634	0.152479	0.0433743	14.7269	-21.8132	12.1167	0.117495	151.367	22.2598	0.935812	10.6721	1.09628	-0.809939	1	2	0	0.456478	1.44709	1.45125	1.09943	-442.227	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800608	Abell 168	18.3103	0.19157	0.0448983	16.5193	-20.0487	1.49995	0.0400881	318.856	19.3019	1.07202	10.0614	1.21505	-0.00907682	1	2	0	0.505932	1.60387	1.60847	1.21854	-4.95594	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800828	Abell 168	19.2115	0.0580093	0.0470529	17.0471	-19.514	3.35198	0.429307	173.765	21.1634	0.842562	9.66838	1.02105	1.12115	1	2	0	0.425153	1.34779	1.35166	1.02398	612.146	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800877	Abell 168	19.0533	-0.107875	0.0469343	14.867	-21.7434	5.62562	0.0655865	189.562	20.3108	1.24304	10.8845	0.959723	1.05902	1	7	0	0.399616	1.26683	1.27047	0.962476	578.226	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800980	Abell 168	19.265	0.00763337	0.0456015	15.2254	-21.3997	3.43219	0.326347	208.982	19.4024	0.980089	10.5473	1.18666	0.360031	1	2	0	0.494108	1.56639	1.57088	1.19006	196.577	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9239900236	Abell 2399	329.533	-7.99755	0.0589508	16.7418	-20.38	3.56726	0.466867	130.451	20.9059	1.20199	10.2908	0.62513	0.406191	1	7	0	0.257055	1.03772	1.03943	0.626164	280.272	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900337	Abell 2399	329.162	-7.59213	0.0559844	17.4231	-19.8226	3.32298	0.767334	183.319	20.403	1.29553	10.1508	0.709625	-0.8129	1	7	0	0.291779	1.17798	1.17984	0.710749	-560.901	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900362	Abell 2399	329.18	-7.54998	0.0562843	15.3385	-21.8625	6.81453	0.295104	220.192	20.8368	1.22538	10.8935	0.757135	-0.689472	1	7	0	0.311316	1.25684	1.25884	0.75834	-475.736	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9044200335	EDCC 442	6.51956	-32.6445	0.0483972	16.6202	-20.1614	3.71158	0.513156	102.172	20.5274	1.21277	10.2221	1.04178	-0.701214	1	2	0	0.418692	1.46891	1.46782	1.04101	-408.808	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9239901025	Abell 2399	328.711	-7.94516	0.0592165	17.4148	-19.6896	3.35137	0.743692	212.976	20.6567	1.32607	10.1083	1.6338	0.515211	1	2	0	0.671786	2.71211	2.71645	1.63641	355.495	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239901098	Abell 2399	328.661	-7.8521	0.0601836	17.0447	-20.0796	3.1385	0.300351	277.721	21.2037	1.08098	10.0602	1.72006	0.91181	1	2	0	0.707255	2.8553	2.85987	1.72281	629.149	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9388000120	Abell 3880	337.034	-30.765	0.0554762	16.0666	-21.043	3.44108	0.164265	135	20.4444	1.28754	10.6189	0.496456	-0.986978	1	7	0	0.195848	0.789366	0.789392	0.496473	-651.406	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000807	Abell 3880	336.404	-31.0476	0.0582472	16.1722	-21.0209	2.09129	0.376588	68.0412	19.3074	1.32112	10.634	1.72898	0.204392	1	2	0	0.682069	2.74907	2.74916	1.72903	134.899	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9008500059	Abell 85	10.3947	-9.35005	0.0579583	15.9598	-21.0908	3.85516	0.0797542	189.476	20.5464	1.26456	10.6122	0.12687	0.877773	1	7	0	0.0798776	0.307025	0.306851	0.126798	879.529	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500158	Abell 85	10.3327	-9.39085	0.0491733	16.5622	-20.4286	2.48412	0.536721	205.764	19.7729	0.986151	10.1467	0.243608	-1.61714	1	8	0	0.153377	0.589531	0.589201	0.243472	-1620.38	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500205	Abell 85	10.4719	-9.4918	0.0525397	16.128	-20.9818	2.6708	0.000100302	228.874	20.3489	0.55676	10.0289	0.300139	-0.658651	1	8	8	0.18897	0.726337	0.725933	0.299972	-659.968	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500225	Abell 85	10.3009	-9.16953	0.0561046	15.2197	-21.8692	3.47079	0.10534	93.3743	19.6331	1.25342	10.9224	0.327769	0.353043	1	7	0	0.206366	0.7932	0.792759	0.327586	353.749	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500376	Abell 85	10.4009	-8.99297	0.059909	16.0391	-20.9269	25.3008	0.378054	110.18	23.7197	1.06446	10.3794	0.501412	1.42894	1	8	0	0.315694	1.21342	1.21275	0.501134	1431.8	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500989	Abell 85	10.4542	-9.95137	0.0518487	15.9501	-21.0255	3.64484	0.433345	12.1302	20.1825	0.810617	10.243	1.02955	-0.855152	1	2	0	0.648216	2.49152	2.49013	1.02898	-856.863	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9011900036	Abell 119	14.0169	-1.21748	0.0437005	17.5252	-19.039	2.21201	0.183999	262.238	20.9728	1.0934	9.66968	0.0968633	-0.169537	1	7	0	0.062958	0.197601	0.197201	0.0966671	-142.411	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900078	Abell 119	14.1658	-1.23614	0.0437064	17.8838	-18.6544	2.32187	0.593522	173.879	20.8371	1.10796	9.52447	0.154553	-0.167528	1	7	0	0.100455	0.315288	0.31465	0.15424	-140.724	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900264	Abell 119	13.8227	-1.23234	0.0439618	17.8089	-18.6401	2.815	0.608007	115.834	21.0296	1.13688	9.56054	0.37766	-0.0801582	1	7	0	0.245467	0.770426	0.768867	0.376896	-67.3329	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900266	Abell 119	13.8577	-1.38392	0.0459947	16.7863	-19.7024	3.08867	0.169218	154.517	21.004	1.16498	9.99157	0.377962	0.614437	1	7	0	0.245663	0.771042	0.769482	0.377197	516.127	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900279	Abell 119	14.279	-1.3974	0.0486235	15.0042	-21.4921	6.70004	0.302085	231.763	20.7067	1.21067	10.7537	0.392301	1.51064	1	7	0	0.254984	0.800295	0.798676	0.391508	1268.94	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900340	Abell 119	13.7711	-1.25259	0.0432895	15.2296	-21.2575	4.37885	0.0763922	153.769	20.3598	1.2132	10.668	0.455407	-0.310173	1	7	0	0.296	0.92903	0.92715	0.454485	-260.545	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900627	Abell 119	14.2514	-0.825236	0.0488095	15.0505	-21.4458	6.95023	0.237508	163.774	20.769	1.21189	10.7302	0.719916	1.57397	1	7	0	0.467922	1.46863	1.46566	0.718459	1322.13	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900807	Abell 119	13.4963	-1.26827	0.0534602	15.4241	-21.0844	3.03173	0.461301	135.156	19.2058	1.22712	10.606	0.878252	3.15363	0	7	0	0.570836	1.79163	1.78801	0.876475	2649.05	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901469	Abell 119	14.3649	-0.458912	0.0433143	16.9893	-19.5939	0.981687	0.000344294	135.667	18.9096	1.26122	10.039	1.30816	-0.30169	1	2	0	0.850265	2.66865	2.66325	1.30552	-253.419	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901671	Abell 119	14.4377	-0.41942	0.043839	13.4261	-23.0975	19.8368	0.245666	199.615	21.2083	1.30233	11.4814	1.40679	-0.122159	1	2	0	0.914368	2.86985	2.86404	1.40394	-102.613	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902497	Abell 119	14.0923	-0.0780494	0.045112	16.9123	-19.5978	2.68871	0.604772	253.992	20.1968	1.14897	9.94372	1.81176	0.313005	1	2	0	1.17759	3.696	3.68852	1.8081	262.924	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9239900009	Abell 2399	329.365	-7.80358	0.061498	15.8257	-21.3216	3.57801	0.66267	156.976	19.4506	1.29749	10.7315	0.0262789	1.45026	1	7	0	0.0107957	0.043623	0.0436535	0.0262973	1000.68	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900248	Abell 2399	329.144	-7.87155	0.0631185	16.2488	-20.8861	3.8444	0.807739	213.638	19.4005	1.20844	10.4856	0.581907	2.11317	1	7	0	0.23926	0.965966	0.967475	0.582816	1458.09	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900403	Abell 2399	329.528	-8.11179	0.057623	15.7586	-21.4058	3.10319	0.152596	317.862	19.9283	1.22007	10.7103	0.854592	-0.139078	1	7	0	0.351404	1.41862	1.42095	0.855991	-95.9639	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9091700072	APMCC 0917	355.32	-29.3562	0.0509539	16.9168	-19.8487	2.29688	0.427484	151.806	19.9995	1.1882	10.0619	0.414045	0.0152509	1	7	0	0.137643	0.492713	0.492557	0.413913	7.50346	355.398	-29.2364	0.0509	492	47	86	119	1.19	1.8	0.7	2.1	0.6
9091700137	APMCC 0917	355.175	-29.2753	0.0514409	15.2852	-21.3528	5.23359	0.532868	86.4244	20.2565	1.23875	10.6976	0.59695	0.297212	1	7	0	0.198445	0.710371	0.710138	0.596755	146.228	355.398	-29.2364	0.0509	492	47	86	119	1.19	1.8	0.7	2.1	0.6
9044200249	EDCC 442	6.45925	-32.7181	0.0516411	16.8398	-19.966	4.27659	0.558284	111.516	21.0027	1.08787	10.04	0.833661	0.887459	1	7	0	0.335048	1.17546	1.17459	0.833043	517.388	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200383	EDCC 442	6.55711	-32.617	0.0476157	16.5115	-20.2725	2.10406	0.495549	43.0456	19.2803	1.20247	10.267	1.13062	-1.0847	1	2	0	0.454394	1.59417	1.59299	1.12978	-632.382	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9403800064	Abell 4038	356.878	-28.0431	0.0274241	15.8194	-19.7765	2.9993	0.329152	174.216	19.6541	1.19656	10.0931	0.161216	-0.940039	1	7	0	0.111018	0.235375	0.234655	0.160722	-561.203	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800168	Abell 4038	357.109	-28.2788	0.027445	14.5843	-20.9822	3.91659	0.236277	35.3646	19.1778	1.18762	10.5705	0.297092	-0.929825	1	7	0	0.204581	0.433755	0.432415	0.296174	-555.105	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800330	Abell 4038	357.196	-28.3653	0.0325686	16.5836	-19.0288	9.6423	0.793655	114.89	21.7926	0.770075	9.41093	0.464251	1.56746	1	3	0	0.31969	0.677807	0.675717	0.46282	935.772	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403802645	Abell 4038	358.101	-29.023	0.0289776	13.8261	-21.783	5.95775	0.178894	89.6823	19.2982	1.24039	10.9235	1.95988	-0.181492	1	2	0	1.34961	2.86143	2.85262	1.95385	-108.351	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9239901211	Abell 2399	329.161	-7.05576	0.0654747	16.6812	-20.4866	2.70219	0.538782	265.908	19.873	1.15063	10.2731	1.87046	3.07522	0	2	0	0.769108	3.10497	3.10998	1.87348	2121.9	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9388000058	Abell 3880	337.02	-30.6862	0.0626509	15.1423	-21.9667	5.17292	0.543895	100.468	19.8777	1.32489	11.0115	0.295944	2.09134	1	7	0	0.116748	0.470551	0.470567	0.295954	1380.29	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000092	Abell 3880	336.786	-30.5517	0.0538907	17.4327	-19.8428	3.40816	0.0394345	106.192	21.9752	0.666336	9.69312	0.421622	-1.6701	1	3	0	0.166326	0.670378	0.670398	0.421634	-1102.27	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000843	Abell 3880	337.625	-30.9918	0.0575225	16.7118	-20.4369	3.65197	0.20649	162.992	21.019	1.23697	10.326	1.76148	-0.106884	1	2	0	0.694893	2.80076	2.80085	1.76154	-70.5437	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9008500083	Abell 85	10.377	-9.35906	0.0544705	16.7019	-20.3422	2.78847	0.677499	225.754	19.6294	1.20119	10.2756	0.157794	-0.110261	1	7	0	0.0993479	0.381862	0.381647	0.157705	-110.481	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500091	Abell 85	10.5495	-9.36774	0.0521412	16.2311	-20.9354	5.66026	0.293587	197.981	21.2095	1.2985	10.6354	0.173517	-0.771938	1	7	1	0.109249	0.419911	0.41968	0.173421	-773.482	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500333	Abell 85	10.6648	-9.51493	0.0574973	15.9885	-21.067	2.53486	0.144661	209.857	19.7721	1.28039	10.6267	0.464601	0.747355	1	7	0	0.292518	1.12433	1.12371	0.464344	748.85	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500690	Abell 85	10.6681	-9.73801	0.0561522	16.3899	-20.642	5.24434	0.423722	150.543	21.392	1.15986	10.3545	0.763547	0.366526	1	7	0	0.480737	1.84778	1.84676	0.763124	367.259	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500907	Abell 85	10.8771	-9.73316	0.050456	16.1529	-20.8447	2.03995	0.122122	223.776	19.6654	0.852796	10.2004	0.944847	-1.25157	1	8	0	0.594886	2.28653	2.28526	0.944324	-1254.08	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500987	Abell 85	10.7922	-9.86148	0.050494	14.3564	-22.8103	13.6087	0.0968099	156.754	21.4353	1.24624	11.3047	1.0279	-1.24076	1	2	0	0.647175	2.48751	2.48613	1.02733	-1243.24	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9011900084	Abell 119	14.1625	-1.2951	0.050327	14.814	-21.7012	6.72583	0.643247	101.749	20.0026	0.98733	10.6583	0.158938	2.09017	1	8	0	0.103305	0.324233	0.323578	0.158617	1755.75	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900150	Abell 119	14.1601	-1.12599	0.0452826	16.1371	-20.385	3.65783	0.646785	238.128	19.8294	1.18544	10.2839	0.245091	0.371273	1	7	0	0.159302	0.499987	0.498975	0.244596	311.869	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900175	Abell 119	14.2197	-1.15917	0.0457707	15.4641	-21.1004	3.93989	0.186889	159.081	20.0849	1.18037	10.569	0.277365	0.537957	1	7	0	0.180279	0.565825	0.56468	0.276804	451.884	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
