CATID	RA_OBJ	DEC_OBJ	z_spec	FILLFLAG
536435	182.33901	-0.87478	0.12876	50
249664	212.55043	2.17508	0.12901	50
300666	130.39622	1.0323	0.1106	50
129726	174.09285	-2.21586	0.11056	50
125514	184.35123	-2.58423	0.11052	50
3626498	134.00265	-0.80553	0.11042	50
250380	214.64313	2.06654	0.12968	50
599220	130.658665651	0.227294841292	0.07798	30
609200	174.148601115	0.22362908801	0.07246	30
610547	180.724110714	0.340544443413	0.09998	30
611313	184.41869995	0.214723029955	0.07599	30
7742	179.241249462	0.711669444102	0.07658	30
8223	181.092014123	0.685451351043	0.09238	30
22554	178.149355221	1.19928570896	0.0799	30
23088	180.168169634	1.15878295893	0.07888	30
23621	182.411255417	1.1318835003	0.0773	30
238115	213.250715469	1.76467260388	0.04908	30
239145	216.533398515	1.54466354073	0.08427	30
273848	185.48852362	1.37664244377	0.081	30
278367	130.64523792	0.808537838182	0.09463	30
279498	137.605022515	0.977799995525	0.09492	30
287871	175.557950663	1.79747687928	0.07637	30
300727	130.687235058	1.08598193861	0.08556	30
611520	185.088188014	0.366676184664	0.00303	20
301939	135.654142219	1.29997375453	0.09319	40
537033	183.817966067	-0.888322962861	0.07528	40
238413	214.245292654	1.66145925058	0.0558	40
63107	214.52998068	-0.340991818654	0.03649	40
485881	217.719022648	-1.76700748232	0.05247	40
457623	213.93656	-1.99755	0.12016	50
545410	219.37334	-0.87825	0.12046	50
239852	219.35318	1.61472	0.12086	50
567949	213.59081	-0.58578	0.12099	50
535193	176.78851	-0.91464	0.119	50
117886	180.23307	-2.95189	0.11896	50
491609	212.531	-1.51187	0.11846	50
583504	175.23813	-0.00808	0.11769	50
263010	222.32484	2.2614	0.11734	50
561483	183.75456	-0.56933	0.12295	50
512110	217.60904	-1.13174	0.12329	50
296972	214.17175	1.46125	0.12329	50
22886	179.3983	1.2013	0.12351	50
71633	185.46669	0.13307	0.12419	50
31593	180.39543	-1.09885	0.11572	50
618348	215.40438	0.36847	0.12492	50
324803	137.39031	1.76351	0.12571	50
14517	211.88747	0.63095	0.1135	50
367324	221.36648	2.99823	0.1135	50
319433	214.345819253	1.83599489726	0.05333	30
320278	217.612092727	1.80954735566	0.09976	30
372182	134.559572304	1.13610292062	0.07156	30
372200	134.555377055	1.10427656388	0.07257	30
378106	140.611363233	1.66470099515	0.08612	30
397466	178.133192995	1.46038621761	0.09171	30
417516	131.537703718	2.30863264166	0.07727	30
521994	131.997998274	2.92913084742	0.05909	30
485110	213.93139807	-1.77572190064	0.0984	30
486433	219.926553246	-1.80051895838	0.08006	30
492484	216.895451232	-1.39711720287	0.09839	30
507719	214.305024518	-1.57595853281	0.09505	30
512887	220.921042259	-1.07912762532	0.08216	30
30819	176.979608728	-1.07736255917	0.07808	30
41044	184.125381557	-0.820680738032	0.06989	30
691327	184.203992407	-0.739599860275	0.07234	30
54241	177.269268341	-0.389034585296	0.08321	30
69516	175.193448476	0.0476782522571	0.09592	30
69826	176.873442924	0.09788650492	0.09726	30
70665	180.748554868	0.0587687686886	0.07935	30
70907	182.048771061	0.0636078912067	0.09971	30
84764	179.677494419	0.602308063883	0.09517	30
107349	219.584781063	0.843581852827	0.08224	30
536956	183.495306161	-0.880796603975	0.08163	30
537175	184.324962777	-0.931809119293	0.08076	30
545289	218.81656747	-0.852529337201	0.08221	30
548873	129.419661794	-0.540019598655	0.07956	30
569430	219.150390259	-0.529381327487	0.08179	30
584666	180.069805774	-0.188614180393	0.08066	30
585045	181.027338361	-0.164755309927	0.09309	30
137034	176.82548207	-1.72003958711	0.0934	30
137204	177.452078603	-1.69508669432	0.08379	30
177243	176.130863137	-1.9222163582	0.07415	30
214255	129.56572879	0.438865926825	0.08074	30
214951	132.357475104	0.425248328848	0.09885	30
220069	180.371387402	1.60017508365	0.07846	30
230197	178.822886463	1.99831754511	0.08053	30
9239900038	329.445969237	-7.84796046099	0.05375163	90
298049	218.13005	1.28816	0.11307	50
117285	177.74751	-2.92345	0.12694	50
364106	223.0842	2.39784	0.11282	50
24275	185.17839	1.10709	0.11258	50
15523	215.89987	0.80384	0.12746	50
130931	179.3518	-2.09922	0.12764	50
93093	218.9469	0.47854	0.12786	50
289378	182.08249	1.734	0.11147	50
3586717	135.2364	-1.81201	0.12885	50
118892	184.68461	-2.99809	0.11042	50
622636	134.27072	0.73084	0.11027	50
592806	214.074344803	-0.159428245914	0.08398	30
609878	177.642004743	0.275610040293	0.08396	30
623619	139.686726895	0.762466683685	0.08759	30
16206	217.914054145	0.815432813634	0.09554	30
16412	218.546499278	0.756763466914	0.0135	30
23115	180.403348904	1.18325681077	0.08249	30
231424	183.726585939	1.91619087691	0.09883	30
250639	215.296161634	1.98154134845	0.05381	30
252059	222.017016375	1.81423084028	0.03228	30
297855	217.467249966	1.38368685336	0.05135	30
298536	220.122008419	1.26879915825	0.07783	30
298791	221.811450685	1.17778898254	0.09601	30
300370	129.239222779	1.16816782217	0.09581	30
300573	129.990454197	1.21404094161	0.05302	30
301614	134.554571104	1.37282204907	0.07154	30
303125	140.918056447	1.49332988359	0.07346	30
382656	137.890074464	2.05389483666	0.01243	20
574696	136.750005036	-0.04753615393	0.01825	40
378107	140.623207522	1.69123374508	0.08468	40
584043	177.872444793	-0.0308431795376	0.04743	40
48100	215.946698094	-0.670837944761	0.0516	40
513082	221.590220554	-1.06646890517	0.02947	40
173032	185.52538	-2.49413	0.12014	50
567821	213.34824	-0.48685	0.12029	50
361805	212.5959	2.78393	0.11956	50
363792	221.46559	2.60199	0.11848	50
559393	176.9022	-0.43646	0.11697	50
260840	211.99407	2.50835	0.11672	50
40082	179.64834	-0.73891	0.12424	50
417862	133.84263	2.38658	0.11563	50
601157	138.71127	0.27928	0.12477	50
422500	131.18483	2.68858	0.11512	50
610762	181.67618	0.25374	0.12614	50
319382	214.395621728	1.80995039556	0.38721	30
319634	215.149817207	1.84492602516	0.08268	30
347261	136.96737416	2.1906063599	0.09917	30
371201	130.403653449	0.867602173389	0.07893	30
372387	135.571194586	1.11738279707	0.05327	30
381001	130.978007892	1.87580929059	0.07673	30
396599	174.208448876	1.42428219648	0.07444	30
396744	174.976526546	1.46294156753	0.07697	30
418439	136.071368054	2.46605291052	0.07041	30
485099	214.027591532	-1.77265471973	0.09755	30
491774	213.253587459	-1.44368104962	0.07369	30
497003	213.256219453	-1.1116301382	0.07587	30
41048	184.097145338	-0.817090107715	0.07134	30
49853	222.917148819	-0.657315930368	0.09961	30
54354	177.683905727	-0.367113791602	0.05962	30
62233	211.894804246	-0.296284228139	0.05159	30
77389	213.053111598	0.147368994463	0.05422	30
79208	220.55253832	0.137218684258	0.03941	30
86219	185.797719651	0.584939717883	0.09197	30
92100	214.98519866	0.559128136675	0.06506	30
92708	217.205959109	0.615615061513	0.05193	30
107192	218.680912708	0.940411525746	0.02923	30
543447	211.521688553	-1.01039517425	0.06964	30
543611	212.061285613	-1.03514470568	0.0871	30
560914	182.243337827	-0.602691569496	0.10029	30
567572	212.172717447	-0.452362780697	0.05534	30
568394	214.889755851	-0.451928333136	0.08377	30
585751	184.24554902	-0.158730762113	0.07075	30
143606	176.751451087	-1.32376426161	0.08374	30
143635	176.925209256	-1.39409171966	0.08253	30
145528	185.000236999	-1.31221997164	0.08761	30
177388	176.601233437	-1.8901250751	0.04866	30
185592	180.936631107	-1.52218889556	0.09568	30
210022	136.2073181	0.076455856436	0.09583	30
214267	129.538475952	0.453487488363	0.07703	30
219993	179.926552922	1.45336833346	0.07764	30
221053	184.423796113	1.54964033946	0.07313	30
9011900117	14.1932764774	-1.28094987422	0.041952353	90
9091701454	355.2044983	-30.1657829	0.051089123	90
319172	213.54157128	1.83819020622	0.05321	30
319437	214.369594134	1.84468765998	0.05285	30
320277	217.61089864	1.79714536097	0.09813	30
320551	218.678500138	1.7833738969	0.0779	30
325353	139.836671495	1.7810047416	0.08857	30
345928	131.698774513	2.02376775836	0.06118	30
373157	139.692797224	1.14663014496	0.08045	30
377959	139.699464858	1.55604897181	0.0784	30
378109	140.650248607	1.59020268783	0.08992	30
380672	129.485036892	1.79693150731	0.07266	30
386261	131.072009893	2.15017783166	0.07769	30
388387	139.814590515	2.55353158552	0.05874	30
418742	137.58615688	2.62716372912	0.09757	30
423792	137.831952289	2.99738177877	0.09923	30
518042	134.797943641	2.5750360272	0.09473	30
522105	132.480721039	2.87410451985	0.05954	30
492208	215.265867559	-1.45951704241	0.08269	30
496925	211.809813666	-1.14602994238	0.05207	30
505901	222.029784429	-1.91172756166	0.0574	30
511616	215.199785425	-1.14584520168	0.07518	30
511920	216.612528777	-1.16881250451	0.08315	30
39512	177.247634796	-0.795291849315	0.08431	30
40743	182.797008097	-0.730469735172	0.07965	30
47505	213.139558777	-0.673436505255	0.06989	30
48739	218.410839561	-0.758743570305	0.08925	30
54275	177.421615986	-0.346473958149	0.08535	30
56298	185.55699589	-0.30730884347	0.07938	30
62337	212.5033988	-0.334690978631	0.07074	30
63462	216.083864933	-0.218969099874	0.08395	30
63923	217.540296946	-0.313051042403	0.08582	30
63939	217.489281871	-0.249737621216	0.0309	30
64093	218.113494024	-0.239002928078	0.08286	30
69604	175.569254039	0.11883565552	0.09009	30
77783	214.827109548	0.0577396095224	0.09699	30
511761	215.88425	-1.23252	0.12786	50
97832	174.83639	1.01985	0.11154	50
717032	174.137	1.37975	0.11139	50
346438	133.69566	1.99206	0.12865	50
62577	213.40968	-0.24818	0.12901	50
9158	185.07414	0.77169	0.11095	50
251605	219.51477	1.89148	0.12906	50
15285	214.86429	0.73422	0.12948	50
55376	181.8961	-0.26396	0.11042	50
585237	181.89125	-0.2068	0.11038	50
172520	182.97272	-2.48883	0.11028	50
39007	174.52097	-0.69948	0.12977	50
342733	217.03692	2.17606	0.12993	50
610395	180.037084936	0.406206722611	0.08653	30
610937	182.650604308	0.212756172385	0.09811	30
611099	183.276213735	0.212914714338	0.09546	30
15163	214.368394113	0.634296891786	0.05012	30
23629	182.462121363	1.23526723083	0.07677	30
250859	216.230594185	1.94813628389	0.08569	30
271424	174.177054499	1.31609851954	0.07564	30
279924	139.994243852	1.07616461376	0.08795	30
301554	134.329161906	1.36377047562	0.06999	30
301607	134.520537168	1.28807987721	0.07315	30
301767	135.191414053	1.38375902522	0.07161	30
92073	214.774829938	0.566127147669	0.05149	30
92764	217.347830879	0.449254074825	0.20137	30
105369	211.529848597	0.925753713723	0.07169	30
534943	175.85486048	-1.00861063356	0.0979	30
543555	211.978562244	-0.989933067622	0.08925	30
544791	216.876490393	-0.947071173854	0.05078	30
551075	138.720766169	-0.481913635001	0.34282	30
561498	183.823067577	-0.53880972418	0.07589	30
568243	214.376472039	-0.506040706855	0.08397	30
568397	214.906837494	-0.443187992036	0.0835	30
569418	219.085652122	-0.578307785797	0.08129	30
569455	219.158198484	-0.527841256568	0.08095	30
593814	217.912270071	-0.151981688103	0.42675	30
594538	220.496934506	-0.132858937707	0.05781	30
136964	176.625955723	-1.73332749084	0.08603	30
137033	176.810258815	-1.83790888212	0.09541	30
137327	178.038786129	-1.8224667751	0.08529	30
138887	184.697461736	-1.81630220433	0.07794	30
144565	180.61427309	-1.36497528411	0.09936	30
214270	129.572824076	0.43904597197	0.08065	30
221301	185.536254	1.60062959858	0.09101	30
229376	222.283887667	1.00347273648	0.0753	30
9008500175	10.4597896537	-9.47172273837	0.057407703	90
231650	185.047653893	1.95854007472	0.00681	20
521750	130.822881472	2.92278313505	0.07797	40
347542	138.159758561	2.23784318802	0.0555	40
210397	138.227353586	0.0756606387802	0.05505	40
205229	140.836894606	-0.406980287191	0.05207	40
91669	212.805645341	0.545777285905	0.05275	40
487062	222.785321054	-1.61750033093	0.08317	40
318644	211.85977	1.84722	0.12046	50
47560	213.34913	-0.63665	0.12061	50
320115	217.08104	1.7706	0.11932	50
592944	214.8387	-0.20557	0.12082	50
47650	213.5611	-0.7959	0.11862	50
143501	176.32901	-1.29569	0.11835	50
3578853	130.98195	-1.62032	0.12207	50
617854	213.46529	0.21252	0.12295	50
278227	215.56332	1.10277	0.11681	50
77453	213.38925	0.18583	0.1232	50
71530	185.18139	0.00125	0.12338	50
105832	213.55413	1.03951	0.12347	50
296974	214.19224	1.52028	0.11644	50
231578	184.59062	1.96705	0.11595	50
107165	218.75902	0.98669	0.12475	50
536100	180.56281	-0.97892	0.11512	50
592878	214.45252	-0.18167	0.12557	50
642066	140.68928	-1.24946	0.11442	50
14981	213.60415	0.67185	0.11373	50
92691	217.284793385	0.471198682591	0.05675	30
100156	185.715619598	1.03317930875	0.07433	30
100157	185.719783523	1.03474783774	0.07398	30
567498	211.915036682	-0.422421470614	0.09078	30
567830	213.278031	-0.453346095664	0.08326	30
585296	182.206611935	-0.0344058325431	0.09987	30
137268	177.766252758	-1.83971089873	0.07713	30
144119	178.899970113	-1.40041406818	0.07651	30
176813	174.270874297	-1.87021621979	0.09931	30
177757	177.796490219	-1.9876136998	0.08518	30
218711	139.979594029	0.859840253739	0.05859	30
220280	180.981804871	1.46606083389	0.08176	30
238508	214.552058129	1.64449311287	0.08266	30
9239900161	329.577304642	-7.75696815765	0.057221923	90
320940	220.184172562	1.63489149253	0.08393	30
324887	137.580792481	1.8586731395	0.09676	30
347410	137.596314997	2.20972544778	0.0962	30
347902	139.558197925	2.19974746084	0.08989	30
371175	130.379094852	0.862202588013	0.07817	30
371228	130.580253597	0.854320708089	0.09567	30
371451	131.514045526	1.04267062966	0.09936	30
375612	130.025482506	1.40524323663	0.07246	30
376593	134.3364133	1.45961151094	0.07075	30
381016	130.978747978	1.88876332182	0.0769	30
396582	174.205964665	1.43362203073	0.07353	30
521824	131.331044393	2.95997203624	0.07849	30
460848	213.936250031	-1.60263644423	0.04834	30
485478	215.752891493	-1.93582116606	0.08228	30
485714	217.041696387	-1.81563311621	0.05394	30
491676	212.595585195	-1.43976270133	0.07776	30
491693	212.836186495	-1.51904881265	0.04925	30
508634	217.704667249	-1.6698780444	0.05651	30
508677	217.889054153	-1.48228416301	0.09103	30
511558	214.841285662	-1.26721134223	0.08274	30
30921	177.401255242	-1.13140277437	0.08333	30
40403	180.963406465	-0.746591815191	0.09306	30
40872	183.439056843	-0.836874382296	0.05016	30
48734	218.371312561	-0.82676712467	0.05681	30
70021	178.013742796	0.0467674801814	0.05922	30
402532	175.87429	1.91416	0.12701	50
144133	179.03231	-1.43305	0.12726	50
186204	183.48816	-1.595	0.12777	50
585352	182.42176	-0.08322	0.12832	50
84935	180.20655	0.6025	0.11026	50
593298	216.069756372	-0.0384324908451	0.06616	30
600748	137.21176539	0.268458930319	0.07801	30
600784	137.387992826	0.328076297097	0.06869	30
600932	138.069315977	0.301744971556	0.05403	30
601101	138.569644232	0.292806195832	0.06986	30
610369	179.948261991	0.327358444768	0.07618	30
619898	222.105807464	0.375465370825	0.07546	30
619907	222.176377268	0.290386195677	0.08615	30
622037	130.317844105	0.684726630675	0.0782	30
15514	215.825815493	0.729420938268	0.05364	30
22638	178.356287978	1.20285488294	0.07793	30
239186	216.703915079	1.60514225983	0.0552	30
251223	217.802107293	1.95486790084	0.09401	30
271470	174.352001243	1.39275207451	0.07407	30
272830	180.994066903	1.42932718618	0.08141	30
273224	182.791021964	1.39797439713	0.07537	30
273842	185.461132234	1.39501720057	0.07794	30
278121	212.981019935	1.11067930903	0.09478	30
279278	136.309852104	0.839430288316	0.06984	30
279942	140.12349164	1.02280015604	0.08722	30
288758	179.990939911	1.79804806559	0.07855	30
289295	181.80080352	1.75061525307	0.0786	30
290204	185.192497724	1.70792442564	0.06977	30
290405	185.951325203	1.72175193202	0.09016	30
296926	213.969689638	1.36834482584	0.05387	30
298742	221.609650451	1.35606997649	0.07308	30
303115	140.793075098	1.45305092805	0.01679	30
298024	217.966114422	1.38929616613	0.03034	20
599224	130.592025389	0.253299665676	0.07881	40
383118	139.947957955	2.12370296806	0.03732	40
145059	182.637800657	-1.33759119835	0.03319	40
463130	211.54005227	-1.20382978332	0.05405	40
543511	211.809304837	-0.96375602108	0.05213	40
593527	216.821006831	-0.0689313471813	0.03035	40
252012	221.723556247	1.81860950405	0.03397	40
559400	176.97986	-0.47878	0.11991	50
484943	213.43936	-1.8817	0.11987	50
228766	218.66815	1.10572	0.11965	50
506007	222.65518	-1.8232	0.12039	50
569604	219.60874	-0.52047	0.11954	50
210884	140.08864	0.08505	0.11949	50
177100	175.63999	-1.8806	0.11946	50
619881	221.99841	0.34162	0.12064	50
260947	212.64368	2.45005	0.12065	50
535868	179.55952	-0.97815	0.12149	50
463291	212.49967	-1.28914	0.11702	50
3886601	136.3794	-1.63541	0.11691	50
273030	181.81307	1.39058	0.12327	50
559652	177.75846	-0.47502	0.12342	50
381720	133.71868	1.94087	0.11653	50
63092	214.49283	-0.29589	0.12347	50
324538	136.23223	1.85521	0.12405	50
107427	219.94062	0.90633	0.11575	50
585704	184.15596	-0.07777	0.12428	50
186317	183.93438	-1.57772	0.12467	50
583975	177.58685	-0.08128	0.12488	50
23084	180.21318	1.14557	0.12509	50
8079	180.45096	0.69391	0.12519	50
14605	212.29036	0.76281	0.11434	50
14979	213.59294	0.72278	0.1143	50
163961	175.77103	-2.83059	0.12575	50
584462	179.44711	-0.18532	0.12604	50
585236	181.88458	-0.07052	0.12696	50
397206	177.23033	1.58212	0.12698	50
536898	183.16125	-0.89456	0.12708	50
23485	181.82702	1.1034	0.11245	50
362992	217.64651	2.57422	0.12805	50
16433	218.72086	0.82128	0.12815	50
171065	176.84351	-2.4396	0.12828	50
599446	131.58758	0.41879	0.12849	50
491577	212.49326	-1.55793	0.11135	50
289468	182.36635	1.85246	0.12889	50
240050	220.3649	1.48747	0.12919	50
619026	217.81531	0.38081	0.12922	50
123935	177.67678	-2.59799	0.12932	50
3864049	135.48839	-1.91319	0.12945	50
342884	217.80036	2.1836	0.11003	50
592217	212.106980436	-0.105844970263	0.09568	30
618165	214.528398623	0.32199909045	0.04935	30
7802	179.443178592	0.804048362426	0.04632	30
8307	181.74546461	0.635963897748	0.0897	30
8685	183.567576428	0.721980123665	0.09909	30
9070	184.880369561	0.758586913569	0.07955	30
250407	214.739426716	1.98761650122	0.0529	30
252078	222.073443523	1.87687539683	0.03395	30
271383	174.090196853	1.2934174432	0.09763	30
271804	176.342098883	1.41450902162	0.09821	30
273841	185.454345837	1.38751041877	0.07939	30
289366	182.011878696	1.82450035378	0.08193	30
296452	211.842177348	1.40848779828	0.03479	30
298889	222.096604312	1.20446022392	0.03555	30
301608	134.530766248	1.30691052391	0.07085	30
84601	178.798636449	0.490277888551	0.01068	20
273653	184.696408791	1.3816976176	0.00554	20
16445	218.610258707	0.830330610459	0.0141	20
592709	213.69802589	-0.0459144619922	0.07717	40
238480	214.434111534	1.75242279776	0.05221	40
301651	134.67865	1.25445	0.12086	50
535768	179.3261	-1.03802	0.12109	50
567888	213.54031	-0.47592	0.12144	50
583503	175.23155	-0.03657	0.11811	50
124779	180.97713	-2.68791	0.11794	50
610062	178.46369	0.39257	0.12236	50
215981	136.03192	0.52556	0.12262	50
116715	175.71893	-2.91242	0.11732	50
585356	182.44927	-0.0108	0.11683	50
186316	183.92694	-1.57646	0.12351	50
367636	223.3598	2.8704	0.12377	50
298409	219.74071	1.33784	0.11609	50
40958	183.74599	-0.74869	0.12395	50
372013	133.86215	0.99231	0.12438	50
163952	175.68175	-2.7831	0.11489	50
493212	220.00338	-1.32052	0.11429	50
460728	213.59505	-1.66423	0.11406	50
70337	179.50776	0.04478	0.1268	50
85230	181.492733622	0.61610845339	0.09579	30
92813	217.452166472	0.533744491692	0.08589	30
543437	211.534714964	-1.02384410233	0.07026	30
549223	130.848071229	-0.576017449543	0.0862	30
567813	213.282898903	-0.44333896902	0.0834	30
568411	214.978565783	-0.501212693634	0.08156	30
575382	139.571208786	-0.206877813673	0.05925	30
136595	175.678362433	-1.67237298678	0.04455	30
137200	177.471148809	-1.67434021439	0.08146	30
137808	179.687315283	-1.80067588419	0.0879	30
138304	181.851068071	-1.83499850433	0.08217	30
144340	179.77038096	-1.30739959128	0.08328	30
177248	176.13537208	-1.99142492685	0.07886	30
184222	175.507674574	-1.44025335869	0.09285	30
186450	184.497007058	-1.56843756958	0.07492	30
186575	185.106093657	-1.6108518547	0.06899	30
210769	139.519827181	0.199115297003	0.0919	30
210827	139.898345058	0.00114252365888	0.0671	30
220848	183.485878236	1.64948892611	0.0499	30
221352	185.542592865	1.60469243794	0.08993	30
230459	179.930913646	1.89170484359	0.0778	30
239898	219.460079473	1.53427995273	0.07817	30
369159	139.035783392	0.892021073049	0.05224	30
371181	130.4498638	0.898661612894	0.09663	30
371713	132.584548467	1.100347034	0.06992	30
373233	140.002918234	1.26800561511	0.08762	30
380713	129.589209305	1.75902464152	0.07289	30
381068	131.353129901	1.79744706179	0.07563	30
382398	136.467317472	2.07305175155	0.09339	30
396797	175.006732032	1.49597673593	0.07515	30
397489	178.330602211	1.56476918527	0.07608	30
402423	175.107183464	1.9945099323	0.07542	30
517213	131.356423916	2.54598299631	0.07748	30
518526	136.779189196	2.81379531892	0.09975	30
460845	213.91160201	-1.59376997617	0.04843	30
485721	217.025819248	-1.82185067583	0.05306	30
41076	184.165325569	-0.730062888688	0.08062	30
49889	222.90760063	-0.664751740098	0.09952	30
55282	181.299634945	-0.409605014224	0.08204	30
62834	213.745544518	-0.213979499498	0.04625	30
63306	215.418399334	-0.339867421955	0.05102	30
64817	220.191991233	-0.214836106409	0.07264	30
71037	182.828307257	0.039943053789	0.07846	30
71087	182.951211039	0.0977669777106	0.07603	30
365383	140.404887018	2.62616577439	0.08405	30
371703	132.349918208	0.89941679073	0.06583	30
383020	139.591102424	2.15269884829	0.08647	30
386213	130.613205951	2.12030714378	0.09598	30
397037	176.398810725	1.53728626783	0.07548	30
417413	130.719851785	2.21483936372	0.06237	30
518044	134.808666522	2.57949260438	0.0947	30
497002	213.278597789	-1.1210844647	0.07696	30
497007	213.342533458	-1.1267690677	0.0705	30
504620	216.559214566	-1.92805309107	0.0563	30
511559	214.856588057	-1.27971126219	0.08254	30
41060	184.198155984	-0.734082766651	0.07062	30
48377	216.930020248	-0.733378999435	0.09894	30
65450	223.275309326	-0.306448869744	0.0988	30
517910	134.18068	2.66064	0.12718	50
137729	179.39369	-1.73384	0.1273	50
266107	216.53557	2.91843	0.11253	50
123523	176.38892	-2.53035	0.12824	50
3612925	136.51695	-1.42652	0.12844	50
381675	133.59622	1.91199	0.1286	50
300667	130.39534	1.03164	0.11051	50
610079	178.492756678	0.363229481592	0.04744	30
610437	180.17972093	0.394687876987	0.08148	30
622083	130.880739706	0.726175034243	0.09717	30
6838	174.305547692	0.790335098179	0.07453	30
8915	184.220499624	0.760260668556	0.09821	30
16383	218.478404375	0.649671116873	0.07821	30
278513	132.003641858	0.816494966546	0.01688	30
301612	134.557295148	1.19980348114	0.06897	30
302025	135.916820285	1.30333868877	0.09372	30
84523	178.519282802	0.534828969668	0.07933	30
84752	179.600466541	0.543614213642	0.19965	30
98347	177.720327273	1.00661219549	0.06978	30
106704	216.88662585	0.979999922475	0.31402	30
106784	217.160387286	0.843953228346	0.05446	30
107120	218.638058948	0.992620797274	0.07808	30
536973	183.534674257	-0.910485489721	0.08003	30
543549	211.939942443	-0.840155926178	0.05447	30
544134	214.047828006	-0.934978693195	0.0501	30
560203	179.657245824	-0.470184437582	0.08385	30
568278	214.442566995	-0.504415706271	0.08221	30
136799	176.182902859	-1.7493901481	0.07145	30
184454	176.456337049	-1.48072365571	0.09627	30
204675	139.014516514	-0.290740634664	0.08762	30
216532	138.618400817	0.445566628184	0.06698	30
230458	179.905070732	1.88056516214	0.07668	30
573965	130.852750487	-0.0301165648213	0.05139	30
9239901557	330.234552091	-7.48382724329	0.06258663	90
517009	130.347210834	2.42115126962	0.00641	20
216164	137.03357129	0.592138941556	0.05375	40
551345	139.875484982	-0.454206267499	0.0564	40
396854	175.236417674	1.46102660105	0.01825	40
64166	218.456167506	-0.281169383908	0.03006	40
545586	220.214422444	-0.996291738849	0.05711	40
372196	134.67665	1.16603	0.11978	50
619171	218.55617	0.23251	0.12055	50
130134	176.12542	-2.12402	0.12092	50
265654	214.57777	2.80931	0.1212	50
567895	213.59767	-0.45946	0.12145	50
656764	140.91977	-1.83143	0.11853	50
92005	214.5739	0.59229	0.12187	50
252300	223.15769	1.90724	0.12223	50
70843	181.69866	0.04794	0.11773	50
535879	179.62771	-0.9075	0.123	50
107453	220.00796	0.98341	0.11628	50
163968	175.86138	-2.88508	0.11593	50
47611	213.46557	-0.78598	0.12435	50
105578	212.63886	0.88764	0.12474	50
40079	179.61471	-0.66009	0.12482	50
318616	211.67205	1.83855	0.12489	50
610842	181.82563	0.40312	0.11481	50
507761	214.39787	-1.7111	0.1253	50
568391	214.8784	-0.51358	0.12605	50
123513	176.37112	-2.5082	0.12619	50
22353	177.22638	1.09879	0.1265	50
319454	214.50605	1.9283	0.12688	50
230682	180.85914	1.99434	0.11224	50
516879	129.76175	2.41122	0.11215	50
24440	185.77916	1.07086	0.12827	50
3610665	135.26217	-1.34488	0.12843	50
550143	134.22454	-0.50818	0.12848	50
118676	183.5957	-2.97069	0.11118	50
593800	217.85915357	-0.137612161731	0.0871	30
600765	137.201719813	0.263508370938	0.07777	30
610400	180.08775141	0.406509107729	0.07725	30
610938	182.657451388	0.211630728211	0.09854	30
618420	215.745539759	0.389906702946	0.06506	30
623736	140.170465867	0.72817314693	0.09016	30
15537	215.856329545	0.720305878514	0.05383	30
23597	182.358617532	1.22850895657	0.0829	30
28709	212.657923291	1.07821092534	0.02524	30
231570	184.528365801	1.8830777194	0.04969	30
273567	184.209968437	1.36069197139	0.07459	30
279903	139.865452981	0.940390540765	0.08407	30
287932	176.024458609	1.72557037135	0.09785	30
289183	181.277990121	1.85185734324	0.07753	30
289334	182.003513696	1.82529027808	0.08231	30
297722	216.972523486	1.47129539541	0.05502	30
319044	213.353703554	1.96705088152	0.05157	30
386262	131.074282202	2.15074012779	0.07717	30
386595	133.050463759	2.25935793764	0.09545	30
396766	174.915041832	1.51995918389	0.07688	30
417445	131.201287055	2.27147930475	0.07778	30
419042	138.465628849	2.68674136618	0.09071	30
422641	131.783493008	2.61198168427	0.06003	30
425906	131.35051595	2.9871639719	0.07793	30
460868	213.987747822	-1.61559335585	0.04801	30
484838	212.777681626	-1.90559417751	0.0475	30
505437	219.852295074	-1.97813666219	0.08016	30
508472	217.123664782	-1.56388540373	0.08994	30
30474	175.464125459	-1.20807187022	0.07606	30
47507	213.147306819	-0.661794109421	0.06985	30
65419	223.06566563	-0.24239277661	0.09978	30
65472	223.344727869	-0.278415814742	0.07566	30
77720	214.400863307	0.205115411096	0.09645	30
78577	217.637733242	0.179757304396	0.05469	30
78696	218.203935266	0.147009589818	0.05491	30
92454	216.393861078	0.525072517868	0.08405	30
106635	216.819472837	0.993051055516	0.05225	30
537035	183.86240881	-0.939633024891	0.07502	30
544181	214.385623481	-0.915124435337	0.08635	30
544275	214.663073827	-1.03999821635	0.08236	30
544323	215.110179143	-0.873239956521	0.08383	30
568393	214.885103758	-0.464351153959	0.08336	30
568583	215.574857408	-0.615118749383	0.05006	30
568725	216.131158318	-0.528248016161	0.07243	30
569184	218.114068678	-0.618966605118	0.0725	30
569714	220.017414943	-0.578575017385	0.08054	30
583439	174.815983563	-0.0135957693148	0.09929	30
593778	217.816682401	-0.009855214992	0.08705	30
177419	176.816045516	-1.87846774192	2e-05	30
203728	135.028452708	-0.282898626522	0.05471	30
204652	139.001788526	-0.289446842232	0.0888	30
210471	138.488909462	0.0723069903739	0.09259	30
216749	139.59041876	0.62799341844	0.08731	30
221277	185.42871418	1.52472353474	0.07737	30
221278	185.433042381	1.48151063347	0.07955	30
238405	214.187130806	1.69183213106	0.05538	30
