name,row,r,v,ev,gas,disk,bul,sd,sb,inc,q,x,y,z,b2,flexible,flexible_density,rar,rar_density,prediction_support
NGC4100,1,3.5,148.0,7.5,9.28,135.14,0.0,336.69,0.0,73.0,1,-10.068804114616674,-9.6928951587825,2.226200221973549,9217.528199999997,-9.842081132589351,-9.83628979666757,-9.839278414091947,-9.833401671865566,True
NGC4100,2,4.37,168.0,6.2,13.15,152.52,0.0,312.74,0.0,73.0,1,-10.057799186786928,-9.679213418740835,2.1941534361650987,11804.097700000002,-9.835421227143414,-9.830189113838136,-9.831674116169477,-9.826361022240194,True
NGC4100,3,5.24,182.0,6.1,16.38,177.98,0.0,278.01,0.0,73.0,1,-10.00167405995061,-9.688539056235715,2.1430304220767944,16106.744599999998,-9.801455712452727,-9.79780417806999,-9.792542739909717,-9.788819347787884,True
NGC4100,4,6.11,190.0,5.2,19.18,196.88,0.0,213.01,0.0,73.0,1,-9.97985237207093,-9.717884553559035,2.0273699967084426,19748.7396,-9.784241181701914,-9.782150314913395,-9.777167316375168,-9.775024363915158,True
NGC4100,5,6.98,194.0,5.7,21.66,207.03,0.0,123.77,0.0,73.0,1,-9.992764509348731,-9.757602507984847,1.7915853952775735,21899.866049999997,-9.794624295389852,-9.795060671166604,-9.786276172334993,-9.78668495568533,True
NGC4100,6,7.85,195.0,6.1,23.38,198.89,0.0,64.81,0.0,73.0,1,-10.076184509915775,-9.804150979242355,1.5106120257891698,20325.240449999998,-9.846547562138559,-9.848725221974263,-9.844365825891229,-9.846543366640438,True
NGC4100,7,8.72,193.0,4.8,24.46,191.25,0.0,40.14,0.0,73.0,1,-10.15371387198761,-9.858752412139157,1.3025473724874856,18886.57285,-9.893466381477541,-9.89661549735246,-9.897221412178254,-9.900391176148222,True
NGC4100,8,9.6,192.0,3.9,25.0,180.26,0.0,21.59,0.0,73.0,1,-10.244459489629993,-9.905019320854608,1.0332226466702497,16871.8338,-9.948383346175667,-9.952961492796202,-9.957784549858763,-9.96241074079739,True
NGC4100,9,10.47,192.0,3.5,25.65,169.65,0.0,15.04,0.0,73.0,1,-10.331804483262246,-9.942694769493881,0.8762178405916422,15048.483750000001,-10.001242338780287,-10.006038712764502,-10.014836583014429,-10.019695131282825,True
NGC4100,10,11.35,191.0,4.4,26.73,162.03,0.0,13.24,0.0,73.0,1,-10.403167851045126,-9.982279672255824,0.8208579894396999,13841.35335,-10.044429653507885,-10.048578870024624,-10.060605458946762,-10.064819663952438,True
NGC4100,11,12.19,189.0,4.8,28.34,157.28,0.0,11.29,0.0,73.0,1,-10.455713910551307,-10.022430642494031,0.7516639462609866,13171.6548,-10.076229206697313,-10.08022376749029,-10.093848884330383,-10.097913910339331,True
NGC4100,12,13.12,185.0,5.3,30.6,152.13,0.0,6.56,0.0,73.0,1,-10.51009204775806,-10.072940923455752,0.5158738437116791,12508.12845,-10.10971189619048,-10.115433345880865,-10.127864092397868,-10.13367851951425,True
NGC4100,13,13.94,182.0,4.5,32.54,146.63,0.0,4.29,0.0,73.0,1,-10.56139909124631,-10.11347054301398,0.33142729652074304,11809.03005,-10.143681870498522,-10.15071943663528,-10.15961378824472,-10.166749366738582,True
NGC4100,14,14.86,179.0,6.6,34.38,141.01,0.0,2.82,0.0,73.0,1,-10.615112495274426,-10.155663292686908,0.14921911265537988,11123.89445,-10.179245076459718,-10.18753721733065,-10.192511276963804,-10.200905397666077,True
NGC4100,15,15.68,176.0,6.2,36.42,136.34,0.0,2.06,0.0,73.0,1,-10.65854288129876,-10.193671267942259,0.012837224705172217,10620.7142,-10.207999980214264,-10.217182627458937,-10.218867034579604,-10.22815355936156,True
NGC4100,16,16.61,174.0,6.6,38.36,131.69,0.0,1.52,0.0,73.0,1,-10.703570123638855,-10.228621681108333,-0.11918640771920865,10142.61765,-10.237812149488942,-10.247811942000084,-10.245971806878869,-10.25607632229511,True
NGC4100,17,17.42,178.0,8.7,38.9,128.17,0.0,1.33,0.0,73.0,1,-10.742420474300669,-10.229558691275995,-0.17717835469689538,9726.984449999998,-10.263534649249479,-10.273606447909245,-10.26918545711389,-10.279356012477558,True
NGC4100,18,18.35,177.0,6.2,37.93,124.63,0.0,0.81,0.0,73.0,1,-10.788962662916303,-10.257040081086632,-0.3925449767853314,9205.003349999999,-10.294349852075873,-10.30615947949888,-10.296792956046197,-10.308711661582766,True
NGC4100,19,19.16,169.0,5.9,36.96,121.38,0.0,0.36,0.0,73.0,1,-10.830602790713254,-10.315972640737316,-0.744727494896694,8732.593799999999,-10.321919440484724,-10.33708945518975,-10.321313508620658,-10.336620933741568,True
NGC4100,20,20.09,158.0,6.3,36.1,117.8,0.0,0.2,0.0,73.0,1,-10.876317368574494,-10.395016308061543,-1.0,8241.630000000001,-10.352186688992328,-10.369558733638543,-10.348046903516025,-10.365571733449912,True
NGC4100,21,21.02,158.0,7.6,34.92,114.69,0.0,0.16,0.0,73.0,1,-10.920094466697956,-10.414669083005517,-1.0969100130080565,7796.30445,-10.38117114799502,-10.398981645872528,-10.373472135684136,-10.391432475908614,True
NGC4100,22,21.95,158.0,8.9,33.73,111.9,0.0,0.11,0.0,73.0,1,-10.961640340923134,-10.433470895891434,-1.2596373105057561,7398.5179,-10.408678331884067,-10.42770592804471,-10.397449827127115,-10.416632944929434,True
NGC5005,1,0.98,233.0,17.4,75.6,130.38,272.92,2885.72,1394.2,68.0,1,-8.658705842770875,-8.745864778862595,3.383599959933904,66354.56068,-8.63903071247863,-8.64046046634673,-8.653898001854643,-8.65531277871504,True
NGC5005,2,1.47,227.0,14.4,68.11,176.13,246.78,2383.47,5.62,68.0,1,-8.858845749341446,-8.944616165584069,3.077610969477466,62780.118429999995,-8.839345209184296,-8.84178094269624,-8.846580655744793,-8.848977963145481,True
NGC5005,3,1.97,234.0,10.8,61.94,213.49,213.16,1967.84,0.0,68.0,1,-9.01716911498287,-9.045385056563445,2.9929597885014956,58431.58357,-8.995018933567657,-8.996361373421863,-8.99463087409426,-8.995905851611228,True
NGC5005,4,2.46,245.0,7.67,60.52,244.17,190.74,1571.81,0.0,68.0,1,-9.109880029053416,-9.101953483596452,2.895370051803648,58939.388170000006,-9.072757230760317,-9.073469796351347,-9.079104173246956,-9.079770286265743,True
NGC5005,5,2.95,244.0,23.3,69.43,261.9,174.18,1161.8,0.0,68.0,1,-9.178470815987774,-9.184392908522842,2.7641013764762286,60353.40058,-9.13027075042343,-9.131184729298493,-9.140430534402386,-9.14132008834648,True
NGC5005,6,3.44,261.0,23.3,75.4,273.58,161.3,867.89,0.0,68.0,1,-9.23830293779459,-9.192627973117107,2.637434688705693,61320.5512,-9.180440110884554,-9.181667183487491,-9.19307217854487,-9.194295375592674,True
NGC5005,7,3.93,259.0,22.7,73.37,276.37,150.91,643.49,0.0,68.0,1,-9.309116475087023,-9.257143567435062,2.5075118065809865,59515.02502,-9.239817411415903,-9.241189153224616,-9.254314886828492,-9.255704878851237,True
NGC5005,8,4.42,258.0,22.7,68.82,276.54,142.3,560.73,0.0,68.0,1,-9.377772681330853,-9.31153340264477,2.447723796542804,57147.88120000001,-9.29738578530813,-9.298150054305495,-9.312571204588558,-9.313367910112687,True
NGC5005,9,4.92,258.0,22.5,65.78,278.71,134.88,482.38,0.0,68.0,1,-9.433892415511583,-9.358076236063038,2.3823592975193186,55901.47052999999,-9.34444230090666,-9.344896382832411,-9.359361369971207,-9.359861295001139,True
NGC5005,10,5.74,261.0,22.4,61.84,282.13,124.87,387.42,0.0,68.0,1,-9.511566288847494,-9.41498142294355,2.287152041125502,54537.61588,-9.409075589215254,-9.409247578629092,-9.422889498211681,-9.423121670022168,True
NGC5005,11,6.56,263.0,22.4,59.41,284.24,116.81,278.87,0.0,68.0,1,-9.578087834648489,-9.466342887618282,2.144371801014283,53476.94017,-9.461998979248447,-9.463079992561159,-9.47616441981494,-9.477301434469902,True
NGC5005,12,7.37,264.0,22.3,58.09,281.24,110.2,208.81,0.0,68.0,1,-9.645658555140344,-9.513610179341528,2.0187212977123385,51423.244900000005,-9.515757074499456,-9.517542454459921,-9.52922426593945,-9.531059272693506,True
NGC5005,13,8.19,265.0,22.2,58.09,279.02,104.54,169.08,0.0,68.0,1,-9.704094116606948,-9.55614269910894,1.927062243493,49950.55642,-9.562247395403265,-9.56444978398334,-9.574268388182654,-9.57651302427927,True
NGC5005,14,9.01,265.0,22.2,58.19,277.3,99.67,124.55,0.0,68.0,1,-9.755765905504727,-9.597583588327586,1.7943137362085442,48787.597330000004,-9.603356575964568,-9.606511852319002,-9.613461515915006,-9.616658190571936,True
NGC5005,15,9.83,264.0,22.0,57.28,272.35,95.42,80.7,0.0,68.0,1,-9.81219915864325,-9.638696209314611,1.6058435390580892,46741.74313,-9.648253895032088,-9.65294125212973,-9.655598794852718,-9.66033139748249,True
NGC5005,16,10.65,264.0,21.9,55.06,264.11,91.67,49.29,0.0,68.0,1,-9.875315073261106,-9.673492299257234,1.391728822490743,43791.02188000001,-9.698467823863737,-9.704906271713469,-9.701922807042765,-9.708411168815113,True
NGC5005,17,11.47,265.0,22.0,51.82,254.75,88.34,31.13,0.0,68.0,1,-9.940421491644399,-9.70242221524979,1.192149125018534,40596.862570000005,-9.75026536302603,-9.758269596461648,-9.748848253052115,-9.756904879462333,True
NGC5033,0,0.76,206.0,16.0,2.44,95.41,277.3,2166.2,3616.11,66.0,1,-8.603868873318,-8.742429696764622,3.558033449962724,58384.190650000004,-8.583863099600915,-8.583722638947116,-8.600300971613374,-8.600164822660505,True
NGC5033,1,2.28,214.0,10.0,5.15,214.07,218.08,1233.88,0.0,66.0,1,-9.097311705863932,-9.18645784552421,2.7902429291288953,56230.725430000006,-9.065755010098089,-9.067882440978149,-9.067808769425175,-9.069898480396233,True
NGC5033,2,3.8,222.0,8.0,8.48,237.47,168.95,307.23,0.0,66.0,1,-9.385647782019705,-9.376428192937672,2.186433625195249,48248.7826,-9.30435207019191,-9.308022116721164,-9.319269671588348,-9.323000576775375,True
NGC5033,3,5.33,224.0,8.0,16.65,222.81,142.66,137.83,0.0,66.0,1,-9.621180660450396,-9.515581717580385,1.838313760488394,39345.683469999996,-9.495607053449858,-9.499823586468779,-9.510242292866145,-9.514534537677685,True
NGC5033,4,6.85,225.0,8.0,22.4,206.17,125.84,63.77,0.0,66.0,1,-9.80864076698937,-9.620676080491839,1.503586421323274,32839.788369999995,-9.645086934670763,-9.651163990979569,-9.653102249802867,-9.659235845832825,True
NGC5033,5,8.0,222.0,6.0,24.58,191.74,116.44,46.48,0.0,66.0,1,-9.937945050684604,-9.699734583312805,1.3662361237182932,28477.081720000002,-9.748193613339483,-9.754453038148013,-9.747233562232301,-9.753526018448609,True
NGC5033,6,10.28,220.0,3.0,28.49,177.55,102.72,37.35,0.0,66.0,1,-10.121863004815307,-9.816498298236983,1.2712606104874364,23959.66023,-9.872229437862352,-9.876568648114553,-9.875470727595033,-9.87983131050973,True
NGC5033,7,12.56,218.0,2.0,30.21,168.02,92.93,20.51,0.0,66.0,1,-10.264609824895324,-9.911427197414106,1.0109356647043852,21073.19373,-9.959559235321226,-9.964210179885564,-9.970874691868838,-9.97557145397223,True
NGC5033,8,14.91,219.0,2.0,36.41,156.39,85.29,11.48,0.0,66.0,1,-10.39222683338554,-9.981939958994897,0.7589118923979735,18646.67302,-10.037632900972838,-10.042789604845316,-10.05344939711171,-10.058675895964296,True
NGC5033,9,17.15,217.0,2.0,41.69,147.04,79.53,8.58,0.0,66.0,1,-10.49378054304623,-10.050695201903869,0.6324572921847242,16975.95153,-10.099761534667755,-10.10444852016585,-10.11750765892747,-10.122275372670824,True
NGC5033,10,19.39,218.0,2.0,45.72,140.32,74.79,7.31,0.0,66.0,1,-10.57688126505085,-10.100015367091634,0.5628873812938793,15850.65047,-10.154421079178249,-10.158636310763033,-10.168932494093024,-10.17321063160222,True
NGC5033,11,21.64,220.0,2.0,51.92,136.88,70.8,5.24,0.0,66.0,1,-10.632246628642813,-10.139762440012257,0.41830129131974547,15572.6016,-10.191043569001726,-10.196117597344822,-10.202732647717646,-10.207867269512745,True
NGC5033,12,24.01,222.0,2.0,56.74,130.88,67.21,2.49,0.0,66.0,1,-10.695210646957987,-10.177036756377888,0.09516935143175519,14946.24367,-10.232692335855077,-10.240611057770437,-10.240750703109017,-10.24874484149902,True
NGC5033,13,26.25,218.0,3.0,58.35,124.11,64.28,1.28,0.0,66.0,1,-10.762391791899875,-10.231566865754905,-0.1938200260161128,13998.711430000001,-10.2771306026223,-10.287427920412926,-10.280849272866348,-10.291231688698858,True
NGC5033,14,28.5,217.0,3.0,56.74,118.34,61.69,0.89,0.0,66.0,1,-10.834091950314875,-10.27127593753359,-0.3516399890190684,12885.56467,-10.324558058192668,-10.335621205267806,-10.323148072759675,-10.334290088684966,True
NGC5033,15,30.87,207.0,3.0,53.3,113.45,59.28,0.64,0.0,66.0,1,-10.909358779944947,-10.346946483790399,-0.494850021680094,11736.224129999999,-10.37434475737318,-10.385947453222512,-10.367036307612437,-10.378708863742844,True
NGC5033,16,33.12,199.0,3.0,51.34,109.2,57.23,0.4,0.0,66.0,1,-10.972380826271168,-10.411734720515568,-0.6989700043360187,10890.806630000001,-10.416031907975976,-10.4290775622719,-10.403406482133011,-10.41652371443814,True
NGC5033,17,35.36,191.0,3.0,48.7,105.32,55.39,0.26,0.0,66.0,1,-11.035028411854377,-10.47579606706772,-0.8860566476931632,10065.477669999998,-10.453803034660659,-10.46750781695416,-10.439241395497104,-10.453030817489877,True
NGC5033,18,37.73,193.0,3.0,46.75,101.61,53.62,0.16,0.0,66.0,1,-11.094741474953706,-10.494922732407586,-1.0969100130080565,9360.43163,-10.48704797929401,-10.501321227975549,-10.473119684458663,-10.48750344078865,True
NGC5033,19,39.98,192.0,3.0,45.26,98.44,52.09,0.11,0.0,66.0,1,-11.14705418397452,-10.524590877597138,-1.2596373105057561,8793.04207,-10.516172814376155,-10.530685186867714,-10.50258936912471,-10.517232492803627,True
NGC5033,20,42.22,194.0,4.0,43.99,95.58,50.69,0.07,0.0,66.0,1,-11.195711073517476,-10.539265314333324,-1.4559319556497243,8301.521569999999,-10.543262290529738,-10.558526042866848,-10.529833093129907,-10.545251367651145,True
NGC5371,0,1.45,216.0,10.0,0.0,240.9,0.0,1579.45,0.0,53.0,1,-9.188074943124407,-8.98181104515525,2.8974758865127366,29016.405000000002,-9.145848210051113,-9.145036794711986,-9.148683339477152,-9.147835954855504,True
NGC5371,1,2.88,215.0,7.0,0.0,232.56,0.0,725.11,0.0,53.0,1,-9.516702991120608,-9.28386611315016,2.5593738988646173,27042.0768,-9.417109433596487,-9.414333220238607,-9.42662183727864,-9.423865690010578,True
NGC5371,2,4.33,215.0,5.0,0.0,235.54,0.0,586.66,0.0,53.0,1,-9.68273909580322,-9.460961521744293,2.467356482237898,27739.5458,-9.546481109032538,-9.543082902205226,-9.557394779912117,-9.553982656449094,True
NGC5371,3,5.78,214.0,4.0,0.0,243.76,0.0,431.16,0.0,53.0,1,-9.778383496877414,-9.590450836944285,2.3336084675882933,29709.4688,-9.621005119558436,-9.618046823532065,-9.629884312783538,-9.626900855124555,True
NGC5371,4,7.22,215.0,4.0,0.0,245.32,0.0,356.04,0.0,53.0,1,-9.869451826424848,-9.683010822960567,2.2504687967004857,30090.9512,-9.691963555949336,-9.68898707407717,-9.697064727576564,-9.694047817016655,True
NGC5371,5,8.66,221.0,3.0,0.0,253.0,0.0,328.2,0.0,53.0,1,-9.92165739055183,-9.738083889869264,2.215108581053093,32004.5,-9.732640981567712,-9.729532475715981,-9.734798859896635,-9.731639904840993,True
NGC5371,6,11.55,233.0,3.0,11.24,281.58,0.0,253.05,0.0,53.0,1,-9.95237709353052,-9.817220687398263,2.1021763459808254,39769.985799999995,-9.756577097455567,-9.75430164477995,-9.756746872031917,-9.75442457793252,True
NGC5371,7,14.48,237.0,3.0,27.45,299.81,0.0,153.39,0.0,53.0,1,-9.990235974047625,-9.900622415063058,1.8847670517822182,45696.52055,-9.78607590322431,-9.78560049829012,-9.783540850953647,-9.783031121766895,True
NGC5371,8,17.28,242.0,3.0,40.74,295.15,0.0,98.5,0.0,53.0,1,-10.071597255778297,-9.95926355140415,1.6924062348336306,45216.50885,-9.837327337358872,-9.837535684385921,-9.840201781409855,-9.840390006712934,True
NGC5371,9,20.2,241.0,3.0,51.22,293.48,0.0,65.35,0.0,53.0,1,-10.134892699162616,-10.030667829519025,1.5142155962525818,45688.74360000001,-9.875910323970833,-9.87688318494493,-9.88344755161862,-9.884415946168048,True
NGC5371,10,23.12,240.0,3.0,57.81,284.89,0.0,32.44,0.0,53.0,1,-10.210644875217389,-10.092915891547417,1.2100508498751372,43923.152149999994,-9.922086557808107,-9.924873078390398,-9.934294890004217,-9.937105059379405,True
NGC5371,11,26.04,234.0,3.0,56.95,267.33,0.0,13.89,0.0,53.0,1,-10.314194626765044,-10.166559810298008,0.8416722500736344,38975.966949999995,-9.985207352355301,-9.990004462796547,-10.002294925390283,-10.007149227806773,True
NGC5371,12,28.84,226.0,3.0,55.22,249.73,0.0,7.22,0.0,53.0,1,-10.414916257366901,-10.241128922974728,0.557507201905658,34231.78485,-10.046604209968738,-10.052623931123332,-10.066891028701214,-10.072992920090647,True
NGC5371,13,31.76,213.0,3.0,52.84,235.27,0.0,4.16,0.0,53.0,1,-10.507386350129616,-10.334471832099721,0.31806333496276157,30468.052050000006,-10.103438168992334,-10.110386003547449,-10.124961160566817,-10.132010079366333,True
NGC5371,14,34.68,207.0,3.0,50.68,223.76,0.0,1.44,0.0,53.0,1,-10.588477577816004,-10.397488943112476,-0.14266750356873156,27602.7312,-10.157995778934497,-10.168414524404657,-10.17498945155569,-10.18553348476824,True
NGC5585,1,0.26,26.5,1.03,0.96,26.94,0.0,391.72,0.0,51.0,1,-10.343457139657524,-10.05783214531934,2.2919457501700657,363.80340000000007,-9.99992595773484,-9.985076966727892,-10.020575195741342,-10.005647124381962,False
NGC5585,2,0.43,33.7,1.03,1.6,35.34,0.0,269.11,0.0,51.0,1,-10.32553913089278,-10.067559199059048,2.128899840576649,627.0178000000001,-9.989449274414664,-9.977355593323376,-10.0090109155547,-9.996852790472726,True
NGC5585,3,0.6,32.7,1.12,2.25,40.03,0.0,185.65,0.0,51.0,1,-10.361025092373778,-10.23840629028521,1.9676649578981966,806.26295,-10.010197962822494,-9.999525950633137,-10.031867936451391,-10.021148067803093,True
NGC5585,4,0.77,33.7,1.03,2.89,43.26,0.0,148.52,0.0,51.0,1,-10.40083895935139,-10.320581468651943,1.8707549448901402,944.0658999999998,-10.033477183273419,-10.023206947313069,-10.057296816773585,-10.046989428877938,True
NGC5585,5,0.94,35.7,2.24,3.55,45.85,0.0,129.01,0.0,51.0,1,-10.435653625675815,-10.357141966597451,1.8095933795693495,1063.7137500000001,-10.053833364519205,-10.043579442019217,-10.079351551601412,-10.069067618086393,True
NGC5585,6,1.11,37.8,3.35,4.2,48.05,0.0,100.97,0.0,51.0,1,-10.465730627060408,-10.379689924334345,1.7031623605957331,1172.04125,-10.071419426835845,-10.061941015181551,-10.09827302626067,-10.088775817781862,True
NGC5585,7,1.28,41.8,3.35,4.86,48.94,0.0,87.29,0.0,51.0,1,-10.509780333998444,-10.354207951319937,1.6399344978288182,1221.1814,-10.098193611737637,-10.088603834119002,-10.12577093970869,-10.116166207908863,True
NGC5585,8,1.46,43.9,2.14,5.23,50.17,0.0,78.88,0.0,51.0,1,-10.544507231900798,-10.368774360522332,1.5959369062691735,1285.8673500000002,-10.12211400803229,-10.112544322584776,-10.147275758730872,-10.137682934928165,True
NGC5585,9,1.63,44.9,1.25,5.36,51.3,0.0,68.73,0.0,51.0,1,-10.572953246771077,-10.39704546761945,1.5361163482450788,1344.5746,-10.141708040030595,-10.132492676620242,-10.164780897539588,-10.155537930519777,True
NGC5585,10,2.05,53.2,1.6,5.65,53.95,0.0,54.74,0.0,51.0,1,-10.628728094057093,-10.349281141687797,1.4372747974101237,1487.22375,-10.180126572377096,-10.171343805648146,-10.198825970441167,-10.190005108476562,True
NGC5585,11,2.74,64.3,0.9,9.45,56.61,0.0,33.95,0.0,51.0,1,-10.698790967217624,-10.310679162194083,1.2298097829525394,1691.64855,-10.22838690637682,-10.221331085640818,-10.241095766252423,-10.233996513193539,True
NGC5585,12,3.42,73.1,2.4,11.66,56.83,0.0,23.05,0.0,51.0,1,-10.780145062060225,-10.295541897362552,1.0616409340616857,1750.7800499999998,-10.284424799375484,-10.278340909071236,-10.289527923442403,-10.283387557892295,True
NGC5585,13,4.11,76.2,4.4,15.23,58.16,0.0,15.08,0.0,51.0,1,-10.81915759698458,-10.339282424419007,0.877371345869774,1923.2456999999997,-10.31129720526885,-10.307151664127113,-10.312520215976756,-10.308321700002816,True
NGC5585,14,4.79,78.4,3.8,19.76,56.9,0.0,8.6,0.0,51.0,1,-10.866649358186095,-10.381053933267825,0.6334684555795865,2009.2626,-10.344010226508626,-10.342502553790995,-10.340317016183313,-10.338762473507467,True
NGC5585,15,5.48,83.1,3.1,23.04,53.88,0.0,3.37,0.0,51.0,1,-10.930946649871485,-10.388929056138286,0.22659990520735745,1982.3688000000002,-10.388299143477601,-10.391451898145428,-10.377629200473143,-10.380750566834088,True
NGC5585,16,6.16,88.0,3.0,26.02,50.76,0.0,1.42,0.0,51.0,1,-10.985495950629932,-10.389965913086227,-0.14874165128092473,1965.3291999999997,-10.425873501412111,-10.433408589995224,-10.409010853204586,-10.416530527178098,True
NGC5985,0,3.54,223.0,8.0,-9.23,117.85,111.1,339.07,0.95,60.0,1,-9.848039891699303,-9.341744081151605,2.230959555748569,15499.36535,-9.685474202761279,-9.682933890612732,-9.683816579388074,-9.681242791174784,True
