case,level,component,r,theta,z,phi,gx,gy,gz
f4-stars-h0p4,1,co21,3.0,2.0943951023931953,0.4,-77.24831583074885,2.723905447081725,-5.06115904103894,-0.9043950218493083
f4-stars-h0p4,1,co21,3.0,2.6179938779914944,0.4,-77.77024297390017,4.921852973184098,-3.350477725851184,-0.9949147029130783
f4-stars-h0p4,1,co21,3.0,3.141592653589793,0.4,-78.36638274879049,5.793908132087773,-0.2207204080087019,-1.1148709585440557
f4-stars-h0p4,1,co21,3.0,3.665191429188092,0.4,-78.41805136870683,4.58892677761912,2.8138528331717225,-1.0851603872294213
f4-stars-h0p4,1,co21,3.0,4.1887902047863905,0.4,-78.02566287386763,2.3887015680140578,4.757491374645161,-1.0275233265165074
f4-stars-h0p4,1,co21,3.0,4.71238898038469,0.4,-77.62758210105487,-0.10190450805918115,5.541032203606309,-0.9458618050717631
f4-stars-h0p4,1,co21,3.0,5.235987755982989,0.4,-77.82571072844047,-2.542640263673768,5.085254978825473,-0.9716190305808664
f4-stars-h0p4,1,co21,3.0,5.759586531581287,0.4,-78.43929446101815,-4.776627421833613,3.127191307800846,-1.106459982348735
f4-stars-h0p4,1,co21,6.0,0.0,0.0,-63.45483777729275,-4.215021250724543,-0.025572580371732528,0.0
f4-stars-h0p4,1,co21,6.0,0.5235987755982988,0.0,-63.37996112896427,-3.611959648593748,-2.094302344835813,0.0
f4-stars-h0p4,1,co21,6.0,1.0471975511965976,0.0,-63.36842290701958,-2.07164348924915,-3.676354486511076,0.0
f4-stars-h0p4,1,co21,6.0,1.5707963267948966,0.0,-63.001979413604616,0.15740559772088816,-4.128410218592127,0.0
f4-stars-h0p4,1,co21,6.0,2.0943951023931953,0.0,-62.690475977597174,2.041220048379839,-3.499029518042221,0.0
f4-stars-h0p4,1,co21,6.0,2.6179938779914944,0.0,-62.87270005999593,3.493226567212213,-2.15604331538274,0.0
f4-stars-h0p4,1,co21,6.0,3.141592653589793,0.0,-63.34274671009287,4.197286066400185,-0.1611353390737454,0.0
f4-stars-h0p4,1,co21,6.0,3.665191429188092,0.0,-63.71809107783484,3.7288347576427894,2.1133903158253053,0.0
f4-stars-h0p4,1,co21,6.0,4.1887902047863905,0.0,-63.5503682109773,1.9984507400193054,3.722906716364645,0.0
f4-stars-h0p4,1,co21,6.0,4.71238898038469,0.0,-63.12860700861349,-0.08106999812267718,4.094233012809964,0.0
f4-stars-h0p4,1,co21,6.0,5.235987755982989,0.0,-63.12622958209758,-1.9984455912183456,3.6027464658622894,0.0
f4-stars-h0p4,1,co21,6.0,5.759586531581287,0.0,-63.40954226877838,-3.622947863768876,2.175372842730855,0.0
f4-stars-h0p4,1,co21,6.0,0.0,0.4,-63.39111098067563,-4.1935376261969575,-0.024892155323837175,-0.3176805484620749
f4-stars-h0p4,1,co21,6.0,0.5235987755982988,0.4,-63.31677304870926,-3.593613419122844,-2.0844150275996562,-0.3150070885174542
f4-stars-h0p4,1,co21,6.0,1.0471975511965976,0.4,-63.30084150380998,-2.058302016083404,-3.654026966707224,-0.3362032102711471
f4-stars-h0p4,1,co21,6.0,1.5707963267948966,0.4,-62.939600809118446,0.15457834125563455,-4.107081572603942,-0.3108148211474388
f4-stars-h0p4,1,co21,6.0,2.0943951023931953,0.4,-62.6331817765833,2.0321193746555912,-3.4839598022647826,-0.28580405569216916
f4-stars-h0p4,1,co21,6.0,2.6179938779914944,0.4,-62.81397101971897,3.477667179907802,-2.145814586743842,-0.2929259040158897
f4-stars-h0p4,1,co21,6.0,3.141592653589793,0.4,-63.27929623748986,4.175970365391479,-0.1591746951065353,-0.3162937872385887
f4-stars-h0p4,1,co21,6.0,3.665191429188092,0.4,-63.6484410260176,3.7054478808902025,2.1004035055930363,-0.34662189585386144
f4-stars-h0p4,1,co21,6.0,4.1887902047863905,0.4,-63.48240223099269,1.9870531732392755,3.69916367098478,-0.3379720919247299
f4-stars-h0p4,1,co21,6.0,4.71238898038469,0.4,-63.06872541141975,-0.07992864311273601,4.075446723746334,-0.2986286122996457
f4-stars-h0p4,1,co21,6.0,5.235987755982989,0.4,-63.066182060269234,-1.9897976798240036,3.5856039328859977,-0.2994503574844095
f4-stars-h0p4,1,co21,6.0,5.759586531581287,0.4,-63.34507072575388,-3.603706704841031,2.163009056090308,-0.3212181699741926
f4-stars-h0p4,1,total,1.0,0.0,0.0,-1946.3736832459524,-94.05267458714047,-4.140728896552684,0.0
f4-stars-h0p4,1,total,1.0,0.5235987755982988,0.0,-1941.1362924315606,-81.14951195157428,-61.922324926619474,0.0
f4-stars-h0p4,1,total,1.0,1.0471975511965976,0.0,-1935.3875643833287,-48.974235512824045,-97.64898267133397,0.0
f4-stars-h0p4,1,total,1.0,1.5707963267948966,0.0,-1935.765549737848,-7.41989575398412,-108.1377037925676,0.0
f4-stars-h0p4,1,total,1.0,2.0943951023931953,0.0,-1942.4656665793727,37.51944452439028,-100.18115691676873,0.0
f4-stars-h0p4,1,total,1.0,2.6179938779914944,0.0,-1951.2647639690765,74.96241824099022,-56.93778866024013,0.0
f4-stars-h0p4,1,total,1.0,3.141592653589793,0.0,-1951.3989815736893,90.66926505951137,10.38330886410168,0.0
f4-stars-h0p4,1,total,1.0,3.665191429188092,0.0,-1941.889617750629,75.85812085863721,72.3470788708995,0.0
f4-stars-h0p4,1,total,1.0,4.1887902047863905,0.0,-1929.6869152703944,41.297137708885046,107.36329805139796,0.0
f4-stars-h0p4,1,total,1.0,4.71238898038469,0.0,-1924.7894638883602,-0.26810573210061517,118.512502760884,0.0
f4-stars-h0p4,1,total,1.0,5.235987755982989,0.0,-1929.6798075153101,-41.981047094054226,108.41005749020395,0.0
f4-stars-h0p4,1,total,1.0,5.759586531581287,0.0,-1941.1386297329693,-77.19444320009734,70.14549790650963,0.0
f4-stars-h0p4,1,total,1.0,0.0,0.4,-1934.3285721859675,-90.493571984928,-2.3096564009967326,-57.48065701014322
f4-stars-h0p4,1,total,1.0,0.5235987755982988,0.4,-1930.0322475974808,-78.28255576765801,-58.31559266791904,-53.471241591192474
f4-stars-h0p4,1,total,1.0,1.0471975511965976,0.4,-1925.0589797549108,-47.273153312078975,-92.68129920763029,-50.06040409150383
f4-stars-h0p4,1,total,1.0,1.5707963267948966,0.4,-1925.5002627914594,-6.732280420450577,-103.29003155871835,-49.827644280506306
f4-stars-h0p4,1,total,1.0,2.0943951023931953,0.4,-1931.49739478294,36.64920027169634,-94.46641200081652,-52.83985390145083
f4-stars-h0p4,1,total,1.0,2.6179938779914944,0.4,-1939.2054128348673,72.27589107858596,-53.63961322447738,-57.495879970041486
f4-stars-h0p4,1,total,1.0,3.141592653589793,0.4,-1939.362830562715,86.92689103949999,9.43047835530831,-57.55404122241197
f4-stars-h0p4,1,total,1.0,3.665191429188092,0.4,-1930.6323401211305,72.94489035682942,67.98389046708618,-54.05292967443435
f4-stars-h0p4,1,total,1.0,4.1887902047863905,0.4,-1919.5189372698055,39.87690972737936,102.34992967574183,-49.29399736843682
f4-stars-h0p4,1,total,1.0,4.71238898038469,0.4,-1914.8949691586906,-0.37829719371611453,113.24602947520121,-47.99540172802754
f4-stars-h0p4,1,total,1.0,5.235987755982989,0.4,-1919.2460709638162,-40.90557597632546,102.85156987460014,-50.37611020403151
f4-stars-h0p4,1,total,1.0,5.759586531581287,0.4,-1929.4208538848816,-74.82993467879977,65.5328169984895,-55.92135006849196
f4-stars-h0p4,1,total,3.0,0.0,0.0,-1690.678996836795,-130.04134774842893,-0.03268907087342829,0.0
f4-stars-h0p4,1,total,3.0,0.5235987755982988,0.0,-1686.015997805893,-108.70814488722569,-68.05081723858923,0.0
f4-stars-h0p4,1,total,3.0,1.0471975511965976,0.0,-1680.7212422421721,-61.38517230306875,-109.70360764453733,0.0
f4-stars-h0p4,1,total,3.0,1.5707963267948966,0.0,-1681.3462567222432,-2.319582836282265,-125.87690244388527,0.0
f4-stars-h0p4,1,total,3.0,2.0943951023931953,0.0,-1686.9848496189134,59.003252279969644,-112.28199256268242,0.0
f4-stars-h0p4,1,total,3.0,2.6179938779914944,0.0,-1696.7471526484633,109.42120541687831,-70.40919143489745,0.0
f4-stars-h0p4,1,total,3.0,3.141592653589793,0.0,-1700.7901291363546,130.45792715033807,2.7511076295155785,0.0
f4-stars-h0p4,1,total,3.0,3.665191429188092,0.0,-1688.7925871367108,105.00013740960185,72.64847877953822,0.0
f4-stars-h0p4,1,total,3.0,4.1887902047863905,0.0,-1673.8688344187149,55.599008437666626,111.04030084799102,0.0
f4-stars-h0p4,1,total,3.0,4.71238898038469,0.0,-1667.4841786376778,-0.9840849826218553,122.67798631289105,0.0
f4-stars-h0p4,1,total,3.0,5.235987755982989,0.0,-1670.7156071092302,-57.37316797025549,110.7749822601972,0.0
f4-stars-h0p4,1,total,3.0,5.759586531581287,0.0,-1683.4837248191914,-105.85320421454496,71.09041962526754,0.0
f4-stars-h0p4,1,total,3.0,0.0,0.4,-1686.2462742234752,-127.90849292315151,0.046126420131930634,-21.856023167147686
f4-stars-h0p4,1,total,3.0,0.5235987755982988,0.4,-1681.8516639463446,-107.19250945363699,-66.89260180183503,-20.572624374507537
f4-stars-h0p4,1,total,3.0,1.0471975511965976,0.4,-1676.7638309792537,-60.60142015446205,-108.21883259021995,-19.570833898377696
f4-stars-h0p4,1,total,3.0,1.5707963267948966,0.4,-1677.3837055257832,-2.257726805219551,-124.17186764785923,-19.596448368528673
f4-stars-h0p4,1,total,3.0,2.0943951023931953,0.4,-1682.939500929051,58.21854442675888,-110.71103921723163,-20.012264148579103
f4-stars-h0p4,1,total,3.0,2.6179938779914944,0.4,-1692.379890041594,107.74792761825579,-69.1101126023083,-21.56299970867571
f4-stars-h0p4,1,total,3.0,3.141592653589793,0.4,-1696.1492066897467,128.2231194186589,2.6988180835940825,-22.840306080143243
f4-stars-h0p4,1,total,3.0,3.665191429188092,0.4,-1684.5498632297126,103.50587515929035,71.41950856195007,-20.9398038975749
f4-stars-h0p4,1,total,3.0,4.1887902047863905,0.4,-1670.025462737425,54.93126148326858,109.58042592967368,-19.00479120960106
f4-stars-h0p4,1,total,3.0,4.71238898038469,0.4,-1663.717750087488,-0.9767009799110807,121.20083565172621,-18.592862821176695
f4-stars-h0p4,1,total,3.0,5.235987755982989,0.4,-1666.9244060676988,-56.69238199264508,109.30801411020288,-18.762000924133943
f4-stars-h0p4,1,total,3.0,5.759586531581287,0.4,-1679.2444232537052,-104.44621654850656,69.89804094789564,-20.91239957085593
f4-stars-h0p4,1,total,6.0,0.0,0.0,-1360.3055512250744,-90.34673999665574,0.22094866498443005,0.0
f4-stars-h0p4,1,total,6.0,0.5235987755982988,0.0,-1359.721376077737,-77.53138934867482,-45.22044428804408,0.0
f4-stars-h0p4,1,total,6.0,1.0471975511965976,0.0,-1358.6072238125596,-44.36897244100152,-77.42087358626337,0.0
f4-stars-h0p4,1,total,6.0,1.5707963267948966,0.0,-1359.0893106403262,-0.6971388207762919,-89.01134747397397,0.0
f4-stars-h0p4,1,total,6.0,2.0943951023931953,0.0,-1362.4700925611764,43.77185355368657,-78.25167862490169,0.0
f4-stars-h0p4,1,total,6.0,2.6179938779914944,0.0,-1366.5885249407313,77.87721450681296,-46.34518613019328,0.0
f4-stars-h0p4,1,total,6.0,3.141592653589793,0.0,-1368.0903349271543,91.39679807554704,0.8515698168532062,0.0
f4-stars-h0p4,1,total,6.0,3.665191429188092,0.0,-1362.4678514146503,76.84582802693737,47.02111632079084,0.0
f4-stars-h0p4,1,total,6.0,4.1887902047863905,0.0,-1355.389045557865,42.635256570595395,77.5642556699211,0.0
f4-stars-h0p4,1,total,6.0,4.71238898038469,0.0,-1351.929395032022,-0.2536241936726528,87.89003817371216,0.0
f4-stars-h0p4,1,total,6.0,5.235987755982989,0.0,-1352.644435651864,-43.28042414930914,76.83052637254742,0.0
f4-stars-h0p4,1,total,6.0,5.759586531581287,0.0,-1357.1688201535467,-76.80920170587274,46.196065718100684,0.0
f4-stars-h0p4,1,total,6.0,0.0,0.4,-1358.9849430178147,-89.90884459480634,0.22610956231725157,-6.583745414909788
f4-stars-h0p4,1,total,6.0,0.5235987755982988,0.4,-1358.4171900836952,-77.16497810994979,-45.004148915425255,-6.502116761221037
f4-stars-h0p4,1,total,6.0,1.0471975511965976,0.4,-1357.3126575393012,-44.16344232207215,-77.04825224023939,-6.452052615729726
f4-stars-h0p4,1,total,6.0,1.5707963267948966,0.4,-1357.8054837769741,-0.695190087738627,-88.60049247676558,-6.4001239140917665
f4-stars-h0p4,1,total,6.0,2.0943951023931953,0.4,-1361.16099155407,43.5604394996644,-77.88147776958803,-6.524518786077995
f4-stars-h0p4,1,total,6.0,2.6179938779914944,0.4,-1365.2514914056694,77.50389406380464,-46.11657020433652,-6.665467978300495
f4-stars-h0p4,1,total,6.0,3.141592653589793,0.4,-1366.7106417952905,90.91874210597267,0.836746163143788,-6.872066401861969
f4-stars-h0p4,1,total,6.0,3.665191429188092,0.4,-1361.1449150806714,76.47571792852618,46.79076531432103,-6.595019962587182
f4-stars-h0p4,1,total,6.0,4.1887902047863905,0.4,-1354.1102540352858,42.4342687755063,77.20350978202197,-6.374137217954646
f4-stars-h0p4,1,total,6.0,4.71238898038469,0.4,-1350.6542298043034,-0.26972854541528224,87.47453682199472,-6.3521296642060845
f4-stars-h0p4,1,total,6.0,5.235987755982989,0.4,-1351.3760044943888,-43.079104752893,76.47743268971058,-6.322422999140166
f4-stars-h0p4,1,total,6.0,5.759586531581287,0.4,-1355.8678188133263,-76.44683934356738,45.970806473061174,-6.486252359927489
f4-stars-h0p4,2,stellar_luminosity,1.0,0.0,0.0,-1715.4988066394083,-86.60256428949577,-2.3865069795229488,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,0.5235987755982988,0.0,-1711.519614666419,-74.82026180098367,-55.1734234330571,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,1.0471975511965976,0.0,-1706.9824180727796,-45.214433554170384,-87.76686740444194,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,1.5707963267948966,0.0,-1707.6941901173668,-6.9020648774878275,-97.25089322924102,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,2.0943951023931953,0.0,-1713.5803737463384,34.437509097052356,-90.12677400544021,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,2.6179938779914944,0.0,-1721.0945554714751,68.44515169518162,-50.58735610736232,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,3.141592653589793,0.0,-1720.644348811708,82.8579007259781,9.923067714855705,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,3.665191429188092,0.0,-1711.6908190916731,68.75860342030418,67.00184390510934,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,4.1887902047863905,0.0,-1699.8589771474385,36.91057812967789,99.20881388210465,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,4.71238898038469,0.0,-1694.8929139944305,-0.8258802924719192,108.94479369017628,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,5.235987755982989,0.0,-1699.23531599954,-38.523854335979244,99.58732861184919,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,5.759586531581287,0.0,-1710.0324265497961,-70.59593405921899,65.41810123475501,0.0
f4-stars-h0p4,2,stellar_luminosity,1.0,0.0,0.4,-1704.9356082159752,-83.07545593498871,-0.8312614855053447,-50.4958918601547
f4-stars-h0p4,2,stellar_luminosity,1.0,0.5235987755982988,0.4,-1701.746522046053,-71.98817739218306,-51.905976971689526,-47.13091204257346
f4-stars-h0p4,2,stellar_luminosity,1.0,1.0471975511965976,0.4,-1697.864531825967,-43.58385461246564,-83.26248806550686,-44.258301185520914
f4-stars-h0p4,2,stellar_luminosity,1.0,1.5707963267948966,0.4,-1698.616776530903,-6.329369755880885,-92.83921579997806,-44.10915468621563
f4-stars-h0p4,2,stellar_luminosity,1.0,2.0943951023931953,0.4,-1703.935146757553,33.431707100311186,-84.88711560829442,-46.583844383359846
f4-stars-h0p4,2,stellar_luminosity,1.0,2.6179938779914944,0.4,-1710.5186501381743,65.81555868475782,-47.631502580494775,-50.49216965851524
f4-stars-h0p4,2,stellar_luminosity,1.0,3.141592653589793,0.4,-1710.1212590008051,79.16456111477594,9.296138095921233,-50.43995409794112
f4-stars-h0p4,2,stellar_luminosity,1.0,3.665191429188092,0.4,-1701.7603806730779,66.04418556904149,63.022938501982836,-47.64472241204887
f4-stars-h0p4,2,stellar_luminosity,1.0,4.1887902047863905,0.4,-1690.9583702649318,35.656490544113325,94.49009084944144,-43.22567717141028
f4-stars-h0p4,2,stellar_luminosity,1.0,4.71238898038469,0.4,-1686.2875536657536,-0.8638429861770828,104.09269421932798,-41.84817505917103
f4-stars-h0p4,2,stellar_luminosity,1.0,5.235987755982989,0.4,-1690.184251498981,-37.465842952971464,94.58049602552194,-43.85621939624924
f4-stars-h0p4,2,stellar_luminosity,1.0,5.759586531581287,0.4,-1699.8233603873678,-68.33381079176085,61.07993026319378,-48.877355606830555
f4-stars-h0p4,2,stellar_luminosity,3.0,0.0,0.0,-1486.9522141248924,-114.98790143449766,0.5509707545480664,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,0.5235987755982988,0.0,-1483.4551053823673,-96.40015617558689,-60.057552897575434,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,1.0471975511965976,0.0,-1479.0759081382505,-54.7625039723006,-97.46027086400406,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,1.5707963267948966,0.0,-1480.4007504810547,-2.797666872555323,-111.87662472085691,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,2.0943951023931953,0.0,-1486.1900525106425,51.95762987980971,-99.51209602159769,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,2.6179938779914944,0.0,-1494.8994407743348,96.84913667920269,-61.97305260398941,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,3.141592653589793,0.0,-1497.33346222585,115.33872265666614,3.552440233850307,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,3.665191429188092,0.0,-1484.6140588128167,92.5523971956089,65.59083351086237,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,4.1887902047863905,0.0,-1469.7007886686924,48.787246322567306,99.1792092003925,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,4.71238898038469,0.0,-1463.46650511049,-0.8319717333896133,108.94534713969736,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,5.235987755982989,0.0,-1466.7434372352031,-50.389167038596845,98.47214091426876,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,5.759586531581287,0.0,-1479.305667986867,-93.2855178612011,63.83165598706631,0.0
f4-stars-h0p4,2,stellar_luminosity,3.0,0.0,0.4,-1483.0949773854948,-113.15219221484534,0.6159970478688819,-19.03700085695351
f4-stars-h0p4,2,stellar_luminosity,3.0,0.5235987755982988,0.4,-1479.831744941267,-95.08784353573401,-59.04913169055905,-17.915902381750097
f4-stars-h0p4,2,stellar_luminosity,3.0,1.0471975511965976,0.4,-1475.6455195029375,-54.0871933972011,-96.13561236719578,-16.981536790897056
f4-stars-h0p4,2,stellar_luminosity,3.0,1.5707963267948966,0.4,-1476.9523588315217,-2.704869905326032,-110.37290488254007,-17.07326234398586
f4-stars-h0p4,2,stellar_luminosity,3.0,2.0943951023931953,0.4,-1482.6446043840974,51.29058741760907,-98.1419023106072,-17.553961795822126
f4-stars-h0p4,2,stellar_luminosity,3.0,2.6179938779914944,0.4,-1491.057314508873,95.3924850561595,-60.84207133091856,-18.97752638872886
f4-stars-h0p4,2,stellar_luminosity,3.0,3.141592653589793,0.4,-1493.2776524543383,113.40918281295767,3.4862955943660694,-19.975555186664685
f4-stars-h0p4,2,stellar_luminosity,3.0,3.665191429188092,0.4,-1480.958130940995,91.26912373378302,64.49993335273592,-18.072422649886388
f4-stars-h0p4,2,stellar_luminosity,3.0,4.1887902047863905,0.4,-1466.4190376084598,48.214753254964336,97.89063460458675,-16.255591868943508
f4-stars-h0p4,2,stellar_luminosity,3.0,4.71238898038469,0.4,-1460.2554540167857,-0.8390160147149496,107.67832655889947,-15.880473670233926
f4-stars-h0p4,2,stellar_luminosity,3.0,5.235987755982989,0.4,-1463.5038627787246,-49.82698393612596,97.21190951083891,-16.059000542376623
f4-stars-h0p4,2,stellar_luminosity,3.0,5.759586531581287,0.4,-1475.641354948742,-92.08696974608331,62.774186711875466,-18.095973762209482
f4-stars-h0p4,2,stellar_luminosity,6.0,0.0,0.0,-1195.4919228294182,-79.5434016440382,0.48023541340151704,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,0.5235987755982988,0.0,-1195.5088643197041,-68.30163702610983,-39.76913161020899,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,1.0471975511965976,0.0,-1194.607336160951,-39.06636505684324,-68.02912266086777,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,1.5707963267948966,0.0,-1195.6635463555242,-0.890057304831965,-78.36929118694874,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,2.0943951023931953,0.0,-1199.4621411644334,38.43764164830371,-69.1450598695924,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,2.6179938779914944,0.0,-1203.31291622779,68.81469103219015,-40.84097270488343,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,3.141592653589793,0.0,-1203.7614367494486,80.62138934898927,1.2543292546916611,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,3.665191429188092,0.0,-1196.8988213711807,67.20521080855397,41.83988986619939,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,4.1887902047863905,0.0,-1188.928954921336,36.94386918261988,68.14779262853207,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,4.71238898038469,0.0,-1185.3778509550714,-0.1378133288173787,76.96487504109597,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,5.235987755982989,0.0,-1186.5801208310843,-37.708979831268195,67.50389026767043,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,5.759586531581287,0.0,-1191.6019077705766,-67.27123018320567,40.9122681629126,0.0
f4-stars-h0p4,2,stellar_luminosity,6.0,0.0,0.4,-1194.3363033051528,-79.16155209385948,0.48228517769284895,-5.7617489680971135
f4-stars-h0p4,2,stellar_luminosity,6.0,0.5235987755982988,0.4,-1194.3667978310932,-67.98282289154024,-39.578703410969766,-5.69415639978794
f4-stars-h0p4,2,stellar_luminosity,6.0,1.0471975511965976,0.4,-1193.4833310095994,-38.894305799524474,-67.71180742984765,-5.603899155846655
f4-stars-h0p4,2,stellar_luminosity,6.0,1.5707963267948966,0.4,-1194.542712827933,-0.8860181253472877,-78.0144607468542,-5.588417582569611
f4-stars-h0p4,2,stellar_luminosity,6.0,2.0943951023931953,0.4,-1198.309490770986,38.25540450430224,-68.81792376969011,-5.745006734308552
f4-stars-h0p4,2,stellar_luminosity,6.0,2.6179938779914944,0.4,-1202.1295487772293,68.4833491672571,-40.63806688330997,-5.899159723969093
f4-stars-h0p4,2,stellar_luminosity,6.0,3.141592653589793,0.4,-1202.5429298533743,80.19683455341888,1.2361843745223997,-6.068462279879181
f4-stars-h0p4,2,stellar_luminosity,6.0,3.665191429188092,0.4,-1195.7489213273277,66.88987970414017,41.63861135791062,-5.733274797974009
f4-stars-h0p4,2,stellar_luminosity,6.0,4.1887902047863905,0.4,-1187.8355001055586,36.784464880162105,67.84548423112871,-5.453098429461806
f4-stars-h0p4,2,stellar_luminosity,6.0,4.71238898038469,0.4,-1184.2879811024386,-0.15632555792863367,76.61844205470686,-5.431606093203757
f4-stars-h0p4,2,stellar_luminosity,6.0,5.235987755982989,0.4,-1185.4875705722868,-37.541765286559304,67.20384250704458,-5.447454723941898
f4-stars-h0p4,2,stellar_luminosity,6.0,5.759586531581287,0.4,-1190.4729046292498,-66.96262229203806,40.71622959407211,-5.629738995134497
f4-stars-h0p4,2,atomic_helium,1.0,0.0,0.0,-141.11089371693728,-4.32270736401062,-0.7799792790714974,0.0
f4-stars-h0p4,2,atomic_helium,1.0,0.5235987755982988,0.0,-140.5040836874429,-3.5869928211198077,-3.64455868359195,0.0
f4-stars-h0p4,2,atomic_helium,1.0,1.0471975511965976,0.0,-139.81802004604086,-1.9856401316746544,-5.593566273828979,0.0
f4-stars-h0p4,2,atomic_helium,1.0,1.5707963267948966,0.0,-139.51997494982,-0.01642064876666583,-6.133056168174617,0.0
f4-stars-h0p4,2,atomic_helium,1.0,2.0943951023931953,0.0,-139.8096594517882,2.074626052147769,-5.583401770807824,0.0
f4-stars-h0p4,2,atomic_helium,1.0,2.6179938779914944,0.0,-140.40417273208388,3.8794030059065383,-3.607129899081894,0.0
f4-stars-h0p4,2,atomic_helium,1.0,3.141592653589793,0.0,-140.84703323916625,4.615458649382412,-0.3199919597180128,0.0
f4-stars-h0p4,2,atomic_helium,1.0,3.665191429188092,0.0,-140.8692302006963,4.0583307201250385,2.4459914178091333,0.0
f4-stars-h0p4,2,atomic_helium,1.0,4.1887902047863905,0.0,-140.8423027952465,2.4399454228093718,4.162520536273871,0.0
f4-stars-h0p4,2,atomic_helium,1.0,4.71238898038469,0.0,-140.89480606612338,0.1560951963302928,4.9746015328842805,0.0
f4-stars-h0p4,2,atomic_helium,1.0,5.235987755982989,0.0,-141.03799026137074,-2.1682090152932307,4.493863982385376,0.0
f4-stars-h0p4,2,atomic_helium,1.0,5.759586531581287,0.0,-141.22659321487788,-3.8806318362414935,2.523269092287527,0.0
f4-stars-h0p4,2,atomic_helium,1.0,0.0,0.4,-140.24759587174736,-4.3083591388805385,-0.7021085541399654,-4.063755285463139
f4-stars-h0p4,2,atomic_helium,1.0,0.5235987755982988,0.4,-139.70031641182703,-3.5797893205037874,-3.511216250458568,-3.818038243870471
f4-stars-h0p4,2,atomic_helium,1.0,1.0471975511965976,0.4,-139.07850215025377,-1.9699558081494168,-5.352273842390916,-3.5341194797205073
f4-stars-h0p4,2,atomic_helium,1.0,1.5707963267948966,0.4,-138.80553852097637,0.015690656825111015,-5.921516692016628,-3.4310489690144337
f4-stars-h0p4,2,atomic_helium,1.0,2.0943951023931953,0.4,-139.044749209889,2.110178305812529,-5.368452597228391,-3.6249014421859185
f4-stars-h0p4,2,atomic_helium,1.0,2.6179938779914944,0.4,-139.58282161037405,3.8409095608189676,-3.4653610883691592,-3.8781140152166533
f4-stars-h0p4,2,atomic_helium,1.0,3.141592653589793,0.4,-140.0037169526283,4.545947676074934,-0.4078937154000601,-3.966110798914112
f4-stars-h0p4,2,atomic_helium,1.0,3.665191429188092,0.4,-140.07958559464612,3.9706995696828664,2.300299105600069,-3.7624260569311248
f4-stars-h0p4,2,atomic_helium,1.0,4.1887902047863905,0.4,-140.07486269173822,2.3669644454577172,4.043100117297455,-3.663571599100135
f4-stars-h0p4,2,atomic_helium,1.0,4.71238898038469,0.4,-140.11794375807088,0.14241027528409014,4.791032056958743,-3.6836707721102475
f4-stars-h0p4,2,atomic_helium,1.0,5.235987755982989,0.4,-140.23524894912617,-2.132426893932828,4.273278118684135,-3.7944157639410614
f4-stars-h0p4,2,atomic_helium,1.0,5.759586531581287,0.4,-140.37225660442954,-3.8169861124029287,2.3696094128001466,-4.009213608119454
f4-stars-h0p4,2,atomic_helium,3.0,0.0,0.0,-124.88575240209356,-9.094582139224311,-0.4265770083890852,0.0
f4-stars-h0p4,2,atomic_helium,3.0,0.5235987755982988,0.0,-124.22971593448005,-7.615583906478851,-4.851480724784505,0.0
f4-stars-h0p4,2,atomic_helium,3.0,1.0471975511965976,0.0,-123.72028951595459,-4.118683611013414,-7.636194618347615,0.0
f4-stars-h0p4,2,atomic_helium,3.0,1.5707963267948966,0.0,-123.38752149174991,0.13678610098527363,-8.615130710491465,0.0
f4-stars-h0p4,2,atomic_helium,3.0,2.0943951023931953,0.0,-123.36694825868886,4.282935287319306,-7.626093935757545,0.0
