ell_kpc,grid,x,y,z,gx,gy,gz
0.5,base,1.2246467991473532e-16,2.0,1.0,-74.67121630419591,-2891.2368653722806,-1511.9465977942746
0.5,base,-0.7653668647301795,1.8477590650225735,1.0,832.4783068388717,-2574.2670755261533,-1429.037751824897
0.5,base,-1.414213562373095,1.4142135623730951,1.0,1581.680038230234,-2142.3086373124274,-1491.862590159808
0.5,base,-1.8477590650225735,0.7653668647301798,1.0,2231.8225554768196,-1198.3103763043027,-1670.1151346708264
0.5,base,-2.0,2.4492935982947064e-16,1.0,2494.291901808829,229.6413121462169,-1757.751062972864
0.5,base,-1.8477590650225737,-0.7653668647301793,1.0,2168.5380804425017,1415.7313875083364,-1562.2290249214907
0.5,base,-1.4142135623730954,-1.414213562373095,1.0,1572.8093939747275,2289.8122956988623,-1426.2997902458326
0.5,base,-0.7653668647301807,-1.847759065022573,1.0,819.330874381174,2889.9171884259067,-1397.319269307618
0.5,base,-3.6739403974420594e-16,-2.0,1.0,14.767198582987824,3181.1807863089925,-1386.1049497489294
0.5,base,0.76536686473018,-1.8477590650225733,1.0,-818.637973480682,3022.4676351759667,-1429.5398815195397
0.5,base,1.4142135623730947,-1.4142135623730954,1.0,-1643.782724855745,2352.1186189060086,-1454.8709735861244
0.5,base,1.847759065022573,-0.7653668647301808,1.0,-2307.8908992028346,1335.6671136322727,-1576.8617066794827
0.5,base,2.5,0.0,1.0,-2748.497944522598,29.0464423764206,-1379.2660556672054
0.5,base,2.309698831278217,0.9567085809127245,1.0,-2405.9595827069716,-1375.7295685160611,-1374.1269306074755
0.5,base,1.7677669529663689,1.7677669529663689,1.0,-1827.382347654264,-2261.171652286665,-1337.0265017249042
0.5,base,0.9567085809127246,2.309698831278217,1.0,-1141.8330388825675,-2636.5812851135724,-1297.7237243524348
0.5,base,1.5308084989341916e-16,2.5,1.0,-35.01596216652271,-2870.306798241021,-1280.1997342205866
0.5,base,-0.9567085809127243,2.309698831278217,1.0,1025.8475804030104,-2817.3416992745847,-1312.3145330040038
0.5,base,-1.7677669529663687,1.7677669529663689,1.0,1764.656869191414,-2350.7429910572328,-1379.5839344455442
0.5,base,-2.309698831278217,0.9567085809127247,1.0,2408.428547370344,-1248.2619186383206,-1395.648163431515
0.5,base,-2.5,3.061616997868383e-16,1.0,2669.613791109812,150.87223351011153,-1396.4929226240638
0.5,base,-2.309698831278217,-0.9567085809127241,1.0,2334.8898190286372,1439.508130965592,-1341.2039813784397
0.5,base,-1.7677669529663693,-1.7677669529663687,1.0,1665.696898625099,2412.879772671612,-1320.5784351939021
0.5,base,-0.9567085809127258,-2.309698831278216,1.0,808.2618258239729,2828.978962761534,-1276.9344563232567
0.5,base,-4.592425496802574e-16,-2.5,1.0,-44.14842121296494,2848.2350877952704,-1240.4801558769395
0.5,base,0.956708580912725,-2.3096988312782165,1.0,-828.4595183928159,2921.4996578776463,-1301.3812485633248
0.5,base,1.7677669529663684,-1.7677669529663693,1.0,-1737.5430348561079,2482.795787089914,-1350.811031393801
0.5,base,2.309698831278216,-0.956708580912726,1.0,-2514.4808131411664,1419.9432957720328,-1326.5318606378473
0.5,base,3.0,0.0,1.0,-2846.646175316393,56.610505401818955,-1261.3990523337488
0.5,base,2.77163859753386,1.1480502970952693,1.0,-2512.5516562586777,-1375.978217436808,-1303.8627993957482
0.5,base,2.121320343559643,2.121320343559643,1.0,-1811.0272903882662,-2142.4502634038067,-1230.8451442295668
0.5,base,1.1480502970952695,2.77163859753386,1.0,-1088.3579788875993,-2553.434079882909,-1195.015320181132
0.5,base,1.8369701987210297e-16,3.0,1.0,-48.495370558983446,-2808.294649284562,-1194.7733553733415
0.5,base,-1.1480502970952693,2.77163859753386,1.0,992.1641603945237,-2588.677379848384,-1172.848869785706
0.5,base,-2.1213203435596424,2.121320343559643,1.0,1769.771765204231,-2301.9467913090275,-1288.9879112014662
0.5,base,-2.77163859753386,1.1480502970952697,1.0,2535.3448216483057,-1313.282025654737,-1309.8975125990892
0.5,base,-3.0,3.6739403974420594e-16,1.0,2748.6369506670417,90.65735933930364,-1270.4021542956907
0.5,base,-2.7716385975338604,-1.148050297095269,1.0,2377.3123457108127,1431.1692487829798,-1247.847396290289
0.5,base,-2.121320343559643,-2.1213203435596424,1.0,1631.9748541329009,2262.104334844478,-1207.5595053111438
0.5,base,-1.148050297095271,-2.7716385975338595,1.0,791.6827364104563,2523.950324596033,-1131.559601188569
0.5,base,-5.51091059616309e-16,-3.0,1.0,-31.85872299927316,2480.0484262480823,-1120.5747462055879
0.5,base,1.14805029709527,-2.77163859753386,1.0,-809.3681673939858,2536.393964260975,-1153.2746704039478
0.5,base,2.121320343559642,-2.121320343559643,1.0,-1616.647034770206,2284.304642117249,-1230.0343927209885
0.5,base,2.7716385975338595,-1.148050297095271,1.0,-2344.895320128693,1291.79456166415,-1223.0804595312077
0.25,box,0.5,0.0,0.0,-1849.9851066969059,-1041.949536306587,1.4551915228366852e-11
0.25,box,0.46193976625564337,0.1913417161825449,0.0,-1828.7003903226173,-2127.0667264942927,2.8945559079825468e-12
0.25,box,0.3535533905932738,0.3535533905932738,0.0,-1420.2199196102977,-2932.331249573489,0.0
0.25,box,0.19134171618254492,0.46193976625564337,0.0,-794.0786431330719,-3552.9933112046765,2.8945559079825455e-12
0.25,box,3.061616997868383e-17,0.5,0.0,-962.5147026987324,-3870.478268795843,1.455191522836685e-11
0.25,box,-0.19134171618254486,0.46193976625564337,0.0,-808.3117320822072,-2930.456635166917,2.8945559079825484e-12
0.25,box,-0.35355339059327373,0.3535533905932738,0.0,461.7004610928493,-1863.6794776504425,-2.4967139361806025e-12
0.25,box,-0.46193976625564337,0.19134171618254495,0.0,1395.1995501274725,-835.9706077890366,0.0
0.25,box,-0.5,6.123233995736766e-17,0.0,2360.684619721462,-710.1248697948758,0.0
0.25,box,-0.4619397662556434,-0.19134171618254484,0.0,2418.62398561733,1779.9444474071233,0.0
0.25,box,-0.35355339059327384,-0.35355339059327373,0.0,1483.972569111743,3702.895451549556,0.0
0.25,box,-0.19134171618254517,-0.46193976625564326,0.0,947.6619014761595,4859.15751986878,0.0
0.25,box,-9.184850993605148e-17,-0.5,0.0,419.07489794617896,4770.179914529188,0.0
0.25,box,0.191341716182545,-0.4619397662556433,0.0,-452.91448947046104,4024.9880887038585,0.0
0.25,box,0.3535533905932737,-0.35355339059327384,0.0,-896.2467653383301,2914.3849427391847,-3.530886709912517e-12
0.25,box,0.46193976625564326,-0.1913417161825452,0.0,-1109.3077285120853,1269.206449845027,-6.5474062323229634e-12
0.25,box,1.0,0.0,0.0,-3402.4349997923273,-3007.4928263203037,-1.4551915228366852e-11
0.25,box,0.9238795325112867,0.3826834323650898,0.0,-2571.9946167632606,-2491.7194528005093,0.0
0.25,box,0.7071067811865476,0.7071067811865476,0.0,-1844.6340137842685,-3682.5523592059917,0.0
0.25,box,0.38268343236508984,0.9238795325112867,0.0,-1018.0354428154271,-4186.746887881767,-2.0792223449192497e-12
0.25,box,6.123233995736766e-17,1.0,0.0,-602.2918584479922,-3825.6647901431134,0.0
0.25,box,-0.3826834323650897,0.9238795325112867,0.0,180.56378224194117,-4800.020496065516,2.0792223449192517e-12
0.25,box,-0.7071067811865475,0.7071067811865476,0.0,1662.715153082193,-4335.261140953293,-4.2836838871676334e-13
0.25,box,-0.9238795325112867,0.3826834323650899,0.0,2488.492902054769,-1316.5687052961532,-3.2923978797844975e-12
0.25,box,-1.0,1.2246467991473532e-16,0.0,3330.6698814167903,1173.6086997138477,0.0
0.25,box,-0.9238795325112868,-0.38268343236508967,0.0,2968.721590119667,2539.6206500496355,0.0
0.25,box,-0.7071067811865477,-0.7071067811865475,0.0,1675.8127453831753,4355.2180505727,0.0
0.25,box,-0.38268343236509034,-0.9238795325112865,0.0,1071.4883518661568,3919.5394833145697,0.0
0.25,box,-1.8369701987210297e-16,-1.0,0.0,184.57525741859763,4113.151666207114,0.0
0.25,box,0.38268343236509,-0.9238795325112866,0.0,-502.7220047130294,4393.530192327644,0.0
0.25,box,0.7071067811865474,-0.7071067811865477,0.0,-1482.7117599170847,4265.684821280495,9.98685574472241e-12
0.25,box,0.9238795325112865,-0.3826834323650904,0.0,-2100.562718285464,2905.1154157765022,-4.749500643505437e-12
0.25,box,1.5,0.0,0.0,-3741.2800611425846,-587.1915469226369,0.0
0.25,box,1.38581929876693,0.5740251485476346,0.0,-3220.7275568606633,-2927.5447030919927,-5.56483420656876e-12
0.25,box,1.0606601717798214,1.0606601717798214,0.0,-2041.9555123861248,-3522.5102619638405,-2.6741499324789994e-12
0.25,box,0.5740251485476348,1.38581929876693,0.0,-1367.9694695201558,-3220.5138899637554,0.0
0.25,box,9.184850993605148e-17,1.5,0.0,-251.42627462524317,-1888.3272865054753,0.0
0.25,box,-0.5740251485476346,1.38581929876693,0.0,1027.7976242686561,-3751.9010731243043,0.0
0.25,box,-1.0606601717798212,1.0606601717798214,0.0,2046.5348516877405,-3917.5612429277917,-8.346878585975332e-12
0.25,box,-1.38581929876693,0.5740251485476349,0.0,3949.9264585068067,-3140.664074738587,-5.564834206568754e-12
0.25,box,-1.5,1.8369701987210297e-16,0.0,3726.6671578073947,2293.283927811228,0.0
0.25,box,-1.3858192987669302,-0.5740251485476345,0.0,3406.510164893798,2605.357803557691,-4.678250276068313e-12
0.25,box,-1.0606601717798214,-1.0606601717798212,0.0,2091.493561116652,3523.810537158123,0.0
0.25,box,-0.5740251485476355,-1.3858192987669298,0.0,1202.6344431375176,4056.2838666665966,0.0
0.25,box,-2.755455298081545e-16,-1.5,0.0,49.451911264667224,4355.513763927585,0.0
0.25,box,0.574025148547635,-1.38581929876693,0.0,-998.6484455072218,4397.5045867641775,0.0
0.25,box,1.060660171779821,-1.0606601717798214,0.0,-2290.940212609715,4003.561182649587,0.0
0.25,box,1.3858192987669298,-0.5740251485476355,0.0,-4012.4411136121594,3657.011340307288,0.0
0.25,box,2.0,0.0,0.0,-4461.224775768882,-45.8530895941949,0.0
0.25,box,1.8477590650225735,0.7653668647301796,0.0,-3051.8223772988163,-2262.414186626323,0.0
0.25,box,1.4142135623730951,1.4142135623730951,0.0,-2080.0614536002777,-3031.7391896712807,0.0
0.25,box,0.7653668647301797,1.8477590650225735,0.0,-1645.451758638519,-3184.3130751431445,0.0
0.25,box,1.2246467991473532e-16,2.0,0.0,-42.085136913098275,-4776.543463957278,0.0
0.25,box,-0.7653668647301795,1.8477590650225735,0.0,1366.1107665750221,-3395.061012948082,0.0
0.25,box,-1.414213562373095,1.4142135623730951,0.0,2147.7267278741233,-3318.211593193889,0.0
0.25,box,-1.8477590650225735,0.7653668647301798,0.0,3299.9715337645625,-2198.2319697647486,0.0
0.25,box,-2.0,2.4492935982947064e-16,0.0,3813.2391637644696,666.7025994418134,0.0
0.25,box,-1.8477590650225737,-0.7653668647301793,0.0,3013.2542056068705,2417.809068056822,0.0
0.25,box,-1.4142135623730954,-1.414213562373095,0.0,1950.4878059920838,3191.6754229037647,0.0
0.25,box,-0.7653668647301807,-1.847759065022573,0.0,979.7088440540567,3796.1724557449334,0.0
0.25,box,-3.6739403974420594e-16,-2.0,0.0,-65.81221366461207,4333.645396262145,0.0
0.25,box,0.76536686473018,-1.8477590650225733,0.0,-1099.6845357284417,4160.117987130291,0.0
0.25,box,1.4142135623730947,-1.4142135623730954,0.0,-2156.6990219675313,3559.725011001632,0.0
0.25,box,1.847759065022573,-0.7653668647301808,0.0,-3421.286435793452,2335.2271093932104,0.0
0.25,box,2.5,0.0,0.0,-3610.2467545364198,53.14998877890321,0.0
0.25,box,2.309698831278217,0.9567085809127245,0.0,-2885.4260488208006,-1817.481785514525,0.0
0.25,box,1.7677669529663689,1.7677669529663689,0.0,-2045.3745119577977,-2724.2092531056855,0.0
0.25,box,0.9567085809127246,2.309698831278217,0.0,-1380.5289273770684,-3133.8519532821133,0.0
0.25,box,1.5308084989341916e-16,2.5,0.0,54.266338166278345,-3908.807235376254,0.0
0.25,box,-0.9567085809127243,2.309698831278217,0.0,1197.769379031834,-3381.3500461382023,0.0
0.25,box,-1.7677669529663687,1.7677669529663689,0.0,1894.6783868851737,-2821.732398771097,0.0
0.25,box,-2.309698831278217,0.9567085809127247,0.0,2984.506168334007,-1699.1033611566816,0.0
0.25,box,-2.5,3.061616997868383e-16,0.0,3587.2256053941455,276.83803057942634,-1.4551915228366834e-11
0.25,box,-2.309698831278217,-0.9567085809127241,0.0,2822.4292716272325,1931.7325215644123,0.0
0.25,box,-1.7677669529663693,-1.7677669529663687,0.0,1789.4429384606117,2868.0683554778598,0.0
0.25,box,-0.9567085809127258,-2.309698831278216,0.0,809.9290516086618,3186.6269926746118,0.0
0.25,box,-4.592425496802574e-16,-2.5,0.0,-94.50027144901088,2874.220314344039,0.0
0.25,box,0.956708580912725,-2.3096988312782165,0.0,-827.5328330450766,3134.3610913271377,0.0
0.25,box,1.7677669529663684,-1.7677669529663693,0.0,-1785.6363564387675,2926.6274370797078,7.349639611997731e-14
0.25,box,2.309698831278216,-0.956708580912726,0.0,-3147.096176368944,1959.7089133269085,0.0
0.25,box,3.0,0.0,0.0,-3391.2174938347016,32.6563688466922,0.0
0.25,box,2.77163859753386,1.1480502970952693,0.0,-2774.875744650692,-1583.5997042289396,0.0
0.25,box,2.121320343559643,2.121320343559643,0.0,-1985.0777266744253,-2304.331218202632,0.0
0.25,box,1.1480502970952695,2.77163859753386,0.0,-1060.2732000476608,-2770.774811369522,0.0
0.25,box,1.8369701987210297e-16,3.0,0.0,-107.72337071705641,-3128.061361498185,0.0
0.25,box,-1.1480502970952693,2.77163859753386,0.0,1013.7574346214792,-3078.7524069264487,0.0
0.25,box,-2.1213203435596424,2.121320343559643,0.0,1846.5999605447778,-2609.8255523828093,0.0
0.25,box,-2.77163859753386,1.1480502970952697,0.0,2836.9743951061864,-1492.0865176119219,0.0
0.25,box,-3.0,3.6739403974420594e-16,0.0,3211.537482866574,163.43220877490162,0.0
0.25,box,-2.7716385975338604,-1.148050297095269,0.0,2671.773919929353,1738.081971361839,0.0
0.25,box,-2.121320343559643,-2.1213203435596424,0.0,1731.5416838743738,2561.4939467791337,0.0
0.25,box,-1.148050297095271,-2.7716385975338595,0.0,821.9834443055377,2816.7971863513967,0.0
0.25,box,-5.51091059616309e-16,-3.0,0.0,-90.28228963194432,2570.525268809564,0.0
0.25,box,1.14805029709527,-2.77163859753386,0.0,-818.2013415571521,2640.0257466874095,0.0
0.25,box,2.121320343559642,-2.121320343559643,0.0,-1678.1617297892894,2582.6204227274948,3.85531549845088e-12
0.25,box,2.7716385975338595,-1.148050297095271,0.0,-2541.404923130839,1500.2174324911555,1.3292383080472963e-11
0.25,box,0.5,0.0,0.2,-1758.7176234366502,-892.2052777039019,-2649.0772077493198
0.25,box,0.46193976625564337,0.1913417161825449,0.2,-1726.3303419945219,-1944.5516843943924,-2291.965128033802
0.25,box,0.3535533905932738,0.3535533905932738,0.2,-1346.3197585976473,-2715.8915160093875,-2148.024471180199
0.25,box,0.19134171618254492,0.46193976625564337,0.2,-779.0277375839426,-3281.660885391229,-2058.5074054650595
0.25,box,3.061616997868383e-17,0.5,0.2,-836.1605309464284,-3554.3350041427725,-1877.8245752848015
0.25,box,-0.19134171618254486,0.46193976625564337,0.2,-614.4414996774095,-2753.6477268008853,-2336.3694591331437
0.25,box,-0.35355339059327373,0.3535533905932738,0.2,503.80203958368634,-1793.1837526155907,-2407.1303575754328
0.25,box,-0.46193976625564337,0.19134171618254495,0.2,1345.5869658718584,-812.9969561229019,-2338.667347107249
0.25,box,-0.5,6.123233995736766e-17,0.2,2170.144958397261,-527.5606701401878,-2641.9969313512033
0.25,box,-0.4619397662556434,-0.19134171618254484,0.2,2191.576430464876,1649.4270996233531,-2783.453782550238
0.25,box,-0.35355339059327384,-0.35355339059327373,0.2,1388.2991871613242,3336.520964596437,-2534.5161884498684
0.25,box,-0.19134171618254517,-0.46193976625564326,0.2,873.2247518352881,4359.283321916427,-2168.378816168986
0.25,box,-9.184850993605148e-17,-0.5,0.2,347.74885944735604,4324.471756142584,-2173.480815064744
0.25,box,0.191341716182545,-0.4619397662556433,0.2,-439.7370842968633,3680.2858409875325,-2265.9962427554697
0.25,box,0.3535533905932737,-0.35355339059327384,0.2,-873.2874473333629,2678.9789525738793,-2471.1256706746854
0.25,box,0.46193976625564326,-0.1913417161825452,0.2,-1111.2076440754054,1184.4878486380214,-2667.2871350897863
0.25,box,1.0,0.0,0.2,-3203.616317897363,-2476.855744812766,-2068.9765153654384
0.25,box,0.9238795325112867,0.3826834323650898,0.2,-2496.372190808948,-2351.645609192073,-1580.3225751506327
0.25,box,0.7071067811865476,0.7071067811865476,0.2,-1800.5768905947311,-3451.1032103365596,-1355.255737775699
0.25,box,0.38268343236508984,0.9238795325112867,0.2,-994.757759048606,-3948.2642612366526,-952.2320925571357
0.25,box,6.123233995736766e-17,1.0,0.2,-551.6335071628143,-3697.5174669879316,-918.6477730781917
0.25,box,-0.3826834323650897,0.9238795325112867,0.2,224.31564670639216,-4456.3842839958315,-1256.8768938308644
0.25,box,-0.7071067811865475,0.7071067811865476,0.2,1600.044363470497,-3962.3522141240674,-1951.555605798332
0.25,box,-0.9238795325112867,0.3826834323650899,0.2,2419.065229313315,-1270.8120255238487,-2379.219190439423
0.25,box,-1.0,1.2246467991473532e-16,0.2,3180.649423140539,1010.3927865833564,-2132.0398732527574
0.25,box,-0.9238795325112868,-0.38268343236508967,0.2,2822.951796981607,2376.5111371508997,-1847.8632437952378
0.25,box,-0.7071067811865477,-0.7071067811865475,0.2,1654.0286625322176,4046.2326620656067,-1200.988058711511
0.25,box,-0.38268343236509034,-0.9238795325112865,0.2,1033.0010217846054,3782.757802572651,-985.5373271585622
0.25,box,-1.8369701987210297e-16,-1.0,0.2,193.10256028139162,3954.120937664862,-981.7035467593232
0.25,box,0.38268343236509,-0.9238795325112866,0.2,-515.1096434786069,4135.2621789817595,-1139.841714006184
0.25,box,0.7071067811865474,-0.7071067811865477,0.2,-1453.5606180087962,3951.120951279262,-1655.6355905764858
0.25,box,0.9238795325112865,-0.3826834323650904,0.2,-2108.924701319025,2617.864365054039,-2552.8330411600446
0.25,box,1.5,0.0,0.2,-3643.357541780283,-512.5453249610043,-1547.7927288528272
0.25,box,1.38581929876693,0.5740251485476346,0.2,-3090.6991430910975,-2695.949270329538,-1123.7871317041893
0.25,box,1.0606601717798214,1.0606601717798214,0.2,-2021.5972253601524,-3371.9518454057516,-599.9313297110297
0.25,box,0.5740251485476348,1.38581929876693,0.2,-1323.0508471255246,-3191.794976292601,-517.8499766987148
0.25,box,9.184850993605148e-17,1.5,0.2,-241.78637821466893,-2098.792669393351,-1361.3122873042998
0.25,box,-0.5740251485476346,1.38581929876693,0.2,966.0963196163652,-3662.295354720505,-546.7724437207776
0.25,box,-1.0606601717798212,1.0606601717798214,0.2,2006.0546451273447,-3704.891795295495,-800.5538160858694
0.25,box,-1.38581929876693,0.5740251485476349,0.2,3700.444440919208,-2796.485432265071,-1476.9288054356052
0.25,box,-1.5,1.8369701987210297e-16,0.2,3566.044959268804,1900.093992295112,-1353.4868234755331
0.25,box,-1.3858192987669302,-0.5740251485476345,0.2,3260.27991311088,2461.665760773895,-1173.818915114907
0.25,box,-1.0606601717798214,-1.0606601717798212,0.2,2043.2809689731766,3421.9438973211704,-580.4981137932393
0.25,box,-0.5740251485476355,-1.3858192987669298,0.2,1177.0922645180858,3942.64907381396,-526.6222051608797
0.25,box,-2.755455298081545e-16,-1.5,0.2,61.13042172615729,4268.310645690243,-404.14858039867545
0.25,box,0.574025148547635,-1.38581929876693,0.2,-980.2980292445313,4294.594556378997,-437.9950865100808
0.25,box,1.060660171779821,-1.0606601717798214,0.2,-2238.171709178482,3828.148183465455,-592.2643979233336
0.25,box,1.3858192987669298,-0.5740251485476355,0.2,-3786.412620686178,3276.577535107638,-1325.9650503584744
0.25,box,2.0,0.0,0.2,-4232.865164130102,-46.060734219512966,-794.3143095048931
0.25,box,1.8477590650225735,0.7653668647301796,0.2,-3013.607985816217,-2186.5836507265494,-528.4501427256546
0.25,box,1.4142135623730951,1.4142135623730951,0.2,-2080.973047006949,-3008.152810353974,-388.8805641236179
0.25,box,0.7653668647301797,1.8477590650225735,0.2,-1621.017236943354,-3153.4320115250007,-398.1156347435525
0.25,box,1.2246467991473532e-16,2.0,0.2,-50.37991183240564,-4440.652623401266,-548.2548420500797
0.25,box,-0.7653668647301795,1.8477590650225735,0.2,1358.3092390628178,-3385.333645630759,-429.20516380822613
0.25,box,-1.414213562373095,1.4142135623730951,0.2,2141.8551039166264,-3274.6659242464166,-413.957413115422
0.25,box,-1.8477590650225735,0.7653668647301798,0.2,3242.0413679363664,-2107.2646472891583,-608.2072346409287
0.25,box,-2.0,2.4492935982947064e-16,0.2,3703.497952378399,606.5666684687652,-784.7718190364163
0.25,box,-1.8477590650225737,-0.7653668647301793,0.2,2959.7694037553783,2308.9393094343,-558.3115278032581
0.25,box,-1.4142135623730954,-1.414213562373095,0.2,1946.4117640409836,3160.4890810962497,-409.00296437425374
0.25,box,-0.7653668647301807,-1.847759065022573,0.2,989.6853978752401,3790.818717751483,-349.2275046591378
0.25,box,-3.6739403974420594e-16,-2.0,0.2,-72.17624267818132,4338.285176862834,-360.17559518914203
0.25,box,0.76536686473018,-1.8477590650225733,0.2,-1102.6317701336527,4165.622915564329,-361.7349219216462
0.25,box,1.4142135623730947,-1.4142135623730954,0.2,-2165.551230746707,3530.974071732162,-391.08025537532785
0.25,box,1.847759065022573,-0.7653668647301808,0.2,-3363.309385080345,2275.2582489178485,-547.7599371767798
0.25,box,2.5,0.0,0.2,-3564.920498573201,53.01303871659766,-425.0325078533497
0.25,box,2.309698831278217,0.9567085809127245,0.2,-2865.7626103089146,-1796.3003858610248,-394.53636643930366
0.25,box,1.7677669529663689,1.7677669529663689,0.2,-2029.9395234322672,-2711.970764696759,-342.2406460673937
0.25,box,0.9567085809127246,2.309698831278217,0.2,-1380.0100663576181,-3132.076807580892,-314.3390327090149
0.25,box,1.5308084989341916e-16,2.5,0.2,61.660452196737936,-3904.351524082505,-280.2517858776584
0.25,box,-0.9567085809127243,2.309698831278217,0.2,1202.102844597971,-3360.3224324433572,-325.78138378148157
0.25,box,-1.7677669529663687,1.7677669529663689,0.2,1887.1588406379024,-2812.834336694304,-355.9238733572674
0.25,box,-2.309698831278217,0.9567085809127247,0.2,2962.828140403053,-1683.0708689062528,-414.3584778707186
0.25,box,-2.5,3.061616997868383e-16,0.2,3520.7757299690757,262.5000917039688,-436.00404142715564
0.25,box,-2.309698831278217,-0.9567085809127241,0.2,2804.1568793964793,1900.846479557707,-362.7359589045806
0.25,box,-1.7677669529663693,-1.7677669529663687,0.2,1789.026702611979,2853.263519534213,-334.67986984730817
0.25,box,-0.9567085809127258,-2.309698831278216,0.2,802.5630331024712,3169.0836887512564,-317.41125050595633
0.25,box,-4.592425496802574e-16,-2.5,0.2,-101.06848457796134,2903.383496679956,-355.60828298866693
0.25,box,0.956708580912725,-2.3096988312782165,0.2,-827.2406584472478,3127.2018133303072,-354.78458103700564
0.25,box,1.7677669529663684,-1.7677669529663693,0.2,-1778.596816322932,2909.7237319985516,-343.97790742604406
0.25,box,2.309698831278216,-0.956708580912726,0.2,-3127.256938188945,1944.5660629118568,-358.97806082484334
0.25,box,3.0,0.0,0.2,-3381.0137037783475,38.13467199607112,-308.5726988439041
0.25,box,2.77163859753386,1.1480502970952693,0.2,-2768.3291317683866,-1590.929424616146,-324.4194753448211
0.25,box,2.121320343559643,2.121320343559643,0.2,-1974.2001631034489,-2306.053254086529,-312.64571099882113
0.25,box,1.1480502970952695,2.77163859753386,0.2,-1052.6217671822064,-2764.5463795602577,-303.3390510104895
0.25,box,1.8369701987210297e-16,3.0,0.2,-99.59407795595197,-3117.8332619345447,-284.17032340513254
0.25,box,-1.1480502970952693,2.77163859753386,0.2,1012.2838519769832,-3077.1912053546234,-296.36528146938446
0.25,box,-2.1213203435596424,2.121320343559643,0.2,1845.315384945846,-2602.2953049223297,-326.0103605473277
0.25,box,-2.77163859753386,1.1480502970952697,0.2,2821.985046056084,-1483.1487443567678,-324.800793312428
0.25,box,-3.0,3.6739403974420594e-16,0.2,3193.2151136558114,155.81476035021404,-335.24378702426907
0.25,box,-2.7716385975338604,-1.148050297095269,0.2,2663.7619177606457,1719.378514543666,-305.891680437127
0.25,box,-2.121320343559643,-2.1213203435596424,0.2,1732.5312780751174,2553.175394117702,-302.0797566635384
0.25,box,-1.148050297095271,-2.7716385975338595,0.2,821.9280214500154,2812.035587625648,-271.32464105098245
0.25,box,-5.51091059616309e-16,-3.0,0.2,-90.84383995128756,2544.723460484734,-320.2645126564137
0.25,box,1.14805029709527,-2.77163859753386,0.2,-823.7981829631287,2636.9103912085975,-318.0069242376517
0.25,box,2.121320343559642,-2.121320343559643,0.2,-1674.96180282512,2576.3488326689903,-299.1219944223833
0.25,box,2.7716385975338595,-1.148050297095271,0.2,-2566.849108256044,1502.358895173848,-349.6803647302308
0.25,box,0.5,0.0,0.5,-1478.6235975629606,-547.0062425533106,-3994.281790588284
0.25,box,0.46193976625564337,0.1913417161825449,0.5,-1429.4659648866095,-1425.375989200795,-3603.8956705950495
0.25,box,0.3535533905932738,0.3535533905932738,0.5,-1122.3552600707387,-2066.7028358264974,-3379.0705961601607
0.25,box,0.19134171618254492,0.46193976625564337,0.5,-673.821867592874,-2507.584453547553,-3242.8676925693217
0.25,box,3.061616997868383e-17,0.5,0.5,-539.81652834134,-2697.3528808330084,-3124.2183053773624
0.25,box,-0.19134171618254486,0.46193976625564337,0.5,-232.9978674931598,-2179.567941590975,-3548.7264067749006
0.25,box,-0.35355339059327373,0.3535533905932738,0.5,558.9984183122383,-1476.294758708763,-3698.3382483504656
0.25,box,-0.46193976625564337,0.19134171618254495,0.5,1170.3327398762326,-684.4952743856853,-3722.6589692763905
0.25,box,-0.5,6.123233995736766e-17,0.5,1693.626985415314,-219.70959201963717,-3985.159878683611
0.25,box,-0.4619397662556434,-0.19134171618254484,0.5,1667.1125010844562,1265.9252077725723,-4036.3262894946715
0.25,box,-0.35355339059327384,-0.35355339059327373,0.5,1126.9672427815983,2423.615076729132,-3743.9708772238764
0.25,box,-0.19134171618254517,-0.46193976625564326,0.5,689.1910214326184,3137.09945867909,-3388.9339531240025
0.25,box,-9.184850993605148e-17,-0.5,0.5,211.8632827087133,3170.8084788321726,-3373.899539363294
0.25,box,0.191341716182545,-0.4619397662556433,0.5,-398.6397968896277,2744.8779574081004,-3482.3711146874657
0.25,box,0.3535533905932737,-0.35355339059327384,0.5,-794.6229854322679,2018.335770116946,-3739.5985053086606
0.25,box,0.46193976625564326,-0.1913417161825452,0.5,-1051.5782244366085,928.8158844550202,-3992.8597092794753
0.25,box,1.0,0.0,0.5,-2680.0293196015627,-1424.5826917774393,-3273.20227367185
0.25,box,0.9238795325112867,0.3826834323650898,0.5,-2212.316590139065,-1858.2608993658098,-2620.1586301395346
0.25,box,0.7071067811865476,0.7071067811865476,0.5,-1618.9794844070595,-2763.466801653825,-2211.490082194772
0.25,box,0.38268343236508984,0.9238795325112867,0.5,-878.6046429145758,-3292.449322248949,-1784.9547737407952
0.25,box,6.123233995736766e-17,1.0,0.5,-412.3217153948863,-3270.493795489041,-1787.0634379737312
0.25,box,-0.3826834323650897,0.9238795325112867,0.5,285.3207908930784,-3544.8599804595297,-2152.2362564596915
0.25,box,-0.7071067811865475,0.7071067811865476,0.5,1407.019182693906,-2971.8114847735587,-2921.5507948040145
0.25,box,-0.9238795325112867,0.3826834323650899,0.5,2139.1789153505997,-1074.3700068002381,-3440.9054963276353
0.25,box,-1.0,1.2246467991473532e-16,0.5,2693.1692419038877,653.1607966923907,-3203.079170703379
