tau,eta,forward_fraction,relays,passive,forward_after_n,one_step_balance_error,direct,forward,backward,retained,external_input
3,1,1,10,True,1.0,0.0,0.049787068367863944,0.950212931632136,0.0,0.0,0.0
3,1,1,100,True,1.0,0.0,0.049787068367863944,0.950212931632136,0.0,0.0,0.0
3,1.2,0,1,False,0.049787068367863944,-1.6653345369377348e-16,0.049787068367863944,0.0,1.1402555179585632,0.0,0.19004258632642718
3,1.2,0,2,False,0.0024787521766663585,-1.6653345369377348e-16,0.049787068367863944,0.0,1.1402555179585632,0.0,0.19004258632642718
3,1.2,0,10,False,9.357622968840177e-14,-1.6653345369377348e-16,0.049787068367863944,0.0,1.1402555179585632,0.0,0.19004258632642718
3,1.2,0,100,False,5.14820022241203e-131,-1.6653345369377348e-16,0.049787068367863944,0.0,1.1402555179585632,0.0,0.19004258632642718
3,1.2,0.25,1,False,0.33485094785750474,-1.6653345369377348e-16,0.049787068367863944,0.2850638794896408,0.8551916384689223,0.0,0.19004258632642718
3,1.2,0.25,2,False,0.11212515728106937,-1.6653345369377348e-16,0.049787068367863944,0.2850638794896408,0.8551916384689223,0.0,0.19004258632642718
3,1.2,0.25,10,False,1.7722105853236205e-05,-1.6653345369377348e-16,0.049787068367863944,0.2850638794896408,0.8551916384689223,0.0,0.19004258632642718
3,1.2,0.25,100,False,3.055999384789563e-48,-1.6653345369377348e-16,0.049787068367863944,0.2850638794896408,0.8551916384689223,0.0,0.19004258632642718
3,1.2,0.5,1,False,0.6199148273471455,-1.6653345369377348e-16,0.049787068367863944,0.5701277589792816,0.5701277589792816,0.0,0.19004258632642718
3,1.2,0.5,2,False,0.38429439316484126,-1.6653345369377348e-16,0.049787068367863944,0.5701277589792816,0.5701277589792816,0.0,0.19004258632642718
3,1.2,0.5,10,False,0.00838147088799248,-1.6653345369377348e-16,0.049787068367863944,0.5701277589792816,0.5701277589792816,0.0,0.19004258632642718
3,1.2,0.5,100,False,1.7108124766807692e-21,-1.6653345369377348e-16,0.049787068367863944,0.5701277589792816,0.5701277589792816,0.0,0.19004258632642718
3,1.2,1,1,False,1.190042586326427,-1.6653345369377348e-16,0.049787068367863944,1.1402555179585632,0.0,0.0,0.19004258632642718
3,1.2,1,2,False,1.4162013572704915,-1.6653345369377348e-16,0.049787068367863944,1.1402555179585632,0.0,0.0,0.19004258632642718
3,1.2,1,10,False,5.696722065087967,-1.6653345369377348e-16,0.049787068367863944,1.1402555179585632,0.0,0.0,0.19004258632642718
3,1.2,1,100,False,35995674.31209596,-1.6653345369377348e-16,0.049787068367863944,1.1402555179585632,0.0,0.0,0.19004258632642718
10,0,0,1,True,4.5399929762484854e-05,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0,2,True,2.061153622438558e-09,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0,10,True,3.720075976020838e-44,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0,100,True,0.0,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0.25,1,True,4.5399929762484854e-05,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0.25,2,True,2.061153622438558e-09,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0.25,10,True,3.720075976020838e-44,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0.25,100,True,0.0,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0.5,1,True,4.5399929762484854e-05,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0.5,2,True,2.061153622438558e-09,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0.5,10,True,3.720075976020838e-44,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,0.5,100,True,0.0,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,1,1,True,4.5399929762484854e-05,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,1,2,True,2.061153622438558e-09,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,1,10,True,3.720075976020838e-44,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0,1,100,True,0.0,0.0,4.5399929762484854e-05,0.0,0.0,0.9999546000702375,0.0
10,0.25,0,1,True,4.5399929762484854e-05,0.0,4.5399929762484854e-05,0.0,0.24998865001755938,0.7499659500526781,0.0
10,0.25,0,2,True,2.061153622438558e-09,0.0,4.5399929762484854e-05,0.0,0.24998865001755938,0.7499659500526781,0.0
10,0.25,0,10,True,3.720075976020838e-44,0.0,4.5399929762484854e-05,0.0,0.24998865001755938,0.7499659500526781,0.0
10,0.25,0,100,True,0.0,0.0,4.5399929762484854e-05,0.0,0.24998865001755938,0.7499659500526781,0.0
10,0.25,0.25,1,True,0.06254256243415234,0.0,4.5399929762484854e-05,0.062497162504389844,0.18749148751316952,0.7499659500526781,0.0
10,0.25,0.25,2,True,0.0039115721158298426,0.0,4.5399929762484854e-05,0.062497162504389844,0.18749148751316952,0.7499659500526781,0.0
10,0.25,0.25,10,True,9.15707366028415e-13,0.0,4.5399929762484854e-05,0.062497162504389844,0.18749148751316952,0.7499659500526781,0.0
10,0.25,0.25,100,True,4.145406051244491e-121,0.0,4.5399929762484854e-05,0.062497162504389844,0.18749148751316952,0.7499659500526781,0.0
10,0.25,0.5,1,True,0.12503972493854218,0.0,4.5399929762484854e-05,0.12499432500877969,0.12499432500877969,0.7499659500526781,0.0
10,0.25,0.5,2,True,0.01563493281270629,0.0,4.5399929762484854e-05,0.12499432500877969,0.12499432500877969,0.7499659500526781,0.0
10,0.25,0.5,10,True,9.342865494832884e-10,0.0,4.5399929762484854e-05,0.12499432500877969,0.12499432500877969,0.7499659500526781,0.0
10,0.25,0.5,100,True,5.067584107047219e-91,0.0,4.5399929762484854e-05,0.12499432500877969,0.12499432500877969,0.7499659500526781,0.0
10,0.25,1,1,True,0.25003404994732187,0.0,4.5399929762484854e-05,0.24998865001755938,0.0,0.7499659500526781,0.0
10,0.25,1,2,True,0.06251702613305984,0.0,4.5399929762484854e-05,0.24998865001755938,0.0,0.7499659500526781,0.0
10,0.25,1,10,True,9.549740152009497e-07,0.0,4.5399929762484854e-05,0.24998865001755938,0.0,0.7499659500526781,0.0
10,0.25,1,100,True,6.308346590222388e-61,0.0,4.5399929762484854e-05,0.24998865001755938,0.0,0.7499659500526781,0.0
10,0.5,0,1,True,4.5399929762484854e-05,0.0,4.5399929762484854e-05,0.0,0.49997730003511875,0.49997730003511875,0.0
10,0.5,0,2,True,2.061153622438558e-09,0.0,4.5399929762484854e-05,0.0,0.49997730003511875,0.49997730003511875,0.0
10,0.5,0,10,True,3.720075976020838e-44,0.0,4.5399929762484854e-05,0.0,0.49997730003511875,0.49997730003511875,0.0
10,0.5,0,100,True,0.0,0.0,4.5399929762484854e-05,0.0,0.49997730003511875,0.49997730003511875,0.0
10,0.5,0.25,1,True,0.12503972493854218,0.0,4.5399929762484854e-05,0.12499432500877969,0.37498297502633904,0.49997730003511875,0.0
10,0.5,0.25,2,True,0.01563493281270629,0.0,4.5399929762484854e-05,0.12499432500877969,0.37498297502633904,0.49997730003511875,0.0
10,0.5,0.25,10,True,9.342865494832884e-10,0.0,4.5399929762484854e-05,0.12499432500877969,0.37498297502633904,0.49997730003511875,0.0
10,0.5,0.25,100,True,5.067584107047219e-91,0.0,4.5399929762484854e-05,0.12499432500877969,0.37498297502633904,0.49997730003511875,0.0
10,0.5,0.5,1,True,0.25003404994732187,0.0,4.5399929762484854e-05,0.24998865001755938,0.24998865001755938,0.49997730003511875,0.0
10,0.5,0.5,2,True,0.06251702613305984,0.0,4.5399929762484854e-05,0.24998865001755938,0.24998865001755938,0.49997730003511875,0.0
10,0.5,0.5,10,True,9.549740152009497e-07,0.0,4.5399929762484854e-05,0.24998865001755938,0.24998865001755938,0.49997730003511875,0.0
10,0.5,0.5,100,True,6.308346590222388e-61,0.0,4.5399929762484854e-05,0.24998865001755938,0.24998865001755938,0.49997730003511875,0.0
10,0.5,1,1,True,0.5000226999648812,0.0,4.5399929762484854e-05,0.49997730003511875,0.0,0.49997730003511875,0.0
10,0.5,1,2,True,0.25002270048016967,0.0,4.5399929762484854e-05,0.49997730003511875,0.0,0.49997730003511875,0.0
10,0.5,1,10,True,0.0009770059492780936,0.0,4.5399929762484854e-05,0.49997730003511875,0.0,0.49997730003511875,0.0
10,0.5,1,100,True,7.924503886589643e-31,0.0,4.5399929762484854e-05,0.49997730003511875,0.0,0.49997730003511875,0.0
10,1,0,1,True,4.5399929762484854e-05,0.0,4.5399929762484854e-05,0.0,0.9999546000702375,0.0,0.0
10,1,0,2,True,2.061153622438558e-09,0.0,4.5399929762484854e-05,0.0,0.9999546000702375,0.0,0.0
10,1,0,10,True,3.720075976020838e-44,0.0,4.5399929762484854e-05,0.0,0.9999546000702375,0.0,0.0
10,1,0,100,True,0.0,0.0,4.5399929762484854e-05,0.0,0.9999546000702375,0.0,0.0
10,1,0.25,1,True,0.25003404994732187,0.0,4.5399929762484854e-05,0.24998865001755938,0.7499659500526781,0.0,0.0
10,1,0.25,2,True,0.06251702613305984,0.0,4.5399929762484854e-05,0.24998865001755938,0.7499659500526781,0.0,0.0
10,1,0.25,10,True,9.549740152009497e-07,0.0,4.5399929762484854e-05,0.24998865001755938,0.7499659500526781,0.0,0.0
10,1,0.25,100,True,6.308346590222388e-61,0.0,4.5399929762484854e-05,0.24998865001755938,0.7499659500526781,0.0,0.0
10,1,0.5,1,True,0.5000226999648812,0.0,4.5399929762484854e-05,0.49997730003511875,0.49997730003511875,0.0,0.0
10,1,0.5,2,True,0.25002270048016967,0.0,4.5399929762484854e-05,0.49997730003511875,0.49997730003511875,0.0,0.0
10,1,0.5,10,True,0.0009770059492780936,0.0,4.5399929762484854e-05,0.49997730003511875,0.49997730003511875,0.0,0.0
10,1,0.5,100,True,7.924503886589643e-31,0.0,4.5399929762484854e-05,0.49997730003511875,0.49997730003511875,0.0,0.0
10,1,1,1,True,1.0,0.0,4.5399929762484854e-05,0.9999546000702375,0.0,0.0,0.0
10,1,1,2,True,1.0,0.0,4.5399929762484854e-05,0.9999546000702375,0.0,0.0,0.0
10,1,1,10,True,1.0,0.0,4.5399929762484854e-05,0.9999546000702375,0.0,0.0,0.0
10,1,1,100,True,1.0,0.0,4.5399929762484854e-05,0.9999546000702375,0.0,0.0,0.0
10,1.2,0,1,False,4.5399929762484854e-05,5.551115123125783e-17,4.5399929762484854e-05,0.0,1.199945520084285,0.0,0.19999092001404745
10,1.2,0,2,False,2.061153622438558e-09,5.551115123125783e-17,4.5399929762484854e-05,0.0,1.199945520084285,0.0,0.19999092001404745
10,1.2,0,10,False,3.720075976020838e-44,5.551115123125783e-17,4.5399929762484854e-05,0.0,1.199945520084285,0.0,0.19999092001404745
10,1.2,0,100,False,0.0,5.551115123125783e-17,4.5399929762484854e-05,0.0,1.199945520084285,0.0,0.19999092001404745
10,1.2,0.25,1,False,0.30003177995083374,-1.6653345369377348e-16,4.5399929762484854e-05,0.29998638002107125,0.8999591400632136,0.0,0.19999092001404745
10,1.2,0.25,2,False,0.09001906898046552,-1.6653345369377348e-16,4.5399929762484854e-05,0.29998638002107125,0.8999591400632136,0.0,0.19999092001404745
10,1.2,0.25,10,False,5.911158230437082e-06,-1.6653345369377348e-16,4.5399929762484854e-05,0.29998638002107125,0.8999591400632136,0.0,0.19999092001404745
10,1.2,0.25,100,False,5.208658057147616e-53,-1.6653345369377348e-16,4.5399929762484854e-05,0.29998638002107125,0.8999591400632136,0.0,0.19999092001404745
10,1.2,0.5,1,False,0.600018159971905,5.551115123125783e-17,4.5399929762484854e-05,0.5999727600421425,0.5999727600421425,0.0,0.19999092001404745
10,1.2,0.5,2,False,0.36002179229607056,5.551115123125783e-17,4.5399929762484854e-05,0.5999727600421425,0.5999727600421425,0.0,0.19999092001404745
10,1.2,0.5,10,False,0.006048447956042546,5.551115123125783e-17,4.5399929762484854e-05,0.5999727600421425,0.5999727600421425,0.0,0.19999092001404745
10,1.2,0.5,100,False,6.55298963570672e-23,5.551115123125783e-17,4.5399929762484854e-05,0.5999727600421425,0.5999727600421425,0.0,0.19999092001404745
10,1.2,1,1,False,1.1999909200140475,5.551115123125783e-17,4.5399929762484854e-05,1.199945520084285,0.0,0.0,0.19999092001404745
10,1.2,1,2,False,1.43997820811616,5.551115123125783e-17,4.5399929762484854e-05,1.199945520084285,0.0,0.0,0.19999092001404745
10,1.2,1,10,False,6.191267931021187,5.551115123125783e-17,4.5399929762484854e-05,1.199945520084285,0.0,0.0,0.19999092001404745
10,1.2,1,100,False,82755332.48376931,5.551115123125783e-17,4.5399929762484854e-05,1.199945520084285,0.0,0.0,0.19999092001404745
