kind	value	source
plateifu	7964-12705	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7964-3704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7964-6103	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	7964-9101	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	7968-1901	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	7968-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7972-12701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7972-3702	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	7975-12701	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	7975-12705	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	7975-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7975-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7975-6101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7977-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7977-12704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7977-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7977-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7977-3701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7977-3702	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	7977-6103	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	7979-12701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7979-12705	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7979-1901	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	7979-3701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7979-3704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	7979-9101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7990-12701	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	7990-12704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	7990-12705	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	7990-1902	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	7990-3701	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	7990-3704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7990-6101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7990-9102	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	7991-12701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7991-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7991-12704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	7991-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7991-3704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7992-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7992-6101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7992-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7993-12704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7993-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7993-6103	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	7993-6104	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8077-12704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8077-12705	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8077-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8077-6104	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8078-9102	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8079-12704	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8079-12705	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8079-3703	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8080-12701	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8080-12703	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8080-12705	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8080-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8080-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8080-3704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8080-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8081-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8081-3701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8081-6103	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8081-9101	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8081-9102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8082-12701	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8082-12704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8082-3702	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8082-3703	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8082-6101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8082-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8083-12704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8083-1901	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8083-3704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8083-6104	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8084-12703	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8084-1902	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8084-6101	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8084-6104	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8084-9102	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8085-12701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8085-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8085-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8085-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8085-3704	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8085-6104	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8085-9102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8091-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8091-6101	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8091-6103	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8092-3702	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8096-1902	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8097-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8097-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8097-3703	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8131-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8131-3701	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8132-3704	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8132-6101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8134-12702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8134-12705	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8134-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8134-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8135-12702	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8135-12704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8135-3701	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8135-6101	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8135-6102	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8135-6103	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8135-9101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8135-9102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8137-12704	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8137-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8137-6101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8137-9101	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8137-9102	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8138-12703	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8138-12704	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8138-3702	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8138-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8138-9102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8139-3704	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8139-9102	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8140-12703	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8140-3704	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8140-6101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8140-6103	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8140-9102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8141-6101	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8143-12701	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8143-6104	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8143-9101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8144-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8144-3703	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8145-12704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8145-3704	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8145-9102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8146-12701	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8146-3701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8146-3702	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8146-6103	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8147-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8147-6103	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8148-12703	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8148-12705	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8148-3701	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8148-3704	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8148-9101	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8148-9102	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8149-3702	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8150-12703	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8150-3704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8150-6101	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8150-6102	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8150-9101	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8152-3703	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8152-9102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8153-12705	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8153-1901	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8153-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8153-9102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8154-12701	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8154-12703	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8154-12705	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8154-1901	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8154-3703	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8154-9102	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8156-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8156-3704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8156-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8156-6104	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8158-12702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
