axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	dimensionless_potential	log_dimensionless_potential	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	gema_zcomp_1mpc_percent	gema_zcomp_5mpc_percent	gema_footprint_1mpc	gema_footprint_5mpc	gema_nneigh	gema_q_nn	gema_dnn_mpc	gema_q_lss	gema_eta_k	gema_dkn_mpc
8.309020000000e-01	2.199117000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.513011932373e+01	2.019997000000e+00	0.000000000000e+00	8.398000000000e-01	3.065183000000e-02	2.283798000000e+00	-1.929344000000e+00	-5.653312000000e+00	7.199880335291e-01	5.064084215789e-01	-1.253466282542e+01	1.098961754042e+01	-8.243702067658e-01	9.549641473361e+00	1-295367	-4.414826719916e+00	9048-3704	2.460981445312e+02	9.602850000000e-02	6.000000000000e+00	2.850721000000e-02	2.980304000000e-02	3.209286000000e+00	2.289791174768e+03	9.763770000029e+10	5.247930000000e+00	8.903247690530e-07	-6.050451544277e+00	4.941414472070e-10	1.612741755931e+08	8.207564830530e+00	1.000000000000e+02	5.454499816895e+01	1	1	6	-4.781629600000e+00	2.422964300000e+00	-4.399508000000e+00	-1.846182300000e+00	4.061794300000e+00
9.155510000000e-01	2.004029000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.474448013306e+01	1.807005000000e+00	0.000000000000e+00	8.213000000000e-01	4.555887000000e+00	2.381341000000e+00	-7.546878000000e-01	-4.316397000000e+00	5.471702095556e-01	7.795592644211e-01	-1.148637561485e+01	1.081100495551e+01	-5.843213295148e-01	9.716664536398e+00	1-295709	-4.584747163421e+00	9048-6103	2.449857177734e+02	8.812190000000e-02	6.000000000000e+00	2.111686000000e-01	2.823731000000e-01	6.019484000000e+00	5.870370586496e+02	6.471500000008e+10	3.525090000000e+00	8.785241304725e-07	-6.056246305214e+00	7.258959040672e-10	3.527002094246e+08	8.547405717541e+00	7.500000000000e+01	7.600000000000e+01	1	1	19	-2.234426300000e+00	2.164393000000e-01	-2.073466500000e+00	2.310534000000e-01	8.247191000000e-01
6.728630000000e-01	1.745623000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.605520248413e+01	1.479850000000e+00	0.000000000000e+00	8.762000000000e-01	8.359071000000e+00	3.310352000000e+00	3.815185000000e+00	8.419299000000e-01	6.631843636932e-01	8.031931127538e-01	-1.114055920603e+01	1.014509380475e+01	-6.628517449878e-01	8.818725077361e+00	1-270135	-4.077770356834e+00	9049-12704	2.480423889160e+02	4.949640000000e-02	3.478610000000e+00	1.010496000000e-01	1.183928000000e-01	6.356135000000e+00	1.196445424059e+03	1.396670000007e+10	4.604520000000e+00	1.451537933560e-07	-6.838171610111e+00	9.181949224693e-11	3.415482813774e+07	7.533452104368e+00	5.000000000000e+01	4.166699981689e+01	1	1	31	-4.111469300000e+00	4.327232000000e-01	-3.336087000000e+00	-2.893208000000e-01	1.229600700000e+00
8.456700000000e-01	1.535472000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.620647430420e+01	1.356770000000e+00	0.000000000000e+00	5.762000000000e-01	1.975058000000e+01	3.486151000000e+00	4.363125000000e+00	2.353256000000e+00	5.536828168447e-01	8.960677618477e-01	-1.074797309591e+01	1.103873537576e+01	-4.609384616131e-01	9.931369742070e+00	1-269632	-4.688843462613e+00	9049-1901	2.475609741211e+02	1.314570000000e-01	5.182200000000e+00	1.953270000000e+00	2.351279000000e+00	7.871686000000e+00	8.350148975541e+02	1.093290000000e+11	3.578350000000e+00	1.462081250247e-06	-5.835028492253e+00	1.190089302830e-09	5.696371644381e+08	8.755598315923e+00	1.000000000000e+02	5.833300018311e+01	1	1	7	-3.461012600000e+00	7.216535000000e-01	-3.402665900000e+00	-1.838227400000e+00	4.037070300000e+00
8.559500000000e-01	1.814712000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.477657699585e+01	1.593791000000e+00	0.000000000000e+00	7.030000000000e-01	5.870626000000e+00	2.486903000000e+00	1.358059000000e+00	-1.587689000000e+00	4.815114221793e-01	1.062678232772e+00	-1.147193184818e+01	9.821740114671e+00	-4.867494960445e-01	8.858717270313e+00	1-295095	-4.188602924067e+00	9049-3701	2.483486633301e+02	4.103860000000e-02	2.082020000000e+00	2.237733000000e-02	7.396325000000e-02	1.155256000000e+01	2.183469639436e+03	6.633459999995e+09	3.030480000000e+00	1.047484586944e-07	-6.979852358676e+00	1.006762614167e-10	5.690065147778e+07	7.755117238831e+00	3.333300018311e+01	4.659099960327e+01	1	1	45	-5.493920300000e+00	2.149622000000e+00	-4.785372700000e+00	-1.294989100000e+00	2.660644500000e+00
8.093910000000e-01	1.683560000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.598689651489e+01	1.436761000000e+00	0.000000000000e+00	6.388000000000e-01	1.367044000000e+01	3.056551000000e+00	3.928988000000e+00	9.890254000000e-01	5.122119641464e-01	9.071518352930e-01	-1.094396523275e+01	9.751169746570e+00	-7.069847987306e-01	8.726745818277e+00	1-269634	-4.107266927065e+00	9049-3702	2.476623229980e+02	4.900040000000e-02	1.213340000000e+00	6.415116000000e-02	9.229898000000e-02	8.075173000000e+00	6.766160162952e+01	5.638580000000e+09	3.252460000000e+00	8.296152587750e-08	-7.081123268744e+00	7.429432268425e-11	3.912417968610e+07	7.592445244828e+00	8.000000000000e+01	4.084500122070e+01	1	1	30	-1.110063600000e+00	6.883970000000e-02	-1.055838500000e+00	1.773789000000e-01	8.594043000000e-01
6.271180000000e-01	2.304693000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.621181488037e+01	2.057548000000e+00	0.000000000000e+00	9.123000000000e-01	7.994028000000e-01	2.055451000000e+00	-1.965754000000e+00	-6.301092000000e+00	6.461938809084e-01	1.110149806502e+00	-1.213953272333e+01	1.087452646250e+01	-2.863361936939e-01	9.582138700684e+00	1-270160	-4.467972409888e+00	9049-3703	2.482746124268e+02	6.601840000000e-02	3.943200000000e+00	5.432425000000e-02	6.185893000000e-02	1.288694000000e+01	6.586896279217e+02	7.490769999984e+10	4.427860000000e+00	8.095646391424e-07	-6.091748469576e+00	5.325354338311e-10	2.059947777140e+08	8.313856210472e+00	8.571399688721e+01	7.037000274658e+01	1	1	57	-1.349728500000e+00	1.257244000000e-01	-1.207371600000e+00	1.227785600000e+00	3.837620000000e-01
5.682840000000e-01	1.385404000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.539540290833e+01	1.228917000000e+00	0.000000000000e+00	4.919000000000e-01	4.341697000000e+01	4.273698000000e+00	5.406390000000e+00	3.713949000000e+00	5.866188067559e-01	1.159617717630e+00	-1.036038328661e+01	9.649329016146e+00	-4.086865801157e-01	8.476091402634e+00	1-295832	-3.944736297939e+00	9049-6102	2.470283813477e+02	4.168400000000e-02	1.071200000000e+00	1.945117000000e-01	3.646925000000e-01	1.444168000000e+01	1.119192994051e+03	4.459939999998e+09	3.860280000000e+00	5.528778081393e-08	-7.257370841778e+00	4.171586103934e-11	1.850904394624e+07	7.267383986576e+00	8.571399688721e+01	5.157899856567e+01	1	1	55	-3.267108400000e+00	5.551944000000e-01	-2.933095900000e+00	2.299127000000e-01	8.254414000000e-01
3.957200000000e-01	1.884339000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.585795974731e+01	1.643365000000e+00	0.000000000000e+00	7.976000000000e-01	4.689070000000e+00	2.327986000000e+00	7.733562000000e-01	-2.736108000000e+00	6.531459168489e-01	1.123051868471e+00	-1.162149989244e+01	1.022730554344e+01	-3.876877676702e-01	8.921013709740e+00	1-269986	-4.133933896445e+00	9049-9101	2.481902923584e+02	4.971530000000e-02	3.486450000000e+00	4.034648000000e-02	1.449459000000e-01	1.327553000000e+01	1.735973967984e+03	1.687740000010e+10	4.499310000000e+00	1.795058371259e-07	-6.745921424577e+00	1.162046532770e-10	4.423633961360e+07	7.645779183591e+00	3.636399841309e+01	4.533300018311e+01	1	1	35	-4.356042400000e+00	4.859569000000e-01	-3.278067800000e+00	-4.955973000000e-01	1.440532100000e+00
7.922350000000e-01	2.100774000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.389333152771e+01	1.901745000000e+00	0.000000000000e+00	7.967000000000e-01	3.105048000000e-01	2.215909000000e+00	-4.402738000000e-01	-4.983975000000e+00	9.442274491630e-01	5.906735659979e-01	-1.270169932915e+01	1.105060400005e+01	-6.875983583312e-01	9.162149101724e+00	1-295241	-4.108960826281e+00	9050-12702	2.457387237549e+02	6.273940000000e-02	4.920040000000e+00	2.233082000000e-02	4.862383000000e-02	3.896490000000e+00	2.171509610607e+03	1.123580000000e+11	8.794830000001e+00	6.113578594068e-07	-6.213704500281e+00	2.024691740407e-10	3.943056891690e+07	7.595833043259e+00	8.666699981689e+01	8.500000000000e+01	1	1	86	-1.869688900000e+00	2.667079000000e-01	-1.373143200000e+00	7.699644000000e-01	5.453421000000e-01
7.084420000000e-01	1.861401000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.404205703735e+01	1.657605000000e+00	0.000000000000e+00	7.962000000000e-01	3.871382000000e+00	2.432741000000e+00	4.699554000000e-01	-1.971486000000e+00	9.304176755954e-01	6.090463403087e-01	-1.176257029334e+01	1.079121188953e+01	-7.551461826441e-01	8.930376538340e+00	1-295629	-3.999979431373e+00	9050-12704	2.452072448730e+02	5.770350000000e-02	6.000000000000e+00	1.068173000000e-01	4.437929000000e-01	4.064867000000e+00	2.791347676999e+03	6.183179999983e+10	8.519570000001e+00	3.473067010133e-07	-6.459286837233e+00	1.187370754392e-10	2.387098024892e+07	7.377870253441e+00	1.000000000000e+02	6.000000000000e+01	1	1	31	-4.696131000000e-01	8.036890000000e-02	-2.684161000000e-01	1.047222800000e+00	4.408081000000e-01
7.459940000000e-01	2.101271000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.417180442810e+01	1.830177000000e+00	0.000000000000e+00	7.683000000000e-01	2.621022000000e-01	2.470237000000e+00	2.029655000000e-01	-3.509348000000e+00	4.978774221061e-01	1.306865532547e+00	-1.274995929371e+01	1.064544388528e+01	1.598296755887e-01	9.649689041066e+00	1-295212	-4.575905809480e+00	9050-1901	2.459240264893e+02	4.305940000000e-02	6.000000000000e+00	7.861123000000e-03	1.281302000000e-02	2.027055000000e+01	1.088815891448e+03	4.420220000015e+10	3.146860000000e+00	6.721797301496e-07	-6.172514587994e+00	6.221553650405e-10	3.386281123303e+08	8.529723009659e+00	5.000000000000e+01	4.400000000000e+01	1	1	22	-2.948979400000e+00	2.113004000000e-01	-2.942827200000e+00	-8.473406000000e-01	1.886994700000e+00
7.758370000000e-01	2.112052000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.248142814636e+01	1.885645000000e+00	0.000000000000e+00	8.836000000000e-01	3.243694000000e-01	2.206805000000e+00	-1.743033000000e+00	-4.790115000000e+00	7.792681213196e-01	9.047758988236e-01	-1.255402453203e+01	1.102510506008e+01	-3.274584643709e-01	9.466568817440e+00	1-550824	-4.343650348060e+00	9050-6101	2.463169708252e+02	5.914780000000e-02	6.000000000000e+00	2.958561000000e-02	5.021388000000e-02	8.031116000000e+00	1.117234110891e+03	1.059510000003e+11	6.015450000001e+00	8.428608612742e-07	-6.074244112408e+00	4.081113065715e-10	1.162015943403e+08	8.065212086819e+00	5.000000000000e+01	4.545500183105e+01	1	1	20	-1.490665300000e+00	1.514775000000e-01	-1.488058600000e+00	-3.544887000000e-01	1.292667200000e+00
9.509240000000e-01	1.581157000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.248570632935e+01	1.408332000000e+00	0.000000000000e+00	5.937000000000e-01	1.266292000000e+01	3.368016000000e+00	3.369176000000e+00	7.739295000000e-01	4.117459360126e-01	7.718311612011e-01	-1.095450525314e+01	9.187379693239e+00	-7.338250052618e-01	8.363887821214e+00	1-318728	-3.976070942601e+00	9050-6102	2.458592529297e+02	3.752060000000e-02	1.670970000000e+00	1.709521000000e-02	6.410923000000e-02	5.913317000000e+00	5.608518391748e+02	1.539499999999e+09	2.580750000000e+00	2.854648933487e-08	-7.544447293942e+00	3.221792978438e-11	2.138224374296e+07	7.330053275899e+00	1.000000000000e+02	4.687500000000e+01	1	1	50	-2.975258600000e+00	4.369337000000e-01	-2.945505600000e+00	-6.041946000000e-01	1.565748600000e+00
9.537260000000e-01	2.007817000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.391523361206e+01	1.786406000000e+00	0.000000000000e+00	7.152000000000e-01	3.602555000000e-01	2.403145000000e+00	3.787409000000e-01	-3.235276000000e+00	5.124949512909e-01	7.518309386545e-01	-1.244086403401e+01	1.092300555764e+01	-5.755574512640e-01	9.898015655055e+00	1-318519	-4.692760351882e+00	9050-6103	2.446945190430e+02	1.044020000000e-01	4.438110000000e+00	3.034880000000e-02	3.750093000000e-02	5.647171000000e+00	2.244934859978e+03	8.375400000066e+10	3.254580000000e+00	1.231486216080e-06	-5.909570444819e+00	1.102111323521e-09	5.800054767777e+08	8.763432094465e+00	1.000000000000e+02	7.307700347900e+01	1	1	19	-1.791846300000e+00	3.296047000000e-01	-1.781334800000e+00	-4.124889000000e-01	1.351512700000e+00
8.811250000000e-01	2.153061000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.395413970947e+01	1.911877000000e+00	0.000000000000e+00	7.953000000000e-01	1.916787000000e+00	2.280210000000e+00	-2.396565000000e+00	-4.997726000000e+00	8.059430831786e-01	5.186619695840e-01	-1.185578852957e+01	1.076636896925e+01	-6.801736303548e-01	9.154482802898e+00	1-295272	-4.174269859859e+00	9050-6104	2.456846008301e+02	5.909930000000e-02	6.000000000000e+00	8.139176000000e-02	1.113476000000e-01	3.301125000000e+00	2.021713906910e+03	5.839409999936e+10	6.396510000000e+00	4.368625685600e-07	-6.359655165097e+00	1.989264866375e-10	5.326612579718e+07	7.726451110412e+00	9.285700225830e+01	6.444400024414e+01	1	1	29	-1.343877800000e+00	1.121151000000e-01	-1.019169300000e+00	2.008732400000e+00	2.107397000000e-01
7.847460000000e-01	1.860504000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.690477371216e+01	1.662120000000e+00	0.000000000000e+00	5.757000000000e-01	4.174969000000e-02	2.576212000000e+00	4.861836000000e-01	-2.164512000000e+00	5.718042962420e-01	6.856488702452e-01	-1.286314410241e+01	9.259070403509e+00	-7.414740584126e-01	8.115461811025e+00	1-456757	-3.771828757391e+00	9051-6103	1.941501312256e+02	2.633430000000e-02	1.478760000000e+00	2.488435000000e-04	1.284500000000e-03	4.848963000000e+00	4.785293920140e+02	1.815810000002e+09	3.730820000000e+00	2.329083485996e-08	-7.632814943901e+00	1.818325463238e-11	8.347739836225e+06	6.921568905481e+00	6.538500213623e+01	5.821300125122e+01	1	1	278	-5.122810400000e+00	3.101262000000e-01	-2.808119800000e+00	1.102335900000e+00	4.225504000000e-01
3.081760000000e-01	1.780155000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.381160354614e+01	1.515103000000e+00	0.000000000000e+00	8.137000000000e-01	8.050284000000e+00	2.984152000000e+00	2.729083000000e+00	-3.037226000000e-01	1.143829509416e+00	9.129137718481e-01	-1.136065195534e+01	1.057027901413e+01	-5.784406564051e-01	8.282619995299e+00	1-318397	-3.569395242942e+00	9086-12701	2.428783111572e+02	3.192270000000e-02	1.858920000000e+00	1.620418000000e-01	2.581099000000e-01	8.183023000000e+00	1.203409717511e+03	3.717739999996e+10	1.392610000001e+01	1.277522193439e-07	-6.893631546454e+00	2.671959092047e-11	3.286259666427e+06	6.516701876580e+00	7.727300262451e+01	6.082899856567e+01	1	1	149	-1.821259000000e+00	1.275223000000e-01	-1.537749400000e+00	1.262794800000e+00	3.735874000000e-01
7.909610000000e-01	2.096480000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.411059188843e+01	1.840933000000e+00	0.000000000000e+00	7.178000000000e-01	1.722750000000e-01	2.416224000000e+00	1.814910000000e-01	-3.819955000000e+00	7.003332842323e-01	2.549780501557e-01	-1.269310098638e+01	9.465656430277e+00	-1.149530213648e+00	8.064989861813e+00	1-317878	-3.682328288790e+00	9086-3702	2.417077178955e+02	3.231730000000e-02	3.673590000000e+00	5.923187000000e-04	1.628613000000e-03	1.798780000000e+00	1.194830579191e+03	2.921839999997e+09	5.015720000000e+00	2.787674708275e-08	-7.554757905123e+00	1.618824137338e-11	5.527999158780e+06	6.742567968278e+00	8.461499786377e+01	6.363600158691e+01	1	1	142	-1.683289300000e+00	1.033982000000e-01	-1.553298100000e+00	7.149811000000e-01	5.688487000000e-01
9.574240000000e-01	2.202398000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.544362258911e+01	1.944721000000e+00	0.000000000000e+00	8.290000000000e-01	2.518129000000e-01	2.087323000000e+00	-1.940069000000e+00	-5.590561000000e+00	7.284771528353e-01	7.721783365374e-01	-1.260189154318e+01	1.059124496882e+01	-3.996734756704e-01	9.134290663145e+00	1-318128	-4.202906755155e+00	9086-6103	2.418561706543e+02	4.141390000000e-02	6.000000000000e+00	9.757834000000e-03	1.322223000000e-02	5.918046000000e+00	1.826105253474e+03	3.901620000039e+10	5.351520000000e+00	3.488885885844e-07	-6.457313235183e+00	1.898892908545e-10	6.077499069350e+07	7.783724901012e+00	8.000000000000e+01	4.242399978638e+01	1	1	45	-2.620883500000e+00	2.119650000000e-01	-2.115296600000e+00	1.200147900000e+00	3.919896000000e-01
7.461020000000e-01	2.212544000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.499969863892e+01	1.994135000000e+00	0.000000000000e+00	8.364000000000e-01	6.136912000000e-02	2.465378000000e+00	-1.798674000000e+00	-5.393705000000e+00	6.776115146134e-01	4.311690922670e-01	-1.255280663520e+01	1.098760013275e+01	-9.237109928477e-01	9.632377103521e+00	1-295998	-4.477382794454e+00	9086-9102	2.434994812012e+02	1.222600000000e-01	6.000000000000e+00	2.721407000000e-02	1.114627000000e-01	2.698790000000e+00	5.006074553626e+02	9.718520000043e+10	4.760050000000e+00	9.770292528823e-07	-6.010092433031e+00	5.978426757159e-10	2.151181129872e+08	8.332676979607e+00	1.000000000000e+02	6.315800094604e+01	1	1	12	-3.051816000000e+00	5.615363000000e-01	-2.948581900000e+00	-1.433111000000e+00	2.958199700000e+00
4.092510000000e-01	1.450162000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.315575599670e+01	1.263136000000e+00	0.000000000000e+00	4.399000000000e-01	1.843234000000e+01	3.962704000000e+00	6.482541000000e+00	4.919044000000e+00	7.918877557374e-01	6.694092164499e-01	-1.061006053654e+01	9.039176084376e+00	-9.709906074818e-01	7.455400572901e+00	1-376355	-3.331756408582e+00	9087-12702	2.413090057373e+02	3.345980000000e-02	8.978040000000e-01	2.686059000000e-02	4.707365000000e-02	4.670993000000e+00	1.546741565297e+03	1.094400000000e+09	6.192810000000e+00	8.456823710763e-09	-8.072792722529e+00	3.977501777199e-12	1.100079844975e+06	6.041424207861e+00	1.000000000000e+02	5.950899887085e+01	1	1	113	-2.693220600000e+00	3.565860000000e-01	-2.029479500000e+00	8.011377000000e-01	5.324489000000e-01
7.564820000000e-01	2.210830000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.397492027283e+01	1.994856000000e+00	0.000000000000e+00	1.000600000000e+00	8.782994000000e-01	2.300945000000e+00	-1.864745000000e+00	-5.317984000000e+00	4.990723134198e-01	1.277496443524e+00	-1.207375293289e+01	1.024530534142e+01	-2.995598002631e-02	9.247160714583e+00	1-376195	-4.374044200582e+00	9087-1901	2.412106628418e+02	3.152040000000e-02	6.000000000000e+00	1.484405000000e-02	1.783672000000e-02	1.894508000000e+01	1.736368640329e+02	1.759159999989e+10	3.155530000000e+00	2.667792067253e-07	-6.573848023168e+00	2.462467594801e-10	1.336594875964e+08	8.125999791858e+00	7.857099914551e+01	6.250000000000e+01	1	1	123	-1.724227100000e+00	4.702410000000e-02	-1.090705600000e+00	2.287834000000e+00	1.701032000000e-01
6.539410000000e-01	2.116480000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.394449043274e+01	1.884949000000e+00	0.000000000000e+00	7.571000000000e-01	1.514329000000e-01	2.008389000000e+00	-9.009606000000e-01	-4.837565000000e+00	4.367222557867e-01	9.886977840731e-01	-1.301949144927e+01	9.474101117054e+00	-5.731198263853e-01	8.600656605481e+00	1-376323	-4.081967174847e+00	9087-1902	2.411351470947e+02	3.233100000000e-02	2.399080000000e+00	2.848457000000e-04	1.575339000000e-03	9.743114000000e+00	3.349782546703e+02	2.979209999999e+09	2.733520000000e+00	5.215522341363e-08	-7.282702189901e+00	5.557332924451e-11	3.482136090298e+07	7.541845740391e+00	8.000000000000e+01	6.538500213623e+01	1	1	133	-3.031867500000e+00	1.765395000000e-01	-1.585837200000e+00	1.842643200000e+00	2.393919000000e-01
9.165590000000e-01	2.051066000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.375568199158e+01	1.841791000000e+00	0.000000000000e+00	7.671000000000e-01	1.122692000000e-01	2.607550000000e+00	-5.675811000000e-01	-3.703043000000e+00	5.870865687510e-01	1.241660766686e+00	-1.284664252778e+01	1.031516605146e+01	-7.568157749647e-02	9.140992913963e+00	1-376344	-4.276953172606e+00	9087-3701	2.413234252930e+02	3.016250000000e-02	6.000000000000e+00	2.941193000000e-03	4.257620000000e-03	1.744459000000e+01	4.260342510635e+02	2.066169999978e+10	3.864440000000e+00	2.558576646564e-07	-6.592001568459e+00	1.928424868590e-10	8.547079349840e+07	7.931817735905e+00	6.842099761963e+01	4.015700149536e+01	1	1	54	-3.335559100000e+00	1.832226000000e-01	-2.598681900000e+00	1.322742900000e+00	3.567874000000e-01
8.807010000000e-01	2.135642000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.323627090454e+01	1.906785000000e+00	0.000000000000e+00	8.414000000000e-01	1.252148000000e-01	2.187635000000e+00	-2.044536000000e-01	-5.458959000000e+00	7.276461581939e-01	7.810389519021e-01	-1.282443495025e+01	1.115493496511e+01	-5.885117806021e-01	9.699642648724e+00	1-376388	-4.485998245265e+00	9087-6102	2.418776245117e+02	9.002900000000e-02	6.000000000000e+00	2.140425000000e-02	4.173513000000e-02	6.040028000000e+00	2.481101843141e+03	1.428679999993e+11	5.341290000000e+00	1.279993474970e-06	-5.892792244252e+00	6.979952355630e-10	2.238246330839e+08	8.349907881226e+00	7.000000000000e+01	7.500000000000e+01	1	1	18	-4.239371000000e-01	1.033889000000e-01	-3.961365000000e-01	9.862433000000e-01	4.619299000000e-01
3.810650000000e-01	1.672226000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.640213012695e+01	1.471312000000e+00	0.000000000000e+00	7.149000000000e-01	1.488940000000e+01	3.302367000000e+00	4.402860000000e+00	1.710891000000e+00	9.085321989262e-01	7.822068779195e-01	-1.093456742108e+01	1.052379587475e+01	-7.586717175370e-01	8.706731476898e+00	1-265639	-3.899099638986e+00	9088-12701	2.410249481201e+02	6.901180000000e-02	1.200890000000e+00	3.883546000000e-01	8.073925000000e-01	6.056293000000e+00	5.744504247165e+02	3.340379999997e+10	8.100880000000e+00	1.973252331667e-07	-6.704817375344e+00	7.094818443980e-11	1.500067039927e+07	7.176110668669e+00	1.000000000000e+02	4.285699844360e+01	1	1	13	-3.689353900000e+00	7.879888000000e-01	-3.097486000000e+00	-6.848053000000e-01	1.665682700000e+00
8.364900000000e-01	1.864369000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.571246910095e+01	1.627077000000e+00	0.000000000000e+00	8.048000000000e-01	4.708302000000e+00	2.811555000000e+00	1.101882000000e+00	-1.932127000000e+00	1.048558324898e+00	8.835900687459e-01	-1.162501317049e+01	1.089633052043e+01	-6.613425422882e-01	8.799213870637e+00	1-265589	-3.875327772869e+00	9088-12702	2.423154754639e+02	4.116580000000e-02	2.161910000000e+00	1.867744000000e-01	3.453537000000e-01	7.648743000000e+00	3.259405626737e+02	7.876449999931e+10	1.118299999999e+01	3.370475265361e-07	-6.472308855636e+00	8.778568050742e-11	1.344518977156e+07	7.128566936434e+00	9.166699981689e+01	4.300000000000e+01	1	1	46	-2.390642600000e+00	1.331401000000e-01	-1.914825200000e+00	1.095900800000e+00	4.246426000000e-01
9.483940000000e-01	2.037610000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.674645233154e+01	1.830705000000e+00	0.000000000000e+00	7.326000000000e-01	-7.906250000000e-04	2.609211000000e+00	-4.941028000000e-01	-3.618281000000e+00	4.146859503946e-01	1.110624048505e+00	-1.323525543903e+01	1.059746262258e+01	-1.935310449175e-01	9.768090721793e+00	1-265704	-4.676702385699e+00	9088-3701	2.412531280518e+02	6.600100000000e-02	6.000000000000e+00	2.302540000000e-03	5.448001000000e-03	1.290102000000e+01	5.301560326766e+02	3.957879999983e+10	2.598280000000e+00	7.289464428663e-07	-6.137304378983e+00	8.171476409330e-10	5.386617802700e+08	8.731316162094e+00	5.000000000000e+01	6.190499877930e+01	1	1	27	-6.118207500000e+00	1.968672200000e+00	-4.935707100000e+00	-1.327382700000e+00	2.727625400000e+00
9.472410000000e-01	2.276248000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.651683235168e+01	2.069572000000e+00	0.000000000000e+00	7.865000000000e-01	8.075044000000e-02	2.012213000000e+00	-2.794629000000e+00	-6.181499000000e+00	3.890277971683e-01	1.148688703213e+00	-1.341610276117e+01	1.063401552392e+01	-1.618959538886e-01	9.855959929580e+00	1-265758	-4.733466066206e+00	9088-3704	2.422828063965e+02	6.449440000000e-02	6.000000000000e+00	1.651630000000e-03	7.593632000000e-03	1.408279000000e+01	1.574309189150e+03	4.305420000036e+10	2.449220000000e+00	8.412143558478e-07	-6.075093324416e+00	1.000390914992e-09	6.995898874079e+08	8.844843523113e+00	2.857099914551e+01	4.888899993896e+01	1	1	22	-3.879716900000e+00	3.492877000000e-01	-3.781781000000e+00	-4.747770000000e-01	1.417695000000e+00
4.805060000000e-01	2.049234000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.548534965515e+01	1.740198000000e+00	0.000000000000e+00	9.052000000000e-01	4.203353000000e+00	2.378222000000e+00	2.353246000000e-01	-3.869388000000e+00	1.170736831805e+00	7.129303873362e-01	-1.154808105147e+01	1.086774435807e+01	-7.204986851118e-01	8.526270694465e+00	1-318146	-3.677766931330e+00	9089-12703	2.420261230469e+02	4.183890000000e-02	1.510530000000e+00	2.087677000000e-01	2.552605000000e-01	5.163336000000e+00	1.260891807458e+03	7.374699999921e+10	1.481620000001e+01	2.381916183135e-07	-6.623073524903e+00	4.682529303863e-11	5.413090068100e+06	6.733445253353e+00	7.333300018311e+01	4.270800018311e+01	1	1	44	-1.122595000000e+00	8.523030000000e-02	-9.592262000000e-01	1.915541900000e+00	2.263653000000e-01
