group,draw,branch,center,kind,shift,amplitude,estimated_amplitude,injected_amplitude,standard_error,standardized_error
gaussian,9,boxcar_independent,10,warp,4,10,3.359545977616206,3.2469087340358422,0.09608532916599294,1.1722626602629063
gaussian,10,boxcar_independent,10,warp,4,10,3.119516326091345,3.2469087340358422,0.09608532916599294,-1.325825795157755
gaussian,11,boxcar_independent,10,warp,4,10,3.3069408359143737,3.2469087340358422,0.09608532916599294,0.6247790625228823
gaussian,12,boxcar_independent,10,warp,4,10,3.206363561576821,3.2469087340358422,0.09608532916599294,-0.42197047989477227
gaussian,13,boxcar_independent,10,warp,4,10,3.3708824766469374,3.2469087340358422,0.09608532916599294,1.2902463225881609
gaussian,14,boxcar_independent,10,warp,4,10,3.1619775791371523,3.2469087340358422,0.09608532916599294,-0.8839138673497852
gaussian,15,boxcar_independent,10,warp,4,10,3.246103190322644,3.2469087340358422,0.09608532916599294,-0.00838362859543758
gaussian,16,boxcar_independent,10,warp,4,10,3.1752841468498727,3.2469087340358422,0.09608532916599294,-0.7454268805410857
gaussian,17,boxcar_independent,10,warp,4,10,3.2444279154285343,3.2469087340358422,0.09608532916599294,-0.025818911470056136
gaussian,18,boxcar_independent,10,warp,4,10,3.0928994222536272,3.2469087340358422,0.09608532916599294,-1.6028389882096885
gaussian,19,boxcar_independent,10,warp,4,10,3.2541125137626876,3.2469087340358422,0.09608532916599294,0.07497273297987617
gaussian,20,boxcar_independent,10,warp,4,10,3.2266226095367525,3.2469087340358422,0.09608532916599294,-0.21112613835192456
gaussian,21,boxcar_independent,10,warp,4,10,3.2254057311629825,3.2469087340358422,0.09608532916599294,-0.22379069790885864
gaussian,22,boxcar_independent,10,warp,4,10,3.197929116108902,3.2469087340358422,0.09608532916599294,-0.5097512632997823
gaussian,23,boxcar_independent,10,warp,4,10,3.1377794323083292,3.2469087340358422,0.09608532916599294,-1.135754049809058
gaussian,24,boxcar_independent,10,warp,4,10,3.2729846972096075,3.2469087340358422,0.09608532916599294,0.27138339848654347
gaussian,25,boxcar_independent,10,warp,4,10,2.994824936677714,3.2469087340358422,0.09608532916599294,-2.6235409666197747
gaussian,26,boxcar_independent,10,warp,4,10,3.2948032048868896,3.2469087340358422,0.09608532916599294,0.49845768617086933
gaussian,27,boxcar_independent,10,warp,4,10,3.2480599900959506,3.2469087340358422,0.09608532916599294,0.011981600834395102
gaussian,28,boxcar_independent,10,warp,4,10,3.195115612961728,3.2469087340358422,0.09608532916599294,-0.53903256120025
gaussian,29,boxcar_independent,10,warp,4,10,3.2917679805998006,3.2469087340358422,0.09608532916599294,0.4668688441131457
gaussian,30,boxcar_independent,10,warp,4,10,3.2084243402199166,3.2469087340358422,0.09608532916599294,-0.40052309910331374
gaussian,31,boxcar_independent,10,warp,4,10,3.265179002822414,3.2469087340358422,0.09608532916599294,0.19014628919060997
noiseless,0,boxcar_independent,10,warp,4,10,3.2469087340358422,3.2469087340358422,0.09608532916599294,0.0
empirical,0,boxcar_independent,10,streaming,0,5,1.6951328325218353,1.6234543670179211,0.0964129174441847,0.7434529252307938
empirical,1,boxcar_independent,10,streaming,0,5,1.5675714472059592,1.6234543670179211,0.0964129174441847,-0.5796206700654365
empirical,2,boxcar_independent,10,streaming,0,5,1.5284694998200752,1.6234543670179211,0.0964129174441847,-0.9851881855233195
empirical,3,boxcar_independent,10,streaming,0,5,1.497461893196921,1.6234543670179211,0.0964129174441847,-1.3068007603228027
empirical,4,boxcar_independent,10,streaming,0,5,1.4797455415107472,1.6234543670179211,0.0964129174441847,-1.4905557192620977
empirical,5,boxcar_independent,10,streaming,0,5,1.606184156885431,1.6234543670179211,0.0964129174441847,-0.17912755458819352
empirical,6,boxcar_independent,10,streaming,0,5,1.4320885290857543,1.6234543670179211,0.0964129174441847,-1.9848568325188598
empirical,7,boxcar_independent,10,streaming,0,5,1.6241515477677688,1.6234543670179211,0.0964129174441847,0.007231196486209549
empirical,8,boxcar_independent,10,streaming,0,5,1.6020100674669213,1.6234543670179211,0.0964129174441847,-0.22242143604267922
empirical,9,boxcar_independent,10,streaming,0,5,1.691948780658414,1.6234543670179211,0.0964129174441847,0.7104277669031803
empirical,10,boxcar_independent,10,streaming,0,5,1.4327142228994032,1.6234543670179211,0.0964129174441847,-1.9783671024055567
empirical,11,boxcar_independent,10,streaming,0,5,1.6659642112408641,1.6234543670179211,0.0964129174441847,0.44091440597213405
empirical,12,boxcar_independent,10,streaming,0,5,1.6160023647091726,1.6234543670179211,0.0964129174441847,-0.07729257143434866
empirical,13,boxcar_independent,10,streaming,0,5,1.6015228072159562,1.6234543670179211,0.0964129174441847,-0.2274753257483529
empirical,14,boxcar_independent,10,streaming,0,5,1.869789613182909,1.6234543670179211,0.0964129174441847,2.5550025110234436
empirical,15,boxcar_independent,10,streaming,0,5,1.6917114572125547,1.6234543670179211,0.0964129174441847,0.7079662352728718
empirical,16,boxcar_independent,10,streaming,0,5,1.693882114184407,1.6234543670179211,0.0964129174441847,0.7304804069149523
empirical,17,boxcar_independent,10,streaming,0,5,1.8488121636230455,1.6234543670179211,0.0964129174441847,2.337423268366381
gaussian,0,boxcar_independent,10,streaming,0,5,1.6044869960356831,1.6234543670179211,0.0964129174441847,-0.19673059881440327
gaussian,1,boxcar_independent,10,streaming,0,5,1.7368346838040762,1.6234543670179211,0.0964129174441847,1.175986784673258
gaussian,2,boxcar_independent,10,streaming,0,5,1.5378333974851575,1.6234543670179211,0.0964129174441847,-0.8880653319336729
gaussian,3,boxcar_independent,10,streaming,0,5,1.5993078356913146,1.6234543670179211,0.0964129174441847,-0.25044913033137284
gaussian,4,boxcar_independent,10,streaming,0,5,1.6827042130071967,1.6234543670179211,0.0964129174441847,0.6145426106784561
gaussian,5,boxcar_independent,10,streaming,0,5,1.3384444020170634,1.6234543670179211,0.0964129174441847,-2.9561387888283286
gaussian,6,boxcar_independent,10,streaming,0,5,1.5211863557395007,1.6234543670179211,0.0964129174441847,-1.0607293502722335
gaussian,7,boxcar_independent,10,streaming,0,5,1.718691573664596,1.6234543670179211,0.0964129174441847,0.9878054639494708
gaussian,8,boxcar_independent,10,streaming,0,5,1.4873613178093656,1.6234543670179211,0.0964129174441847,-1.411564475137291
gaussian,9,boxcar_independent,10,streaming,0,5,1.7134186539331002,1.6234543670179211,0.0964129174441847,0.9331144549926227
gaussian,10,boxcar_independent,10,streaming,0,5,1.5600372405653897,1.6234543670179211,0.0964129174441847,-0.6577658692803776
gaussian,11,boxcar_independent,10,streaming,0,5,1.67863298881493,1.6234543670179211,0.0964129174441847,0.5723156529201907
gaussian,12,boxcar_independent,10,streaming,0,5,1.5110047460617908,1.6234543670179211,0.0964129174441847,-1.166333557131797
gaussian,13,boxcar_independent,10,streaming,0,5,1.76541115549979,1.6234543670179211,0.0964129174441847,1.4723834963717426
gaussian,14,boxcar_independent,10,streaming,0,5,1.511602341003319,1.6234543670179211,0.0964129174441847,-1.1601352700415408
gaussian,15,boxcar_independent,10,streaming,0,5,1.6059529578610539,1.6234543670179211,0.0964129174441847,-0.18152556338728304
gaussian,16,boxcar_independent,10,streaming,0,5,1.5910693810568113,1.6234543670179211,0.0964129174441847,-0.33589882787084163
gaussian,17,boxcar_independent,10,streaming,0,5,1.5930875756398886,1.6234543670179211,0.0964129174441847,-0.31496600438019523
gaussian,18,boxcar_independent,10,streaming,0,5,1.5464382494175037,1.6234543670179211,0.0964129174441847,-0.7988153417824265
gaussian,19,boxcar_independent,10,streaming,0,5,1.5989021713610525,1.6234543670179211,0.0964129174441847,-0.2546567027295119
gaussian,20,boxcar_independent,10,streaming,0,5,1.6167075216180762,1.6234543670179211,0.0964129174441847,-0.06997864579454124
gaussian,21,boxcar_independent,10,streaming,0,5,1.6279579466606084,1.6234543670179211,0.0964129174441847,0.04671137189987675
gaussian,22,boxcar_independent,10,streaming,0,5,1.6437416078454699,1.6234543670179211,0.0964129174441847,0.21042036031420186
gaussian,23,boxcar_independent,10,streaming,0,5,1.3804534475663204,1.6234543670179211,0.0964129174441847,-2.520418693815367
gaussian,24,boxcar_independent,10,streaming,0,5,1.710705131868881,1.6234543670179211,0.0964129174441847,0.9049696572191284
gaussian,25,boxcar_independent,10,streaming,0,5,1.3753699790030574,1.6234543670179211,0.0964129174441847,-2.5731447049974863
gaussian,26,boxcar_independent,10,streaming,0,5,1.6438196059333343,1.6234543670179211,0.0964129174441847,0.2112293607047322
gaussian,27,boxcar_independent,10,streaming,0,5,1.7565691583791343,1.6234543670179211,0.0964129174441847,1.3806738234871474
gaussian,28,boxcar_independent,10,streaming,0,5,1.502105973969244,1.6234543670179211,0.0964129174441847,-1.2586321030989254
gaussian,29,boxcar_independent,10,streaming,0,5,1.6069086142925497,1.6234543670179211,0.0964129174441847,-0.17161344313587545
gaussian,30,boxcar_independent,10,streaming,0,5,1.7007936196293718,1.6234543670179211,0.0964129174441847,0.8021669156129817
gaussian,31,boxcar_independent,10,streaming,0,5,1.7015794063921306,1.6234543670179211,0.0964129174441847,0.8103171384626701
noiseless,0,boxcar_independent,10,streaming,0,5,1.6234543670179211,1.6234543670179211,0.0964129174441847,0.0
empirical,0,boxcar_independent,10,streaming,0,10,3.3185871995397562,3.2469087340358422,0.0964129174441847,0.7434529252307938
empirical,1,boxcar_independent,10,streaming,0,10,3.19102581422388,3.2469087340358422,0.0964129174441847,-0.5796206700654365
empirical,2,boxcar_independent,10,streaming,0,10,3.151923866837996,3.2469087340358422,0.0964129174441847,-0.9851881855233195
empirical,3,boxcar_independent,10,streaming,0,10,3.120916260214842,3.2469087340358422,0.0964129174441847,-1.3068007603228027
empirical,4,boxcar_independent,10,streaming,0,10,3.1031999085286683,3.2469087340358422,0.0964129174441847,-1.4905557192620977
empirical,5,boxcar_independent,10,streaming,0,10,3.2296385239033523,3.2469087340358422,0.0964129174441847,-0.17912755458819352
empirical,6,boxcar_independent,10,streaming,0,10,3.0555428961036757,3.2469087340358422,0.0964129174441847,-1.9848568325188598
empirical,7,boxcar_independent,10,streaming,0,10,3.24760591478569,3.2469087340358422,0.0964129174441847,0.007231196486209549
empirical,8,boxcar_independent,10,streaming,0,10,3.2254644344848424,3.2469087340358422,0.0964129174441847,-0.22242143604267922
empirical,9,boxcar_independent,10,streaming,0,10,3.315403147676335,3.2469087340358422,0.0964129174441847,0.7104277669031803
empirical,10,boxcar_independent,10,streaming,0,10,3.0561685899173243,3.2469087340358422,0.0964129174441847,-1.9783671024055567
empirical,11,boxcar_independent,10,streaming,0,10,3.2894185782587853,3.2469087340358422,0.0964129174441847,0.44091440597213405
empirical,12,boxcar_independent,10,streaming,0,10,3.2394567317270937,3.2469087340358422,0.0964129174441847,-0.07729257143434866
empirical,13,boxcar_independent,10,streaming,0,10,3.224977174233877,3.2469087340358422,0.0964129174441847,-0.2274753257483529
empirical,14,boxcar_independent,10,streaming,0,10,3.49324398020083,3.2469087340358422,0.0964129174441847,2.5550025110234436
empirical,15,boxcar_independent,10,streaming,0,10,3.315165824230476,3.2469087340358422,0.0964129174441847,0.7079662352728718
empirical,16,boxcar_independent,10,streaming,0,10,3.317336481202328,3.2469087340358422,0.0964129174441847,0.7304804069149523
empirical,17,boxcar_independent,10,streaming,0,10,3.4722665306409666,3.2469087340358422,0.0964129174441847,2.337423268366381
gaussian,0,boxcar_independent,10,streaming,0,10,3.227941363053604,3.2469087340358422,0.0964129174441847,-0.19673059881440327
gaussian,1,boxcar_independent,10,streaming,0,10,3.360289050821997,3.2469087340358422,0.0964129174441847,1.175986784673258
gaussian,2,boxcar_independent,10,streaming,0,10,3.1612877645030784,3.2469087340358422,0.0964129174441847,-0.8880653319336729
gaussian,3,boxcar_independent,10,streaming,0,10,3.2227622027092355,3.2469087340358422,0.0964129174441847,-0.25044913033137284
gaussian,4,boxcar_independent,10,streaming,0,10,3.306158580025118,3.2469087340358422,0.0964129174441847,0.6145426106784561
gaussian,5,boxcar_independent,10,streaming,0,10,2.9618987690349843,3.2469087340358422,0.0964129174441847,-2.9561387888283286
gaussian,6,boxcar_independent,10,streaming,0,10,3.144640722757422,3.2469087340358422,0.0964129174441847,-1.0607293502722335
gaussian,7,boxcar_independent,10,streaming,0,10,3.342145940682517,3.2469087340358422,0.0964129174441847,0.9878054639494708
gaussian,8,boxcar_independent,10,streaming,0,10,3.1108156848272865,3.2469087340358422,0.0964129174441847,-1.411564475137291
gaussian,9,boxcar_independent,10,streaming,0,10,3.3368730209510216,3.2469087340358422,0.0964129174441847,0.9331144549926227
gaussian,10,boxcar_independent,10,streaming,0,10,3.183491607583311,3.2469087340358422,0.0964129174441847,-0.6577658692803776
gaussian,11,boxcar_independent,10,streaming,0,10,3.3020873558328514,3.2469087340358422,0.0964129174441847,0.5723156529201907
gaussian,12,boxcar_independent,10,streaming,0,10,3.134459113079712,3.2469087340358422,0.0964129174441847,-1.166333557131797
gaussian,13,boxcar_independent,10,streaming,0,10,3.388865522517711,3.2469087340358422,0.0964129174441847,1.4723834963717426
gaussian,14,boxcar_independent,10,streaming,0,10,3.1350567080212404,3.2469087340358422,0.0964129174441847,-1.1601352700415408
gaussian,15,boxcar_independent,10,streaming,0,10,3.229407324878975,3.2469087340358422,0.0964129174441847,-0.18152556338728304
gaussian,16,boxcar_independent,10,streaming,0,10,3.214523748074732,3.2469087340358422,0.0964129174441847,-0.33589882787084163
gaussian,17,boxcar_independent,10,streaming,0,10,3.21654194265781,3.2469087340358422,0.0964129174441847,-0.31496600438019523
gaussian,18,boxcar_independent,10,streaming,0,10,3.169892616435425,3.2469087340358422,0.0964129174441847,-0.7988153417824265
gaussian,19,boxcar_independent,10,streaming,0,10,3.2223565383789734,3.2469087340358422,0.0964129174441847,-0.2546567027295119
gaussian,20,boxcar_independent,10,streaming,0,10,3.2401618886359973,3.2469087340358422,0.0964129174441847,-0.06997864579454124
gaussian,21,boxcar_independent,10,streaming,0,10,3.2514123136785296,3.2469087340358422,0.0964129174441847,0.04671137189987675
gaussian,22,boxcar_independent,10,streaming,0,10,3.267195974863391,3.2469087340358422,0.0964129174441847,0.21042036031420186
gaussian,23,boxcar_independent,10,streaming,0,10,3.0039078145842413,3.2469087340358422,0.0964129174441847,-2.520418693815367
gaussian,24,boxcar_independent,10,streaming,0,10,3.334159498886802,3.2469087340358422,0.0964129174441847,0.9049696572191284
gaussian,25,boxcar_independent,10,streaming,0,10,2.9988243460209785,3.2469087340358422,0.0964129174441847,-2.5731447049974863
gaussian,26,boxcar_independent,10,streaming,0,10,3.2672739729512554,3.2469087340358422,0.0964129174441847,0.2112293607047322
gaussian,27,boxcar_independent,10,streaming,0,10,3.380023525397055,3.2469087340358422,0.0964129174441847,1.3806738234871474
gaussian,28,boxcar_independent,10,streaming,0,10,3.125560340987165,3.2469087340358422,0.0964129174441847,-1.2586321030989254
gaussian,29,boxcar_independent,10,streaming,0,10,3.2303629813104706,3.2469087340358422,0.0964129174441847,-0.17161344313587545
gaussian,30,boxcar_independent,10,streaming,0,10,3.324247986647293,3.2469087340358422,0.0964129174441847,0.8021669156129817
gaussian,31,boxcar_independent,10,streaming,0,10,3.3250337734100515,3.2469087340358422,0.0964129174441847,0.8103171384626701
noiseless,0,boxcar_independent,10,streaming,0,10,3.2469087340358422,3.2469087340358422,0.0964129174441847,0.0
empirical,0,boxcar_independent,10,streaming,-4,5,1.7421263410993881,1.6234543670179211,0.09851510736688779,1.204606859326778
empirical,1,boxcar_independent,10,streaming,-4,5,1.633306900042284,1.6234543670179211,0.09851510736688779,0.10001037696350833
empirical,2,boxcar_independent,10,streaming,-4,5,1.5887572883787955,1.6234543670179211,0.09851510736688779,-0.35220058696081546
empirical,3,boxcar_independent,10,streaming,-4,5,1.664268950534302,1.6234543670179211,0.09851510736688779,0.4142977113589311
empirical,4,boxcar_independent,10,streaming,-4,5,1.4256113392268646,1.6234543670179211,0.09851510736688779,-2.0082506437744
empirical,5,boxcar_independent,10,streaming,-4,5,1.7446083652963273,1.6234543670179211,0.09851510736688779,1.2298012103586016
empirical,6,boxcar_independent,10,streaming,-4,5,1.418839450769192,1.6234543670179211,0.09851510736688779,-2.0769902375146065
empirical,7,boxcar_independent,10,streaming,-4,5,1.6372994206026634,1.6234543670179211,0.09851510736688779,0.1405373648244724
empirical,8,boxcar_independent,10,streaming,-4,5,1.5812871273411255,1.6234543670179211,0.09851510736688779,-0.4280281553138575
empirical,9,boxcar_independent,10,streaming,-4,5,1.7723517053454643,1.6234543670179211,0.09851510736688779,1.5114162924577939
empirical,10,boxcar_independent,10,streaming,-4,5,1.4065259545445836,1.6234543670179211,0.09851510736688779,-2.2019811810736547
empirical,11,boxcar_independent,10,streaming,-4,5,1.7559888209813352,1.6234543670179211,0.09851510736688779,1.3453211137438268
empirical,12,boxcar_independent,10,streaming,-4,5,1.6756931526941523,1.6234543670179211,0.09851510736688779,0.5302616732851406
empirical,13,boxcar_independent,10,streaming,-4,5,1.753840519883113,1.6234543670179211,0.09851510736688779,1.3235142949153031
empirical,14,boxcar_independent,10,streaming,-4,5,1.9669360768481834,1.6234543670179211,0.09851510736688779,3.4865892045478386
empirical,15,boxcar_independent,10,streaming,-4,5,1.7731418281145288,1.6234543670179211,0.09851510736688779,1.5194366133018042
empirical,16,boxcar_independent,10,streaming,-4,5,1.7020551225158076,1.6234543670179211,0.09851510736688779,0.7978548427619668
empirical,17,boxcar_independent,10,streaming,-4,5,1.9848840003534072,1.6234543670179211,0.09851510736688779,3.6687736835068137
gaussian,0,boxcar_independent,10,streaming,-4,5,1.6219216837766384,1.6234543670179211,0.09851510736688779,-0.015557849778051639
gaussian,1,boxcar_independent,10,streaming,-4,5,1.709473945131373,1.6234543670179211,0.09851510736688779,0.8731612887869024
gaussian,2,boxcar_independent,10,streaming,-4,5,1.588626957047357,1.6234543670179211,0.09851510736688779,-0.35352354477837133
gaussian,3,boxcar_independent,10,streaming,-4,5,1.5775239341649585,1.6234543670179211,0.09851510736688779,-0.4662273034115428
gaussian,4,boxcar_independent,10,streaming,-4,5,1.5601225751237948,1.6234543670179211,0.09851510736688779,-0.6428637554874446
gaussian,5,boxcar_independent,10,streaming,-4,5,1.3605909244351704,1.6234543670179211,0.09851510736688779,-2.6682551499822296
gaussian,6,boxcar_independent,10,streaming,-4,5,1.5629199631231305,1.6234543670179211,0.09851510736688779,-0.6144682324645864
gaussian,7,boxcar_independent,10,streaming,-4,5,1.7387827669745015,1.6234543670179211,0.09851510736688779,1.1706671498319228
gaussian,8,boxcar_independent,10,streaming,-4,5,1.6136277966115111,1.6234543670179211,0.09851510736688779,-0.09974683750598835
gaussian,9,boxcar_independent,10,streaming,-4,5,1.6600481339177688,1.6234543670179211,0.09851510736688779,0.3714533524646728
gaussian,10,boxcar_independent,10,streaming,-4,5,1.6190963493116677,1.6234543670179211,0.09851510736688779,-0.04423704975546048
gaussian,11,boxcar_independent,10,streaming,-4,5,1.5302557032602826,1.6234543670179211,0.09851510736688779,-0.9460342301668532
gaussian,12,boxcar_independent,10,streaming,-4,5,1.4056998649557269,1.6234543670179211,0.09851510736688779,-2.2103665913009434
gaussian,13,boxcar_independent,10,streaming,-4,5,1.7482920233687687,1.6234543670179211,0.09851510736688779,1.2671930192993646
gaussian,14,boxcar_independent,10,streaming,-4,5,1.4787362103858017,1.6234543670179211,0.09851510736688779,-1.4689945582981836
gaussian,15,boxcar_independent,10,streaming,-4,5,1.6099488623106508,1.6234543670179211,0.09851510736688779,-0.137090696729115
gaussian,16,boxcar_independent,10,streaming,-4,5,1.730078968444784,1.6234543670179211,0.09851510736688779,1.082317263582465
gaussian,17,boxcar_independent,10,streaming,-4,5,1.5922002788294993,1.6234543670179211,0.09851510736688779,-0.31725172944314045
gaussian,18,boxcar_independent,10,streaming,-4,5,1.5341327142837733,1.6234543670179211,0.09851510736688779,-0.9066797481273421
gaussian,19,boxcar_independent,10,streaming,-4,5,1.6456277104794284,1.6234543670179211,0.09851510736688779,0.22507556510018123
gaussian,20,boxcar_independent,10,streaming,-4,5,1.612426096553204,1.6234543670179211,0.09851510736688779,-0.11194496721853997
gaussian,21,boxcar_independent,10,streaming,-4,5,1.665775804635794,1.6234543670179211,0.09851510736688779,0.4295933765799028
gaussian,22,boxcar_independent,10,streaming,-4,5,1.6508768145006978,1.6234543670179211,0.09851510736688779,0.27835778913228637
gaussian,23,boxcar_independent,10,streaming,-4,5,1.5038532674547442,1.6234543670179211,0.09851510736688779,-1.2140381588151876
gaussian,24,boxcar_independent,10,streaming,-4,5,1.7069447575110468,1.6234543670179211,0.09851510736688779,0.8474881947008654
gaussian,25,boxcar_independent,10,streaming,-4,5,1.430078666359221,1.6234543670179211,0.09851510736688779,-1.9629040238319442
gaussian,26,boxcar_independent,10,streaming,-4,5,1.6430239579881032,1.6234543670179211,0.09851510736688779,0.198645583334761
gaussian,27,boxcar_independent,10,streaming,-4,5,1.7093344630913614,1.6234543670179211,0.09851510736688779,0.8717454446210732
gaussian,28,boxcar_independent,10,streaming,-4,5,1.4367312180549876,1.6234543670179211,0.09851510736688779,-1.8953757850310535
gaussian,29,boxcar_independent,10,streaming,-4,5,1.4932252630980427,1.6234543670179211,0.09851510736688779,-1.321920133882432
gaussian,30,boxcar_independent,10,streaming,-4,5,1.7991880565349114,1.6234543670179211,0.09851510736688779,1.783824777884339
gaussian,31,boxcar_independent,10,streaming,-4,5,1.6562539036961526,1.6234543670179211,0.09851510736688779,0.3329391557792254
noiseless,0,boxcar_independent,10,streaming,-4,5,1.6234543670179211,1.6234543670179211,0.09851510736688779,0.0
empirical,0,boxcar_independent,10,streaming,-4,10,3.3655807081173092,3.2469087340358422,0.09851510736688779,1.204606859326778
empirical,1,boxcar_independent,10,streaming,-4,10,3.256761267060205,3.2469087340358422,0.09851510736688779,0.10001037696350833
empirical,2,boxcar_independent,10,streaming,-4,10,3.2122116553967164,3.2469087340358422,0.09851510736688779,-0.35220058696081546
empirical,3,boxcar_independent,10,streaming,-4,10,3.2877233175522234,3.2469087340358422,0.09851510736688779,0.4142977113589311
empirical,4,boxcar_independent,10,streaming,-4,10,3.049065706244786,3.2469087340358422,0.09851510736688779,-2.0082506437744
empirical,5,boxcar_independent,10,streaming,-4,10,3.3680627323142485,3.2469087340358422,0.09851510736688779,1.2298012103586016
empirical,6,boxcar_independent,10,streaming,-4,10,3.042293817787113,3.2469087340358422,0.09851510736688779,-2.0769902375146065
empirical,7,boxcar_independent,10,streaming,-4,10,3.2607537876205845,3.2469087340358422,0.09851510736688779,0.1405373648244724
empirical,8,boxcar_independent,10,streaming,-4,10,3.2047414943590464,3.2469087340358422,0.09851510736688779,-0.4280281553138575
empirical,9,boxcar_independent,10,streaming,-4,10,3.3958060723633854,3.2469087340358422,0.09851510736688779,1.5114162924577939
empirical,10,boxcar_independent,10,streaming,-4,10,3.0299803215625047,3.2469087340358422,0.09851510736688779,-2.2019811810736547
empirical,11,boxcar_independent,10,streaming,-4,10,3.3794431879992564,3.2469087340358422,0.09851510736688779,1.3453211137438268
empirical,12,boxcar_independent,10,streaming,-4,10,3.2991475197120734,3.2469087340358422,0.09851510736688779,0.5302616732851406
empirical,13,boxcar_independent,10,streaming,-4,10,3.377294886901034,3.2469087340358422,0.09851510736688779,1.3235142949153031
empirical,14,boxcar_independent,10,streaming,-4,10,3.5903904438661045,3.2469087340358422,0.09851510736688779,3.4865892045478386
empirical,15,boxcar_independent,10,streaming,-4,10,3.39659619513245,3.2469087340358422,0.09851510736688779,1.5194366133018042
empirical,16,boxcar_independent,10,streaming,-4,10,3.325509489533729,3.2469087340358422,0.09851510736688779,0.7978548427619668
empirical,17,boxcar_independent,10,streaming,-4,10,3.6083383673713283,3.2469087340358422,0.09851510736688779,3.6687736835068137
gaussian,0,boxcar_independent,10,streaming,-4,10,3.2453760507945595,3.2469087340358422,0.09851510736688779,-0.015557849778051639
gaussian,1,boxcar_independent,10,streaming,-4,10,3.332928312149294,3.2469087340358422,0.09851510736688779,0.8731612887869024
gaussian,2,boxcar_independent,10,streaming,-4,10,3.212081324065278,3.2469087340358422,0.09851510736688779,-0.35352354477837133
gaussian,3,boxcar_independent,10,streaming,-4,10,3.2009783011828796,3.2469087340358422,0.09851510736688779,-0.4662273034115428
gaussian,4,boxcar_independent,10,streaming,-4,10,3.183576942141716,3.2469087340358422,0.09851510736688779,-0.6428637554874446
gaussian,5,boxcar_independent,10,streaming,-4,10,2.9840452914530915,3.2469087340358422,0.09851510736688779,-2.6682551499822296
gaussian,6,boxcar_independent,10,streaming,-4,10,3.1863743301410516,3.2469087340358422,0.09851510736688779,-0.6144682324645864
gaussian,7,boxcar_independent,10,streaming,-4,10,3.3622371339924224,3.2469087340358422,0.09851510736688779,1.1706671498319228
gaussian,8,boxcar_independent,10,streaming,-4,10,3.2370821636294322,3.2469087340358422,0.09851510736688779,-0.09974683750598835
gaussian,9,boxcar_independent,10,streaming,-4,10,3.2835025009356897,3.2469087340358422,0.09851510736688779,0.3714533524646728
gaussian,10,boxcar_independent,10,streaming,-4,10,3.2425507163295886,3.2469087340358422,0.09851510736688779,-0.04423704975546048
gaussian,11,boxcar_independent,10,streaming,-4,10,3.1537100702782035,3.2469087340358422,0.09851510736688779,-0.9460342301668532
gaussian,12,boxcar_independent,10,streaming,-4,10,3.029154231973648,3.2469087340358422,0.09851510736688779,-2.2103665913009434
gaussian,13,boxcar_independent,10,streaming,-4,10,3.37174639038669,3.2469087340358422,0.09851510736688779,1.2671930192993646
gaussian,14,boxcar_independent,10,streaming,-4,10,3.102190577403723,3.2469087340358422,0.09851510736688779,-1.4689945582981836
gaussian,15,boxcar_independent,10,streaming,-4,10,3.233403229328572,3.2469087340358422,0.09851510736688779,-0.137090696729115
gaussian,16,boxcar_independent,10,streaming,-4,10,3.353533335462705,3.2469087340358422,0.09851510736688779,1.082317263582465
gaussian,17,boxcar_independent,10,streaming,-4,10,3.2156546458474202,3.2469087340358422,0.09851510736688779,-0.31725172944314045
gaussian,18,boxcar_independent,10,streaming,-4,10,3.157587081301694,3.2469087340358422,0.09851510736688779,-0.9066797481273421
gaussian,19,boxcar_independent,10,streaming,-4,10,3.2690820774973495,3.2469087340358422,0.09851510736688779,0.22507556510018123
gaussian,20,boxcar_independent,10,streaming,-4,10,3.235880463571125,3.2469087340358422,0.09851510736688779,-0.11194496721853997
gaussian,21,boxcar_independent,10,streaming,-4,10,3.289230171653715,3.2469087340358422,0.09851510736688779,0.4295933765799028
gaussian,22,boxcar_independent,10,streaming,-4,10,3.274331181518619,3.2469087340358422,0.09851510736688779,0.27835778913228637
gaussian,23,boxcar_independent,10,streaming,-4,10,3.127307634472665,3.2469087340358422,0.09851510736688779,-1.2140381588151876
gaussian,24,boxcar_independent,10,streaming,-4,10,3.330399124528968,3.2469087340358422,0.09851510736688779,0.8474881947008654
gaussian,25,boxcar_independent,10,streaming,-4,10,3.053533033377142,3.2469087340358422,0.09851510736688779,-1.9629040238319442
gaussian,26,boxcar_independent,10,streaming,-4,10,3.266478325006024,3.2469087340358422,0.09851510736688779,0.198645583334761
gaussian,27,boxcar_independent,10,streaming,-4,10,3.3327888301092825,3.2469087340358422,0.09851510736688779,0.8717454446210732
gaussian,28,boxcar_independent,10,streaming,-4,10,3.060185585072909,3.2469087340358422,0.09851510736688779,-1.8953757850310535
gaussian,29,boxcar_independent,10,streaming,-4,10,3.116679630115964,3.2469087340358422,0.09851510736688779,-1.321920133882432
gaussian,30,boxcar_independent,10,streaming,-4,10,3.4226424235528325,3.2469087340358422,0.09851510736688779,1.783824777884339
gaussian,31,boxcar_independent,10,streaming,-4,10,3.2797082707140737,3.2469087340358422,0.09851510736688779,0.3329391557792254
noiseless,0,boxcar_independent,10,streaming,-4,10,3.2469087340358422,3.2469087340358422,0.09851510736688779,0.0
