detector,group,branch,center,kind,shift,amplitude,n,true_full_retained,true_core_retained,paired_selected_full,peak_selected,recovery_flag
native_core,gaussian,boxcar_hanning_full,10,rotation,0,5,32,0.32349208980663074,0.40422516200343817,0.35936789361145427,0.96875,False
native_core,gaussian,boxcar_hanning_full,10,rotation,0,10,32,0.5809276349779908,0.7259082208211671,0.6014372033160235,1.0,False
native_core,gaussian,boxcar_hanning_full,10,rotation,-4,5,32,0.30257237351952654,0.3985927388128052,0.33559325871554324,0.96875,False
native_core,gaussian,boxcar_hanning_full,10,rotation,-4,10,32,0.5411859302087823,0.7129295368896362,0.5577006791062197,1.0,False
native_core,gaussian,boxcar_hanning_full,10,rotation,4,5,32,0.31208672357423706,0.4111264371949771,0.34903632490912617,0.96875,False
native_core,gaussian,boxcar_hanning_full,10,rotation,4,10,32,0.5455953888313065,0.7187383230894352,0.567713992086938,1.0,False
native_core,gaussian,boxcar_hanning_full,10,warp,0,5,32,0.31954471140553836,0.39929264673042464,0.3565200890936383,0.96875,False
native_core,gaussian,boxcar_hanning_full,10,warp,0,10,32,0.5795104161139384,0.7241373103631771,0.600319579884669,1.0,False
native_core,gaussian,boxcar_hanning_full,10,warp,-4,5,32,0.2962858647054639,0.3903112267348152,0.3299885785165003,0.96875,False
native_core,gaussian,boxcar_hanning_full,10,warp,-4,10,32,0.5364024959676899,0.7066280952447503,0.5538176258937371,1.0,False
native_core,gaussian,boxcar_hanning_full,10,warp,4,5,32,0.3051752191974959,0.4020215892298874,0.34173098650015726,0.9375,False
native_core,gaussian,boxcar_hanning_full,10,warp,4,10,32,0.5419477830850146,0.7139331614420925,0.5641645318281333,1.0,False
native_core,gaussian,boxcar_hanning_full,10,streaming,0,5,32,0.2908411459615886,0.3634256077597034,0.33100066312973714,0.96875,False
native_core,gaussian,boxcar_hanning_full,10,streaming,0,10,32,0.5678108476584804,0.7095179113002434,0.5914195622021652,1.0,False
native_core,gaussian,boxcar_hanning_full,10,streaming,-4,5,32,0.2690379537857387,0.35441627930704156,0.3054072993820599,0.96875,False
native_core,gaussian,boxcar_hanning_full,10,streaming,-4,10,32,0.5281084559695614,0.695701968445614,0.5484411831920147,1.0,False
native_core,gaussian,boxcar_hanning_full,10,streaming,4,5,32,0.27676182575367947,0.3645912971575654,0.3160315815461602,0.9375,False
native_core,gaussian,boxcar_hanning_full,10,streaming,4,10,32,0.5316659682564111,0.7003884458894194,0.5561763847595086,1.0,False
native_core,gaussian,boxcar_hanning_full,36,rotation,0,5,32,0.32821989785810407,0.41013287670730114,0.37184500163151685,0.96875,False
native_core,gaussian,boxcar_hanning_full,36,rotation,0,10,32,0.5845442253010105,0.7304273941032937,0.6086983718832741,1.0,False
native_core,gaussian,boxcar_hanning_full,36,rotation,-4,5,32,0.3096851920780965,0.40796278736339403,0.34859289183242376,1.0,False
native_core,gaussian,boxcar_hanning_full,36,rotation,-4,10,32,0.5446932814436063,0.7175499347085642,0.5675133818723892,1.0,False
native_core,gaussian,boxcar_hanning_full,36,rotation,4,5,32,0.30510090861193895,0.40192369642005565,0.3441574887300817,1.0,False
native_core,gaussian,boxcar_hanning_full,36,rotation,4,10,32,0.5421551212747775,0.7142062977366539,0.5662124209910042,1.0,False
native_core,gaussian,boxcar_hanning_full,36,warp,0,5,32,0.31783090913850665,0.3971511353276539,0.3609334853233767,0.84375,False
native_core,gaussian,boxcar_hanning_full,36,warp,0,10,32,0.5811763176132942,0.726218966529397,0.605350997003408,1.0,False
native_core,gaussian,boxcar_hanning_full,36,warp,-4,5,32,0.30088422512094726,0.3963688619734248,0.33996162648561634,1.0,False
native_core,gaussian,boxcar_hanning_full,36,warp,-4,10,32,0.5411940333289114,0.7129402115087962,0.5636959587308179,1.0,False
native_core,gaussian,boxcar_hanning_full,36,warp,4,5,32,0.297051927689189,0.39132039740136615,0.3358580478754699,1.0,False
native_core,gaussian,boxcar_hanning_full,36,warp,4,10,32,0.5395387741012814,0.7107596612389984,0.5632165357212069,1.0,False
native_core,gaussian,boxcar_hanning_full,36,streaming,0,5,32,0.2868962656663526,0.3584962140387737,0.33073576704015417,0.84375,False
native_core,gaussian,boxcar_hanning_full,36,streaming,0,10,32,0.5656704636888055,0.7068433573193693,0.5909733604318494,1.0,False
native_core,gaussian,boxcar_hanning_full,36,streaming,-4,5,32,0.2743690320843608,0.3614391580825253,0.3150038881159676,1.0,False
native_core,gaussian,boxcar_hanning_full,36,streaming,-4,10,32,0.5302807451787355,0.6985636266189286,0.5545413713996206,1.0,False
native_core,gaussian,boxcar_hanning_full,36,streaming,4,5,32,0.2712632393780249,0.3573477521575228,0.3123706241728026,1.0,False
native_core,gaussian,boxcar_hanning_full,36,streaming,4,10,32,0.527811398319407,0.6953106406346282,0.5524876400377204,1.0,False
native_core,gaussian,boxcar_hanning_full,61,rotation,0,5,32,0.33496629072342743,0.41856294914136993,0.38289724285401555,1.0,False
native_core,gaussian,boxcar_hanning_full,61,rotation,0,10,32,0.5814859963609955,0.7266059309897108,0.6105605558792933,1.0,False
native_core,gaussian,boxcar_hanning_full,61,rotation,-4,5,32,0.3108737566284974,0.40952853903425834,0.3586082787560991,1.0,False
native_core,gaussian,boxcar_hanning_full,61,rotation,-4,10,32,0.5413912563092647,0.7132000225648203,0.5690235927917069,1.0,False
native_core,gaussian,boxcar_hanning_full,61,rotation,4,5,32,0.307532587338539,0.4051270605356907,0.35116611955258265,1.0,False
native_core,gaussian,boxcar_hanning_full,61,rotation,4,10,32,0.5454244938371788,0.71851319512094,0.5733972713502548,1.0,False
native_core,gaussian,boxcar_hanning_full,61,warp,0,5,32,0.32948685456703586,0.4117160244783012,0.3788676550142766,1.0,False
native_core,gaussian,boxcar_hanning_full,61,warp,0,10,32,0.5787948996112224,0.7232432242839802,0.6092574004186859,1.0,False
native_core,gaussian,boxcar_hanning_full,61,warp,-4,5,32,0.3012107357218918,0.3967989896587923,0.348613195485101,1.0,False
native_core,gaussian,boxcar_hanning_full,61,warp,-4,10,32,0.5404335123230257,0.7119383416184906,0.5694921353693154,1.0,False
native_core,gaussian,boxcar_hanning_full,61,warp,4,5,32,0.3016267640699799,0.3973470433299018,0.34616429234257323,1.0,False
native_core,gaussian,boxcar_hanning_full,61,warp,4,10,32,0.540681924354891,0.7122655865329421,0.5695835263374065,1.0,False
native_core,gaussian,boxcar_hanning_full,61,streaming,0,5,32,0.30525321890486756,0.3814344639384648,0.35785163394445973,1.0,False
native_core,gaussian,boxcar_hanning_full,61,streaming,0,10,32,0.5704540062341181,0.7128207160274791,0.6032538382053597,1.0,False
native_core,gaussian,boxcar_hanning_full,61,streaming,-4,5,32,0.2760363288542521,0.3636355660958943,0.32612482061259207,0.96875,False
native_core,gaussian,boxcar_hanning_full,61,streaming,-4,10,32,0.5309930570626356,0.69950198837745,0.5623461875399072,1.0,False
native_core,gaussian,boxcar_hanning_full,61,streaming,4,5,32,0.2820485731365815,0.3715557767448982,0.3286808664238413,0.96875,False
native_core,gaussian,boxcar_hanning_full,61,streaming,4,10,32,0.5324817841176346,0.7014631582785213,0.5631629415199955,1.0,False
native_core,gaussian,boxcar_hanning_decimated,10,rotation,0,5,32,0.3101329986596387,0.38753207752544133,0.34455755071005045,0.96875,False
native_core,gaussian,boxcar_hanning_decimated,10,rotation,0,10,32,0.5721300330080401,0.7149150244074302,0.5917714079409565,1.0,False
native_core,gaussian,boxcar_hanning_decimated,10,rotation,-4,5,32,0.28860040589271896,0.38018681239530916,0.3206908717707381,0.96875,False
native_core,gaussian,boxcar_hanning_decimated,10,rotation,-4,10,32,0.5363570435493736,0.7065682186483473,0.5523487508064135,1.0,False
native_core,gaussian,boxcar_hanning_decimated,10,rotation,4,5,32,0.30262566949497743,0.39866294816486747,0.3377723935640266,0.96875,False
native_core,gaussian,boxcar_hanning_decimated,10,rotation,4,10,32,0.5403305625517199,0.711802721196541,0.5613656302604537,1.0,False
native_core,gaussian,boxcar_hanning_decimated,10,warp,0,5,32,0.3054435508819625,0.38167229656829027,0.34171194518160586,0.96875,False
native_core,gaussian,boxcar_hanning_decimated,10,warp,0,10,32,0.5711261111050803,0.7136605563488593,0.5914939594592731,1.0,False
native_core,gaussian,boxcar_hanning_decimated,10,warp,-4,5,32,0.2824243761966383,0.37205083962649543,0.3154057400259664,0.9375,False
native_core,gaussian,boxcar_hanning_decimated,10,warp,-4,10,32,0.5299834828966209,0.6981720291118739,0.5464231573097909,1.0,False
native_core,gaussian,boxcar_hanning_decimated,10,warp,4,5,32,0.290988387856607,0.3833326127894191,0.32596616281980195,0.9375,False
native_core,gaussian,boxcar_hanning_decimated,10,warp,4,10,32,0.535892418204037,0.7059561460762573,0.5571410714502616,1.0,False
native_core,gaussian,boxcar_hanning_decimated,10,streaming,0,5,32,0.27563473886959056,0.34442417754307686,0.3153514580515441,0.96875,False
native_core,gaussian,boxcar_hanning_decimated,10,streaming,0,10,32,0.5597442567914002,0.6994381625135146,0.5817637175824754,1.0,False
native_core,gaussian,boxcar_hanning_decimated,10,streaming,-4,5,32,0.2553406838320775,0.33637222498239155,0.2915442718144951,0.96875,False
native_core,gaussian,boxcar_hanning_decimated,10,streaming,-4,10,32,0.5201637338851198,0.6852360144737175,0.539795799989399,1.0,False
native_core,gaussian,boxcar_hanning_decimated,10,streaming,4,5,32,0.2608558381825127,0.34363759581070036,0.29943074219484034,0.9375,False
native_core,gaussian,boxcar_hanning_decimated,10,streaming,4,10,32,0.5247373945487182,0.6912611116969845,0.5487656161351018,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,rotation,0,5,32,0.3152812908069611,0.39396521543782903,0.3577376244152577,0.875,False
native_core,gaussian,boxcar_hanning_decimated,36,rotation,0,10,32,0.5781709281988836,0.7224635299632362,0.6026725961638568,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,rotation,-4,5,32,0.2949508510088883,0.388552550754337,0.33294607850831337,0.90625,False
native_core,gaussian,boxcar_hanning_decimated,36,rotation,-4,10,32,0.5407092345572121,0.7123015634130132,0.5628056652167329,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,rotation,4,5,32,0.29367335831979735,0.38686964995608564,0.3316868786300611,0.96875,False
native_core,gaussian,boxcar_hanning_decimated,36,rotation,4,10,32,0.5356034881583664,0.7055755250138981,0.5594317699659926,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,warp,0,5,32,0.30513707061608764,0.3812893288264881,0.34774834227685486,0.90625,False
native_core,gaussian,boxcar_hanning_decimated,36,warp,0,10,32,0.5765110775374848,0.7203894347267605,0.6012464317405861,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,warp,-4,5,32,0.28667221641752116,0.3776467182190655,0.3248528750887475,0.9375,False
native_core,gaussian,boxcar_hanning_decimated,36,warp,-4,10,32,0.5369688735965223,0.7073742109844756,0.5591499966509463,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,warp,4,5,32,0.2847044198006228,0.37505444776940217,0.32231729935907627,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,warp,4,10,32,0.5335439781948611,0.7028624362161231,0.5568944464736749,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,streaming,0,5,32,0.26981600975903197,0.3371532834733798,0.3131291707607629,0.875,False
native_core,gaussian,boxcar_hanning_decimated,36,streaming,0,10,32,0.5595992278484226,0.6992569390777155,0.584815989424553,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,streaming,-4,5,32,0.2591500427513401,0.341390471648764,0.29940006504157013,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,streaming,-4,10,32,0.5249070387036412,0.6914845917534214,0.5487946836655555,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,streaming,4,5,32,0.2581941661654418,0.3401312507767721,0.29922293462767535,1.0,False
native_core,gaussian,boxcar_hanning_decimated,36,streaming,4,10,32,0.5226050213891058,0.6884520368031843,0.5473178799410909,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,rotation,0,5,32,0.32012715828526017,0.40002045334993264,0.36672250176059673,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,rotation,0,10,32,0.5738172025820251,0.7170232564658373,0.6031636750267548,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,rotation,-4,5,32,0.29944652569563956,0.3944749132799033,0.3461659787218193,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,rotation,-4,10,32,0.5355866034013705,0.7055532818082387,0.5625340095399081,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,rotation,4,5,32,0.29420426975828035,0.38756904442461576,0.33709130673630444,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,rotation,4,10,32,0.5372038791344409,0.7076837948966312,0.5644971846360964,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,warp,0,5,32,0.31558885097318856,0.3943495325878814,0.36332305524115427,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,warp,0,10,32,0.5723466747244941,0.7151857328287166,0.6028007879597275,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,warp,-4,5,32,0.29001383133171754,0.38204878383138186,0.3371146236536626,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,warp,-4,10,32,0.5349659671698053,0.7047356886735168,0.5638843857541453,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,warp,4,5,32,0.2880343355850168,0.37944110157164745,0.3321064400277036,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,warp,4,10,32,0.5325286030080773,0.7015248349936877,0.5607604896517937,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,streaming,0,5,32,0.2920145590204414,0.3648918664377975,0.3449938932480112,0.96875,False
native_core,gaussian,boxcar_hanning_decimated,61,streaming,0,10,32,0.5633091808791699,0.7038927753535695,0.596244321144975,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,streaming,-4,5,32,0.26307849983327564,0.34656561189498925,0.3128897495677979,0.96875,False
native_core,gaussian,boxcar_hanning_decimated,61,streaming,-4,10,32,0.522924893637121,0.6888734193532462,0.5543742958042379,1.0,False
native_core,gaussian,boxcar_hanning_decimated,61,streaming,4,5,32,0.2657349498503848,0.35006507780581697,0.3125777882779778,0.96875,False
native_core,gaussian,boxcar_hanning_decimated,61,streaming,4,10,32,0.5255605819237432,0.6923455349264034,0.5557562357845642,1.0,False
native_core,noiseless,boxcar_independent,10,rotation,0,5,1,0.3428165773608417,0.42837241122028935,0.3428165773605066,1.0,False
native_core,noiseless,boxcar_independent,10,rotation,0,10,1,0.5918673040613133,0.7395780744182808,0.5918673040585818,1.0,False
native_core,noiseless,boxcar_independent,10,rotation,-4,5,1,0.33115621245504456,0.4362475666960366,0.3311562124548222,1.0,False
native_core,noiseless,boxcar_independent,10,rotation,-4,10,1,0.5527966043776593,0.7282248209984078,0.5527966043772399,1.0,False
native_core,noiseless,boxcar_independent,10,rotation,4,5,1,0.33156608324872294,0.4367875087397621,0.3315660832482396,1.0,False
native_core,noiseless,boxcar_independent,10,rotation,4,10,1,0.5526106133153473,0.727979806402868,0.5526106133093118,1.0,False
native_core,noiseless,boxcar_independent,10,warp,0,5,1,0.33550434609556284,0.41923528558120204,0.335504346095059,1.0,False
native_core,noiseless,boxcar_independent,10,warp,0,10,1,0.5925608579903684,0.7404447167819257,0.592560857986351,1.0,False
native_core,noiseless,boxcar_independent,10,warp,-4,5,1,0.3207400817069825,0.42252591050380456,0.3207400817066553,1.0,False
native_core,noiseless,boxcar_independent,10,warp,-4,10,1,0.5500487132514289,0.7246048955001765,0.5500487132507647,1.0,False
native_core,noiseless,boxcar_independent,10,warp,4,5,1,0.3211059009621584,0.42300782139313753,0.3211059009616051,1.0,False
native_core,noiseless,boxcar_independent,10,warp,4,10,1,0.5518977937520679,0.7270407758537386,0.5518977937449128,1.0,False
native_core,noiseless,boxcar_independent,10,streaming,0,5,1,0.331220105799012,0.4138818386732098,0.3312201057802931,1.0,False
native_core,noiseless,boxcar_independent,10,streaming,0,10,1,0.583344846085106,0.7289286889629524,0.583344846007224,1.0,False
native_core,noiseless,boxcar_independent,10,streaming,-4,5,1,0.31209974732145274,0.4111435939131433,0.31209974731637713,1.0,False
native_core,noiseless,boxcar_independent,10,streaming,-4,10,1,0.5421510115118423,0.7142008836266149,0.542151011489801,1.0,False
native_core,noiseless,boxcar_independent,10,streaming,4,5,1,0.3088713727417635,0.40689070516209,0.30887137271860327,1.0,False
native_core,noiseless,boxcar_independent,10,streaming,4,10,1,0.5415429750403399,0.7133998888720771,0.5415429749355808,1.0,False
native_core,noiseless,boxcar_independent,36,rotation,0,5,1,0.34426020128332985,0.43017631657787814,0.34426020128332985,1.0,False
native_core,noiseless,boxcar_independent,36,rotation,0,10,1,0.5954964388500761,0.7441129228555234,0.5954964388500761,1.0,False
native_core,noiseless,boxcar_independent,36,rotation,-4,5,1,0.33113817604526335,0.43622380648987674,0.33113817604526335,1.0,False
native_core,noiseless,boxcar_independent,36,rotation,-4,10,1,0.5525785180200139,0.7279375256396788,0.5525785180200139,1.0,False
native_core,noiseless,boxcar_independent,36,rotation,4,5,1,0.3325770425517251,0.4381192927119616,0.3325770425517251,1.0,False
native_core,noiseless,boxcar_independent,36,rotation,4,10,1,0.5535248633671254,0.7291841907553585,0.5535248633671254,1.0,False
native_core,noiseless,boxcar_independent,36,warp,0,5,1,0.33371219259090706,0.41699586902796393,0.33371219259090706,1.0,False
native_core,noiseless,boxcar_independent,36,warp,0,10,1,0.5915065747442695,0.7391273188319275,0.5915065747442695,1.0,False
native_core,noiseless,boxcar_independent,36,warp,-4,5,1,0.3181597730451012,0.419126749223618,0.3181597730451012,1.0,False
native_core,noiseless,boxcar_independent,36,warp,-4,10,1,0.5505179931562266,0.7252230998667792,0.5505179931562266,1.0,False
native_core,noiseless,boxcar_independent,36,warp,4,5,1,0.3199724708722964,0.4215147009254744,0.3199724708722964,1.0,False
native_core,noiseless,boxcar_independent,36,warp,4,10,1,0.5524842248374013,0.7278133089497071,0.5524842248374013,1.0,False
native_core,noiseless,boxcar_independent,36,streaming,0,5,1,0.334406395810489,0.417863322723869,0.334406395810489,1.0,False
native_core,noiseless,boxcar_independent,36,streaming,0,10,1,0.5784663913406372,0.7228327310661525,0.5784663913406372,1.0,False
native_core,noiseless,boxcar_independent,36,streaming,-4,5,1,0.30978165400005997,0.4080898611646776,0.30978165400005997,1.0,False
native_core,noiseless,boxcar_independent,36,streaming,-4,10,1,0.5389762972624838,0.7100186840659596,0.5389762972624838,1.0,False
native_core,noiseless,boxcar_independent,36,streaming,4,5,1,0.31195009858441924,0.41094645470598345,0.31195009858441924,1.0,False
native_core,noiseless,boxcar_independent,36,streaming,4,10,1,0.5408019365446924,0.7124236842035468,0.5408019365446924,1.0,False
native_core,noiseless,boxcar_independent,61,rotation,0,5,1,0.33999144443628,0.4248422172832602,0.3399914444358449,1.0,False
native_core,noiseless,boxcar_independent,61,rotation,0,10,1,0.5948578598625242,0.7433149753853104,0.5948578598588342,1.0,False
native_core,noiseless,boxcar_independent,61,rotation,-4,5,1,0.3311755948520027,0.4362731000340556,0.3311755948513748,1.0,False
native_core,noiseless,boxcar_independent,61,rotation,-4,10,1,0.5526682349430755,0.7280557139384489,0.5526682349351568,1.0,False
native_core,noiseless,boxcar_independent,61,rotation,4,5,1,0.33248775881230863,0.43800167506624627,0.3324877588119914,1.0,False
native_core,noiseless,boxcar_independent,61,rotation,4,10,1,0.5525005051686211,0.7278347557914505,0.552500505168074,1.0,False
native_core,noiseless,boxcar_independent,61,warp,0,5,1,0.33401582163127785,0.4173752739713932,0.3340158216305498,1.0,False
native_core,noiseless,boxcar_independent,61,warp,0,10,1,0.5893496829839853,0.7364321372534663,0.5893496829787739,1.0,False
native_core,noiseless,boxcar_independent,61,warp,-4,5,1,0.3197513624615241,0.42122342439980226,0.31975136246076447,1.0,False
native_core,noiseless,boxcar_independent,61,warp,-4,10,1,0.549035153519313,0.7232696858613217,0.5490351535103564,1.0,False
native_core,noiseless,boxcar_independent,61,warp,4,5,1,0.31846940743610685,0.4195346451630199,0.3184694074356781,1.0,False
native_core,noiseless,boxcar_independent,61,warp,4,10,1,0.548060798403015,0.7219861224249624,0.54806079840212,1.0,False
native_core,noiseless,boxcar_independent,61,streaming,0,5,1,0.3258121320739633,0.40712421113299724,0.32581213205137466,1.0,False
native_core,noiseless,boxcar_independent,61,streaming,0,10,1,0.5775316735691796,0.7216647382326304,0.5775316734779071,1.0,False
native_core,noiseless,boxcar_independent,61,streaming,-4,5,1,0.30716747572336417,0.4046460818568288,0.3071674756886768,1.0,False
native_core,noiseless,boxcar_independent,61,streaming,-4,10,1,0.5389639166547338,0.7100023745123347,0.5389639165182533,1.0,False
native_core,noiseless,boxcar_independent,61,streaming,4,5,1,0.3063846667025119,0.40361485099386357,0.3063846666957932,1.0,False
native_core,noiseless,boxcar_independent,61,streaming,4,10,1,0.5385902440966323,0.7095101183013236,0.5385902440691022,1.0,False
native_core,noiseless,boxcar_hanning_full,10,rotation,0,5,1,0.36383580369816,0.4546373507322938,0.3638358035896979,1.0,False
native_core,noiseless,boxcar_hanning_full,10,rotation,0,10,1,0.6047523298683459,0.7556787823130818,0.6047523293005929,1.0,False
native_core,noiseless,boxcar_hanning_full,10,rotation,-4,5,1,0.34872147543159093,0.45938710913456854,0.3487214753703693,1.0,False
native_core,noiseless,boxcar_hanning_full,10,rotation,-4,10,1,0.5631487716417027,0.7418622151015624,0.56314877153268,1.0,False
native_core,noiseless,boxcar_hanning_full,10,rotation,4,5,1,0.3463786950226677,0.45630085501231044,0.34637869490651196,1.0,False
native_core,noiseless,boxcar_hanning_full,10,rotation,4,10,1,0.5663135126119904,0.7460312765280358,0.5663135113854117,1.0,False
native_core,noiseless,boxcar_hanning_full,10,warp,0,5,1,0.35692438886386235,0.4460010722293581,0.35692438873109283,1.0,False
native_core,noiseless,boxcar_hanning_full,10,warp,0,10,1,0.6031190491207854,0.7536378879741381,0.6031190483619588,1.0,False
native_core,noiseless,boxcar_hanning_full,10,warp,-4,5,1,0.3465760824624385,0.4565608826372277,0.34657608238648074,1.0,False
native_core,noiseless,boxcar_hanning_full,10,warp,-4,10,1,0.5629141712575372,0.7415531650433455,0.5629141710906925,1.0,False
native_core,noiseless,boxcar_hanning_full,10,warp,4,5,1,0.3454155728735805,0.45503208916029914,0.34541557271569956,1.0,False
native_core,noiseless,boxcar_hanning_full,10,warp,4,10,1,0.5645578008014183,0.7437183952456997,0.5645577994062753,1.0,False
native_core,noiseless,boxcar_hanning_full,10,streaming,0,5,1,0.3551456009979321,0.4437783569416438,0.3551455986594379,1.0,False
native_core,noiseless,boxcar_hanning_full,10,streaming,0,10,1,0.5933057212567758,0.741375473618613,0.5933057133073254,1.0,False
native_core,noiseless,boxcar_hanning_full,10,streaming,-4,5,1,0.3332234675915015,0.43897085857122226,0.33322346682687015,1.0,False
native_core,noiseless,boxcar_hanning_full,10,streaming,-4,10,1,0.5517847074272472,0.726891801818543,0.5517847049326106,1.0,False
native_core,noiseless,boxcar_hanning_full,10,streaming,4,5,1,0.3346868313060997,0.44089861611206643,0.3346868276249193,1.0,False
native_core,noiseless,boxcar_hanning_full,10,streaming,4,10,1,0.5511152710282863,0.7260099220706009,0.5511152583846471,1.0,False
native_core,noiseless,boxcar_hanning_full,36,rotation,0,5,1,0.3667553997814422,0.45828558275076925,0.3667553997814422,1.0,False
native_core,noiseless,boxcar_hanning_full,36,rotation,0,10,1,0.6068272372809631,0.7582715189253427,0.6068272372809631,1.0,False
native_core,noiseless,boxcar_hanning_full,36,rotation,-4,5,1,0.35347566387039914,0.4656500239163149,0.35347566387039914,1.0,False
native_core,noiseless,boxcar_hanning_full,36,rotation,-4,10,1,0.5629914216729219,0.7416549306285348,0.5629914216729219,1.0,False
native_core,noiseless,boxcar_hanning_full,36,rotation,4,5,1,0.35502105175782156,0.4676858357407588,0.35502105175782156,1.0,False
native_core,noiseless,boxcar_hanning_full,36,rotation,4,10,1,0.5616374552395509,0.7398712874531261,0.5616374552395509,1.0,False
native_core,noiseless,boxcar_hanning_full,36,warp,0,5,1,0.36480890979564823,0.4558533123656852,0.36480890979564823,1.0,False
native_core,noiseless,boxcar_hanning_full,36,warp,0,10,1,0.6044356857348728,0.7552831141339436,0.6044356857348728,1.0,False
native_core,noiseless,boxcar_hanning_full,36,warp,-4,5,1,0.34910412597926777,0.45989119259744143,0.34910412597926777,1.0,False
native_core,noiseless,boxcar_hanning_full,36,warp,-4,10,1,0.5630657027531435,0.7417527845696038,0.5630657027531435,1.0,False
native_core,noiseless,boxcar_hanning_full,36,warp,4,5,1,0.3527318373388349,0.4646701465205489,0.3527318373388349,1.0,False
native_core,noiseless,boxcar_hanning_full,36,warp,4,10,1,0.5635768428434066,0.7424261334484367,0.5635768428434066,1.0,False
native_core,noiseless,boxcar_hanning_full,36,streaming,0,5,1,0.35501608997974277,0.4436165241990215,0.35501608997974277,1.0,False
native_core,noiseless,boxcar_hanning_full,36,streaming,0,10,1,0.5919520456562803,0.7396839647507906,0.5919520456562803,1.0,False
native_core,noiseless,boxcar_hanning_full,36,streaming,-4,5,1,0.3303007552479758,0.43512063290781117,0.3303007552479758,1.0,False
native_core,noiseless,boxcar_hanning_full,36,streaming,-4,10,1,0.551548737182051,0.7265809471794381,0.551548737182051,1.0,False
native_core,noiseless,boxcar_hanning_full,36,streaming,4,5,1,0.3291885882777426,0.43365552341954816,0.3291885882777426,1.0,False
native_core,noiseless,boxcar_hanning_full,36,streaming,4,10,1,0.5489887604285213,0.7232085702017516,0.5489887604285213,1.0,False
native_core,noiseless,boxcar_hanning_full,61,rotation,0,5,1,0.36661265999669357,0.4581072197723868,0.3666126598503591,1.0,False
native_core,noiseless,boxcar_hanning_full,61,rotation,0,10,1,0.6058071608893161,0.7569968647446887,0.6058071601246852,1.0,False
native_core,noiseless,boxcar_hanning_full,61,rotation,-4,5,1,0.35330363751638144,0.46542340555455397,0.35330363729570724,1.0,False
native_core,noiseless,boxcar_hanning_full,61,rotation,-4,10,1,0.5609010440322049,0.7389011783963569,0.5609010426305905,1.0,False
native_core,noiseless,boxcar_hanning_full,61,rotation,4,5,1,0.3474721617663174,0.45774132989492555,0.34747216168595546,1.0,False
native_core,noiseless,boxcar_hanning_full,61,rotation,4,10,1,0.5607521872263632,0.7387050824955189,0.560752187090098,1.0,False
native_core,noiseless,boxcar_hanning_full,61,warp,0,5,1,0.36137774454996535,0.4515658402110112,0.36137774435964337,1.0,False
native_core,noiseless,boxcar_hanning_full,61,warp,0,10,1,0.6042711908185393,0.755077566652847,0.6042711898246684,1.0,False
native_core,noiseless,boxcar_hanning_full,61,warp,-4,5,1,0.3474265952529861,0.4576813029143289,0.3474265950023045,1.0,False
native_core,noiseless,boxcar_hanning_full,61,warp,-4,10,1,0.5629714866971075,0.741628669352521,0.5629714849737391,1.0,False
native_core,noiseless,boxcar_hanning_full,61,warp,4,5,1,0.34190967692359453,0.45041360845535694,0.3419096768243697,1.0,False
native_core,noiseless,boxcar_hanning_full,61,warp,4,10,1,0.5632463190702878,0.7419907190235443,0.5632463188492851,1.0,False
native_core,noiseless,boxcar_hanning_full,61,streaming,0,5,1,0.349486760331782,0.43670725425597895,0.34948675698502957,1.0,False
native_core,noiseless,boxcar_hanning_full,61,streaming,0,10,1,0.5912169589620435,0.7387654243976932,0.5912169483984347,1.0,False
native_core,noiseless,boxcar_hanning_full,61,streaming,-4,5,1,0.3289994784808914,0.43340640016199106,0.3289994743525298,1.0,False
native_core,noiseless,boxcar_hanning_full,61,streaming,-4,10,1,0.5517114483434133,0.7267952942015533,0.5517114307604708,1.0,False
native_core,noiseless,boxcar_hanning_full,61,streaming,4,5,1,0.32671505233504006,0.4303970188348077,0.32671505126895095,1.0,False
