galaxy	point_index	outer_fold	team_release_kin	radius_kpc	log_radius_over_r1	log_surface_density	enclosed_mass_fraction	log_total_profile_mass	log_distance	log_r1_kpc	profile_concentration	log_radius_squared	log_surface_density_squared	radius_surface_interaction	profile_contrast_mod	x_q0p25	edge_valid_q0p25	sharpness_mod_q0p25	outer_mass_mod_q0p25	x_q0p5	edge_valid_q0p5	sharpness_mod_q0p5	outer_mass_mod_q0p5	x_q1	edge_valid_q1	sharpness_mod_q1	outer_mass_mod_q1	x_q2	edge_valid_q2	sharpness_mod_q2	outer_mass_mod_q2	x_q4	edge_valid_q4	sharpness_mod_q4	outer_mass_mod_q4
WALLABY J163650-601632	5	2	Norma Kin TR1	1.949497205925e+01	-1.909600367029e-01	6.085260335771e-01	6.855794692867e-01	1.022252099717e+01	1.686422328193e+00	1.480882653784e+00	5.416541072215e-01	3.646573561757e-02	3.703039335410e-01	-1.162041537065e-01	8.769551616267e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	5.579974706701e-01	1	6.515477471683e-01	-9.684378750306e-01	6.442285439847e-01	1	6.479529180182e-01	-8.830778040096e-01	7.591881107340e-01	1	5.662940790632e-01	-7.285690223904e-01	9.924036360120e-01	1	2.961862359692e-01	-3.809705207006e-01
WALLABY J163650-601632	6	2	Norma Kin TR1	2.304165337373e+01	-1.183690147394e-01	4.548448600085e-01	8.021774899681e-01	1.022252099717e+01	1.686422328193e+00	1.480882653784e+00	5.416541072215e-01	1.401122365038e-02	2.068838466762e-01	-5.383953793849e-02	8.769551616267e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	6.595128355927e-01	1	6.515477471683e-01	-9.684378750306e-01	7.614317557799e-01	1	6.479529180182e-01	-8.830778040096e-01	8.973056868110e-01	1	5.662940790632e-01	-7.285690223904e-01	1.172949646623e+00	1	2.961862359692e-01	-3.809705207006e-01
WALLABY J163650-601632	7	2	Norma Kin TR1	2.658833468821e+01	-5.619151684266e-02	2.479732663621e-01	8.857076384528e-01	1.022252099717e+01	1.686422328193e+00	1.480882653784e+00	5.416541072215e-01	3.157486565079e-03	6.149074083027e-02	-1.393399397331e-02	8.769551616267e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	7.610282005152e-01	1	6.515477471683e-01	-9.684378750306e-01	8.786349675752e-01	1	6.479529180182e-01	-8.830778040096e-01	1.035423262888e+00	1	5.662940790632e-01	-7.285690223904e-01	1.353495657233e+00	1	2.961862359692e-01	-3.809705207006e-01
WALLABY J163650-601632	8	2	Norma Kin TR1	3.013266096861e+01	-1.845168544426e-03	8.600171761960e-03	9.402626446654e-01	1.022252099717e+01	1.686422328193e+00	1.480882653784e+00	5.416541072215e-01	3.404646957338e-06	7.396295433521e-05	-1.586876641183e-05	8.769551616267e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	8.624761581570e-01	1	6.515477471683e-01	-9.684378750306e-01	9.957603551926e-01	1	6.479529180182e-01	-8.830778040096e-01	1.173449127427e+00	1	5.662940790632e-01	-7.285690223904e-01	1.533921783374e+00	1	2.961862359692e-01	-3.809705207006e-01
WALLABY J163650-601632	9	2	Norma Kin TR1	3.367934228309e+01	4.648094787907e-02	-2.291479883575e-01	9.755442463250e-01	1.022252099717e+01	1.686422328193e+00	1.480882653784e+00	5.416541072215e-01	2.160478515737e-03	5.250880056829e-02	-1.065101570344e-02	8.769551616267e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	9.639915230796e-01	1	6.515477471683e-01	-9.684378750306e-01	1.112963566988e+00	1	6.479529180182e-01	-8.830778040096e-01	1.311566703504e+00	1	5.662940790632e-01	-7.285690223904e-01	1.714467793985e+00	1	2.961862359692e-01	-3.809705207006e-01
WALLABY J163924-565221	0	2	Norma Kin TR1	7.618173109958e-01	-1.289307125083e+00	7.649229846499e-01	1.576394803100e-02	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	1.662312862789e+00	5.851071724457e-01	-9.862206542485e-01	7.449664429530e-01	4.368576534964e-02	1	8.093265108244e-01	-9.972512856277e-01	4.695856310419e-02	1	7.934311208321e-01	-9.744013593482e-01	5.136802578594e-02	1	7.356549025738e-01	-9.209714047831e-01	5.920215361275e-02	1	6.102813669073e-01	-7.737510503326e-01	7.390418766883e-02	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J163924-565221	1	2	Norma Kin TR1	2.291546471475e+00	-8.110292931630e-01	7.693773260761e-01	6.364934546295e-02	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	6.577685143684e-01	5.919414698801e-01	-6.239875489431e-01	7.449664429530e-01	1.314067821717e-01	1	8.093265108244e-01	-9.972512856277e-01	1.412513578174e-01	1	7.934311208321e-01	-9.744013593482e-01	1.545150215641e-01	1	7.356549025738e-01	-9.209714047831e-01	1.780800780672e-01	1	6.102813669073e-01	-7.737510503326e-01	2.223037965078e-01	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J163924-565221	2	2	Norma Kin TR1	3.820259875540e+00	-5.890650550519e-01	7.723217067229e-01	1.440368804516e-01	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	3.469976390832e-01	5.964808186754e-01	-4.549477286885e-01	7.449664429530e-01	2.190695513067e-01	1	8.093265108244e-01	-9.972512856277e-01	2.354815411131e-01	1	7.934311208321e-01	-9.744013593482e-01	2.575935266412e-01	1	7.356549025738e-01	-9.209714047831e-01	2.968790663168e-01	1	6.102813669073e-01	-7.737510503326e-01	3.706048664300e-01	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J163924-565221	3	2	Norma Kin TR1	5.349989036020e+00	-4.428050701168e-01	7.339992865384e-01	2.471328342912e-01	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	1.960763301211e-01	5.387549526389e-01	-3.250186055413e-01	7.449664429530e-01	3.067905681287e-01	1	8.093265108244e-01	-9.972512856277e-01	3.297743358263e-01	1	7.934311208321e-01	-9.744013593482e-01	3.607405224194e-01	1	7.356549025738e-01	-9.209714047831e-01	4.157569907712e-01	1	6.102813669073e-01	-7.737510503326e-01	5.190044752690e-01	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J163924-565221	4	2	Norma Kin TR1	6.879718196499e+00	-3.335873128679e-01	7.209857441537e-01	3.757460488882e-01	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	1.112804953064e-01	5.198204432729e-01	-2.405116970083e-01	7.449664429530e-01	3.945115849508e-01	1	8.093265108244e-01	-9.972512856277e-01	4.240671305396e-01	1	7.934311208321e-01	-9.744013593482e-01	4.638875181975e-01	1	7.356549025738e-01	-9.209714047831e-01	5.346349152256e-01	1	6.102813669073e-01	-7.737510503326e-01	6.674040841080e-01	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J163924-565221	5	2	Norma Kin TR1	8.408431600564e+00	-2.464429664095e-01	6.998377258672e-01	5.254768222757e-01	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	6.073413569272e-02	4.897728425470e-01	-1.724700851680e-01	7.449664429530e-01	4.821743540857e-01	1	8.093265108244e-01	-9.972512856277e-01	5.182973138353e-01	1	7.934311208321e-01	-9.744013593482e-01	5.669660232746e-01	1	7.356549025738e-01	-9.209714047831e-01	6.534339034752e-01	1	6.102813669073e-01	-7.737510503326e-01	8.157051540301e-01	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J163924-565221	6	2	Norma Kin TR1	9.938160761043e+00	-1.738519444460e-01	6.364878963533e-01	6.784739777718e-01	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	3.022449858767e-02	4.051168422043e-01	-1.106546583974e-01	7.449664429530e-01	5.698953709078e-01	1	8.093265108244e-01	-9.972512856277e-01	6.125901085485e-01	1	7.934311208321e-01	-9.744013593482e-01	6.701130190528e-01	1	7.356549025738e-01	-9.209714047831e-01	7.723118279296e-01	1	6.102813669073e-01	-7.737510503326e-01	9.641047628691e-01	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J163924-565221	7	2	Norma Kin TR1	1.146788992152e+01	-1.116744465493e-01	4.941545940181e-01	8.056407719926e-01	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	1.247118201209e-02	2.441887627892e-01	-5.518444079676e-02	7.449664429530e-01	6.576163877299e-01	1	8.093265108244e-01	-9.972512856277e-01	7.068829032617e-01	1	7.934311208321e-01	-9.744013593482e-01	7.732600148309e-01	1	7.356549025738e-01	-9.209714047831e-01	8.911897523840e-01	1	6.102813669073e-01	-7.737510503326e-01	1.112504371708e+00	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J163924-565221	8	2	Norma Kin TR1	1.299660332559e+01	-5.732809825105e-02	2.833012287040e-01	8.943328455716e-01	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	3.286510849082e-03	8.025958618517e-02	-1.624112067378e-02	7.449664429530e-01	7.452791568648e-01	1	8.093265108244e-01	-9.972512856277e-01	8.011130865574e-01	1	7.934311208321e-01	-9.744013593482e-01	8.763385199081e-01	1	7.356549025738e-01	-9.209714047831e-01	1.009988740634e+00	1	6.102813669073e-01	-7.737510503326e-01	1.260805441630e+00	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J163924-565221	9	2	Norma Kin TR1	1.452633248607e+01	-9.001981827554e-03	6.445798922744e-02	9.542434101184e-01	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	8.103567682361e-05	4.154832375245e-03	-5.802496476661e-04	7.449664429530e-01	8.330001736869e-01	1	8.093265108244e-01	-9.972512856277e-01	8.954058812707e-01	1	7.934311208321e-01	-9.744013593482e-01	9.794855156862e-01	1	7.356549025738e-01	-9.209714047831e-01	1.128866665088e+00	1	6.102813669073e-01	-7.737510503326e-01	1.409205050469e+00	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J163924-565221	10	2	Norma Kin TR1	1.605606164655e+01	3.448106481819e-02	-2.596373105047e-01	9.856297069834e-01	9.555756612317e+00	1.321214706821e+00	1.171157962119e+00	6.200540306601e-01	1.188943830996e-03	6.741153300612e-02	-8.952570932734e-03	7.449664429530e-01	9.207211905090e-01	1	8.093265108244e-01	-9.972512856277e-01	9.896986759839e-01	1	7.934311208321e-01	-9.744013593482e-01	1.082632511464e+00	1	7.356549025738e-01	-9.209714047831e-01	1.247744589542e+00	1	6.102813669073e-01	-7.737510503326e-01	1.557604659308e+00	1	3.331154911604e-01	-4.184667461850e-01
WALLABY J164740-600851	0	3	Norma Kin TR1	1.694062611234e+00	-1.194590382007e+00	1.273695587930e+00	4.368901140687e-02	1.031597923331e+01	1.668293327262e+00	1.423519839484e+00	5.321741097821e-01	1.427046180785e+00	1.622300450713e+00	-1.521544498947e+00	8.676923076923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	6.388657677117e-02	1	7.249566779595e-01	-9.694045300102e-01	7.214380404211e-02	1	6.747859309847e-01	-9.027519498029e-01	8.468694888019e-02	1	5.720621130625e-01	-7.650881376350e-01
WALLABY J164740-600851	1	3	Norma Kin TR1	5.095740334592e+00	-7.163125500879e-01	1.260309945795e+00	1.710599461111e-01	1.031597923331e+01	1.668293327262e+00	1.423519839484e+00	5.321741097821e-01	5.131036694134e-01	1.588381159470e+00	-9.027758311734e-01	8.676923076923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.921708229277e-01	1	7.249566779595e-01	-9.694045300102e-01	2.170085625587e-01	1	6.747859309847e-01	-9.027519498029e-01	2.547383422316e-01	1	5.720621130625e-01	-7.650881376350e-01
WALLABY J164740-600851	2	3	Norma Kin TR1	8.495159307802e+00	-4.943483119768e-01	1.200029266554e+00	3.559148138933e-01	1.031597923331e+01	1.668293327262e+00	1.423519839484e+00	5.321741097821e-01	2.443802535543e-01	1.440070240586e+00	-5.932324422436e-01	8.676923076923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	3.203698869819e-01	1	7.249566779595e-01	-9.694045300102e-01	3.617771293365e-01	1	6.747859309847e-01	-9.027519498029e-01	4.246768196512e-01	1	5.720621130625e-01	-7.650881376350e-01
WALLABY J164740-600851	3	3	Norma Kin TR1	1.189683703116e+01	-3.480883270417e-01	1.072984744628e+00	5.491835911497e-01	1.031597923331e+01	1.668293327262e+00	1.423519839484e+00	5.321741097821e-01	1.211654834227e-01	1.151296262204e+00	-3.734934646988e-01	8.676923076923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	4.486541331384e-01	1	7.249566779595e-01	-9.694045300102e-01	5.066418878531e-01	1	6.747859309847e-01	-9.027519498029e-01	5.947282130026e-01	1	5.720621130625e-01	-7.650881376350e-01
WALLABY J164740-600851	4	3	Norma Kin TR1	1.529851475452e+01	-2.388705697928e-01	9.100905455942e-01	7.199195565601e-01	1.031597923331e+01	1.668293327262e+00	1.423519839484e+00	5.321741097821e-01	5.705914911314e-02	8.282648011799e-01	-2.173938471891e-01	8.676923076923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	5.769383792949e-01	1	7.249566779595e-01	-9.694045300102e-01	6.515066463696e-01	1	6.747859309847e-01	-9.027519498029e-01	7.647796063541e-01	1	5.720621130625e-01	-7.650881376350e-01
WALLABY J164740-600851	5	3	Norma Kin TR1	1.869793372773e+01	-1.517262233344e-01	7.084209001349e-01	8.510878481122e-01	1.031597923331e+01	1.668293327262e+00	1.423519839484e+00	5.321741097821e-01	2.302084684733e-02	5.018601717479e-01	-1.074860277086e-01	8.676923076923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	7.051374433490e-01	1	7.249566779595e-01	-9.694045300102e-01	7.962752131475e-01	1	6.747859309847e-01	-9.027519498029e-01	9.347180837737e-01	1	5.720621130625e-01	-7.650881376350e-01
WALLABY J164740-600851	6	3	Norma Kin TR1	2.209961145109e+01	-7.913520137093e-02	4.313637641595e-01	9.330274489956e-01	1.031597923331e+01	1.668293327262e+00	1.423519839484e+00	5.321741097821e-01	6.262380096018e-03	1.860746970298e-01	-3.413605834088e-02	8.676923076923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	8.334216895056e-01	1	7.249566779595e-01	-9.694045300102e-01	9.411399716640e-01	1	6.747859309847e-01	-9.027519498029e-01	1.104769477125e+00	1	5.720621130625e-01	-7.650881376350e-01
WALLABY J164740-600851	7	3	Norma Kin TR1	2.550128917444e+01	-1.695770347419e-02	1.105897103001e-01	9.781863598834e-01	1.031597923331e+01	1.668293327262e+00	1.423519839484e+00	5.321741097821e-01	2.875637071186e-04	1.223008402426e-02	-1.875347514566e-03	8.676923076923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	9.617059356621e-01	1	7.249566779595e-01	-9.694045300102e-01	1.086004730181e+00	1	6.747859309847e-01	-9.027519498029e-01	1.274820870477e+00	1	5.720621130625e-01	-7.650881376350e-01
WALLABY J165804-605308	0	1	Norma Kin TR1	1.620167464080e+00	-7.608583141604e-01	8.987251815895e-01	1.199965737027e-01	9.111747569285e+00	1.170645944363e+00	9.704182206580e-01	5.325209974110e-01	5.789053742270e-01	8.077069520231e-01	-6.838025265577e-01	9.401197604790e-01	1.394089931366e-01	1	7.496829036796e-01	-9.659238535606e-01	1.549412299312e-01	1	7.286793055536e-01	-9.209171092941e-01	1.734369732668e-01	1	6.787171816944e-01	-8.439661705990e-01	2.115036943757e-01	1	4.045267282859e-01	-6.074592135128e-01	3.465113521232e-01	1	1.401640632723e-01	2.010375196120e-02
WALLABY J165804-605308	1	1	Norma Kin TR1	2.700997266137e+00	-5.388940760493e-01	8.234742291703e-01	2.456611155415e-01	9.111747569285e+00	1.170645944363e+00	9.704182206580e-01	5.325209974110e-01	2.904068252011e-01	6.781098061076e-01	-4.437653838792e-01	9.401197604790e-01	2.324101166608e-01	1	7.496829036796e-01	-9.659238535606e-01	2.583040628418e-01	1	7.286793055536e-01	-9.209171092941e-01	2.891385002023e-01	1	6.787171816944e-01	-8.439661705990e-01	3.525999089303e-01	1	4.045267282859e-01	-6.074592135128e-01	5.776725156629e-01	1	1.401640632723e-01	2.010375196120e-02
WALLABY J165804-605308	2	1	Norma Kin TR1	3.782545227531e+00	-3.926340911143e-01	7.185016888672e-01	3.838953276422e-01	9.111747569285e+00	1.170645944363e+00	9.704182206580e-01	5.325209974110e-01	1.541615295051e-01	5.162446769050e-01	-2.821082575724e-01	9.401197604790e-01	3.254730349514e-01	1	7.496829036796e-01	-9.659238535606e-01	3.617355753756e-01	1	7.286793055536e-01	-9.209171092941e-01	4.049169052288e-01	1	6.787171816944e-01	-8.439661705990e-01	4.937898751226e-01	1	4.045267282859e-01	-6.074592135128e-01	8.089872746601e-01	1	1.401640632723e-01	2.010375196120e-02
WALLABY J165804-605308	3	1	Norma Kin TR1	4.864093188925e+00	-2.834163338654e-01	5.774917998371e-01	5.123243471818e-01	9.111747569285e+00	1.170645944363e+00	9.704182206580e-01	5.325209974110e-01	8.032481830169e-02	3.334967788791e-01	-1.636706087472e-01	9.401197604790e-01	4.185359532420e-01	1	7.496829036796e-01	-9.659238535606e-01	4.651670879095e-01	1	7.286793055536e-01	-9.209171092941e-01	5.206953102553e-01	1	6.787171816944e-01	-8.439661705990e-01	6.349798413149e-01	1	4.045267282859e-01	-6.074592135128e-01	1.040302033657e+00	1	1.401640632723e-01	2.010375196120e-02
WALLABY J165804-605308	4	1	Norma Kin TR1	5.944922990982e+00	-1.962719874070e-01	4.502491083193e-01	6.294343437827e-01	9.111747569285e+00	1.170645944363e+00	9.704182206580e-01	5.325209974110e-01	3.852269304069e-02	2.027242595423e-01	-8.837128731806e-02	9.401197604790e-01	5.115370767662e-01	1	7.496829036796e-01	-9.659238535606e-01	5.685299208201e-01	1	7.286793055536e-01	-9.209171092941e-01	6.363968371908e-01	1	6.787171816944e-01	-8.439661705990e-01	7.760760558695e-01	1	4.045267282859e-01	-6.074592135128e-01	1.271463197197e+00	1	1.401640632723e-01	2.010375196120e-02
WALLABY J165804-605308	5	1	Norma Kin TR1	7.026470952376e+00	-1.236809654435e-01	3.692158574101e-01	7.443245041698e-01	9.111747569285e+00	1.170645944363e+00	9.704182206580e-01	5.325209974110e-01	1.529698121304e-02	1.363203493631e-01	-4.566497370153e-02	9.401197604790e-01	6.045999950569e-01	1	7.496829036796e-01	-9.659238535606e-01	6.719614333539e-01	1	7.286793055536e-01	-9.209171092941e-01	7.521752422173e-01	1	6.787171816944e-01	-8.439661705990e-01	9.172660220618e-01	1	4.045267282859e-01	-6.074592135128e-01	1.502777956194e+00	1	1.401640632723e-01	2.010375196120e-02
WALLABY J165804-605308	6	1	Norma Kin TR1	8.108018913769e+00	-6.150346754676e-02	2.528530309797e-01	8.457024946264e-01	9.111747569285e+00	1.170645944363e+00	9.704182206580e-01	5.325209974110e-01	3.782676520276e-03	6.393465527560e-02	-1.555133818496e-02	9.401197604790e-01	6.976629133475e-01	1	7.496829036796e-01	-9.659238535606e-01	7.753929458878e-01	1	7.286793055536e-01	-9.209171092941e-01	8.679536472438e-01	1	6.787171816944e-01	-8.439661705990e-01	1.058455988254e+00	1	4.045267282859e-01	-6.074592135128e-01	1.734092715191e+00	1	1.401640632723e-01	2.010375196120e-02
WALLABY J165804-605308	7	1	Norma Kin TR1	9.188848715826e+00	-7.157119248527e-03	4.139268515794e-02	9.163094985140e-01	9.111747569285e+00	1.170645944363e+00	9.704182206580e-01	5.325209974110e-01	5.122435593764e-05	1.713354384584e-03	-2.962523836921e-04	9.401197604790e-01	7.906640368717e-01	1	7.496829036796e-01	-9.659238535606e-01	8.787557787984e-01	1	7.286793055536e-01	-9.209171092941e-01	9.836551741793e-01	1	6.787171816944e-01	-8.439661705990e-01	1.199552202809e+00	1	4.045267282859e-01	-6.074592135128e-01	1.965253878731e+00	1	1.401640632723e-01	2.010375196120e-02
WALLABY J165804-605308	8	1	Norma Kin TR1	1.027039667722e+01	4.116899717497e-02	-2.518119729939e-01	9.564982919598e-01	9.111747569285e+00	1.170645944363e+00	9.704182206580e-01	5.325209974110e-01	1.694886328393e-03	6.340926974306e-02	-1.036684640481e-02	9.401197604790e-01	8.837269551623e-01	1	7.496829036796e-01	-9.659238535606e-01	9.821872913323e-01	1	7.286793055536e-01	-9.209171092941e-01	1.099433579206e+00	1	6.787171816944e-01	-8.439661705990e-01	1.340742169001e+00	1	4.045267282859e-01	-6.074592135128e-01	2.196568637728e+00	1	1.401640632723e-01	2.010375196120e-02
WALLABY J165804-605308	9	1	Norma Kin TR1	1.135194463861e+01	8.465204382072e-02	-5.376020021018e-01	9.794940062798e-01	9.111747569285e+00	1.170645944363e+00	9.704182206580e-01	5.325209974110e-01	7.165968523025e-03	2.890159126639e-01	-4.550910824003e-02	9.401197604790e-01	9.767898734530e-01	1	7.496829036796e-01	-9.659238535606e-01	1.085618803866e+00	1	7.286793055536e-01	-9.209171092941e-01	1.215211984232e+00	1	6.787171816944e-01	-8.439661705990e-01	1.481932135193e+00	1	4.045267282859e-01	-6.074592135128e-01	2.427883396725e+00	1	1.401640632723e-01	2.010375196120e-02
WALLABY J165901-601241	0	4	Norma Kin TR1	1.786035816598e+00	-1.218177042212e+00	7.411515988518e-01	7.278721478972e-03	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.483955306173e+00	5.493056924805e-01	-9.028538625200e-01	9.116279069768e-01	4.557856626627e-02	1	7.391059338450e-01	-9.853176926325e-01	5.412724879104e-02	1	7.157505138559e-01	-9.125435624374e-01	6.050941549575e-02	1	6.799793795076e-01	-8.443704061388e-01	6.846694282351e-02	1	6.972563089027e-01	-7.291677121722e-01	9.721062203654e-02	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	1	4	Norma Kin TR1	2.977518043539e+00	-9.962128041010e-01	7.723217067229e-01	1.731855792282e-02	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	9.924399510548e-01	5.964808186754e-01	-7.693967731225e-01	9.116279069768e-01	7.598448037564e-02	1	7.391059338450e-01	-9.853176926325e-01	9.023607389322e-02	1	7.157505138559e-01	-9.125435624374e-01	1.008758473757e-01	1	6.799793795076e-01	-8.443704061388e-01	1.141419201947e-01	1	6.972563089027e-01	-7.291677121722e-01	1.620607932090e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	2	4	Norma Kin TR1	4.169791953023e+00	-8.499528191659e-01	8.267225201690e-01	3.325908880349e-02	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	7.224197948081e-01	6.834701253545e-01	-7.026751366856e-01	9.116279069768e-01	1.064105977502e-01	1	7.391059338450e-01	-9.853176926325e-01	1.263688915702e-01	1	7.157505138559e-01	-9.125435624374e-01	1.412691008050e-01	1	6.799793795076e-01	-8.443704061388e-01	1.598472463881e-01	1	6.972563089027e-01	-7.291677121722e-01	2.269540541961e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	3	4	Norma Kin TR1	5.362065862508e+00	-7.407350619171e-01	8.853612200315e-01	5.671212076493e-02	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	5.486884319533e-01	7.838644899356e-01	-6.558180981390e-01	9.116279069768e-01	1.368367151248e-01	1	7.391059338450e-01	-9.853176926325e-01	1.625017092472e-01	1	7.157505138559e-01	-9.125435624374e-01	1.816623542344e-01	1	6.799793795076e-01	-8.443704061388e-01	2.055525725814e-01	1	6.972563089027e-01	-7.291677121722e-01	2.918473151833e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	4	4	Norma Kin TR1	6.553548089449e+00	-6.535907154587e-01	9.148718175400e-01	8.739407980041e-02	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	4.271808233338e-01	8.369904425290e-01	-5.979517257790e-01	9.116279069768e-01	1.672426292341e-01	1	7.391059338450e-01	-9.853176926325e-01	1.986105343494e-01	1	7.157505138559e-01	-9.125435624374e-01	2.220287861143e-01	1	6.799793795076e-01	-8.443704061388e-01	2.512275499526e-01	1	6.972563089027e-01	-7.291677121722e-01	3.566974863557e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	5	4	Norma Kin TR1	7.745821998933e+00	-5.809996934952e-01	9.253120914996e-01	1.245514935154e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	3.375606438415e-01	8.562024666754e-01	-5.376060415487e-01	9.116279069768e-01	1.976687466087e-01	1	7.391059338450e-01	-9.853176926325e-01	2.347433520264e-01	1	7.157505138559e-01	-9.125435624374e-01	2.624220395436e-01	1	6.799793795076e-01	-8.443704061388e-01	2.969328761459e-01	1	6.972563089027e-01	-7.291677121722e-01	4.215907473428e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	6	4	Norma Kin TR1	8.938095908417e+00	-5.188221955985e-01	9.350031514536e-01	1.683803567664e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	2.691764706456e-01	8.742308932282e-01	-4.851003879287e-01	9.116279069768e-01	2.280948639832e-01	1	7.391059338450e-01	-9.853176926325e-01	2.708761697034e-01	1	7.157505138559e-01	-9.125435624374e-01	3.028152929730e-01	1	6.799793795076e-01	-8.443704061388e-01	3.426382023393e-01	1	6.972563089027e-01	-7.291677121722e-01	4.864840083300e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	7	4	Norma Kin TR1	1.012957813536e+01	-4.644758473002e-01	9.464522650131e-01	2.193807789487e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	2.157378127253e-01	8.957718899484e-01	-4.396042177212e-01	9.116279069768e-01	2.585007780926e-01	1	7.391059338450e-01	-9.853176926325e-01	3.069849948056e-01	1	7.157505138559e-01	-9.125435624374e-01	3.431817248529e-01	1	6.799793795076e-01	-8.443704061388e-01	3.883131797105e-01	1	6.972563089027e-01	-7.291677121722e-01	5.513341795024e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	8	4	Norma Kin TR1	1.132185204484e+01	-4.161497308767e-01	9.547247909790e-01	2.774984416459e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.731805985088e-01	9.114994265100e-01	-3.973084648273e-01	9.116279069768e-01	2.889268954672e-01	1	7.391059338450e-01	-9.853176926325e-01	3.431178124825e-01	1	7.157505138559e-01	-9.125435624374e-01	3.835749782822e-01	1	6.799793795076e-01	-8.443704061388e-01	4.340185059038e-01	1	6.972563089027e-01	-7.291677121722e-01	6.162274404896e-01	1	4.343568349446e-01	-2.469141201094e-01
