galaxy,model,x,r_kpc,g_extra_kms2_per_kpc,equivalent_halo_v_kms
UGC07603,NFW-LCDM,0.045,0.34919999999999995,1306.373914224262,21.358505819628682
UGC07603,NFW-LCDM,0.08,0.6208,1249.955434394868,27.8562799683004
UGC07603,NFW-LCDM,0.15,1.164,1148.681355231889,36.56590074769004
UGC07603,NFW-LCDM,0.3,2.328,972.7673545812238,47.58783879800688
UGC07603,NFW-LCDM,0.55,4.268,764.1133854345654,57.10723184531645
UGC07603,NFW-LCDM,0.85,6.596,597.2504037358959,62.76514688138609
UGC07603,NFW-LCDM,1.25,9.7,452.8876215784525,66.2797852237844
UGC07603,NFW-LCDM,1.75,13.58,339.517801871731,67.90178016383743
UGC07603,NFW-LCDM,3.0,23.28,195.90622637494724,67.53293233681454
UGC07603,NFW-LCDM,5.0,38.8,106.23101074830446,64.20095962705084
UGC07603,NFW-LCDM,8.0,62.08,56.64634436888351,59.30097013051547
UGC07603,NFW-LCDM,12.0,93.12,31.59436226214764,54.24082423646592
UGC07608,Burkert-Flat,0.03,0.0912,76.87080917787017,2.6477571257616814
UGC07608,Burkert-Flat,0.06,0.1824,150.20358450825034,5.234227145845399
UGC07608,Burkert-Flat,0.1,0.30400000000000005,242.484161253466,8.585754772939515
UGC07608,Burkert-Flat,0.2,0.6080000000000001,445.9246103137147,16.4657876541251
UGC07608,Burkert-Flat,0.4,1.2160000000000002,741.573571818264,30.02921016828463
UGC07608,Burkert-Flat,0.7,2.1279999999999997,957.2464432540095,45.13336272918884
UGC07608,Burkert-Flat,1.0,3.04,999.9988678121201,55.13616379608619
UGC07608,Burkert-Flat,1.5,4.5600000000000005,913.6670417147639,64.54705036033269
UGC07608,Burkert-Flat,2.0,6.08,782.6492831972936,68.98193706934842
UGC07608,Burkert-Flat,0.045,0.1368,113.97931988297935,3.948717634877376
UGC07608,Burkert-Flat,0.08,0.2432,197.12815856734832,6.923984991576679
UGC07608,Burkert-Flat,0.15,0.45599999999999996,349.03996617850777,12.615951195902731
UGC07608,Burkert-Flat,0.3,0.9119999999999999,611.4850392595006,23.615129807067852
UGC07608,Burkert-Flat,0.55,1.6720000000000002,878.0985007534263,38.31684607662443
UGC07608,Burkert-Flat,0.85,2.584,993.6415457159118,50.67119254694837
UGC07608,Burkert-Flat,1.25,3.8,969.7694032197572,60.7052199751807
UGC07608,Burkert-Flat,1.75,5.32,848.4794337780355,67.18564271999747
UGC07608,Burkert-Flat,3.0,9.120000000000001,562.9506420586887,71.65270305839998
UGC07608,Burkert-Flat,5.0,15.2,322.0169333483365,69.96182806998911
UGC07608,Burkert-Flat,8.0,24.32,174.35861873012846,65.1183661305835
UGC07608,Burkert-Flat,12.0,36.480000000000004,97.36258945064154,59.59687293104734
UGC07608,NFW-Flat,0.03,12.0999,891.7930625469323,103.87784594181585
UGC07608,NFW-Flat,0.06,24.1998,858.1798392732926,144.11030662116372
UGC07608,NFW-Flat,0.1,40.333,816.5666148667356,181.478872812843
UGC07608,NFW-Flat,0.2,80.666,726.1419242856873,242.02265279190138
UGC07608,NFW-Flat,0.4,161.332,588.5936573918917,308.15416910103403
UGC07608,NFW-Flat,0.7,282.33099999999996,450.074158728344,356.4686343956956
UGC07608,NFW-Flat,1.0,403.33,358.3602675503439,380.1808079204949
UGC07608,NFW-Flat,1.5,604.995,260.8167189613166,397.2314324018201
UGC07608,NFW-Flat,2.0,806.66,200.3551750262224,402.0180412452314
UGC07608,NFW-Flat,0.045,18.149849999999997,874.7144578818508,125.99974683858261
UGC07608,NFW-Flat,0.08,32.2664,836.9380912067775,164.33191785564472
UGC07608,NFW-Flat,0.15,60.4995,769.1275659903949,215.71238531580866
UGC07608,NFW-Flat,0.3,120.999,651.3400642364683,280.73385337815677
UGC07608,NFW-Flat,0.55,221.8315,511.63071952301874,336.8913919319853
UGC07608,NFW-Flat,0.85,342.8305,399.903547855042,370.2690012179226
UGC07608,NFW-Flat,1.25,504.16249999999997,303.24193255621856,391.0028271283656
UGC07608,NFW-Flat,1.75,705.8275,227.3324097885246,400.5714249294498
UGC07608,NFW-Flat,3.0,1209.99,131.17378319743747,398.3954893457848
UGC07608,NFW-Flat,5.0,2016.6499999999999,71.1295594356093,378.73925864085106
UGC07608,NFW-Flat,8.0,3226.64,37.92893892484028,349.83286222487254
UGC07608,NFW-Flat,12.0,4839.96,21.15477441592045,319.98165882137425
UGC07608,NFW-LCDM,0.03,0.2502,924.2077666432758,15.206471754294208
UGC07608,NFW-LCDM,0.06,0.5004,889.3727770968333,21.096021844396525
UGC07608,NFW-LCDM,0.1,0.8340000000000001,846.2470040819916,26.56633210295281
UGC07608,NFW-LCDM,0.2,1.6680000000000001,752.5355761273456,35.42921592387295
UGC07608,NFW-LCDM,0.4,3.3360000000000003,609.9877341554557,45.11007737903583
UGC07608,NFW-LCDM,0.7,5.837999999999999,466.43335828852474,52.18273608856101
UGC07608,NFW-LCDM,1.0,8.34,371.3858701485022,55.65391412145698
UGC07608,NFW-LCDM,1.5,12.51,270.29682945283025,58.149921207641434
UGC07608,NFW-LCDM,2.0,16.68,207.63764220991877,58.850623378698764
UGC07608,NFW-LCDM,0.045,0.37529999999999997,906.5083924971938,18.444852932571646
UGC07608,NFW-LCDM,0.08,0.6672,867.3589385005952,24.056223389543028
UGC07608,NFW-LCDM,0.15,1.251,797.0836507716751,31.577708072552788
UGC07608,NFW-LCDM,0.3,2.502,675.0148340177227,41.09607176741278
UGC07608,NFW-LCDM,0.55,4.587000000000001,530.227363830358,49.31686240921914
UGC07608,NFW-LCDM,0.85,7.0889999999999995,414.43915674818356,54.202944405150845
UGC07608,NFW-LCDM,1.25,10.425,314.26410566590886,57.23812804038144
UGC07608,NFW-LCDM,1.75,14.594999999999999,235.59543974948699,58.63885608658957
UGC07608,NFW-LCDM,3.0,25.02,135.94165990125413,58.32032519396114
UGC07608,NFW-LCDM,5.0,41.7,73.71496149628882,55.44288858271405
UGC07608,NFW-LCDM,8.0,66.72,39.30757190996992,51.21133856709071
UGC07608,NFW-LCDM,12.0,100.08,21.92370364593548,46.84148013123862
UGC07690,Burkert-Flat,0.03,0.0201,161.79409673369793,1.803347261163897
UGC07690,Burkert-Flat,0.06,0.0402,316.1415047088146,3.564952803235177
UGC07690,Burkert-Flat,0.1,0.067,510.3693620741445,5.847627489757507
UGC07690,Burkert-Flat,0.2,0.134,938.5613382850133,11.214598491706772
UGC07690,Burkert-Flat,0.4,0.268,1560.8294942790712,20.452440061439884
UGC07690,Burkert-Flat,0.7,0.469,2014.7677030361476,30.739649521813895
UGC07690,Burkert-Flat,1.0,0.67,2104.751013847274,37.55240577216956
UGC07690,Burkert-Flat,1.5,1.0050000000000001,1923.0438096148823,43.96201802309531
UGC07690,Burkert-Flat,2.0,1.34,1647.283737331028,46.98255216592195
UGC07690,Burkert-Flat,0.045,0.03015,239.89836069133992,2.6894117525667016
UGC07690,Burkert-Flat,0.08,0.0536,414.90616135419975,4.715821269788021
UGC07690,Burkert-Flat,0.15,0.1005,734.6430544413947,8.59253321037284
UGC07690,Burkert-Flat,0.3,0.201,1287.0252134882217,16.083907109627702
UGC07690,Burkert-Flat,0.55,0.36850000000000005,1848.1808022064495,26.097023309432757
UGC07690,Burkert-Flat,0.85,0.5695,2091.370418570578,34.51138150488827
UGC07690,Burkert-Flat,1.25,0.8375,2041.1254455623407,41.34540555682651
UGC07690,Burkert-Flat,1.75,1.1725,1785.8399703792509,45.75912330092953
UGC07690,Burkert-Flat,3.0,2.0100000000000002,1184.872276117029,48.8015704152564
UGC07690,Burkert-Flat,5.0,3.35,677.7662342996172,47.64994107975075
UGC07690,Burkert-Flat,8.0,5.36,366.98189503770186,44.35113253798692
UGC07690,Burkert-Flat,12.0,8.040000000000001,204.92424086977545,40.59052717806206
UGC07690,NFW-Flat,0.03,0.0453,3262.7252991537066,12.157362216026259
UGC07690,NFW-Flat,0.06,0.0906,3139.7475383178116,16.865975423069777
UGC07690,NFW-Flat,0.1,0.15100000000000002,2987.5008728606126,21.239412228259816
UGC07690,NFW-Flat,0.2,0.30200000000000005,2656.6719642073726,28.32516431003758
UGC07690,NFW-Flat,0.4,0.6040000000000001,2153.4361474054062,36.06487810921958
UGC07690,NFW-Flat,0.7,1.057,1646.6469698523897,41.71937016703363
UGC07690,NFW-Flat,1.0,1.51,1311.101375703363,44.494528622203404
UGC07690,NFW-Flat,1.5,2.265,954.2273237324783,46.49005149764908
UGC07690,NFW-Flat,2.0,3.02,733.0219597217625,47.05025311685074
UGC07690,NFW-Flat,0.045,0.06795,3200.241301626451,14.74640283070815
UGC07690,NFW-Flat,0.08,0.1208,3062.032212054864,19.232615298399423
UGC07690,NFW-Flat,0.15,0.22649999999999998,2813.9397728285294,25.245937466167934
UGC07690,NFW-Flat,0.3,0.45299999999999996,2383.0009395536035,32.8557365709214
UGC07690,NFW-Flat,0.55,0.8305000000000001,1871.858576298486,39.42814410564987
UGC07690,NFW-Flat,0.85,1.2834999999999999,1463.0921427910348,43.33449855798833
UGC07690,NFW-Flat,1.25,1.8875,1109.4447430323753,45.76108556922146
UGC07690,NFW-Flat,1.75,2.6425,831.7212096450485,46.880948118473896
UGC07690,NFW-Flat,3.0,4.53,479.91405068982476,46.626287109579145
UGC07690,NFW-Flat,5.0,7.55,260.2354995063737,44.32581664530414
UGC07690,NFW-Flat,8.0,12.08,138.76729232082303,40.942751388194985
UGC07690,NFW-Flat,12.0,18.12,77.39712337253218,37.44911047688961
UGC07690,NFW-LCDM,0.03,0.36119999999999997,902.0488353118553,18.050485847052485
UGC07690,NFW-LCDM,0.06,0.7223999999999999,868.04905422086,25.04153822689711
UGC07690,NFW-LCDM,0.1,1.204,825.9572706154788,31.53494179193988
UGC07690,NFW-LCDM,0.2,2.408,734.4926806251559,42.05542028021329
UGC07690,NFW-LCDM,0.4,4.816,595.3625851337674,53.54685994532475
UGC07690,NFW-LCDM,0.7,8.427999999999999,455.25008854114054,61.94229367907465
UGC07690,NFW-LCDM,1.0,12.04,362.48147192647673,66.06267419651417
UGC07690,NFW-LCDM,1.5,18.06,263.8161558433671,69.02550090025576
UGC07690,NFW-LCDM,2.0,24.08,202.6592938107719,69.85725298752726
UGC07690,NFW-LCDM,0.045,0.5418,884.7738237717451,21.894530315115954
UGC07690,NFW-LCDM,0.08,0.9632,846.5630224180734,28.55537608215112
UGC07690,NFW-LCDM,0.15,1.8059999999999998,777.9726645623753,37.483578166974
UGC07690,NFW-LCDM,0.3,3.6119999999999997,658.8305863901411,48.78212867476356
UGC07690,NFW-LCDM,0.55,6.622,517.5145603145095,58.54042550582189
UGC07690,NFW-LCDM,0.85,10.233999999999998,404.5025070608633,64.34033460637949
UGC07690,NFW-LCDM,1.25,15.049999999999999,306.729266651654,67.94317819404235
UGC07690,NFW-LCDM,1.75,21.07,229.9467713874306,69.60587958738229
UGC07690,NFW-LCDM,3.0,36.12,132.6823041421352,69.22777495784422
UGC07690,NFW-LCDM,5.0,60.199999999999996,71.94756153618327,65.81218127731547
UGC07690,NFW-LCDM,8.0,96.32,38.36512821040936,60.789219021357965
UGC07690,NFW-LCDM,12.0,144.48,21.398057940332784,55.60208099720082
UGC07866,Burkert-Flat,0.03,0.0288,29.86476502692994,0.9274185855241323
UGC07866,Burkert-Flat,0.06,0.0576,58.354982931972266,1.833370398168794
UGC07866,Burkert-Flat,0.1,0.096,94.20653400213884,3.007295672893726
UGC07866,Burkert-Flat,0.2,0.192,173.24435438072973,5.767401151393937
UGC07866,Burkert-Flat,0.4,0.384,288.1057284214115,10.51820325501566
UGC07866,Burkert-Flat,0.7,0.6719999999999999,371.8959174020951,15.808670294942832
UGC07866,Burkert-Flat,1.0,0.96,388.5054877632601,19.31230872404254
UGC07866,Burkert-Flat,1.5,1.44,354.96506158174975,22.608619787101546
UGC07866,Burkert-Flat,2.0,1.92,304.0638857735766,24.162008622738032
UGC07866,Burkert-Flat,0.045,0.043199999999999995,44.28164140119924,1.3831004694279467
UGC07866,Burkert-Flat,0.08,0.0768,76.58545810520839,2.4252346654458004
UGC07866,Burkert-Flat,0.15,0.144,135.60409583836676,4.418935369602594
UGC07866,Burkert-Flat,0.3,0.288,237.56556240629894,8.271570707732243
UGC07866,Burkert-Flat,0.55,0.528,341.14647258129884,13.421078105835083
UGC07866,Burkert-Flat,0.85,0.816,386.035630445062,17.74838230496432
UGC07866,Burkert-Flat,1.25,1.2,376.7611615801982,21.262958258347727
UGC07866,Burkert-Flat,1.75,1.68,329.6392894906387,23.532828269128068
UGC07866,Burkert-Flat,3.0,2.88,218.70966140007914,25.09748642458499
UGC07866,Burkert-Flat,5.0,4.8,125.10548740144122,24.505230860510533
UGC07866,Burkert-Flat,8.0,7.68,67.73935690915575,22.80873212307769
UGC07866,Burkert-Flat,12.0,11.52,37.82594313048989,20.874742270582495
UGC07866,NFW-Flat,0.03,0.40259999999999996,365.0531321367402,12.123134536837062
UGC07866,NFW-Flat,0.06,0.8051999999999999,351.29364806740995,16.818491175604265
UGC07866,NFW-Flat,0.1,1.342,334.2593846873635,21.17961506379287
UGC07866,NFW-Flat,0.2,2.684,297.2442766926542,28.24541801147726
UGC07866,NFW-Flat,0.4,5.368,240.93925733518654,35.963341521266926
UGC07866,NFW-Flat,0.7,9.394,184.236666820834,41.601913995811714
UGC07866,NFW-Flat,1.0,13.42,146.6938279705765,44.36925930602332
UGC07866,NFW-Flat,1.5,20.13,106.76463427348743,46.359164012364396
UGC07866,NFW-Flat,2.0,26.84,82.0148611318426,46.917788447226016
UGC07866,NFW-Flat,0.045,0.6039,358.06205047514106,14.704886000304038
UGC07866,NFW-Flat,0.08,1.0736,342.5983946623266,19.17846804386299
UGC07866,NFW-Flat,0.15,2.013,314.8403354648487,25.174860382745727
UGC07866,NFW-Flat,0.3,4.026,266.62433306735323,32.76323495824495
UGC07866,NFW-Flat,0.55,7.381,209.43468221858114,39.317138622429624
UGC07866,NFW-Flat,0.85,11.407,163.6994599174683,43.21249517533743
UGC07866,NFW-Flat,1.25,16.775,124.13128328077786,45.632250405114235
UGC07866,NFW-Flat,1.75,23.485,93.05792085047355,46.74896010793578
UGC07866,NFW-Flat,3.0,40.26,53.69564131132741,46.495016068327594
UGC07866,NFW-Flat,5.0,67.1,29.1166970791602,44.201022318625725
UGC07866,NFW-Flat,8.0,107.36,15.526110859835704,40.82748169936472
UGC07866,NFW-Flat,12.0,161.04,8.65965097118203,37.34367673916367
UGC07866,NFW-LCDM,0.03,0.25859999999999994,645.8190166435376,12.923188372225283
UGC07866,NFW-LCDM,0.06,0.5171999999999999,621.4769806797186,17.928410258791782
UGC07866,NFW-LCDM,0.1,0.862,591.341501055268,22.577342047053303
UGC07866,NFW-LCDM,0.2,1.724,525.8577165273126,30.109445416564665
UGC07866,NFW-LCDM,0.4,3.448,426.24796377517237,38.336705376137814
UGC07866,NFW-LCDM,0.7,6.033999999999999,325.93486405520196,44.34738966059996
UGC07866,NFW-LCDM,1.0,8.62,259.5174657812483,47.297363087537555
UGC07866,NFW-LCDM,1.5,12.93,188.87834413370635,49.41858951496717
UGC07866,NFW-LCDM,2.0,17.24,145.09328178146626,50.01407979671802
UGC07866,NFW-LCDM,0.045,0.38789999999999997,633.4510266538574,15.675319876769063
UGC07866,NFW-LCDM,0.08,0.6896,606.0941240235709,20.444131381074975
UGC07866,NFW-LCDM,0.15,1.293,556.9870737979796,26.83624948499301
UGC07866,NFW-LCDM,0.3,2.586,471.68767896038344,34.925411061167935
UGC07866,NFW-LCDM,0.55,4.741,370.5129161055708,41.91183287875288
UGC07866,NFW-LCDM,0.85,7.326999999999999,289.6022932611829,46.064259493936156
UGC07866,NFW-LCDM,1.25,10.774999999999999,219.60185037684863,48.64370398942235
UGC07866,NFW-LCDM,1.75,15.084999999999999,164.62966522920695,49.83410980425543
UGC07866,NFW-LCDM,3.0,25.86,94.9934768858144,49.56340698809113
UGC07866,NFW-LCDM,5.0,43.099999999999994,51.510629604808955,47.11802347262951
UGC07866,NFW-LCDM,8.0,68.96,27.46739245628976,43.52184949867987
UGC07866,NFW-LCDM,12.0,103.44,15.319872046982445,39.80813440165043
UGC08286,Burkert-Flat,0.03,0.0528,150.79972060197048,2.8217415274585376
UGC08286,Burkert-Flat,0.06,0.1056,294.65877645241915,5.578168767021617
UGC08286,Burkert-Flat,0.1,0.17600000000000002,475.68828998293844,9.14992563013477
UGC08286,Burkert-Flat,0.2,0.35200000000000004,874.7833847989407,17.547756308121762
UGC08286,Burkert-Flat,0.4,0.7040000000000001,1454.7666224930704,32.00243275495039
UGC08286,Burkert-Flat,0.7,1.232,1877.858418999072,48.099080783387706
UGC08286,Burkert-Flat,1.0,1.76,1961.7271039702703,58.75916696982417
UGC08286,Burkert-Flat,1.5,2.64,1792.3674290328672,68.78844388883041
UGC08286,Burkert-Flat,2.0,3.52,1535.346050051224,73.51474747409739
UGC08286,Burkert-Flat,0.045,0.07919999999999999,223.59657425986947,4.208188289677834
UGC08286,Burkert-Flat,0.08,0.1408,386.7120894480571,7.378960780102198
UGC08286,Burkert-Flat,0.15,0.264,684.7219372551236,13.444946687709574
UGC08286,Burkert-Flat,0.3,0.528,1199.5681333241887,25.16688249257686
UGC08286,Burkert-Flat,0.55,0.9680000000000001,1722.5915791809634,40.83465009825813
UGC08286,Burkert-Flat,0.85,1.496,1949.2557587855636,54.00080198611131
UGC08286,Burkert-Flat,1.25,2.2,1902.425076799886,64.69416642139961
UGC08286,Burkert-Flat,1.75,3.08,1664.486986915713,71.60041843243931
UGC08286,Burkert-Flat,3.0,5.28,1104.3567830633604,76.36100977969413
UGC08286,Burkert-Flat,5.0,8.8,631.7100613012947,74.55902721636994
UGC08286,Burkert-Flat,8.0,14.08,342.04441543225295,69.39730087896878
UGC08286,Burkert-Flat,12.0,21.12,190.99904688485935,63.512989775385556
UGC08286,NFW-Flat,0.03,0.1608,2533.77678586232,20.18492772260186
UGC08286,NFW-Flat,0.06,0.3216,2438.2743555277343,28.002661172426443
UGC08286,NFW-Flat,0.1,0.536,2320.0421933654898,35.263899609145646
UGC08286,NFW-Flat,0.2,1.072,2063.126108810295,47.028408315024194
UGC08286,NFW-Flat,0.4,2.144,1672.3217616720237,59.8786928466614
UGC08286,NFW-Flat,0.7,3.752,1278.7579352159134,69.266873561105
UGC08286,NFW-Flat,1.0,5.36,1018.1789531993426,73.87448266586019
UGC08286,NFW-Flat,1.5,8.040000000000001,741.0366548284088,77.18765901891575
UGC08286,NFW-Flat,2.0,10.72,569.2523442142252,78.11776449679353
UGC08286,NFW-Flat,0.045,0.2412,2485.2527797305424,24.48352446995748
UGC08286,NFW-Flat,0.08,0.4288,2377.9219594366964,31.932004888613797
UGC08286,NFW-Flat,0.15,0.804,2185.2576050631624,41.915952982972755
UGC08286,NFW-Flat,0.3,1.608,1850.597861516312,54.55053951445604
UGC08286,NFW-Flat,0.55,2.9480000000000004,1453.6534253351374,65.46273976765703
UGC08286,NFW-Flat,0.85,4.556,1136.2123890549572,71.94847909813232
UGC08286,NFW-Flat,1.25,6.7,861.5758537261979,75.97735333614567
UGC08286,NFW-Flat,1.75,9.38,645.9004973095875,77.83666658306952
UGC08286,NFW-Flat,3.0,16.080000000000002,372.6930615833452,77.41385166919542
UGC08286,NFW-Flat,5.0,26.8,202.09444775432553,73.59436934858485
UGC08286,NFW-Flat,8.0,42.88,107.76431102265097,67.97744961861451
UGC08286,NFW-Flat,12.0,64.32000000000001,60.10528515677086,62.176940591215185
UGC08286,NFW-LCDM,0.03,0.1818,2328.4997055493122,20.574772087896015
UGC08286,NFW-LCDM,0.06,0.3636,2240.7345234882387,28.543494403109154
UGC08286,NFW-LCDM,0.1,0.606,2132.081087117146,35.944973762585924
UGC08286,NFW-LCDM,0.2,1.212,1895.9793789573812,47.93669791815395
UGC08286,NFW-LCDM,0.4,2.424,1536.836532469757,61.035168179556045
UGC08286,NFW-LCDM,0.7,4.241999999999999,1175.1577693161864,70.60466880765932
UGC08286,NFW-LCDM,1.0,6.06,935.689917892397,75.30126760173381
UGC08286,NFW-LCDM,1.5,9.09,681.0006478064549,78.67843343992479
UGC08286,NFW-LCDM,2.0,12.12,523.133656951147,79.62650263729974
UGC08286,NFW-LCDM,0.045,0.2727,2283.906932176237,24.95639037209628
UGC08286,NFW-LCDM,0.08,0.48479999999999995,2185.271651892251,32.548728037165496
UGC08286,NFW-LCDM,0.15,0.9089999999999999,2008.2162400139136,42.725502480048696
UGC08286,NFW-LCDM,0.3,1.8179999999999998,1700.6693721698132,55.60410882843749
UGC08286,NFW-LCDM,0.55,3.333,1335.8838835961853,66.72706335532897
UGC08286,NFW-LCDM,0.85,5.151,1044.1607280159635,73.33806590039191
UGC08286,NFW-LCDM,1.25,7.574999999999999,791.7742134601988,77.44475235263526
UGC08286,NFW-LCDM,1.75,10.604999999999999,593.5720645130465,79.33997570053104
UGC08286,NFW-LCDM,3.0,18.18,342.4988692765797,78.90899469292597
UGC08286,NFW-LCDM,5.0,30.299999999999997,185.72151450544857,75.0157442775521
UGC08286,NFW-LCDM,8.0,48.48,99.03365122179402,69.29034139930741
UGC08286,NFW-LCDM,12.0,72.72,55.235780661660556,63.37780344660073
UGC08490,Burkert-Flat,0.03,0.0588,110.95424956345006,2.5542337156828196
UGC08490,Burkert-Flat,0.06,0.1176,216.80175061369013,5.049345093392802
UGC08490,Burkert-Flat,0.1,0.196,349.9982429044904,8.282490906078927
UGC08490,Burkert-Flat,0.2,0.392,643.6413383492234,15.884187251253858
UGC08490,Burkert-Flat,0.4,0.784,1070.3769094819152,28.968525972748797
UGC08490,Burkert-Flat,0.7,1.3719999999999999,1381.6761120957028,43.539173462472895
UGC08490,Burkert-Flat,1.0,1.96,1443.3843630507188,53.188658110347255
UGC08490,Burkert-Flat,1.5,2.94,1318.7742141460806,62.26713571049721
UGC08490,Burkert-Flat,2.0,3.92,1129.6650161128669,66.54537446857172
UGC08490,Burkert-Flat,0.045,0.0882,164.5161542934442,3.8092420254798434
UGC08490,Burkert-Flat,0.08,0.1568,284.5320237368019,6.679417738241151
UGC08490,Burkert-Flat,0.15,0.294,503.7993996573841,12.17033374642088
UGC08490,Burkert-Flat,0.3,0.588,882.6089431857662,22.78100214198731
UGC08490,Burkert-Flat,0.55,1.078,1267.4350801804117,36.96342809365067
UGC08490,Burkert-Flat,0.85,1.666,1434.20829335714,48.88139745069688
UGC08490,Burkert-Flat,1.25,2.45,1399.7515771541955,58.561005490238806
UGC08490,Burkert-Flat,1.75,3.4299999999999997,1224.6833336569712,64.81252837564209
UGC08490,Burkert-Flat,3.0,5.88,812.5550738818799,69.12180433427251
UGC08490,Burkert-Flat,5.0,9.8,464.79473246749717,67.49065400617683
UGC08490,Burkert-Flat,8.0,15.68,251.6667887722776,62.81827160905745
UGC08490,Burkert-Flat,12.0,23.52,140.5317982675816,57.49180720114405
UGC08490,NFW-Flat,0.03,0.0948,3839.6412240581644,19.07873130060576
UGC08490,NFW-Flat,0.06,0.1896,3694.9185039841377,26.4680287961796
UGC08490,NFW-Flat,0.1,0.31600000000000006,3515.7515440606403,33.33132892524933
UGC08490,NFW-Flat,0.2,0.6320000000000001,3126.4253828589485,44.45110619508648
UGC08490,NFW-Flat,0.4,1.2640000000000002,2534.207279754589,56.59715541977177
UGC08490,NFW-Flat,0.7,2.2119999999999997,1937.8075097390674,65.47083481629676
UGC08490,NFW-Flat,1.0,3.16,1542.930657501499,69.82593270200361
UGC08490,NFW-Flat,1.5,4.74,1122.954044055216,72.95753675133038
UGC08490,NFW-Flat,2.0,6.32,862.6350907989788,73.83666957447056
UGC08490,NFW-Flat,0.045,0.1422,3766.1087900491384,23.141751661120804
UGC08490,NFW-Flat,0.08,0.2528,3603.461533782649,30.18203233283428
UGC08490,NFW-Flat,0.15,0.474,3311.501325769531,39.61882921559845
UGC08490,NFW-Flat,0.3,0.948,2804.3637773773567,51.56100135716658
UGC08490,NFW-Flat,0.55,1.7380000000000002,2202.8410902464702,61.875179311646164
UGC08490,NFW-Flat,0.85,2.686,1721.7964710400831,68.00548008222326
UGC08490,NFW-Flat,1.25,3.95,1305.6170472784393,71.81355956050247
UGC08490,NFW-Flat,1.75,5.53,978.7863674287846,73.57097669516953
UGC08490,NFW-Flat,3.0,9.48,564.7725763218111,73.17133334531201
UGC08490,NFW-Flat,5.0,15.8,306.25040732887265,69.56117046022291
UGC08490,NFW-Flat,8.0,25.28,163.30416056913074,64.25207529090112
UGC08490,NFW-Flat,12.0,37.92,91.08250259431058,58.76945208504379
UGC08490,NFW-LCDM,0.03,0.1248,3263.599769696853,20.181606756107584
UGC08490,NFW-LCDM,0.06,0.2496,3140.589048553408,27.998053977355827
UGC08490,NFW-LCDM,0.1,0.41600000000000004,2988.301578182516,35.25809774397829
UGC08490,NFW-LCDM,0.2,0.8320000000000001,2657.384001281442,47.02067087001375
UGC08490,NFW-LCDM,0.4,1.6640000000000001,2154.0133080011633,59.86884118232068
UGC08490,NFW-LCDM,0.7,2.912,1647.0883016036319,69.25547728714153
UGC08490,NFW-LCDM,1.0,4.16,1311.452775048085,73.86232831559018
UGC08490,NFW-LCDM,1.5,6.24,954.4830742506986,77.17495956153368
UGC08490,NFW-LCDM,2.0,8.32,733.2184231235152,78.10491201190644
UGC08490,NFW-LCDM,0.045,0.1872,3201.0990253060872,24.47949626804644
UGC08490,NFW-LCDM,0.08,0.33280000000000004,3062.852893149991,31.926751210236176
UGC08490,NFW-LCDM,0.15,0.624,2814.6939605752464,41.909056675126365
UGC08490,NFW-LCDM,0.3,1.248,2383.6396277467134,54.541564475433766
UGC08490,NFW-LCDM,0.55,2.2880000000000003,1872.3602689130414,65.45196937658208
UGC08490,NFW-LCDM,0.85,3.536,1463.484278463968,71.93664162753632
UGC08490,NFW-LCDM,1.25,5.2,1109.7420946810971,75.96485300678007
UGC08490,NFW-LCDM,1.75,7.28,831.9441262657438,77.8238603463913
UGC08490,NFW-LCDM,3.0,12.48,480.0426765047774,77.4011149970052
UGC08490,NFW-LCDM,5.0,20.8,260.3052474188499,73.58226108453096
UGC08490,NFW-LCDM,8.0,33.28,138.80448451396236,67.96626548976093
UGC08490,NFW-LCDM,12.0,49.92,77.41786722875909,62.16671080296636
UGC08550,Burkert-Flat,0.03,0.0474,72.70176526038254,1.856357636163391
UGC08550,Burkert-Flat,0.06,0.0948,142.05737989461096,3.669746532665317
UGC08550,Burkert-Flat,0.1,0.15800000000000003,229.3331728825529,6.019521684938377
UGC08550,Burkert-Flat,0.2,0.31600000000000006,421.74014674205205,11.544257722802644
UGC08550,Burkert-Flat,0.4,0.6320000000000001,701.3547576542973,21.05365067719886
UGC08550,Burkert-Flat,0.7,1.1059999999999999,905.3307355300212,31.643258262957108
UGC08550,Burkert-Flat,1.0,1.58,945.7645070458642,38.65627919410333
UGC08550,Burkert-Flat,1.5,2.37,864.1148376517626,45.25430548836958
UGC08550,Burkert-Flat,2.0,3.16,740.2027515614712,48.36362987756657
UGC08550,Burkert-Flat,0.045,0.0711,107.79771732981787,2.768468475917696
UGC08550,Burkert-Flat,0.08,0.1264,186.43702679404922,4.854445404654153
UGC08550,Burkert-Flat,0.15,0.237,330.1099852986459,8.845115404322268
UGC08550,Burkert-Flat,0.3,0.474,578.3215014897771,16.556702319790446
UGC08550,Burkert-Flat,0.55,0.8690000000000001,830.4753359568866,26.864159524290624
UGC08550,Burkert-Flat,0.85,1.343,939.751970640091,35.52586236208267
UGC08550,Burkert-Flat,1.25,1.975,917.1745199981709,42.56077627342325
UGC08550,Burkert-Flat,1.75,2.765,802.4626419641149,47.104237654703404
UGC08550,Burkert-Flat,3.0,4.74,532.4193392765114,50.236119159133544
UGC08550,Burkert-Flat,5.0,7.9,304.5525310392948,49.050637052034595
