HI_SNR	HI_flux_Jy_km_s	HI_flux_error_Jy_km_s	agc	axis_ratio	center_separation_arcsec	dec_deg	distance_Mpc	distance_error_Mpc	g_minus_r	heliocentric_velocity_km_s	log_HI_mass	log_HI_mass_error	mass_stratum	max_fracflux_grz	max_fracmasked_grz	minimum_flux_signal_to_noise_grz	minimum_predecessor_separation_arcsec	name	r_minus_z	ra_deg	reff_arcsec	reff_kpc	sersic	shape_signal_to_noise	tractor_brickid	tractor_brickname	tractor_dec_deg	tractor_objid	tractor_ra_deg	tractor_release	tractor_type	z_luminosity_Lsun
2.830000000000e+01	4.830000000000e+00	1.000000000000e-01	643	7.280089040363e-01	2.130637497849e+00	2.497194444444e+01	1.247000000000e+02	2.300000000000e+00	6.185513510568e-01	9.041000000000e+03	1.025000000000e+01	5.000000000000e-02	3	1.287066377699e-02	8.792930096388e-02	9.336625339730e+02	1.000000000000e+09	480-036	4.939552385750e-01	1.577333333333e+01	1.644932365417e+01	9.944646869221e+00	1.533519744873e+00	8.484231023774e+03	470127	0158p250	2.497248490558e+01	1499	1.577306725033e+01	9010	SER	3.277949563203e+10
1.960000000000e+01	5.360000000000e+00	1.300000000000e-01	12731	2.113308244279e-01	1.161412614787e+00	2.044111111111e+01	9.150000000000e+01	2.300000000000e+00	1.024137378632e+00	6.761000000000e+03	1.002000000000e+01	5.000000000000e-02	3	1.455962285399e-02	3.998742252588e-02	1.826051328503e+03	1.000000000000e+09	455-039	9.783332854675e-01	3.551625000000e+02	2.583852386475e+01	1.146208593041e+01	1.993004560471e+00	1.938620274555e+04	447445	3550p205	2.044135048674e+01	4459	3.551622691786e+02	9010	SER	3.301679844361e+10
2.000000000000e+01	5.220000000000e+00	1.200000000000e-01	12164	5.802890330128e-01	1.348733141206e+00	3.050250000000e+01	1.360000000000e+02	2.300000000000e+00	7.486983160706e-01	9.859000000000e+03	1.036000000000e+01	5.000000000000e-02	3	4.858591258526e-01	1.149066835642e-01	2.392788419771e+03	1.000000000000e+09	495-019	6.617562066932e-01	3.407100000000e+02	2.661709594727e+01	1.754989188263e+01	4.621571540833e+00	3.973577960668e+03	499355	3407p305	3.050275615514e+01	2132	3.407096826907e+02	9010	SER	8.791536161454e+10
2.960000000000e+01	4.730000000000e+00	9.000000000000e-02	125456	8.374445091260e-01	1.580602918151e+00	1.696944444444e+01	1.106000000000e+02	2.300000000000e+00	6.235914886527e-01	7.990000000000e+03	1.013000000000e+01	5.000000000000e-02	3	1.184729859233e-02	9.752560406923e-02	2.163106550370e+03	1.000000000000e+09	M+307007	5.052041951465e-01	3.590166666667e+01	1.857829093933e+01	9.961752638637e+00	4.000000000000e+00	3.329237361991e+03	427115	0359p170	1.696952202301e+01	2179	3.590211848680e+01	9010	DEV	2.297927260228e+10
1.130000000000e+01	4.090000000000e+00	1.900000000000e-01	2208	3.751914037530e-01	5.698496452260e-01	3.066666666667e-01	1.112000000000e+02	2.200000000000e+00	7.615746441234e-01	8.008000000000e+03	1.008000000000e+01	5.000000000000e-02	3	2.813092060387e-02	3.571076691151e-02	5.984013540165e+03	6.522241263942e+02	N1072	6.405621175436e-01	4.088041666667e+01	1.687825965881e+01	9.099286049854e+00	3.425068855286e+00	1.115822346012e+05	331971	0408p002	3.068240875750e-01	4751	4.088043325049e+01	9010	SER	9.436429652500e+10
1.340000000000e+01	1.840000000000e+00	8.000000000000e-02	12359	7.399998647391e-01	8.856992994672e-01	1.486694444444e+01	1.480000000000e+02	2.400000000000e+00	8.036039393482e-01	1.072700000000e+04	9.980000000000e+00	5.000000000000e-02	3	4.037817716599e-01	5.782908201218e-02	3.971467259612e+03	1.837077426663e+03	M+258063	5.953463863296e-01	3.465195833333e+02	2.825189781189e+01	2.027142173324e+01	4.048767089844e+00	5.807161101765e+03	415831	3464p147	1.486711315086e+01	4827	3.465197686089e+02	9010	SER	1.893955735668e+11
2.200000000000e+01	4.090000000000e+00	1.100000000000e-01	241235	5.618872145552e-01	1.717124839623e+00	1.801250000000e+01	1.405000000000e+02	2.300000000000e+00	7.041070712460e-01	9.638000000000e+03	1.028000000000e+01	5.000000000000e-02	3	3.431632881984e-03	5.169861391187e-02	2.829621403212e+03	1.000000000000e+09	I1050	5.616870316552e-01	2.210291666667e+02	7.831436157227e+00	5.334486285422e+00	3.848663330078e+00	3.995483295722e+03	433326	2210p180	1.801262720079e+01	2026	2.210296500645e+02	9010	SER	5.494087723652e+10
1.120000000000e+01	1.750000000000e+00	9.000000000000e-02	714752	5.855094869766e-01	7.809749374892e-01	8.839166666667e+00	1.479000000000e+02	2.200000000000e+00	3.933644111917e-01	1.018200000000e+04	9.960000000000e+00	5.000000000000e-02	3	1.635481603444e-02	4.214126616716e-02	7.323080048434e+02	5.752263180527e+03		3.084608575245e-01	2.285350000000e+02	8.072369575500e+00	5.788207314370e+00	1.329139590263e+00	2.144256644822e+03	381521	2284p087	8.839254862316e+00	5423	2.285347994180e+02	9010	SER	1.041499203088e+10
2.130000000000e+01	4.630000000000e+00	1.200000000000e-01	2214	4.209209627274e-01	1.283209827207e+00	9.755555555556e+00	1.109000000000e+02	2.300000000000e+00	6.738337931839e-01	7.986000000000e+03	1.013000000000e+01	5.000000000000e-02	3	5.227157101035e-02	3.651320561767e-02	2.895065075846e+03	1.000000000000e+09		5.739509960890e-01	4.108208333333e+01	1.966147232056e+01	1.057115520588e+01	1.245613694191e+00	6.167050650884e+03	386472	0411p097	9.755871686266e+00	378	4.108191624628e+01	9010	SER	3.581067722590e+10
2.130000000000e+01	5.060000000000e+00	1.300000000000e-01	201251	3.649659258083e-01	5.576418632663e-01	2.418055555556e+00	1.188000000000e+02	2.100000000000e+00	7.132633561085e-01	7.967000000000e+03	1.023000000000e+01	5.000000000000e-02	3	5.105431657284e-03	1.178203150630e-02	2.917947403444e+03	2.333681329232e+03	036-026	5.945354106152e-01	1.509879166667e+02	9.079267501831e+00	5.229282682017e+00	1.754690051079e+00	5.079445225135e+03	345371	1508p025	2.418032953876e+00	5282	1.509880700454e+02	9010	SER	3.001428465031e+10
1.870000000000e+01	4.500000000000e+00	1.300000000000e-01	91	2.603981722252e-01	4.814651167553e-01	2.814972222222e+01	1.124000000000e+02	2.300000000000e+00	8.069071976279e-01	8.203000000000e+03	1.013000000000e+01	5.000000000000e-02	3	1.252334378660e-02	5.242425948381e-03	2.846926101860e+03	1.711020230702e+03	499-058	6.316215627517e-01	2.513750000000e+00	1.178210067749e+01	6.420426927139e+00	1.242935061455e+00	5.556838623521e+03	486860	0024p282	2.814983790132e+01	4187	2.513673881253e+00	9010	SER	2.658784593953e+10
1.810000000000e+01	3.290000000000e+00	1.000000000000e-01	206918	2.874435904936e-01	4.588400400564e-01	3.595583333333e+01	1.067000000000e+02	2.300000000000e+00	6.870135404466e-01	7.199000000000e+03	9.950000000000e+00	5.000000000000e-02	3	6.889366777614e-04	4.308727104217e-03	1.543247228229e+03	1.000000000000e+09		5.199708558024e-01	1.636079166667e+02	8.285660743713e+00	4.286140798519e+00	2.094138622284e+00	3.098509115180e+03	525290	1635p360	3.595578702123e+01	3008	1.636080633596e+02	9011	SER	1.392504826761e+10
1.630000000000e+01	3.790000000000e+00	1.200000000000e-01	1974	5.601269155721e-01	1.323152515767e+00	9.847777777778e+00	1.191000000000e+02	2.300000000000e+00	8.480075860778e-01	8.577000000000e+03	1.010000000000e+01	5.000000000000e-02	3	7.692759856582e-03	1.451118942350e-02	2.715496421416e+03	1.000000000000e+09	439-013	6.242095924537e-01	3.745833333333e+01	8.538214683533e+00	4.930076959375e+00	4.000000000000e+00	4.007651660783e+03	386457	0373p097	9.848128795190e+00	3725	3.745844393442e+01	9010	SER	3.318332981082e+10
1.750000000000e+01	3.230000000000e+00	1.000000000000e-01	230509	3.959090141370e-01	6.081272841424e-01	3.048027777778e+01	1.150000000000e+02	2.100000000000e+00	6.700273884194e-01	7.822000000000e+03	1.000000000000e+01	5.000000000000e-02	3	1.264113001525e-03	4.568137228489e-03	2.334013389893e+03	5.495000225572e+03	161-100	5.938679493325e-01	2.046912500000e+02	6.057672977448e+00	3.377369145427e+00	1.947856187820e+00	3.802312318339e+03	498885	2047p305	3.048043282083e+01	1598	2.046911721878e+02	9010	SER	1.966784384747e+10
1.990000000000e+01	4.110000000000e+00	1.200000000000e-01	8093	4.563774831401e-01	1.513764857644e+00	9.653611111111e+00	1.067000000000e+02	2.300000000000e+00	6.344494751637e-01	7.155000000000e+03	1.004000000000e+01	5.000000000000e-02	3	1.556247007102e-02	3.167366608977e-02	2.666806792396e+03	2.018956981390e+03	071-088	5.488953735101e-01	1.947116666667e+02	1.697406387329e+01	8.780618701915e+00	1.560474753380e+00	7.499879663893e+03	387078	1948p097	9.653899549642e+00	207	1.947119770263e+02	9010	SER	4.047742284407e+10
4.920000000000e+01	8.800000000000e+00	1.000000000000e-01	1971	6.533937968080e-01	5.684553937427e-01	2.863361111111e+01	6.240000000000e+01	2.300000000000e+00	6.451458941216e-01	4.572000000000e+03	9.910000000000e+00	5.000000000000e-02	3	1.345604192466e-02	1.653804071248e-02	4.412040612071e+03	1.000000000000e+09	504-098	5.165585630248e-01	3.750000000000e+01	1.094028472900e+01	3.309695820197e+00	9.400951266289e-01	9.565668545763e+03	489521	0374p287	2.863374952867e+01	3956	3.749991342618e+01	9010	SER	1.716510373385e+10
1.940000000000e+01	4.840000000000e+00	1.500000000000e-01	250724	3.343380706359e-01	1.841321206361e+00	1.359333333333e+01	9.700000000000e+01	2.200000000000e+00	5.332177637499e-01	6.643000000000e+03	1.003000000000e+01	5.000000000000e-02	3	5.723697692156e-02	1.652655936778e-02	1.571504929653e+03	2.602595700825e+03	077-118	4.233376193820e-01	2.310337500000e+02	1.432575321198e+01	6.736961514883e+00	8.350984454155e-01	3.452908785523e+03	408395	2309p135	1.359371334833e+01	3809	2.310341022080e+02	9010	SER	1.352643556117e+10
3.780000000000e+01	8.140000000000e+00	1.200000000000e-01	4553	4.975960936878e-01	8.694824106646e-01	3.614722222222e+00	1.203000000000e+02	2.300000000000e+00	6.985250902263e-01	8.131000000000e+03	1.044000000000e+01	5.000000000000e-02	3	1.518472656608e-02	1.300694327801e-02	3.459407825722e+03	3.789409016186e+03	032-054	5.865457869976e-01	1.308587500000e+02	1.350098896027e+01	7.874193380204e+00	1.435151457787e+00	7.450212829239e+03	351048	1308p035	3.614486092675e+00	4867	1.308588008605e+02	9010	SER	4.842521272245e+10
2.070000000000e+01	3.630000000000e+00	1.000000000000e-01	217558	4.366951738548e-01	4.380586699159e-01	2.158722222222e+01	1.006000000000e+02	2.300000000000e+00	6.211178470204e-01	6.725000000000e+03	9.940000000000e+00	5.000000000000e-02	3	2.625535475090e-03	5.301733501256e-03	1.835830721499e+03	2.272699199077e+03	M+428033	4.739977677724e-01	1.756212500000e+02	9.538369178772e+00	4.652077864582e+00	1.313714861870e+00	3.451861463570e+03	452156	1755p215	2.158733128257e+01	3339	1.756213080363e+02	9010	SER	1.181809821883e+10
1.540000000000e+01	3.220000000000e+00	1.200000000000e-01	110420	4.070028088181e-01	4.199691651096e-01	1.982055555556e+01	1.483000000000e+02	2.300000000000e+00	8.434970383776e-01	1.067900000000e+04	1.022000000000e+01	5.000000000000e-02	3	1.135837555921e-05	2.243611961603e-02	3.402004511892e+03	1.000000000000e+09	460-010	6.269970191005e-01	2.361625000000e+01	5.026385784149e+00	3.613864261925e+00	3.375988245010e+00	4.950672329820e+03	442135	0237p197	1.982056078242e+01	480	2.361612612326e+01	9010	SER	5.568353554897e+10
1.090000000000e+01	1.880000000000e+00	1.000000000000e-01	200584	3.598713670889e-01	2.856844053945e+00	9.710555555556e+00	1.390000000000e+02	2.100000000000e+00	3.844194822497e-01	9.382000000000e+03	9.930000000000e+00	5.000000000000e-02	3	3.771877288818e-02	7.324707508087e-02	1.176291513828e+03	2.824437782007e+03	066-019	2.801479059917e-01	1.620325000000e+02	8.965145111084e+00	6.041530754150e+00	1.044911026955e+00	3.323520926922e+03	386949	1621p097	9.710300766063e+00	840	1.620332624768e+02	9010	SER	1.261527704068e+10
1.160000000000e+01	2.290000000000e+00	1.100000000000e-01	245568	7.496964579896e-01	1.583418465103e-01	3.458416666667e+01	1.244000000000e+02	2.300000000000e+00	6.872748946204e-01	8.531000000000e+03	9.920000000000e+00	5.000000000000e-02	3	3.820205107331e-02	1.519048307091e-02	8.208707750241e+02	1.000000000000e+09	M+632003	4.345094789058e-01	2.151983333333e+02	7.921154022217e+00	4.777313097142e+00	1.764340043068e+00	1.774731310489e+03	518387	2152p345	3.458413702407e+01	1844	2.151983727875e+02	9011	SER	1.074797670243e+10
1.400000000000e+01	3.970000000000e+00	1.400000000000e-01	240818	4.776500642030e-01	6.145095232835e-01	3.144722222222e+00	1.220000000000e+02	2.200000000000e+00	8.489061384818e-01	8.337000000000e+03	1.014000000000e+01	5.000000000000e-02	3	1.970958523452e-02	3.793053701520e-02	2.124861418404e+03	6.617227006255e+03	048-039	6.739067278720e-01	2.231408333333e+02	1.339875316620e+01	7.924996590635e+00	3.202805995941e+00	3.777736925440e+03	349979	2231p032	3.144627297976e+00	1543	2.231409754202e+02	9010	SER	4.437184860419e+10
1.860000000000e+01	3.650000000000e+00	1.100000000000e-01	2220	4.204604642193e-01	1.414510492497e+00	1.524000000000e+01	1.040000000000e+02	2.200000000000e+00	6.123485797489e-01	7.507000000000e+03	9.970000000000e+00	5.000000000000e-02	3	1.416426058859e-02	7.595209032297e-02	3.304282140418e+03	1.000000000000e+09	I1839	5.010893684557e-01	4.117916666667e+01	1.649055862427e+01	8.314642367391e+00	1.564868450165e+00	6.112235272562e+03	417435	0412p152	1.524007601540e+01	1324	4.117876711831e+01	9010	SER	3.258621064693e+10
4.540000000000e+01	9.400000000000e+00	1.200000000000e-01	6700	6.336857214086e-01	1.416545995709e+00	1.078444444444e+01	9.280000000000e+01	4.400000000000e+00	5.494867895171e-01	5.916000000000e+03	1.028000000000e+01	6.000000000000e-02	3	1.683132797480e-01	1.125202700496e-02	3.890237266718e+03	3.905436896044e+03	N3839	4.342200173494e-01	1.759762500000e+02	1.032345771790e+01	4.644596883256e+00	1.481225252151e+00	7.076525779513e+03	392678	1760p107	1.078481347533e+01	974	1.759763890075e+02	9010	SER	3.867895128814e+10
1.040000000000e+01	1.720000000000e+00	9.000000000000e-02	202856	5.282882964281e-01	6.341425123394e-01	1.298166666667e+01	1.488000000000e+02	2.400000000000e+00	4.534301806491e-01	1.007400000000e+04	9.950000000000e+00	5.000000000000e-02	3	1.520119309425e-01	1.018677353859e-01	5.291971209805e+02	9.870390047902e+02		3.297621280002e-01	1.590966666667e+02	1.123932075500e+01	8.108076984986e+00	1.542597293854e+00	2.406475616226e+03	405308	1591p130	1.298154171980e+01	2917	1.590965392423e+02	9010	SER	1.010738325193e+10
1.040000000000e+01	1.610000000000e+00	9.000000000000e-02	116363	3.709566472836e-01	4.835502598387e-01	1.129500000000e+01	1.467000000000e+02	2.300000000000e+00	3.537849234532e-01	1.057500000000e+04	9.910000000000e+00	5.000000000000e-02	3	2.013756483793e-01	6.139385327697e-02	4.393931034694e+02	1.000000000000e+09		2.064902987760e-01	2.210791666667e+01	1.362399959564e+01	9.689683747049e+00	1.864724397659e+00	5.342446829984e+03	394904	0220p112	1.129487532394e+01	4724	2.210796763768e+01	9010	SER	4.838002757433e+09
3.780000000000e+01	1.233000000000e+01	1.600000000000e-01	8645	5.251144878011e-01	3.620051808338e-01	8.308333333333e-01	1.013000000000e+02	2.200000000000e+00	7.147151788217e-01	6.798000000000e+03	1.047000000000e+01	5.000000000000e-02	3	7.991224527359e-02	6.735688541085e-03	4.631045086652e+03	1.000000000000e+09	N5258	6.007820861500e-01	2.049904166667e+02	1.631384086609e+01	8.011992495487e+00	2.222461462021e+00	9.475542892149e+03	335507	2048p007	8.308739609384e-01	5762	2.049903246714e+02	9010	SER	7.971307956694e+10
1.230000000000e+01	3.410000000000e+00	1.500000000000e-01	132374	2.159635400494e-01	3.238368729888e-01	3.378055555556e+00	1.365000000000e+02	2.300000000000e+00	6.891402642046e-01	9.747000000000e+03	1.018000000000e+01	5.000000000000e-02	3	2.338358387351e-02	6.956821680069e-02	1.042506276516e+03	1.000000000000e+09		5.918698268597e-01	4.722583333333e+01	1.362570381165e+01	9.017091204893e+00	4.010346412659e+00	2.326564533980e+03	350714	0471p035	3.378090290337e+00	3803	4.722591645632e+01	9010	SER	1.718474915382e+10
5.640000000000e+01	5.280000000000e+00	7.000000000000e-02	190350	7.695633787754e-01	1.679876660443e+00	2.313472222222e+01	1.138000000000e+02	2.500000000000e+00	4.404537623157e-01	7.678000000000e+03	1.021000000000e+01	5.000000000000e-02	3	8.088813722134e-02	4.288953170180e-02	1.806169965223e+03	4.381026224233e+03	122-015	3.199943462777e-01	1.433179166667e+02	1.395169830322e+01	7.697402653387e+00	1.423381924629e+00	4.716878812507e+03	461373	1432p232	2.313479295735e+01	3898	1.433184182421e+02	9010	SER	2.863107205136e+10
1.490000000000e+01	2.960000000000e+00	1.100000000000e-01	201048	7.962768381462e-01	1.592502730362e+00	2.116333333333e+01	1.399000000000e+02	2.300000000000e+00	7.749110436627e-01	9.471000000000e+03	1.014000000000e+01	5.000000000000e-02	3	3.319305134937e-03	2.157184109092e-02	3.234552416070e+03	2.779822272922e+03	125-015	6.012883098860e-01	1.636225000000e+02	9.860876083374e+00	6.688181998491e+00	3.310295820236e+00	4.649546526977e+03	450768	1635p212	2.116365461923e+01	3891	1.636228260642e+02	9010	SER	1.085800479220e+11
1.860000000000e+01	3.300000000000e+00	1.100000000000e-01	746949	2.153659274481e-01	5.868213777763e-01	1.745861111111e+01	1.271000000000e+02	2.300000000000e+00	5.088174173886e-01	8.777000000000e+03	1.010000000000e+01	5.000000000000e-02	3	2.143305912614e-02	1.381495688111e-02	9.824324045517e+02	3.043159117164e+03		4.147579625348e-01	2.349200000000e+02	8.693414688110e+00	5.356866384347e+00	8.644095659256e-01	2.115887328314e+03	430631	2348p175	1.745852620644e+01	4137	2.349201458660e+02	9010	SER	6.208235772007e+09
1.990000000000e+01	2.910000000000e+00	8.000000000000e-02	330068	8.421697883496e-01	7.736403646861e-01	2.856944444444e+01	1.316000000000e+02	2.200000000000e+00	5.786553685514e-01	9.557000000000e+03	1.007000000000e+01	5.000000000000e-02	3	2.872379310429e-02	2.656094916165e-02	1.797826627293e+03	1.000000000000e+09	496-046	4.782305503641e-01	3.470158333333e+02	8.149405479431e+00	5.199441342448e+00	1.602436065674e+00	8.520911746718e+03	489344	3470p285	2.856955874627e+01	1995	3.470160405482e+02	9010	SER	3.234243986239e+10
1.420000000000e+01	3.830000000000e+00	1.400000000000e-01	4561	3.181832088077e-01	2.277707004741e+00	8.377777777778e-01	1.277000000000e+02	2.300000000000e+00	7.411679963676e-01	8.649000000000e+03	1.017000000000e+01	5.000000000000e-02	3	8.202994242311e-03	2.334755659103e-02	2.562827343020e+03	4.343298303580e+03	005-002	6.187479422256e-01	1.309487500000e+02	1.513614845276e+01	9.370896531431e+00	1.758491992950e+00	6.353601991945e+03	335211	1308p007	8.383933120268e-01	4708	1.309488963802e+02	9010	SER	3.909129337169e+10
2.830000000000e+01	6.100000000000e+00	1.200000000000e-01	7270	3.353417210748e-01	1.992645796295e+00	2.183222222222e+01	1.009000000000e+02	2.300000000000e+00	8.938047956430e-01	6.756000000000e+03	1.017000000000e+01	5.000000000000e-02	3	3.194585442543e-02	5.422639474273e-02	3.089168981551e+03	1.000000000000e+09	128-063	7.717849564516e-01	1.838929166667e+02	2.846569824219e+01	1.392476498970e+01	3.406107425690e+00	4.871628109353e+03	453528	1838p217	2.183260343319e+01	2894	1.838933489905e+02	9010	SER	5.832856127806e+10
7.450000000000e+01	1.485000000000e+01	1.100000000000e-01	1446	3.537787523635e-01	3.008661503514e-01	3.369722222222e+00	7.230000000000e+01	4.400000000000e+00	4.304017930570e-01	4.846000000000e+03	1.026000000000e+01	7.000000000000e-02	3	2.101574987173e-01	2.449086681008e-02	2.760988800871e+03	3.579690335302e+03	387-013	3.658212226646e-01	2.951208333333e+01	1.789527893066e+01	6.272658386216e+00	1.574298024178e+00	6.741273319479e+03	349205	0294p032	3.369781809470e+00	7335	2.951214203055e+01	9010	SER	9.350082222705e+09
1.620000000000e+01	2.920000000000e+00	1.000000000000e-01	217488	6.133801581623e-01	5.605986724945e-01	1.723583333333e+01	1.234000000000e+02	2.200000000000e+00	4.737316620369e-01	8.305000000000e+03	1.002000000000e+01	5.000000000000e-02	3	1.029841899872e-01	7.150276005268e-02	1.030749859346e+03	1.753940351429e+03	096-051	3.603829576297e-01	1.720779166667e+02	1.172247600555e+01	7.013089462060e+00	1.532398939133e+00	2.707253286923e+03	429014	1720p172	1.723568500141e+01	3951	1.720779663025e+02	9010	SER	1.731779393922e+10
1.250000000000e+01	1.660000000000e+00	7.000000000000e-02	717655	7.123430681091e-01	4.214287602451e-01	2.313388888889e+01	1.419000000000e+02	2.400000000000e+00	3.522665614211e-01	9.650000000000e+03	9.900000000000e+00	5.000000000000e-02	3	1.362821310759e-01	4.024984687567e-02	1.738570096690e+02	5.688144647011e+03		2.089162394215e-01	1.409304166667e+02	5.494603157043e+00	3.780015612796e+00	1.470943331718e+00	4.646263542154e+02	461365	1410p232	2.313399087927e+01	425	1.409303541821e+02	9010	SER	1.867110200888e+09
4.130000000000e+01	6.210000000000e+00	8.000000000000e-02	12793	7.841077940789e-01	1.907272876679e+00	1.180305555556e+01	7.520000000000e+01	2.200000000000e+00	5.158997948273e-01	5.295000000000e+03	9.920000000000e+00	5.000000000000e-02	3	9.864985942841e-02	2.158796414733e-02	9.438678851857e+02	3.816481754472e+03	432-032	3.921471252701e-01	3.573116666667e+02	1.430713176727e+01	5.216092500095e+00	8.642666339874e-01	2.388769055066e+03	399045	3573p117	1.180341844801e+01	1880	3.573120610038e+02	9010	SER	9.724852829717e+09
1.160000000000e+01	2.640000000000e+00	1.200000000000e-01	250514	6.045899437949e-01	7.378332992694e-01	8.396666666667e+00	1.346000000000e+02	2.400000000000e+00	7.119462981038e-01	9.259000000000e+03	1.005000000000e+01	5.000000000000e-02	3	4.314185120165e-03	2.432006038725e-02	3.086693518055e+03	3.004365440721e+03	077-080	5.919317220129e-01	2.302216666667e+02	7.014352798462e+00	4.577280554308e+00	4.520880699158e+00	3.934184798504e+03	380103	2301p085	8.396822029441e+00	5337	2.302218017880e+02	9010	SER	4.881546518191e+10
1.440000000000e+01	2.580000000000e+00	1.000000000000e-01	125683	5.336627621763e-01	1.638540886152e-01	4.387222222222e+00	1.432000000000e+02	2.100000000000e+00	5.979409315223e-01	1.022900000000e+04	1.010000000000e+01	5.000000000000e-02	3	2.490422688425e-03	4.973409324884e-02	1.288417881880e+03	1.000000000000e+09		4.528746838991e-01	4.470750000000e+01	8.586150169373e+00	5.960962156487e+00	1.755230307579e+00	2.623598431365e+03	356456	0447p045	4.387265463329e+00	1728	4.470748577717e+01	9010	SER	1.386371108905e+10
1.500000000000e+01	4.290000000000e+00	1.500000000000e-01	9494	3.026762761600e-01	1.079436795212e+00	2.061361111111e+01	1.336000000000e+02	2.300000000000e+00	6.915356985544e-01	9.160000000000e+03	1.026000000000e+01	5.000000000000e-02	3	2.223533987999e-01	2.497826516628e-02	1.992619521898e+03	1.000000000000e+09	I1052	6.027909729391e-01	2.210587500000e+02	1.442996311188e+01	9.346446962151e+00	9.762912392616e-01	7.117937439490e+03	446942	2209p205	2.061391095335e+01	5039	2.210587506267e+02	9010	SER	4.541869521923e+10
2.620000000000e+01	5.560000000000e+00	1.200000000000e-01	12140	3.731927294769e-01	7.282710621908e-01	1.601055555556e+01	1.028000000000e+02	2.300000000000e+00	7.034419508924e-01	7.557000000000e+03	1.014000000000e+01	5.000000000000e-02	3	2.121523767710e-02	2.133397385478e-02	2.862821496515e+03	1.000000000000e+09	452-041	5.975313062642e-01	3.401191666667e+02	1.349778079987e+01	6.727138242692e+00	1.364979386330e+00	1.338063858091e+04	422755	3401p160	1.601075752524e+01	2608	3.401191786520e+02	9010	SER	3.770196969740e+10
1.290000000000e+01	2.280000000000e+00	1.000000000000e-01	122194	5.305268632534e-01	7.466344992824e-01	2.805194444444e+01	1.486000000000e+02	2.400000000000e+00	7.453179182344e-01	1.064200000000e+04	1.007000000000e+01	5.000000000000e-02	3	4.138569161296e-02	2.000197395682e-02	1.486941789587e+03	2.683755992844e+03		5.798058526454e-01	3.541541666667e+01	7.273684501648e+00	5.240203293091e+00	1.561135411263e+00	2.514348617908e+03	485703	0354p280	2.805197883104e+01	1451	3.541564842179e+01	9010	SER	2.778224834991e+10
1.930000000000e+01	3.110000000000e+00	9.000000000000e-02	170310	6.521793423922e-01	2.066784319427e+00	9.657500000000e+00	1.313000000000e+02	2.200000000000e+00	4.660089141414e-01	8.954000000000e+03	1.010000000000e+01	5.000000000000e-02	3	1.773552447557e-01	6.363772600889e-02	8.418448898273e+02	3.355393915541e+03	059-014	3.747246273516e-01	1.201995833333e+02	1.259974956512e+01	8.020501160625e+00	1.565529942513e+00	4.278123796520e+03	386784	1202p097	9.657121876646e+00	982	1.202000215398e+02	9010	SER	1.438906885815e+10
