case,grid,model,x,y,z,gx,gy,gz
f4-stars-h0p4,box,newton,1.4142135623730947,-1.4142135623730954,0.5,-905.0667572254763,1581.2864426020292,-692.29755077175
f4-stars-h0p4,box,newton,1.847759065022573,-0.7653668647301808,0.5,-1756.242388786346,1267.6158088070147,-1036.5628495992885
f4-stars-h0p4,box,newton,2.5,0.0,0.5,-1688.43037591747,-27.54921934401318,-706.7306969106867
f4-stars-h0p4,box,newton,2.309698831278217,0.9567085809127245,0.5,-1289.4862096141856,-792.506183972318,-591.5365500915441
f4-stars-h0p4,box,newton,1.7677669529663689,1.7677669529663689,0.5,-827.6861598249604,-1005.1262415031717,-438.1022334432166
f4-stars-h0p4,box,newton,0.9567085809127246,2.309698831278217,0.5,-479.6383031240177,-1156.7205094265214,-414.3875311056919
f4-stars-h0p4,box,newton,1.5308084989341916e-16,2.5,0.5,-32.69531387665764,-1365.9566642802984,-435.58280111929525
f4-stars-h0p4,box,newton,-0.9567085809127243,2.309698831278217,0.5,443.645345332803,-1234.2485468812467,-418.76082511379957
f4-stars-h0p4,box,newton,-1.7677669529663687,1.7677669529663689,0.5,830.632902113916,-1143.6384547817624,-480.11561068422145
f4-stars-h0p4,box,newton,-2.309698831278217,0.9567085809127247,0.5,1393.0860479310197,-828.8131835654578,-670.456617701473
f4-stars-h0p4,box,newton,-2.5,3.061616997868383e-16,0.5,1728.2608490162002,105.49193059600982,-769.6422622811297
f4-stars-h0p4,box,newton,-2.309698831278217,-0.9567085809127241,0.5,1245.85280859949,875.0910958900242,-611.0726728036169
f4-stars-h0p4,box,newton,-1.7677669529663693,-1.7677669529663687,0.5,722.0255821045662,1079.0789750413574,-441.9705492968077
f4-stars-h0p4,box,newton,-0.9567085809127258,-2.309698831278216,0.5,340.0748065802325,1112.7566266817262,-369.5319563548037
f4-stars-h0p4,box,newton,-4.592425496802574e-16,-2.5,0.5,-12.15746430690777,1021.5660594819129,-372.64117344583974
f4-stars-h0p4,box,newton,0.956708580912725,-2.3096988312782165,0.5,-356.80651629494025,1098.2162472258678,-354.1686651363608
f4-stars-h0p4,box,newton,1.7677669529663684,-1.7677669529663693,0.5,-714.789719199095,1099.335319464732,-432.68555339473176
f4-stars-h0p4,box,newton,2.309698831278216,-0.956708580912726,0.5,-1275.9378724535923,787.7292872235579,-588.2655122924439
f4-stars-h0p4,box,newton,3.0,0.0,0.5,-1204.3005808681992,-45.06602691266016,-392.4542382267282
f4-stars-h0p4,box,newton,2.77163859753386,1.1480502970952693,0.5,-1003.5335983743023,-517.6161534473499,-352.1958617394758
f4-stars-h0p4,box,newton,2.121320343559643,2.121320343559643,0.5,-667.365942340219,-735.5822954699983,-302.0948472234231
f4-stars-h0p4,box,newton,1.1480502970952695,2.77163859753386,0.5,-365.0340552636226,-887.5810498538689,-287.5698527065607
f4-stars-h0p4,box,newton,1.8369701987210297e-16,3.0,0.5,-47.27665217127108,-982.8724078463937,-281.60124596948117
f4-stars-h0p4,box,newton,-1.1480502970952693,2.77163859753386,0.5,346.51756781592553,-891.3478977447618,-279.35526977172543
f4-stars-h0p4,box,newton,-2.1213203435596424,2.121320343559643,0.5,676.0034144912609,-842.5411280767435,-306.10131686600687
f4-stars-h0p4,box,newton,-2.77163859753386,1.1480502970952697,0.5,1081.8614687757704,-588.4137332110704,-398.369703976884
f4-stars-h0p4,box,newton,-3.0,3.6739403974420594e-16,0.5,1255.6366535400884,34.53127389268205,-464.83298215750074
f4-stars-h0p4,box,newton,-2.7716385975338604,-1.148050297095269,0.5,969.8245834991087,606.6225991941415,-381.112855579177
f4-stars-h0p4,box,newton,-2.121320343559643,-2.1213203435596424,0.5,586.8249420059976,791.0073648410417,-293.78772494363153
f4-stars-h0p4,box,newton,-1.148050297095271,-2.7716385975338595,0.5,280.5514719684592,854.7176850395284,-255.76017820151225
f4-stars-h0p4,box,newton,-5.51091059616309e-16,-3.0,0.5,3.2330268541729645,876.1305941745504,-300.8547608698372
f4-stars-h0p4,box,newton,1.14805029709527,-2.77163859753386,0.5,-302.5232487140213,842.8000954264496,-246.60000658787123
f4-stars-h0p4,box,newton,2.121320343559642,-2.121320343559643,0.5,-584.2812573622009,816.0376931956098,-283.63324704176006
f4-stars-h0p4,box,newton,2.7716385975338595,-1.148050297095271,0.5,-864.9838605484648,516.311268020204,-404.4019020109699
f4-stars-h0p4,box,newton,0.5,0.0,1.0,-776.2592807159726,-153.2414561778478,-3392.479245327755
f4-stars-h0p4,box,newton,0.46193976625564337,0.1913417161825449,1.0,-747.0181419465566,-663.168006982845,-3212.114086718567
f4-stars-h0p4,box,newton,0.3535533905932738,0.3535533905932738,1.0,-598.6662125669949,-1028.3075686681132,-3080.0299441011043
f4-stars-h0p4,box,newton,0.19134171618254492,0.46193976625564337,1.0,-381.3059671198959,-1260.8861282597782,-3004.072962173712
f4-stars-h0p4,box,newton,3.061616997868383e-17,0.5,1.0,-228.671233699919,-1345.9453033759055,-2979.7668612378693
f4-stars-h0p4,box,newton,-0.19134171618254486,0.46193976625564337,1.0,-8.387752956480874,-1146.5272785899333,-3146.118157548187
f4-stars-h0p4,box,newton,-0.35355339059327373,0.3535533905932738,1.0,339.79559161280247,-810.8260124134473,-3244.802138617902
f4-stars-h0p4,box,newton,-0.46193976625564337,0.19134171618254495,1.0,608.1728821256788,-375.2048384951412,-3300.919564985236
f4-stars-h0p4,box,newton,-0.5,6.123233995736766e-17,1.0,802.4389509055926,19.290231062319318,-3404.68079310915
f4-stars-h0p4,box,newton,-0.4619397662556434,-0.19134171618254484,1.0,766.0294380813318,698.9057534529301,-3368.891825262276
f4-stars-h0p4,box,newton,-0.35355339059327384,-0.35355339059327373,1.0,535.1504642669323,1223.5427991363997,-3209.7226959430363
f4-stars-h0p4,box,newton,-0.19134171618254517,-0.46193976625564326,1.0,307.1196012937644,1556.0925929669404,-3052.269438826877
f4-stars-h0p4,box,newton,-9.184850993605148e-17,-0.5,1.0,54.83184720988186,1616.0761778455344,-3039.418218085735
f4-stars-h0p4,box,newton,0.191341716182545,-0.4619397662556433,1.0,-233.6655992321339,1442.6530405029148,-3088.928688548268
f4-stars-h0p4,box,newton,0.3535533905932737,-0.35355339059327384,1.0,-450.04129617256604,1090.8430100528456,-3223.0546582105317
f4-stars-h0p4,box,newton,0.46193976625564326,-0.1913417161825452,1.0,-606.7996610116372,554.9379597228295,-3364.886481662227
f4-stars-h0p4,box,newton,1.0,0.0,1.0,-1353.994862718595,-425.7885042027847,-2860.7928465208024
f4-stars-h0p4,box,newton,0.9238795325112867,0.3826834323650898,1.0,-1158.271964380597,-959.4919656776515,-2518.7428599641926
f4-stars-h0p4,box,newton,0.7071067811865476,0.7071067811865476,1.0,-869.4232769704399,-1441.548749487251,-2247.984145281557
f4-stars-h0p4,box,newton,0.38268343236508984,0.9238795325112867,1.0,-526.5307643588907,-1616.023398211748,-2032.35445736586
f4-stars-h0p4,box,newton,6.123233995736766e-17,1.0,1.0,-174.0937113233086,-1629.5653239362582,-2037.7419877252105
f4-stars-h0p4,box,newton,-0.3826834323650897,0.9238795325112867,1.0,264.0717490111503,-1744.4533182057144,-2235.8032976786935
f4-stars-h0p4,box,newton,-0.7071067811865475,0.7071067811865476,1.0,749.811358917372,-1526.4299876680168,-2617.9114897132877
f4-stars-h0p4,box,newton,-0.9238795325112867,0.3826834323650899,1.0,1112.4888052174324,-653.5344525660539,-2891.3337046533657
f4-stars-h0p4,box,newton,-1.0,1.2246467991473532e-16,1.0,1340.9745985755544,272.1783516466637,-2828.5853604069343
f4-stars-h0p4,box,newton,-0.9238795325112868,-0.38268343236508967,1.0,1169.666599748362,1014.0327218716258,-2615.0071747290885
f4-stars-h0p4,box,newton,-0.7071067811865477,-0.7071067811865475,1.0,765.3411158390325,1637.778174052749,-2223.990318031146
f4-stars-h0p4,box,newton,-0.38268343236509034,-0.9238795325112865,1.0,410.3216033581368,1740.3164849624975,-1982.210962033658
f4-stars-h0p4,box,newton,-1.8369701987210297e-16,-1.0,1.0,27.610263467759257,1827.7094300872086,-1928.418953585511
f4-stars-h0p4,box,newton,0.38268343236509,-0.9238795325112866,1.0,-330.70140702707766,1811.8099419509012,-2058.197414905755
f4-stars-h0p4,box,newton,0.7071067811865474,-0.7071067811865477,1.0,-725.159026819611,1642.7882697623559,-2400.4404798177975
f4-stars-h0p4,box,newton,0.9238795325112865,-0.3826834323650904,1.0,-1072.0580077608263,999.1010293229148,-2896.6316131371505
f4-stars-h0p4,box,newton,1.5,0.0,1.0,-1593.596197059982,-106.47344931885891,-2140.7403081164884
f4-stars-h0p4,box,newton,1.38581929876693,0.5740251485476346,1.0,-1317.7696690521611,-1015.4313250756795,-1817.49434796534
f4-stars-h0p4,box,newton,1.0606601717798214,1.0606601717798214,1.0,-903.9042816716048,-1343.9910207545968,-1442.2181860179294
f4-stars-h0p4,box,newton,0.5740251485476348,1.38581929876693,1.0,-581.2310079139476,-1386.4603140941979,-1329.5090058114336
f4-stars-h0p4,box,newton,9.184850993605148e-17,1.5,1.0,-78.85934161242781,-1306.4762386326984,-1592.1279503450023
f4-stars-h0p4,box,newton,-0.5740251485476346,1.38581929876693,1.0,454.32940738561933,-1526.2882298143106,-1429.9370249014316
f4-stars-h0p4,box,newton,-1.0606601717798212,1.0606601717798214,1.0,871.6128122060001,-1493.8831360844576,-1670.912211358302
f4-stars-h0p4,box,newton,-1.38581929876693,0.5740251485476349,1.0,1434.8320253371662,-973.7107739931374,-2094.9923427235453
f4-stars-h0p4,box,newton,-1.5,1.8369701987210297e-16,1.0,1519.583631414267,382.1478037250922,-2101.932307493451
f4-stars-h0p4,box,newton,-1.3858192987669302,-0.5740251485476345,1.0,1312.176668904529,1029.5146863898512,-1848.1570701274777
f4-stars-h0p4,box,newton,-1.0606601717798214,-1.0606601717798212,1.0,817.5145603268558,1426.3787814974648,-1422.2888381316627
f4-stars-h0p4,box,newton,-0.5740251485476355,-1.3858192987669298,1.0,404.9576222371589,1534.0727269949366,-1236.2217243501536
f4-stars-h0p4,box,newton,-2.755455298081545e-16,-1.5,1.0,-0.9291004535405614,1578.010403358865,-1154.6201225500627
f4-stars-h0p4,box,newton,0.574025148547635,-1.38581929876693,1.0,-388.76998162989025,1586.53207753175,-1240.5896731653997
f4-stars-h0p4,box,newton,1.060660171779821,-1.0606601717798214,1.0,-850.5313345598254,1521.9606359913248,-1492.9852692073885
f4-stars-h0p4,box,newton,1.3858192987669298,-0.5740251485476355,1.0,-1439.359844809055,1122.9959964074499,-1982.4779396512279
f4-stars-h0p4,box,newton,2.0,0.0,1.0,-1587.5400182755748,-23.43316655262788,-1378.4229414044712
f4-stars-h0p4,box,newton,1.8477590650225735,0.7653668647301796,1.0,-1210.4505764124797,-805.6230694247549,-1155.013897658346
f4-stars-h0p4,box,newton,1.4142135623730951,1.4142135623730951,1.0,-803.8148486451873,-1051.586851220576,-921.4936424474761
f4-stars-h0p4,box,newton,0.7653668647301797,1.8477590650225735,1.0,-512.5618370259114,-1184.6970907699692,-883.8310098587755
f4-stars-h0p4,box,newton,1.2246467991473532e-16,2.0,1.0,-34.860060667018956,-1501.8471252149966,-1008.750707769661
f4-stars-h0p4,box,newton,-0.7653668647301795,1.8477590650225735,1.0,439.3295811473297,-1258.3696415221907,-922.2699066090689
f4-stars-h0p4,box,newton,-1.414213562373095,1.4142135623730951,1.0,812.1066678887883,-1179.697990058289,-1034.6925100382307
f4-stars-h0p4,box,newton,-1.8477590650225735,0.7653668647301798,1.0,1301.385833773252,-811.8466739052442,-1313.612007256118
f4-stars-h0p4,box,newton,-2.0,2.4492935982947064e-16,1.0,1504.7441749978025,153.84058740649164,-1429.099213811587
f4-stars-h0p4,box,newton,-1.8477590650225737,-0.7653668647301793,1.0,1169.2204928217836,867.0133994026388,-1182.9683952969174
f4-stars-h0p4,box,newton,-1.4142135623730954,-1.414213562373095,1.0,717.6852426988476,1114.6615144058262,-914.2288330953597
f4-stars-h0p4,box,newton,-0.7653668647301807,-1.847759065022573,1.0,340.33841065045783,1196.0905296839328,-775.8189570126224
f4-stars-h0p4,box,newton,-3.6739403974420594e-16,-2.0,1.0,-3.8444649946012155,1211.3041844835707,-724.892115577506
f4-stars-h0p4,box,newton,0.76536686473018,-1.8477590650225733,1.0,-353.0180051805089,1216.9156469249706,-765.0300071197948
f4-stars-h0p4,box,newton,1.4142135623730947,-1.4142135623730954,1.0,-737.5756849753949,1157.4175270619387,-923.0680913199794
f4-stars-h0p4,box,newton,1.847759065022573,-0.7653668647301808,1.0,-1255.388416681919,824.5081427063922,-1202.4208252758394
f4-stars-h0p4,box,newton,2.5,0.0,1.0,-1256.1717874964916,-16.791824905198155,-847.3970188009916
f4-stars-h0p4,box,newton,2.309698831278217,0.9567085809127245,1.0,-1022.9994282468151,-582.742213600827,-744.444593270265
f4-stars-h0p4,box,newton,1.7677669529663689,1.7677669529663689,1.0,-687.8142251698696,-820.4234261815328,-611.5428344912372
f4-stars-h0p4,box,newton,0.9567085809127246,2.309698831278217,1.0,-391.4927322277855,-965.2765814647686,-581.351513218178
f4-stars-h0p4,box,newton,1.5308084989341916e-16,2.5,1.0,-27.724319475934927,-1088.1421797193834,-604.9383553025654
f4-stars-h0p4,box,newton,-0.9567085809127243,2.309698831278217,1.0,359.75845880500196,-1013.2864899803775,-600.5908142460321
f4-stars-h0p4,box,newton,-1.7677669529663687,1.7677669529663689,1.0,693.546192834432,-906.9492550549656,-666.738112021555
f4-stars-h0p4,box,newton,-2.309698831278217,0.9567085809127247,1.0,1083.7612785871243,-602.8644181434864,-833.4671372535375
f4-stars-h0p4,box,newton,-2.5,3.061616997868383e-16,1.0,1273.0319672698852,61.6902784130368,-910.136472286209
f4-stars-h0p4,box,newton,-2.309698831278217,-0.9567085809127241,1.0,989.3120264364414,639.1085511641397,-771.1835863929483
f4-stars-h0p4,box,newton,-1.7677669529663693,-1.7677669529663687,1.0,614.8274602722211,867.0094441706171,-605.4221828794381
f4-stars-h0p4,box,newton,-0.9567085809127258,-2.309698831278216,1.0,294.20164128156625,938.0919653720616,-524.066683617965
f4-stars-h0p4,box,newton,-4.592425496802574e-16,-2.5,1.0,-8.028974642918753,923.8133264734379,-509.7830997787023
f4-stars-h0p4,box,newton,0.956708580912725,-2.3096988312782165,1.0,-306.792834045327,936.6855702706337,-510.13847903263184
f4-stars-h0p4,box,newton,1.7677669529663684,-1.7677669529663693,1.0,-617.4489173149738,879.5537022680509,-601.4676039611303
f4-stars-h0p4,box,newton,2.309698831278216,-0.956708580912726,1.0,-1009.6867910661325,590.0078669482247,-761.4153425668524
f4-stars-h0p4,box,newton,3.0,0.0,1.0,-979.6644912255606,-25.11794763710077,-535.5919860825034
f4-stars-h0p4,box,newton,2.77163859753386,1.1480502970952693,1.0,-837.3402560231158,-425.40615243761994,-482.8069145611426
f4-stars-h0p4,box,newton,2.121320343559643,2.121320343559643,1.0,-572.8751250113803,-640.7727626456826,-423.6242775512886
f4-stars-h0p4,box,newton,1.1480502970952695,2.77163859753386,1.0,-311.7397791684208,-775.1158485302387,-402.785604975545
f4-stars-h0p4,box,newton,1.8369701987210297e-16,3.0,1.0,-28.305148117566244,-848.7695355119957,-409.7471007094063
f4-stars-h0p4,box,newton,-1.1480502970952693,2.77163859753386,1.0,295.8787569547259,-789.984680731057,-414.02706897537206
f4-stars-h0p4,box,newton,-2.1213203435596424,2.121320343559643,1.0,582.6255200056398,-705.9352962296161,-445.92989988205966
f4-stars-h0p4,box,newton,-2.77163859753386,1.1480502970952697,1.0,885.1331956429682,-461.19037446636844,-537.642571578302
f4-stars-h0p4,box,newton,-3.0,3.6739403974420594e-16,1.0,1010.0293074802566,25.725869305115168,-593.9970906013186
f4-stars-h0p4,box,newton,-2.7716385975338604,-1.148050297095269,1.0,813.7366208738873,477.063447485098,-512.6359493816807
f4-stars-h0p4,box,newton,-2.121320343559643,-2.1213203435596424,1.0,517.2645987082898,672.9936685374785,-417.7051010586152
f4-stars-h0p4,box,newton,-1.148050297095271,-2.7716385975338595,1.0,251.34532545863567,749.9196850520732,-369.06090558817607
f4-stars-h0p4,box,newton,-5.51091059616309e-16,-3.0,1.0,-1.1926305357718194,769.3718501258145,-383.0709571961015
f4-stars-h0p4,box,newton,1.14805029709527,-2.77163859753386,1.0,-265.51308683532216,744.5470832018397,-358.1272175442056
f4-stars-h0p4,box,newton,2.121320343559642,-2.121320343559643,1.0,-518.2333375501727,685.5486023249114,-410.1350160485963
f4-stars-h0p4,box,newton,2.7716385975338595,-1.148050297095271,1.0,-777.4816280692064,430.79912414217654,-526.0664879444639
f4-stars-h0p4,box,refraction,0.5,0.0,0.0,-1986.2517987074098,-957.3929230665599,0.0
f4-stars-h0p4,box,refraction,0.46193976625564337,0.1913417161825449,0.0,-2009.2692131801186,-1978.865996682804,5.198055862298127e-13
f4-stars-h0p4,box,refraction,0.3535533905932738,0.3535533905932738,0.0,-1633.8347903710812,-2688.673359901771,0.0
f4-stars-h0p4,box,refraction,0.19134171618254492,0.46193976625564337,0.0,-966.2180542631904,-3235.7177794574036,0.0
f4-stars-h0p4,box,refraction,3.061616997868383e-17,0.5,0.0,-997.8630287000706,-3598.5281031116174,0.0
f4-stars-h0p4,box,refraction,-0.19134171618254486,0.46193976625564337,0.0,-728.831901870552,-2690.2773515788476,0.0
f4-stars-h0p4,box,refraction,-0.35355339059327373,0.3535533905932738,0.0,588.1219997674281,-1669.676517507694,0.0
f4-stars-h0p4,box,refraction,-0.46193976625564337,0.19134171618254495,0.0,1548.1249355346204,-699.6667758350916,-2.894555907982544e-12
f4-stars-h0p4,box,refraction,-0.5,6.123233995736766e-17,0.0,2484.6476973418758,-605.4903039134806,-1.4551915228366849e-11
f4-stars-h0p4,box,refraction,-0.4619397662556434,-0.19134171618254484,0.0,2507.5405062297905,1783.4049210002895,-2.8945559079825504e-12
f4-stars-h0p4,box,refraction,-0.35355339059327384,-0.35355339059327373,0.0,1514.0355276355674,3805.3427565225647,0.0
f4-stars-h0p4,box,refraction,-0.19134171618254517,-0.46193976625564326,0.0,875.801658280214,5047.310366233943,0.0
f4-stars-h0p4,box,refraction,-9.184850993605148e-17,-0.5,0.0,290.2369055199236,4938.668591943875,0.0
f4-stars-h0p4,box,refraction,0.191341716182545,-0.4619397662556433,0.0,-546.2242938356347,4116.098961907098,0.0
f4-stars-h0p4,box,refraction,0.3535533905932737,-0.35355339059327384,0.0,-976.253553517537,2957.4890747867967,0.0
f4-stars-h0p4,box,refraction,0.46193976625564326,-0.1913417161825452,0.0,-1214.7597067788668,1301.3334022403192,5.198055862298115e-13
f4-stars-h0p4,box,refraction,1.0,0.0,0.0,-3731.7516789113943,-3084.049261174623,0.0
f4-stars-h0p4,box,refraction,0.9238795325112867,0.3826834323650898,0.0,-3022.4517396133233,-2552.839942680538,0.0
f4-stars-h0p4,box,refraction,0.7071067811865476,0.7071067811865476,0.0,-2440.8288226261675,-3962.8490233896455,0.0
f4-stars-h0p4,box,refraction,0.38268343236508984,0.9238795325112867,0.0,-1558.3306722403258,-4867.316429347866,0.0
f4-stars-h0p4,box,refraction,6.123233995736766e-17,1.0,0.0,-709.6866236835924,-4377.60656407565,0.0
f4-stars-h0p4,box,refraction,-0.3826834323650897,0.9238795325112867,0.0,186.87557009969865,-4917.046039788291,0.0
f4-stars-h0p4,box,refraction,-0.7071067811865475,0.7071067811865476,0.0,1990.168582302437,-3964.9398488300903,-2.0683455474638364e-12
f4-stars-h0p4,box,refraction,-0.9238795325112867,0.3826834323650899,0.0,2823.75847368254,-1185.1366951002508,-2.3515720152383925e-12
f4-stars-h0p4,box,refraction,-1.0,1.2246467991473532e-16,0.0,3615.035853056164,1200.9522581547276,0.0
f4-stars-h0p4,box,refraction,-0.9238795325112868,-0.38268343236508967,0.0,3346.0055107701246,2775.955443718546,0.0
f4-stars-h0p4,box,refraction,-0.7071067811865477,-0.7071067811865475,0.0,1961.1840359244723,5134.759894040622,0.0
f4-stars-h0p4,box,refraction,-0.38268343236509034,-0.9238795325112865,0.0,1349.978075659951,4495.51429356036,0.0
f4-stars-h0p4,box,refraction,-1.8369701987210297e-16,-1.0,0.0,547.9866899535632,4558.705610070792,0.0
f4-stars-h0p4,box,refraction,0.38268343236509,-0.9238795325112866,0.0,-366.7644101007849,4683.658583108431,0.0
f4-stars-h0p4,box,refraction,0.7071067811865474,-0.7071067811865477,0.0,-1357.3410616316817,4340.171858002243,-2.06834554746383e-12
f4-stars-h0p4,box,refraction,0.9238795325112865,-0.3826834323650904,0.0,-2225.068264876845,2723.3856081458553,3.18706283347783e-13
f4-stars-h0p4,box,refraction,1.5,0.0,0.0,-4331.136562371736,-768.4811837808229,0.0
f4-stars-h0p4,box,refraction,1.38581929876693,0.5740251485476346,0.0,-3830.695684384425,-3224.265802435909,0.0
f4-stars-h0p4,box,refraction,1.0606601717798214,1.0606601717798214,0.0,-2539.0561684437794,-4452.050444676614,0.0
f4-stars-h0p4,box,refraction,0.5740251485476348,1.38581929876693,0.0,-2051.7261896117343,-4542.318713248284,0.0
f4-stars-h0p4,box,refraction,9.184850993605148e-17,1.5,0.0,-815.9362499342104,-2753.374157326311,0.0
f4-stars-h0p4,box,refraction,-0.5740251485476346,1.38581929876693,0.0,1968.836517201075,-5887.362395074899,0.0
f4-stars-h0p4,box,refraction,-1.0606601717798212,1.0606601717798214,0.0,3129.958752866081,-5025.035032508866,0.0
f4-stars-h0p4,box,refraction,-1.38581929876693,0.5740251485476349,0.0,4633.114711102295,-3341.068575202228,0.0
f4-stars-h0p4,box,refraction,-1.5,1.8369701987210297e-16,0.0,4416.169835790947,2391.381739547787,0.0
f4-stars-h0p4,box,refraction,-1.3858192987669302,-0.5740251485476345,0.0,4103.22239847225,3194.321759417532,0.0
f4-stars-h0p4,box,refraction,-1.0606601717798214,-1.0606601717798212,0.0,2639.279956156887,4464.250683868398,0.0
f4-stars-h0p4,box,refraction,-0.5740251485476355,-1.3858192987669298,0.0,1774.3748943904598,5202.574674865996,0.0
f4-stars-h0p4,box,refraction,-2.755455298081545e-16,-1.5,0.0,-145.8871449807474,5967.82854848227,0.0
f4-stars-h0p4,box,refraction,0.574025148547635,-1.38581929876693,0.0,-1505.3223867813945,6254.8470130286205,0.0
f4-stars-h0p4,box,refraction,1.060660171779821,-1.0606601717798214,0.0,-3674.3830991662144,5554.125991631824,0.0
f4-stars-h0p4,box,refraction,1.3858192987669298,-0.5740251485476355,0.0,-5011.046133406879,4415.592583784569,0.0
f4-stars-h0p4,box,refraction,2.0,0.0,0.0,-5014.066544553927,25.31540221182513,0.0
f4-stars-h0p4,box,refraction,1.8477590650225735,0.7653668647301796,0.0,-3570.3863917680887,-2804.7353947753118,0.0
f4-stars-h0p4,box,refraction,1.4142135623730951,1.4142135623730951,0.0,-2339.701690226636,-3839.2090070559184,0.0
f4-stars-h0p4,box,refraction,0.7653668647301797,1.8477590650225735,0.0,-1970.3559262542524,-3902.6933130601224,0.0
f4-stars-h0p4,box,refraction,1.2246467991473532e-16,2.0,0.0,140.68104684686767,-6736.398784259196,0.0
f4-stars-h0p4,box,refraction,-0.7653668647301795,1.8477590650225735,0.0,1589.203710313989,-3845.776352407069,0.0
f4-stars-h0p4,box,refraction,-1.414213562373095,1.4142135623730951,0.0,2495.3070814334465,-4377.424038303642,0.0
f4-stars-h0p4,box,refraction,-1.8477590650225735,0.7653668647301798,0.0,3903.5259217121243,-2771.1605082559713,0.0
f4-stars-h0p4,box,refraction,-2.0,2.4492935982947064e-16,0.0,4246.475243199471,817.8291285020956,0.0
f4-stars-h0p4,box,refraction,-1.8477590650225737,-0.7653668647301793,0.0,3442.11137044447,2963.2868523120965,0.0
f4-stars-h0p4,box,refraction,-1.4142135623730954,-1.414213562373095,0.0,2173.5331075305235,3658.907245082178,0.0
f4-stars-h0p4,box,refraction,-0.7653668647301807,-1.847759065022573,0.0,986.3551493965822,4454.325681999204,0.0
f4-stars-h0p4,box,refraction,-3.6739403974420594e-16,-2.0,0.0,-167.1260091699869,4747.183635346148,0.0
f4-stars-h0p4,box,refraction,0.76536686473018,-1.8477590650225733,0.0,-1334.5527718415901,4706.92356185288,0.0
f4-stars-h0p4,box,refraction,1.4142135623730947,-1.4142135623730954,0.0,-2413.980357388919,4268.717927772501,0.0
f4-stars-h0p4,box,refraction,1.847759065022573,-0.7653668647301808,0.0,-3752.2562287536075,3056.0431620352256,8.316889379676984e-12
f4-stars-h0p4,box,refraction,2.5,0.0,0.0,-3977.270041933203,122.26272315665119,0.0
f4-stars-h0p4,box,refraction,2.309698831278217,0.9567085809127245,0.0,-3075.4639931548422,-2044.9557283405309,0.0
f4-stars-h0p4,box,refraction,1.7677669529663689,1.7677669529663689,0.0,-2041.7365353395035,-3281.0128099140575,0.0
f4-stars-h0p4,box,refraction,0.9567085809127246,2.309698831278217,0.0,-1268.6184044553934,-3617.9781993425286,0.0
f4-stars-h0p4,box,refraction,1.5308084989341916e-16,2.5,0.0,-204.9330913659944,-4103.537530508736,0.0
f4-stars-h0p4,box,refraction,-0.9567085809127243,2.309698831278217,0.0,1301.657952270823,-3559.4767770430876,0.0
f4-stars-h0p4,box,refraction,-1.7677669529663687,1.7677669529663689,0.0,1726.8048273815486,-3231.5131614530155,0.0
f4-stars-h0p4,box,refraction,-2.309698831278217,0.9567085809127247,0.0,3283.2945218654722,-2076.5823009898877,0.0
f4-stars-h0p4,box,refraction,-2.5,3.061616997868383e-16,0.0,3886.575955013839,231.11577912366124,0.0
f4-stars-h0p4,box,refraction,-2.309698831278217,-0.9567085809127241,0.0,2911.970375904079,2282.921356009994,0.0
f4-stars-h0p4,box,refraction,-1.7677669529663693,-1.7677669529663687,0.0,1791.8413181833603,3140.7291795203505,0.0
f4-stars-h0p4,box,refraction,-0.9567085809127258,-2.309698831278216,0.0,869.6012566564358,3425.09456395367,0.0
f4-stars-h0p4,box,refraction,-4.592425496802574e-16,-2.5,0.0,-44.80227122506074,3214.1992970183856,0.0
f4-stars-h0p4,box,refraction,0.956708580912725,-2.3096988312782165,0.0,-953.1535181052046,3181.4707190347126,0.0
f4-stars-h0p4,box,refraction,1.7677669529663684,-1.7677669529663693,0.0,-1555.0759598869358,3129.1676981394035,0.0
f4-stars-h0p4,box,refraction,2.309698831278216,-0.956708580912726,0.0,-3157.7070318740134,2281.769430116171,0.0
f4-stars-h0p4,box,refraction,3.0,0.0,0.0,-4055.0709369238684,-515.3501430493052,0.0
f4-stars-h0p4,box,refraction,2.77163859753386,1.1480502970952693,0.0,-3449.9306651322195,-2135.9184117805225,0.0
f4-stars-h0p4,box,refraction,2.121320343559643,2.121320343559643,0.0,-2244.78187542477,-2654.8733297988338,0.0
f4-stars-h0p4,box,refraction,1.1480502970952695,2.77163859753386,0.0,-1072.726529088373,-2990.701682446821,0.0
f4-stars-h0p4,box,refraction,1.8369701987210297e-16,3.0,0.0,-68.5981563124773,-3827.4973181039672,0.0
f4-stars-h0p4,box,refraction,-1.1480502970952693,2.77163859753386,0.0,1181.4367045743306,-3459.463820163149,0.0
f4-stars-h0p4,box,refraction,-2.1213203435596424,2.121320343559643,0.0,2015.3970282018508,-3081.6254252099147,0.0
f4-stars-h0p4,box,refraction,-2.77163859753386,1.1480502970952697,0.0,3176.432054580884,-1809.1029906028907,0.0
f4-stars-h0p4,box,refraction,-3.0,3.6739403974420594e-16,0.0,3561.0897893710944,563.691507290909,0.0
f4-stars-h0p4,box,refraction,-2.7716385975338604,-1.148050297095269,0.0,2881.5772066459576,2199.4001864777597,0.0
f4-stars-h0p4,box,refraction,-2.121320343559643,-2.1213203435596424,0.0,1907.6153978247148,2846.196191083096,0.0
f4-stars-h0p4,box,refraction,-1.148050297095271,-2.7716385975338595,0.0,782.6894829009829,3174.276668765842,0.0
