axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	log_baryonic_speed_km_s	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	phase_space_proxy	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_item36_role_separation_arcsec	mass_quartile	sample_cell	role	outer_fold	source_map_read	velocity_response_read
5.406650000000e-01	1.487503000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.138241958618e+01	1.293701000000e+00	0.000000000000e+00	6.022000000000e-01	2.375831000000e+01	3.867497000000e+00	4.844110000000e+00	3.360428000000e+00	5.841027072644e-01	8.645645339611e-01	-1.073091846173e+01	9.339379881172e+00	-7.532570126940e-01	8.171174466643e+00	1-378885	-3.793535879689e+00	8710-6103	1.168279724121e+02	3.827340000000e-02	1.430640000000e+00	4.059396000000e-02	8.138528000000e-02	7.320901000000e+00	3.745125292095e+02	2.184640000002e+09	3.837980000000e+00	1.694418764298e+00	2.067208471666e-11	9.225356335696e+06	6.964983150076e+00	7.881726857183e+00	3.666903414080e+03	7.298879459852e+03	5.269908175686e+03	1	mq1	exploration	2	False	False
6.470310000000e-01	1.585882000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.271271514893e+01	1.400837000000e+00	0.000000000000e+00	6.191000000000e-01	1.178860000000e+01	3.399117000000e+00	3.841486000000e+00	1.262281000000e+00	5.608256861992e-01	7.894267077275e-01	-1.110843753058e+01	9.563357661776e+00	-7.195787142179e-01	8.441706289377e+00	1-379241	-3.940440301589e+00	8711-12703	1.193446960449e+02	4.047220000000e-02	1.349250000000e+00	2.850494000000e-02	5.063128000000e-02	6.157816000000e+00	1.227121953655e+03	3.658960000003e+09	3.637690000000e+00	1.818046165132e+00	3.854038944674e-11	1.814646326479e+07	7.258791993876e+00	7.804653498479e+00	4.583516187459e+03	6.858296819193e+03	9.020588089238e+02	2	mq2	exploration	1	False	False
5.301810000000e-01	1.747042000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.025119400024e+01	1.539807000000e+00	0.000000000000e+00	7.488000000000e-01	9.568462000000e+00	2.999456000000e+00	2.978181000000e+00	1.642372000000e-01	8.335474221280e-01	9.277385358847e-01	-1.130114800990e+01	9.781282058868e+00	-6.331336350590e-01	8.114187214612e+00	1-378728	-3.640319896242e+00	8715-1901	1.181981124878e+02	2.356470000000e-02	6.607880000000e-01	3.020884000000e-02	3.457226000000e-02	8.467175000000e+00	5.748979673096e+02	6.043409999997e+09	6.816280000001e+00	1.790647495714e+00	1.812996743751e-11	4.555658730943e+06	6.658551183182e+00	7.286608696040e+00	1.368007790065e+03	3.512758432627e+03	7.226747439437e+03	2	mq2	exploration	2	False	False
8.342990000000e-01	1.380650000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.779299545288e+01	1.226351000000e+00	0.000000000000e+00	4.306000000000e-01	3.424189000000e+01	4.147129000000e+00	5.564919000000e+00	4.285007000000e+00	4.607174754188e-01	1.032096729833e+00	-1.035285258244e+01	9.283730786778e+00	-4.808445679196e-01	8.362295835940e+00	1-44915	-3.950789180261e+00	8719-3703	1.221370391846e+02	4.034950000000e-02	1.143080000000e+00	8.528609000000e-02	3.798384000000e+01	1.076705000000e+01	1.628307733030e+03	1.921900000001e+09	2.888800000000e+00	1.728286833024e+00	3.210004530879e-11	1.903223323469e+07	7.279489751219e+00	8.094629252148e+00	1.906586437515e+03	8.593486856498e+03	4.295003289585e+03	1	mq1	exploration	2	False	False
6.241640000000e-01	1.390487000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.398324584961e+01	1.239650000000e+00	0.000000000000e+00	5.110000000000e-01	5.140487000000e+01	3.841386000000e+00	5.717675000000e+00	4.158077000000e+00	2.693237747827e-01	1.336051865951e+00	-1.035778063434e+01	9.232927532165e+00	-2.195429150660e-01	8.694279982600e+00	1-48586	-4.212478103908e+00	8721-6101	1.351639099121e+02	3.817770000000e-02	1.171910000000e+00	7.501479000000e-02	1.874999000000e-01	2.167963000000e+01	3.263707472529e+02	1.709730000000e+09	1.859190000000e+00	1.798582056035e+00	6.894293881923e-11	6.351372707726e+07	7.802867598514e+00	8.407121430409e+00	3.740652565170e+03	1.607670810550e+04	4.500587240537e+03	0	mq0	exploration	2	False	False
6.824200000000e-01	1.516953000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.957345199585e+01	1.370057000000e+00	0.000000000000e+00	4.990000000000e-01	1.833751000000e+01	3.564256000000e+00	4.185734000000e+00	2.645609000000e+00	1.048177572696e+00	7.169120721516e-01	-1.078946390224e+01	9.690269637966e+00	-9.154930717419e-01	7.593914492574e+00	1-46358	-3.272868459939e+00	8722-12704	1.264453659058e+02	2.375790000000e-02	5.355650000000e-01	7.958033000000e-02	1.437671000000e-01	5.210892000000e+00	3.060494273708e+03	4.900829999999e+09	1.117320000000e+01	1.637826209979e+00	5.471725500357e-12	8.387804713367e+05	5.923648310576e+00	7.010169680639e+00	6.441118830029e+03	7.417934384863e+03	1.589659019395e+04	2	mq2	exploration	2	False	False
5.944790000000e-01	1.688690000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.393865203857e+01	1.463543000000e+00	0.000000000000e+00	6.307000000000e-01	1.081460000000e+01	3.285934000000e+00	3.515680000000e+00	7.981706000000e-01	1.116501481575e+00	8.363723539016e-01	-1.112099481443e+01	1.030165276152e+01	-8.133857567203e-01	8.068649798368e+00	1-47305	-3.476074158397e+00	8724-12701	1.303352508545e+02	3.160600000000e-02	6.951270000000e-01	1.515856000000e-01	2.511618000000e-01	6.860762000000e+00	1.601188966321e+03	2.002870000010e+10	1.307680000001e+01	1.909355817316e+00	1.632524124830e-11	2.138256040119e+06	6.330059707493e+00	6.601992255543e+00	3.285089651466e+03	7.187737466229e+03	6.220818499827e+03	3	mq3	exploration	2	False	False
5.346320000000e-01	1.983951000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.513605117798e+01	1.773020000000e+00	0.000000000000e+00	6.360000000000e-01	6.879074000000e-02	2.518320000000e+00	-1.394094000000e-01	-3.054124000000e+00	5.994474680138e-01	9.744399338079e-01	-1.336695582585e+01	9.479890444376e+00	-5.017714873611e-01	8.280995508349e+00	1-48067	-3.840774020167e+00	8724-3703	1.314911499023e+02	2.553240000000e-02	2.355400000000e+00	1.296984000000e-04	9.374756000000e-04	9.428442000000e+00	7.061032430639e+02	3.019189999998e+09	3.976010000000e+00	1.757001665525e+00	2.661983246191e-11	1.146725396786e+07	7.059459431032e+00	7.788454434457e+00	1.932476893764e+03	1.205938853816e+04	4.304641343335e+03	1	mq1	exploration	1	False	False
6.614100000000e-01	1.429862000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.389703369141e+01	1.278216000000e+00	0.000000000000e+00	4.467000000000e-01	3.183260000000e+01	4.091481000000e+00	5.897103000000e+00	3.957476000000e+00	6.230620898167e-01	8.993994593845e-01	-1.051616064274e+01	9.435379256355e+00	-6.427111700813e-01	8.189255076722e+00	1-47196	-3.783096493453e+00	8724-9102	1.326024017334e+02	3.876740000000e-02	5.925560000000e-01	8.302686000000e-02	1.453002000000e-01	7.932306000000e+00	1.060575217224e+03	2.725079999998e+09	4.198190000000e+00	1.722938760613e+00	2.155087392229e-11	8.792338050076e+06	6.944104377602e+00	7.775288095763e+00	1.524428383550e+03	1.093329637656e+04	2.273998632194e+03	1	mq1	reserved_confirmation		False	False
7.346610000000e-01	1.376358000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.584831619263e+01	1.222409000000e+00	0.000000000000e+00	4.148000000000e-01	5.466384000000e+01	4.198290000000e+00	5.708672000000e+00	4.720377000000e+00	3.809543349198e-01	1.162832248363e+00	-1.027899330031e+01	9.382382705107e+00	-2.617059176453e-01	8.620474035268e+00	1-45520	-4.119759850174e+00	8725-3701	1.252741470337e+02	3.781790000000e-02	2.477040000000e+00	1.268789000000e-01	2.948692000000e-01	1.454897000000e+01	1.222806544109e+03	2.412029999999e+09	2.404110000000e+00	1.817494362438e+00	5.816796157320e-11	4.144108247809e+07	7.617431091045e+00	8.164948003732e+00	2.293495947433e+03	1.519452073077e+04	1.010335527899e+04	1	mq1	exploration	3	False	False
3.900150000000e-01	1.394103000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-6.673377513885e+00	1.267474000000e+00	0.000000000000e+00	4.204000000000e-01	2.621321000000e+01	3.489145000000e+00	5.107803000000e+00	3.827242000000e+00	9.211670921101e-01	7.788783018706e-01	-1.035076926073e+01	8.905629683726e+00	-8.182461374202e-01	7.063295499506e+00	1-51706	-3.071064203698e+00	8727-12704	5.522711944580e+01	2.233700000000e-02	9.429210000000e-01	3.588066000000e-02	7.269026000000e-02	6.010053000000e+00	9.451734008066e+02	8.046919999992e+08	8.340020000001e+00	1.309011473152e+00	1.612520739249e-12	3.311614672310e+05	5.520039798093e+00	7.593005378638e+00	3.133373576716e+03	2.060516512983e+04	2.714778748929e+03	0	mq0	exploration	4	False	False
7.977640000000e-01	1.491932000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.395919227600e+01	1.343787000000e+00	0.000000000000e+00	6.286000000000e-01	2.682299000000e+01	3.302025000000e+00	3.918404000000e+00	2.192201000000e+00	2.927808959127e-01	1.183252471556e+00	-1.078844228829e+01	9.060270889022e+00	-2.882003606374e-01	8.474709097196e+00	1-384554	-4.090964100642e+00	8939-1902	1.263985366821e+02	2.220540000000e-02	1.603310000000e+00	1.869944000000e-02	3.655173000000e-02	1.524939000000e+01	2.002620940109e+03	1.148870000001e+09	1.962370000000e+00	1.700525173899e+00	4.158329571222e-11	3.629439755234e+07	7.559839591981e+00	8.458264070286e+00	6.261454346609e+03	5.177207388056e+03	9.568528598811e+03	0	mq0	exploration	3	False	False
3.234820000000e-01	1.693275000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.637257003784e+01	1.474059000000e+00	0.000000000000e+00	7.267000000000e-01	1.319679000000e+01	3.617923000000e+00	4.268934000000e+00	1.521906000000e+00	7.550428042537e-01	9.939006110930e-01	-1.110963631183e+01	9.561342326375e+00	-5.638166727620e-01	8.051256717868e+00	1-218248	-3.648106956807e+00	8941-6102	1.221154785156e+02	2.729350000000e-02	7.873740000000e-01	2.829476000000e-02	4.850133000000e-02	9.860538000000e+00	1.253943358552e+03	3.642019999997e+09	5.689090000001e+00	1.719929938405e+00	1.568435007990e-11	4.721992623554e+06	6.674125304311e+00	7.514335489098e+00	9.246199257951e+02	4.604346071098e+03	2.058882200803e+03	2	mq2	exploration	1	False	False
5.567970000000e-01	1.419020000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.038213348389e+01	1.293069000000e+00	0.000000000000e+00	4.236000000000e-01	2.690270000000e+01	3.967046000000e+00	5.460243000000e+00	3.734671000000e+00	6.421686243616e-01	1.025895858995e+00	-1.057051390076e+01	9.042677872602e+00	-4.605115173008e-01	7.758340623879e+00	1-612565	-3.558085999759e+00	8948-3701	1.662484588623e+02	2.181190000000e-02	1.177270000000e+00	2.965951000000e-02	5.563807000000e-02	1.061441000000e+01	1.092750553079e+03	1.103259999999e+09	4.387010000000e+00	1.517034801464e+00	7.990067225877e-12	3.119488509143e+06	6.494083390215e+00	7.942978985822e+00	1.734247664196e+03	2.511833714363e+03	7.102731232045e+02	0	mq0	reserved_confirmation		False	False
3.753200000000e-01	1.416732000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.075530624390e+01	1.288008000000e+00	0.000000000000e+00	5.651000000000e-01	3.850172000000e+01	3.918132000000e+00	5.491319000000e+00	3.874961000000e+00	7.053983918353e-01	7.941706796538e-01	-1.056182628971e+01	9.033596634617e+00	-6.214077094682e-01	7.622799850947e+00	1-149067	-3.458700729556e+00	8948-3703	1.658332977295e+02	2.089990000000e-02	1.074360000000e+00	2.963264000000e-02	4.392815000000e-02	6.225449000000e+00	3.739879759063e+02	1.080430000000e+09	5.074560000000e+00	1.480879298735e+00	5.848030923137e-12	1.973844108968e+06	6.295312849809e+00	7.852674953604e+00	4.977568402484e+02	1.005889276332e+03	1.537297671110e+03	0	mq0	exploration	3	False	False
3.027880000000e-01	1.528690000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.020037460327e+01	1.325868000000e+00	0.000000000000e+00	7.140000000000e-01	3.146450000000e+01	3.758276000000e+00	5.398039000000e+00	2.627586000000e+00	8.866565150532e-01	8.943251473209e-01	-1.060491193049e+01	1.012458572891e+01	-6.402276751179e-01	8.351272698807e+00	1-397212	-3.732308091877e+00	8988-12703	1.870606231689e+02	4.849830000000e-02	1.028910000000e+00	3.308825000000e-01	5.722663000000e-01	7.840164000000e+00	4.422213029023e+02	1.332249999991e+10	7.702940000001e+00	1.935744784272e+00	3.129554422471e-11	6.958691357780e+06	6.842527574448e+00	7.035293221631e+00	2.169090266904e+03	8.581017205408e+03	1.293960752220e+04	3	mq3	exploration	4	False	False
7.344770000000e-01	1.398328000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.882138824463e+01	1.256972000000e+00	0.000000000000e+00	3.842000000000e-01	5.238268000000e+01	4.203032000000e+00	5.850223000000e+00	4.489571000000e+00	6.166550761737e-01	9.068440425960e-01	-1.021067493271e+01	9.128169781696e+00	-4.368921410119e-01	7.894859629349e+00	1-399258	-3.639102276588e+00	8988-3704	1.876217956543e+02	2.384210000000e-02	1.421240000000e+00	8.269797000000e-02	1.097551000000e-01	8.069452000000e+00	2.567703959353e+03	1.343290000000e+09	4.136710000000e+00	1.572537530105e+00	1.094131291604e-11	4.530185063981e+06	6.656115943872e+00	7.938503353557e+00	5.161315739836e+03	5.560664927854e+03	8.114421850625e+03	0	mq0	exploration	0	False	False
5.553730000000e-01	1.771758000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.915857696533e+01	1.550638000000e+00	0.000000000000e+00	6.579000000000e-01	7.379984000000e+00	3.100891000000e+00	2.183926000000e+00	-1.254852000000e+00	4.526357781100e-01	8.715011893083e-01	-1.126799071843e+01	9.336489753167e+00	-5.831500501639e-01	8.431218196947e+00	1-174392	-3.989291209418e+00	8990-3703	1.739724273682e+02	3.514760000000e-02	1.315810000000e+00	1.170844000000e-02	1.522780000000e-02	7.438771000000e+00	4.452245503160e+02	2.170150000000e+09	2.835540000000e+00	1.758707164872e+00	3.762079825892e-11	2.272447243410e+07	7.356493809535e+00	8.080372314917e+00	6.150295214842e+03	7.161949083194e+03	6.663544333259e+03	1	mq1	exploration	1	False	False
5.779080000000e-01	2.045357000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.590725326538e+01	1.858018000000e+00	0.000000000000e+00	7.198000000000e-01	6.219561000000e-02	2.056182000000e+00	-1.187427000000e+00	-4.172723000000e+00	5.360228192116e-01	1.117831538698e+00	-1.334114963021e+01	9.546637655007e+00	-3.244649863634e-01	8.474592016584e+00	1-277525	-3.969284598686e+00	8993-1902	1.666892242432e+02	2.467180000000e-02	2.465580000000e+00	1.605048000000e-04	5.403743000000e-04	1.311691000000e+01	3.637765567405e+02	3.520770000002e+09	3.435760000000e+00	1.822087595242e+00	4.157208686259e-11	2.072433424668e+07	7.316480588070e+00	7.850217802345e+00	3.484629023043e+03	3.806801011104e+03	9.731777378199e+03	2	mq2	exploration	2	False	False
4.563250000000e-01	2.031480000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.196633148193e+01	1.781120000000e+00	0.000000000000e+00	9.325000000000e-01	3.100331000000e+00	2.430928000000e+00	7.873973000000e-01	-2.672892000000e+00	7.334893723780e-01	1.150943928662e+00	-1.176865530537e+01	1.013165715255e+01	-2.123664797951e-01	8.664678407797e+00	1-149384	-3.965594517710e+00	8997-6103	1.693783569336e+02	2.750550000000e-02	2.049130000000e+00	2.306757000000e-02	4.394465000000e-02	1.415611000000e+01	1.768527579878e+03	1.354119999989e+10	5.413640000000e+00	2.015864067430e+00	6.440034845934e-11	2.037513177114e+07	7.309100426114e+00	7.261508223824e+00	2.347480008007e+03	3.752313670113e+03	4.956914407385e+03	3	mq3	reserved_confirmation		False	False
8.134740000000e-01	1.373492000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.346819686890e+01	1.231342000000e+00	0.000000000000e+00	3.489000000000e-01	4.071533000000e+01	4.382242000000e+00	6.445062000000e+00	5.001192000000e+00	8.110237455619e-01	8.906333072858e-01	-9.973688324476e+00	9.126391191617e+00	-6.095351034145e-01	7.504343700493e+00	1-187436	-3.346659977465e+00	9000-6102	1.708839569092e+02	2.719120000000e-02	1.344470000000e+00	1.421356000000e-01	4.303374000000e-01	7.773799000000e+00	1.764735811951e+03	1.337800000001e+09	6.471780000000e+00	1.474463900372e+00	4.451983129745e-12	1.178233443085e+06	6.071231345629e+00	7.647839644514e+00	1.234122800985e+03	7.663215425522e+03	3.211002442017e+03	0	mq0	exploration	2	False	False
4.482260000000e-01	1.628301000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.139241409302e+01	1.367141000000e+00	0.000000000000e+00	8.345000000000e-01	3.633880000000e+01	4.350447000000e+00	6.069288000000e+00	3.410371000000e+00	5.728704409837e-01	1.037583453085e+00	-1.061406270805e+01	9.944406663965e+00	-4.138744630013e-01	8.798665781997e+00	1-612718	-4.112897670507e+00	9001-12702	1.666024322510e+02	4.631450000000e-02	1.047550000000e+00	2.139656000000e-01	3.903499000000e-01	1.090394000000e+01	7.368002650427e+02	8.798460000001e+09	3.739990000000e+00	2.002548288835e+00	8.767496303793e-11	4.015195830700e+07	7.603706731711e+00	7.596061865208e+00	3.351800642681e+03	3.368944381714e+03	3.074053038053e+03	3	mq3	exploration	1	False	False
6.934540000000e-01	1.290325000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.231312942505e+01	1.217319000000e+00	0.000000000000e+00	3.236000000000e-01	1.058052000000e+02	3.752801000000e+00	5.559460000000e+00	3.939928000000e+00	4.208234700210e-01	1.159014951431e+00	-1.002268402517e+01	8.950009775765e+00	-1.951680216008e-01	8.108362835723e+00	1-186744	-3.843769682851e+00	9001-9102	1.666228179932e+02	2.143040000000e-02	2.072870000000e+00	8.459131000000e-02	1.481604000000e-01	1.442165000000e+01	6.099364077609e+02	8.912709999999e+08	2.635260000000e+00	1.581373330216e+00	1.788844727233e-11	1.162654712924e+07	7.065450756400e+00	8.321330765752e+00	4.285254871461e+03	5.983664141961e+03	6.377024385790e+03	0	mq0	exploration	3	False	False
7.985990000000e-01	1.439222000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.942485237122e+01	1.316346000000e+00	0.000000000000e+00	4.131000000000e-01	2.546246000000e+01	4.240738000000e+00	5.359082000000e+00	3.446227000000e+00	8.981913074558e-01	7.225493584818e-01	-1.052770776056e+01	9.171243635947e+00	-8.508708356578e-01	7.374861021036e+00	1-272496	-3.238334856790e+00	9025-9102	2.459711914062e+02	2.042890000000e-02	1.279170000000e+00	4.400843000000e-02	9.329312000000e-02	5.278972000000e+00	2.493698013202e+03	1.483350000000e+09	7.910270000000e+00	1.453306341590e+00	3.304234264751e-12	7.154529920885e+05	5.854581104277e+00	7.494662079508e+00	5.149888893604e+03	3.778268416509e+03	3.411849610564e+03	0	mq0	exploration	2	False	False
5.781000000000e-01	1.484612000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.017055320740e+01	1.300536000000e+00	0.000000000000e+00	6.692000000000e-01	4.057788000000e+01	3.925439000000e+00	4.757188000000e+00	3.458195000000e+00	8.552161947334e-01	1.000567685997e+00	-1.045137762584e+01	1.075637819310e+01	-3.231710030323e-01	9.045945803630e+00	1-631890	-4.095364804448e+00	9045-9101	2.272002410889e+02	5.885750000000e-02	1.519310000000e+00	2.018369000000e+00	2.550472000000e+00	1.001308000000e+01	4.807390834267e+02	5.706610000047e+10	7.165000000001e+00	2.267361176527e+00	1.549371678552e-10	3.703744329683e+07	7.568640999597e+00	6.766557470016e+00	3.291984841402e+03	2.935248118781e+04	5.756477732103e+03	3	mq3	exploration	4	False	False
5.805910000000e-01	1.242177000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.721033477783e+01	1.170797000000e+00	0.000000000000e+00	1.835000000000e-01	1.296523000000e+02	3.980296000000e+00	5.695043000000e+00	4.199561000000e+00	4.825563184913e-01	1.175443677710e+00	-9.696139762653e+00	8.767346616804e+00	-1.376537935095e-01	7.802233979821e+00	1-265646	-3.659838830665e+00	9093-1902	2.410041961670e+02	2.195900000000e-02	2.141670000000e+00	1.178167000000e-01	1.955587000000e-01	1.497765000000e+01	8.140161526025e+02	5.852570000002e+08	3.037780000000e+00	1.459175326500e+00	8.839827479536e-12	4.984126449420e+06	6.697589052028e+00	8.320063072527e+00	4.505363489902e+03	8.128640172356e+03	4.103865016040e+03	0	mq0	exploration	1	False	False
4.266990000000e-01	1.631046000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.428098487854e+01	1.404210000000e+00	0.000000000000e+00	6.896000000000e-01	1.834068000000e+01	3.101202000000e+00	3.662025000000e+00	5.657471000000e-01	5.474485545150e-01	1.090137732108e+00	-1.095077973128e+01	9.843527400221e+00	-4.821589479536e-01	8.748630291191e+00	1-318463	-4.100590868338e+00	9095-6104	2.435610046387e+02	4.472500000000e-02	1.136240000000e+00	7.811738000000e-02	1.705984000000e-01	1.230659000000e+01	1.720418900233e+03	6.974730000001e+09	3.527350000000e+00	1.964819600197e+00	7.813400763933e-11	3.793963316116e+07	7.579093127374e+00	7.684634326783e+00	2.038509652405e+03	3.629996669777e+03	6.465835950073e+03	3	mq3	exploration	2	False	False
6.346860000000e-01	1.392649000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.984006118774e+01	1.235173000000e+00	0.000000000000e+00	5.114000000000e-01	4.467921000000e+01	4.504145000000e+00	6.460338000000e+00	4.628709000000e+00	7.065155195426e-01	1.159181450281e+00	-1.042104271088e+01	9.759717691282e+00	-2.984028327168e-01	8.346686652197e+00	1-604915	-3.820085566327e+00	9182-3701	1.201379623413e+02	2.808910000000e-02	1.467720000000e+00	2.181097000000e-01	3.159432000000e-01	1.442718000000e+01	2.300671059654e+03	5.750659999993e+09	5.087630000000e+00	1.843381263214e+00	3.096680944408e-11	1.042515506284e+07	7.018082523352e+00	7.487938733711e+00	1.025216722733e+03	4.203003972957e+03	7.265113210945e+03	2	mq2	reserved_confirmation		False	False
7.730360000000e-01	1.674362000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.890534210205e+01	1.516914000000e+00	0.000000000000e+00	7.075000000000e-01	6.634557000000e-01	1.916096000000e+00	1.044276000000e+00	-3.792696000000e-01	5.370126991458e-01	8.949805674781e-01	-1.241404778734e+01	8.861724335824e+00	-5.890962915022e-01	7.787698937532e+00	1-122151	-3.625343119193e+00	9183-6102	1.221352310181e+02	1.243440000000e-02	1.854140000000e+00	2.803345000000e-04	7.612546000000e-04	7.852005000000e+00	1.461401895059e+03	7.273180000003e+08	3.443600000000e+00	1.479135995683e+00	8.548870670208e-12	4.252042816754e+06	6.628597629084e+00	8.191189642035e+00	4.488599786745e+02	4.214062704314e+03	4.489231884236e+03	0	mq0	exploration	1	False	False
6.209290000000e-01	1.566013000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.325793457031e+01	1.400097000000e+00	0.000000000000e+00	4.214000000000e-01	4.527491000000e+00	4.056716000000e+00	5.489352000000e+00	3.577119000000e+00	5.939469766485e-01	9.302349388011e-01	-1.137435841638e+01	8.949284103956e+00	-5.052444910825e-01	7.761390150659e+00	1-153247	-3.583721587005e+00	9184-3703	1.193653106689e+02	1.734430000000e-02	1.562590000000e+00	3.757731000000e-03	4.968338000000e-03	8.515986000000e+00	4.970608827815e+02	8.897830000008e+08	3.925970000000e+00	1.494448740998e+00	8.046369278612e-12	3.510383501139e+06	6.545354564708e+00	8.062008341715e+00	3.312931861588e+03	6.751952511076e+02	6.698352025300e+03	0	mq0	reserved_confirmation		False	False
6.619690000000e-01	1.772796000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-9.365103840828e-01	1.570262000000e+00	0.000000000000e+00	7.552000000000e-01	9.023492000000e+00	2.981970000000e+00	1.186135000000e+00	-1.846895000000e+00	6.097352386537e-01	1.104822262761e+00	-1.125907350279e+01	1.038693215214e+01	-4.340017385105e-01	9.167461674838e+00	1-178735	-4.278863218092e+00	9191-6102	3.121828918457e+02	5.428030000000e-02	1.832040000000e+00	1.342328000000e-01	3.177016000000e-01	1.272982000000e+01	2.042190524422e+03	2.437429999973e+10	4.071320000000e+00	2.205378634087e+00	2.049611193914e-10	8.622591802334e+07	7.935637826876e+00	7.319501924615e+00	7.965281830308e+03	1.112750675085e+04	4.563959502169e+03	3	mq3	exploration	2	False	False
3.752240000000e-01	1.688246000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.469858932495e+01	1.462486000000e+00	0.000000000000e+00	8.434000000000e-01	1.355921000000e+01	2.960847000000e+00	2.745893000000e+00	1.302782000000e-02	8.304263392319e-01	9.607858953344e-01	-1.110874535394e+01	1.042099318228e+01	-6.406869333623e-01	8.760140503813e+00	1-153332	-3.964857082291e+00	9484-12704	1.205102157593e+02	5.474080000000e-02	1.275590000000e+00	2.052333000000e-01	3.837529000000e-01	9.136627000000e+00	7.931618926794e+02	2.636290000017e+10	6.767470000001e+00	2.112063598868e+00	8.023249787446e-11	2.030605486549e+07	7.307625555282e+00	6.971434758678e+00	1.010219700278e+03	6.523782570318e+03	5.309040466020e+02	3	mq3	exploration	1	False	False
7.069310000000e-01	1.340069000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.475788116455e+01	1.245519000000e+00	0.000000000000e+00	3.613000000000e-01	2.513359000000e+01	3.987704000000e+00	6.004406000000e+00	4.122503000000e+00	5.613769061925e-01	9.740861704987e-01	-1.072676654004e+01	8.846785404183e+00	-4.337065501039e-01	7.724031591798e+00	1-153284	-3.581327342803e+00	9484-1902	1.204397735596e+02	1.553750000000e-02	1.852440000000e+00	1.318314000000e-02	2.708220000000e-02	9.420765000000e+00	5.333547895573e+02	7.027249999997e+08	3.642310000000e+00	1.459484426339e+00	7.383145059606e-12	3.471890954093e+06	6.540566076303e+00	8.162112797285e+00	9.660104278438e+02	6.669713415656e+03	6.623737582051e+02	0	mq0	exploration	4	False	False
5.679280000000e-01	1.545086000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.776290130615e+01	1.391268000000e+00	0.000000000000e+00	5.981000000000e-01	1.522099000000e+01	3.539221000000e+00	4.078095000000e+00	2.056647000000e+00	9.569105165372e-01	9.553575513932e-01	-1.090539305972e+01	9.791419744400e+00	-5.474637880303e-01	7.877598711325e+00	1-121936	-3.460344097394e+00	9485-12703	1.220434722900e+02	2.180130000000e-02	1.393650000000e+00	7.691777000000e-02	1.503323000000e-01	9.023137000000e+00	1.442564190658e+03	6.186140000004e+09	9.055460000001e+00	1.734034791275e+00	1.051498169039e-11	1.988838806918e+06	6.298599585486e+00	7.096495211660e+00	6.816359423305e+02	5.289181355917e+03	8.495522934417e+03	2	mq2	reserved_confirmation		False	False
