axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_quartile	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_item36_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_index	sfr_1re	sfr_tot	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency	radial_enclosed_mass_slope	torsion_proxy	nonmetricity_proxy	Finsler_anisotropy_proxy	affine_holonomy_proxy
4.190140000000e-01	1.414511000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.082511186600e+00	1.266525000000e+00	0.000000000000e+00	3.805000000000e-01	6.557209999999e+00	4.099517000000e+01	4.236304000000e+00	6.474167000000e+00	5.106872000000e+00	4.554284198783e-12	1.273594729119e+00	8.167190925243e-01	6.075402616900e+00	9.268188799959e-01	-1.028314940751e+01	9.147648503775e+00	-5.736021254410e-01	7.514210318726e+00	1-54129	0	-3.348745613101e+00	1.189604550802e+06	1.514006261696e+03	4.098288143362e+03	8.022658088236e+02	2.971249403838e+02	3	7.628667967992e+00	10513-6103	1.410269927979e+02	2.425360000000e-02	exploration	mq0	7.389270000000e-01	7.319798000000e-02	1.353910000000e-01	8.449264000000e+00	False	1.404910000001e+09	False	inner	0	139	5.362200591835e-01	3.482541672230e-02	2.839914566224e-02	1.609817600853e-02	4.773334678219e-02	1.244446644321e-01	3.793496291805e-02	2.107112239530e-01	3.516107534278e+00	2.881981922447e+08	2.051364089120e-01	1.273594729119e+00	-1.148822323576e+01	5.461173852263e+00	7.372860021859e-01	1.763910814312e+00	1.832625000000e+00	1.468251372945e+00	1.380767302468e+00	2.365507214342e-02	3.096163487660e-01	3.961772316228e-02	4.603666479460e-02
4.190140000000e-01	1.414511000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.082511186600e+00	1.266525000000e+00	0.000000000000e+00	3.805000000000e-01	6.557209999999e+00	4.099517000000e+01	4.236304000000e+00	6.474167000000e+00	5.106872000000e+00	4.554284198783e-12	1.335356211031e+00	8.167190925243e-01	6.075402616900e+00	9.268188799959e-01	-1.028314940751e+01	9.147648503775e+00	-5.736021254410e-01	7.514210318726e+00	1-54129	0	-3.348745613101e+00	1.189604550802e+06	1.514006261696e+03	4.098288143362e+03	8.022658088236e+02	2.971249403838e+02	3	7.628667967992e+00	10513-6103	1.410269927979e+02	2.425360000000e-02	exploration	mq0	7.389270000000e-01	7.319798000000e-02	1.353910000000e-01	8.449264000000e+00	False	1.404910000001e+09	False	outer	1	364	1.131744629990e+00	4.929082978749e-02	1.043785206085e-01	3.569996997692e-02	1.208261119209e-01	1.244446644321e-01	3.793496291805e-02	2.107112239530e-01	7.421087205217e+00	8.083875240806e+08	5.754016442904e-01	1.335356211031e+00	-1.168910565818e+01	2.982923378175e+00	4.746420978598e-01	1.928230931052e+00	1.832625000000e+00	2.688093185747e+00	1.380767302468e+00	7.738953296688e-02	3.096163487660e-01	1.002832563721e-01	8.326889995178e-02
4.257080000000e-01	1.528241000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.462914705276e+00	1.368985000000e+00	0.000000000000e+00	5.956000000000e-01	8.038270000000e+00	1.444287000000e+01	3.435619000000e+00	4.080523000000e+00	2.084549000000e+00	8.976334851314e-12	1.472104297292e+00	9.051625897561e-01	6.281638036520e+00	9.948423445082e-01	-1.094460878444e+01	9.619214415091e+00	-5.492429718629e-01	7.808889235579e+00	1-78077	2	-3.451863322912e+00	1.912661149818e+06	1.200302321495e+04	2.965627481065e+03	1.417837669976e+04	1.523963035863e+03	0	7.260219766486e+00	10514-9101	1.444896240234e+02	2.252140000000e-02	exploration	mq2	8.225930000000e-01	4.727218000000e-02	9.137023000000e-02	9.881943000000e+00	False	4.161159999995e+09	False	inner	0	210	5.318239310210e-01	2.875667391223e-02	1.575469836159e-02	3.461885121942e-03	3.297182833202e-02	9.864621901385e-02	1.907076373225e-03	2.197889346609e-01	4.274944350008e+00	8.741353943471e+08	2.100701233185e-01	1.472104297292e+00	-1.117607241622e+01	7.094589201781e+00	8.509272535546e-01	1.472731472420e+00	2.344925000000e+00	1.433101247528e+00	1.328631761689e+00	1.611043391942e-02	3.356841191554e-01	2.705065319493e-02	3.690985470846e-02
4.257080000000e-01	1.528241000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.462914705276e+00	1.368985000000e+00	0.000000000000e+00	5.956000000000e-01	8.038270000000e+00	1.444287000000e+01	3.435619000000e+00	4.080523000000e+00	2.084549000000e+00	8.976334851314e-12	1.525593128893e+00	9.051625897561e-01	6.281638036520e+00	9.948423445082e-01	-1.094460878444e+01	9.619214415091e+00	-5.492429718629e-01	7.808889235579e+00	1-78077	2	-3.451863322912e+00	1.912661149818e+06	1.200302321495e+04	2.965627481065e+03	1.417837669976e+04	1.523963035863e+03	0	7.260219766486e+00	10514-9101	1.444896240234e+02	2.252140000000e-02	exploration	mq2	8.225930000000e-01	4.727218000000e-02	9.137023000000e-02	9.881943000000e+00	False	4.161159999995e+09	False	outer	1	546	1.125362125099e+00	8.985744401787e-03	5.839101137601e-02	1.269745986480e-02	6.042747139328e-02	9.864621901385e-02	1.907076373225e-03	2.197889346609e-01	9.045964609319e+00	2.366359846549e+09	5.686779279220e-01	1.525593128893e+00	-1.139461917175e+01	3.792203776809e+00	5.788916664207e-01	2.046353441407e+00	2.344925000000e+00	2.681096595586e+00	1.328631761689e+00	3.815063523939e-02	3.356841191554e-01	4.957573343056e-02	5.679885796070e-02
8.009100000000e-01	1.954648000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.495728254318e+00	1.795884000000e+00	0.000000000000e+00	7.932000000000e-01	5.100710000000e+00	1.612714000000e+00	2.293699000000e+00	-3.502064000000e-01	-3.897703000000e+00	1.548429609293e-10	2.050173694284e+00	7.076306324941e-01	7.715962416105e+00	1.042382931215e+00	-1.270115130303e+01	1.046094292289e+01	-3.874218993019e-01	9.045681657901e+00	1-60707	3	-4.169025512703e+00	5.199509979669e+07	4.556211539561e+03	7.257469518875e+03	8.093509505905e+02	9.916892605011e+02	1	7.135653448480e+00	10516-3704	1.513281860352e+02	2.201770000000e-02	exploration	mq3	1.889760000000e+00	5.751639000000e-03	2.215776000000e-02	1.102511000000e+01	False	2.890300000007e+10	False	inner	0	160	5.015504472942e-01	9.271634542918e-03	5.811286798196e-02	2.890133946614e-03	5.891877040821e-02	6.710676421612e-02	1.120508118498e-02	2.652392819018e-01	2.558263382018e+00	7.494320954981e+09	2.592921480456e-01	2.050173694284e+00	-9.796948411209e+00	4.487266483507e+01	1.651981861572e+00	1.909191979970e+00	4.479420000000e+00	1.181365967995e+00	9.163227872806e-01	2.565820022990e-02	5.418386063597e-01	1.675734000082e-02	6.027583420630e-02
8.009100000000e-01	1.954648000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.495728254318e+00	1.795884000000e+00	0.000000000000e+00	7.932000000000e-01	5.100710000000e+00	1.612714000000e+00	2.293699000000e+00	-3.502064000000e-01	-3.897703000000e+00	1.548429609293e-10	2.034909462296e+00	7.076306324941e-01	7.715962416105e+00	1.042382931215e+00	-1.270115130303e+01	1.046094292289e+01	-3.874218993019e-01	9.045681657901e+00	1-60707	3	-4.169025512703e+00	5.199509979669e+07	4.556211539561e+03	7.257469518875e+03	8.093509505905e+02	9.916892605011e+02	1	7.135653448480e+00	10516-3704	1.513281860352e+02	2.201770000000e-02	exploration	mq3	1.889760000000e+00	5.751639000000e-03	2.215776000000e-02	1.102511000000e+01	False	2.890300000007e+10	False	outer	1	424	1.161851638034e+00	1.601385305925e-02	1.315029575598e-01	3.984278891247e-03	1.325343193858e-01	6.710676421612e-02	1.120508118498e-02	2.652392819018e-01	5.926268268637e+00	1.618228616920e+10	5.598825785962e-01	2.034909462296e+00	-1.019231292774e+01	1.870172114237e+01	1.271881577031e+00	1.920597441201e+00	4.479420000000e+00	2.834554035205e+00	9.163227872806e-01	7.675703184871e-02	5.418386063597e-01	3.769465378075e-02	1.042531583770e-01
4.380130000000e-01	1.562220000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.149035930634e+00	1.346071000000e+00	0.000000000000e+00	4.983000000000e-01	3.907120000000e+00	8.959307000000e+00	4.453918000000e+00	6.329483000000e+00	4.282474000000e+00	1.911276999740e-11	1.517647741450e+00	5.918567499853e-01	6.923168464791e+00	1.006135596034e+00	-1.110532062377e+01	9.320827324049e+00	-4.876681442589e-01	8.137113824078e+00	1-79009	1	-3.772628537046e+00	8.378542265371e+06	1.772980484825e+03	4.812950596222e+03	1.057202058427e+04	4.029927262671e+02	4	7.879372071663e+00	10518-3701	1.528707733154e+02	3.164080000000e-02	exploration	mq1	1.409090000000e+00	1.642505000000e-02	2.350802000000e-02	1.014228000000e+01	False	2.093280000000e+09	False	inner	0	48	5.156931824875e-01	2.608742095995e-02	7.297410351961e-02	6.137849699667e-03	7.773960712383e-02	1.296670383800e-01	3.981973093101e-02	2.334985538570e-01	2.014875147160e+00	5.081398654208e+08	2.427481585936e-01	1.517647741450e+00	-1.075830320234e+01	1.671679525362e+01	1.223153023278e+00	1.810364164084e+00	2.230355000000e+00	1.272964576520e+00	1.062189270411e+00	3.536343294632e-02	4.689053647946e-01	6.241235512672e-02	6.951340531394e-02
4.380130000000e-01	1.562220000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.149035930634e+00	1.346071000000e+00	0.000000000000e+00	4.983000000000e-01	3.907120000000e+00	8.959307000000e+00	4.453918000000e+00	6.329483000000e+00	4.282474000000e+00	1.911276999740e-11	1.527959744972e+00	5.918567499853e-01	6.923168464791e+00	1.006135596034e+00	-1.110532062377e+01	9.320827324049e+00	-4.876681442589e-01	8.137113824078e+00	1-79009	1	-3.772628537046e+00	8.378542265371e+06	1.772980484825e+03	4.812950596222e+03	1.057202058427e+04	4.029927262671e+02	4	7.879372071663e+00	10518-3701	1.528707733154e+02	3.164080000000e-02	exploration	mq1	1.409090000000e+00	1.642505000000e-02	2.350802000000e-02	1.014228000000e+01	False	2.093280000000e+09	False	outer	1	136	1.106685635919e+00	5.408835805169e-02	3.878032080616e-02	1.608232202301e-02	6.846973667401e-02	1.296670383800e-01	3.981973093101e-02	2.334985538570e-01	4.323953581812e+00	1.143510504198e+09	5.462768975952e-01	1.527959744972e+00	-1.106931207838e+01	7.976863192219e+00	9.018321437155e-01	1.651163956995e+00	2.230355000000e+00	2.667701285331e+00	1.062189270411e+00	4.027865555805e-02	4.689053647946e-01	5.497014557745e-02	7.418717575965e-02
6.033600000000e-01	1.552946000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.934328079224e+00	1.356492000000e+00	0.000000000000e+00	6.623000000000e-01	3.879410000000e+00	2.063408000000e+01	3.831423000000e+00	4.916393000000e+00	2.564662000000e+00	3.882663604525e-11	1.672601844899e+00	5.887656809478e-01	7.234065665018e+00	1.110045996995e+00	-1.078379606572e+01	9.622451317164e+00	-2.886151273677e-01	8.444919955268e+00	1-79375	2	-3.928077137160e+00	1.714216476232e+07	3.175514583769e+03	2.161632779519e+03	9.648567787154e+03	1.171479092884e+03	3	7.733196678662e+00	10520-3701	1.563231811523e+02	2.848800000000e-02	exploration	mq2	1.458620000000e+00	6.896921000000e-02	1.451690000000e-01	1.288386000000e+01	False	4.192290000004e+09	False	inner	0	70	5.160483813370e-01	1.037233738314e-01	4.135020470854e-02	1.250094614867e-02	1.123594738463e-01	2.925074986962e-01	2.227619464244e-01	2.286686221910e-01	2.001963251042e+00	1.030622065023e+09	2.458374933560e-01	1.672601844899e+00	-1.044560295653e+01	2.403804620566e+01	1.380899165636e+00	1.421083910213e+00	2.282460000000e+00	1.266248011121e+00	1.037326033293e+00	5.080798412608e-02	4.813369833533e-01	6.366608815198e-02	1.130279567395e-01
6.033600000000e-01	1.552946000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.934328079224e+00	1.356492000000e+00	0.000000000000e+00	6.623000000000e-01	3.879410000000e+00	2.063408000000e+01	3.831423000000e+00	4.916393000000e+00	2.564662000000e+00	3.882663604525e-11	1.679000096363e+00	5.887656809478e-01	7.234065665018e+00	1.110045996995e+00	-1.078379606572e+01	9.622451317164e+00	-2.886151273677e-01	8.444919955268e+00	1-79375	2	-3.928077137160e+00	1.714216476232e+07	3.175514583769e+03	2.161632779519e+03	9.648567787154e+03	1.171479092884e+03	3	7.733196678662e+00	10520-3701	1.563231811523e+02	2.848800000000e-02	exploration	mq2	1.458620000000e+00	6.896921000000e-02	1.451690000000e-01	1.288386000000e+01	False	4.192290000004e+09	False	outer	1	187	1.136373054809e+00	3.112822478594e-01	5.275088020119e-02	2.059102653223e-02	3.163910295316e-01	2.925074986962e-01	2.227619464244e-01	2.286686221910e-01	4.408456992556e+00	2.337364514443e+09	5.575388425994e-01	1.679000096363e+00	-1.077563696081e+01	1.107814154703e+01	1.044466909890e+00	1.244220057799e+00	2.282460000000e+00	2.747584337131e+00	1.037326033293e+00	1.870907616477e-01	4.813369833533e-01	1.792761970763e-01	2.168932648769e-01
3.543966000000e-01	1.614748000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.060593414307e+01	1.409016000000e+00	0.000000000000e+00	6.935400000000e-01	7.235537000000e+00	2.590999000000e+01	3.252285000000e+00	4.117173000000e+00	1.413305000000e+00	2.672696478635e-11	1.728153102076e+00	8.594707686938e-01	6.801180453996e+00	7.994629618826e-01	-1.063533500417e+01	1.000168136938e+01	-7.083086569000e-01	8.282739831996e+00	1-233546	3	-3.711634531651e+00	6.326746798558e+06	2.012003653995e+03	1.000593638272e+03	7.028350122058e+02	9.034502587054e+02	0	7.137524020935e+00	11019-6101	1.921730346680e+02	4.839807000000e-02	exploration	mq3	1.482338000000e+00	2.324590000000e-01	3.561298000000e-01	6.301776000000e+00	False	1.003878999992e+10	False	inner	0	134	5.171074815700e-01	3.674920309646e-02	7.356965530964e-02	1.708430826544e-02	8.399328365717e-02	1.332150304604e-01	2.339906223043e-02	2.422647699225e-01	3.741550315876e+00	2.487696753487e+09	2.478084264645e-01	1.728153102076e+00	-1.060609593100e+01	1.461688849596e+01	1.164854933986e+00	1.845648304161e+00	2.545080000000e+00	1.265087027404e+00	1.038776131303e+00	3.801463947811e-02	4.806119343485e-01	7.746621358033e-02	7.074661313502e-02
3.543966000000e-01	1.614748000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.060593414307e+01	1.409016000000e+00	0.000000000000e+00	6.935400000000e-01	7.235537000000e+00	2.590999000000e+01	3.252285000000e+00	4.117173000000e+00	1.413305000000e+00	2.672696478635e-11	1.734485922891e+00	8.594707686938e-01	6.801180453996e+00	7.994629618826e-01	-1.063533500417e+01	1.000168136938e+01	-7.083086569000e-01	8.282739831996e+00	1-233546	3	-3.711634531651e+00	6.326746798558e+06	2.012003653995e+03	1.000593638272e+03	7.028350122058e+02	9.034502587054e+02	0	7.137524020935e+00	11019-6101	1.921730346680e+02	4.839807000000e-02	exploration	mq3	1.482338000000e+00	2.324590000000e-01	3.561298000000e-01	6.301776000000e+00	False	1.003878999992e+10	False	outer	1	355	1.097023221653e+00	3.993664640458e-02	1.047585535115e-01	2.956554902834e-02	1.159457284647e-01	1.332150304604e-01	2.339906223043e-02	2.422647699225e-01	7.937552110126e+00	5.433730323592e+09	5.412734327181e-01	1.734485922891e+00	-1.092006528890e+01	6.991216563682e+00	8.445527552767e-01	1.940485178452e+00	2.545080000000e+00	2.644981148677e+00	1.038776131303e+00	6.756283463201e-02	4.806119343485e-01	1.069356521604e-01	9.431573352575e-02
5.747435000000e-01	1.247111000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.545310020447e+01	1.160208000000e+00	0.000000000000e+00	2.174700000000e-01	3.388791000000e+00	4.393053000000e+01	4.797945000000e+00	7.000891000000e+00	5.641100000000e+00	8.033611929654e-12	1.315698250915e+00	5.300447850234e-01	6.608567645152e+00	1.410479112302e+00	-1.010539871505e+01	8.820790609525e+00	1.946342072668e-01	7.760701039479e+00	1-459081	0	-3.615328127228e+00	4.060389024259e+06	1.355665072365e+03	9.212521026402e+03	1.245914503270e+03	7.640256206868e+02	1	8.222108376368e+00	11744-1901	1.201189498901e+02	1.526594000000e-02	exploration	mq0	1.764597000000e+00	5.192684000000e-02	8.023760000000e-02	2.573233000000e+01	False	6.618972999996e+08	False	inner	0	54	5.341332377726e-01	4.964041467115e-02	5.433847183298e-02	8.578513171877e-03	7.409744380278e-02	1.101096867137e-01	8.260066040380e-02	2.302155674317e-01	1.810065908965e+00	1.801069766468e+08	2.721071330052e-01	1.315698250915e+00	-1.111564843228e+01	1.168845970184e+01	1.067757283868e+00	1.635191452384e+00	1.301040000000e+00	1.267394003715e+00	9.414667626222e-01	3.300410695186e-02	5.292666186889e-01	4.501488515788e-02	7.700026454367e-02
5.747435000000e-01	1.247111000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.545310020447e+01	1.160208000000e+00	0.000000000000e+00	2.174700000000e-01	3.388791000000e+00	4.393053000000e+01	4.797945000000e+00	7.000891000000e+00	5.641100000000e+00	8.033611929654e-12	1.306252520873e+00	5.300447850234e-01	6.608567645152e+00	1.410479112302e+00	-1.010539871505e+01	8.820790609525e+00	1.946342072668e-01	7.760701039479e+00	1-459081	0	-3.615328127228e+00	4.060389024259e+06	1.355665072365e+03	9.212521026402e+03	1.245914503270e+03	7.640256206868e+02	1	8.222108376368e+00	11744-1901	1.201189498901e+02	1.526594000000e-02	exploration	mq0	1.764597000000e+00	5.192684000000e-02	8.023760000000e-02	2.573233000000e+01	False	6.618972999996e+08	False	outer	1	128	1.123045037461e+00	1.325914335124e-01	1.357989981351e-02	3.195810698378e-02	1.370628415064e-01	1.101096867137e-01	8.260066040380e-02	2.302155674317e-01	3.805764915543e+00	3.625656409699e+08	5.477672155033e-01	1.306252520873e+00	-1.145728746162e+01	5.439562668563e+00	7.355639845760e-01	1.435055056853e+00	1.301040000000e+00	2.723359328938e+00	9.414667626222e-01	7.872466877787e-02	5.292666186889e-01	8.326694894154e-02	1.189223945697e-01
5.136315000000e-01	1.734837000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.502104949951e+01	1.455900000000e+00	0.000000000000e+00	7.622200000000e-01	3.511400000000e+00	1.366365000000e+01	3.591405000000e+00	3.161116000000e+00	8.147728000000e-01	3.428494244177e-11	1.648658017897e+00	5.454803047994e-01	7.223324701132e+00	7.119837781307e-01	-1.109174205522e+01	9.481854224833e+00	-7.230570619406e-01	8.390893615234e+00	1-123264	1	-3.922706655217e+00	1.672340475702e+07	2.968106357776e+03	1.780492919103e+04	4.798967898391e+03	6.265937881037e+02	3	7.868423289050e+00	11745-6103	1.291464843750e+02	3.734010000000e-02	exploration	mq1	2.073764000000e+00	2.455343000000e-02	4.632731000000e-02	5.152094000000e+00	False	3.032873000001e+09	False	inner	0	47	5.258919421060e-01	2.822610923753e-02	9.188620367787e-03	9.253769074986e-03	3.109302540837e-02	1.581288205159e-01	2.502938555530e-02	2.027095546124e-01	1.846616965511e+00	8.513977583037e+08	2.807231817170e-01	1.648658017897e+00	-1.045841133069e+01	2.466235918006e+01	1.392034618483e+00	1.593465813149e+00	2.779500000000e+00	1.219025643156e+00	8.734380583138e-01	1.355512007657e-02	5.632809708431e-01	2.160381161190e-02	4.587729842843e-02
5.136315000000e-01	1.734837000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.502104949951e+01	1.455900000000e+00	0.000000000000e+00	7.622200000000e-01	3.511400000000e+00	1.366365000000e+01	3.591405000000e+00	3.161116000000e+00	8.147728000000e-01	3.428494244177e-11	1.627905436458e+00	5.454803047994e-01	7.223324701132e+00	7.119837781307e-01	-1.109174205522e+01	9.481854224833e+00	-7.230570619406e-01	8.390893615234e+00	1-123264	1	-3.922706655217e+00	1.672340475702e+07	2.968106357776e+03	1.780492919103e+04	4.798967898391e+03	6.265937881037e+02	3	7.868423289050e+00	11745-6103	1.291464843750e+02	3.734010000000e-02	exploration	mq1	2.073764000000e+00	2.455343000000e-02	4.632731000000e-02	5.152094000000e+00	False	3.032873000001e+09	False	outer	1	131	1.119025519592e+00	2.789073034911e-02	3.955983521008e-02	2.296790529923e-02	5.357609611655e-02	1.581288205159e-01	2.502938555530e-02	2.027095546124e-01	3.929346209494e+00	1.646534419926e+09	5.428959339628e-01	1.627905436458e+00	-1.082785996792e+01	1.104939661395e+01	1.043338562692e+00	1.945555095069e+00	2.779500000000e+00	2.720876923112e+00	8.734380583138e-01	3.019499107111e-02	5.632809708431e-01	3.722532214866e-02	6.847209311223e-02
6.235033000000e-01	1.511305000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.362579727173e+01	1.352496000000e+00	0.000000000000e+00	5.622400000000e-01	8.397394000000e+00	2.369445000000e+01	3.783849000000e+00	4.435359000000e+00	2.600510000000e+00	1.661032623160e-11	1.637885495620e+00	9.241445304648e-01	6.529935212971e+00	9.715610624107e-01	-1.071267071750e+01	9.924457413668e+00	-3.967381346676e-01	8.076168352738e+00	1-258538	3	-3.576011911137e+00	3.387936119355e+06	2.568796330247e+03	2.474941512462e+03	1.420307899631e+03	7.983041301890e+02	1	7.079125356134e+00	11755-12703	1.871760406494e+02	2.419201000000e-02	exploration	mq3	1.140151000000e+00	1.628496000000e-01	3.521728000000e-01	9.366149000000e+00	False	8.403445999999e+09	False	inner	0	331	5.200891490904e-01	6.626953053871e-02	1.609322941211e-02	6.014454354669e-03	6.846032699247e-02	1.278134152327e-01	6.253826477460e-02	2.397933591582e-01	4.367393500037e+00	1.916165250291e+09	2.280213676974e-01	1.637885495620e+00	-1.085380187739e+01	1.017223990285e+01	1.007416594057e+00	1.318205754079e+00	2.262480000000e+00	1.330258742441e+00	1.161893769668e+00	3.197628387200e-02	4.190531151660e-01	3.682155313370e-02	6.511793221661e-02
