source,concept_id,candidate_status,lane,galaxies,clusters,groups,lensing,physical_time_dilation_derived,light_propagation_derived,redshift_closure_derived,capture_or_dissipation_derived,tensor_or_quantum_gravity_derived
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D13,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D14,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D15,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D16,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D17,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D18,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D19,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D20,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D08,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D09,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D10,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D11,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D12,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D14,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D15,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D16,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D17,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D18,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D19,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A19-D20,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X02,REGISTERED_THEORY_ONLY,ADJACENT,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X03,REGISTERED_THEORY_ONLY,ADJACENT,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X04,REGISTERED_THEORY_ONLY,ADJACENT,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X06,REGISTERED_THEORY_ONLY,ADJACENT,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X07,REGISTERED_THEORY_ONLY,ADJACENT,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X08,REGISTERED_THEORY_ONLY,ADJACENT,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X09,REGISTERED_THEORY_ONLY,ADJACENT,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X11,REGISTERED_THEORY_ONLY,WILDCARD,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X12,REGISTERED_THEORY_ONLY,WILDCARD,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X14,REGISTERED_THEORY_ONLY,WILDCARD,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X15,REGISTERED_THEORY_ONLY,WILDCARD,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X16,REGISTERED_THEORY_ONLY,WILDCARD,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X19,REGISTERED_THEORY_ONLY,WILDCARD,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,X20,REGISTERED_THEORY_ONLY,WILDCARD,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
REQUIRED_PUBLISHED_COMPARATOR,AQUAL_EFE,SOURCE_OR_SOLVER_BLOCKED,RIVALS_CONTROLS,SOURCE_SOLVER_BLOCKED_ON_SPARC;SPHERICAL_REWRITE_ON_XCOP,SOURCE_SOLVER_BLOCKED_ON_SPARC;SPHERICAL_REWRITE_ON_XCOP,NOT_TESTED,NOT_TESTED,false,false,false,false,false
REQUIRED_PUBLISHED_COMPARATOR,EMOND,SOURCE_OR_SOLVER_BLOCKED,RIVALS_CONTROLS,SOURCE_SOLVER_BLOCKED,SOURCE_SOLVER_BLOCKED,NOT_TESTED,NOT_TESTED,false,false,false,false,false
REQUIRED_PUBLISHED_COMPARATOR,MOG_STVG,SOURCE_OR_SOLVER_BLOCKED,RIVALS_CONTROLS,SOURCE_SOLVER_BLOCKED,SOURCE_SOLVER_BLOCKED,NOT_TESTED,NOT_TESTED,false,false,false,false,false
REQUIRED_PUBLISHED_COMPARATOR,PENNER,SOURCE_OR_SOLVER_BLOCKED,RIVALS_CONTROLS,SOURCE_SOLVER_BLOCKED,SOURCE_SOLVER_BLOCKED,NOT_TESTED,NOT_TESTED,false,false,false,false,false
REQUIRED_PUBLISHED_COMPARATOR,PUBLISHED_NONLOCAL_GRAVITY,SOURCE_OR_SOLVER_BLOCKED,RIVALS_CONTROLS,SOURCE_SOLVER_BLOCKED,SOURCE_SOLVER_BLOCKED,NOT_TESTED,NOT_TESTED,false,false,false,false,false
REQUIRED_PUBLISHED_COMPARATOR,REFRACTED_GRAVITY,SOURCE_OR_SOLVER_BLOCKED,RIVALS_CONTROLS,SOURCE_SOLVER_BLOCKED,SOURCE_SOLVER_BLOCKED,NOT_TESTED,NOT_TESTED,false,false,false,false,false
