domain,anonymous_formula_id,concept_id,cell_id,lane,architecture_id,driver_ids,entry_kind,lay_mechanism,valid,source_gate_failure_count,category,strict_domain_pass,support_count,statistical_gate_pass_count,robust_loss,strongest_worst_fractional_improvement,strongest_best_fractional_improvement,baryon_outcome,baryon_worst_fractional_improvement,baryon_best_fractional_improvement,baryon_winning_scenarios,rar_outcome,rar_worst_fractional_improvement,rar_best_fractional_improvement,rar_winning_scenarios,mond_n1_outcome,mond_n1_worst_fractional_improvement,mond_n1_best_fractional_improvement,mond_n1_winning_scenarios,clock_outcome,clock_worst_fractional_improvement,clock_best_fractional_improvement,clock_winning_scenarios,nfw_outcome,nfw_worst_fractional_improvement,nfw_best_fractional_improvement,nfw_winning_scenarios,einasto_outcome,einasto_worst_fractional_improvement,einasto_best_fractional_improvement,einasto_winning_scenarios,previous_cross_scale_outcome,previous_cross_scale_worst_fractional_improvement,previous_cross_scale_best_fractional_improvement,previous_cross_scale_winning_scenarios
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T0.1-q2-p1-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,840.101107489,-51.7500947892,-43.4786457078,ROBUST_2PCT_WIN,0.0377247105196,0.0403465025406,3,LOSS_ALL_SCENARIOS,-4.47061491036,-3.87093736469,0,LOSS_ALL_SCENARIOS,-3.34702491998,-3.00338717568,0,LOSS_ALL_SCENARIOS,-5.12636121213,-4.2311968389,0,LOSS_ALL_SCENARIOS,-27.0554894458,-25.1432234865,0,LOSS_ALL_SCENARIOS,-28.0144153103,-25.2177869976,0,LOSS_ALL_SCENARIOS,-51.7500947892,-43.4786457078,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T0.1-q2-p1-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,830.883115995,-51.1712954986,-42.9464330118,ROBUST_2PCT_WIN,0.0482832556207,0.0518293111327,3,LOSS_ALL_SCENARIOS,-4.405155842,-3.81749110829,0,LOSS_ALL_SCENARIOS,-3.29501025507,-2.95946009523,0,LOSS_ALL_SCENARIOS,-5.05305576037,-4.1737976431,0,LOSS_ALL_SCENARIOS,-26.7476511859,-24.8304047117,0,LOSS_ALL_SCENARIOS,-27.6960552568,-24.9040760274,0,LOSS_ALL_SCENARIOS,-51.1712954986,-42.9464330118,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T0.1-q2-p1-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,863.495289421,-53.2190195454,-44.8045237612,ROBUST_WIN_UNDER_2PCT,0.0109283606624,0.0117398871429,3,LOSS_ALL_SCENARIOS,-4.63369020488,-4.00657769878,0,LOSS_ALL_SCENARIOS,-3.4766067642,-3.11486895698,0,LOSS_ALL_SCENARIOS,-5.30898385608,-4.37686926986,0,LOSS_ALL_SCENARIOS,-27.8367468665,-25.922535125,0,LOSS_ALL_SCENARIOS,-28.8223758098,-25.9993213235,0,LOSS_ALL_SCENARIOS,-53.2190195454,-44.8045237612,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T0.1-q2-p1-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.350635426,-53.7750482627,-45.3095465621,ROBUST_WIN_UNDER_2PCT,0.000785199840087,0.00084371686946,3,LOSS_ALL_SCENARIOS,-4.69580507417,-4.0579213232,0,LOSS_ALL_SCENARIOS,-3.5259640831,-3.15706789984,0,LOSS_ALL_SCENARIOS,-5.3785442496,-4.43201032088,0,LOSS_ALL_SCENARIOS,-28.1324744452,-26.2193724891,0,LOSS_ALL_SCENARIOS,-29.1282112437,-26.2970053022,0,LOSS_ALL_SCENARIOS,-53.7750482627,-45.3095465621,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T0.1-q2-p2-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,868.539942854,-53.5357742127,-45.0941915894,ROBUST_WIN_UNDER_2PCT,0.00515007362183,0.0054901297582,3,LOSS_ALL_SCENARIOS,-4.66931766419,-4.0358267864,0,LOSS_ALL_SCENARIOS,-3.50491682733,-3.13890856445,0,LOSS_ALL_SCENARIOS,-5.34888187274,-4.40828164969,0,LOSS_ALL_SCENARIOS,-28.0052149471,-26.0927932489,0,LOSS_ALL_SCENARIOS,-28.9966020648,-26.1700650433,0,LOSS_ALL_SCENARIOS,-53.5357742127,-45.0941915894,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T0.1-q2-p2-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,866.43184897,-53.4034066307,-44.9714385917,ROBUST_WIN_UNDER_2PCT,0.0075647432778,0.00813859941703,3,LOSS_ALL_SCENARIOS,-4.65421975891,-4.02360397991,0,LOSS_ALL_SCENARIOS,-3.49291982671,-3.12886273074,0,LOSS_ALL_SCENARIOS,-5.33197422656,-4.39515483203,0,LOSS_ALL_SCENARIOS,-27.9348143666,-26.0206426921,0,LOSS_ALL_SCENARIOS,-28.9237952194,-26.0977087048,0,LOSS_ALL_SCENARIOS,-53.4034066307,-44.9714385917,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T0.1-q2-p2-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,871.413215464,-53.7161875,-45.2559894427,ROBUST_WIN_UNDER_2PCT,0.00185894686572,0.0019992438894,3,LOSS_ALL_SCENARIOS,-4.68921785977,-4.0524861275,0,LOSS_ALL_SCENARIOS,-3.52072979306,-3.15260075294,0,LOSS_ALL_SCENARIOS,-5.37116744544,-4.42617313259,0,LOSS_ALL_SCENARIOS,-28.1011689563,-26.1878932091,0,LOSS_ALL_SCENARIOS,-29.0958357453,-26.2654362397,0,LOSS_ALL_SCENARIOS,-53.7161875,-45.2559894427,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T0.1-q2-p2-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.918856611,-53.8107269698,-45.3419555514,ROBUST_WIN_UNDER_2PCT,0.000134343413339,0.000144473458599,3,LOSS_ALL_SCENARIOS,-4.69979119149,-4.06121589069,0,LOSS_ALL_SCENARIOS,-3.52913150608,-3.15977568035,0,LOSS_ALL_SCENARIOS,-5.38300817092,-4.43554855793,0,LOSS_ALL_SCENARIOS,-28.1514504033,-26.238421528,0,LOSS_ALL_SCENARIOS,-29.1478357928,-26.3161086712,0,LOSS_ALL_SCENARIOS,-53.8107269698,-45.3419555514,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q1-p1-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,732.917934575,-45.0200447029,-37.4458566919,ROBUST_2PCT_WIN,0.160495312562,0.170507549183,3,LOSS_ALL_SCENARIOS,-3.72861692422,-3.24948535474,0,LOSS_ALL_SCENARIOS,-2.75742324098,-2.49262039289,0,LOSS_ALL_SCENARIOS,-4.29542213924,-3.56378160718,0,LOSS_ALL_SCENARIOS,-23.4760674576,-21.597329744,0,LOSS_ALL_SCENARIOS,-24.312650052,-21.6617799542,0,LOSS_ALL_SCENARIOS,-45.0200447029,-37.4458566919,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q1-p1-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,711.130424363,-43.6520031438,-36.1716920751,ROBUST_2PCT_WIN,0.185451335723,0.197998416123,3,LOSS_ALL_SCENARIOS,-3.57190208185,-3.12316056284,0,LOSS_ALL_SCENARIOS,-2.63289549844,-2.3887949864,0,LOSS_ALL_SCENARIOS,-4.11992235587,-3.42811370538,0,LOSS_ALL_SCENARIOS,-22.7484654377,-20.8484137236,0,LOSS_ALL_SCENARIOS,-23.5601788741,-20.9107279383,0,LOSS_ALL_SCENARIOS,-43.6520031438,-36.1716920751,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q1-p1-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,837.12216079,-51.5630462074,-43.3031411361,ROBUST_2PCT_WIN,0.0411368793306,0.0441331190918,3,LOSS_ALL_SCENARIOS,-4.44902886809,-3.85366532129,0,LOSS_ALL_SCENARIOS,-3.32987235757,-2.98919141173,0,LOSS_ALL_SCENARIOS,-5.10218771532,-4.21264733764,0,LOSS_ALL_SCENARIOS,-26.9560064111,-25.0400671254,0,LOSS_ALL_SCENARIOS,-27.9115319836,-25.1143364226,0,LOSS_ALL_SCENARIOS,-51.5630462074,-43.3031411361,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q1-p1-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,870.453531689,-53.6559287887,-45.2013714429,ROBUST_WIN_UNDER_2PCT,0.00295819548509,0.00317766004191,3,LOSS_ALL_SCENARIOS,-4.68250016323,-4.0469218454,0,LOSS_ALL_SCENARIOS,-3.51539182014,-3.14802751088,0,LOSS_ALL_SCENARIOS,-5.36364451864,-4.42019731053,0,LOSS_ALL_SCENARIOS,-28.0691199591,-26.1557903752,0,LOSS_ALL_SCENARIOS,-29.0626913256,-26.2332418448,0,LOSS_ALL_SCENARIOS,-53.6559287887,-45.2013714429,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q1-p2-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,738.882559718,-45.3945645539,-37.7967460324,ROBUST_2PCT_WIN,0.153663264211,0.162936900898,3,LOSS_ALL_SCENARIOS,-3.77177427372,-3.28406847243,0,LOSS_ALL_SCENARIOS,-2.79171665714,-2.52104399999,0,LOSS_ALL_SCENARIOS,-4.34375263157,-3.60092252737,0,LOSS_ALL_SCENARIOS,-23.6752583363,-21.8035720498,0,LOSS_ALL_SCENARIOS,-24.5186491984,-21.8686104869,0,LOSS_ALL_SCENARIOS,-45.3945645539,-37.7967460324,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q1-p2-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,709.18702911,-43.5299770175,-36.0623235595,ROBUST_2PCT_WIN,0.187677354964,0.200358107539,3,LOSS_ALL_SCENARIOS,-3.55845039009,-3.11189268512,0,LOSS_ALL_SCENARIOS,-2.62220660144,-2.37953400155,0,LOSS_ALL_SCENARIOS,-4.10485824992,-3.41601244398,0,LOSS_ALL_SCENARIOS,-22.6835650292,-20.7841301669,0,LOSS_ALL_SCENARIOS,-23.4930601946,-20.8462610374,0,LOSS_ALL_SCENARIOS,-43.5299770175,-36.0623235595,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q1-p2-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,835.565385759,-51.4652960322,-43.2147577361,ROBUST_2PCT_WIN,0.0429200529632,0.0460400440339,3,LOSS_ALL_SCENARIOS,-4.43815822358,-3.84463908195,0,LOSS_ALL_SCENARIOS,-3.32123439578,-2.98177281278,0,LOSS_ALL_SCENARIOS,-5.09001403906,-4.20295350847,0,LOSS_ALL_SCENARIOS,-26.904017329,-24.9881179947,0,LOSS_ALL_SCENARIOS,-27.8577659346,-25.0622391269,0,LOSS_ALL_SCENARIOS,-51.4652960322,-43.2147577361,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q1-p2-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,870.334043872,-53.6484261279,-45.1945714085,ROBUST_WIN_UNDER_2PCT,0.00309506017033,0.00332437486787,3,LOSS_ALL_SCENARIOS,-4.68166379853,-4.04622905061,0,LOSS_ALL_SCENARIOS,-3.51472723338,-3.147458108,0,LOSS_ALL_SCENARIOS,-5.36270790139,-4.41945327593,0,LOSS_ALL_SCENARIOS,-28.065129619,-26.1517935175,0,LOSS_ALL_SCENARIOS,-29.0585645972,-26.2292335876,0,LOSS_ALL_SCENARIOS,-53.6484261279,-45.1945714085,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q2-p1-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,749.747702873,-46.0767887841,-38.3942288514,ROBUST_2PCT_WIN,0.141218025559,0.150045850195,3,LOSS_ALL_SCENARIOS,-3.84526118787,-3.34706497522,0,LOSS_ALL_SCENARIOS,-2.85011035736,-2.57282035688,0,LOSS_ALL_SCENARIOS,-4.42604820306,-3.66857831549,0,LOSS_ALL_SCENARIOS,-24.0381038395,-22.1547546593,0,LOSS_ALL_SCENARIOS,-24.8938966217,-22.2207947101,0,LOSS_ALL_SCENARIOS,-46.0767887841,-38.3942288514,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q2-p1-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,715.602181369,-43.9327855446,-36.4135336851,ROBUST_2PCT_WIN,0.180329260262,0.192780538124,3,LOSS_ALL_SCENARIOS,-3.60164719429,-3.14908797573,0,LOSS_ALL_SCENARIOS,-2.65653136883,-2.41010453413,0,LOSS_ALL_SCENARIOS,-4.15323292626,-3.45595873606,0,LOSS_ALL_SCENARIOS,-22.8978014287,-20.9905610206,0,LOSS_ALL_SCENARIOS,-23.7146191121,-21.0532806558,0,LOSS_ALL_SCENARIOS,-43.9327855446,-36.4135336851,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q2-p1-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,836.552826076,-51.5272975817,-43.2693986963,ROBUST_2PCT_WIN,0.0417890112244,0.0448611324981,3,LOSS_ALL_SCENARIOS,-4.44487874411,-3.85036429752,0,LOSS_ALL_SCENARIOS,-3.32657461268,-2.98647832485,0,LOSS_ALL_SCENARIOS,-5.09754012834,-4.20910216679,0,LOSS_ALL_SCENARIOS,-26.9369932662,-25.020234324,0,LOSS_ALL_SCENARIOS,-27.8918689768,-25.0944470558,0,LOSS_ALL_SCENARIOS,-51.5272975817,-43.2693986963,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q2-p1-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,870.403142361,-53.652764834,-45.1984070954,ROBUST_WIN_UNDER_2PCT,0.00301591282997,0.00324161762024,3,LOSS_ALL_SCENARIOS,-4.68213556571,-4.04662968621,0,LOSS_ALL_SCENARIOS,-3.515102106,-3.14778738742,0,LOSS_ALL_SCENARIOS,-5.36323621791,-4.41988354295,0,LOSS_ALL_SCENARIOS,-28.0674371887,-26.15404802,0,LOSS_ALL_SCENARIOS,-29.0609510388,-26.2314945202,0,LOSS_ALL_SCENARIOS,-53.652764834,-45.1984070954,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q2-p2-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,743.895906754,-45.7093534871,-38.0883044623,ROBUST_2PCT_WIN,0.147920836392,0.156646352646,3,LOSS_ALL_SCENARIOS,-3.80763426606,-3.31313604439,0,LOSS_ALL_SCENARIOS,-2.82021149416,-2.54493442109,0,LOSS_ALL_SCENARIOS,-4.38391105429,-3.63213996648,0,LOSS_ALL_SCENARIOS,-23.8426809281,-21.974941413,0,LOSS_ALL_SCENARIOS,-24.6917942302,-22.0404686156,0,LOSS_ALL_SCENARIOS,-45.7093534871,-38.0883044623,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q2-p2-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,706.249079729,-43.3455026644,-35.8897816116,ROBUST_2PCT_WIN,0.191042564302,0.204080803703,3,LOSS_ALL_SCENARIOS,-3.53722873332,-3.09485834569,0,LOSS_ALL_SCENARIOS,-2.6053435847,-2.36553360472,0,LOSS_ALL_SCENARIOS,-4.08109281641,-3.39771822751,0,LOSS_ALL_SCENARIOS,-22.5854511151,-20.6827151478,0,LOSS_ALL_SCENARIOS,-23.3915927846,-20.7445567709,0,LOSS_ALL_SCENARIOS,-43.3455026644,-35.8897816116,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q2-p2-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,833.589006564,-51.3411988385,-43.1014020745,ROBUST_2PCT_WIN,0.0451838529334,0.0484857605219,3,LOSS_ALL_SCENARIOS,-4.42421613602,-3.83317996211,0,LOSS_ALL_SCENARIOS,-3.31015582362,-2.97235464745,0,LOSS_ALL_SCENARIOS,-5.07440075502,-4.19064686049,0,LOSS_ALL_SCENARIOS,-26.8380154095,-24.9214909122,0,LOSS_ALL_SCENARIOS,-27.7895080949,-24.9954220163,0,LOSS_ALL_SCENARIOS,-51.3411988385,-43.1014020745,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T1-q2-p2-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,870.182951408,-53.6389390058,-45.1858911286,ROBUST_WIN_UNDER_2PCT,0.0032681257016,0.00351165711988,3,LOSS_ALL_SCENARIOS,-4.68059617455,-4.0453530109,0,LOSS_ALL_SCENARIOS,-3.51387888487,-3.14673809748,0,LOSS_ALL_SCENARIOS,-5.36151230452,-4.41851244344,0,LOSS_ALL_SCENARIOS,-28.0600838299,-26.1466915075,0,LOSS_ALL_SCENARIOS,-29.0533463449,-26.224117026,0,LOSS_ALL_SCENARIOS,-53.6389390058,-45.1858911286,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T10-q1-p1-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,674.413863929,-41.3465639222,-34.1682291664,ROBUST_2PCT_WIN,0.227507510279,0.241224331768,3,LOSS_ALL_SCENARIOS,-3.32548778829,-2.91027658432,0,LOSS_ALL_SCENARIOS,-2.43709135351,-2.21382722851,0,LOSS_ALL_SCENARIOS,-3.84397111549,-3.19948461161,0,LOSS_ALL_SCENARIOS,-21.522302224,-19.6708378839,0,LOSS_ALL_SCENARIOS,-22.2921058723,-19.7297935154,0,LOSS_ALL_SCENARIOS,-41.3465639222,-34.1682291664,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T10-q1-p1-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,648.215586342,-39.7015695118,-32.6337917275,ROBUST_2PCT_WIN,0.257515749673,0.27433074118,3,LOSS_ALL_SCENARIOS,-3.13676090152,-2.75837799967,0,LOSS_ALL_SCENARIOS,-2.28712640563,-2.08898291206,0,LOSS_ALL_SCENARIOS,-3.63262209937,-3.03635145338,0,LOSS_ALL_SCENARIOS,-20.6474009844,-18.768941249,0,LOSS_ALL_SCENARIOS,-21.387300844,-18.8253245665,0,LOSS_ALL_SCENARIOS,-39.7015695118,-32.6337917275,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T10-q1-p1-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,823.106463798,-50.6829981534,-42.505439568,ROBUST_2PCT_WIN,0.0571908504058,0.0613440095673,3,LOSS_ALL_SCENARIOS,-4.35091621148,-3.77240179056,0,LOSS_ALL_SCENARIOS,-3.25191070788,-2.9224015205,0,LOSS_ALL_SCENARIOS,-4.99231458703,-4.12537347364,0,LOSS_ALL_SCENARIOS,-26.4879469888,-24.5712018971,0,LOSS_ALL_SCENARIOS,-27.4274744699,-24.6441339362,0,LOSS_ALL_SCENARIOS,-50.6829981534,-42.505439568,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T10-q1-p1-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,869.441556715,-53.5923867039,-45.1435947791,ROBUST_WIN_UNDER_2PCT,0.00411733990542,0.00442422626728,3,LOSS_ALL_SCENARIOS,-4.67539396938,-4.04105437698,0,LOSS_ALL_SCENARIOS,-3.50974514198,-3.14320508225,0,LOSS_ALL_SCENARIOS,-5.35568652652,-4.41389587819,0,LOSS_ALL_SCENARIOS,-28.0353246779,-26.1218309727,0,LOSS_ALL_SCENARIOS,-29.0277409346,-26.1991855861,0,LOSS_ALL_SCENARIOS,-53.5923867039,-45.1435947791,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T10-q1-p2-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,666.172111504,-40.8290628528,-33.7099806882,ROBUST_2PCT_WIN,0.236947843864,0.251111317933,3,LOSS_ALL_SCENARIOS,-3.26912588884,-2.86249059823,0,LOSS_ALL_SCENARIOS,-2.39230542259,-2.17455228212,0,LOSS_ALL_SCENARIOS,-3.78085328315,-3.14816432546,0,LOSS_ALL_SCENARIOS,-21.2470658315,-19.4014930739,0,LOSS_ALL_SCENARIOS,-22.0074620055,-19.4596805028,0,LOSS_ALL_SCENARIOS,-40.8290628528,-33.7099806882,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T10-q1-p2-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,639.156125904,-39.1327244138,-32.1260389542,ROBUST_2PCT_WIN,0.267892708872,0.285285812247,3,LOSS_ALL_SCENARIOS,-3.07431026148,-2.70585091221,0,LOSS_ALL_SCENARIOS,-2.23750227874,-2.04581128972,0,LOSS_ALL_SCENARIOS,-3.56268568728,-2.97993940918,0,LOSS_ALL_SCENARIOS,-20.3448569282,-18.4704992884,0,LOSS_ALL_SCENARIOS,-21.074415948,-18.5260314148,0,LOSS_ALL_SCENARIOS,-39.1327244138,-32.1260389542,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T10-q1-p2-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,821.048283255,-50.5537646388,-42.3883465094,ROBUST_2PCT_WIN,0.0595483479262,0.0638703626391,3,LOSS_ALL_SCENARIOS,-4.33651444583,-3.76046838347,0,LOSS_ALL_SCENARIOS,-3.24046686926,-2.91259354201,0,LOSS_ALL_SCENARIOS,-4.97618652465,-4.11255745965,0,LOSS_ALL_SCENARIOS,-26.4192132828,-24.502378084,0,LOSS_ALL_SCENARIOS,-27.3563914722,-24.5751138296,0,LOSS_ALL_SCENARIOS,-50.5537646388,-42.3883465094,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T10-q1-p2-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,869.292583647,-53.5830326591,-45.13508762,ROBUST_WIN_UNDER_2PCT,0.00428797782086,0.00460777333424,3,LOSS_ALL_SCENARIOS,-4.67434763826,-4.04019062562,0,LOSS_ALL_SCENARIOS,-3.50891371305,-3.14249517143,0,LOSS_ALL_SCENARIOS,-5.35451477481,-4.4129682429,0,LOSS_ALL_SCENARIOS,-28.0303496668,-26.1168307179,0,LOSS_ALL_SCENARIOS,-29.0225958796,-26.19417107,0,LOSS_ALL_SCENARIOS,-53.5830326591,-45.13508762,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T10-q2-p1-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,696.628524368,-42.7414263185,-35.4445965925,ROBUST_2PCT_WIN,0.202062217308,0.213685937894,3,LOSS_ALL_SCENARIOS,-3.4824735634,-3.03907800907,0,LOSS_ALL_SCENARIOS,-2.56183438289,-2.31968816111,0,LOSS_ALL_SCENARIOS,-4.01977430749,-3.33781232054,0,LOSS_ALL_SCENARIOS,-22.264169085,-20.42104865,0,LOSS_ALL_SCENARIOS,-23.0593294579,-20.4821439698,0,LOSS_ALL_SCENARIOS,-42.7414263185,-35.4445965925,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n2-A4-rho1-T10-q2-p1-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,652.858002837,-39.9930676517,-32.8830558794,ROBUST_2PCT_WIN,0.252198196062,0.26895271738,3,LOSS_ALL_SCENARIOS,-3.16741894347,-2.78529490261,0,LOSS_ALL_SCENARIOS,-2.31148770223,-2.1111057143,0,LOSS_ALL_SCENARIOS,-3.66695502943,-3.0652591578,0,LOSS_ALL_SCENARIOS,-20.8024362127,-18.915451295,0,LOSS_ALL_SCENARIOS,-21.5476351169,-18.9722524762,0,LOSS_ALL_SCENARIOS,-39.9930676517,-32.8830558794,0
