case,grid,component,r,theta,z,gx,gy,gz
f4-stars-h0p1,fine96,stellar_luminosity,3.0,5.759586531581287,0.4,-779.0775655611886,567.6584375127475,-379.3929067447913
f4-stars-h0p1,fine96,stellar_luminosity,6.0,0.0,0.0,-278.9435586518492,0.23303940715569565,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,0.5235987755982988,0.0,-241.38883730490562,-138.65152963223954,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,1.0471975511965976,0.0,-137.71789412056043,-240.5411597159723,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,1.5707963267948966,0.0,-2.614655548118413,-281.46282535623266,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,2.0943951023931953,0.0,141.72660665997878,-249.0801694373184,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,2.6179938779914944,0.0,248.75874666860796,-146.86512266161816,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,3.141592653589793,0.0,301.9169094546573,6.887492289739362,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,3.665191429188092,0.0,239.7397834033568,147.37624339929985,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,4.1887902047863905,0.0,132.28256629486788,236.30640574826188,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,4.71238898038469,0.0,4.3926927344836475,274.50422283599823,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,5.235987755982989,0.0,-137.2733547344561,234.3535096869294,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,5.759586531581287,0.0,-234.6006085413973,140.72913689844313,0.0
f4-stars-h0p1,fine96,stellar_luminosity,6.0,0.0,0.4,-275.3433920656721,0.19674200275893322,-23.52150050037116
f4-stars-h0p1,fine96,stellar_luminosity,6.0,0.5235987755982988,0.4,-238.0784404317945,-136.80221538847337,-24.162581859439864
f4-stars-h0p1,fine96,stellar_luminosity,6.0,1.0471975511965976,0.4,-136.0795485929633,-237.21135469278963,-23.90961388474598
f4-stars-h0p1,fine96,stellar_luminosity,6.0,1.5707963267948966,0.4,-3.055413930367752,-276.1792389502108,-24.747309161946752
f4-stars-h0p1,fine96,stellar_luminosity,6.0,2.0943951023931953,0.4,139.33083025526253,-245.21439856357495,-25.828394924877948
f4-stars-h0p1,fine96,stellar_luminosity,6.0,2.6179938779914944,0.4,244.99572912648233,-144.70858356586083,-25.695756130602312
f4-stars-h0p1,fine96,stellar_luminosity,6.0,3.141592653589793,0.4,294.1378316438292,5.983585187194019,-30.19223840241747
f4-stars-h0p1,fine96,stellar_luminosity,6.0,3.665191429188092,0.4,236.43402151175505,145.17916574063608,-24.637237623553247
f4-stars-h0p1,fine96,stellar_luminosity,6.0,4.1887902047863905,0.4,130.2876755801535,233.4313373029952,-23.340976908582558
f4-stars-h0p1,fine96,stellar_luminosity,6.0,4.71238898038469,0.4,3.3780260588000552,269.1350326259107,-25.076503626228003
f4-stars-h0p1,fine96,stellar_luminosity,6.0,5.235987755982989,0.4,-134.58270873514192,230.97846978403138,-24.349471535050192
f4-stars-h0p1,fine96,stellar_luminosity,6.0,5.759586531581287,0.4,-231.8916258274361,139.18181686213148,-22.753763547931015
f4-stars-h0p1,fine96,atomic_helium,1.0,0.0,0.0,-1.7684249501573643,-51.31887939824013,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,0.5235987755982988,0.0,1.2733652207293176,-54.99622030460223,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,1.0471975511965976,0.0,-48.27044628836754,-177.51872841989618,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,1.5707963267948966,0.0,-28.60011092844676,-71.5185763371963,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,2.0943951023931953,0.0,-131.61858509689563,-76.58829080002428,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,2.6179938779914944,0.0,-2.3396990314923203,-46.20473942986928,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,3.141592653589793,0.0,-1.721795502237079,113.68381201849024,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,3.665191429188092,0.0,30.561786647567985,95.4441159589483,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,4.1887902047863905,0.0,43.86969409066726,24.463951269528767,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,4.71238898038469,0.0,-58.64723494443201,46.10718962500084,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,5.235987755982989,0.0,-12.347712176904324,99.00030900492833,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,5.759586531581287,0.0,-15.117761639734066,133.62489808612915,0.0
f4-stars-h0p1,fine96,atomic_helium,1.0,0.0,0.4,-12.83119566108865,-35.12638710390672,-237.745331952916
f4-stars-h0p1,fine96,atomic_helium,1.0,0.5235987755982988,0.4,-8.457333941782291,-61.843636614623115,-187.4703119254331
f4-stars-h0p1,fine96,atomic_helium,1.0,1.0471975511965976,0.4,-15.564140641761547,-118.91690141531858,-155.39233389020936
f4-stars-h0p1,fine96,atomic_helium,1.0,1.5707963267948966,0.4,-15.25785198433812,-95.26304584309163,-133.24600713670478
f4-stars-h0p1,fine96,atomic_helium,1.0,2.0943951023931953,0.4,-26.88656753671205,-96.20862613483267,-192.16857467987268
f4-stars-h0p1,fine96,atomic_helium,1.0,2.6179938779914944,0.4,20.034887816789883,-62.78108430362701,-214.25456078571628
f4-stars-h0p1,fine96,atomic_helium,1.0,3.141592653589793,0.4,32.412162783857625,45.75668674385454,-237.36183823566637
f4-stars-h0p1,fine96,atomic_helium,1.0,3.665191429188092,0.4,41.75985527593491,68.89758603245964,-175.13062497586012
f4-stars-h0p1,fine96,atomic_helium,1.0,4.1887902047863905,0.4,35.75523898098627,53.488384417564845,-162.0391750734166
f4-stars-h0p1,fine96,atomic_helium,1.0,4.71238898038469,0.4,-3.202357247140411,80.0064104955711,-193.16721082945688
f4-stars-h0p1,fine96,atomic_helium,1.0,5.235987755982989,0.4,-17.910310413873436,99.16951707817454,-209.70758478674063
f4-stars-h0p1,fine96,atomic_helium,1.0,5.759586531581287,0.4,-30.829532383081535,77.43031277403173,-252.9782238159899
f4-stars-h0p1,fine96,atomic_helium,3.0,0.0,0.0,-98.72869916467636,-1.447183247541637,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,0.5235987755982988,0.0,-75.45504942157197,-55.92536080499932,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,1.0471975511965976,0.0,-44.5897486980007,-66.58069974861102,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,1.5707963267948966,0.0,-5.244422237544655,-82.24900300554845,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,2.0943951023931953,0.0,47.635279993624614,-64.68895756629725,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,2.6179938779914944,0.0,75.36713025585182,-59.08945938545899,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,3.141592653589793,0.0,111.31032562390159,-2.8904013210480026,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,3.665191429188092,0.0,109.69291735979644,62.88657869815713,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,4.1887902047863905,0.0,39.54326191587553,64.00626954967898,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,4.71238898038469,0.0,-1.9845354235204418,78.20319067380721,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,5.235987755982989,0.0,-55.877079101859785,39.94559178763305,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,5.759586531581287,0.0,-89.73661809483548,50.47394575127921,0.0
f4-stars-h0p1,fine96,atomic_helium,3.0,0.0,0.4,-90.48564875971016,-2.4389575173528137,-25.25761982527318
f4-stars-h0p1,fine96,atomic_helium,3.0,0.5235987755982988,0.4,-72.52391623044936,-47.05268806587304,-26.803757547464848
f4-stars-h0p1,fine96,atomic_helium,3.0,1.0471975511965976,0.4,-38.62529797443792,-62.86043838917704,-31.366514899610504
f4-stars-h0p1,fine96,atomic_helium,3.0,1.5707963267948966,0.4,0.5095672315510962,-74.18088951140103,-32.62081075108811
f4-stars-h0p1,fine96,atomic_helium,3.0,2.0943951023931953,0.4,40.67129737681864,-61.64501388936877,-30.378114434260006
f4-stars-h0p1,fine96,atomic_helium,3.0,2.6179938779914944,0.4,68.04803277034634,-50.2944083250047,-27.777176871055712
f4-stars-h0p1,fine96,atomic_helium,3.0,3.141592653589793,0.4,99.10477410467396,-5.957143594454111,-35.96875820978997
f4-stars-h0p1,fine96,atomic_helium,3.0,3.665191429188092,0.4,79.47195949010282,50.44337790700169,-46.04080677955841
f4-stars-h0p1,fine96,atomic_helium,3.0,4.1887902047863905,0.4,37.36900015471036,60.38408627106857,-32.81256736077883
f4-stars-h0p1,fine96,atomic_helium,3.0,4.71238898038469,0.4,-2.5957474892907997,69.8105796107377,-41.83219527477726
f4-stars-h0p1,fine96,atomic_helium,3.0,5.235987755982989,0.4,-43.81018763647468,57.6467567778455,-40.0990928491239
f4-stars-h0p1,fine96,atomic_helium,3.0,5.759586531581287,0.4,-73.62941262830884,40.681043175758425,-35.40693580797316
f4-stars-h0p1,fine96,atomic_helium,6.0,0.0,0.0,-24.612122634739727,-1.518291425851529,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,0.5235987755982988,0.0,-20.704308800214147,-11.632740678359248,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,1.0471975511965976,0.0,-14.063897194742257,-23.05055206152253,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,1.5707963267948966,0.0,-0.3777471858292175,-24.474204612803483,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,2.0943951023931953,0.0,13.643370890088992,-20.09270985881537,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,2.6179938779914944,0.0,19.240502206906402,-11.368152857900622,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,3.141592653589793,0.0,23.19065750330192,-0.9322924589111347,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,3.665191429188092,0.0,22.103438042820947,11.398531165924988,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,4.1887902047863905,0.0,19.29922049434044,23.61428006703317,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,4.71238898038469,0.0,-0.3492479354891337,33.20956886338902,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,5.235987755982989,0.0,-16.965376322146422,24.431183842676386,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,5.759586531581287,0.0,-23.602956929814624,11.763500593000225,0.0
f4-stars-h0p1,fine96,atomic_helium,6.0,0.0,0.4,-24.019932040817224,-1.3780978873943874,-2.4541949370095137
f4-stars-h0p1,fine96,atomic_helium,6.0,0.5235987755982988,0.4,-20.356108450747648,-11.48768958953015,-2.1761014850884894
f4-stars-h0p1,fine96,atomic_helium,6.0,1.0471975511965976,0.4,-13.191294256784749,-22.107577396673477,-3.3276049379308095
f4-stars-h0p1,fine96,atomic_helium,6.0,1.5707963267948966,0.4,-0.2725277856403145,-23.905616945368756,-2.612881290360491
f4-stars-h0p1,fine96,atomic_helium,6.0,2.0943951023931953,0.4,13.201418675010489,-19.74030166060665,-2.5426073006480463
f4-stars-h0p1,fine96,atomic_helium,6.0,2.6179938779914944,0.4,19.04085269212271,-11.259236780913199,-1.7942506322167011
f4-stars-h0p1,fine96,atomic_helium,6.0,3.141592653589793,0.4,22.943691440255122,-0.9211206641378864,-1.887987443088118
f4-stars-h0p1,fine96,atomic_helium,6.0,3.665191429188092,0.4,21.737606795254838,11.179067449143934,-2.304350953144606
f4-stars-h0p1,fine96,atomic_helium,6.0,4.1887902047863905,0.4,18.225413225683265,22.88147402370124,-4.148336468613675
f4-stars-h0p1,fine96,atomic_helium,6.0,4.71238898038469,0.4,-0.5742451333832146,31.301056399063537,-5.4352876133879
f4-stars-h0p1,fine96,atomic_helium,6.0,5.235987755982989,0.4,-16.019252276625895,23.468266282591784,-4.02136131223097
f4-stars-h0p1,fine96,atomic_helium,6.0,5.759586531581287,0.4,-23.087620940945268,11.564978161686884,-2.7956462669661697
f4-stars-h0p1,fine96,co21,1.0,0.0,0.0,16.058573954327755,-159.59927362318516,0.0
f4-stars-h0p1,fine96,co21,1.0,0.5235987755982988,0.0,66.28043840787805,-133.8217168524859,0.0
f4-stars-h0p1,fine96,co21,1.0,1.0471975511965976,0.0,-26.810616927895513,-179.96820364168485,0.0
f4-stars-h0p1,fine96,co21,1.0,1.5707963267948966,0.0,-48.27890601189399,-122.93276344937809,0.0
f4-stars-h0p1,fine96,co21,1.0,2.0943951023931953,0.0,-147.87229865834374,-92.99389251680036,0.0
f4-stars-h0p1,fine96,co21,1.0,2.6179938779914944,0.0,27.428772525611596,-104.79238559276286,0.0
f4-stars-h0p1,fine96,co21,1.0,3.141592653589793,0.0,-202.46611591101683,293.50256736601415,0.0
f4-stars-h0p1,fine96,co21,1.0,3.665191429188092,0.0,87.70757853362302,125.23575270915649,0.0
f4-stars-h0p1,fine96,co21,1.0,4.1887902047863905,0.0,53.83660794722486,73.40896014621246,0.0
f4-stars-h0p1,fine96,co21,1.0,4.71238898038469,0.0,33.043942645404904,116.00589690145748,0.0
f4-stars-h0p1,fine96,co21,1.0,5.235987755982989,0.0,24.055914298514253,280.3820504167994,0.0
f4-stars-h0p1,fine96,co21,1.0,5.759586531581287,0.0,7.41386984301564,93.45167403043084,0.0
f4-stars-h0p1,fine96,co21,1.0,0.0,0.4,-10.013366337849204,-91.40662924263148,-172.41851785148
f4-stars-h0p1,fine96,co21,1.0,0.5235987755982988,0.4,-6.109284904170007,-97.75911192876694,-115.59950756120311
f4-stars-h0p1,fine96,co21,1.0,1.0471975511965976,0.4,-26.63833894854423,-110.90911817530703,-84.55963974686134
f4-stars-h0p1,fine96,co21,1.0,1.5707963267948966,0.4,-36.634148519900734,-104.70897762137015,-75.37731441813202
f4-stars-h0p1,fine96,co21,1.0,2.0943951023931953,0.4,-53.87257070581797,-112.33005322769024,-151.00387068477
f4-stars-h0p1,fine96,co21,1.0,2.6179938779914944,0.4,15.411520042217465,-87.28826340877725,-227.6027391185579
f4-stars-h0p1,fine96,co21,1.0,3.141592653589793,0.4,-29.804164666343507,127.46225641782375,-253.41381641874005
f4-stars-h0p1,fine96,co21,1.0,3.665191429188092,0.4,55.0633214210549,105.0749522424876,-104.38482603546741
f4-stars-h0p1,fine96,co21,1.0,4.1887902047863905,0.4,44.48316410334806,80.2853332420167,-91.6261019585012
f4-stars-h0p1,fine96,co21,1.0,4.71238898038469,0.4,26.86178318114769,106.59655847936592,-103.82265798894508
f4-stars-h0p1,fine96,co21,1.0,5.235987755982989,0.4,7.411030580554241,163.23745529886062,-171.01858118911795
f4-stars-h0p1,fine96,co21,1.0,5.759586531581287,0.4,-18.26955197468551,59.56884554431846,-235.29188845917002
f4-stars-h0p1,fine96,co21,3.0,0.0,0.0,-53.39882230644389,-12.446794399037524,0.0
f4-stars-h0p1,fine96,co21,3.0,0.5235987755982988,0.0,-27.965200051850136,-37.84810615746344,0.0
f4-stars-h0p1,fine96,co21,3.0,1.0471975511965976,0.0,-19.707032448306183,-22.687572840790487,0.0
f4-stars-h0p1,fine96,co21,3.0,1.5707963267948966,0.0,17.081655528448447,-33.999622843076516,0.0
f4-stars-h0p1,fine96,co21,3.0,2.0943951023931953,0.0,22.170085863717084,-47.57245089621147,0.0
f4-stars-h0p1,fine96,co21,3.0,2.6179938779914944,0.0,47.773883839275186,-38.97635316887014,0.0
f4-stars-h0p1,fine96,co21,3.0,3.141592653589793,0.0,71.15280684663121,4.256331862693922,0.0
f4-stars-h0p1,fine96,co21,3.0,3.665191429188092,0.0,34.79801580495106,12.995623411154542,0.0
f4-stars-h0p1,fine96,co21,3.0,4.1887902047863905,0.0,13.818639471774791,11.711969438506097,0.0
f4-stars-h0p1,fine96,co21,3.0,4.71238898038469,0.0,-14.8632041976944,45.290610048265115,0.0
f4-stars-h0p1,fine96,co21,3.0,5.235987755982989,0.0,-22.836844583429848,53.2715855410205,0.0
f4-stars-h0p1,fine96,co21,3.0,5.759586531581287,0.0,-29.387819624696434,29.2128525268659,0.0
f4-stars-h0p1,fine96,co21,3.0,0.0,0.4,-59.179350795317426,-5.185578725359975,-32.23960445189604
f4-stars-h0p1,fine96,co21,3.0,0.5235987755982988,0.4,-32.852706355993064,-31.334205560998655,-20.43586783268113
f4-stars-h0p1,fine96,co21,3.0,1.0471975511965976,0.4,-18.820673387409055,-24.74018859504953,-14.534713155790492
f4-stars-h0p1,fine96,co21,3.0,1.5707963267948966,0.4,12.990370493010456,-34.24863618133956,-13.481235218066884
f4-stars-h0p1,fine96,co21,3.0,2.0943951023931953,0.4,21.321964915673256,-44.52232955659485,-9.931787087335898
f4-stars-h0p1,fine96,co21,3.0,2.6179938779914944,0.4,45.04167422920359,-35.97759950447713,-12.71011923018043
f4-stars-h0p1,fine96,co21,3.0,3.141592653589793,0.4,57.84482440589448,-0.1274616797743022,-24.983518092267943
f4-stars-h0p1,fine96,co21,3.0,3.665191429188092,0.4,34.16156759597145,20.09014213195779,-20.529981453544583
f4-stars-h0p1,fine96,co21,3.0,4.1887902047863905,0.4,13.98791666118064,28.738393356533713,-26.019730307331745
f4-stars-h0p1,fine96,co21,3.0,4.71238898038469,0.4,-5.1123620429343655,42.65089155406347,-21.81525614964035
f4-stars-h0p1,fine96,co21,3.0,5.235987755982989,0.4,-19.63157384187297,47.382021666056005,-14.727364620204503
f4-stars-h0p1,fine96,co21,3.0,5.759586531581287,0.4,-35.947828082775885,29.489242854435194,-21.95257353835167
f4-stars-h0p1,fine96,co21,6.0,0.0,0.0,-15.29063841919594,-0.3467037044341297,0.0
f4-stars-h0p1,fine96,co21,6.0,0.5235987755982988,0.0,-13.05768702494636,-7.220026966874176,0.0
f4-stars-h0p1,fine96,co21,6.0,1.0471975511965976,0.0,-8.89099161838144,-15.10446045233555,0.0
f4-stars-h0p1,fine96,co21,6.0,1.5707963267948966,0.0,1.529922547060074,-15.081832854920926,0.0
f4-stars-h0p1,fine96,co21,6.0,2.0943951023931953,0.0,6.782907241580495,-11.377660074401176,0.0
f4-stars-h0p1,fine96,co21,6.0,2.6179938779914944,0.0,11.601373761679028,-7.462409153210143,0.0
f4-stars-h0p1,fine96,co21,6.0,3.141592653589793,0.0,15.189035738108421,-1.1241172016766812,0.0
f4-stars-h0p1,fine96,co21,6.0,3.665191429188092,0.0,15.609138164274942,8.7209591794248,0.0
f4-stars-h0p1,fine96,co21,6.0,4.1887902047863905,0.0,7.969490040820165,15.95456038160644,0.0
f4-stars-h0p1,fine96,co21,6.0,4.71238898038469,0.0,-0.6392559062412473,13.858993436849714,0.0
f4-stars-h0p1,fine96,co21,6.0,5.235987755982989,0.0,-6.516290764144815,12.482297162640055,0.0
f4-stars-h0p1,fine96,co21,6.0,5.759586531581287,0.0,-13.500299551358896,8.498134195178393,0.0
f4-stars-h0p1,fine96,co21,6.0,0.0,0.4,-15.109547088054057,-0.33294557762612415,-1.2784486604400789
f4-stars-h0p1,fine96,co21,6.0,0.5235987755982988,0.4,-12.910444020924901,-7.154502532454341,-1.2564813778838018
f4-stars-h0p1,fine96,co21,6.0,1.0471975511965976,0.4,-8.620196617055695,-14.709373534282818,-1.9633583020276355
f4-stars-h0p1,fine96,co21,6.0,1.5707963267948966,0.4,1.469292187480696,-14.872894884916255,-1.3751869650209025
f4-stars-h0p1,fine96,co21,6.0,2.0943951023931953,0.4,6.728165946640546,-11.290757585164751,-0.9769214392960894
f4-stars-h0p1,fine96,co21,6.0,2.6179938779914944,0.4,11.504037410244974,-7.396857778232614,-1.0342392374334661
f4-stars-h0p1,fine96,co21,6.0,3.141592653589793,0.4,15.004224629167313,-1.097846781899187,-1.2807601939467195
f4-stars-h0p1,fine96,co21,6.0,3.665191429188092,0.4,15.26102465379804,8.532206967642436,-1.9119033802305119
f4-stars-h0p1,fine96,co21,6.0,4.1887902047863905,0.4,7.6605430701660735,15.421916560863579,-2.104236377954268
f4-stars-h0p1,fine96,co21,6.0,4.71238898038469,0.4,-0.6242756971028759,13.734899790497135,-1.0952319984849526
f4-stars-h0p1,fine96,co21,6.0,5.235987755982989,0.4,-6.464059985185083,12.366355128768888,-1.1035572865646386
f4-stars-h0p1,fine96,co21,6.0,5.759586531581287,0.4,-13.304812860168724,8.360441770917204,-1.445559735274115
f4-stars-h0p1,fine96,total,1.0,0.0,0.0,-1991.1347169919757,-1775.5478512705758,0.0
f4-stars-h0p1,fine96,total,1.0,0.5235987755982988,0.0,-1802.4219793320915,-1480.3738698452487,0.0
f4-stars-h0p1,fine96,total,1.0,1.0471975511965976,0.0,-1382.0725360348226,-3961.1028296355075,0.0
f4-stars-h0p1,fine96,total,1.0,1.5707963267948966,0.0,-1086.7470035496583,-5133.119312345429,0.0
f4-stars-h0p1,fine96,total,1.0,2.0943951023931953,0.0,514.2897028752833,-3600.235072887548,0.0
f4-stars-h0p1,fine96,total,1.0,2.6179938779914944,0.0,2385.9347199727827,-2418.821819006281,0.0
f4-stars-h0p1,fine96,total,1.0,3.141592653589793,0.0,2807.4331834085133,-1130.313880917267,0.0
f4-stars-h0p1,fine96,total,1.0,3.665191429188092,0.0,2525.886624495581,3206.1322356565925,0.0
f4-stars-h0p1,fine96,total,1.0,4.1887902047863905,0.0,661.83012158935,2619.969955976734,0.0
f4-stars-h0p1,fine96,total,1.0,4.71238898038469,0.0,-359.40967666090484,3834.651022951335,0.0
f4-stars-h0p1,fine96,total,1.0,5.235987755982989,0.0,-803.1283955256107,3644.603429699247,0.0
f4-stars-h0p1,fine96,total,1.0,5.759586531581287,0.0,-827.0660043066863,2059.7091670525692,0.0
f4-stars-h0p1,fine96,total,1.0,0.0,0.4,-1878.0922353666317,-452.2616334020589,-4329.457569645715
f4-stars-h0p1,fine96,total,1.0,0.5235987755982988,0.4,-1599.1197239001847,-1555.7618114244658,-3608.988399147805
f4-stars-h0p1,fine96,total,1.0,1.0471975511965976,0.4,-1072.0661554468288,-2290.9056447515595,-3090.6181146257663
f4-stars-h0p1,fine96,total,1.0,1.5707963267948966,0.4,-352.25123494663364,-2426.864776090414,-3164.618023686762
f4-stars-h0p1,fine96,total,1.0,2.0943951023931953,0.4,649.553218698024,-2385.425756742284,-3749.7200672130543
f4-stars-h0p1,fine96,total,1.0,2.6179938779914944,0.4,1607.8507016225633,-1372.1409103422238,-4374.665492469773
f4-stars-h0p1,fine96,total,1.0,3.141592653589793,0.4,1980.932975933521,365.24619332486816,-4350.669638780667
f4-stars-h0p1,fine96,total,1.0,3.665191429188092,0.4,1658.5611228015316,1800.5935848054137,-3796.5596790138006
f4-stars-h0p1,fine96,total,1.0,4.1887902047863905,0.4,882.6071665270206,2332.047775380586,-3100.676132964639
f4-stars-h0p1,fine96,total,1.0,4.71238898038469,0.4,9.651743275119262,2579.09612102488,-3021.8703194976206
f4-stars-h0p1,fine96,total,1.0,5.235987755982989,0.4,-715.8882141109757,2520.00573106417,-3320.8827573612325
f4-stars-h0p1,fine96,total,1.0,5.759586531581287,0.4,-1408.252981897439,1666.3200352620152,-4276.877195500451
f4-stars-h0p1,fine96,total,3.0,0.0,0.0,-1271.9925966733601,-95.92875805019386,0.0
f4-stars-h0p1,fine96,total,3.0,0.5235987755982988,0.0,-972.8616136147008,-670.4526160668764,0.0
f4-stars-h0p1,fine96,total,3.0,1.0471975511965976,0.0,-576.5771352514546,-962.289923220233,0.0
f4-stars-h0p1,fine96,total,3.0,1.5707963267948966,0.0,-4.280693905697429,-1210.0344729652918,0.0
f4-stars-h0p1,fine96,total,3.0,2.0943951023931953,0.0,585.170650631503,-1143.3578475732556,0.0
f4-stars-h0p1,fine96,total,3.0,2.6179938779914944,0.0,1209.4559827462322,-863.9659995296729,0.0
f4-stars-h0p1,fine96,total,3.0,3.141592653589793,0.0,1386.434955071554,-3.5370526588596656,0.0
f4-stars-h0p1,fine96,total,3.0,3.665191429188092,0.0,1075.9654247236356,764.1417527249519,0.0
f4-stars-h0p1,fine96,total,3.0,4.1887902047863905,0.0,521.6478676569187,991.730083093799,0.0
f4-stars-h0p1,fine96,total,3.0,4.71238898038469,0.0,-44.73830676222778,1108.595275656273,0.0
f4-stars-h0p1,fine96,total,3.0,5.235987755982989,0.0,-531.7312540675568,955.5507207031533,0.0
f4-stars-h0p1,fine96,total,3.0,5.759586531581287,0.0,-941.9014517567914,597.2569827708935,0.0
f4-stars-h0p1,fine96,total,3.0,0.0,0.4,-1173.8869116672508,-30.18490496856534,-443.37403007423393
f4-stars-h0p1,fine96,total,3.0,0.5235987755982988,0.4,-949.6014595707106,-614.3843115855476,-399.0495249591375
f4-stars-h0p1,fine96,total,3.0,1.0471975511965976,0.4,-538.9864125481173,-924.3101545890344,-378.56818594482
f4-stars-h0p1,fine96,total,3.0,1.5707963267948966,0.4,-40.210469399874924,-1103.8214296597835,-417.45179877932475
f4-stars-h0p1,fine96,total,3.0,2.0943951023931953,0.4,544.4559590296709,-991.300501888589,-408.8634216441466
f4-stars-h0p1,fine96,total,3.0,2.6179938779914944,0.4,1038.4959581864846,-699.2412098565193,-478.04934436322765
f4-stars-h0p1,fine96,total,3.0,3.141592653589793,0.4,1236.9913968446992,15.40385708525906,-524.9521257515612
f4-stars-h0p1,fine96,total,3.0,3.665191429188092,0.4,943.3904754614971,663.2822475112737,-438.53554586826107
f4-stars-h0p1,fine96,total,3.0,4.1887902047863905,0.4,473.75245082705356,918.4711115808434,-376.65541206882403
f4-stars-h0p1,fine96,total,3.0,4.71238898038469,0.4,-3.015155446361024,987.8965112237298,-434.66387293884696
f4-stars-h0p1,fine96,total,3.0,5.235987755982989,0.4,-495.4559997309152,926.4505021165357,-349.30352983973137
f4-stars-h0p1,fine96,total,3.0,5.759586531581287,0.4,-888.6548062722734,637.8287235429411,-436.7524160911161
f4-stars-h0p1,fine96,total,6.0,0.0,0.0,-318.8463197057848,-1.631955723129963,0.0
f4-stars-h0p1,fine96,total,6.0,0.5235987755982988,0.0,-275.15083313006613,-157.50429727747297,0.0
f4-stars-h0p1,fine96,total,6.0,1.0471975511965976,0.0,-160.67278293368412,-278.6961722298304,0.0
f4-stars-h0p1,fine96,total,6.0,1.5707963267948966,0.0,-1.4624801868875565,-321.0188628239571,0.0
f4-stars-h0p1,fine96,total,6.0,2.0943951023931953,0.0,162.15288479164826,-280.5505393705349,0.0
f4-stars-h0p1,fine96,total,6.0,2.6179938779914944,0.0,279.6006226371934,-165.6956846727289,0.0
f4-stars-h0p1,fine96,total,6.0,3.141592653589793,0.0,340.2966026960676,4.831082629151547,0.0
f4-stars-h0p1,fine96,total,6.0,3.665191429188092,0.0,277.4523596104527,167.49573374464964,0.0
f4-stars-h0p1,fine96,total,6.0,4.1887902047863905,0.0,159.55127683002848,275.87524619690146,0.0
f4-stars-h0p1,fine96,total,6.0,4.71238898038469,0.0,3.404188892753267,321.5727851362369,0.0
f4-stars-h0p1,fine96,total,6.0,5.235987755982989,0.0,-160.75502182074734,271.2669906922459,0.0
f4-stars-h0p1,fine96,total,6.0,5.759586531581287,0.0,-271.7038650225708,160.99077168662174,0.0
f4-stars-h0p1,fine96,total,6.0,0.0,0.4,-314.4728711945434,-1.5143014622615782,-27.254144097820756
f4-stars-h0p1,fine96,total,6.0,0.5235987755982988,0.4,-271.344992903467,-155.44440751045786,-27.595164722412157
f4-stars-h0p1,fine96,total,6.0,1.0471975511965976,0.4,-157.89103946680373,-274.0283056237459,-29.200577124704424
f4-stars-h0p1,fine96,total,6.0,1.5707963267948966,0.4,-1.8586495285273703,-314.9577507804958,-28.735377417328145
f4-stars-h0p1,fine96,total,6.0,2.0943951023931953,0.4,159.2604148769136,-276.2454578093463,-29.347923664822083
