system,class,class_rank,source,probe,r_kpc,Mb_Msun,g_bar,g_obs,nu_obs,abs_Phi_b,S_shape,e_lg_gbar,e_lg_gobs,sys_lg_Mb,tier,phi_method,baryon_method,gobs_method,assumes
A3158,massive_cluster,6,X-COP,hydrostatic,845.8448791503906,45402811853864.75,8.84755456007483e-12,5.573456602284952e-11,6.299431740647908,422406135673.8131,1.8292189794794256,0.06,0.010341277589395322,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,891.8409423828125,48712196219998.88,8.538564171536381e-12,4.844970760539157e-11,5.674221875253975,410068161607.6636,1.7451519760972798,0.06,0.011480723474982541,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,942.1924133300781,52359612207446.87,8.223168012240743e-12,4.552868387675292e-11,5.536635492425837,397046943627.37335,1.6607816798317163,0.06,0.011766021507936639,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,997.1565856933594,56389551572445.58,7.906674592482592e-12,4.451316329804044e-11,5.629821080579451,383368698829.7985,1.5758282375737431,0.06,0.011571268669657754,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,1057.4586181640625,60843831481485.875,7.585980830528477e-12,4.142824936569539e-11,5.461159247723711,368954903150.7968,1.4905536729155273,0.06,0.011928634440140301,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,1124.7393188476562,65804461187426.234,7.2522627538629294e-12,3.7592589840602333e-11,5.183566993705321,353552320375.0525,1.4046810987623284,0.06,0.012567440985058315,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,1195.284423828125,70955067041227.56,6.92409220693594e-12,3.4823049190297086e-11,5.029258442776722,338122814697.0924,1.324005617117328,0.06,0.012953037316873455,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,1266.5494995117188,76121031441154.12,6.6157986211861474e-12,3.316280526559664e-11,5.012668487126786,323235633892.20715,1.2501560928166129,0.06,0.012995906761595517,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,1340.3233032226562,81440256789982.6,6.320361889022888e-12,3.282647562517986e-11,5.193765199140322,308511555499.0598,1.180237409410068,0.06,0.012542764215885328,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,1413.7690429687502,86689572295735.83,6.04688727806379e-12,3.309382724584084e-11,5.472869879002849,294497614983.8963,1.1164027461767425,0.06,0.01190311001827746,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,1488.75732421875,91966547085761.38,5.7850085747960525e-12,3.330036895222673e-11,5.756321450811456,280808723290.0858,1.05665237043134,0.06,0.011316979574916638,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3158,massive_cluster,6,X-COP,hydrostatic,1566.4290771484377,97309813745766.42,5.529134021770723e-12,3.3009057086359836e-11,5.970022964968496,267250421260.1679,0.9999999999999999,0.06,0.010911879680823225,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,123.44033813476562,869370806107.0214,7.954498330301304e-12,3.2309470629482566e-10,40.617860847874155,833923424521.5996,27.52363121724397,0.06,0.0016038307021995046,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,136.69302368164062,1115901604847.6194,8.32635933834677e-12,2.893651937436213e-10,34.75290724133891,830594517060.6875,23.650319639083584,0.06,0.0018744956165278215,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,149.94098663330078,1387233449721.6333,8.602620642645668e-12,2.3573837450744885e-10,27.403088465720064,827134323083.1451,20.781378936163794,0.06,0.0023772565770088278,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,163.13267517089847,1683785169792.5457,8.821180565132731e-12,1.894437458171625e-10,21.47600816221496,823588118017.242,18.547776630310615,0.06,0.0030333464111874796,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,175.79061889648438,1997451798357.5178,9.011702908281067e-12,1.6577615781750138e-10,18.395652797782063,820105504495.7561,16.77708947650199,0.06,0.003541280812461415,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,188.04934692382812,2330864459900.1123,9.18957251431243e-12,1.530124209054682e-10,16.650657108059903,816663053387.1124,15.315289985378334,0.06,0.003912408493113112,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,200.04351806640628,2686722029675.223,9.360428217082587e-12,1.4040652028132955e-10,15.000010365454282,813230362302.7183,14.074819655665546,0.06,0.004342941817928193,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,211.9601287841797,3069765551787.1816,9.526180516751956e-12,1.2529657722948118e-10,13.152866147050746,809757981989.8553,12.996658596093205,0.06,0.004952849938345565,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,223.78594207763672,3480198334300.242,9.688584701867147e-12,1.1635672753335182e-10,12.009672321998485,806252185919.5533,12.05111465032985,0.06,0.005424308885277509,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,235.6501312255859,3923876718602.086,9.85149021689011e-12,1.2159950900313392e-10,12.343260392692153,802675466802.0818,11.205205550338254,0.06,0.00527771190212081,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,247.3838653564453,4394513680388.9243,1.0011289652272384e-11,1.3649068219398241e-10,13.633676272966637,799079656083.9058,10.456302309160442,0.06,0.004778180952899554,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,259.39337158203125,4907806671271.104,1.0169313746182767e-11,1.5290242010361842e-10,15.035667491428619,795340446151.603,9.771292247998382,0.06,0.004332642519703531,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,272.4276123046875,5497496433342.403,1.0327249188602968e-11,1.612227647892998e-10,15.611394849194049,791218642236.2726,9.114024374227414,0.06,0.004172860459605305,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,285.71722412109375,6130280766133.979,1.0469585057168515e-11,1.6513403305779855e-10,15.772739048978014,786954515780.0732,8.52576180329206,0.06,0.0041301749862975605,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,299.2492218017578,6805411408223.534,1.0595227188570437e-11,1.787761727714344e-10,16.873274125191816,782556669382.7361,7.998746785620448,0.06,0.003860790253400047,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,313.0216064453125,7520775466034.712,1.0701285214885801e-11,1.9489667396037484e-10,18.2124548637642,778031465192.7753,7.527250353552085,0.06,0.003576902332650371,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,327.56921386718744,8298891902782.561,1.0782907978698054e-11,1.9423885582601699e-10,18.01358744874216,773209421165.063,7.094268386159002,0.06,0.0036163908200327194,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,343.1179962158203,9149133290721.988,1.083465055766807e-11,1.729584292163101e-10,15.963452470915291,768023527857.154,6.695231119165324,0.06,0.00408083228889099,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,358.84095764160156,10029915934243.822,1.0859634963881893e-11,1.4368596272943827e-10,13.231196371454844,762760929204.9377,6.343378995411407,0.06,0.0049235284895348275,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,374.7388458251953,10949203798046.793,1.0870438361730017e-11,1.0304704365499038e-10,9.479566529513034,757431003204.1593,6.025828398488285,0.06,0.006872062354610029,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,390.54345703124994,11901394725607.98,1.0878802064709832e-11,6.312742211130368e-11,5.802791680169012,752127675543.3328,5.737075733597924,0.06,0.011226350328604313,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,405.6167449951172,12859284963841.225,1.0897001669181895e-11,3.982351403424637e-11,3.6545386743284003,747063570107.4164,5.477521875966013,0.06,0.01782555285106113,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,420.063232421875,13834314392060.172,1.093075723966153e-11,2.369759781496525e-11,2.167974029189861,742198467975.0682,5.238471544495657,0.06,0.030048409901769515,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,434.19386291503906,14848976258321.568,1.0981232827570308e-11,1.0949631237637355e-11,0.9971222183857525,737421372601.458,5.012223114749106,0.06,0.06533218404354692,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,447.75392150878906,15887783743734.03,1.1048580176955357e-11,6.3564917604518474e-12,0.5753220466924736,732812518858.7222,4.800610436160221,0.06,0.11323079423081667,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,460.8064880371094,16953809053355.74,1.1131458338024987e-11,1.4338461116198924e-11,1.2881026619143727,728345901380.9377,4.601680745979278,0.06,0.05057374245983684,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,473.6324920654297,18065926196653.652,1.1227917258944741e-11,3.42266736610366e-11,3.048354638859656,723921326057.1638,4.411640691024806,0.06,0.02137027347640143,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,487.4229736328125,19324878607040.312,1.134035716501219e-11,6.162415762654509e-11,5.434057916330085,719119589427.5679,4.216167405563301,0.06,0.01198812623798518,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,501.9045715332031,20705896956626.137,1.1459711747209099e-11,9.071161230265085e-11,7.9156975588624885,714025422244.3315,4.023169075510713,0.06,0.008229744984704695,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,516.8476257324219,22176863930120.645,1.157436113487245e-11,1.1689881405459245e-10,10.099807038367537,708714980391.2439,3.8393836678542863,0.06,0.0064500412768299,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,533.0342407226562,23799202210576.668,1.167815220981703e-11,1.32536252239297e-10,11.34907730761402,702908051756.9539,3.6594745707441683,0.06,0.005740041284394369,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,550.1585998535156,25525091796657.418,1.1757458341257748e-11,1.3135170585233617e-10,11.171777270212713,696716334029.7592,3.49063221497415,0.06,0.0058311377598962285,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,567.8864440917969,27311697699348.906,1.1807219615337557e-11,1.1544440752558612e-10,9.777442216423589,690271110473.4922,3.3362609268290973,0.06,0.006662700821290696,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,585.8491516113281,29126083470272.76,1.1831298925749856e-11,8.98378341158399e-11,7.593235085990025,683720034994.0298,3.196756290015339,0.06,0.008579238170260614,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,603.6376342773438,30944870180119.582,1.1840171593467304e-11,6.326268146374648e-11,5.343054445144277,677223456464.5739,3.0707689596948122,0.06,0.012192309278205136,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,621.0662841796875,32772753300329.39,1.1845652011073157e-11,4.1263451838220394e-11,3.483425969262635,670854433918.102,2.9551588162237743,0.06,0.018701178914181823,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,638.2282104492188,34636229808013.33,1.185497295045021e-11,3.367801011073328e-11,2.8408339902162583,664578962159.5607,2.846554347605241,0.06,0.022931354845035726,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,655.076416015625,36534673270785.25,1.1869795790292827e-11,4.1860925416535886e-11,3.5266761245184974,658411930327.7197,2.744175829359368,0.06,0.018471832962654602,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,672.0643615722656,38513470210537.94,1.1888111449192141e-11,5.816431687348783e-11,4.892645658822487,652185063289.3092,2.645431794736,0.06,0.013314712903440877,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,689.8275451660156,40635653960008.0,1.1905513656679355e-11,7.513477414318953e-11,6.310922511187633,645664246945.9519,2.5478128501197745,0.06,0.010322448448702072,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,708.8458251953125,42940000007445.28,1.191462605846071e-11,8.23163984815946e-11,6.908852873577246,638674908163.841,2.450739251510571,0.06,0.009429086633850635,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,729.1844482421876,45417269829306.984,1.1908804802707594e-11,7.810542833642128e-11,6.558628647491408,631199302195.4434,2.3556479743842527,0.06,0.009932590452488049,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,750.275848388672,47996439106725.76,1.1887459021742493e-11,7.3716256733107e-11,6.201178620113678,623455847959.7981,2.2654013670988133,0.06,0.010505127537238004,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,772.2373657226561,50703687113353.18,1.1853861989599939e-11,7.074472265436122e-11,5.968073756589165,615411556967.4967,2.1787350705459847,0.06,0.010915443565616814,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,795.2326049804688,53574909801077.016,1.181122765900277e-11,6.674586126121597e-11,5.651051964131844,607015668973.833,2.09440245318712,0.06,0.011527795656272237,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,819.3143310546875,56630822037110.33,1.176179785533198e-11,6.584937305699237e-11,5.598580579850797,598257294945.929,2.011931523012836,0.06,0.011635837219158838,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,844.8826599121093,59931082578301.92,1.1705265722149404e-11,6.814330743274578e-11,5.821594233764462,589000052392.8585,1.9301324585427555,0.06,0.011190091522981857,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,871.9688110351562,63480108185031.3,1.1640126605612765e-11,7.458117441747068e-11,6.407247699652022,579244114574.5044,1.8494918820721424,0.06,0.010167262971435576,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,901.4903259277344,67388856328429.08,1.1560800129545153e-11,8.970659306225088e-11,7.759548825084678,568676802780.6332,1.768340950939109,0.06,0.008395355677754483,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
A3266,massive_cluster,6,X-COP,hydrostatic,933.5693359375001,71634947706439.28,1.1459185228294734e-11,1.167384063709543e-10,10.187321702655328,557283581046.5265,1.6882057872643716,0.06,0.006394631895104276,0.1,1,resolved trapezoid + point-mass tail at Rmax,"deprojected n_e (XMM) -> M_gas; measured stellar profiles (Ghizzardi+2020) for 7 of 12, 10% of M_gas for the other 5","hydrostatic equation on n_e(r) and T(r), XMM + Planck SZ",none
