fold,band,candidate,core,q,logpdf
2,DC,r2_a0.3,training_r08_c18,2.693338106140652,-2.577441861359761
2,DC,r2_a0.3,training_r09_c19,1.6538560663456987,-2.0577008414622844
2,DC,r2_a0.3,training_r12_c19,1.7737015142994834,-2.117623565439177
2,DC,r2_a0.3,training_r14_c18,1.4102285092328894,-1.9358870629058798
2,DC,r2_a0.3,training_r16_c17,1.729438646495986,-2.095492131537428
2,DC,r2_a0.3,training_r17_c15,1.6925281312288327,-2.0770368739038516
2,DC,r2_a0.3,training_r18_c13,3.030767077611489,-2.7461563470951793
2,DC,r2_a0.6,training_r02_c12,0.9792847577122823,-1.877767214380248
2,DC,r2_a0.6,training_r08_c18,1.604396463139737,-2.1903230670939755
2,DC,r2_a0.6,training_r09_c19,0.9627293936721757,-1.8694895323601946
2,DC,r2_a0.6,training_r12_c19,1.050574873120712,-1.9134122720844626
2,DC,r2_a0.6,training_r14_c18,0.8509781769797117,-1.8136139240139628
2,DC,r2_a0.6,training_r16_c17,1.094449468663049,-1.9353495698556316
2,DC,r2_a0.6,training_r17_c15,1.1507938241667566,-1.963521747607485
2,DC,r2_a0.6,training_r18_c13,1.7154529055861378,-2.2458512883171755
2,DC,r2_a1.0,training_r02_c12,0.8679925866444449,-1.8894837249353817
2,DC,r2_a1.0,training_r08_c18,1.3027722141151092,-2.106873538670714
2,DC,r2_a1.0,training_r09_c19,0.7950673581655325,-1.8530211106959253
2,DC,r2_a1.0,training_r12_c19,0.8260521284783919,-1.8685134958523553
2,DC,r2_a1.0,training_r14_c18,0.7293901996327953,-1.8201825314295565
2,DC,r2_a1.0,training_r16_c17,1.0141783418963979,-1.9625766025613582
2,DC,r2_a1.0,training_r17_c15,1.2827123394440498,-2.096843601335184
2,DC,r2_a1.0,training_r18_c13,1.2814709320771576,-2.096222897651738
2,low,r0_a0.1,training_r02_c12,1.1792585282059027,-1.752360238202628
2,low,r0_a0.1,training_r08_c18,1.065970888785276,-1.6957164184923146
2,low,r0_a0.1,training_r09_c19,1.1977139001236115,-1.7615879241614825
2,low,r0_a0.1,training_r12_c19,1.1600904058799342,-1.7427761770396433
2,low,r0_a0.1,training_r14_c18,1.0967922031595752,-1.7111270756794643
2,low,r0_a0.1,training_r16_c17,1.3105457187430294,-1.8180038334711912
2,low,r0_a0.1,training_r17_c15,1.2313136593695684,-1.7783878037844605
2,low,r0_a0.1,training_r18_c13,1.073513462600432,-1.6994877053998922
2,low,r0_a0.3,training_r02_c12,1.0900461864496285,-1.7377051261753307
2,low,r0_a0.3,training_r08_c18,0.9610308115151379,-1.6731974387080857
2,low,r0_a0.3,training_r09_c19,1.1029202536675706,-1.744142159784302
2,low,r0_a0.3,training_r12_c19,1.0571527492990729,-1.7212584076000534
2,low,r0_a0.3,training_r14_c18,0.9999637048608283,-1.6926638853809313
2,low,r0_a0.3,training_r16_c17,1.1980824240371903,-1.791723244969112
2,low,r0_a0.3,training_r17_c15,1.1317651074215016,-1.7585645866612676
2,low,r0_a0.3,training_r18_c13,0.9907858867336885,-1.6880749763173615
2,low,r0_a0.6,training_r02_c12,1.0287410382365392,-1.7364371325746433
2,low,r0_a0.6,training_r08_c18,0.8781614122996151,-1.6611473196061812
2,low,r0_a0.6,training_r09_c19,1.0436058238689037,-1.7438695253908254
2,low,r0_a0.6,training_r12_c19,0.9860774131866366,-1.715105320049692
2,low,r0_a0.6,training_r14_c18,0.9327874505861993,-1.6884603387494734
2,low,r0_a0.6,training_r16_c17,1.1252114692019515,-1.7846723480573492
2,low,r0_a0.6,training_r17_c15,1.058345763650701,-1.7512394952817243
2,low,r0_a0.6,training_r18_c13,0.9307797953489395,-1.6874565111308433
2,low,r0_a1.0,training_r02_c12,1.0532492471506476,-1.7643907596408863
2,low,r0_a1.0,training_r08_c18,0.8761720444796649,-1.6758521583053956
2,low,r0_a1.0,training_r09_c19,1.0985350673316134,-1.7870336697313698
2,low,r0_a1.0,training_r12_c19,1.0305016683591415,-1.7530169702451335
2,low,r0_a1.0,training_r14_c18,0.9744167031399259,-1.724974487635526
2,low,r0_a1.0,training_r16_c17,1.2001230105699432,-1.8378276413505343
2,low,r0_a1.0,training_r17_c15,1.086106136581475,-1.7808192043563007
2,low,r0_a1.0,training_r18_c13,0.9444183008347418,-1.7099752864829338
2,low,r1_a0.1,training_r02_c12,1.1821626931494118,-1.7551399446964286
2,low,r1_a0.1,training_r08_c18,1.062182583786585,-1.695149890015016
2,low,r1_a0.1,training_r09_c19,1.193218676975007,-1.760667936609227
2,low,r1_a0.1,training_r12_c19,1.1589642452814757,-1.7435407207624611
2,low,r1_a0.1,training_r14_c18,1.0883862109234381,-1.7082517035834424
2,low,r1_a0.1,training_r16_c17,1.3233342664779155,-1.825725731360681
2,low,r1_a0.1,training_r17_c15,1.2433080453127083,-1.7857126207780774
2,low,r1_a0.1,training_r18_c13,1.0738748183253297,-1.7009960072843882
2,low,r1_a0.3,training_r02_c12,1.0919352584666986,-1.7400346303177803
2,low,r1_a0.3,training_r08_c18,0.9570234327759524,-1.6725787174724067
2,low,r1_a0.3,training_r09_c19,1.097316721819723,-1.7427253619942922
2,low,r1_a0.3,training_r12_c19,1.0564898965937233,-1.7223119493812924
2,low,r1_a0.3,training_r14_c18,0.9922913233356442,-1.6902126627522531
2,low,r1_a0.3,training_r16_c17,1.2076040746508,-1.7978690384098306
2,low,r1_a0.3,training_r17_c15,1.1427696430493723,-1.765451822609117
2,low,r1_a0.3,training_r18_c13,0.9923473659210764,-1.690240684044969
2,low,r1_a0.6,training_r02_c12,1.029739848572147,-1.7383462794030697
2,low,r1_a0.6,training_r08_c18,0.8744770795506924,-1.660714894892342
2,low,r1_a0.6,training_r09_c19,1.0368899898674666,-1.7419213500507293
2,low,r1_a0.6,training_r12_c19,0.9850454112924828,-1.7159990607632374
2,low,r1_a0.6,training_r14_c18,0.9253629682477783,-1.6861578392408851
2,low,r1_a0.6,training_r16_c17,1.1318688635161969,-1.7894107868750946
2,low,r1_a0.6,training_r17_c15,1.0683177311709562,-1.7576352207024744
2,low,r1_a0.6,training_r18_c13,0.9334861052025692,-1.6902194077182806
2,low,r1_a1.0,training_r02_c12,1.052746320016078,-1.7655296179608448
2,low,r1_a1.0,training_r08_c18,0.8738555755784728,-1.6760842457420422
2,low,r1_a1.0,training_r09_c19,1.0889479254059666,-1.7836304206557891
2,low,r1_a1.0,training_r12_c19,1.025871288770128,-1.7520921023378697
2,low,r1_a1.0,training_r14_c18,0.9657783293379655,-1.7220456226217882
2,low,r1_a1.0,training_r16_c17,1.2033253519306375,-1.8408191339181244
2,low,r1_a1.0,training_r17_c15,1.0949843875367138,-1.7866486517211624
2,low,r1_a1.0,training_r18_c13,0.9491235471608205,-1.713718231533216
2,low,r2_a0.1,training_r02_c12,1.1826426360097055,-1.758141607296932
2,low,r2_a0.1,training_r08_c18,1.0593544587680508,-1.6964975186761049
2,low,r2_a0.1,training_r09_c19,1.189660618319885,-1.7616505984520217
2,low,r2_a0.1,training_r12_c19,1.1605120788545282,-1.7470763287193436
2,low,r2_a0.1,training_r14_c18,1.0828181174393507,-1.7082293480117543
2,low,r2_a0.1,training_r16_c17,1.3343400757698083,-1.8339903271769835
2,low,r2_a0.1,training_r17_c15,1.25775029325801,-1.7956954359210844
2,low,r2_a0.1,training_r18_c13,1.0768752002089623,-1.7052578893965604
2,low,r2_a0.3,training_r02_c12,1.0917967336039178,-1.742875171128991
2,low,r2_a0.3,training_r08_c18,0.9537084481660179,-1.673831028410041
2,low,r2_a0.3,training_r09_c19,1.0917614404292155,-1.7428575245416393
2,low,r2_a0.3,training_r12_c19,1.05728728823722,-1.725620448445642
2,low,r2_a0.3,training_r14_c18,0.9873568116648774,-1.6906552101594705
2,low,r2_a0.3,training_r16_c17,1.2152409809786904,-1.804597294816377
2,low,r2_a0.3,training_r17_c15,1.1549985102618048,-1.7744760594579345
2,low,r2_a0.3,training_r18_c13,0.9955005951648743,-1.6947271019094694
2,low,r2_a0.6,training_r02_c12,1.0289369360442675,-1.7409582508123123
2,low,r2_a0.6,training_r08_c18,0.871252508486705,-1.6621160370335308
2,low,r2_a0.6,training_r09_c19,1.0294577286495437,-1.7412186471149502
2,low,r2_a0.6,training_r12_c19,0.9847438737620577,-1.718861719671207
2,low,r2_a0.6,training_r14_c18,0.9209250612051074,-1.686952313392732
2,low,r2_a0.6,training_r16_c17,1.1372518268581646,-1.7951156962192603
2,low,r2_a0.6,training_r17_c15,1.078477855779136,-1.7657287106797466
2,low,r2_a0.6,training_r18_c13,0.9369467302777132,-1.694963147929035
2,low,r2_a1.0,training_r02_c12,1.0504209250268484,-1.7673957856080267
2,low,r2_a1.0,training_r08_c18,0.8719418802353577,-1.678156263212281
2,low,r2_a1.0,training_r09_c19,1.0788644648872638,-1.781617555538234
2,low,r2_a1.0,training_r12_c19,1.0225760668076593,-1.7534733564984315
2,low,r2_a1.0,training_r14_c18,0.9616735443588281,-1.7230220952740163
2,low,r2_a1.0,training_r16_c17,1.2082177676002266,-1.8462942068947155
2,low,r2_a1.0,training_r17_c15,1.102984074590983,-1.7936773603900937
2,low,r2_a1.0,training_r18_c13,0.9541377944297975,-1.7192542203095005
2,middle,r0_a0.1,training_r02_c12,1.0716049591673213,-1.2011907589344772
2,middle,r0_a0.1,training_r08_c18,0.9792225788301362,-1.1549995687658847
2,middle,r0_a0.1,training_r09_c19,1.026561562538868,-1.1786690606202503
2,middle,r0_a0.1,training_r12_c19,1.054777140456886,-1.1927768495792594
2,middle,r0_a0.1,training_r14_c18,1.0116119151836382,-1.1711942369426356
2,middle,r0_a0.1,training_r16_c17,1.0518875794100222,-1.191332069055828
2,middle,r0_a0.1,training_r17_c15,1.0497275449972847,-1.190252051849459
2,middle,r0_a0.1,training_r18_c13,1.0279655998602735,-1.1793710792809537
2,middle,r0_a0.3,training_r02_c12,1.0267558903554386,-1.1958955627460157
2,middle,r0_a0.3,training_r08_c18,0.9457869481409492,-1.1554110916387712
2,middle,r0_a0.3,training_r09_c19,0.9897514861460934,-1.1773933606413436
2,middle,r0_a0.3,training_r12_c19,1.0177107629886524,-1.1913729990626232
2,middle,r0_a0.3,training_r14_c18,0.9722363179112583,-1.1686357765239255
2,middle,r0_a0.3,training_r16_c17,1.011477122662352,-1.1882561788994725
2,middle,r0_a0.3,training_r17_c15,1.012564956415194,-1.1888000957758937
2,middle,r0_a0.3,training_r18_c13,0.9872704702078198,-1.1761528526722065
2,middle,r0_a0.6,training_r02_c12,0.989699722988335,-1.1964112660893773
2,middle,r0_a0.6,training_r08_c18,0.9264602918522767,-1.1647915505213482
2,middle,r0_a0.6,training_r09_c19,0.962164863844823,-1.1826438365176215
2,middle,r0_a0.6,training_r12_c19,0.9923094004413887,-1.1977161048159044
2,middle,r0_a0.6,training_r14_c18,0.9401071795198158,-1.1716149943551184
2,middle,r0_a0.6,training_r16_c17,0.9792957928124586,-1.191209301001439
2,middle,r0_a0.6,training_r17_c15,0.9857289085211521,-1.1944258588557863
2,middle,r0_a0.6,training_r18_c13,0.9543207000320554,-1.178721754611238
2,middle,r0_a1.0,training_r02_c12,1.018475296648945,-1.2225726215605772
2,middle,r0_a1.0,training_r08_c18,1.0044052684104052,-1.2155376074413071
2,middle,r0_a1.0,training_r09_c19,1.0072467054562784,-1.2169583259642434
2,middle,r0_a1.0,training_r12_c19,1.0500063269046045,-1.238338136688407
2,middle,r0_a1.0,training_r14_c18,0.9688384975871737,-1.1977542220296915
2,middle,r0_a1.0,training_r16_c17,1.0152482805966971,-1.220959113534453
2,middle,r0_a1.0,training_r17_c15,1.0369842544876098,-1.2318271004799088
2,middle,r0_a1.0,training_r18_c13,0.9840682338460146,-1.2053690901591114
2,middle,r1_a0.1,training_r02_c12,1.0683708807664771,-1.2007671305936332
2,middle,r1_a0.1,training_r08_c18,0.9766939158951415,-1.1549286481579653
2,middle,r1_a0.1,training_r09_c19,1.0214252195463809,-1.1772942999835847
2,middle,r1_a0.1,training_r12_c19,1.0487794767800651,-1.190971428600427
2,middle,r1_a0.1,training_r14_c18,1.009349193015866,-1.1712562867183283
2,middle,r1_a0.1,training_r16_c17,1.04361060103566,-1.1883869907282243
2,middle,r1_a0.1,training_r17_c15,1.0465715634772668,-1.1898674719490283
2,middle,r1_a0.1,training_r18_c13,1.0270282705058296,-1.1800958254633094
2,middle,r1_a0.3,training_r02_c12,1.0234317089620277,-1.195559152113739
2,middle,r1_a0.3,training_r08_c18,0.942374433500429,-1.1550305143829394
2,middle,r1_a0.3,training_r09_c19,0.9845693225439224,-1.176127958904686
2,middle,r1_a0.3,training_r12_c19,1.0111292669480085,-1.1894079311067296
2,middle,r1_a0.3,training_r14_c18,0.9693357184665831,-1.1685111568660167
2,middle,r1_a0.3,training_r16_c17,1.0034831510638451,-1.1855848731646474
2,middle,r1_a0.3,training_r17_c15,1.0090383042901105,-1.1883624497777803
2,middle,r1_a0.3,training_r18_c13,0.9857911989466234,-1.1767388971060366
2,middle,r1_a0.6,training_r02_c12,0.986098781960306,-1.1961051211993947
2,middle,r1_a0.6,training_r08_c18,0.9214718364107856,-1.1637916484246342
2,middle,r1_a0.6,training_r09_c19,0.9568063109488055,-1.1814588856936445
2,middle,r1_a0.6,training_r12_c19,0.9849505759190104,-1.1955310181787464
2,middle,r1_a0.6,training_r14_c18,0.9363597287550997,-1.1712355945967914
2,middle,r1_a0.6,training_r16_c17,0.971336715535442,-1.1887240879869625
2,middle,r1_a0.6,training_r17_c15,0.9813109479419059,-1.1937112041901947
2,middle,r1_a0.6,training_r18_c13,0.952150430335948,-1.1791309453872152
2,middle,r1_a1.0,training_r02_c12,1.0139275218892725,-1.221930985180747
2,middle,r1_a1.0,training_r08_c18,0.994807671944077,-1.2123710602081492
2,middle,r1_a1.0,training_r09_c19,1.0012397994603075,-1.2155871239662648
2,middle,r1_a1.0,training_r12_c19,1.041657891919112,-1.2357961701956672
2,middle,r1_a1.0,training_r14_c18,0.9639475773794628,-1.1969410129258424
2,middle,r1_a1.0,training_r16_c17,1.0060153897757298,-1.2179749191239757
2,middle,r1_a1.0,training_r17_c15,1.0292689805146236,-1.2296017144934228
2,middle,r1_a1.0,training_r18_c13,0.9805269210955151,-1.2052306847838683
2,middle,r2_a0.1,training_r02_c12,1.069276951794026,-1.2035622105543093
2,middle,r2_a0.1,training_r08_c18,0.9801035242611029,-1.158975496787848
2,middle,r2_a0.1,training_r09_c19,1.0201245097768503,-1.178985989545722
2,middle,r2_a0.1,training_r12_c19,1.0464908194739435,-1.1921691443942684
2,middle,r2_a0.1,training_r14_c18,1.0091102382543826,-1.1734788537844882
2,middle,r2_a0.1,training_r16_c17,1.0420795435678494,-1.1899635064412215
2,middle,r2_a0.1,training_r17_c15,1.0445302040461557,-1.1911888366803747
2,middle,r2_a0.1,training_r18_c13,1.0285034222589984,-1.183175445786796
2,middle,r2_a0.3,training_r02_c12,1.024211145534665,-1.1984027317957997
2,middle,r2_a0.3,training_r08_c18,0.9444379728470113,-1.158516145451973
2,middle,r2_a0.3,training_r09_c19,0.9832633379791069,-1.1779288280180207
2,middle,r2_a0.3,training_r12_c19,1.0079532600346162,-1.1902737890457753
2,middle,r2_a0.3,training_r14_c18,0.9685827325120032,-1.1705885252844688
2,middle,r2_a0.3,training_r16_c17,1.0017596797713655,-1.1871769989141499
2,middle,r2_a0.3,training_r17_c15,1.0065540790451222,-1.1895741985510282
2,middle,r2_a0.3,training_r18_c13,0.9868022834521685,-1.1796983007545514
2,middle,r2_a0.6,training_r02_c12,0.9868797144576239,-1.199063457900752
2,middle,r2_a0.6,training_r08_c18,0.9215472558597064,-1.1663972286017932
2,middle,r2_a0.6,training_r09_c19,0.9558989883654644,-1.1835730948546719
2,middle,r2_a0.6,training_r12_c19,0.980859327287986,-1.1960532643159325
2,middle,r2_a0.6,training_r14_c18,0.935210411200696,-1.173228806272288
2,middle,r2_a0.6,training_r16_c17,0.9694465083636266,-1.190346854853753
2,middle,r2_a0.6,training_r17_c15,0.9781645344795505,-1.1947058679117148
2,middle,r2_a0.6,training_r18_c13,0.9528250477220177,-1.1820361245329487
2,middle,r2_a1.0,training_r02_c12,1.015254842476241,-1.2252279426207369
2,middle,r2_a1.0,training_r08_c18,0.9891055079711977,-1.212153275368215
2,middle,r2_a1.0,training_r09_c19,1.0025331640369477,-1.2188671034010896
2,middle,r2_a1.0,training_r12_c19,1.03669353323673,-1.2359472880009812
2,middle,r2_a1.0,training_r14_c18,0.9631070524941356,-1.1991540476296838
2,middle,r2_a1.0,training_r16_c17,1.0035830964967172,-1.2193920696309748
2,middle,r2_a1.0,training_r17_c15,1.0241974876740496,-1.2296992652196406
2,middle,r2_a1.0,training_r18_c13,0.9812291350932346,-1.2082150889292336
2,high,r0_a0.1,training_r02_c12,1.0129935867672746,2.3733245995065455
2,high,r0_a0.1,training_r08_c18,1.0023179380235356,2.378662423878415
2,high,r0_a0.1,training_r09_c19,1.0113091479052505,2.3741668189375575
2,high,r0_a0.1,training_r12_c19,1.0376124613963842,2.361015162191991
2,high,r0_a0.1,training_r14_c18,1.0243993460627,2.3676217198588327
2,high,r0_a0.1,training_r16_c17,1.014986062247537,2.3723283617664146
2,high,r0_a0.1,training_r17_c15,0.9988179601017249,2.3804124128393207
2,high,r0_a0.1,training_r18_c13,1.0129299795130773,2.373356403133644
2,high,r0_a0.3,training_r02_c12,0.9832960233582136,2.373093736873176
2,high,r0_a0.3,training_r08_c18,0.9724039624704099,2.378539767317078
2,high,r0_a0.3,training_r09_c19,0.9822646605780705,2.3736094182632472
2,high,r0_a0.3,training_r12_c19,1.0102773900089028,2.3596030535478314
2,high,r0_a0.3,training_r14_c18,0.9946285146194782,2.3674274912425437
2,high,r0_a0.3,training_r16_c17,0.9852374097672603,2.372123043668653
2,high,r0_a0.3,training_r17_c15,0.9687982619875781,2.3803426175584934
2,high,r0_a0.3,training_r18_c13,0.985796297821838,2.3718435996413634
2,high,r0_a0.6,training_r02_c12,0.9619250079695354,2.366762150384041
2,high,r0_a0.6,training_r08_c18,0.9488077896949576,2.3733207595213295
2,high,r0_a0.6,training_r09_c19,0.9617168885828166,2.3668662100774003
2,high,r0_a0.6,training_r12_c19,0.9934312955659675,2.351009006585825
2,high,r0_a0.6,training_r14_c18,0.9735188021765147,2.3609652532805514
2,high,r0_a0.6,training_r16_c17,0.9639561446514019,2.3657465820431076
2,high,r0_a0.6,training_r17_c15,0.9463643520705027,2.3745424783335576
2,high,r0_a0.6,training_r18_c13,0.9682426901910749,2.363603309273271
2,high,r0_a1.0,training_r02_c12,1.0061505128913162,2.3340588446484216
2,high,r0_a1.0,training_r08_c18,0.9786948466836853,2.347786677752237
2,high,r0_a1.0,training_r09_c19,1.0063981240576771,2.3339350390652416
2,high,r0_a1.0,training_r12_c19,1.0535397943379248,2.3103642039251167
2,high,r0_a1.0,training_r14_c18,1.0209478254938336,2.3266601883471627
2,high,r0_a1.0,training_r16_c17,1.0116991622573492,2.3312845199654046
2,high,r0_a1.0,training_r17_c15,0.9842621809425915,2.3450030106227837
2,high,r0_a1.0,training_r18_c13,1.0226294528057793,2.32581937469119
2,high,r1_a0.1,training_r02_c12,1.0062214831285756,2.3662467934103852
2,high,r1_a0.1,training_r08_c18,0.9983251090154326,2.3701949804669566
2,high,r1_a0.1,training_r09_c19,1.010197655971832,2.3642587069887573
2,high,r1_a0.1,training_r12_c19,1.0288250539458919,2.354945008001727
2,high,r1_a0.1,training_r14_c18,1.0190878497664482,2.359813610091449
2,high,r1_a0.1,training_r16_c17,1.0090082528752096,2.3648534085370687
2,high,r1_a0.1,training_r17_c15,0.9926023102452375,2.3730563798520543
2,high,r1_a0.1,training_r18_c13,1.0069589838963704,2.3658780430264876
2,high,r1_a0.3,training_r02_c12,0.9774205898701037,2.365739709403716
2,high,r1_a0.3,training_r08_c18,0.9691989831458903,2.3698505127658223
2,high,r1_a0.3,training_r09_c19,0.9820479951207786,2.3634260067783783
2,high,r1_a0.3,training_r12_c19,1.0021248994599787,2.353387554608778
2,high,r1_a0.3,training_r14_c18,0.9901841552022542,2.3593579267376406
2,high,r1_a0.3,training_r16_c17,0.9802031178013555,2.3643484454380896
2,high,r1_a0.3,training_r17_c15,0.9637601667567914,2.372569920960372
2,high,r1_a0.3,training_r18_c13,0.9803776595090371,2.364261174584249
2,high,r1_a0.6,training_r02_c12,0.9566744787461064,2.3592393828344806
2,high,r1_a0.6,training_r08_c18,0.9463913167280406,2.3643809638435136
2,high,r1_a0.6,training_r09_c19,0.9623132473662278,2.3564199985244203
2,high,r1_a0.6,training_r12_c19,0.9856132215261679,2.34477001144445
2,high,r1_a0.6,training_r14_c18,0.9698337850324618,2.352659729691303
2,high,r1_a0.6,training_r16_c17,0.959959450121001,2.357596897147034
2,high,r1_a0.6,training_r17_c15,0.9425900395406634,2.3662816024372026
2,high,r1_a0.6,training_r18_c13,0.9629711635312203,2.3560910404419237
2,high,r1_a1.0,training_r02_c12,1.000300136425171,2.3268770804691594
2,high,r1_a1.0,training_r08_c18,0.9777190117095141,2.3381676428269875
2,high,r1_a1.0,training_r09_c19,1.0081478763913398,2.322953210486075
2,high,r1_a1.0,training_r12_c19,1.0450230297938692,2.3045156337848107
2,high,r1_a1.0,training_r14_c18,1.017849961288476,2.3181021680375067
2,high,r1_a1.0,training_r16_c17,1.0099990528995773,2.322027622231956
2,high,r1_a1.0,training_r17_c15,0.9826550634325594,2.3356996169654645
2,high,r1_a1.0,training_r18_c13,1.0159044537332262,2.3190749218151314
2,high,r2_a0.1,training_r02_c12,1.000589554423007,2.3454317713324024
2,high,r2_a0.1,training_r08_c18,0.9953844397477413,2.3480343286700354
2,high,r2_a0.1,training_r09_c19,1.007342548378364,2.3420552743547236
2,high,r2_a0.1,training_r12_c19,1.022337890498924,2.334557603294444
2,high,r2_a0.1,training_r14_c18,1.015939130061021,2.3377569835133962
2,high,r2_a0.1,training_r16_c17,1.0040010881025392,2.3437260044926362
2,high,r2_a0.1,training_r17_c15,0.9882411565948149,2.351605970246498
2,high,r2_a0.1,training_r18_c13,1.0053771291999987,2.343037983943906
2,high,r2_a0.3,training_r02_c12,0.9727798222936308,2.3447024686894986
2,high,r2_a0.3,training_r08_c18,0.9672400917682996,2.3474723339521644
2,high,r2_a0.3,training_r09_c19,0.9802914199480642,2.340946669862282
2,high,r2_a0.3,training_r12_c19,0.9967342918713827,2.3327252339006224
2,high,r2_a0.3,training_r14_c18,0.9882691502184328,2.3369578047270974
2,high,r2_a0.3,training_r16_c17,0.9765202614837373,2.3428322490944455
2,high,r2_a0.3,training_r17_c15,0.9608685531878043,2.350658103242411
2,high,r2_a0.3,training_r18_c13,0.9795799165439847,2.3413024215643214
2,high,r2_a0.6,training_r02_c12,0.9527366267578193,2.338110910101212
2,high,r2_a0.6,training_r08_c18,0.945446231965302,2.3417561074974707
2,high,r2_a0.6,training_r09_c19,0.9615137166219929,2.333722365169125
2,high,r2_a0.6,training_r12_c19,0.9811728075489871,2.3238928197056277
2,high,r2_a0.6,training_r14_c18,0.9690941026562128,2.329932172152015
2,high,r2_a0.6,training_r16_c17,0.9576309927998284,2.3356637270802074
2,high,r2_a0.6,training_r17_c15,0.9413215008074002,2.3438184730764218
2,high,r2_a0.6,training_r18_c13,0.9628417111931247,2.3330583678835595
2,high,r2_a1.0,training_r02_c12,0.9953290332903355,2.30638797153013
2,high,r2_a1.0,training_r08_c18,0.9783548533815329,2.314875061484532
2,high,r2_a1.0,training_r09_c19,1.0080937573644373,2.300005609493079
2,high,r2_a1.0,training_r12_c19,1.040723204870137,2.2836908857402296
2,high,r2_a1.0,training_r14_c18,1.0178322715062318,2.295136352422182
2,high,r2_a1.0,training_r16_c17,1.0092269711774218,2.2994390025865874
2,high,r2_a1.0,training_r17_c15,0.9838181827515885,2.3121433967995038
2,high,r2_a1.0,training_r18_c13,1.016175570656903,2.2959647028468466
