galaxy	point_index	outer_fold	source_family	radius_arcsec	radius_kpc	log10_gbar	log10_radius_over_r50	log10_surface_density	enclosed_mass_fraction	log10_total_mass	inclination_sine	log10_distance	newtonian_speed_km_s	rar_speed_km_s	surface_brightness_q10	surface_brightness_q100	surface_brightness_q1000	acceleration_q0p01	acceleration_q0p1	acceleration_q1	enclosed_mass_fraction_source	outer_inverse_radius_potential_source	outer_radius_lever_source	condition_surface_density	condition_compactness	condition_vacuum_fraction	condition_radial_span	condition_concentration
GASS42140	9	3	2015MNRAS.451..878K_star_GASS	1.600000000000e+00	1.518048598290e+00	4.179132025040e+00	-5.784598152725e-01	2.865974477111e+00	2.033112307173e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.514289287667e+02	1.626001510472e+02	9.865676379756e-01	8.801635580090e-01	4.234552372446e-01	9.975546756376e-01	9.760733325420e-01	8.031277887849e-01	2.033112307173e-01	1.801134314160e-01	8.441395460618e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	10	3	2015MNRAS.451..878K_star_GASS	1.700000000000e+00	1.612926635683e+00	4.150148118578e+00	-5.521308765502e-01	2.835189341497e+00	2.147016293630e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.509667710397e+02	1.629604197576e+02	9.855951344408e-01	8.724831164805e-01	4.062497723618e-01	9.973863520221e-01	9.744641946744e-01	7.923618200228e-01	2.147016293630e-01	1.892402267172e-01	8.359958775019e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	11	3	2015MNRAS.451..878K_star_GASS	1.900000000000e+00	1.802682710470e+00	4.095466224934e+00	-5.038261969756e-01	2.774231764265e+00	2.364627879983e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.498624261476e+02	1.634867862708e+02	9.834603958483e-01	8.560341952765e-01	3.728871751293e-01	9.970366925860e-01	9.711367032512e-01	7.708843337065e-01	2.364627879983e-01	1.870733173993e-01	8.192438269464e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	12	3	2015MNRAS.451..878K_star_GASS	2.000000000000e+00	1.897560747863e+00	4.068785269947e+00	-4.815498022645e-01	2.748149419551e+00	2.463965599925e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.491044067225e+02	1.635491896077e+02	9.824546080509e-01	8.484734196890e-01	3.589539029962e-01	9.968495243507e-01	9.693639078674e-01	7.598534462013e-01	2.463965599925e-01	1.949993251234e-01	8.115234129220e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	13	3	2015MNRAS.451..878K_star_GASS	2.200000000000e+00	2.087316822649e+00	4.018663695351e+00	-4.401571171063e-01	2.698152048387e+00	2.656430365284e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.476134852488e+02	1.636667479512e+02	9.803559185269e-01	8.330715839201e-01	3.329149285341e-01	9.964654807246e-01	9.657444978400e-01	7.381677387252e-01	2.656430365284e-01	1.924804412494e-01	7.954453697315e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	14	3	2015MNRAS.451..878K_star_GASS	2.300000000000e+00	2.182194860042e+00	3.995017741178e+00	-4.208519619109e-01	2.674702553795e+00	2.749557410701e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.468776227791e+02	1.637190677540e+02	9.792886612365e-01	8.254273179720e-01	3.210337745574e-01	9.962684400531e-01	9.638968888426e-01	7.275088823993e-01	2.749557410701e-01	1.994842424423e-01	7.881175022641e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	15	3	2015MNRAS.451..878K_star_GASS	2.500000000000e+00	2.371950934828e+00	3.949299293945e+00	-3.846397892564e-01	2.633793944298e+00	2.923941573447e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.452788848405e+02	1.636804703640e+02	9.772893675053e-01	8.114354556644e-01	3.008569212585e-01	9.958559116763e-01	9.600491552269e-01	7.061482008103e-01	2.923941573447e-01	1.969254127204e-01	7.726845030622e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	16	3	2015MNRAS.451..878K_star_GASS	2.600000000000e+00	2.466828972222e+00	3.927626947018e+00	-3.676064499577e-01	2.614057291890e+00	3.008590098801e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.445050397326e+02	1.636692482633e+02	9.762585329896e-01	8.043833632490e-01	2.913852100856e-01	9.956447883130e-01	9.580906018357e-01	6.956878644516e-01	3.008590098801e-01	2.032018052546e-01	7.657220832276e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	17	3	2015MNRAS.451..878K_star_GASS	2.800000000000e+00	2.656585047008e+00	3.885552224823e+00	-3.354217665863e-01	2.580555722469e+00	3.167070029296e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.428689899308e+02	1.635392972447e+02	9.744033548334e-01	7.919597422546e-01	2.757172160422e-01	9.952038625671e-01	9.540232240942e-01	6.747979266124e-01	3.167070029296e-01	2.007157831651e-01	7.508956139452e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	18	3	2015MNRAS.451..878K_star_GASS	2.900000000000e+00	2.751463084401e+00	3.865540996769e+00	-3.201818000295e-01	2.564162781140e+00	3.244340078099e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.420863452868e+02	1.634915934588e+02	9.734448612042e-01	7.856721615281e-01	2.682435736358e-01	9.949788333423e-01	9.519593159512e-01	6.646061216062e-01	3.244340078099e-01	1.932229647579e-01	7.429393157011e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	19	3	2015MNRAS.451..878K_star_GASS	3.100000000000e+00	2.941219159187e+00	3.826421463621e+00	-2.912181040942e-01	2.536870481018e+00	3.387928453132e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.404346980993e+02	1.632917615058e+02	9.717711288700e-01	7.749001265668e-01	2.560892356913e-01	9.945081499079e-01	9.476680901161e-01	6.442395265110e-01	3.387928453132e-01	2.038324716729e-01	7.299976809832e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	20	3	2015MNRAS.451..878K_star_GASS	3.200000000000e+00	3.036097196580e+00	3.807404358899e+00	-2.774298196086e-01	2.524710130284e+00	3.455363127151e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.395918345357e+02	1.631631536606e+02	9.709927954635e-01	7.699784848694e-01	2.507915057203e-01	9.942637372973e-01	9.454534148505e-01	6.341412551250e-01	3.455363127151e-01	1.969500186918e-01	7.222890004779e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	21	3	2015MNRAS.451..878K_star_GASS	3.400000000000e+00	3.225853271367e+00	3.770671653469e+00	-2.511008808862e-01	2.502348865729e+00	3.584419790526e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.379298079463e+02	1.629004765986e+02	9.695068686478e-01	7.607327544103e-01	2.412416748484e-01	9.937606130888e-01	9.409235389673e-01	6.143049023398e-01	3.584419790526e-01	2.067148638415e-01	7.099661621948e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	22	3	2015MNRAS.451..878K_star_GASS	3.500000000000e+00	3.320731308760e+00	3.752874725468e+00	-2.385117535782e-01	2.491710606293e+00	3.645861723265e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.371052961379e+02	1.627619197711e+02	9.687743125414e-01	7.562456888452e-01	2.367863800988e-01	9.935013146232e-01	9.386040810762e-01	6.045512598570e-01	3.645861723265e-01	2.002318951840e-01	7.024659332406e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	23	3	2015MNRAS.451..878K_star_GASS	3.700000000000e+00	3.510487383546e+00	3.718683695730e+00	-2.143780738615e-01	2.470761824648e+00	3.765967110242e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.355269161069e+02	1.625221517578e+02	9.672816696435e-01	7.472443748294e-01	2.281801123325e-01	9.929727496522e-01	9.339075314270e-01	5.855835625718e-01	3.765967110242e-01	1.991371634766e-01	6.892077350749e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	24	3	2015MNRAS.451..878K_star_GASS	3.800000000000e+00	3.605365420939e+00	3.701717106364e+00	-2.027962013117e-01	2.462534272924e+00	3.820090736199e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.346893316028e+02	1.623469566220e+02	9.666767760311e-01	7.436495665013e-01	2.248608890462e-01	9.926948280307e-01	9.314548849828e-01	5.760723658217e-01	3.820090736199e-01	2.034244014547e-01	6.834667571973e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	25	3	2015MNRAS.451..878K_star_GASS	4.000000000000e+00	3.795121495725e+00	3.668904484917e+00	-1.805198066005e-01	2.446617984474e+00	3.924766704167e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.330653817858e+02	1.620178546724e+02	9.654758165627e-01	7.366009116256e-01	2.185375614565e-01	9.921260229009e-01	9.264709252646e-01	5.575233443702e-01	3.924766704167e-01	2.028643029468e-01	6.707752454394e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	26	3	2015MNRAS.451..878K_star_GASS	4.100000000000e+00	3.889999533119e+00	3.652847655755e+00	-1.697959412087e-01	2.439400193128e+00	3.973788495916e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.322508897315e+02	1.618392415233e+02	9.649175424073e-01	7.333637260382e-01	2.157125678923e-01	9.918318783310e-01	9.239122307227e-01	5.483842334514e-01	3.973788495916e-01	2.068866625557e-01	6.652994194872e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	27	3	2015MNRAS.451..878K_star_GASS	4.300000000000e+00	4.079755607905e+00	3.621735203333e+00	-1.491113423489e-01	2.426434035900e+00	4.068754567584e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.306726431256e+02	1.615040627212e+02	9.638927287757e-01	7.274851848474e-01	2.107044432385e-01	9.912305718119e-01	9.187206768101e-01	5.305881010769e-01	4.068754567584e-01	2.066628539690e-01	6.531237110386e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	28	3	2015MNRAS.451..878K_star_GASS	4.400000000000e+00	4.174633645298e+00	3.606672851317e+00	-1.391271214423e-01	2.420564689548e+00	4.114978621306e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.299109055770e+02	1.613495766310e+02	9.634194102912e-01	7.247976734592e-01	2.084656317375e-01	9.909239006040e-01	9.160929449827e-01	5.219416581480e-01	4.114978621306e-01	2.104574844248e-01	6.478971953468e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	29	3	2015MNRAS.451..878K_star_GASS	4.600000000000e+00	4.364389720084e+00	3.577652591087e+00	-1.198219662469e-01	2.410535512860e+00	4.206855873764e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.284659573347e+02	1.610887232274e+02	9.625967882905e-01	7.201675681353e-01	2.046807528079e-01	9.903027811105e-01	9.108117159226e-01	5.052501615093e-01	4.206855873764e-01	2.102659545721e-01	6.361585362653e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	30	3	2015MNRAS.451..878K_star_GASS	4.700000000000e+00	4.459267757477e+00	3.563679586732e+00	-1.104819399928e-01	2.405761194405e+00	4.252699357495e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.277825552987e+02	1.609825212159e+02	9.621989650053e-01	7.179467820960e-01	2.028970046117e-01	9.899888833380e-01	9.081633226017e-01	4.972068756491e-01	4.252699357495e-01	2.138594024670e-01	6.311662654419e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	31	3	2015MNRAS.451..878K_star_GASS	4.900000000000e+00	4.649023832264e+00	3.537040646617e+00	-9.238371789996e-02	2.389416168149e+00	4.347325770517e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.265322438287e+02	1.608536952932e+02	9.608060043329e-01	7.102634434182e-01	1.968781827621e-01	9.893623299626e-01	9.029178504834e-01	4.818801785745e-01	4.347325770517e-01	2.130714287061e-01	6.196964978847e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	32	3	2015MNRAS.451..878K_star_GASS	5.000000000000e+00	4.743901869657e+00	3.524268733339e+00	-8.360979359245e-02	2.380629454644e+00	4.395397137099e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.259511725891e+02	1.608188186380e+02	9.600369617055e-01	7.060822380435e-01	1.936987390816e-01	9.890483244424e-01	9.003092692752e-01	4.745421689944e-01	4.395397137099e-01	2.087954617633e-01	6.130921441587e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	33	3	2015MNRAS.451..878K_star_GASS	5.200000000000e+00	4.933657944443e+00	3.500059091479e+00	-6.657645429367e-02	2.362515293343e+00	4.496298730592e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.249148479866e+02	1.608428126068e+02	9.584056747787e-01	6.973525106731e-01	1.872676778561e-01	9.884277546867e-01	8.951931971636e-01	4.606653935168e-01	4.496298730592e-01	2.153487267601e-01	6.037483450526e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	34	3	2015MNRAS.451..878K_star_GASS	5.300000000000e+00	5.028535981836e+00	3.488540839443e+00	-5.830392832768e-02	2.353113045649e+00	4.548644099892e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.244489396926e+02	1.608925687121e+02	9.575340184708e-01	6.927639199951e-01	1.839949461188e-01	9.881204270409e-01	8.926786560306e-01	4.540832418890e-01	4.548644099892e-01	2.103987449843e-01	5.970880693383e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	35	3	2015MNRAS.451..878K_star_GASS	5.500000000000e+00	5.218292056622e+00	3.466485242052e+00	-4.221710843423e-02	2.333600000000e+00	4.655860935230e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.235966819731e+02	1.610461947389e+02	9.556690028731e-01	6.831189178232e-01	1.773445945293e-01	9.875092725693e-01	8.877153754517e-01	4.415260722221e-01	4.655860935230e-01	2.079703536358e-01	5.857678690830e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	36	3	2015MNRAS.451..878K_star_GASS	5.600000000000e+00	5.313170094016e+00	3.456272721971e+00	-3.439177092227e-02	2.324079945170e+00	4.714527300333e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.232574619489e+02	1.611928264012e+02	9.547309822709e-01	6.783548590159e-01	1.741690888299e-01	9.872158694424e-01	8.853499995876e-01	4.357359047028e-01	4.714527300333e-01	2.109539569921e-01	5.813891406715e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	37	3	2015MNRAS.451..878K_star_GASS	5.800000000000e+00	5.502926168802e+00	3.436640330774e+00	-1.915180436554e-02	2.303085942548e+00	4.833766826297e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.226357265577e+02	1.615214696293e+02	9.525951867275e-01	6.677178336999e-01	1.673252035851e-01	9.866326006769e-01	8.806808832888e-01	4.246553605458e-01	4.833766826297e-01	2.073194926468e-01	5.700429861831e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	38	3	2015MNRAS.451..878K_star_GASS	5.900000000000e+00	5.597804206195e+00	3.427454454611e+00	-1.172778628633e-02	2.289509165188e+00	4.897200180796e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.223872226429e+02	1.617344802986e+02	9.511633417435e-01	6.607457932494e-01	1.630147712051e-01	9.863507522530e-01	8.784403077324e-01	4.194960313867e-01	4.897200180796e-01	2.101428166213e-01	5.658483231607e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	39	3	2015MNRAS.451..878K_star_GASS	6.100000000000e+00	5.787560280981e+00	3.409675082364e+00	2.750037082294e-03	2.260788009272e+00	5.024861911017e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.219229058641e+02	1.621757322313e+02	9.479980720934e-01	6.457676207607e-01	1.541913862559e-01	9.857884826815e-01	8.740006094971e-01	4.095608510461e-01	5.024861911017e-01	2.049259835035e-01	5.543035393882e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	40	3	2015MNRAS.451..878K_star_GASS	6.200000000000e+00	5.882438318374e+00	3.401096473698e+00	9.811891569781e-03	2.245466901692e+00	5.089431010120e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.217101864811e+02	1.624070258570e+02	9.462311978781e-01	6.376568115706e-01	1.496464535435e-01	9.855090803735e-01	8.718092238423e-01	4.047928440665e-01	5.089431010120e-01	2.075880457832e-01	5.502828977511e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	41	3	2015MNRAS.451..878K_star_GASS	6.400000000000e+00	6.072194393161e+00	3.384084326332e+00	2.360017605541e-02	2.217138852589e+00	5.214751926966e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.212592831266e+02	1.628332480879e+02	9.428143165344e-01	6.224547921135e-01	1.415343276642e-01	9.849388978502e-01	8.673673266740e-01	3.953911999470e-01	5.214751926966e-01	2.021312299361e-01	5.389330840928e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	42	3	2015MNRAS.451..878K_star_GASS	6.500000000000e+00	6.167072430554e+00	3.375676410597e+00	3.033355871438e-02	2.203948509313e+00	5.275850770287e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.210257352872e+02	1.630325152187e+02	9.411546075712e-01	6.152911597760e-01	1.378840932792e-01	9.846489946728e-01	8.651242517033e-01	3.907725684508e-01	5.275850770287e-01	2.046432056717e-01	5.350782888365e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	43	3	2015MNRAS.451..878K_star_GASS	6.700000000000e+00	6.356828505340e+00	3.359291600696e+00	4.349500477235e-02	2.174574668487e+00	5.397971472669e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.205774369158e+02	1.634355285267e+02	9.372950731298e-01	5.991616091585e-01	1.300392165142e-01	9.840681804155e-01	8.606611035839e-01	3.818287428038e-01	5.397971472669e-01	1.993368657070e-01	5.240394581593e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	44	3	2015MNRAS.451..878K_star_GASS	6.800000000000e+00	6.451706542733e+00	3.351307400945e+00	4.992911477776e-02	2.158808553882e+00	5.459018993151e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.203624455001e+02	1.636392500570e+02	9.351272708879e-01	5.904123353991e-01	1.259871804196e-01	9.837773716405e-01	8.584417398202e-01	3.774989229928e-01	5.459018993151e-01	2.017119141393e-01	5.203429994139e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	45	3	2015MNRAS.451..878K_star_GASS	7.000000000000e+00	6.641462617520e+00	3.335121817936e+00	6.251824208578e-02	2.129762215107e+00	5.573233987488e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.198651063960e+02	1.639734246690e+02	9.309499321725e-01	5.741463391943e-01	1.188048844629e-01	9.831717344100e-01	8.538520871378e-01	3.687818318718e-01	5.573233987488e-01	1.960104029998e-01	5.094159345910e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	46	3	2015MNRAS.451..878K_star_GASS	7.100000000000e+00	6.736340654913e+00	3.327061854400e+00	6.867855079060e-02	2.114444418092e+00	5.628179381077e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.196032408645e+02	1.641225975131e+02	9.286479147530e-01	5.655008993524e-01	1.151617618351e-01	9.828619091364e-01	8.515209226365e-01	3.644723107775e-01	5.628179381077e-01	1.885904105732e-01	5.022473391775e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
GASS42140	47	3	2015MNRAS.451..878K_star_GASS	7.450000000000e+00	7.068413785789e+00	3.298585540823e+00	8.957647481982e-02	2.060824162534e+00	5.803466278461e-01	1.059998165132e+01	7.703246069028e-01	2.291590825658e+00	1.185642485232e+02	1.645025598474e+02	9.200214052381e-01	5.349560831389e-01	1.031659222040e-01	9.817217479278e-01	8.430383420284e-01	3.494235062090e-01	5.803466278461e-01	1.870401405801e-01	4.867117208056e-01	3.689581236095e-01	1.228599917641e-03	-3.869077306270e-01	2.280069310004e-01	-4.093086998509e-01
