hrs	radius_kpc	radius_error_kpc	velocity_km_s	velocity_error_km_s	bins	side
294	1.070000000000e+00	2.000000000000e-02	6.500000000000e+01	6.000000000000e+00	2	a
294	1.470000000000e+00	3.300000000000e-01	9.200000000000e+01	7.000000000000e+00	11	a
294	3.900000000000e-01	0.000000000000e+00	1.800000000000e+01	1.900000000000e+01	1	r
294	5.700000000000e-01	0.000000000000e+00	3.100000000000e+01	1.900000000000e+01	1	r
294	7.600000000000e-01	0.000000000000e+00	5.800000000000e+01	1.900000000000e+01	1	r
294	9.800000000000e-01	0.000000000000e+00	5.300000000000e+01	1.900000000000e+01	1	r
294	1.800000000000e+00	5.400000000000e-01	9.800000000000e+01	6.000000000000e+00	9	r
297	1.200000000000e-01	0.000000000000e+00	1.500000000000e+01	1.800000000000e+01	1	a
297	2.400000000000e-01	0.000000000000e+00	1.800000000000e+01	1.800000000000e+01	1	a
297	3.600000000000e-01	0.000000000000e+00	3.600000000000e+01	1.800000000000e+01	1	a
297	5.700000000000e-01	0.000000000000e+00	8.000000000000e+01	1.800000000000e+01	1	a
297	6.600000000000e-01	0.000000000000e+00	6.500000000000e+01	1.800000000000e+01	1	a
297	7.000000000000e-01	0.000000000000e+00	7.000000000000e+01	0.000000000000e+00	2	a
297	8.300000000000e-01	1.000000000000e-02	8.500000000000e+01	1.100000000000e+01	3	a
297	8.800000000000e-01	1.000000000000e-02	5.200000000000e+01	0.000000000000e+00	2	a
297	9.900000000000e-01	2.000000000000e-02	8.300000000000e+01	1.600000000000e+01	2	a
297	1.080000000000e+00	1.000000000000e-02	5.700000000000e+01	4.000000000000e+00	2	a
297	1.190000000000e+00	1.000000000000e-02	8.500000000000e+01	9.000000000000e+00	3	a
297	1.270000000000e+00	2.000000000000e-02	7.400000000000e+01	6.000000000000e+00	3	a
297	1.310000000000e+00	2.000000000000e-02	5.400000000000e+01	2.000000000000e+00	4	a
297	1.410000000000e+00	1.000000000000e-02	6.900000000000e+01	7.000000000000e+00	5	a
297	1.510000000000e+00	2.000000000000e-02	6.700000000000e+01	4.000000000000e+00	5	a
297	1.580000000000e+00	3.000000000000e-02	7.700000000000e+01	8.000000000000e+00	6	a
297	1.680000000000e+00	2.000000000000e-02	7.200000000000e+01	5.000000000000e+00	5	a
297	1.770000000000e+00	3.000000000000e-02	7.900000000000e+01	5.000000000000e+00	2	a
297	1.850000000000e+00	3.000000000000e-02	7.900000000000e+01	7.000000000000e+00	6	a
297	2.030000000000e+00	1.100000000000e-01	8.800000000000e+01	3.000000000000e+00	22	a
297	2.410000000000e+00	1.100000000000e-01	1.060000000000e+02	2.000000000000e+00	22	a
297	2.800000000000e+00	1.100000000000e-01	1.090000000000e+02	2.000000000000e+00	22	a
297	3.210000000000e+00	1.300000000000e-01	1.120000000000e+02	2.000000000000e+00	22	a
297	3.610000000000e+00	1.200000000000e-01	1.100000000000e+02	2.000000000000e+00	22	a
297	4.050000000000e+00	1.000000000000e-01	1.190000000000e+02	2.000000000000e+00	22	a
297	4.590000000000e+00	1.700000000000e-01	1.300000000000e+02	3.000000000000e+00	22	a
297	5.170000000000e+00	1.700000000000e-01	1.350000000000e+02	2.000000000000e+00	22	a
297	5.720000000000e+00	1.300000000000e-01	1.330000000000e+02	2.000000000000e+00	22	a
297	6.050000000000e+00	8.000000000000e-02	1.410000000000e+02	2.000000000000e+00	22	a
297	6.320000000000e+00	7.000000000000e-02	1.430000000000e+02	2.000000000000e+00	22	a
297	6.590000000000e+00	7.000000000000e-02	1.470000000000e+02	2.000000000000e+00	22	a
297	6.930000000000e+00	1.100000000000e-01	1.440000000000e+02	2.000000000000e+00	22	a
297	7.310000000000e+00	1.400000000000e-01	1.460000000000e+02	2.000000000000e+00	22	a
297	8.250000000000e+00	3.500000000000e-01	1.610000000000e+02	1.000000000000e+00	18	a
297	2.400000000000e-01	1.000000000000e-02	1.000000000000e+01	5.000000000000e+00	2	r
297	4.300000000000e-01	0.000000000000e+00	4.200000000000e+01	1.800000000000e+01	1	r
297	5.700000000000e-01	0.000000000000e+00	7.000000000000e+01	1.800000000000e+01	1	r
297	6.300000000000e-01	0.000000000000e+00	4.400000000000e+01	1.800000000000e+01	1	r
297	6.900000000000e-01	0.000000000000e+00	3.800000000000e+01	1.800000000000e+01	1	r
297	1.010000000000e+00	1.000000000000e-02	5.900000000000e+01	3.000000000000e+00	2	r
297	1.050000000000e+00	0.000000000000e+00	5.400000000000e+01	1.800000000000e+01	1	r
297	1.160000000000e+00	0.000000000000e+00	7.900000000000e+01	1.800000000000e+01	1	r
297	1.340000000000e+00	3.000000000000e-02	8.100000000000e+01	7.000000000000e+00	2	r
297	1.430000000000e+00	1.000000000000e-02	7.900000000000e+01	9.000000000000e+00	3	r
297	1.480000000000e+00	1.000000000000e-02	8.700000000000e+01	3.000000000000e+00	4	r
297	1.620000000000e+00	0.000000000000e+00	8.700000000000e+01	1.800000000000e+01	1	r
297	1.680000000000e+00	0.000000000000e+00	7.300000000000e+01	1.800000000000e+01	2	r
297	1.760000000000e+00	2.000000000000e-02	7.600000000000e+01	6.000000000000e+00	4	r
297	1.840000000000e+00	2.000000000000e-02	9.200000000000e+01	7.000000000000e+00	5	r
297	2.200000000000e+00	2.400000000000e-01	9.500000000000e+01	4.000000000000e+00	22	r
297	2.870000000000e+00	1.900000000000e-01	1.130000000000e+02	3.000000000000e+00	22	r
297	3.460000000000e+00	1.600000000000e-01	1.200000000000e+02	2.000000000000e+00	22	r
297	3.990000000000e+00	1.500000000000e-01	1.260000000000e+02	2.000000000000e+00	22	r
297	4.460000000000e+00	1.200000000000e-01	1.260000000000e+02	3.000000000000e+00	22	r
297	4.950000000000e+00	1.200000000000e-01	1.240000000000e+02	3.000000000000e+00	22	r
297	5.360000000000e+00	1.100000000000e-01	1.220000000000e+02	3.000000000000e+00	22	r
297	5.630000000000e+00	6.000000000000e-02	1.220000000000e+02	2.000000000000e+00	22	r
297	5.830000000000e+00	6.000000000000e-02	1.260000000000e+02	4.000000000000e+00	22	r
297	6.050000000000e+00	8.000000000000e-02	1.340000000000e+02	3.000000000000e+00	22	r
297	6.300000000000e+00	7.000000000000e-02	1.330000000000e+02	3.000000000000e+00	22	r
297	6.610000000000e+00	1.000000000000e-01	1.420000000000e+02	1.000000000000e+00	22	r
297	6.960000000000e+00	1.200000000000e-01	1.510000000000e+02	1.000000000000e+00	22	r
297	7.380000000000e+00	1.200000000000e-01	1.540000000000e+02	2.000000000000e+00	22	r
297	7.780000000000e+00	1.300000000000e-01	1.640000000000e+02	2.000000000000e+00	9	r
298	1.300000000000e-01	3.000000000000e-02	1.500000000000e+01	2.000000000000e+00	5	a
298	2.200000000000e-01	2.000000000000e-02	2.300000000000e+01	2.000000000000e+00	8	a
298	3.100000000000e-01	3.000000000000e-02	3.200000000000e+01	2.000000000000e+00	11	a
298	3.900000000000e-01	2.000000000000e-02	4.700000000000e+01	3.000000000000e+00	9	a
298	4.800000000000e-01	3.000000000000e-02	5.800000000000e+01	2.000000000000e+00	18	a
298	5.800000000000e-01	4.000000000000e-02	6.600000000000e+01	2.000000000000e+00	25	a
298	6.900000000000e-01	3.000000000000e-02	8.100000000000e+01	2.000000000000e+00	25	a
298	7.800000000000e-01	3.000000000000e-02	8.500000000000e+01	1.000000000000e+00	25	a
298	8.700000000000e-01	3.000000000000e-02	8.900000000000e+01	2.000000000000e+00	25	a
298	9.500000000000e-01	2.000000000000e-02	9.200000000000e+01	1.000000000000e+00	25	a
298	1.030000000000e+00	2.000000000000e-02	9.700000000000e+01	1.000000000000e+00	25	a
298	1.100000000000e+00	2.000000000000e-02	1.030000000000e+02	1.000000000000e+00	25	a
298	1.170000000000e+00	2.000000000000e-02	1.050000000000e+02	2.000000000000e+00	25	a
298	1.240000000000e+00	2.000000000000e-02	1.070000000000e+02	2.000000000000e+00	25	a
298	1.300000000000e+00	2.000000000000e-02	1.100000000000e+02	1.000000000000e+00	25	a
298	1.360000000000e+00	2.000000000000e-02	1.160000000000e+02	1.000000000000e+00	25	a
298	1.420000000000e+00	2.000000000000e-02	1.160000000000e+02	2.000000000000e+00	25	a
298	1.490000000000e+00	2.000000000000e-02	1.160000000000e+02	2.000000000000e+00	25	a
298	1.560000000000e+00	2.000000000000e-02	1.180000000000e+02	1.000000000000e+00	25	a
298	1.650000000000e+00	3.000000000000e-02	1.200000000000e+02	2.000000000000e+00	25	a
298	1.730000000000e+00	3.000000000000e-02	1.230000000000e+02	2.000000000000e+00	25	a
298	1.830000000000e+00	3.000000000000e-02	1.260000000000e+02	2.000000000000e+00	25	a
298	1.980000000000e+00	6.000000000000e-02	1.280000000000e+02	2.000000000000e+00	17	a
298	5.000000000000e-02	1.000000000000e-02	-1.300000000000e+01	0.000000000000e+00	2	r
298	1.200000000000e-01	3.000000000000e-02	1.200000000000e+01	4.000000000000e+00	4	r
298	2.300000000000e-01	3.000000000000e-02	3.500000000000e+01	2.000000000000e+00	7	r
298	3.200000000000e-01	3.000000000000e-02	4.000000000000e+01	3.000000000000e+00	10	r
298	4.000000000000e-01	2.000000000000e-02	4.300000000000e+01	3.000000000000e+00	11	r
298	4.700000000000e-01	2.000000000000e-02	5.900000000000e+01	4.000000000000e+00	12	r
298	6.000000000000e-01	4.000000000000e-02	7.000000000000e+01	2.000000000000e+00	25	r
298	7.500000000000e-01	5.000000000000e-02	7.600000000000e+01	2.000000000000e+00	25	r
298	9.200000000000e-01	5.000000000000e-02	9.100000000000e+01	2.000000000000e+00	25	r
298	1.170000000000e+00	9.000000000000e-02	1.030000000000e+02	2.000000000000e+00	25	r
298	1.610000000000e+00	2.200000000000e-01	1.210000000000e+02	3.000000000000e+00	22	r
303	6.000000000000e-02	2.000000000000e-02	1.400000000000e+01	0.000000000000e+00	2	a
303	1.300000000000e-01	2.000000000000e-02	3.600000000000e+01	2.000000000000e+00	5	a
303	2.100000000000e-01	3.000000000000e-02	5.200000000000e+01	3.000000000000e+00	9	a
303	3.000000000000e-01	3.000000000000e-02	6.700000000000e+01	3.000000000000e+00	13	a
303	3.900000000000e-01	2.000000000000e-02	7.000000000000e+01	3.000000000000e+00	13	a
303	4.700000000000e-01	4.000000000000e-02	7.800000000000e+01	2.000000000000e+00	25	a
303	6.100000000000e-01	4.000000000000e-02	9.000000000000e+01	2.000000000000e+00	25	a
303	8.000000000000e-01	5.000000000000e-02	1.110000000000e+02	2.000000000000e+00	25	a
303	1.030000000000e+00	1.200000000000e-01	1.160000000000e+02	2.000000000000e+00	24	a
303	6.000000000000e-02	0.000000000000e+00	-4.000000000000e+00	7.000000000000e+00	1	r
303	1.300000000000e-01	1.000000000000e-02	5.000000000000e+00	1.000000000000e+00	5	r
303	2.100000000000e-01	3.000000000000e-02	3.900000000000e+01	4.000000000000e+00	9	r
303	3.100000000000e-01	2.000000000000e-02	6.300000000000e+01	7.000000000000e+00	5	r
303	3.800000000000e-01	2.000000000000e-02	7.700000000000e+01	6.000000000000e+00	4	r
303	5.800000000000e-01	7.000000000000e-02	9.800000000000e+01	3.000000000000e+00	25	r
303	8.600000000000e-01	1.200000000000e-01	1.070000000000e+02	2.000000000000e+00	24	r
305	1.600000000000e-01	0.000000000000e+00	2.000000000000e+00	6.000000000000e+00	1	a
305	2.100000000000e-01	3.000000000000e-02	5.000000000000e+00	2.000000000000e+00	2	a
305	2.800000000000e-01	0.000000000000e+00	4.000000000000e+00	6.000000000000e+00	1	a
305	3.800000000000e-01	2.000000000000e-02	3.000000000000e+00	2.000000000000e+00	5	a
305	5.900000000000e-01	0.000000000000e+00	1.300000000000e+01	6.000000000000e+00	1	a
305	6.200000000000e-01	1.000000000000e-02	5.000000000000e+00	4.000000000000e+00	3	a
305	7.100000000000e-01	2.000000000000e-02	1.000000000000e+01	4.000000000000e+00	3	a
305	8.500000000000e-01	0.000000000000e+00	1.800000000000e+01	3.000000000000e+00	2	a
305	1.070000000000e+00	0.000000000000e+00	3.000000000000e+01	6.000000000000e+00	1	a
305	1.600000000000e-01	0.000000000000e+00	9.000000000000e+00	6.000000000000e+00	1	r
305	3.100000000000e-01	3.000000000000e-02	4.000000000000e+00	4.000000000000e+00	3	r
305	3.900000000000e-01	3.000000000000e-02	-3.000000000000e+00	6.000000000000e+00	2	r
305	4.700000000000e-01	1.000000000000e-02	1.100000000000e+01	0.000000000000e+00	3	r
305	5.700000000000e-01	3.000000000000e-02	1.000000000000e+01	0.000000000000e+00	4	r
305	6.300000000000e-01	3.000000000000e-02	0.000000000000e+00	2.000000000000e+00	2	r
305	7.200000000000e-01	1.000000000000e-02	-2.000000000000e+00	3.000000000000e+00	2	r
305	7.700000000000e-01	0.000000000000e+00	0.000000000000e+00	6.000000000000e+00	1	r
305	9.000000000000e-01	2.000000000000e-02	2.100000000000e+01	4.000000000000e+00	3	r
305	9.700000000000e-01	4.000000000000e-02	1.000000000000e+01	4.000000000000e+00	6	r
308	4.000000000000e-02	0.000000000000e+00	1.000000000000e+01	0.000000000000e+00	1	a
308	1.200000000000e-01	0.000000000000e+00	1.000000000000e+01	0.000000000000e+00	1	a
308	3.000000000000e-01	0.000000000000e+00	2.600000000000e+01	0.000000000000e+00	1	a
308	5.100000000000e-01	0.000000000000e+00	6.200000000000e+01	0.000000000000e+00	1	a
308	6.200000000000e-01	0.000000000000e+00	5.000000000000e+01	0.000000000000e+00	1	a
308	6.000000000000e-02	0.000000000000e+00	2.000000000000e+00	0.000000000000e+00	1	r
308	1.400000000000e-01	0.000000000000e+00	1.500000000000e+01	0.000000000000e+00	1	r
308	4.700000000000e-01	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1	r
317	1.900000000000e-01	0.000000000000e+00	4.400000000000e+01	1.400000000000e+01	1	a
317	2.700000000000e-01	0.000000000000e+00	3.400000000000e+01	1.400000000000e+01	1	a
317	3.600000000000e-01	0.000000000000e+00	3.200000000000e+01	1.400000000000e+01	1	a
317	5.300000000000e-01	0.000000000000e+00	4.100000000000e+01	0.000000000000e+00	2	a
317	6.100000000000e-01	1.000000000000e-02	4.900000000000e+01	1.000000000000e+00	2	a
317	9.700000000000e-01	1.900000000000e-01	6.700000000000e+01	2.000000000000e+00	16	a
317	1.580000000000e+00	1.800000000000e-01	8.700000000000e+01	2.000000000000e+00	16	a
317	2.330000000000e+00	4.300000000000e-01	1.030000000000e+02	5.000000000000e+00	14	a
317	3.400000000000e-01	0.000000000000e+00	2.400000000000e+01	1.400000000000e+01	1	r
317	3.800000000000e-01	1.000000000000e-02	4.700000000000e+01	1.400000000000e+01	2	r
317	5.400000000000e-01	0.000000000000e+00	3.400000000000e+01	1.400000000000e+01	1	r
317	5.600000000000e-01	0.000000000000e+00	5.000000000000e+01	1.400000000000e+01	1	r
317	9.800000000000e-01	1.900000000000e-01	6.400000000000e+01	2.000000000000e+00	16	r
317	2.120000000000e+00	8.700000000000e-01	1.030000000000e+02	6.000000000000e+00	13	r
318	8.000000000000e-02	0.000000000000e+00	-1.000000000000e+01	8.000000000000e+00	1	a
318	1.300000000000e-01	3.000000000000e-02	0.000000000000e+00	1.000000000000e+00	4	a
318	2.100000000000e-01	0.000000000000e+00	4.000000000000e+00	3.000000000000e+00	3	a
318	2.900000000000e-01	3.000000000000e-02	1.700000000000e+01	4.000000000000e+00	5	a
318	3.900000000000e-01	3.000000000000e-02	4.400000000000e+01	8.000000000000e+00	6	a
318	4.500000000000e-01	1.000000000000e-02	4.000000000000e+01	8.000000000000e+00	4	a
318	5.600000000000e-01	3.000000000000e-02	6.200000000000e+01	2.000000000000e+00	8	a
318	6.500000000000e-01	2.000000000000e-02	6.200000000000e+01	4.000000000000e+00	11	a
318	7.400000000000e-01	3.000000000000e-02	7.200000000000e+01	2.000000000000e+00	8	a
318	8.300000000000e-01	2.000000000000e-02	7.500000000000e+01	1.000000000000e+00	11	a
318	9.100000000000e-01	3.000000000000e-02	7.800000000000e+01	3.000000000000e+00	9	a
318	9.800000000000e-01	3.000000000000e-02	7.600000000000e+01	4.000000000000e+00	9	a
318	1.060000000000e+00	2.000000000000e-02	7.600000000000e+01	4.000000000000e+00	12	a
318	1.160000000000e+00	2.000000000000e-02	7.700000000000e+01	6.000000000000e+00	8	a
318	1.250000000000e+00	3.000000000000e-02	7.800000000000e+01	5.000000000000e+00	13	a
318	1.380000000000e+00	7.000000000000e-02	8.200000000000e+01	3.000000000000e+00	23	a
318	1.610000000000e+00	8.000000000000e-02	7.900000000000e+01	4.000000000000e+00	23	a
318	1.840000000000e+00	6.000000000000e-02	8.400000000000e+01	3.000000000000e+00	23	a
318	2.030000000000e+00	5.000000000000e-02	8.400000000000e+01	2.000000000000e+00	23	a
318	2.240000000000e+00	5.000000000000e-02	9.100000000000e+01	1.000000000000e+00	23	a
318	2.400000000000e+00	5.000000000000e-02	8.900000000000e+01	2.000000000000e+00	23	a
318	2.530000000000e+00	4.000000000000e-02	9.100000000000e+01	2.000000000000e+00	23	a
318	2.650000000000e+00	3.000000000000e-02	9.500000000000e+01	2.000000000000e+00	23	a
318	2.780000000000e+00	4.000000000000e-02	9.300000000000e+01	2.000000000000e+00	23	a
318	2.920000000000e+00	4.000000000000e-02	9.600000000000e+01	2.000000000000e+00	23	a
318	3.090000000000e+00	7.000000000000e-02	9.500000000000e+01	2.000000000000e+00	23	a
318	3.410000000000e+00	1.000000000000e-01	9.800000000000e+01	3.000000000000e+00	23	a
318	3.830000000000e+00	1.300000000000e-01	9.700000000000e+01	3.000000000000e+00	23	a
318	4.220000000000e+00	1.000000000000e-01	1.000000000000e+02	3.000000000000e+00	23	a
318	4.580000000000e+00	1.200000000000e-01	1.060000000000e+02	3.000000000000e+00	23	a
318	5.210000000000e+00	2.800000000000e-01	1.080000000000e+02	4.000000000000e+00	19	a
318	6.000000000000e-02	0.000000000000e+00	4.000000000000e+00	8.000000000000e+00	1	r
318	1.200000000000e-01	1.000000000000e-02	7.000000000000e+00	0.000000000000e+00	3	r
318	2.100000000000e-01	3.000000000000e-02	1.700000000000e+01	2.000000000000e+00	9	r
318	3.000000000000e-01	2.000000000000e-02	2.300000000000e+01	3.000000000000e+00	10	r
318	3.800000000000e-01	2.000000000000e-02	4.000000000000e+01	2.000000000000e+00	13	r
318	4.700000000000e-01	3.000000000000e-02	4.600000000000e+01	1.000000000000e+00	18	r
318	5.600000000000e-01	2.000000000000e-02	4.900000000000e+01	2.000000000000e+00	18	r
318	6.300000000000e-01	2.000000000000e-02	5.400000000000e+01	2.000000000000e+00	15	r
318	7.200000000000e-01	3.000000000000e-02	6.700000000000e+01	2.000000000000e+00	16	r
318	8.100000000000e-01	2.000000000000e-02	6.900000000000e+01	3.000000000000e+00	14	r
318	8.900000000000e-01	2.000000000000e-02	7.800000000000e+01	5.000000000000e+00	11	r
318	9.800000000000e-01	3.000000000000e-02	7.900000000000e+01	4.000000000000e+00	11	r
318	1.070000000000e+00	2.000000000000e-02	7.300000000000e+01	4.000000000000e+00	12	r
318	1.160000000000e+00	1.000000000000e-02	7.600000000000e+01	5.000000000000e+00	13	r
318	1.250000000000e+00	2.000000000000e-02	7.700000000000e+01	3.000000000000e+00	14	r
318	1.350000000000e+00	5.000000000000e-02	8.300000000000e+01	2.000000000000e+00	23	r
318	1.520000000000e+00	5.000000000000e-02	7.800000000000e+01	3.000000000000e+00	23	r
318	1.690000000000e+00	6.000000000000e-02	8.700000000000e+01	3.000000000000e+00	23	r
318	1.900000000000e+00	7.000000000000e-02	8.200000000000e+01	3.000000000000e+00	23	r
318	2.090000000000e+00	5.000000000000e-02	7.900000000000e+01	3.000000000000e+00	23	r
318	2.250000000000e+00	5.000000000000e-02	7.900000000000e+01	3.000000000000e+00	23	r
318	2.370000000000e+00	3.000000000000e-02	7.300000000000e+01	1.000000000000e+00	23	r
318	2.460000000000e+00	2.000000000000e-02	7.700000000000e+01	1.000000000000e+00	23	r
318	2.530000000000e+00	2.000000000000e-02	7.900000000000e+01	2.000000000000e+00	23	r
318	2.600000000000e+00	2.000000000000e-02	8.000000000000e+01	2.000000000000e+00	23	r
318	2.670000000000e+00	2.000000000000e-02	7.700000000000e+01	1.000000000000e+00	23	r
318	2.740000000000e+00	2.000000000000e-02	8.700000000000e+01	2.000000000000e+00	23	r
318	2.790000000000e+00	2.000000000000e-02	8.300000000000e+01	1.000000000000e+00	23	r
318	2.870000000000e+00	2.000000000000e-02	9.100000000000e+01	1.000000000000e+00	23	r
318	2.940000000000e+00	2.000000000000e-02	9.000000000000e+01	1.000000000000e+00	23	r
318	3.010000000000e+00	2.000000000000e-02	9.600000000000e+01	2.000000000000e+00	23	r
318	3.080000000000e+00	2.000000000000e-02	9.800000000000e+01	2.000000000000e+00	23	r
318	3.160000000000e+00	2.000000000000e-02	1.020000000000e+02	1.000000000000e+00	23	r
318	3.220000000000e+00	2.000000000000e-02	1.070000000000e+02	2.000000000000e+00	23	r
318	3.290000000000e+00	2.000000000000e-02	1.070000000000e+02	2.000000000000e+00	23	r
318	3.360000000000e+00	2.000000000000e-02	1.080000000000e+02	2.000000000000e+00	23	r
318	3.430000000000e+00	3.000000000000e-02	1.030000000000e+02	1.000000000000e+00	23	r
318	3.520000000000e+00	3.000000000000e-02	1.050000000000e+02	2.000000000000e+00	23	r
318	3.620000000000e+00	3.000000000000e-02	1.070000000000e+02	2.000000000000e+00	23	r
318	3.730000000000e+00	4.000000000000e-02	1.140000000000e+02	2.000000000000e+00	23	r
318	3.850000000000e+00	4.000000000000e-02	1.110000000000e+02	2.000000000000e+00	23	r
318	4.000000000000e+00	5.000000000000e-02	1.140000000000e+02	3.000000000000e+00	23	r
318	4.200000000000e+00	7.000000000000e-02	1.110000000000e+02	2.000000000000e+00	23	r
318	4.450000000000e+00	1.000000000000e-01	1.160000000000e+02	3.000000000000e+00	23	r
318	4.800000000000e+00	1.200000000000e-01	1.190000000000e+02	3.000000000000e+00	23	r
318	5.400000000000e+00	2.600000000000e-01	1.250000000000e+02	3.000000000000e+00	23	r
318	6.910000000000e+00	8.500000000000e-01	1.250000000000e+02	4.000000000000e+00	22	r
321	1.300000000000e-01	0.000000000000e+00	1.500000000000e+01	7.000000000000e+00	1	a
321	2.100000000000e-01	3.000000000000e-02	4.200000000000e+01	7.000000000000e+00	2	a
321	3.200000000000e-01	1.000000000000e-02	5.200000000000e+01	2.000000000000e+00	5	a
321	3.900000000000e-01	3.000000000000e-02	5.400000000000e+01	3.000000000000e+00	7	a
321	4.700000000000e-01	2.000000000000e-02	6.700000000000e+01	1.000000000000e+00	7	a
321	6.500000000000e-01	8.000000000000e-02	7.900000000000e+01	2.000000000000e+00	25	a
321	8.900000000000e-01	7.000000000000e-02	8.300000000000e+01	2.000000000000e+00	25	a
321	1.210000000000e+00	1.800000000000e-01	9.600000000000e+01	2.000000000000e+00	20	a
321	1.400000000000e-01	2.000000000000e-02	3.000000000000e+00	8.000000000000e+00	3	r
321	2.200000000000e-01	2.000000000000e-02	3.200000000000e+01	5.000000000000e+00	4	r
321	3.100000000000e-01	3.000000000000e-02	4.000000000000e+01	3.000000000000e+00	10	r
321	3.900000000000e-01	2.000000000000e-02	5.700000000000e+01	3.000000000000e+00	10	r
321	4.700000000000e-01	2.000000000000e-02	6.200000000000e+01	1.000000000000e+00	13	r
321	5.700000000000e-01	4.000000000000e-02	7.500000000000e+01	2.000000000000e+00	25	r
321	6.900000000000e-01	3.000000000000e-02	8.000000000000e+01	1.000000000000e+00	25	r
321	8.000000000000e-01	3.000000000000e-02	8.600000000000e+01	1.000000000000e+00	25	r
321	9.100000000000e-01	4.000000000000e-02	8.900000000000e+01	2.000000000000e+00	25	r
321	1.040000000000e+00	3.000000000000e-02	8.700000000000e+01	2.000000000000e+00	25	r
321	1.200000000000e+00	6.000000000000e-02	8.500000000000e+01	2.000000000000e+00	25	r
321	1.520000000000e+00	1.800000000000e-01	8.600000000000e+01	3.000000000000e+00	23	r
