variant	domain	name	radius_kpc	gbar_m_s2	gdyn_m_s2	response_log10_ratio	has_stellar_robustness	gbar_with_stars_m_s2	a	a2	a3	a_x_c	a_x_m	c	m	m_x_c	population_proxy	s	transition_balance	transition_product	v
primary	cluster	A2255	1.345318192151e+02	4.817591256172e-12	2.529920531961e-10	1.720276929711e+00	0	nan	-1.396351296114e+00	1.949796942158e+00	-2.722601487341e+00	-6.824475353403e-01	1.685678118183e+00	4.887362780697e-01	-1.207202029228e+00	-5.890976057591e-01	1.000000000000e+00	-9.628338901927e-01	4.557787659394e-01	2.922194226876e-03	-1.451570168262e+00
primary	cluster	A2255	3.292344619311e+02	7.328689155563e-12	1.140667404666e-10	1.192132729872e+00	0	nan	-1.214154944451e+00	1.474172229135e+00	-1.789873500976e+00	-4.073720053647e-01	1.408287994328e+00	3.355189609255e-01	-1.159891495533e+00	-3.885811828443e-01	1.000000000000e+00	-9.921320150705e-01	3.227747021890e-01	3.605393683245e-03	-1.327650975996e+00
primary	cluster	A2255	5.392289904373e+02	8.606396087748e-12	7.092441847059e-11	9.159744540605e-01	0	nan	-1.144359916529e+00	1.309559618559e+00	-1.498607535784e+00	-1.241421999247e-03	1.465591205613e+00	1.084817793175e-03	-1.280708267079e+00	-8.809050773058e-04	1.000000000000e+00	-1.280165858183e+00	9.942236770890e-04	2.243941044424e-03	-1.281250675976e+00
primary	cluster	A2255	7.512593706166e+02	8.441516348497e-12	6.585738032140e-11	8.921839854339e-01	0	nan	-1.152760780153e+00	1.328857416258e+00	-1.531854711877e+00	1.510685964339e-02	1.601895542176e+00	-1.310493894612e-02	-1.389616622769e+00	1.820231967444e-02	1.000000000000e+00	-1.396169092242e+00	-1.390224007229e-02	1.416899610458e-03	-1.383064153296e+00
primary	cluster	A2255	9.639678351108e+02	7.849048476765e-12	5.768158980610e-11	8.662202104444e-01	0	nan	-1.184364234696e+00	1.402718640426e+00	-1.661329789062e+00	1.061547161059e-01	1.767971124180e+00	-8.963012643923e-02	-1.492759636257e+00	1.339352335623e-01	1.000000000000e+00	-1.537574699477e+00	-9.645681433030e-02	9.119061931181e-04	-1.447944573038e+00
primary	cluster	A2255	1.176984564949e+03	7.181284185455e-12	5.437366673557e-11	8.791865075831e-01	0	nan	-1.222979132615e+00	1.495677958811e+00	-1.829182932738e+00	1.806253209857e-01	1.963134841914e+00	-1.476928887572e-01	-1.605207145044e+00	2.371656937582e-01	1.000000000000e+00	-1.679053589423e+00	-1.603657530996e-01	5.584558386338e-04	-1.531360700666e+00
primary	cluster	A2255	1.390167137597e+03	6.493198884281e-12	4.831284776934e-11	8.716039320905e-01	0	nan	-1.266722540692e+00	1.604585995097e+00	-2.032565248467e+00	2.736211835870e-01	2.196313181854e+00	-2.160071955754e-01	-1.733854977156e+00	3.746749456826e-01	1.000000000000e+00	-1.841858574944e+00	-2.350926232068e-01	3.171312429082e-04	-1.625851379368e+00
primary	cluster	A2255	1.715121271047e+03	5.493184440607e-12	3.967562859489e-11	8.586996349091e-01	0	nan	-1.339357064796e+00	1.793877347018e+00	-2.402642298105e+00	4.174013723553e-01	2.593128122360e+00	-3.116430885583e-01	-1.936099185586e+00	6.035523390439e-01	1.000000000000e+00	-2.091920729866e+00	-3.366966539295e-01	1.282060578748e-04	-1.780277641307e+00
primary	cluster	A2319	1.598522925267e+02	1.450257239419e-11	1.855899582524e-10	1.107109432009e+00	1	2.089428425282e-11	-9.177362039839e-01	8.422397401028e-01	-7.729539019263e-01	-1.967653013526e-01	8.460916717562e-01	2.144028975848e-01	-9.219334140718e-01	-1.976651515892e-01	1.000000000000e+00	-8.147319652794e-01	1.913045961190e-01	9.008980511139e-03	-1.029134862864e+00
primary	cluster	A2319	3.912002516519e+02	1.495933456418e-11	1.428596531782e-10	9.799973162044e-01	1	1.696892676121e-11	-9.042689708033e-01	8.177023715577e-01	-7.394228819519e-01	-3.027416723200e-01	8.342006009580e-01	3.347916185281e-01	-9.225137961075e-01	-3.082918047774e-01	1.000000000000e+00	-7.551179868434e-01	2.922861183308e-01	8.843567754456e-03	-1.089909605372e+00
primary	cluster	A2319	6.407181650794e+02	1.414594424335e-11	1.093780484017e-10	8.882982281620e-01	1	1.519344992272e-11	-9.285493040823e-01	8.622038101117e-01	-8.005987478563e-01	7.112084840186e-02	1.115654712502e+00	-7.659350783980e-02	-1.201502933228e+00	9.241135376959e-02	1.000000000000e+00	-1.239799687148e+00	-7.764769014014e-02	3.102855000121e-03	-1.163206179309e+00
primary	cluster	A2319	8.926551956792e+02	1.261725624871e-11	8.994942247494e-11	8.530334558768e-01	1	1.340231705872e-11	-9.782163226447e-01	9.569071738886e-01	-9.360622167536e-01	5.874770201021e-02	1.253397609835e+00	-6.005594125784e-02	-1.281309236843e+00	7.699789124408e-02	1.000000000000e+00	-1.311337207472e+00	-6.218841939485e-02	2.232345858065e-03	-1.251281266214e+00
primary	cluster	A2319	1.145397917400e+03	1.118659123399e-11	7.708197894943e-11	8.382550869616e-01	1	1.182296437327e-11	-1.030483477106e+00	1.061896196589e+00	-1.094266484987e+00	1.448103332762e-01	1.466755640175e+00	-1.405265940632e-01	-1.423366480648e+00	1.999938234936e-01	1.000000000000e+00	-1.493629777680e+00	-1.488547527816e-01	1.226179192345e-03	-1.353103183617e+00
primary	cluster	A2319	1.398506763051e+03	9.909241651742e-12	6.038873538185e-11	7.849155155525e-01	1	1.041667655777e-11	-1.083140826584e+00	1.173194050213e+00	-1.270734373292e+00	-8.884494776529e-02	1.484380413532e+00	8.202529678941e-02	-1.370440830130e+00	-1.123807167411e-01	1.000000000000e+00	-1.329428181735e+00	8.647427476467e-02	1.535861489048e-03	-1.411453478525e+00
primary	cluster	A2319	1.651812907499e+03	9.013992849960e-12	4.700159047085e-11	7.171953448819e-01	1	9.382322975927e-12	-1.124264036802e+00	1.263969624446e+00	-1.421035592374e+00	7.290075521972e-02	1.662904772742e+00	-6.484309097631e-02	-1.479105190870e+00	9.602916176067e-02	1.000000000000e+00	-1.511526736358e+00	-6.975096889281e-02	9.672812703558e-04	-1.446683645382e+00
primary	cluster	A2319	2.037927293132e+03	7.942305749117e-12	3.478739660072e-11	6.414753267160e-01	1	8.184286924018e-12	-1.179234644282e+00	1.390594346275e+00	-1.639837029270e+00	5.659499158500e-02	1.819619693823e+00	-4.799298583995e-02	-1.543051421230e+00	7.406020839268e-02	1.000000000000e+00	-1.567047914150e+00	-5.211587014549e-02	7.324353076783e-04	-1.519054928310e+00
stellar_augmented	cluster	A2319	1.598522925267e+02	2.089428425282e-11	1.855899582524e-10	9.485269753757e-01	1	2.089428425282e-11	-7.591537473506e-01	5.763144121165e-01	-4.375112456104e-01	6.145720503924e-02	7.645948962771e-01	-8.095488595520e-02	-1.007167387299e+00	8.451989997365e-02	1.000000000000e+00	-1.047644830276e+00	-7.730731053670e-02	6.747647055332e-03	-9.666899443211e-01
stellar_augmented	cluster	A2319	3.912002516519e+02	1.696892676121e-11	1.428596531782e-10	9.252552162155e-01	1	1.696892676121e-11	-8.495268708144e-01	7.216959042358e-01	-6.131000632050e-01	-2.922468867867e-01	7.627377754592e-01	3.440113512907e-01	-8.978383164360e-01	-3.082810129995e-01	1.000000000000e+00	-7.258326407907e-01	2.957309374714e-01	9.635952984675e-03	-1.069843992081e+00
stellar_augmented	cluster	A2319	6.407181650794e+02	1.519344992272e-11	1.093780484017e-10	8.572737713612e-01	1	1.519344992272e-11	-8.975248472815e-01	8.055508514877e-01	-7.230019049589e-01	-2.266793978761e-02	1.022412864553e+00	2.525605820972e-02	-1.139147141887e+00	-2.875397844648e-02	1.000000000000e+00	-1.126519112782e+00	2.512746750699e-02	3.980431693471e-03	-1.151775170992e+00
stellar_augmented	cluster	A2319	8.926551956792e+02	1.340231705872e-11	8.994942247494e-11	8.268184914501e-01	1	1.340231705872e-11	-9.520013582181e-01	9.063065860490e-01	-8.628051008807e-01	1.575839340792e-02	1.175589464357e+00	-1.655291063599e-02	-1.234861120952e+00	2.066394369382e-02	1.000000000000e+00	-1.243137576270e+00	-1.700268087968e-02	2.706734390303e-03	-1.226584665634e+00
stellar_augmented	cluster	A2319	1.145397917400e+03	1.182296437327e-11	7.708197894943e-11	8.142264749967e-01	1	1.182296437327e-11	-1.006454865142e+00	1.012951395567e+00	-1.019489860220e+00	1.504523290411e-01	1.421909621735e+00	-1.494874079822e-01	-1.412790251190e+00	2.115006042985e-01	1.000000000000e+00	-1.487533955181e+00	-1.579041622451e-01	1.285591938884e-03	-1.338046547199e+00
stellar_augmented	cluster	A2319	1.398506763051e+03	1.041667655777e-11	6.038873538185e-11	7.632267556732e-01	1	1.041667655777e-11	-1.061452066705e+00	1.126680489912e+00	-1.195917334533e+00	2.330577213235e-02	1.500776673040e+00	-2.195649983960e-02	-1.413890198263e+00	3.117731567558e-02	1.000000000000e+00	-1.424868448183e+00	-2.341949748576e-02	1.279113623308e-03	-1.402911948343e+00
stellar_augmented	cluster	A2319	1.651812907499e+03	9.382322975927e-12	4.700159047085e-11	6.998021751597e-01	1	9.382322975927e-12	-1.106870867080e+00	1.225163116389e+00	-1.356097360952e+00	7.177292833306e-02	1.637178445120e+00	-6.484309097631e-02	-1.479105190870e+00	9.602916176067e-02	1.000000000000e+00	-1.511526736358e+00	-6.975096889281e-02	9.672812703558e-04	-1.446683645382e+00
stellar_augmented	cluster	A2319	2.037927293132e+03	8.184286924018e-12	3.478739660072e-11	6.284410820526e-01	1	8.184286924018e-12	-1.166200399619e+00	1.360023372070e+00	-1.586059799999e+00	5.596943926544e-02	1.799507184071e+00	-4.799298583995e-02	-1.543051421230e+00	7.406020839268e-02	1.000000000000e+00	-1.567047914150e+00	-5.211587014549e-02	7.324353076783e-04	-1.519054928310e+00
primary	cluster	A3266	1.447069691297e+02	8.444640695954e-12	2.811829228693e-10	1.522407765205e+00	0	nan	-1.152600070185e+00	1.328486921790e+00	-1.531214119295e+00	-2.215538705411e-01	1.385649996787e+00	1.922209413935e-01	-1.202194961314e+00	-2.308251795964e-01	1.000000000000e+00	-1.106084490617e+00	1.923659501284e-01	3.074916320536e-03	-1.298305432011e+00
primary	cluster	A3266	3.541356951753e+02	9.806412961599e-12	1.557537914144e-10	1.200928449175e+00	0	nan	-1.087671068012e+00	1.183028352190e+00	-1.286745711314e+00	-9.160876797767e-02	1.330312850002e+00	8.422469869051e-02	-1.223083788037e+00	-1.025580686519e-01	1.000000000000e+00	-1.180971438691e+00	8.557290369778e-02	2.837932488150e-03	-1.265196137382e+00
primary	cluster	A3266	5.800128808307e+02	1.051265451570e-11	9.433389954230e-11	9.529553953836e-01	0	nan	-1.057468853905e+00	1.118240376980e+00	-1.182504369836e+00	-7.448679449630e-04	1.299863440128e+00	7.043875970551e-04	-1.229221489907e+00	2.136281073788e-04	1.000000000000e+00	-1.228869296109e+00	4.606663939709e-04	2.775689864032e-03	-1.229573683706e+00
primary	cluster	A3266	8.080799468415e+02	1.039632041309e-11	7.225702775109e-11	8.420004372316e-01	0	nan	-1.062301590119e+00	1.128484668370e+00	-1.198791057635e+00	-1.387685200872e-02	1.346550110604e+00	1.306300596534e-02	-1.267577986448e+00	-1.653676952860e-02	1.000000000000e+00	-1.261046483465e+00	1.349139221134e-02	2.363472855473e-03	-1.274109489431e+00
primary	cluster	A3266	1.036876376588e+03	9.589350179764e-12	7.064164559163e-11	8.672716292471e-01	0	nan	-1.097392067751e+00	1.204269350363e+00	-1.321555632525e+00	3.577403332298e-01	1.744206175411e+00	-3.259913605562e-01	-1.589410226908e+00	5.181029397324e-01	1.000000000000e+00	-1.752405907186e+00	-3.417272386883e-01	5.957956304493e-04	-1.426414546630e+00
primary	cluster	A3266	1.266004226448e+03	8.240009677317e-12	6.758547237866e-11	9.139256318313e-01	0	nan	-1.163253524302e+00	1.353158761800e+00	-1.574066698604e+00	3.227987208031e-01	2.014763253552e+00	-2.774964477300e-01	-1.732007005748e+00	4.806989064560e-01	1.000000000000e+00	-1.870755229613e+00	-2.983018557596e-01	3.187398095953e-04	-1.593258781883e+00
primary	cluster	A3266	1.495310772614e+03	6.993278351813e-12	6.396397223244e-11	9.612546113673e-01	0	nan	-1.234500431342e+00	1.523991314984e+00	-1.881367935710e+00	4.625887012790e-01	2.396731644994e+00	-3.747173265675e-01	-1.941458734355e+00	7.276733393555e-01	1.000000000000e+00	-2.128817397639e+00	-3.980421671658e-01	1.255011413443e-04	-1.754100071071e+00
primary	cluster	A85	1.524899972452e+02	1.574054583518e-11	9.402207480230e-11	7.762100422922e-01	1	2.100620039127e-11	-8.821614577262e-01	7.782088374976e-01	-6.865058425023e-01	-5.047526131746e-02	9.200670399798e-01	5.721771323762e-02	-1.042968984783e+00	-5.965468359716e-02	1.000000000000e+00	-1.014360128165e+00	5.486013511026e-02	5.797129659402e-03	-1.071577841402e+00
primary	cluster	A85	3.731827949027e+02	1.358908301249e-11	8.137774708836e-11	7.773155107564e-01	1	1.474009091430e-11	-9.459910943961e-01	8.948991506767e-01	-8.465666269228e-01	5.698783808520e-02	1.160943519998e+00	-6.024141075195e-02	-1.227224576294e+00	7.405415814207e-02	1.000000000000e+00	-1.257345281670e+00	-6.149656985072e-02	2.788367617112e-03	-1.197103870918e+00
primary	cluster	A85	6.112087284532e+02	1.125852749979e-11	6.862966267467e-11	7.850302713172e-01	1	1.190775037488e-11	-1.027699653093e+00	1.056166576967e+00	-1.085422024758e+00	4.850454818298e-02	1.395355250103e+00	-4.719720205899e-02	-1.357746152685e+00	6.462958352689e-02	1.000000000000e+00	-1.381344753715e+00	-4.972356128237e-02	1.623156523012e-03	-1.334147551656e+00
primary	cluster	A85	8.515423245258e+02	9.358194263254e-12	5.963551780015e-11	8.043129381692e-01	1	9.787833724780e-12	-1.107989189741e+00	1.227640044583e+00	-1.360211898292e+00	1.537218875637e-01	1.687604230158e+00	-1.387395192904e-01	-1.523123371404e+00	2.112521275667e-01	1.000000000000e+00	-1.592493131049e+00	-1.492526203229e-01	7.988457527785e-04	-1.453753611759e+00
primary	cluster	A85	1.092644512980e+03	7.877571714475e-12	5.020011917883e-11	8.043123826748e-01	1	8.184630589782e-12	-1.182788880529e+00	1.398989535902e+00	-1.654709267041e+00	8.792095277885e-02	1.877077886293e+00	-7.433359767430e-02	-1.586993179589e+00	1.181569412317e-01	1.000000000000e+00	-1.624159978427e+00	-8.108505876763e-02	6.060041114431e-04	-1.549826380752e+00
primary	cluster	A85	1.334096018583e+03	6.783402339388e-12	4.298710212769e-11	8.018905923378e-01	1	7.022265597746e-12	-1.247733669202e+00	1.556839309259e+00	-1.942520823700e+00	3.893193006657e-01	2.262165736964e+00	-3.120211550553e-01	-1.813019711500e+00	5.683304045702e-01	1.000000000000e+00	-1.969030289027e+00	-3.338536937183e-01	2.277165522602e-04	-1.657009133972e+00
primary	cluster	A85	1.575735611721e+03	5.755755889365e-12	4.936478987991e-11	9.333149262445e-01	1	5.939327165324e-12	-1.319078879503e+00	1.739969090350e+00	-2.295156478068e+00	6.495083610946e-01	2.798891557020e+00	-4.923953913503e-01	-2.121853060126e+00	1.045324582949e+00	1.000000000000e+00	-2.368050755801e+00	-5.063425444935e-01	5.616459795714e-05	-1.875655364451e+00
primary	cluster	A85	1.944066756899e+03	4.332038507861e-12	6.736733152043e-11	1.191757036454e+00	1	4.456327090813e-12	-1.442488937596e+00	2.080774335088e+00	-3.001493959999e+00	7.492192620293e-01	3.593777610494e+00	-5.193934195972e-01	-2.491372735573e+00	1.294006774398e+00	1.000000000000e+00	-2.751069445372e+00	-5.326854062006e-01	1.036062554476e-05	-2.231676025775e+00
stellar_augmented	cluster	A85	1.524899972452e+02	2.100620039127e-11	9.402207480230e-11	6.508823264387e-01	1	2.100620039127e-11	-7.568337418727e-01	5.727973128370e-01	-4.335123336091e-01	4.328661689910e-01	9.900154791358e-01	-5.719435393035e-01	-1.308101666670e+00	7.466437323929e-01	1.000000000000e+00	-1.594073436322e+00	-5.311114985994e-01	1.961269409053e-03	-1.022129897018e+00
stellar_augmented	cluster	A85	3.731827949027e+02	1.474009091430e-11	8.137774708836e-11	7.420055002242e-01	1	1.474009091430e-11	-9.106810838639e-01	8.293400365075e-01	-7.552642833383e-01	1.242594756276e-01	1.139280725932e+00	-1.364467515899e-01	-1.251020523122e+00	1.710376722870e-01	1.000000000000e+00	-1.319243898917e+00	-1.391472531269e-01	2.524160460241e-03	-1.182797147327e+00
stellar_augmented	cluster	A85	6.112087284532e+02	1.190775037488e-11	6.862966267467e-11	7.606821424247e-01	1	1.190775037488e-11	-1.003351524200e+00	1.006714281115e+00	-1.010088308392e+00	7.047938525606e-02	1.366515435348e+00	-7.024396092110e-02	-1.361950824201e+00	9.907512660204e-02	1.000000000000e+00	-1.397072804661e+00	-7.382809367295e-02	1.610292040927e-03	-1.326828843740e+00
stellar_augmented	cluster	A85	8.515423245258e+02	9.787833724780e-12	5.963551780015e-11	7.848184115057e-01	1	9.787833724780e-12	-1.088494663078e+00	1.184820631549e+00	-1.289670934145e+00	1.809648692042e-01	1.659061624047e+00	-1.662524175291e-01	-1.524179842422e+00	2.537607962870e-01	1.000000000000e+00	-1.607306051187e+00	-1.782916267934e-01	7.981776397614e-04	-1.441053633658e+00
stellar_augmented	cluster	A85	1.092644512980e+03	8.184630589782e-12	5.020011917883e-11	7.877056657213e-01	1	8.184630589782e-12	-1.166182163575e+00	1.359980838641e+00	-1.585985396827e+00	5.718769749004e-02	1.822778948568e+00	-4.903839149342e-02	-1.563031064529e+00	7.708218717667e-02	1.000000000000e+00	-1.587550260276e+00	-5.341967045748e-02	6.737407887782e-04	-1.538511868782e+00
stellar_augmented	cluster	A85	1.334096018583e+03	7.022265597746e-12	4.298710212769e-11	7.868609177579e-01	1	7.022265597746e-12	-1.232703994622e+00	1.519559138356e+00	-1.873166619916e+00	4.052942719915e-01	2.238814203099e+00	-3.287847478062e-01	-1.816181510619e+00	5.990728860370e-01	1.000000000000e+00	-1.980573884523e+00	-3.506969546233e-01	2.236338120020e-04	-1.651789136716e+00
stellar_augmented	cluster	A85	1.575735611721e+03	5.939327165324e-12	4.936478987991e-11	9.196800439259e-01	1	5.939327165324e-12	-1.305443997184e+00	1.704184029784e+00	-2.224716811778e+00	6.415858457674e-01	2.759135316446e+00	-4.914694518887e-01	-2.113560843972e+00	1.039379958144e+00	1.000000000000e+00	-2.359295569916e+00	-5.054059795736e-01	5.832207188645e-05	-1.867826118028e+00
stellar_augmented	cluster	A85	1.944066756899e+03	4.456327090813e-12	6.736733152043e-11	1.179472284705e+00	1	4.456327090813e-12	-1.430204185847e+00	2.045484013216e+00	-2.925459797785e+00	7.435437539505e-01	3.563524270494e+00	-5.198864339150e-01	-2.491619242732e+00	1.295314208051e+00	1.000000000000e+00	-2.751562459690e+00	-5.330893194992e-01	1.034230500665e-05	-2.231676025775e+00
primary	cluster	ZW1215	1.329000832450e+02	7.870517294838e-12	1.682359649239e-10	1.329915565831e+00	1	1.202471733159e-11	-1.183177968465e+00	1.399910105061e+00	-1.656342794139e+00	-5.230638972109e-01	1.218571544487e+00	4.420838717015e-01	-1.029913991779e+00	-4.553208263571e-01	1.000000000000e+00	-8.088720559287e-01	3.961996861380e-01	5.852803085583e-03	-1.250955927630e+00
primary	cluster	ZW1215	3.252411660053e+02	1.040938731198e-11	9.957431906141e-11	9.807221771256e-01	1	1.201477121016e-11	-1.061756078003e+00	1.127325969176e+00	-1.196945199663e+00	-9.321063041674e-02	1.250238743531e+00	8.778911875133e-02	-1.177519742465e+00	-1.032551413182e-01	1.000000000000e+00	-1.133625183090e+00	8.817516878917e-02	3.411074100287e-03	-1.221414301841e+00
primary	cluster	ZW1215	5.326886734221e+02	9.952718733305e-12	7.731660665441e-11	8.903310540851e-01	1	1.086026508783e-11	-1.081239515092e+00	1.169078888996e+00	-1.264054291042e+00	6.758425585357e-02	1.462665326985e+00	-6.250627627851e-02	-1.352767177456e+00	8.453306435064e-02	1.000000000000e+00	-1.384020315595e+00	-6.573209839137e-02	1.655198789003e-03	-1.321514039317e+00
primary	cluster	ZW1215	7.421473590692e+02	8.776945853496e-12	6.839129302796e-11	8.916573955962e-01	1	9.485547649723e-12	-1.135837826921e+00	1.290127569064e+00	-1.465375694497e+00	2.180471028446e-01	1.757706492527e+00	-1.919702775138e-01	-1.547497759686e+00	2.970226406939e-01	1.000000000000e+00	-1.643482898443e+00	-2.057094606596e-01	7.167222343574e-04	-1.451512620929e+00
primary	cluster	ZW1215	9.522759482756e+02	7.522690873622e-12	5.710773039646e-11	8.803216846345e-01	1	8.026854939345e-12	-1.202808030119e+00	1.446747157320e+00	-1.740159098377e+00	1.079505210154e-01	1.913772871321e+00	-8.974875317776e-02	-1.591087541318e+00	1.435120260154e-01	1.000000000000e+00	-1.635961917907e+00	-9.777628076989e-02	5.965957620916e-04	-1.546213164730e+00
primary	cluster	ZW1215	1.162708883006e+03	6.511617453923e-12	5.120323744285e-11	8.956085425215e-01	1	6.904237682918e-12	-1.265492367454e+00	1.601470932085e+00	-2.026649241254e+00	3.536485968111e-01	2.298612654664e+00	-2.794553376268e-01	-1.816378125842e+00	5.076458249773e-01	1.000000000000e+00	-1.956105794655e+00	-3.021570623829e-01	2.194740741260e-04	-1.676650457028e+00
primary	cluster	ZW1215	1.373305757472e+03	5.580364804993e-12	4.827484059234e-11	9.370582573926e-01	1	5.895211243135e-12	-1.332518655064e+00	1.775605966094e+00	-2.366028073863e+00	4.065320125472e-01	2.622059075740e+00	-3.050854192564e-01	-1.967746617111e+00	6.005038385725e-01	1.000000000000e+00	-2.120289326739e+00	-3.306722293174e-01	1.116106518017e-04	-1.815203907483e+00
primary	cluster	ZW1215	1.694318565790e+03	4.416479440214e-12	4.490429779080e-11	1.007211696291e+00	1	4.632063432765e-12	-1.434105033016e+00	2.056657245723e+00	-2.949462507281e+00	4.776744170806e-01	3.125642962103e+00	-3.330818915515e-01	-2.179507700024e+00	7.259574797483e-01	1.000000000000e+00	-2.346048645800e+00	-3.612365504574e-01	4.272561816354e-05	-2.012966754249e+00
stellar_augmented	cluster	ZW1215	1.329000832450e+02	1.202471733159e-11	1.682359649239e-10	1.145843967331e+00	1	1.202471733159e-11	-9.991063699641e-01	9.982135385028e-01	-9.973215049025e-01	-5.647147859090e-01	9.463558499757e-01	5.652198833737e-01	-9.472022983997e-01	-5.186987731164e-01	1.000000000000e+00	-6.645923567128e-01	4.557097001764e-01	7.813339627822e-03	-1.229812240087e+00
stellar_augmented	cluster	ZW1215	3.252411660053e+02	1.201477121016e-11	9.957431906141e-11	9.184318399525e-01	1	1.201477121016e-11	-9.994657408297e-01	9.989317670923e-01	-9.983980786352e-01	1.625077335294e-02	1.187936553303e+00	-1.625946011861e-02	-1.188571558558e+00	1.941495067699e-02	1.000000000000e+00	-1.196701288617e+00	-1.646670847278e-02	3.265615278026e-03	-1.180441828499e+00
stellar_augmented	cluster	ZW1215	5.326886734221e+02	1.086026508783e-11	7.731660665441e-11	8.524323589797e-01	1	1.086026508783e-11	-1.043340819986e+00	1.088560066650e+00	-1.135739152543e+00	-6.000537354037e-02	1.330012375107e+00	5.751272488423e-02	-1.274763097187e+00	-7.324022698896e-02	1.000000000000e+00	-1.246006734745e+00	5.943343834706e-02	2.293873650053e-03	-1.303519459629e+00
stellar_augmented	cluster	ZW1215	7.421473590692e+02	9.485547649723e-12	6.839129302796e-11	8.579384047078e-01	1	9.485547649723e-12	-1.102118836033e+00	1.214665928738e+00	-1.338706199549e+00	2.563454583267e-01	1.697328050479e+00	-2.325933011449e-01	-1.540059016312e+00	3.582408858492e-01	1.000000000000e+00	-1.656355666884e+00	-2.473619053585e-01	7.408489339778e-04	-1.423762365739e+00
stellar_augmented	cluster	ZW1215	9.522759482756e+02	8.026854939345e-12	5.710773039646e-11	8.521494860487e-01	1	8.026854939345e-12	-1.174635831534e+00	1.379769336723e+00	-1.620726502166e+00	8.015404434068e-02	1.824161187512e+00	-6.823735679511e-02	-1.552958915897e+00	1.082106452979e-01	1.000000000000e+00	-1.587077594294e+00	-7.390261173873e-02	7.099572436138e-04	-1.518840237499e+00
stellar_augmented	cluster	ZW1215	1.162708883006e+03	6.904237682918e-12	5.120323744285e-11	8.701816872774e-01	1	6.904237682918e-12	-1.240065512210e+00	1.537762474573e+00	-1.906926210690e+00	3.316398988522e-01	2.226944026440e+00	-2.674374019652e-01	-1.795827724029e+00	4.806597116261e-01	1.000000000000e+00	-1.929546425012e+00	-2.894628637128e-01	2.410980777584e-04	-1.662109023047e+00
stellar_augmented	cluster	ZW1215	1.373305757472e+03	5.895211243135e-12	4.827484059234e-11	9.132214765899e-01	1	5.895211243135e-12	-1.308681874261e+00	1.712648248020e+00	-2.241311719169e+00	3.958216878240e-01	2.560750995883e+00	-3.024582945702e-01	-1.956740630590e+00	5.917534754743e-01	1.000000000000e+00	-2.107969777875e+00	-3.278703611146e-01	1.168826726362e-04	-1.805511483305e+00
stellar_augmented	cluster	ZW1215	1.694318565790e+03	4.632063432765e-12	4.490429779080e-11	9.865134112123e-01	1	4.632063432765e-12	-1.413406747938e+00	1.997718635117e+00	-2.823588999356e+00	4.082523570303e-01	3.032440875841e+00	-2.888427960500e-01	-2.145483513691e+00	6.197242543115e-01	1.000000000000e+00	-2.289904911716e+00	-3.164797621350e-01	4.977457927690e-05	-2.001062115666e+00
