case,grid,model,component,azimuth_nodes,r_kpc,sigma_hi_msun_pc2,gbar_inward,radial_rms_deviation,tangential_rms
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.8375,8.064819059602979,26.526466297516826,41.35866722047427,66.38777646921122
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.84375,8.095416600441144,28.124171393065023,40.6709425227854,66.29063936318268
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.8500000000000001,8.084528742099012,30.04468598364411,40.06518098773969,66.12747956245354
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.8562500000000001,8.059560531674062,32.069166832347456,39.677845255512786,65.88894031469684
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.8625,8.03424081335105,34.10263900623376,39.551068458312606,65.61981097678498
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.86875,8.009350539248231,36.11336058003968,39.69832536690548,65.35119259660084
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.875,7.985821764769717,38.06765872942683,40.110694723810745,65.06685321547943
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.8812500000000001,7.938123717665789,40.0911736405963,40.69106762874745,64.71838981955882
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.8875000000000001,7.886795371427254,42.01824614516564,41.436945870915324,64.33779054488775
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.89375,7.843627644030092,43.80942226218737,42.28278457036039,63.963493932669586
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.9,7.813365881983503,45.44581626411596,43.164912775194125,63.6190354432652
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.90625,7.797493755791607,46.90977456930395,44.022846377863395,63.324849004240846
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.9125000000000001,7.777942820114133,48.30770022312015,44.7902877005706,63.04386039388751
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.9187500000000001,7.766997142037761,49.53099688381693,45.451987527354824,62.82815864407536
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.925,7.774091399795566,50.56217852609382,45.96972130680766,62.719221268714875
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.93125,7.799490414254848,51.42225723986008,46.32691781202882,62.71928483952261
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.9375,7.8407543579855465,52.1670503358222,46.52099455445683,62.823396454378305
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.9437500000000001,7.910110852376575,52.90336330429379,46.5736524765311,62.94464173220372
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.9500000000000001,7.988602434610847,53.63461867489293,46.5879067221657,63.12238170878379
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.95625,8.075627234082507,54.361581334301995,46.692781152791575,63.33502438223614
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.9625,8.177759694090355,55.04765902327547,47.12159667740059,63.54547275018282
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.96875,8.296476205430864,55.72056332697555,48.07656773878585,63.73882606671756
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.9750000000000001,8.459158832563881,56.33924387830134,49.640827285045965,63.88941794689025
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.9812500000000001,8.642070553736827,56.975880653951876,51.76132094646456,63.98889509543807
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.9875,8.830130381418972,57.70090017744471,54.2948084193683,64.01902564839287
f4-stars-h0p4,nf96,newton,atomic_helium,1024,0.99375,9.017189720221047,58.65311411808894,57.01387867417928,64.0119057176389
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.0,9.201742316106799,59.92950315039502,59.72736462715061,63.98160207653777
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.00625,9.385040786563799,61.3138618808049,62.37464164253843,64.01952636364936
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.0125,9.565033211625618,62.748694531471735,64.93454402554727,64.07590250382006
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.01875,9.735193654160494,64.3004924955286,67.31797273630087,64.14422359423027
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.0250000000000001,9.893066023212727,65.99671543377164,69.45834117816058,64.23264862665764
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.03125,10.03790107814639,67.83995322339157,71.3044707944092,64.3466880448878
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.0375,10.16778087433722,69.49711986020674,72.95152611914459,64.61310276032316
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.04375,10.285619914201739,70.97645008250524,74.40867935441379,64.95957286323232
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.05,10.388180078057806,72.4163588819464,75.59862434730239,65.33982706374168
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.0562500000000001,10.47529870914521,73.89641602351261,76.46170659928288,65.76648990605744
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.0625,10.543842292287751,75.4655589445638,76.97484930235177,66.23769781245672
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.06875,10.584418372438016,77.01634390536563,77.15133322154436,66.83975856330362
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.075,10.6055103531126,78.6146075947932,76.97984676687705,67.53202159155778
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.08125,10.610768588936764,80.34786124239405,76.52160316205504,68.2768881402654
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.0875000000000001,10.600350887706774,82.22156127240662,75.8606264934913,69.06004005860805
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.09375,10.577017579398422,84.20853013311535,75.08037957796208,69.87056966325147
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.1,10.517675889217873,86.43696186299265,74.23298648371325,70.6327599030917
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.10625,10.432122081678468,88.90573872294297,73.36834070213868,71.36671795782306
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.1125,10.338162064531863,91.48408884866616,72.5864822493898,72.09081804567299
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.1187500000000001,10.245772433182347,94.0154109009132,71.96449717503145,72.79419426647178
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.125,10.161112251420104,96.38419232056478,71.55602359459388,73.46209103249238
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.13125,10.065598309731076,98.65553563560105,71.38343604494888,73.98984420792945
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.1375,9.962463399401354,100.75698003925018,71.4402335040315,74.4166534627521
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.14375,9.858193269506106,102.54842921346668,71.6867478324144,74.7908346766406
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.1500000000000001,9.759285933091448,103.96416013530437,72.06345603400563,75.12700559303467
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.15625,9.668940355270792,104.98401124095201,72.48713587273305,75.42904911396309
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.1625,9.582857237614444,105.66839451980748,72.96502136435133,75.61016688973139
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.16875,9.498462422123938,105.9380052850283,73.48259235376018,75.71283504550047
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.175,9.410187631407199,105.83683619527339,73.89106402671152,75.79959081182383
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.1812500000000001,9.319023742774082,105.46305261651294,74.1154999144955,75.90201158614909
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.1875,9.229436393611225,104.89725424894108,74.12294465852293,76.02785919715102
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.19375,9.15969389899781,104.12629675352645,73.98582226759784,76.12561065771465
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.2000000000000002,9.123107068551889,102.8256593141496,74.03534189856188,76.20221438553416
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.20625,9.117680062588063,101.04970294597193,74.37515383956273,76.296430920243
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.2125000000000001,9.134816469214034,99.12587958198445,74.89938233404682,76.41793823515071
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.21875,9.16732163779124,97.27689346100307,75.45715943844145,76.5827571745286
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.225,9.223542017830024,95.76342665148327,75.86324463381318,76.80003432541339
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.2312500000000002,9.291044546860483,94.84677671113491,75.90502563658553,77.14280310145934
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.2375,9.3673405834396,94.48007431591292,75.6684126897316,77.51766804269812
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.2437500000000001,9.449877648647416,94.48087060323384,75.30301877872603,77.88920654584295
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.25,9.541246217092207,94.73186173349806,74.88187571809381,78.26294728069729
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.25625,9.641012463847023,95.27974416628898,74.43367161025836,78.6489267869919
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.2625000000000002,9.749000869254209,96.156627179675,73.88991394861155,79.10194743081561
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.26875,9.86146919883532,97.26791225668873,73.24054786045787,79.57264596045152
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.2750000000000001,9.96869904915567,98.51325299511494,72.49328267567479,80.04073784990159
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.28125,10.065960046035336,99.85086297409997,71.63051195116513,80.50614453814873
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.2875,10.147852302042121,101.35336385495008,70.63724034821489,80.97319992289177
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.2937500000000002,10.220563311938255,103.04176160884704,69.47794029285023,81.48014477222083
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.3,10.280203525055253,104.83282823981136,68.18903412940871,81.99699119780655
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.3062500000000001,10.32861801651677,106.72902296183032,66.85206814737126,82.49858763718608
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.3125,10.36032114010061,108.7051104190133,65.5434748761924,82.99350695165141
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.31875,10.380426093168866,110.73450568280296,64.31667448166459,83.47411173357601
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.3250000000000002,10.383161720426209,112.80300687674618,63.2315379178384,83.95448278377386
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.33125,10.366644999138893,114.93950795124258,62.29973207555406,84.44345168134517
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.3375000000000001,10.333969130707388,117.15078397473287,61.52460017333216,84.93499785949906
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.34375,10.284937550476506,119.43314962789646,60.894436093658534,85.4189451340606
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.35,10.225401737600063,121.7710900988546,60.371805505851434,85.89199174930512
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.3562500000000002,10.148880356765462,124.13270899164225,59.92106032165431,86.34842611138423
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.3625,10.051789636746376,126.51946410802447,59.517902323221286,86.82942179940272
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.3687500000000001,9.937299969387162,128.9256826306373,59.13749687237256,87.356849474497
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.375,9.80684425646881,131.34932297168936,58.754255941223484,87.92487016270748
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.38125,9.660713377711108,133.76701381274987,58.34630190597232,88.54015379993179
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.3875000000000002,9.50436194655249,136.14716438138962,57.8948976931431,89.15905758464694
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.39375,9.34625820445348,138.50925506291279,57.39683009114531,89.78458079810204
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.4000000000000001,9.18850772105449,140.83770625977058,56.83628994727714,90.40362449393837
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.40625,9.034224541042299,143.11815620928337,56.193533284366836,90.99886405901168
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.4125,8.877256210687435,145.3342293259539,55.476410506013735,91.59795327297942
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.4187500000000002,8.723721509381686,147.47408177981816,54.71470665977058,92.16092939188155
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.425,8.579537786890647,149.55552594879515,53.933098833080656,92.65619481845195
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.4312500000000001,8.454205230150336,151.65155524500986,53.14474721921049,93.09004000504945
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.4375,8.345438189802795,153.7813300852729,52.36723459065425,93.47368666276634
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.44375,8.24982018192297,155.97189834206264,51.62913177706372,93.80646374384419
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.4500000000000002,8.161088412542192,158.24544939287694,50.9619906292997,94.07628781779017
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.45625,8.082318906119387,160.6276297979375,50.37038174987432,94.22752024185358
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.4625000000000001,8.007545562058457,163.1049849670669,49.885926445609655,94.28608161059735
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.46875,7.935283356486498,165.66929178860775,49.51970183862025,94.21989234962905
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.475,7.8600258223397645,168.30582205721768,49.28671696995402,94.03155504840859
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.4812500000000002,7.779147865236979,171.03101874063367,49.19525977496846,93.73295130390468
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.4875,7.687624645770653,173.81844845462075,49.255122700813544,93.3301717937125
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.4937500000000001,7.585468209839408,176.608227684536,49.48604777613141,92.8214754368254
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.5,7.473799137046036,179.35539614154166,49.8908178784609,92.22052759093124
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.50625,7.357717252563747,182.0102707793351,50.467339570012456,91.53202316310637
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.5125000000000002,7.2311859901753515,184.54464871965033,51.22109325811752,90.7484735367428
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.51875,7.0946676312136265,186.9336944341369,52.15697635214901,89.8902131864249
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.5250000000000001,6.950609677231039,189.1260042782346,53.25335622689121,88.94191559512471
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.53125,6.801398144478179,191.09239273495876,54.47619781128628,87.89530964403646
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.5375,6.666521053178744,192.66027256828588,55.81378039325318,86.70964956439775
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.5437500000000002,6.5273913489046285,193.93492763824386,57.23241263368118,85.45255535790679
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.55,6.380235450326692,194.92493444623472,58.67948214011393,84.14609299571323
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.5562500000000001,6.228254346741148,195.611096014289,60.09498580770166,82.80522147159704
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.5625,6.0752680650709925,195.9921501168794,61.406485011266355,81.42195660677318
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.56875,5.939339281656524,195.95634905452545,62.559043457096195,79.9310008037169
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.5750000000000002,5.822693590878664,195.5430084516875,63.51943638388634,78.36811004544636
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.58125,5.713823939116011,194.87320256983597,64.29490344577121,76.83097492040763
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.5875000000000001,5.612754000435145,194.0177501748814,64.87778430453541,75.35023349693037
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.59375,5.518828996085377,193.03375076904038,65.30651640457403,73.93128115166401
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.6,5.428125573304623,192.02873990156127,65.64403470307829,72.53837773266287
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.6062500000000002,5.351662214299285,190.9858372189164,65.93661329001812,71.198035886862
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.6125,5.289535790014012,189.9892238571204,66.23215602218787,69.94210234327264
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.6187500000000001,5.234565431697491,189.10500057773243,66.58814313586208,68.80320035096577
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.625,5.185693266223117,188.36390019291076,67.01737133443757,67.81225793093267
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.63125,5.1286024034993725,187.78321924948344,67.57569711242459,66.93550881792994
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.6375000000000002,5.074623158054282,187.32250357448797,68.15884285407387,66.14198071022906
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.64375,5.028669690889873,186.95159277757924,68.70767254144256,65.39848273297973
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.6500000000000001,4.993018716011038,186.61186858579723,69.19319402383266,64.6828755367636
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.65625,4.964145423037607,186.29523393472746,69.57956398062007,64.01891525088635
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.6625,4.928373978111391,185.9153032512747,69.85389937233037,63.33114517727701
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.6687500000000002,4.8905165715502985,185.5385087622858,69.95484062600667,62.672893462397994
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.675,4.856799093587012,185.17476716187338,69.88265690726901,62.01710878359435
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.6812500000000001,4.826322837543869,184.82036894413497,69.64201847404597,61.42463406725338
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.6875,4.79724469531328,184.43160821649687,69.19570107013585,60.87689235654989
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.69375,4.763690018349599,183.94945622978153,68.50882935334752,60.36103955777241
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.7000000000000002,4.722506597253257,183.41478931446613,67.58965141765736,59.893242530974824
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.70625,4.677228720791501,182.836429398491,66.4571579563744,59.46247144447191
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.7125000000000001,4.624885729023567,182.28959192711463,65.1711958997858,59.08817307846199
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.71875,4.567271941836269,181.82110207185676,63.77216870478921,58.758848915579144
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.725,4.509220834124582,181.61542737765146,62.34601524633109,58.544341354903516
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.7312500000000002,4.447606579077908,181.60343326147103,60.92188515819646,58.379045293857196
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.7375,4.3801773529605175,181.73663838562405,59.539769575391645,58.184794532308246
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.7437500000000001,4.305902622672374,182.02783897999782,58.26595093780212,57.91610742141594
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.75,4.227206563408562,182.47342137117354,57.16582388261448,57.56567390414781
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.75625,4.148873704378238,183.12837704527976,56.32056686577988,57.15700827052104
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.7625000000000002,4.062072090833255,183.83071814009529,55.674367130626145,56.66097942228129
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.76875,3.964585590349032,184.48613169732297,55.18767353605173,56.03216766229083
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.7750000000000001,3.8594952259078896,185.05226280959243,54.869722444690034,55.26860283640368
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.78125,3.750026609245973,185.4289066075369,54.72105975460149,54.385905848616744
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.7875,3.6477019217154085,185.56577429040553,54.71311011920564,53.43816800835769
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.7937500000000002,3.5452238054619,185.23840087532798,54.70710759485469,52.3867605113888
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.8,3.438966913454924,184.4461933613887,54.69355951947368,51.22519985204987
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.8062500000000001,3.332772564551883,183.22231187973244,54.71237865987944,49.96528688811635
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.8125,3.2292126381556523,181.5235144350339,54.72780178347011,48.62742112018713
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.81875,3.1374899435419366,179.31819993457856,54.65561493215448,47.218997196592646
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.8250000000000002,3.060687206220525,176.7678896513439,54.497380833432736,45.8200709401729
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.83125,3.002537065820972,174.12941738945096,54.280843393890336,44.59662763121731
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.8375000000000001,2.9603613259791084,171.36411470116965,53.8559106465961,43.552150457949566
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.84375,2.9319114747610797,168.51378893528553,53.190702259638435,42.67316290371345
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.85,2.914883920847661,165.65883116962064,52.32497681038632,41.90393438834974
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.8562500000000002,2.914306657603854,163.15581531767305,51.50491845342545,41.361725816978336
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.8625,2.9306440904811586,160.90284011632122,50.63938889597809,40.987864327470454
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.8687500000000001,2.961581191502252,158.92436333853968,49.70898991693828,40.725521550222886
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.875,3.00537765721002,157.2432839527724,48.767278442773474,40.54939162847335
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.88125,3.0504247345633315,155.86683847477516,47.86348992136088,40.38223129008898
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.8875000000000002,3.099991938154875,154.81397316067057,47.073757020621656,40.25527717390288
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.89375,3.1540811412056113,154.00243884269037,46.361134961694724,40.11915198846747
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.9000000000000001,3.2117126563862146,153.38654828653594,45.72890557218214,39.96977979761666
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.90625,3.265856040301884,153.01355476589677,45.18480499093443,39.810485844581166
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.9125,3.309436935094485,152.8096319843032,44.68463331633221,39.58167846047651
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.9187500000000002,3.344024205431819,152.7587242441727,44.25219859676507,39.326498470191375
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.925,3.3709554591617286,152.84575498312168,43.87109639262113,39.081363494452475
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.9312500000000001,3.389247152038862,153.05457171971096,43.54266504521123,38.84239371215237
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.9375,3.3971286320507375,153.3759457762483,43.272308073133026,38.60794372122962
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.94375,3.3961653373563427,153.84353451092275,43.109511314463525,38.422002343111814
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.9500000000000002,3.3858377206362373,154.41491443841656,43.05540705584134,38.251188768303244
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.95625,3.366182889656658,155.0351987114644,43.06454001494751,38.08302603925838
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.9625000000000001,3.3406456870335393,155.66110917274906,43.13887066541171,37.90984590920722
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.96875,3.3133514483912028,156.25675831625605,43.27001873546385,37.727517057831314
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.975,3.280879979653724,156.71958558454864,43.36351012349355,37.57981453287389
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.9812500000000002,3.2469400858446145,157.11941267647208,43.501088483930445,37.43685404091254
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.9875,3.212653992448927,157.4768001466392,43.685810324671664,37.28383527098887
f4-stars-h0p4,nf96,newton,atomic_helium,1024,1.9937500000000001,3.1756334533696027,157.80143348925765,43.905216028410685,37.119708174726085
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.0,3.1384397200391567,158.08242499525042,44.13194163413943,36.94857449171352
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.00625,3.097837884147526,158.15002952307148,44.14352997871601,36.75762881305567
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.0125,3.0592964850417377,158.12994270895646,44.06858774092071,36.571894188730894
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.0187500000000003,3.022697499535993,158.02194140815885,43.970209137967956,36.390745625642616
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.025,2.9846672436705415,157.87572796265442,43.847270718388245,36.23259652254841
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.03125,2.9451364294700193,157.73192974060615,43.66097463780902,36.08775316242835
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.0375,2.9008079917423935,157.35138506342582,43.08963353091605,35.96476409682194
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.04375,2.856620223536649,156.881788524544,42.41817968370208,35.8472654892155
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.0500000000000003,2.8151594065083905,156.31840111577986,41.72255520583198,35.721494052804786
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.05625,2.7744535979631997,155.67508978399124,41.024119010631225,35.584799948542575
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.0625,2.734624202066203,154.97643512493593,40.326772843709314,35.42248228140785
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.06875,2.7014706634157735,154.3761708102662,39.76125006279661,35.244153770022734
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.075,2.67250447957737,153.78693571632883,39.331775960656394,35.033215954237484
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.0812500000000003,2.643944008455226,153.11785893994272,38.93396105852862,34.77722859418572
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.0875,2.6139822191396265,152.34781342348737,38.59842394099915,34.45910341136444
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.09375,2.586070363203647,151.40714763948844,38.36516153854439,34.073145374363115
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.1,2.5637736868790264,150.4442734581847,38.59856679805505,33.59060146033605
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.10625,2.540668455765367,149.32773817996676,38.94515511150582,33.067242480369934
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.1125000000000003,2.517716459974407,148.13187181290115,39.28700455888152,32.51713899354804
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.11875,2.4946460188827695,146.86871380487275,39.58917417655179,31.96148776462253
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.125,2.4705935765787204,145.52675977270607,39.82817048588651,31.408233174607037
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.13125,2.4461947259527816,144.13709505338988,40.054028321651074,30.857295985959606
f4-stars-h0p4,nf96,newton,atomic_helium,1024,2.1375,2.4190220024280173,142.70952777565,40.1048017183778,30.363097700754512
