galaxy,split,role,band,channels,pixels,mean_square,median,q05,q95,upper_to_lower_tail_ratio,above_median_plus_3_fraction,below_median_minus_3_fraction,lag,channel_pairs,pixel_pairs,product,normalized_product
NGC4214,9062028-reverse,validation,band_ends,30,37,1.1530615701075373,0.21182876344064194,-1.4274989310126731,2.055376471486426,1.1245754672988506,0.0036036036036036037,0.0,1,28,1036,0.39600118864809025,0.3475999281523918
NGC4214,9062028-reverse,validation,band_ends,30,37,1.1530615701075373,0.21182876344064194,-1.4274989310126731,2.055376471486426,1.1245754672988506,0.0036036036036036037,0.0,2,26,962,0.17788407405135698,0.15547353596013724
NGC4214,9062028-reverse,validation,band_ends,30,37,1.1530615701075373,0.21182876344064194,-1.4274989310126731,2.055376471486426,1.1245754672988506,0.0036036036036036037,0.0,3,24,888,0.1497975598255617,0.12873241425037257
NGC4214,9062028-reverse,validation,band_ends,30,37,1.1530615701075373,0.21182876344064194,-1.4274989310126731,2.055376471486426,1.1245754672988506,0.0036036036036036037,0.0,6,18,666,0.15758001726086932,0.13561320806328916
NGC4214,9062028-reverse,validation,band_center,72,37,1.3346921181042302,-0.016381659539555643,-1.463676282765457,2.2963524069205867,1.5979704680345233,0.015015015015015015,0.0,1,71,2627,0.8452319772074187,0.6303017213451798
NGC4214,9062028-reverse,validation,band_center,72,37,1.3346921181042302,-0.016381659539555643,-1.463676282765457,2.2963524069205867,1.5979704680345233,0.015015015015015015,0.0,2,70,2590,0.7839196696699768,0.5831113320063068
NGC4214,9062028-reverse,validation,band_center,72,37,1.3346921181042302,-0.016381659539555643,-1.463676282765457,2.2963524069205867,1.5979704680345233,0.015015015015015015,0.0,3,69,2553,0.7841117192144024,0.5840901791045444
NGC4214,9062028-reverse,validation,band_center,72,37,1.3346921181042302,-0.016381659539555643,-1.463676282765457,2.2963524069205867,1.5979704680345233,0.015015015015015015,0.0,6,66,2442,0.7554580308665049,0.5568858483351677
NGC5055,9062028-forward,calibration,band_ends,26,414,1.0,-0.018806509059713063,-1.6148947662140918,1.6603322456122758,1.0520337751658413,0.000650315867707172,0.0008361204013377926,1,24,9936,0.446052709011426,0.446052709011426
NGC5055,9062028-forward,calibration,band_ends,26,414,1.0,-0.018806509059713063,-1.6148947662140918,1.6603322456122758,1.0520337751658413,0.000650315867707172,0.0008361204013377926,2,22,9108,0.2862981056579999,0.2862981056579999
NGC5055,9062028-forward,calibration,band_ends,26,414,1.0,-0.018806509059713063,-1.6148947662140918,1.6603322456122758,1.0520337751658413,0.000650315867707172,0.0008361204013377926,3,20,8280,0.2368598459376288,0.2368598459376288
NGC5055,9062028-forward,calibration,band_ends,26,414,1.0,-0.018806509059713063,-1.6148947662140918,1.6603322456122758,1.0520337751658413,0.000650315867707172,0.0008361204013377926,6,14,5796,0.11924480774512848,0.11924480774512848
NGC5055,9062028-forward,calibration,band_center,61,414,1.0,-0.20550288882229195,-1.2882386596711322,1.9551793718077817,1.995576685285042,0.013344420685831948,0.0,1,60,24840,0.860307902564798,0.860307902564798
NGC5055,9062028-forward,calibration,band_center,61,414,1.0,-0.20550288882229195,-1.2882386596711322,1.9551793718077817,1.995576685285042,0.013344420685831948,0.0,2,59,24426,0.7455144871905748,0.7455144871905748
NGC5055,9062028-forward,calibration,band_center,61,414,1.0,-0.20550288882229195,-1.2882386596711322,1.9551793718077817,1.995576685285042,0.013344420685831948,0.0,3,58,24012,0.6057351180042265,0.6057351180042265
NGC5055,9062028-forward,calibration,band_center,61,414,1.0,-0.20550288882229195,-1.2882386596711322,1.9551793718077817,1.995576685285042,0.013344420685831948,0.0,6,55,22770,0.16803567402298367,0.16803567402298367
NGC5055,9062028-forward,validation,band_ends,26,36,1.287895129005057,-0.3177328728964857,-2.0233117790641097,1.5378396548770892,1.0879429389420516,0.009615384615384616,0.0010683760683760685,1,24,864,0.49104552927282613,0.38357597496241325
NGC5055,9062028-forward,validation,band_ends,26,36,1.287895129005057,-0.3177328728964857,-2.0233117790641097,1.5378396548770892,1.0879429389420516,0.009615384615384616,0.0010683760683760685,2,22,792,0.3476909050397707,0.2642968684906046
NGC5055,9062028-forward,validation,band_ends,26,36,1.287895129005057,-0.3177328728964857,-2.0233117790641097,1.5378396548770892,1.0879429389420516,0.009615384615384616,0.0010683760683760685,3,20,720,0.3393401195511261,0.25613174718625625
NGC5055,9062028-forward,validation,band_ends,26,36,1.287895129005057,-0.3177328728964857,-2.0233117790641097,1.5378396548770892,1.0879429389420516,0.009615384615384616,0.0010683760683760685,6,14,504,0.2350806207361332,0.18891986615822814
NGC5055,9062028-forward,validation,band_center,61,36,1.9601786159187868,-0.17522665249414693,-1.4195138453782523,3.4023940246191247,2.8752370815782364,0.06147540983606557,0.0,1,60,2160,1.7369339289020806,0.8864328093730209
NGC5055,9062028-forward,validation,band_center,61,36,1.9601786159187868,-0.17522665249414693,-1.4195138453782523,3.4023940246191247,2.8752370815782364,0.06147540983606557,0.0,2,59,2124,1.4658172303789248,0.750383838314903
NGC5055,9062028-forward,validation,band_center,61,36,1.9601786159187868,-0.17522665249414693,-1.4195138453782523,3.4023940246191247,2.8752370815782364,0.06147540983606557,0.0,3,58,2088,1.1332067571845383,0.5829267582256265
NGC5055,9062028-forward,validation,band_center,61,36,1.9601786159187868,-0.17522665249414693,-1.4195138453782523,3.4023940246191247,2.8752370815782364,0.06147540983606557,0.0,6,55,1980,0.11613343179027677,0.060060562200908524
NGC5055,9062028-reverse,calibration,band_ends,26,309,1.0000000000000002,-0.07970477301812565,-1.5575510279728388,1.7344976973273345,1.2275989225963524,0.0023649489668907146,0.0,1,24,7416,0.37506582313042847,0.37506582313042836
NGC5055,9062028-reverse,calibration,band_ends,26,309,1.0000000000000002,-0.07970477301812565,-1.5575510279728388,1.7344976973273345,1.2275989225963524,0.0023649489668907146,0.0,2,22,6798,0.23815672693969375,0.2381567269396937
NGC5055,9062028-reverse,calibration,band_ends,26,309,1.0000000000000002,-0.07970477301812565,-1.5575510279728388,1.7344976973273345,1.2275989225963524,0.0023649489668907146,0.0,3,20,6180,0.24215199016391994,0.24215199016391994
NGC5055,9062028-reverse,calibration,band_ends,26,309,1.0000000000000002,-0.07970477301812565,-1.5575510279728388,1.7344976973273345,1.2275989225963524,0.0023649489668907146,0.0,6,14,4326,0.12459688933348158,0.12459688933348158
NGC5055,9062028-reverse,calibration,band_center,61,309,0.9999999999999998,-0.1949294869754468,-1.2513273121653348,2.1635733946190294,2.2325896791490782,0.014165207703326436,0.0,1,60,18540,0.8496485934171553,0.8496485934171553
NGC5055,9062028-reverse,calibration,band_center,61,309,0.9999999999999998,-0.1949294869754468,-1.2513273121653348,2.1635733946190294,2.2325896791490782,0.014165207703326436,0.0,2,59,18231,0.7402454902677184,0.7402454902677184
NGC5055,9062028-reverse,calibration,band_center,61,309,0.9999999999999998,-0.1949294869754468,-1.2513273121653348,2.1635733946190294,2.2325896791490782,0.014165207703326436,0.0,3,58,17922,0.6071946351733882,0.6071946351733882
NGC5055,9062028-reverse,calibration,band_center,61,309,0.9999999999999998,-0.1949294869754468,-1.2513273121653348,2.1635733946190294,2.2325896791490782,0.014165207703326436,0.0,6,55,16995,0.16240128352575306,0.16240128352575306
NGC5055,9062028-reverse,validation,band_ends,26,42,1.4949912499341198,0.1716979031573449,-1.623855218596239,2.2316359405637485,1.1472442738951742,0.018315018315018316,0.007326007326007326,1,24,1008,0.7215638897125857,0.46894656428858045
NGC5055,9062028-reverse,validation,band_ends,26,42,1.4949912499341198,0.1716979031573449,-1.623855218596239,2.2316359405637485,1.1472442738951742,0.018315018315018316,0.007326007326007326,2,22,924,0.4283195539664961,0.29619250641897726
NGC5055,9062028-reverse,validation,band_ends,26,42,1.4949912499341198,0.1716979031573449,-1.623855218596239,2.2316359405637485,1.1472442738951742,0.018315018315018316,0.007326007326007326,3,20,840,0.420632896324651,0.2918167374265391
NGC5055,9062028-reverse,validation,band_ends,26,42,1.4949912499341198,0.1716979031573449,-1.623855218596239,2.2316359405637485,1.1472442738951742,0.018315018315018316,0.007326007326007326,6,14,588,0.3284643431350977,0.21469654995004953
NGC5055,9062028-reverse,validation,band_center,61,42,1.5167613013138979,-0.27585814780978557,-1.3826188169145652,2.3359885418612003,2.35990197572129,0.04371584699453552,0.0,1,60,2520,1.331713343303985,0.8688545835196961
NGC5055,9062028-reverse,validation,band_center,61,42,1.5167613013138979,-0.27585814780978557,-1.3826188169145652,2.3359885418612003,2.35990197572129,0.04371584699453552,0.0,2,59,2478,1.1826035959925516,0.7624881104728879
NGC5055,9062028-reverse,validation,band_center,61,42,1.5167613013138979,-0.27585814780978557,-1.3826188169145652,2.3359885418612003,2.35990197572129,0.04371584699453552,0.0,3,58,2436,0.9782534318539156,0.623300753000728
NGC5055,9062028-reverse,validation,band_center,61,42,1.5167613013138979,-0.27585814780978557,-1.3826188169145652,2.3359885418612003,2.35990197572129,0.04371584699453552,0.0,6,55,2310,0.29773436891531607,0.18333471491446454
NGC6946,9062028-forward,calibration,band_ends,34,370,0.9999999999999997,-0.028914205147897033,-1.6123409224345766,1.673450887179166,1.075114543503594,0.0008744038155802862,0.0005564387917329094,1,32,11840,0.4311517995096333,0.4311517995096334
NGC6946,9062028-forward,calibration,band_ends,34,370,0.9999999999999997,-0.028914205147897033,-1.6123409224345766,1.673450887179166,1.075114543503594,0.0008744038155802862,0.0005564387917329094,2,30,11100,0.2903254647755821,0.29032546477558213
NGC6946,9062028-forward,calibration,band_ends,34,370,0.9999999999999997,-0.028914205147897033,-1.6123409224345766,1.673450887179166,1.075114543503594,0.0008744038155802862,0.0005564387917329094,3,28,10360,0.18226659811253113,0.18226659811253115
NGC6946,9062028-forward,calibration,band_ends,34,370,0.9999999999999997,-0.028914205147897033,-1.6123409224345766,1.673450887179166,1.075114543503594,0.0008744038155802862,0.0005564387917329094,6,22,8140,0.1779509217093024,0.17795092170930243
NGC6946,9062028-forward,calibration,band_center,81,370,1.0,-0.15930911692330885,-1.3559389746492547,1.9407908201684694,1.755012148102982,0.011344678011344677,0.0,1,80,29600,0.8007328751289869,0.8007328751289869
NGC6946,9062028-forward,calibration,band_center,81,370,1.0,-0.15930911692330885,-1.3559389746492547,1.9407908201684694,1.755012148102982,0.011344678011344677,0.0,2,79,29230,0.7176977321682205,0.7176977321682205
NGC6946,9062028-forward,calibration,band_center,81,370,1.0,-0.15930911692330885,-1.3559389746492547,1.9407908201684694,1.755012148102982,0.011344678011344677,0.0,3,78,28860,0.6613932979614936,0.6613932979614936
NGC6946,9062028-forward,calibration,band_center,81,370,1.0,-0.15930911692330885,-1.3559389746492547,1.9407908201684694,1.755012148102982,0.011344678011344677,0.0,6,75,27750,0.43751850950491655,0.43751850950491655
NGC6946,9062028-forward,validation,band_ends,34,41,1.2902355281496407,0.005586640524518568,-1.6418846230324888,1.8918649819411042,1.1449537136957257,0.01721664275466284,0.0028694404591104736,1,32,1312,0.6036402251863837,0.46765907383714256
NGC6946,9062028-forward,validation,band_ends,34,41,1.2902355281496407,0.005586640524518568,-1.6418846230324888,1.8918649819411042,1.1449537136957257,0.01721664275466284,0.0028694404591104736,2,30,1230,0.47643170452928724,0.36871083689753054
NGC6946,9062028-forward,validation,band_ends,34,41,1.2902355281496407,0.005586640524518568,-1.6418846230324888,1.8918649819411042,1.1449537136957257,0.01721664275466284,0.0028694404591104736,3,28,1148,0.37982844378255787,0.29457579875512013
NGC6946,9062028-forward,validation,band_ends,34,41,1.2902355281496407,0.005586640524518568,-1.6418846230324888,1.8918649819411042,1.1449537136957257,0.01721664275466284,0.0028694404591104736,6,22,902,0.20614865754570547,0.17034913157999
NGC6946,9062028-forward,validation,band_center,81,41,1.5681091506869014,-0.1863716873804016,-1.4002035636507728,2.152233559419393,1.9266302792981598,0.03071364046973803,0.0006022282445046673,1,80,3280,1.3289382994158392,0.8469726470270657
NGC6946,9062028-forward,validation,band_center,81,41,1.5681091506869014,-0.1863716873804016,-1.4002035636507728,2.152233559419393,1.9266302792981598,0.03071364046973803,0.0006022282445046673,2,79,3239,1.160415260880367,0.7457938179494621
NGC6946,9062028-forward,validation,band_center,81,41,1.5681091506869014,-0.1863716873804016,-1.4002035636507728,2.152233559419393,1.9266302792981598,0.03071364046973803,0.0006022282445046673,3,78,3198,1.0038206816049366,0.656332994355406
NGC6946,9062028-forward,validation,band_center,81,41,1.5681091506869014,-0.1863716873804016,-1.4002035636507728,2.152233559419393,1.9266302792981598,0.03071364046973803,0.0006022282445046673,6,75,3075,0.5622873722421714,0.36837528047043006
NGC6946,9062028-reverse,calibration,band_ends,34,359,1.0,-0.06999134809766941,-1.5551459454620975,1.771941423339269,1.2402296533341735,0.005489103719482222,0.0007373422906767164,1,32,11488,0.3869050382238754,0.3869050382238754
NGC6946,9062028-reverse,calibration,band_ends,34,359,1.0,-0.06999134809766941,-1.5551459454620975,1.771941423339269,1.2402296533341735,0.005489103719482222,0.0007373422906767164,2,30,10770,0.3305766609506086,0.3305766609506086
NGC6946,9062028-reverse,calibration,band_ends,34,359,1.0,-0.06999134809766941,-1.5551459454620975,1.771941423339269,1.2402296533341735,0.005489103719482222,0.0007373422906767164,3,28,10052,0.26202673756193817,0.26202673756193817
NGC6946,9062028-reverse,calibration,band_ends,34,359,1.0,-0.06999134809766941,-1.5551459454620975,1.771941423339269,1.2402296533341735,0.005489103719482222,0.0007373422906767164,6,22,7898,0.1675949287629889,0.1675949287629889
NGC6946,9062028-reverse,calibration,band_center,81,359,1.0,-0.12744494687686997,-1.4002866553722564,1.8335492494365688,1.5406426291856121,0.010626225110904776,0.0,1,80,28720,0.8066998411911955,0.8066998411911955
NGC6946,9062028-reverse,calibration,band_center,81,359,1.0,-0.12744494687686997,-1.4002866553722564,1.8335492494365688,1.5406426291856121,0.010626225110904776,0.0,2,79,28361,0.7078513601332264,0.7078513601332264
NGC6946,9062028-reverse,calibration,band_center,81,359,1.0,-0.12744494687686997,-1.4002866553722564,1.8335492494365688,1.5406426291856121,0.010626225110904776,0.0,3,78,28002,0.6320204163738216,0.6320204163738216
NGC6946,9062028-reverse,calibration,band_center,81,359,1.0,-0.12744494687686997,-1.4002866553722564,1.8335492494365688,1.5406426291856121,0.010626225110904776,0.0,6,75,26925,0.37939064282808105,0.37939064282808105
NGC6946,9062028-reverse,validation,band_ends,34,39,1.0815904544222175,-0.10000706403098972,-1.6880592481268915,1.671103472656443,1.1152722526531764,0.005279034690799397,0.005279034690799397,1,32,1248,0.39539340012378205,0.3626118724289099
NGC6946,9062028-reverse,validation,band_ends,34,39,1.0815904544222175,-0.10000706403098972,-1.6880592481268915,1.671103472656443,1.1152722526531764,0.005279034690799397,0.005279034690799397,2,30,1170,0.25050114387784755,0.22924454731774385
NGC6946,9062028-reverse,validation,band_ends,34,39,1.0815904544222175,-0.10000706403098972,-1.6880592481268915,1.671103472656443,1.1152722526531764,0.005279034690799397,0.005279034690799397,3,28,1092,0.17316841857193957,0.1596483093420961
NGC6946,9062028-reverse,validation,band_ends,34,39,1.0815904544222175,-0.10000706403098972,-1.6880592481268915,1.671103472656443,1.1152722526531764,0.005279034690799397,0.005279034690799397,6,22,858,0.147370693369758,0.13239221781194133
NGC6946,9062028-reverse,validation,band_center,81,39,1.953213345901574,-0.12803819726536553,-1.5219043937998897,2.9126801915419045,2.18149948421678,0.052231718898385564,0.0,1,80,3120,1.7111476463692317,0.8703561804167165
NGC6946,9062028-reverse,validation,band_center,81,39,1.953213345901574,-0.12803819726536553,-1.5219043937998897,2.9126801915419045,2.18149948421678,0.052231718898385564,0.0,2,79,3081,1.5691986449976834,0.7932188881072211
NGC6946,9062028-reverse,validation,band_center,81,39,1.953213345901574,-0.12803819726536553,-1.5219043937998897,2.9126801915419045,2.18149948421678,0.052231718898385564,0.0,3,78,3042,1.4351890692090716,0.7202610964468501
NGC6946,9062028-reverse,validation,band_center,81,39,1.953213345901574,-0.12803819726536553,-1.5219043937998897,2.9126801915419045,2.18149948421678,0.052231718898385564,0.0,6,75,2925,0.938994209858373,0.4717355411448968
NGC7331,9062028-forward,calibration,band_ends,34,399,0.9999999999999999,0.005157202516065275,-1.6772863666545261,1.595988063271363,0.9455478269262506,7.371369600471768e-05,0.0006634232640424591,1,32,12768,0.5038447785981959,0.5038447785981959
NGC7331,9062028-forward,calibration,band_ends,34,399,0.9999999999999999,0.005157202516065275,-1.6772863666545261,1.595988063271363,0.9455478269262506,7.371369600471768e-05,0.0006634232640424591,2,30,11970,0.3860413620972985,0.3860413620972985
NGC7331,9062028-forward,calibration,band_ends,34,399,0.9999999999999999,0.005157202516065275,-1.6772863666545261,1.595988063271363,0.9455478269262506,7.371369600471768e-05,0.0006634232640424591,3,28,11172,0.43267760900569247,0.43267760900569247
NGC7331,9062028-forward,calibration,band_ends,34,399,0.9999999999999999,0.005157202516065275,-1.6772863666545261,1.595988063271363,0.9455478269262506,7.371369600471768e-05,0.0006634232640424591,6,22,8778,0.4189637816120467,0.41896378161204684
NGC7331,9062028-forward,calibration,band_center,82,399,1.0,-0.003127863417653053,-1.6229929667580165,1.6319581902468558,1.009396430784735,0.0004278990158322636,0.0003973348004156733,1,81,32319,0.6539349084492398,0.6539349084492398
NGC7331,9062028-forward,calibration,band_center,82,399,1.0,-0.003127863417653053,-1.6229929667580165,1.6319581902468558,1.009396430784735,0.0004278990158322636,0.0003973348004156733,2,80,31920,0.5933828492956336,0.5933828492956336
NGC7331,9062028-forward,calibration,band_center,82,399,1.0,-0.003127863417653053,-1.6229929667580165,1.6319581902468558,1.009396430784735,0.0004278990158322636,0.0003973348004156733,3,79,31521,0.5773928321740567,0.5773928321740568
NGC7331,9062028-forward,calibration,band_center,82,399,1.0,-0.003127863417653053,-1.6229929667580165,1.6319581902468558,1.009396430784735,0.0004278990158322636,0.0003973348004156733,6,76,30324,0.5477891595769593,0.5477891595769593
NGC7331,9062028-forward,validation,band_ends,34,36,0.9574753489763653,0.030270649571861607,-1.540951790128069,1.658493598142551,1.0362778098317158,0.0016339869281045752,0.0016339869281045752,1,32,1152,0.32675174341056834,0.3383094702447802
NGC7331,9062028-forward,validation,band_ends,34,36,0.9574753489763653,0.030270649571861607,-1.540951790128069,1.658493598142551,1.0362778098317158,0.0016339869281045752,0.0016339869281045752,2,30,1080,0.25368246313604836,0.261034393735328
NGC7331,9062028-forward,validation,band_ends,34,36,0.9574753489763653,0.030270649571861607,-1.540951790128069,1.658493598142551,1.0362778098317158,0.0016339869281045752,0.0016339869281045752,3,28,1008,0.2732288613093147,0.28401076122889524
NGC7331,9062028-forward,validation,band_ends,34,36,0.9574753489763653,0.030270649571861607,-1.540951790128069,1.658493598142551,1.0362778098317158,0.0016339869281045752,0.0016339869281045752,6,22,792,0.17635418877946438,0.17936652231614958
NGC7331,9062028-forward,validation,band_center,82,36,0.8351267317971763,0.09970945561502778,-1.4276472794859276,1.5921515467336085,0.9771404785928633,0.0010162601626016261,0.0006775067750677507,1,81,2916,0.43922281559177095,0.5274012072469135
NGC7331,9062028-forward,validation,band_center,82,36,0.8351267317971763,0.09970945561502778,-1.4276472794859276,1.5921515467336085,0.9771404785928633,0.0010162601626016261,0.0006775067750677507,2,80,2880,0.3522129051125678,0.42363779009750535
NGC7331,9062028-forward,validation,band_center,82,36,0.8351267317971763,0.09970945561502778,-1.4276472794859276,1.5921515467336085,0.9771404785928633,0.0010162601626016261,0.0006775067750677507,3,79,2844,0.33044830182686313,0.3956273558194868
NGC7331,9062028-forward,validation,band_center,82,36,0.8351267317971763,0.09970945561502778,-1.4276472794859276,1.5921515467336085,0.9771404785928633,0.0010162601626016261,0.0006775067750677507,6,76,2736,0.31160989688583535,0.3729939127978614
NGC7331,9062028-reverse,calibration,band_ends,34,318,1.0,-0.007975523635090919,-1.631742621913221,1.672954672717209,1.0352040007060044,0.0003699593044765076,0.0005549389567147614,1,32,10176,0.41229932383978785,0.41229932383978785
NGC7331,9062028-reverse,calibration,band_ends,34,318,1.0,-0.007975523635090919,-1.631742621913221,1.672954672717209,1.0352040007060044,0.0003699593044765076,0.0005549389567147614,2,30,9540,0.34767275495975164,0.34767275495975164
NGC7331,9062028-reverse,calibration,band_ends,34,318,1.0,-0.007975523635090919,-1.631742621913221,1.672954672717209,1.0352040007060044,0.0003699593044765076,0.0005549389567147614,3,28,8904,0.3645711601355026,0.36457116013550267
NGC7331,9062028-reverse,calibration,band_ends,34,318,1.0,-0.007975523635090919,-1.631742621913221,1.672954672717209,1.0352040007060044,0.0003699593044765076,0.0005549389567147614,6,22,6996,0.29587712377587727,0.29587712377587727
NGC7331,9062028-reverse,calibration,band_center,82,318,1.0,-0.004744413130610498,-1.6336589694115953,1.6434663799566938,1.0118460705823484,0.0010354348826507134,0.0004985427212762693,1,81,25758,0.5409407621270583,0.5409407621270583
NGC7331,9062028-reverse,calibration,band_center,82,318,1.0,-0.004744413130610498,-1.6336589694115953,1.6434663799566938,1.0118460705823484,0.0010354348826507134,0.0004985427212762693,2,80,25440,0.4338004123507996,0.4338004123507996
NGC7331,9062028-reverse,calibration,band_center,82,318,1.0,-0.004744413130610498,-1.6336589694115953,1.6434663799566938,1.0118460705823484,0.0010354348826507134,0.0004985427212762693,3,79,25122,0.4014662825088646,0.4014662825088646
NGC7331,9062028-reverse,calibration,band_center,82,318,1.0,-0.004744413130610498,-1.6336589694115953,1.6434663799566938,1.0118460705823484,0.0010354348826507134,0.0004985427212762693,6,76,24168,0.4016093383530367,0.4016093383530367
NGC7331,9062028-reverse,validation,band_ends,34,35,1.3980972741741249,-0.09079943932569319,-2.159341057091967,1.813133872676765,0.9204230147703922,0.0008403361344537816,0.005042016806722689,1,32,1120,0.7767063612068229,0.5585382538501003
NGC7331,9062028-reverse,validation,band_ends,34,35,1.3980972741741249,-0.09079943932569319,-2.159341057091967,1.813133872676765,0.9204230147703922,0.0008403361344537816,0.005042016806722689,2,30,1050,0.6271041700969922,0.45322419450562196
NGC7331,9062028-reverse,validation,band_ends,34,35,1.3980972741741249,-0.09079943932569319,-2.159341057091967,1.813133872676765,0.9204230147703922,0.0008403361344537816,0.005042016806722689,3,28,980,0.6849854139944603,0.49206496719376774
NGC7331,9062028-reverse,validation,band_ends,34,35,1.3980972741741249,-0.09079943932569319,-2.159341057091967,1.813133872676765,0.9204230147703922,0.0008403361344537816,0.005042016806722689,6,22,770,0.64217069087217,0.46763059179516836
NGC7331,9062028-reverse,validation,band_center,82,35,1.6994765286111055,-0.23311469107775068,-2.3566253702679916,1.8646738662670326,0.9878869825814738,0.005226480836236934,0.011498257839721254,1,81,2835,1.1672869634461442,0.6854393800910502
NGC7331,9062028-reverse,validation,band_center,82,35,1.6994765286111055,-0.23311469107775068,-2.3566253702679916,1.8646738662670326,0.9878869825814738,0.005226480836236934,0.011498257839721254,2,80,2800,1.076000684614511,0.6305382166113743
NGC7331,9062028-reverse,validation,band_center,82,35,1.6994765286111055,-0.23311469107775068,-2.3566253702679916,1.8646738662670326,0.9878869825814738,0.005226480836236934,0.011498257839721254,3,79,2765,1.052446771809474,0.6190195784392333
NGC7331,9062028-reverse,validation,band_center,82,35,1.6994765286111055,-0.23311469107775068,-2.3566253702679916,1.8646738662670326,0.9878869825814738,0.005226480836236934,0.011498257839721254,6,76,2660,1.024423604038225,0.5974761050218055
UGC04305,9062028-forward,calibration,band_ends,16,440,1.0,-0.016711893389783104,-1.6415477150487676,1.6667959930780756,1.0361095342844973,0.0005681818181818182,0.0002840909090909091,1,14,6160,0.311380089024743,0.311380089024743
UGC04305,9062028-forward,calibration,band_ends,16,440,1.0,-0.016711893389783104,-1.6415477150487676,1.6667959930780756,1.0361095342844973,0.0005681818181818182,0.0002840909090909091,2,12,5280,0.10956013258321573,0.10956013258321573
UGC04305,9062028-forward,calibration,band_ends,16,440,1.0,-0.016711893389783104,-1.6415477150487676,1.6667959930780756,1.0361095342844973,0.0005681818181818182,0.0002840909090909091,3,10,4400,0.1058552645657357,0.1058552645657357
UGC04305,9062028-forward,calibration,band_ends,16,440,1.0,-0.016711893389783104,-1.6415477150487676,1.6667959930780756,1.0361095342844973,0.0005681818181818182,0.0002840909090909091,6,4,1760,0.14229511941335563,0.14229511941335563
UGC04305,9062028-forward,calibration,band_center,38,440,1.0,-0.009329539241253494,-1.6568488483965493,1.6708055931457595,1.0197969292684284,0.0008373205741626794,0.0008971291866028708,1,37,16280,0.42347621777671146,0.42347621777671146
UGC04305,9062028-forward,calibration,band_center,38,440,1.0,-0.009329539241253494,-1.6568488483965493,1.6708055931457595,1.0197969292684284,0.0008373205741626794,0.0008971291866028708,2,36,15840,0.26930679456845985,0.26930679456845985
UGC04305,9062028-forward,calibration,band_center,38,440,1.0,-0.009329539241253494,-1.6568488483965493,1.6708055931457595,1.0197969292684284,0.0008373205741626794,0.0008971291866028708,3,35,15400,0.2655822262773309,0.2655822262773309
UGC04305,9062028-forward,calibration,band_center,38,440,1.0,-0.009329539241253494,-1.6568488483965493,1.6708055931457595,1.0197969292684284,0.0008373205741626794,0.0008971291866028708,6,32,14080,0.20845891655471768,0.20845891655471768
UGC04305,9062028-forward,validation,band_ends,16,46,1.0748406123034173,-0.04072730020667858,-1.6672083588976274,1.6006419593823358,1.009153626978016,0.004076086956521739,0.002717391304347826,1,14,644,0.18051593545670194,0.16427996658440125
UGC04305,9062028-forward,validation,band_ends,16,46,1.0748406123034173,-0.04072730020667858,-1.6672083588976274,1.6006419593823358,1.009153626978016,0.004076086956521739,0.002717391304347826,2,12,552,0.053907598432551246,0.047719344943414246
UGC04305,9062028-forward,validation,band_ends,16,46,1.0748406123034173,-0.04072730020667858,-1.6672083588976274,1.6006419593823358,1.009153626978016,0.004076086956521739,0.002717391304347826,3,10,460,0.2778748786210096,0.22887227791626705
UGC04305,9062028-forward,validation,band_ends,16,46,1.0748406123034173,-0.04072730020667858,-1.6672083588976274,1.6006419593823358,1.009153626978016,0.004076086956521739,0.002717391304347826,6,4,184,0.15177951165203596,0.16697533793477892
UGC04305,9062028-forward,validation,band_center,38,46,1.1059685865760667,-0.13859763395264096,-1.6851796257509906,1.6969912950959736,1.1868681639789498,0.005720823798627002,0.0005720823798627002,1,37,1702,0.5100966453504542,0.4599660435054822
UGC04305,9062028-forward,validation,band_center,38,46,1.1059685865760667,-0.13859763395264096,-1.6851796257509906,1.6969912950959736,1.1868681639789498,0.005720823798627002,0.0005720823798627002,2,36,1656,0.358469698793624,0.32351206129484517
UGC04305,9062028-forward,validation,band_center,38,46,1.1059685865760667,-0.13859763395264096,-1.6851796257509906,1.6969912950959736,1.1868681639789498,0.005720823798627002,0.0005720823798627002,3,35,1610,0.30826356134038013,0.277224747181542
UGC04305,9062028-forward,validation,band_center,38,46,1.1059685865760667,-0.13859763395264096,-1.6851796257509906,1.6969912950959736,1.1868681639789498,0.005720823798627002,0.0005720823798627002,6,32,1472,0.15768856091611672,0.1429228277291314
UGC04305,9062028-reverse,calibration,band_ends,16,374,1.0,0.015860173582586654,-1.6543151546739185,1.6362775702800518,0.9702079591781646,0.0008355614973262032,0.0016711229946524064,1,14,5236,0.1813752803351604,0.1813752803351604
UGC04305,9062028-reverse,calibration,band_ends,16,374,1.0,0.015860173582586654,-1.6543151546739185,1.6362775702800518,0.9702079591781646,0.0008355614973262032,0.0016711229946524064,2,12,4488,0.01940997974322824,0.01940997974322824
UGC04305,9062028-reverse,calibration,band_ends,16,374,1.0,0.015860173582586654,-1.6543151546739185,1.6362775702800518,0.9702079591781646,0.0008355614973262032,0.0016711229946524064,3,10,3740,0.10299985078023562,0.10299985078023562
UGC04305,9062028-reverse,calibration,band_ends,16,374,1.0,0.015860173582586654,-1.6543151546739185,1.6362775702800518,0.9702079591781646,0.0008355614973262032,0.0016711229946524064,6,4,1496,0.04746317229662253,0.04746317229662254
