model,x,y,z,gx,gy,gz
refraction,-2.309698831278217,0.9567085809127247,0.2,3189.6744457608006,-2261.4163878245427,-622.0659290251331
refraction,-2.5,3.061616997868383e-16,0.2,4231.202601167872,162.585092954783,-506.7012111632156
refraction,-2.309698831278217,-0.9567085809127241,0.2,3613.197347586083,2099.194802444989,-511.8641096887734
refraction,-1.7677669529663693,-1.7677669529663687,0.2,1973.2085624479482,3044.1916632856673,-520.0410125417249
refraction,-0.9567085809127258,-2.309698831278216,0.2,1638.8248769688767,3284.140197916003,-509.9653307816177
refraction,-4.592425496802574e-16,-2.5,0.2,-112.38379519827947,2721.6512307534467,-335.2255110490136
refraction,0.956708580912725,-2.3096988312782165,0.2,-871.7533909528295,2623.7901135666107,-379.0278415607913
refraction,1.7677669529663684,-1.7677669529663693,0.2,-1497.2501222871513,3622.6319309104692,-427.5223132955792
refraction,2.309698831278216,-0.956708580912726,0.2,-2458.540324009957,2060.3509575302123,-525.9883242664557
refraction,3.0,0.0,0.2,-3686.1751902413553,-747.2558399426343,-503.1179541800637
refraction,2.77163859753386,1.1480502970952693,0.2,-4515.461591216521,-4117.171395601841,-449.34544977719924
refraction,2.121320343559643,2.121320343559643,0.2,-1826.5836060679965,-1851.479028579192,-420.07982303540723
refraction,1.1480502970952695,2.77163859753386,0.2,-1093.1672673907085,-2600.048556261346,-393.2912512475028
refraction,1.8369701987210297e-16,3.0,0.2,396.55100850452976,-3990.2293004468643,-401.3091011624668
refraction,-1.1480502970952693,2.77163859753386,0.2,1910.1077389273753,-4662.06419969134,-546.7504139611347
refraction,-2.1213203435596424,2.121320343559643,0.2,1459.0026223089067,-2711.2445306510244,-541.4141259265481
refraction,-2.77163859753386,1.1480502970952697,0.2,4412.574512785404,-1381.2741601088917,-515.346803654724
refraction,-3.0,3.6739403974420594e-16,0.2,4101.0512117543485,1577.9394085041397,-593.8013387350946
refraction,-2.7716385975338604,-1.148050297095269,0.2,2219.992086436385,2423.787846453422,-612.4469689036505
refraction,-2.121320343559643,-2.1213203435596424,0.2,2224.4099141198626,2013.2229254123688,-501.28708024369814
refraction,-1.148050297095271,-2.7716385975338595,0.2,920.4073490134571,3306.0589298396735,-225.3873396780684
refraction,-5.51091059616309e-16,-3.0,0.2,-436.3589541548506,3758.0632297795564,-363.45916979755873
refraction,1.14805029709527,-2.77163859753386,0.2,-1360.3483448296586,2559.535078675274,-344.27239375190345
refraction,2.121320343559642,-2.121320343559643,0.2,-2359.610772542163,4263.3376206897665,-377.5286090631397
refraction,2.7716385975338595,-1.148050297095271,0.2,-2365.2367590789117,2169.534703343294,-455.7266337408596
refraction,0.5,0.0,0.5,-1473.930359440681,-333.69159035992925,-4513.409860746819
refraction,0.46193976625564337,0.1913417161825449,0.5,-1804.0804461126183,-1646.9694312020113,-4203.662310826517
refraction,0.3535533905932738,0.3535533905932738,0.5,-1744.0695598987777,-2504.0233251704694,-4023.0106172332635
refraction,0.19134171618254492,0.46193976625564337,0.5,-1056.1549887160868,-2228.050151135197,-3925.5645932060525
refraction,3.061616997868383e-17,0.5,0.5,-692.7353223950777,-2020.4909510593864,-3826.8233119347133
refraction,-0.19134171618254486,0.46193976625564337,0.5,-163.0794898826142,-1707.7870143395553,-4215.2316390119595
refraction,-0.35355339059327373,0.3535533905932738,0.5,986.1620349254715,-1022.4724124667352,-4335.416030093305
refraction,-0.46193976625564337,0.19134171618254495,0.5,1752.4340160938928,-885.8850949094586,-4250.79039861876
refraction,-0.5,6.123233995736766e-17,0.5,2032.6079863838966,-478.94629288083553,-4557.705107383372
refraction,-0.4619397662556434,-0.19134171618254484,0.5,1830.245797138894,1000.0765157770084,-4746.93525795859
refraction,-0.35355339059327384,-0.35355339059327373,0.5,1507.446424321781,2327.776495101498,-4573.410744950005
refraction,-0.19134171618254517,-0.46193976625564326,0.5,606.7289823445027,3545.758102100011,-4295.7129501299905
refraction,-9.184850993605148e-17,-0.5,0.5,-289.6828124359894,3402.82685312655,-4031.88509212411
refraction,0.191341716182545,-0.4619397662556433,0.5,-719.4065665919001,3016.606536406831,-4123.21739603353
refraction,0.3535533905932737,-0.35355339059327384,0.5,-1055.1007096907601,2085.0928155597053,-4392.946693862106
refraction,0.46193976625564326,-0.1913417161825452,0.5,-1226.9685971956885,779.7700355371106,-4535.896406235999
refraction,1.0,0.0,0.5,-4213.132262231986,-1428.4055412158777,-3826.970978934376
refraction,0.9238795325112867,0.3826834323650898,0.5,-4216.694445057534,-2800.439867702817,-3275.466802822598
refraction,0.7071067811865476,0.7071067811865476,0.5,-2469.7202094602226,-2377.5461470115692,-3041.7144962675457
refraction,0.38268343236508984,0.9238795325112867,0.5,-1386.051520040779,-4583.175474786501,-2935.5482568016673
refraction,6.123233995736766e-17,1.0,0.5,-1766.328539256908,-4753.589790659084,-2595.739948205184
refraction,-0.3826834323650897,0.9238795325112867,0.5,667.4252773238378,-6009.756000941934,-2906.277996217313
refraction,-0.7071067811865475,0.7071067811865476,0.5,2130.301994511374,-3167.624835366294,-3623.1223273386004
refraction,-0.9238795325112867,0.3826834323650899,0.5,2241.5526206064737,-788.1190189519508,-4164.4448491668945
refraction,-1.0,1.2246467991473532e-16,0.5,2983.3292325647776,172.81651679272144,-3537.498578733764
refraction,-0.9238795325112868,-0.38268343236508967,0.5,3933.441205094411,2657.6359939019035,-3542.966804962868
refraction,-0.7071067811865477,-0.7071067811865475,0.5,252.5578779632386,7587.791991286804,-2738.123146066645
refraction,-0.38268343236509034,-0.9238795325112865,0.5,2343.8921544922778,5867.225712789883,-2531.5140772690056
refraction,-1.8369701987210297e-16,-1.0,0.5,569.3049956055767,2993.041824773012,-2520.4937078937655
refraction,0.38268343236509,-0.9238795325112866,0.5,-912.7125369319403,4735.082124972119,-2654.0863711337333
refraction,0.7071067811865474,-0.7071067811865477,0.5,-1275.9134556606662,3316.3487968395166,-3296.3440437724457
refraction,0.9238795325112865,-0.3826834323650904,0.5,-1715.5494839376697,2486.3055008030497,-4290.686801945645
refraction,1.5,0.0,0.5,-4877.502620526415,-1185.4039913650777,-3194.2623411923414
refraction,1.38581929876693,0.5740251485476346,0.5,-5441.851410394083,-2654.9320405674694,-2574.3321052374217
refraction,1.0606601717798214,1.0606601717798214,0.5,-1358.2052232722465,-3920.225952990067,-1897.362778396391
refraction,0.5740251485476348,1.38581929876693,0.5,-1892.684013135862,-5578.6628162091465,-1909.6734598442447
refraction,9.184850993605148e-17,1.5,0.5,-789.8558383041833,-2000.2947124113857,-3454.4807889906806
refraction,-0.5740251485476346,1.38581929876693,0.5,2390.8380852310156,-7506.079849032242,-2369.4922614819607
refraction,-1.0606601717798212,1.0606601717798214,0.5,3292.7589808330363,-3508.94556710699,-2796.3282295398462
refraction,-1.38581929876693,0.5740251485476349,0.5,4913.418357552836,-2879.639215648772,-3102.2415349746107
refraction,-1.5,1.8369701987210297e-16,0.5,4709.176696340437,1040.533241166237,-3019.044372626057
refraction,-1.3858192987669302,-0.5740251485476345,0.5,4446.558249126928,2893.9359292754357,-2395.3519112404374
refraction,-1.0606601717798214,-1.0606601717798212,0.5,2657.781237611809,3310.8548569516897,-1663.215500095574
refraction,-0.5740251485476355,-1.3858192987669298,0.5,3088.3817939146275,6706.774592244401,-2084.555448222455
refraction,-2.755455298081545e-16,-1.5,0.5,-15.779606570400878,6818.298320001428,-2421.0334672442987
refraction,0.574025148547635,-1.38581929876693,0.5,-1826.7107736757544,8603.242258287446,-1719.5199250762676
refraction,1.060660171779821,-1.0606601717798214,0.5,-4350.697697790816,5489.668530385167,-2118.8983104849012
refraction,1.3858192987669298,-0.5740251485476355,0.5,-6890.7359467774895,6533.818271850474,-2971.4976353384427
refraction,2.0,0.0,0.5,-4278.13432970026,-242.95385290432023,-1829.934715676878
refraction,1.8477590650225735,0.7653668647301796,0.5,-3045.405158412971,-3540.09479585191,-1835.3657303522994
refraction,1.4142135623730951,1.4142135623730951,0.5,-2451.2189808744924,-3727.939460115208,-1774.1790357056586
refraction,0.7653668647301797,1.8477590650225735,0.5,-2793.431371949171,-3631.5670500735205,-1710.2711170947978
refraction,1.2246467991473532e-16,2.0,0.5,387.1207308228459,-6253.886100510543,-2095.3310759313754
refraction,-0.7653668647301795,1.8477590650225735,0.5,1358.3656271818245,-3129.377966210514,-1453.578448327183
refraction,-1.414213562373095,1.4142135623730951,0.5,2351.219219341444,-4413.835997382213,-1456.0933979412005
refraction,-1.8477590650225735,0.7653668647301798,0.5,3285.1964168798754,-3132.239345249654,-1683.0954718330206
refraction,-2.0,2.4492935982947064e-16,0.5,4244.036660037907,1277.45272715311,-1908.5354284428176
refraction,-1.8477590650225737,-0.7653668647301793,0.5,4933.548536596816,4051.721842938726,-1555.65488097478
refraction,-1.4142135623730954,-1.414213562373095,0.5,1867.0093523652583,4077.3489029925895,-1537.5675008455453
refraction,-0.7653668647301807,-1.847759065022573,0.5,2120.018225087103,5025.481968394375,-1336.8851649393098
refraction,-3.6739403974420594e-16,-2.0,0.5,-254.55008222287526,4215.504100629598,-1363.1929723632059
refraction,0.76536686473018,-1.8477590650225733,0.5,-776.425541415746,3991.6640341452257,-1159.8302368005657
refraction,1.4142135623730947,-1.4142135623730954,0.5,-2724.142934331473,5478.992299974858,-1513.9976666314333
refraction,1.847759065022573,-0.7653668647301808,0.5,-2439.895912453148,2016.5129982151998,-1785.360018236923
refraction,2.5,0.0,0.5,-3316.9985082026396,518.1098760640598,-1481.2626704681315
refraction,2.309698831278217,0.9567085809127245,0.5,-2224.723216982892,-1216.464101543946,-1453.6747318377893
refraction,1.7677669529663689,1.7677669529663689,0.5,-1492.7808537364315,-2728.7340917733927,-1137.4346209509686
refraction,0.9567085809127246,2.309698831278217,0.5,-1948.4750424362483,-4797.120548005752,-1161.7229533655177
refraction,1.5308084989341916e-16,2.5,0.5,-120.6153830395196,-4826.09909213576,-1145.2394688298227
refraction,-0.9567085809127243,2.309698831278217,0.5,1110.1424534412513,-3659.660827282112,-1205.6161357007245
refraction,-1.7677669529663687,1.7677669529663689,0.5,1341.8172457221444,-2812.9159415575023,-1229.3380453305085
refraction,-2.309698831278217,0.9567085809127247,0.5,3158.165064552564,-2201.246981431506,-1365.3192417621558
refraction,-2.5,3.061616997868383e-16,0.5,4192.161579204116,59.33498544807303,-1401.136801891029
refraction,-2.309698831278217,-0.9567085809127241,0.5,3472.719220989063,1898.4539002990666,-1262.463250144795
refraction,-1.7677669529663693,-1.7677669529663687,0.5,1943.2625159536594,3015.663076327409,-1250.6432844513192
refraction,-0.9567085809127258,-2.309698831278216,0.5,1554.5785889071665,3328.3591375102146,-1085.7621115675531
refraction,-4.592425496802574e-16,-2.5,0.5,-18.72257110467719,3151.844227850961,-920.2797202314833
refraction,0.956708580912725,-2.3096988312782165,0.5,-940.1435471942664,2930.8236222500072,-970.7580202805119
refraction,1.7677669529663684,-1.7677669529663693,0.5,-1502.8157796855899,3793.2167397195735,-1061.7907079000265
refraction,2.309698831278216,-0.956708580912726,0.5,-2363.3556187353192,1813.4609960326968,-1297.0122163027982
refraction,3.0,0.0,0.5,-3999.356531639787,-542.5815610988066,-1306.1308441068395
refraction,2.77163859753386,1.1480502970952693,0.5,-4360.685166462699,-3837.0038804825717,-1154.7723430923375
refraction,2.121320343559643,2.121320343559643,0.5,-1941.8543650428305,-1900.6077159985198,-900.8611141459944
refraction,1.1480502970952695,2.77163859753386,0.5,-1091.660565095976,-2614.4030607353448,-994.8620478356162
refraction,1.8369701987210297e-16,3.0,0.5,137.46746639416955,-3777.140529376877,-1020.8154133120262
refraction,-1.1480502970952693,2.77163859753386,0.5,1378.2614198183994,-4022.0105442364816,-1117.5271558198544
refraction,-2.1213203435596424,2.121320343559643,0.5,1392.3679241442603,-2761.1838073804593,-1196.9608193519757
refraction,-2.77163859753386,1.1480502970952697,0.5,4274.093340619405,-1456.9674068076765,-1288.6553157272442
refraction,-3.0,3.6739403974420594e-16,0.5,4188.0200373257685,1574.707350746261,-1366.8325667831232
refraction,-2.7716385975338604,-1.148050297095269,0.5,2532.7358158731413,2569.892043302383,-1429.3855394772
refraction,-2.121320343559643,-2.1213203435596424,0.5,2071.6415697971674,2102.8444614176283,-1051.504848119424
refraction,-1.148050297095271,-2.7716385975338595,0.5,747.0453696069691,3381.815425925286,-809.7645566630426
refraction,-5.51091059616309e-16,-3.0,0.5,-364.42614825730186,3810.2844274673535,-1005.193514596147
refraction,1.14805029709527,-2.77163859753386,0.5,-1437.2386268892328,2960.6537379810065,-839.9795866476459
refraction,2.121320343559642,-2.121320343559643,0.5,-2100.09251683293,3944.6337470886588,-928.0858907636527
refraction,2.7716385975338595,-1.148050297095271,0.5,-2618.519918796375,2356.321204411702,-1189.3030900314752
refraction,0.5,0.0,1.0,-1121.2165916086524,-54.135963435983285,-4801.07551998744
refraction,0.46193976625564337,0.1913417161825449,1.0,-1269.402071356879,-877.8163919391243,-4706.022742115151
refraction,0.3535533905932738,0.3535533905932738,1.0,-1221.729667382535,-1924.3213398338926,-4677.882524909079
refraction,0.19134171618254492,0.46193976625564337,1.0,-876.3166849321298,-1662.1432420083845,-4721.262880367167
refraction,3.061616997868383e-17,0.5,1.0,-202.71075636934268,-1707.151859836944,-4863.534429726832
refraction,-0.19134171618254486,0.46193976625564337,1.0,432.6577419424399,-1548.2125103962496,-4986.789280894971
refraction,-0.35355339059327373,0.3535533905932738,1.0,1017.2782395219426,-1157.9512819746108,-5027.188911945316
refraction,-0.46193976625564337,0.19134171618254495,1.0,1359.303984120651,-940.2113244538185,-4946.187361028254
refraction,-0.5,6.123233995736766e-17,1.0,1312.3333403295837,2.22585163326559,-4897.143654006941
refraction,-0.4619397662556434,-0.19134171618254484,1.0,1222.3811088591758,673.135480751451,-4920.824764425082
refraction,-0.35355339059327384,-0.35355339059327373,1.0,1004.6525070663226,1242.4780937349567,-4875.1547188682125
refraction,-0.19134171618254517,-0.46193976625564326,1.0,541.7919834148247,2124.3070279497024,-4825.178484796137
refraction,-9.184850993605148e-17,-0.5,1.0,-181.100806649134,1841.921234919195,-4686.20688531379
refraction,0.191341716182545,-0.4619397662556433,1.0,-408.7100333156388,1617.6860524525023,-4659.565597460105
refraction,0.3535533905932737,-0.35355339059327384,1.0,-734.4515503832561,1097.089322620982,-4744.491176045194
refraction,0.46193976625564326,-0.1913417161825452,1.0,-980.3760141706432,553.4777879846266,-4805.052704736165
refraction,1.0,0.0,1.0,-3510.763053071307,-332.4423941007117,-4515.324432734516
refraction,0.9238795325112867,0.3826834323650898,1.0,-3756.1513650998418,-2499.7603218949594,-4102.19846415193
refraction,0.7071067811865476,0.7071067811865476,1.0,-2047.7507268253296,-1860.941726805652,-4173.677141205547
refraction,0.38268343236508984,0.9238795325112867,1.0,-1227.405917608461,-4789.635985737404,-4424.337996452901
refraction,6.123233995736766e-17,1.0,1.0,-1693.1166162667794,-4533.887960099761,-4483.549415232148
refraction,-0.3826834323650897,0.9238795325112867,1.0,721.112336341148,-4531.231363389492,-4556.826558985144
refraction,-0.7071067811865475,0.7071067811865476,1.0,1686.1387132006325,-1922.1533786440302,-4518.321186792103
refraction,-0.9238795325112867,0.3826834323650899,1.0,1856.4650604192025,-764.9822030437452,-4637.724625681791
refraction,-1.0,1.2246467991473532e-16,1.0,1739.8087890187162,14.880287237959735,-4403.711487138062
refraction,-0.9238795325112868,-0.38268343236508967,1.0,3057.059691612184,2161.943194167768,-4321.843308500533
refraction,-0.7071067811865477,-0.7071067811865475,1.0,598.3440074290852,5459.801004493858,-3973.6770598274416
refraction,-0.38268343236509034,-0.9238795325112865,1.0,1259.6653717980757,4294.760922901081,-3667.475418017951
refraction,-1.8369701987210297e-16,-1.0,1.0,743.3742784156055,2587.11133373811,-3702.85566658416
refraction,0.38268343236509,-0.9238795325112866,1.0,-1689.1588571553161,4500.040847799809,-4158.992436998221
refraction,0.7071067811865474,-0.7071067811865477,1.0,-1639.550619261363,2719.449457808532,-4351.598701581795
refraction,0.9238795325112865,-0.3826834323650904,1.0,-2033.0427566964208,1505.628909110926,-4699.877136706291
refraction,1.5,0.0,1.0,-4087.770087630197,-803.6348951011896,-3761.4197756203357
refraction,1.38581929876693,0.5740251485476346,1.0,-4106.91577410689,-1987.2779026745484,-3678.287071378215
refraction,1.0606601717798214,1.0606601717798214,1.0,-1559.8619375493827,-3691.0530652406424,-3505.3847781627287
refraction,0.5740251485476348,1.38581929876693,1.0,-1470.6268885145068,-4792.853659441727,-3274.4577415138388
refraction,9.184850993605148e-17,1.5,1.0,-499.971579789126,-3474.7300029176113,-4131.06676436268
refraction,-0.5740251485476346,1.38581929876693,1.0,1480.3547981526947,-5437.291820777902,-3673.050956880689
refraction,-1.0606601717798212,1.0606601717798214,1.0,2590.885688317264,-3941.7351051593732,-4001.7365942040246
refraction,-1.38581929876693,0.5740251485476349,1.0,4550.628649139381,-2758.869835567582,-4142.042789689954
refraction,-1.5,1.8369701987210297e-16,1.0,3960.8431128727684,714.1570763631311,-4002.42751794681
refraction,-1.3858192987669302,-0.5740251485476345,1.0,3368.898597062361,2107.584659187204,-3404.8118264331747
refraction,-1.0606601717798214,-1.0606601717798212,1.0,2376.312758729351,3664.901762099787,-3179.605340218401
refraction,-0.5740251485476355,-1.3858192987669298,1.0,2442.137126757114,5878.005468202018,-3349.858842649475
refraction,-2.755455298081545e-16,-1.5,1.0,97.28359640046314,6054.353870358754,-3423.6336108630057
refraction,0.574025148547635,-1.38581929876693,1.0,-1625.5621682890232,6498.055869204895,-3328.1248910142167
refraction,1.060660171779821,-1.0606601717798214,1.0,-3716.9153865610674,5145.351950316454,-3582.530681855078
refraction,1.3858192987669298,-0.5740251485476355,1.0,-4414.898790517945,4957.654367388699,-4048.985772939202
refraction,2.0,0.0,1.0,-3663.169405204215,-163.47836942083086,-2978.041074150824
refraction,1.8477590650225735,0.7653668647301796,1.0,-2945.5151918777483,-3371.8464506448445,-2909.8779629977516
refraction,1.4142135623730951,1.4142135623730951,1.0,-2357.253929771387,-3626.0758545575873,-2677.1893215736263
refraction,0.7653668647301797,1.8477590650225735,1.0,-2304.0263113694687,-3444.5054048267566,-2789.5195748633264
refraction,1.2246467991473532e-16,2.0,1.0,301.38044969201945,-5073.395014209236,-2900.7438243891806
refraction,-0.7653668647301795,1.8477590650225735,1.0,1064.527436760162,-3261.738562870204,-2419.229144818879
refraction,-1.414213562373095,1.4142135623730951,1.0,2023.5018672395838,-4023.0209802895024,-2654.92220343803
refraction,-1.8477590650225735,0.7653668647301798,1.0,2798.5463998096375,-2473.066354355083,-2733.5477794736885
refraction,-2.0,2.4492935982947064e-16,1.0,3663.4538120243237,1362.1799876078132,-2874.249639830261
refraction,-1.8477590650225737,-0.7653668647301793,1.0,4183.861328307306,3679.7864563401845,-2796.265473700606
refraction,-1.4142135623730954,-1.414213562373095,1.0,1611.3190026929246,3646.707194752256,-2452.7566695659166
refraction,-0.7653668647301807,-1.847759065022573,1.0,1512.3856421136243,4205.313898784807,-2240.92765557199
refraction,-3.6739403974420594e-16,-2.0,1.0,-117.07887161167926,4304.17165068211,-2225.6839033509605
refraction,0.76536686473018,-1.8477590650225733,1.0,-1193.6197601387062,4273.64584556276,-2210.8893749968956
refraction,1.4142135623730947,-1.4142135623730954,1.0,-2154.327454375249,4237.826875159477,-2455.9673211654085
refraction,1.847759065022573,-0.7653668647301808,1.0,-2161.497598808628,1768.2178633331062,-2786.474927679242
refraction,2.5,0.0,1.0,-3182.77758071461,385.15324354486074,-2681.1103883571923
refraction,2.309698831278217,0.9567085809127245,1.0,-2292.3051156049232,-1299.8836551937766,-2473.7782017732934
refraction,1.7677669529663689,1.7677669529663689,1.0,-1731.8318202643438,-2657.040844901552,-2059.493363344856
refraction,0.9567085809127246,2.309698831278217,1.0,-1606.031723551455,-4079.2689529406343,-2116.3107052398004
refraction,1.5308084989341916e-16,2.5,1.0,-32.141200120153414,-3998.313113192679,-2088.342668333149
refraction,-0.9567085809127243,2.309698831278217,1.0,1117.5444604506274,-3566.405374675005,-2172.752949023811
refraction,-1.7677669529663687,1.7677669529663689,1.0,1494.8995226457691,-2796.2724699762457,-2192.1458243407715
refraction,-2.309698831278217,0.9567085809127247,1.0,3093.5937593885933,-2087.633586014094,-2448.786912470424
refraction,-2.5,3.061616997868383e-16,1.0,4225.082589285014,-70.92474198999368,-2727.7294276108732
refraction,-2.309698831278217,-0.9567085809127241,1.0,3168.362538935581,1939.9800302877725,-2410.1278879046213
refraction,-1.7677669529663693,-1.7677669529663687,1.0,1811.258194536434,2977.8323799579257,-2198.6463953327675
refraction,-0.9567085809127258,-2.309698831278216,1.0,1173.6289350652496,3258.2994360784683,-1864.8800308290736
refraction,-4.592425496802574e-16,-2.5,1.0,33.907461259164634,3353.5151852800623,-1708.1383437593468
refraction,0.956708580912725,-2.3096988312782165,1.0,-977.8252422249685,3167.7467939875723,-1720.4544492230739
refraction,1.7677669529663684,-1.7677669529663693,1.0,-1545.6622638837805,3520.6543838598845,-1957.729561347522
refraction,2.309698831278216,-0.956708580912726,1.0,-2532.1603762717987,1684.227338186239,-2385.2022855006117
refraction,3.0,0.0,1.0,-4071.2222380891326,-320.17662245297106,-2256.698230916343
refraction,2.77163859753386,1.1480502970952693,1.0,-3695.730280636476,-2894.5400624127283,-1959.0161926689623
refraction,2.121320343559643,2.121320343559643,1.0,-1984.685685898046,-2089.225848015387,-1585.702129971346
refraction,1.1480502970952695,2.77163859753386,1.0,-1072.9141160173508,-2721.2374124214416,-1731.0196912307142
refraction,1.8369701987210297e-16,3.0,1.0,29.546138987308954,-3305.8271200315066,-1620.5787611550186
refraction,-1.1480502970952693,2.77163859753386,1.0,1026.634908700382,-3332.8060788358525,-1672.3226585874327
refraction,-2.1213203435596424,2.121320343559643,1.0,1475.577110595325,-2782.705310371054,-1957.2514158233075
refraction,-2.77163859753386,1.1480502970952697,1.0,3865.898265279274,-1685.3875430199946,-2324.2484921805108
refraction,-3.0,3.6739403974420594e-16,1.0,4071.492730580678,1219.6847310815635,-2355.9431797508737
refraction,-2.7716385975338604,-1.148050297095269,1.0,2887.5464093180635,2374.9563369831776,-2307.32959677317
refraction,-2.121320343559643,-2.1213203435596424,1.0,1874.321949459602,2279.690671228003,-1717.1107104768391
refraction,-1.148050297095271,-2.7716385975338595,1.0,678.688515813066,3155.437044459033,-1566.1951070941404
refraction,-5.51091059616309e-16,-3.0,1.0,-207.29254200689104,3506.950648598139,-1591.50998239388
refraction,1.14805029709527,-2.77163859753386,1.0,-1221.1376851684076,2998.433745078839,-1494.9771748453518
refraction,2.121320343559642,-2.121320343559643,1.0,-1832.5580214516726,3217.137930916457,-1693.7207380069638
refraction,2.7716385975338595,-1.148050297095271,1.0,-2868.935278469515,2306.291469545593,-2088.424883259351
