id	ra_deg	dec_deg	z	z_err	q_flag	member_flag	sep_arcmin	R_proj_Mpc	obj_type	z_bibcode
WISEA J071823.20+374444.8	109.596664	37.745861	0.513500	3.0E-4	SLS		10.216	3.9151	G	2014ApJS..211...21E
MACS gJ071823.39+374705.3	109.597458	37.784809	0.493800	3.0E-4	SLS		10.384	3.9794	G	2014ApJS..211...21E
MACS gJ071823.42+374859.6	109.597580	37.816559	0.591600	3.0E-4	SLS		10.873	4.1667	G	2014ApJS..211...21E
MACS gJ071823.51+374026.4	109.597969	37.674000	0.539500	0.001	SLS		11.373	4.3585	G	2014ApJS..211...21E
MACS gJ071823.64+374517.3	109.598503	37.754810	0.593600	3.0E-4	SLS		10.286	3.9420	G	2014ApJS..211...21E
MACS gJ071823.66+374826.6	109.598587	37.807388	0.499400	3.0E-4	SLS		10.746	4.1183	G	2014ApJS..211...21E
MACS gJ071823.91+374523.5	109.599625	37.756531	0.411500	3.0E-4	SLS		10.339	3.9623	G	2014ApJS..211...21E
MACS gJ071824.06+373953.7	109.600266	37.664921	0.244900	5.0E-4	SLS		11.715	4.4895	G	2014ApJS..211...21E
WISEA J071824.32+374527.0	109.601082	37.757359	0.409500	3.0E-4	SLS		10.409	3.9890	G	2014ApJS..211...21E
MACS gJ071824.32+374925.2	109.601334	37.823669	0.238400	3.0E-4	SLS		11.189	4.2878	G	2014ApJS..211...21E
MACS gJ071824.41+374156.4	109.601707	37.699001	0.666000	3.0E-4	SLS		10.980	4.2077	G	2014ApJS..211...21E
MACS gJ071824.41+374259.4	109.601707	37.716499	0.420200	3.0E-4	SLS		10.701	4.1008	G	2014ApJS..211...21E
MACS gJ071824.43+374259.7	109.601791	37.716579	0.422000	3.0E-4	SLS		10.703	4.1019	G	2014ApJS..211...21E
MACS gJ071824.48+374259.5	109.601997	37.716530	0.421600	3.0E-4	SLS		10.714	4.1058	G	2014ApJS..211...21E
WISEA J071824.53+374239.7	109.602081	37.710640	1.019200	0.001	SLS		10.801	4.1391	G	2014ApJS..211...21E
MACS gJ071824.50+374243.5	109.602081	37.712078	0.544100	3.0E-4	SLS		10.779	4.1310	G	2014ApJS..211...21E
MACS gJ071824.50+374301.7	109.602081	37.717140	0.543300	3.0E-4	SLS		10.710	4.1042	G	2014ApJS..211...21E
MACS gJ071824.53+374845.6	109.602188	37.812672	0.983300	0.001	SLS		11.004	4.2170	G	2014ApJS..211...21E
MACS gJ071824.54+374728.7	109.602249	37.791309	0.388400	3.0E-4	SLS		10.679	4.0925	G	2014ApJS..211...21E
MACS gJ071824.79+374638.1	109.603294	37.777248	0.239900	3.0E-4	SLS		10.592	4.0592	G	2014ApJS..211...21E
MACS gJ071824.86+373621.4	109.603584	37.605949	0.628300	5.0E-4	SLS		13.843	5.3050	G	2014ApJS..211...21E
MACS gJ071824.87+374638.1	109.603622	37.777248	0.306000	5.0E-4	SLS		10.607	4.0651	G	2014ApJS..211...21E
MACS gJ071825.01+374001.9	109.604210	37.667191	0.550100	3.0E-4	SLS		11.819	4.5294	G	2014ApJS..211...21E
MACS gJ071825.11+374414.8	109.604622	37.737450	0.421400	3.0E-4	SLS		10.633	4.0750	G	2014ApJS..211...21E
MACS gJ071825.13+373842.2	109.604706	37.645050	0.522500	5.0E-4	SLS		12.493	4.7877	G	2014ApJS..211...21E
WISEA J071825.27+374227.7	109.604950	37.707642	0.242600	3.0E-4	SLS		10.978	4.2073	G	2014ApJS..211...21E
MACS gJ071825.21+374659.7	109.605042	37.783249	0.801300	5.0E-4	SLS		10.724	4.1096	G	2014ApJS..211...21E
MACS gJ071825.29+374008.8	109.605377	37.669109	0.428900	3.0E-4	SLS		11.818	4.5288	G	2014ApJS..211...21E
WISEA J071825.35+373915.3	109.605705	37.654560	0.548700	5.0E-4	SLS		12.240	4.6908	G	2014ApJS..211...21E
MACS gJ071825.47+374903.8	109.606125	37.817719	0.592500	5.0E-4	SLS		11.278	4.3219	G	2014ApJS..211...21E
MACS gJ071825.81+373713.0	109.607544	37.620281	0.549000	3.0E-4	SLS		13.450	5.1544	G	2014ApJS..211...21E
WISEA J071826.12+373751.6	109.608833	37.630970	0.550000	3.0E-4	SLS		13.123	5.0289	G	2014ApJS..211...21E
WISEA J071826.25+374153.7	109.609001	37.698170	0.543300	5.0E-4	SLS		11.324	4.3399	G	2014ApJS..211...21E
MACS gJ071826.25+374244.6	109.609375	37.712391	0.547200	3.0E-4	SLS		11.111	4.2581	G	2014ApJS..211...21E
WISEA J071826.36+374631.9	109.609795	37.775589	0.307500	3.0E-4	SLS		10.887	4.1721	G	2014ApJS..211...21E
MACS gJ071826.66+374136.7	109.611084	37.693520	0.096800	0.001	SLS		11.506	4.4095	G	2014ApJS..211...21E
WISEA J071826.67+373729.0	109.611122	37.624859	0.550500	3.0E-4	SLS		13.423	5.1442	G	2014ApJS..211...21E
WISEA J071826.77+374745.1	109.611290	37.795940	0.742400	5.0E-4	SLS		11.156	4.2753	G	2014ApJS..211...21E
WISEA J071826.80+374356.6	109.611832	37.732471	0.688900	3.0E-4	SLS		11.008	4.2184	G	2014ApJS..211...21E
MACS gJ071827.36+373656.8	109.613998	37.615780	0.540400	3.0E-4	SLS		13.858	5.3106	G	2014ApJS..211...21E
WISEA J071827.43+374340.3	109.614281	37.727951	0.155000	3.0E-4	SLS		11.160	4.2769	G	2014ApJS..211...21E
MACS gJ071827.44+373504.5	109.614334	37.584579	0.547400	5.0E-4	SLS		15.078	5.7783	G	2014ApJS..211...21E
WISEA J071827.48+374057.4	109.614426	37.682621	0.284700	3.0E-4	SLS		11.882	4.5536	G	2014ApJS..211...21E
MACS gJ071827.83+374319.8	109.615952	37.722179	0.155000	3.0E-4	SLS		11.295	4.3287	G	2014ApJS..211...21E
MACS gJ071827.89+374229.4	109.616188	37.708179	0.222900	0.001	SLS		11.486	4.4017	G	2014ApJS..211...21E
MACS gJ071827.97+374831.4	109.616539	37.808720	0.455600	3.0E-4	SLS		11.585	4.4398	G	2014ApJS..211...21E
MACS gJ071828.12+373841.5	109.617165	37.644859	0.542000	3.0E-4	SLS		13.004	4.9835	G	2014ApJS..211...21E
WISEA J071828.25+374148.1	109.617668	37.696690	0.706000	3.0E-4	SLS		11.743	4.5004	G	2014ApJS..211...21E
WISEA J071828.48+374305.9	109.618706	37.718250	0.420600	3.0E-4	SLS		11.468	4.3948	G	2014ApJS..211...21E
WISEA J071828.57+374543.2	109.619667	37.761890	0.636400	3.0E-4	SLS		11.296	4.3289	G	2014ApJS..211...21E
WISEA J071829.09+374050.2	109.621170	37.680561	0.632500	3.0E-4	SLS		12.225	4.6851	G	2014ApJS..211...21E
MACS gJ071829.28+373530.9	109.622002	37.591919	0.222200	3.0E-4	SLS		15.056	5.7697	G	2014ApJS..211...21E
MACS gJ071829.28+374130.5	109.622002	37.691811	0.402100	5.0E-4	SLS		12.030	4.6102	G	2014ApJS..211...21E
WISEA J071829.21+374649.3	109.622002	37.780281	0.743800	3.0E-4	SLS		11.495	4.4052	G	2014ApJS..211...21E
GALEXASC J071830.18+374403.5	109.625824	37.734150	0.288100	3.0E-4	SLS		11.655	4.4665	G	2014ApJS..211...21E
MACS gJ071830.23+374723.9	109.625961	37.789970	0.512500	3.0E-4	SLS		11.768	4.5100	G	2014ApJS..211...21E
WISEA J071831.00+374046.2	109.628914	37.679390	0.632700	3.0E-4	SLS		12.593	4.8261	G	2014ApJS..211...21E
MACS gJ071831.14+373636.3	109.629753	37.610081	0.282100	0.001	SLS		14.662	5.6187	G	2014ApJS..211...21E
WISEA J071831.20+374455.5	109.629997	37.748779	0.632100	5.0E-4	SLS		11.788	4.5174	G	2014ApJS..211...21E
MACS gJ071831.29+374124.2	109.630379	37.690060	0.543600	5.0E-4	SLS		12.440	4.7675	G	2014ApJS..211...21E
WISEA J071831.19+373953.4	109.630707	37.664471	0.286800	3.0E-4	SLS		13.023	4.9909	G	2014ApJS..211...21E
MACS gJ071831.54+374629.9	109.631416	37.774971	0.239500	5.0E-4	SLS		11.903	4.5615	G	2014ApJS..211...21E
MACS gJ071831.57+374632.7	109.631538	37.775749	0.606500	5.0E-4	SLS		11.913	4.5655	G	2014ApJS..211...21E
MACS gJ071831.62+375134.3	109.631752	37.859531	0.314900	3.0E-4	SLS		13.396	5.1338	G	2014ApJS..211...21E
MACS gJ071832.28+374851.5	109.634514	37.814301	0.308500	3.0E-4	SLS		12.497	4.7892	G	2014ApJS..211...21E
MACS gJ071832.56+374701.0	109.635666	37.783600	0.325000	3.0E-4	SLS		12.164	4.6614	G	2014ApJS..211...21E
MACS gJ071832.71+374638.3	109.636292	37.777309	0.549600	3.0E-4	SLS		12.147	4.6552	G	2014ApJS..211...21E
MACS gJ071832.80+374906.6	109.636665	37.818501	0.312100	3.0E-4	SLS		12.667	4.8545	G	2014ApJS..211...21E
MACS gJ071833.18+374648.3	109.638268	37.780079	0.310900	3.0E-4	SLS		12.259	4.6980	G	2014ApJS..211...21E
MACS gJ071833.49+375035.1	109.639542	37.843079	0.317300	5.0E-4	SLS		13.306	5.0991	G	2014ApJS..211...21E
WISEA J071834.43+374948.7	109.643585	37.830219	0.308600	3.0E-4	SLS		13.202	5.0592	G	2014ApJS..211...21E
MACS gJ071835.32+374831.8	109.647156	37.808830	0.344000	3.0E-4	SLS		12.989	4.9777	G	2014ApJS..211...21E
WISEA J071835.50+374702.7	109.648087	37.784081	0.311200	3.0E-4	SLS		12.751	4.8866	G	2014ApJS..211...21E
MACS gJ071836.58+374018.4	109.652420	37.671780	0.662500	0.001	SLS		13.799	5.2882	G	2014ApJS..211...21E
MACS gJ071836.88+373642.6	109.653664	37.611832	0.544500	0.001	SLS		15.530	5.9514	G	2014ApJS..211...21E
MACS gJ071837.72+373828.3	109.657166	37.641190	0.527200	3.0E-4	SLS		14.770	5.6602	G	2014ApJS..211...21E
MACS gJ071837.85+374854.5	109.657722	37.815140	0.308900	3.0E-4	SLS		13.569	5.2002	G	2014ApJS..211...21E
MACS gJ071839.08+375036.3	109.662834	37.843418	0.502700	3.0E-4	SLS		14.334	5.4933	G	2014ApJS..211...21E
MACS gJ071841.34+374903.7	109.672249	37.817699	0.364500	3.0E-4	SLS		14.274	5.4703	G	2014ApJS..211...21E
MACS gJ071845.06+373731.5	109.687752	37.625420	0.423400	5.0E-4	SLS		16.498	6.3223	G	2014ApJS..211...21E
WISEA J071845.59+373848.3	109.689957	37.646450	0.691300	3.0E-4	SLS		16.033	6.1442	G	2014ApJS..211...21E
MACS J0717+3745:[STB2014] 0166	109.391443	37.767048	5.458000	0.001	S1L		0.831	0.3183	G	2024A&A...683A.238J
MACS J0717:[CJ2023] 068.1	109.392335	37.738083	5.510000		SLS		1.164	0.4462	G_Lens	2023ApJ...951..140C
WISEA J071721.63+374203.0	109.340149	37.700835	0.549700	3.0E-4	SLS		3.829	1.4675	G	2014ApJS..211...21E
WISEA J071737.77+374524.4	109.407399	37.756805	0.550000	3.0E-4	SLS		1.223	0.4686	G	2014ApJS..211...21E
WISEA J071924.26+375308.2	109.851106	37.885638	-0.000052	7.3533743E-6	SLS		23.579	9.0360	*	2016SDSSD.C...0000:
WISEA J071731.42+374641.9	109.380921	37.778322	0.556800	5.0E-4	SLS		1.366	0.5236	G	2014ApJS..211...21E
WISEA J071721.56+374704.4	109.339863	37.784560	0.545200	3.0E-4	SLS		2.638	1.0110	G	2014ApJS..211...21E
WISEA J071803.68+374530.7	109.515342	37.758552	0.591100	3.0E-4	SLS		6.344	2.4310	G	2014ApJS..211...21E
WISEA J071842.72+372948.0	109.678035	37.496688	-0.000070	8.277911E-6	SLS		20.967	8.0350	*	2016SDSSD.C...0000:
WISEA J071736.31+373656.7	109.401319	37.615777	1.173300	3.0E-4	SLS		8.439	3.2339	G	2014ApJS..211...21E
WISEA J071731.77+375103.0	109.382394	37.850841	0.247300	3.0E-4	SLS		5.717	2.1909	G	2014ApJS..211...21E
WISEA J071730.63+373636.1	109.377656	37.610053	0.665300	3.0E-4	SLS		8.733	3.3465	G	2014ApJS..211...21E
WISEA J071801.18+373518.5	109.504931	37.588485	0.549000	3.0E-4	SLS		11.609	4.4487	G	2014ApJS..211...21E
WISEA J071839.64+374927.1	109.665192	37.824219	0.387500	3.0E-4	SLS		14.060	5.3884	G	2014ApJS..211...21E
WISEA J071901.73+375643.8	109.757306	37.945591	-0.000197	8.74961E-6	SLS		21.136	8.0998	*	2016SDSSD.C...0000:
WISEA J071913.03+373032.0	109.804319	37.508968	-0.000040	6.7429564E-6	SLS		24.945	9.5594	*	2016SDSSD.C...0000:
WISEA J071515.69+373700.7	108.815383	37.616864	0.336200		SUN		28.147	10.7867	G	2023ApJ...958...62S
WISEA J071721.98+373657.6	109.341604	37.616007	0.430900	3.0E-4	SLS		8.587	3.2906	G	2014ApJS..211...21E
WISEA J071604.14+372516.9	109.017289	37.421385	0.069541	1.33E-4	SLS		26.498	10.1549	G	2012ApJS..199...26H
WISEA J071837.88+374759.5	109.657844	37.799863	0.512500	3.0E-4	SLS		13.364	5.1215	G	2014ApJS..211...21E
WISEA J071710.67+373859.6	109.294496	37.649914	0.351000	3.0E-4	SLS		7.570	2.9011	G	2014ApJS..211...21E
WISEA J071749.29+375055.7	109.455385	37.848816	0.552000	3.0E-4	SLS		6.597	2.5282	G	2014ApJS..211...21E
WISEA J071729.66+374354.1	109.373600	37.731719	0.529500	3.0E-4	SLS		1.481	0.5675	G	2014ApJS..211...21E
WISEA J071901.97+374435.2	109.758219	37.743128	-0.000165	8.150543E-6	SLS		17.880	6.8520	*	2016SDSSD.C...0000:
WISEA J071657.92+373935.0	109.241363	37.659750	0.263400	0.001	SLS		8.798	3.3716	G	2014ApJS..211...21E
WISEA J071933.08+372858.7	109.887835	37.482992	0.119400		SUN		29.088	11.1474	G	2023ApJ...958...62S
WISEA J071838.57+374939.2	109.660729	37.827562	0.239500	3.0E-4	SLS		13.919	5.3341	G	2014ApJS..211...21E
WISEA J071808.53+374815.6	109.535560	37.804341	0.306300	3.0E-4	SLS		7.863	3.0133	G	2014ApJS..211...21E
WISEA J071757.67+374041.6	109.490298	37.678244	0.555600	3.0E-4	SLS		6.936	2.6579	G	2014ApJS..211...21E
WISEA J071819.58+374904.8	109.581588	37.818002	0.676200	3.0E-4	SLS		10.193	3.9063	G	2014ApJS..211...21E
WISEA J071753.10+374257.8	109.471261	37.716073	0.665900	3.0E-4	SLS		4.867	1.8651	G	2014ApJS..211...21E
[STB2016] Anc 02063	109.377060	37.736460	6.510000		SUN		1.167	0.4471	G	2016ApJ...818...38S
WISEA J071810.81+374926.8	109.545050	37.824131	0.491300	0.001	SLS		8.772	3.3615	G	2014ApJS..211...21E
WISEA J071746.10+374404.8	109.442116	37.734693	0.380200	3.0E-4	SLS		3.129	1.1992	G	2014ApJS..211...21E
WISEA J071703.20+374709.3	109.263372	37.785926	0.552500	3.0E-4	SLS		5.899	2.2607	G	2014ApJS..211...21E
WISEA J071728.39+374326.0	109.368326	37.723917	0.226700	3.0E-4	SLS		2.001	0.7670	G	2014ApJS..211...21E
WISEA J071654.90+374706.7	109.228767	37.785205	0.339800	3.0E-4	SLS		7.467	2.8615	G	2014ApJS..211...21E
WISEA J071710.63+373555.4	109.294300	37.598737	0.349700	3.0E-4	SLS		10.284	3.9409	G	2014ApJS..211...21E
WISEA J071727.12+374802.1	109.363036	37.800610	1.167900	0.001	SLS		2.844	1.0898	G	2014ApJS..211...21E
WISEA J071759.01+374534.7	109.495887	37.759659	0.378100	3.0E-4	SLS		5.424	2.0785	G	2014ApJS..211...21E
WISEA J071728.15+373508.1	109.367327	37.585601	0.498200	3.0E-4	SLS		10.220	3.9167	G	2014ApJS..211...21E
WISEA J071735.66+374517.0	109.398622	37.754749	0.544300	3.0E-4	SLS		0.806	0.3087	G	2014ApJS..211...21E
WISEA J071854.99+375210.0	109.729129	37.869464	0.000035	9.336511E-6	SLS		17.832	6.8336	*	2016SDSSD.C...0000:
WISEA J071720.21+373720.7	109.334239	37.622436	0.856300	3.0E-4	SLS		8.299	3.1803	G	2014ApJS..211...21E
WISEA J071948.82+373846.6	109.953444	37.646278	0.000117	1.3129224E-5	SLS		27.924	10.7014	*	2016SDSSD.C...0000:
WISEA J071737.03+374501.7	109.404323	37.750490	0.000000		SUN?		1.117	0.4280	*	2015ApJ...812..114T
CDGS 34	109.378862	37.758261	0.549000		SUN		0.210	0.0804	GClstr	2025A&A...703A.306D
WISEA J071825.81+374452.5	109.607579	37.747919	0.927500	3.0E-4	SLS		10.727	4.1109	G	2014ApJS..211...21E
WISEA J071712.76+375327.3	109.303187	37.890924	0.587200	3.0E-4	SLS		8.933	3.4234	G	2014ApJS..211...21E
WISEA J071725.03+374715.0	109.354327	37.787506	0.421900	3.0E-4	SLS		2.314	0.8869	G	2014ApJS..211...21E
WISEA J071818.74+374607.8	109.578115	37.768844	0.241500	3.0E-4	SLS		9.352	3.5840	G	2014ApJS..211...21E
WISEA J071829.49+374130.6	109.622881	37.691834	0.257700	3.0E-4	SLS		12.069	4.6252	G	2014ApJS..211...21E
WISEA J071649.16+375122.3	109.204857	37.856220	0.513700	5.0E-4	SLS		10.331	3.9592	G	2014ApJS..211...21E
GLASS MACSJ0717 00977	109.411896	37.755575	0.567000		SUN		1.434	0.5495	G	2015ApJ...814..161V
WISEA J071802.17+374720.7	109.509068	37.789106	0.523900	3.0E-4	SLS		6.369	2.4406	G	2014ApJS..211...21E
GLASS MACSJ0717 00454	109.402745	37.760037	1.050000		SUN		1.035	0.3967	V*	2016MNRAS.459.1626R
WISEA J071754.00+374638.6	109.475028	37.777397	0.545100	3.0E-4	SLS		4.618	1.7697	G	2014ApJS..211...21E
WISEA J071817.64+374949.5	109.573512	37.830419	0.593200	3.0E-4	SLS		10.144	3.8876	G	2014ApJS..211...21E
WISEA J071727.21+373759.9	109.363412	37.633312	0.402000	3.0E-4	SLS		7.386	2.8305	G	2014ApJS..211...21E
WISEA J071726.43+374529.9	109.360138	37.758323	0.534500	3.0E-4	SLS		1.035	0.3966	G	2014ApJS..211...21E
WISEA J071750.99+373157.0	109.462483	37.532527	0.497200	3.0E-4	SLS		13.922	5.3352	G	2014ApJS..211...21E
WISEA J071742.25+374336.0	109.426072	37.726668	0.538200	3.0E-4	SLS		2.728	1.0456	G	2014ApJS..211...21E
WISEA J071728.92+374507.9	109.370530	37.752200	0.551000	0.001	SUN		0.566	0.2168	G	2017ApJ...848...37C
WISEA J071732.50+374434.4	109.385441	37.742902	0.541600	5.0E-4	SLS		0.780	0.2990	G	2014ApJS..211...21E
WISEA J071723.93+373727.8	109.349734	37.624413	0.385400	3.0E-4	SLS		8.014	3.0710	G	2014ApJS..211...21E
WISEA J071755.98+373713.0	109.483280	37.620302	0.224300	3.0E-4	SLS		9.441	3.6182	G	2014ApJS..211...21E
WISEA J071751.90+373223.1	109.466251	37.539755	0.540500	3.0E-4	SLS		13.557	5.1956	G	2014ApJS..211...21E
WISEA J071820.85+374620.5	109.586913	37.772376	0.963100	3.0E-4	SLS		9.787	3.7508	G	2014ApJS..211...21E
WISEA J071644.27+373956.0	109.184472	37.665569	0.069074	1.03E-4	SLS		10.806	4.1412	G	2012ApJS..199...26H
WISEA J071807.62+374636.5	109.531757	37.776833	0.689000	3.0E-4	SLS		7.232	2.7716	G	2014ApJS..211...21E
WISEA J071720.83+374715.0	109.336817	37.787515	0.547700	5.0E-4	SLS		2.864	1.0975	G	2014ApJS..211...21E
WISEA J071811.74+374332.3	109.548933	37.725659	0.689900	3.0E-4	SLS		8.136	3.1181	G	2014ApJS..211...21E
GLASS MACSJ0717 01218	109.384423	37.742602	0.000000		SUN?		0.788	0.3021	V*	2015ApJ...812..114T
GLASS MACSJ0717 01516	109.391810	37.745780	0.000000		SUN?		0.759	0.2908	V*	2015ApJ...812..114T
WISEA J071635.23+380002.3	109.146795	38.000645	0.382800		SUN		18.438	7.0661	G	2023ApJ...958...62S
WISEA J071644.50+374920.5	109.185423	37.822381	0.335100	3.0E-4	SLS		10.132	3.8830	G	2014ApJS..211...21E
WISEA J071910.93+375051.1	109.795551	37.847552	-0.000105	9.482777E-6	SLS		20.383	7.8113	*	2016SDSSD.C...0000:
WISEA J071758.39+374742.4	109.493323	37.795127	0.238400	3.0E-4	SLS		5.803	2.2239	G	2014ApJS..211...21E
WISEA J071735.56+374444.2	109.398184	37.745623	0.540800	3.0E-4	SLS		0.985	0.3773	G	2014ApJS..211...21E
WISEA J071724.51+374619.2	109.352127	37.772025	0.550500	3.0E-4	SLS		1.715	0.6571	G	2014ApJS..211...21E
WISEA J071741.56+374555.7	109.423187	37.765485	0.240000		SUN		2.057	0.7885	G	2016MNRAS.459.1626R
WISEA J071759.68+373910.0	109.498674	37.652795	0.496600	3.0E-4	SLS		8.299	3.1803	G	2014ApJS..211...21E
WISEA J071754.94+374001.6	109.478929	37.667137	0.460600	3.0E-4	SLS		7.033	2.6951	G	2014ApJS..211...21E
WISEA J071811.67+374031.3	109.548644	37.675380	0.807400	3.0E-4	SLS		9.271	3.5529	G	2014ApJS..211...21E
WISEA J071723.49+374601.0	109.347888	37.766945	0.536300	3.0E-4	SLS		1.742	0.6676	G	2014ApJS..211...21E
WISEA J071940.07+373323.5	109.916973	37.556549	-0.000031	7.486792E-6	SLS		28.092	10.7655	*	2016SDSSD.C...0000:
WISEA J071810.98+374346.4	109.545771	37.729569	0.689900	3.0E-4	SLS		7.941	3.0431	G	2014ApJS..211...21E
WISEA J071820.88+374035.0	109.587007	37.676416	0.343100	3.0E-4	SLS		10.841	4.1547	G	2014ApJS..211...21E
WISEA J071816.00+374000.4	109.566680	37.666796	0.713000	3.0E-4	SLS		10.271	3.9360	G	2014ApJS..211...21E
WISEA J071711.79+373808.6	109.299148	37.635728	0.387200	3.0E-4	SLS		8.188	3.1379	G	2014ApJS..211...21E
WISEA J071830.83+375025.8	109.628463	37.840520	0.407100	3.0E-4	SLS		12.763	4.8911	G	2014ApJS..211...21E
WISEA J071744.34+374959.7	109.434752	37.833273	0.688500	3.0E-4	SLS		5.299	2.0306	G	2014ApJS..211...21E
WISEA J071821.25+373357.0	109.588567	37.565849	0.497400	3.0E-4	SLS		15.038	5.7630	G	2014ApJS..211...21E
WISEA J071838.91+375055.5	109.662138	37.848754	0.313800	3.0E-4	SLS		14.424	5.5278	G	2014ApJS..211...21E
WISEA J071819.64+375028.8	109.581842	37.841347	0.491000	3.0E-4	SLS		10.796	4.1374	G	2014ApJS..211...21E
WISEA J071800.51+374748.6	109.502143	37.796851	0.641400	3.0E-4	SLS		6.227	2.3865	G	2014ApJS..211...21E
WISEA J071807.37+373440.6	109.530738	37.577945	0.545400	3.0E-4	SLS		12.794	4.9031	G	2014ApJS..211...21E
WISEA J071726.31+375016.6	109.359630	37.837963	0.537400	3.0E-4	SLS		5.053	1.9366	G	2014ApJS..211...21E
WISEA J071734.42+374414.5	109.393503	37.737476	0.000000		SUN?		1.222	0.4682	*	2015ApJ...812..114T
WISEA J071712.55+374700.4	109.302305	37.783465	0.552700	3.0E-4	SLS		4.120	1.5788	G	2014ApJS..211...21E
WISEA J071657.94+374601.2	109.241443	37.767011	0.419200	3.0E-4	SLS		6.687	2.5626	G	2014ApJS..211...21E
WISEA J071827.01+374648.1	109.612543	37.780038	0.593900	3.0E-4	SLS		11.048	4.2340	G	2014ApJS..211...21E
WISEA J071949.30+374604.5	109.955425	37.767938	0.296700		SUN		27.225	10.4336	G	2023ApJ...958...62S
WISEA J071733.76+373845.4	109.390671	37.645948	0.377000	3.0E-4	SLS		6.591	2.5257	G	2014ApJS..211...21E
WISEA J071928.66+374129.3	109.869421	37.691498	0.281400		SUN		23.465	8.9924	G	2023ApJ...958...62S
GLASS MACSJ0717 02332	109.385115	37.732394	0.990000		SUN		1.400	0.5363	G	2015ApJ...812..114T
MACS J0717:[VTS2015] 01477	109.373909	37.746153	0.450000		SUN		0.674	0.2582	G	2015ApJ...814..161V
GLASS MACSJ0717 01903	109.405949	37.739215	0.542000	0.001	SUN		1.513	0.5798	G	2017ApJ...848...37C
GLASS MACSJ0717 01234	109.406515	37.752577	0.229500		SUN		1.192	0.4569	G	2015ApJ...812..114T
GLASS MACSJ0717 02150	109.409808	37.736420	1.467000		SUN		1.761	0.6748	G	2015ApJ...812..114T
GLASS MACSJ0717 01002	109.369549	37.752752	0.645000		S1L		0.599	0.2296	G	2015ApJ...812..114T
GLASS MACSJ0717 00790	109.404512	37.756173	1.119000		S1L		1.084	0.4155	G	2015ApJ...812..114T
GLASS MACSJ0717 02371	109.383137	37.733788	0.263000		S1L		1.308	0.5013	G	2015ApJ...812..114T
GLASS MACSJ0717 01104	109.390221	37.752750	1.855000		S1L		0.439	0.1683	G	2015ApJ...812..114T
GLASS MACSJ0717 01540	109.380641	37.745539	1.114500		SUN		0.603	0.2312	G	2015ApJ...812..114T
GLASS MACSJ0717 91453	109.407569	37.751963	1.890000		S1L		1.247	0.4781	G	2015ApJ...812..114T
MACS J0717:[VTS2015] 00450	109.405813	37.759676	0.596500		SUN		1.172	0.4490	G	2015ApJ...814..161V
GLASS MACSJ0717 01588	109.379096	37.745330	1.364000		S1L		0.626	0.2398	G	2015ApJ...812..114T
GLASS MACSJ0717 02271	109.384580	37.735259	0.923500		SUN		1.226	0.4698	G	2015ApJ...812..114T
GLASS MACSJ0717 02230	109.397291	37.735984	0.553000		SUN		1.389	0.5322	G	2015ApJ...812..114T
GLASS MACSJ0717 02566	109.390446	37.726221	2.000000		S1L		1.809	0.6932	G	2015ApJ...812..114T
GLASS MACSJ0717 00354	109.388655	37.762489	2.110000		S1L		0.532	0.2037	G	2015ApJ...812..114T
GLASS MACSJ0717 01599	109.389491	37.745104	0.752000		S1L		0.729	0.2793	G	2015ApJ...812..114T
GLASS MACSJ0717 01649	109.370902	37.744481	0.693500		S1L		0.838	0.3213	G	2015ApJ...812..114T
MACS J0717:[VTS2015] 02297	109.375716	37.734470	0.548500		SUN		1.297	0.4969	G	2015ApJ...814..161V
GLASS MACSJ0717 02571	109.388492	37.726008	1.610000		S1L		1.802	0.6907	G	2015ApJ...812..114T
GLASS MACSJ0717 01609	109.380093	37.745085	1.113000		SUN		0.633	0.2426	G	2015ApJ...812..114T
GLASS MACSJ0717 01729	109.390115	37.743333	0.699000		SUN		0.836	0.3203	G	2015ApJ...812..114T
GLASS MACSJ0717 00431	109.402457	37.761132	0.549500		SUN		1.041	0.3990	G	2015ApJ...812..114T
GLASS MACSJ0717 02255	109.383258	37.734391	0.770000		S1L		1.272	0.4876	G	2015ApJ...812..114T
GLASS MACSJ0717 01060	109.385455	37.753134	1.446500		S1L		0.231	0.0886	G	2015ApJ...812..114T
GLASS MACSJ0717 01254	109.396528	37.749528	1.299000		S1L		0.792	0.3036	G	2015ApJ...812..114T
GLASS MACSJ0717 01986	109.389306	37.740363	1.212500		S1L		0.981	0.3760	G	2015ApJ...812..114T
GLASS MACSJ0717 00333	109.394275	37.762999	1.385000		S1L		0.746	0.2859	G	2015ApJ...812..114T
GLASS MACSJ0717 01963	109.384160	37.739410	0.000000		SUN?		0.976	0.3741	*	2015ApJ...812..114T
GLASS MACSJ0717 00918	109.410703	37.753882	0.000000		SUN?		1.381	0.5292	*	2015ApJ...812..114T
GLASS MACSJ0717 02327	109.380317	37.733712	0.000000		SUN?		1.312	0.5030	*	2015ApJ...812..114T
GLASS MACSJ0717 01212	109.385162	37.744400	0.000000		SUN?		0.690	0.2644	*	2015ApJ...812..114T
GLASS MACSJ0717 00341	109.399846	37.762777	1.471500		SUN		0.965	0.3698	G	2015ApJ...812..114T
GLASS MACSJ0717 01029	109.379402	37.748978	1.270000		S1L		0.409	0.1569	G	2015ApJ...812..114T
