ID	RAdeg	DEdeg	z	qflag	zref	Rmag_Kron
CLASHVLTJ224920.82-442423.3	342.336738	-44.406467	0.34230	3	1	19.67
CLASHVLTJ224744.43-443151.8	341.935119	-44.531058	0.34340	3	1	21.93
CLASHVLTJ224849.10-442723.0	342.204592	-44.456376	0.34110	2	1	23.14
CLASHVLTJ224830.39-442909.4	342.126644	-44.485945	0.34900	3	1	21.22
CLASHVLTJ224831.19-442824.5	342.129976	-44.473463	0.33880	3	1	23.02
CLASHVLTJ224925.19-442345.4	342.354958	-44.395941	0.20430	3	1	23.25
CLASHVLTJ224954.23-442402.7	342.475966	-44.400760	0.32510	3	1	22.90
CLASHVLTJ224955.45-443431.4	342.481032	-44.575392	0.37100	3	1	21.34
CLASHVLTJ224742.59-442647.3	341.927457	-44.446484	0.62500	3	1	23.40
CLASHVLTJ224751.21-442842.9	341.963370	-44.478596	0.16440	3	1	21.05
CLASHVLTJ224847.20-443121.4	342.196659	-44.522607	0.24110	3	4	21.62
CLASHVLTJ224814.30-443400.4	342.059594	-44.566764	0.65090	3	1	22.21
CLASHVLTJ224846.27-443316.2	342.192775	-44.554503	0.34630	3	1	22.46
CLASHVLTJ224755.32-442312.1	341.980483	-44.386696	0.61900	9	1	24.42
CLASHVLTJ224947.63-442557.7	342.448440	-44.432700	0.61800	3	1	22.74
CLASHVLTJ224842.01-443227.7	342.175062	-44.541025	3.11600	3	4	25.99
CLASHVLTJ224838.51-443933.6	342.160446	-44.659327	0.45340	3	1	22.65
CLASHVLTJ224813.04-443221.9	342.054326	-44.539406	0.33263	3	1	23.09
CLASHVLTJ224741.42-443718.2	341.922595	-44.621731	0.15070	3	1	22.00
CLASHVLTJ224852.61-444053.0	342.219202	-44.681385	0.09560	3	1	22.94
CLASHVLTJ224838.76-443240.9	342.161507	-44.544705	0.00000	3	1	20.58
CLASHVLTJ224808.23-443013.6	342.034300	-44.503785	0.29590	3	1	22.96
CLASHVLTJ224810.94-442502.0	342.045593	-44.417216	0.38970	3	1	19.38
CLASHVLTJ224738.19-442529.3	341.909138	-44.424808	0.58030	9	1	23.24
CLASHVLTJ224852.82-443640.2	342.220071	-44.611179	0.34760	3	1	20.88
CLASHVLTJ224925.61-443015.9	342.356690	-44.504404	0.14760	3	1	19.92
CLASHVLTJ224745.15-442732.5	341.938105	-44.459022	0.47090	3	1	22.24
CLASHVLTJ224814.07-442752.1	342.058643	-44.464483	0.34893	9	1	23.73
CLASHVLTJ224948.72-443013.4	342.452989	-44.503718	0.45700	2	1	23.13
CLASHVLTJ224929.83-442718.6	342.374284	-44.455156	0.34180	2	1	23.05
CLASHVLTJ224902.85-443453.6	342.261892	-44.581557	0.12470	2	1	23.76
CLASHVLTJ224917.99-442217.0	342.324971	-44.371400	0.20860	3	1	20.74
CLASHVLTJ224926.44-443210.3	342.360186	-44.536203	0.00000	2	1	23.63
CLASHVLTJ224920.00-442440.0	342.333323	-44.411123	0.79730	3	1	24.14
CLASHVLTJ224931.60-444110.9	342.381680	-44.686363	0.47270	3	1	22.17
CLASHVLTJ224847.36-442116.7	342.197353	-44.354649	0.55592	3	1	23.02
CLASHVLTJ224855.65-442539.0	342.231864	-44.427510	0.56220	9	1	23.61
CLASHVLTJ224824.27-443233.0	342.101111	-44.542512	0.34290	3	1	20.82
CLASHVLTJ224835.78-442906.4	342.149100	-44.485123	0.34950	3	1	20.62
CLASHVLTJ224928.22-442141.9	342.367573	-44.361642	0.34610	3	1	22.29
CLASHVLTJ224900.92-443101.6	342.253849	-44.517109	0.47680	3	1	22.12
CLASHVLTJ224834.41-442253.2	342.143378	-44.381446	0.35400	3	1	21.17
CLASHVLTJ224757.07-442938.2	341.987771	-44.493943	1.31450	2	1	22.96
CLASHVLTJ224901.20-442500.6	342.254999	-44.416821	0.36960	2	1	22.83
CLASHVLTJ224927.17-442852.8	342.363228	-44.481329	0.41030	3	1	21.05
CLASHVLTJ224859.04-443405.8	342.246002	-44.568273	0.58240	3	1	21.42
CLASHVLTJ224744.62-443227.3	341.935920	-44.540910	0.21870	3	1	23.55
CLASHVLTJ224831.59-443501.9	342.131613	-44.583860	0.33880	3	1	20.23
CLASHVLTJ224851.32-442539.7	342.213828	-44.427683	0.34920	3	1	22.53
CLASHVLTJ224844.21-443113.1	342.184203	-44.520297	0.33870	3	4	22.75
CLASHVLTJ224838.50-444239.0	342.160422	-44.710824	0.45680	3	1	22.05
CLASHVLTJ224935.64-443548.0	342.398495	-44.596653	0.21280	3	1	19.74
CLASHVLTJ224756.66-444012.9	341.986067	-44.670245	0.34820	2	1	22.88
CLASHVLTJ224936.39-443353.1	342.401640	-44.564739	0.34590	3	1	22.06
CLASHVLTJ224812.60-442512.5	342.052502	-44.420136	2.36120	3	1	22.98
CLASHVLTJ224951.33-444111.9	342.463860	-44.686635	0.18970	3	1	19.51
CLASHVLTJ224900.22-442058.1	342.250901	-44.349480	0.34430	3	1	20.73
CLASHVLTJ224849.71-443235.2	342.207110	-44.543111	1.92750	2	5	23.91
CLASHVLTJ224739.46-443152.7	341.914424	-44.531296	0.38350	3	1	21.58
CLASHVLTJ224957.14-443948.8	342.488088	-44.663547	0.42190	3	1	21.99
CLASHVLTJ224750.25-442755.3	341.959375	-44.465353	0.21870	3	1	20.88
CLASHVLTJ224850.14-442738.7	342.208921	-44.460745	0.23390	3	1	22.66
CLASHVLTJ224900.73-442559.1	342.253053	-44.433084	0.41110	3	1	21.50
CLASHVLTJ224837.77-442152.3	342.157381	-44.364534	0.34280	3	1	20.23
CLASHVLTJ224855.13-444011.1	342.229714	-44.669739	0.82080	2	1	22.09
CLASHVLTJ224931.48-442846.2	342.381179	-44.479513	0.56660	3	1	22.35
CLASHVLTJ224740.26-442041.3	341.917757	-44.344801	0.52130	3	1	22.68
CLASHVLTJ224912.88-442513.6	342.303651	-44.420440	0.56400	3	1	22.82
CLASHVLTJ224759.96-442202.6	341.999841	-44.367401	0.34490	3	1	22.60
CLASHVLTJ224953.35-443450.0	342.472287	-44.580545	0.29985	3	1	22.54
CLASHVLTJ224740.22-444053.6	341.917579	-44.681564	0.42390	3	1	20.89
CLASHVLTJ224900.75-444252.8	342.253108	-44.714660	0.50130	9	1	23.89
CLASHVLTJ224810.84-443409.3	342.045187	-44.569242	0.33573	3	1	22.88
CLASHVLTJ224921.49-443836.9	342.339554	-44.643582	0.21430	3	1	19.85
CLASHVLTJ224742.57-443331.7	341.927372	-44.558797	0.24548	3	1	22.36
CLASHVLTJ224955.22-442852.4	342.480090	-44.481233	0.22510	3	1	22.79
CLASHVLTJ224848.23-442959.3	342.200938	-44.499802	0.34390	3	1	20.42
CLASHVLTJ224952.86-443151.2	342.470265	-44.530893	0.73670	3	1	22.54
CLASHVLTJ224830.66-443041.0	342.127742	-44.511400	0.34670	3	1	21.85
CLASHVLTJ224919.69-442939.5	342.332052	-44.494299	0.14710	3	1	19.70
CLASHVLTJ224843.26-443353.1	342.180249	-44.564762	0.45760	3	1	21.36
CLASHVLTJ224853.19-443718.2	342.221614	-44.621710	0.44080	3	1	22.65
CLASHVLTJ224745.86-443858.8	341.941095	-44.649678	0.34710	3	1	21.29
CLASHVLTJ224846.24-443802.6	342.192666	-44.634058	0.45720	3	1	19.58
CLASHVLTJ224918.57-443713.2	342.327388	-44.620321	0.42090	3	1	22.88
CLASHVLTJ224818.74-443108.1	342.078074	-44.518921	0.45530	3	1	23.78
CLASHVLTJ224842.13-443244.1	342.175535	-44.545586	1.26900	3	4	23.46
CLASHVLTJ224829.18-442946.8	342.121579	-44.496331	0.14630	2	1	22.63
CLASHVLTJ224925.43-442259.6	342.355944	-44.383222	0.25220	3	1	20.15
CLASHVLTJ224845.64-443640.4	342.190165	-44.611219	0.34483	3	1	21.19
CLASHVLTJ224836.38-442147.4	342.151575	-44.363178	0.35060	3	1	23.40
CLASHVLTJ224758.32-442349.5	341.992985	-44.397097	0.35190	2	1	22.35
CLASHVLTJ224851.75-443226.9	342.215641	-44.540805	0.35330	2	1	23.21
CLASHVLTJ224843.44-443257.6	342.180990	-44.549322	0.35000	3	1	22.76
CLASHVLTJ224842.94-443129.0	342.178906	-44.524710	0.35150	3	4	22.39
CLASHVLTJ224845.45-442200.4	342.189362	-44.366769	0.48170	9	1	24.28
CLASHVLTJ224847.30-443128.8	342.197091	-44.524672	0.33000	2	4	23.93
CLASHVLTJ224957.94-443115.6	342.491436	-44.521011	0.34430	3	1	21.11
CLASHVLTJ224928.24-443213.8	342.367659	-44.537160	0.34280	3	1	23.03
CLASHVLTJ224743.07-443200.9	341.929468	-44.533579	0.34820	3	1	20.44
CLASHVLTJ224849.12-443208.5	342.204664	-44.535707	0.34130	3	1	22.86
CLASHVLTJ224922.66-442233.9	342.344399	-44.376097	0.25210	3	1	19.36
CLASHVLTJ224931.00-443212.2	342.379154	-44.536725	0.21400	3	1	22.02
CLASHVLTJ224816.19-442138.1	342.067450	-44.360595	0.00000	3	1	23.27
CLASHVLTJ224823.28-443749.2	342.097010	-44.630342	0.21320	3	1	19.44
CLASHVLTJ224934.88-442904.3	342.395353	-44.484517	0.79550	3	1	22.51
CLASHVLTJ224928.56-442242.4	342.368981	-44.378440	0.25360	3	1	21.34
CLASHVLTJ224745.99-444143.8	341.941632	-44.695512	0.29585	3	1	22.17
CLASHVLTJ224917.96-443001.6	342.324817	-44.500446	0.15150	3	1	18.49
CLASHVLTJ224846.17-442350.6	342.192374	-44.397401	0.14900	3	1	18.20
CLASHVLTJ224740.54-442746.0	341.918915	-44.462789	0.40020	3	1	22.40
CLASHVLTJ224851.33-443114.1	342.213891	-44.520589	0.34500	3	1	20.34
CLASHVLTJ224824.87-442136.8	342.103618	-44.360230	0.47790	3	1	21.28
CLASHVLTJ224741.09-443734.8	341.921189	-44.626342	0.08096	3	1	20.65
CLASHVLTJ224854.27-443517.4	342.226125	-44.588171	0.35110	3	1	22.66
CLASHVLTJ224810.17-442452.4	342.042392	-44.414550	0.44110	3	1	21.36
CLASHVLTJ224828.36-443040.1	342.118179	-44.511147	0.35120	3	1	21.63
CLASHVLTJ224935.65-442433.9	342.398547	-44.409408	0.34280	3	1	21.80
CLASHVLTJ224925.15-442133.5	342.354780	-44.359305	0.29805	3	1	22.12
CLASHVLTJ224936.54-443250.4	342.402240	-44.547323	0.39670	3	1	19.56
CLASHVLTJ224925.38-443234.8	342.355733	-44.542999	3.28010	2	1	24.47
CLASHVLTJ224808.45-444203.8	342.035196	-44.701064	0.37020	9	1	24.21
CLASHVLTJ224908.83-442634.2	342.286812	-44.442834	0.34530	3	1	22.14
CLASHVLTJ224844.87-443815.4	342.186957	-44.637600	0.20970	3	1	23.91
CLASHVLTJ224909.44-444123.5	342.289351	-44.689858	0.21850	2	1	23.49
CLASHVLTJ224847.19-442525.7	342.196605	-44.423794	0.56180	3	1	21.50
CLASHVLTJ224940.39-442136.6	342.418279	-44.360167	0.39390	2	1	22.10
CLASHVLTJ224759.54-442927.5	341.998093	-44.490965	0.65320	3	1	22.31
CLASHVLTJ224809.66-442044.8	342.040262	-44.345788	0.29600	3	1	24.20
CLASHVLTJ224834.48-443717.7	342.143671	-44.621596	0.14293	9	1	23.39
CLASHVLTJ224939.20-444132.8	342.413335	-44.692458	0.13960	3	1	21.97
CLASHVLTJ224919.92-442206.6	342.333009	-44.368509	0.29800	3	1	22.38
CLASHVLTJ224929.41-442818.8	342.372561	-44.471887	0.56392	3	1	23.19
CLASHVLTJ224803.05-442755.4	342.012720	-44.465382	0.35020	3	1	21.26
CLASHVLTJ224842.71-443156.6	342.177947	-44.532390	0.35050	3	4	21.28
CLASHVLTJ224936.15-443404.9	342.400612	-44.568032	0.61670	3	1	24.00
CLASHVLTJ224902.94-442641.9	342.262249	-44.444974	0.52060	3	1	22.68
CLASHVLTJ224757.68-443024.6	341.990341	-44.506847	0.34603	3	1	20.07
CLASHVLTJ224912.86-443318.6	342.303587	-44.555155	0.70420	2	1	23.17
CLASHVLTJ224829.47-443717.0	342.122781	-44.621380	0.45880	3	1	23.71
CLASHVLTJ224907.94-443946.8	342.283086	-44.663013	0.60900	3	1	22.22
CLASHVLTJ224807.03-443615.3	342.029301	-44.604237	0.56462	3	1	24.17
CLASHVLTJ224830.27-443333.4	342.126128	-44.559288	0.34340	3	1	21.67
CLASHVLTJ224824.41-443806.4	342.101696	-44.635118	0.34420	3	1	20.17
CLASHVLTJ224931.64-442224.3	342.381842	-44.373421	0.25257	3	1	19.60
CLASHVLTJ224801.87-443724.4	342.007774	-44.623442	0.34550	3	1	22.10
CLASHVLTJ224843.96-444053.2	342.183161	-44.681442	0.00000	2	1	23.27
CLASHVLTJ224806.71-443932.7	342.027949	-44.659097	0.34460	3	1	20.70
CLASHVLTJ224825.89-442849.5	342.107855	-44.480419	0.34850	3	1	20.43
CLASHVLTJ224919.93-442705.9	342.333061	-44.451640	0.25710	3	1	22.96
CLASHVLTJ224856.34-443014.2	342.234756	-44.503949	0.35500	3	1	19.19
CLASHVLTJ224923.68-443212.8	342.348673	-44.536880	0.35372	3	1	22.55
CLASHVLTJ224844.23-443141.0	342.184288	-44.528057	0.33270	3	4	19.76
CLASHVLTJ224844.55-443246.7	342.185631	-44.546302	0.34250	3	1	22.03
CLASHVLTJ224832.43-442926.4	342.135134	-44.490661	0.47670	3	1	22.43
CLASHVLTJ224943.87-442058.7	342.432797	-44.349629	0.34730	3	1	22.59
CLASHVLTJ224846.04-442909.2	342.191850	-44.485902	0.33930	3	1	21.44
CLASHVLTJ224840.77-443208.0	342.169863	-44.535542	0.34850	3	4	21.23
CLASHVLTJ224756.38-442127.9	341.984912	-44.357740	0.29050	3	1	23.28
CLASHVLTJ224851.72-443920.3	342.215503	-44.655646	0.12260	3	1	21.57
CLASHVLTJ224934.07-443054.1	342.391954	-44.515017	0.58140	3	1	20.69
CLASHVLTJ224930.89-442429.2	342.378727	-44.408112	0.19900	3	1	19.46
CLASHVLTJ224847.20-443144.8	342.196685	-44.529100	0.35730	3	4	23.51
CLASHVLTJ224806.62-444157.3	342.027603	-44.699257	0.39880	3	1	22.01
CLASHVLTJ224841.70-443725.8	342.173737	-44.623843	0.34410	3	1	22.99
CLASHVLTJ224844.05-443047.9	342.183532	-44.513315	0.00000	2	5	18.02
CLASHVLTJ224913.78-442959.6	342.307429	-44.499899	1.00090	2	1	22.68
CLASHVLTJ224746.99-443918.1	341.945790	-44.655033	0.14880	3	1	18.19
CLASHVLTJ224846.31-443141.3	342.192970	-44.528148	0.00000	2	4	25.36
CLASHVLTJ224939.89-443154.6	342.416202	-44.531836	0.25720	3	1	19.46
CLASHVLTJ224825.27-443404.7	342.105286	-44.567974	0.84108	3	1	22.74
CLASHVLTJ224852.59-443443.5	342.219112	-44.578747	3.12394	3	1	19.59
CLASHVLTJ224942.37-442535.8	342.426545	-44.426598	0.09480	2	1	24.19
CLASHVLTJ224844.50-443107.0	342.185399	-44.518624	0.34400	3	4	20.16
CLASHVLTJ224818.94-443137.9	342.078919	-44.527195	0.34960	3	1	22.79
CLASHVLTJ224801.22-442317.9	342.005078	-44.388310	0.23358	3	1	22.65
CLASHVLTJ224926.24-442609.7	342.359316	-44.436034	0.35192	2	1	22.83
CLASHVLTJ224852.52-442745.5	342.218832	-44.462651	0.44300	2	1	23.10
CLASHVLTJ224932.55-442252.3	342.385622	-44.381185	0.34240	3	1	23.76
CLASHVLTJ224804.98-443242.2	342.020759	-44.545055	0.34113	3	1	22.47
CLASHVLTJ224841.22-443225.9	342.171763	-44.540540	0.34750	3	4	21.24
CLASHVLTJ224936.92-444125.3	342.403825	-44.690370	0.57220	3	1	24.08
CLASHVLTJ224747.66-443001.9	341.948584	-44.500522	0.28720	3	1	20.44
CLASHVLTJ224847.57-443138.7	342.198212	-44.527422	0.36050	3	4	23.12
CLASHVLTJ224848.02-442217.0	342.200101	-44.371391	0.35060	3	1	22.85
CLASHVLTJ224736.82-443036.3	341.903437	-44.510096	0.77460	9	1	24.08
CLASHVLTJ224851.99-443009.4	342.216643	-44.502612	0.35400	3	1	19.90
CLASHVLTJ224912.83-443850.2	342.303450	-44.647283	0.16290	2	1	22.36
CLASHVLTJ224835.87-443740.2	342.149472	-44.627843	0.23810	3	1	22.04
CLASHVLTJ224829.31-443846.6	342.122123	-44.646273	0.34010	3	1	19.16
CLASHVLTJ224854.90-443958.6	342.228761	-44.666275	0.39350	3	1	23.39
CLASHVLTJ224903.26-443012.6	342.263595	-44.503511	0.34680	3	1	21.14
CLASHVLTJ224932.63-442259.5	342.385978	-44.383186	0.34130	3	1	19.35
CLASHVLTJ224806.40-443722.9	342.026660	-44.623017	0.34420	3	1	22.07
CLASHVLTJ224901.52-443201.7	342.256338	-44.533804	0.56940	3	1	22.45
CLASHVLTJ224900.83-443105.9	342.253442	-44.518313	0.34280	2	1	22.45
CLASHVLTJ224809.60-442440.4	342.039993	-44.411229	0.44360	3	1	20.96
CLASHVLTJ224839.17-442341.2	342.163194	-44.394790	0.34320	3	1	20.23
CLASHVLTJ224743.26-443637.9	341.930234	-44.610516	0.08186	2	1	21.53
CLASHVLTJ224843.05-443140.5	342.179378	-44.527910	0.32750	3	4	22.02
CLASHVLTJ224946.88-443459.6	342.445323	-44.583231	0.21350	3	1	19.94
CLASHVLTJ224831.90-442738.9	342.132936	-44.460811	0.34680	3	1	22.25
CLASHVLTJ224751.44-443640.5	341.964348	-44.611255	0.24400	3	1	21.10
CLASHVLTJ224850.18-443023.9	342.209079	-44.506652	0.45380	3	1	22.49
CLASHVLTJ224845.48-443228.6	342.189503	-44.541277	0.35200	3	1	21.26
CLASHVLTJ224738.69-442509.4	341.911209	-44.419285	0.50380	3	1	22.57
CLASHVLTJ224902.74-443009.6	342.261403	-44.502671	0.34930	3	1	21.95
CLASHVLTJ224800.63-443438.6	342.002625	-44.577389	0.22790	3	1	23.00
CLASHVLTJ224852.04-442649.8	342.216850	-44.447161	0.27600	3	1	22.46
CLASHVLTJ224809.52-442555.5	342.039666	-44.432091	0.73980	3	1	23.96
CLASHVLTJ224854.86-442450.1	342.228585	-44.413930	0.33760	3	1	19.90
CLASHVLTJ224905.97-443010.9	342.274881	-44.503026	0.33760	3	1	20.98
CLASHVLTJ224741.14-443026.5	341.921412	-44.507372	0.24790	3	1	23.14
CLASHVLTJ224855.26-443945.5	342.230250	-44.662646	0.76060	3	1	22.32
CLASHVLTJ224746.62-442216.0	341.944244	-44.371123	1.44458	3	1	24.28
CLASHVLTJ224935.79-442626.6	342.399111	-44.440716	0.35580	3	1	22.97
CLASHVLTJ224938.37-444032.2	342.409877	-44.675620	0.39670	3	1	22.24
CLASHVLTJ224800.16-442240.5	342.000679	-44.377909	0.48156	3	1	23.29
CLASHVLTJ224848.73-442309.8	342.203058	-44.386060	0.47730	3	1	21.62
CLASHVLTJ224846.48-443106.7	342.193672	-44.518518	0.33770	3	4	22.76
CLASHVLTJ224749.09-442815.9	341.954527	-44.471084	0.34803	2	1	22.66
CLASHVLTJ224903.08-443819.2	342.262826	-44.638672	0.34800	3	1	22.64
CLASHVLTJ224955.09-444100.6	342.479529	-44.683497	0.25840	3	1	19.23
CLASHVLTJ224938.85-444201.1	342.411895	-44.700312	0.13833	3	1	16.49
CLASHVLTJ224958.16-443502.2	342.492341	-44.583936	0.34200	3	1	22.99
CLASHVLTJ224934.71-442041.0	342.394609	-44.344717	0.61360	3	1	22.97
CLASHVLTJ224804.68-444146.0	342.019505	-44.696121	0.45580	3	1	22.83
CLASHVLTJ224752.04-443949.2	341.966817	-44.663671	0.33313	3	1	23.60
CLASHVLTJ224752.16-443041.8	341.967351	-44.511601	0.21939	3	1	20.92
CLASHVLTJ224848.34-442333.3	342.201435	-44.392575	0.25800	2	1	23.03
CLASHVLTJ224827.05-442845.6	342.112715	-44.479323	0.29680	3	1	21.09
CLASHVLTJ224834.60-443252.2	342.144159	-44.547842	0.34760	3	1	21.99
CLASHVLTJ224939.03-444103.8	342.412617	-44.684384	0.12360	3	1	21.45
CLASHVLTJ224918.63-442536.9	342.327632	-44.426917	0.34620	3	1	20.31
CLASHVLTJ224842.74-442350.2	342.178098	-44.397273	0.47280	3	1	21.58
CLASHVLTJ224934.97-443621.2	342.395725	-44.605886	0.21260	3	1	24.10
CLASHVLTJ224832.12-443619.1	342.133848	-44.605310	0.79110	9	1	24.32
CLASHVLTJ224744.95-442718.6	341.937289	-44.455170	0.07476	3	1	21.91
CLASHVLTJ224917.20-442643.4	342.321683	-44.445389	0.39230	3	1	21.67
CLASHVLTJ224840.66-443138.0	342.169423	-44.527226	1.83750	2	5	24.79
CLASHVLTJ224923.23-444236.3	342.346775	-44.710088	0.24220	3	1	22.44
CLASHVLTJ224853.19-443056.2	342.221619	-44.515605	0.34590	2	1	22.20
CLASHVLTJ224816.20-443542.7	342.067486	-44.595205	0.33450	3	1	18.63
CLASHVLTJ224857.31-442717.5	342.238792	-44.454854	0.55222	3	1	22.92
CLASHVLTJ224811.47-443007.8	342.047792	-44.502180	1.27560	2	1	24.29
CLASHVLTJ224950.32-442429.6	342.459663	-44.408232	0.04400	3	1	20.56
CLASHVLTJ224909.42-444021.7	342.289244	-44.672699	0.34130	3	1	21.91
CLASHVLTJ224753.97-443925.4	341.974863	-44.657045	0.42120	3	1	22.47
CLASHVLTJ224910.90-443235.3	342.295413	-44.543135	0.29690	3	1	19.47
CLASHVLTJ224822.21-443832.8	342.092533	-44.642443	0.34553	3	1	22.11
CLASHVLTJ224846.40-443135.2	342.193323	-44.526437	0.34460	3	4	21.01
CLASHVLTJ224852.06-442558.7	342.216927	-44.432977	0.34650	3	1	21.42
CLASHVLTJ224932.38-443148.7	342.384913	-44.530205	0.73620	3	1	23.70
CLASHVLTJ224913.92-443351.6	342.308008	-44.564343	0.00000	3	1	22.45
CLASHVLTJ224828.92-443630.4	342.120496	-44.608431	0.62160	3	1	23.67
CLASHVLTJ224906.95-442954.1	342.278977	-44.498367	0.14703	3	1	18.16
CLASHVLTJ224909.36-443253.8	342.288983	-44.548285	0.47090	3	1	24.03
CLASHVLTJ224752.38-442749.3	341.968237	-44.463701	0.34920	3	1	20.56
CLASHVLTJ224933.92-443358.6	342.391333	-44.566285	0.27510	3	1	20.75
CLASHVLTJ224907.76-443140.0	342.282349	-44.527786	0.72980	2	1	23.45
CLASHVLTJ224842.35-442848.9	342.176457	-44.480237	0.33990	3	1	21.94
CLASHVLTJ224817.88-443448.9	342.074503	-44.580259	0.33400	3	1	22.58
CLASHVLTJ224754.78-444057.8	341.978231	-44.682717	0.34833	3	1	23.27
CLASHVLTJ224846.14-443847.8	342.192269	-44.646622	0.12874	3	1	22.63
CLASHVLTJ224843.52-443111.0	342.181343	-44.519716	0.33350	3	1	20.90
CLASHVLTJ224847.35-443123.8	342.197271	-44.523270	0.35050	3	4	21.08
CLASHVLTJ224950.55-442058.6	342.460615	-44.349599	0.57041	3	1	21.96
CLASHVLTJ224807.69-443616.8	342.032043	-44.604677	0.45500	2	1	23.79
CLASHVLTJ224909.10-442442.4	342.287898	-44.411786	0.51940	2	1	22.17
CLASHVLTJ224932.97-443157.0	342.387367	-44.532504	0.34373	3	1	22.24
CLASHVLTJ224846.31-443119.4	342.192950	-44.522058	0.34320	3	4	22.40
CLASHVLTJ224746.47-442833.6	341.943614	-44.476009	0.35122	3	1	23.46
CLASHVLTJ224847.21-442827.8	342.196728	-44.474388	0.34210	3	1	21.18
CLASHVLTJ224954.42-443143.6	342.476739	-44.528776	0.45177	3	1	21.49
CLASHVLTJ224930.11-443206.7	342.375473	-44.535203	0.34370	3	1	19.57
CLASHVLTJ224835.79-442413.6	342.149132	-44.403768	0.45550	3	1	22.36
CLASHVLTJ224753.04-442218.1	341.971002	-44.371690	0.34590	3	1	21.45
CLASHVLTJ224739.98-443247.1	341.916597	-44.546413	0.23870	2	1	23.82
CLASHVLTJ224903.88-443321.5	342.266155	-44.555980	0.45550	2	1	22.82
CLASHVLTJ224842.16-443516.1	342.175663	-44.587809	0.33923	3	1	21.82
CLASHVLTJ224946.89-442448.8	342.445380	-44.413562	0.21320	3	1	23.50
CLASHVLTJ224908.99-444128.6	342.287466	-44.691291	0.34390	3	1	22.55
CLASHVLTJ224954.81-443140.9	342.478357	-44.528035	0.45200	3	1	22.01
CLASHVLTJ224845.36-442912.7	342.188988	-44.486854	0.53373	3	1	23.01
CLASHVLTJ224812.97-443800.4	342.054044	-44.633456	0.34720	3	1	20.05
CLASHVLTJ224855.50-444128.1	342.231259	-44.691145	0.59160	9	1	23.67
CLASHVLTJ224743.51-443557.9	341.931309	-44.599411	0.08826	3	1	23.07
CLASHVLTJ224846.21-442217.4	342.192522	-44.371494	0.35060	3	1	23.24
CLASHVLTJ224842.71-443126.6	342.177960	-44.524062	0.34640	3	4	21.63
CLASHVLTJ224901.74-443422.0	342.257241	-44.572777	0.50415	3	1	23.48
CLASHVLTJ224933.37-443423.6	342.389052	-44.573209	0.25870	3	1	22.22
CLASHVLTJ224837.58-443127.0	342.156569	-44.524165	0.00000	2	5	20.63
CLASHVLTJ224804.06-443516.2	342.016914	-44.587835	0.23190	3	1	21.49
CLASHVLTJ224828.42-443054.5	342.118419	-44.515132	0.34760	2	1	23.09
CLASHVLTJ224912.31-443234.7	342.301276	-44.542959	0.34010	3	1	20.52
CLASHVLTJ224846.38-442901.5	342.193255	-44.483755	0.35570	3	1	22.80
CLASHVLTJ224900.17-442118.7	342.250705	-44.355193	0.21190	3	1	19.96
CLASHVLTJ224758.86-443943.4	341.995267	-44.662055	0.35140	3	1	20.31
CLASHVLTJ224800.72-442947.0	342.002989	-44.496386	0.34610	3	1	21.41
CLASHVLTJ224821.62-443802.9	342.090076	-44.634151	3.25680	3	1	22.23
CLASHVLTJ224841.50-442201.5	342.172924	-44.367076	0.19760	3	1	21.05
CLASHVLTJ224856.84-444138.2	342.236813	-44.693938	0.71670	3	1	24.02
CLASHVLTJ224857.79-443812.7	342.240790	-44.636873	0.45330	9	1	24.27
CLASHVLTJ224835.27-442340.3	342.146974	-44.394528	0.27330	3	1	20.42
CLASHVLTJ224800.69-443011.9	342.002860	-44.503318	0.61310	3	1	23.01
CLASHVLTJ224942.71-444038.6	342.427975	-44.677394	3.16090	9	1	23.73
CLASHVLTJ224937.87-443314.7	342.407810	-44.554075	1.13623	2	1	24.18
CLASHVLTJ224905.79-442803.7	342.274135	-44.467701	0.47680	3	1	19.37
CLASHVLTJ224944.84-442421.3	342.436841	-44.405917	0.14790	3	1	18.07
CLASHVLTJ224920.72-442412.1	342.336346	-44.403355	0.21980	3	1	22.16
CLASHVLTJ224931.70-443342.2	342.382075	-44.561734	0.23470	3	1	22.76
CLASHVLTJ224931.15-443127.6	342.379787	-44.524329	0.59500	3	1	21.79
CLASHVLTJ224841.32-443235.2	342.172168	-44.543122	0.34940	2	4	23.68
CLASHVLTJ224749.66-442351.0	341.956928	-44.397501	0.62180	3	1	24.11
CLASHVLTJ224809.01-443804.9	342.037544	-44.634688	0.33980	3	1	22.02
CLASHVLTJ224854.18-443404.1	342.225743	-44.567809	0.35080	3	1	21.54
CLASHVLTJ224753.23-442422.2	341.971812	-44.406172	0.23218	3	1	23.38
CLASHVLTJ224944.92-444232.9	342.437177	-44.709144	0.57241	3	1	22.72
CLASHVLTJ224841.19-443144.2	342.171642	-44.528939	0.16020	3	4	23.63
CLASHVLTJ224750.42-443331.9	341.960104	-44.558855	1.41110	2	1	23.26
CLASHVLTJ224741.61-442855.1	341.923385	-44.481979	0.44260	3	1	22.97
CLASHVLTJ224849.99-442827.4	342.208299	-44.474268	0.23530	3	1	23.11
CLASHVLTJ224750.43-442312.0	341.960109	-44.386656	0.21409	3	1	21.85
CLASHVLTJ224810.79-443959.8	342.044947	-44.666625	0.62270	3	1	23.63
