recno	MACSg	RAJ2000	DEJ2000	z	e_z	EmLT	Inst	CXO	MACS	Simbad
    1021	J071807.51+373442.9	109.531288	+37.578579	 0.7186	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1022	J071807.55+373759.0	109.531456	+37.633060	 0.5421	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1023	J071807.64+374636.8	109.531830	+37.776890	 0.6890	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1024	J071807.70+373940.3	109.532082	+37.661190	 0.5408	 0.0005	A  	D	   	J0717.5+3745	Simbad
    1025	J071807.71+373513.3	109.532127	+37.587029	 0.5447	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1026	J071807.84+373300.8	109.532669	+37.550220	 0.5495	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1027	J071807.92+373738.3	109.532997	+37.627300	 0.6594	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1028	J071807.99+374113.5	109.533287	+37.687080	 0.2844	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1029	J071808.02+373835.8	109.533417	+37.643280	 0.5478	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1030	J071808.12+373835.7	109.533836	+37.643250	 0.5494	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1031	J071808.27+373333.6	109.534462	+37.559330	 0.5491	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1032	J071808.36+374727.3	109.534836	+37.790920	 0.3148	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1033	J071808.47+373425.2	109.535294	+37.573669	 0.5530	 0.0005	A  	D	   	J0717.5+3745	Simbad
    1034	J071808.51+374816.5	109.535461	+37.804581	 0.3063	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1035	J071808.68+373650.1	109.536163	+37.613911	 0.1550	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1036	J071808.73+373401.7	109.536369	+37.567150	 0.8327	 0.0010	A  	D	   	J0717.5+3745	Simbad
    1037	J071808.93+374931.4	109.537209	+37.825390	 0.7651	 0.0010	E  	D	   	J0717.5+3745	Simbad
    1038	J071808.94+373429.3	109.537247	+37.574810	 0.5513	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1039	J071808.95+374009.5	109.537292	+37.669300	 0.5485	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1040	J071808.96+373405.6	109.537331	+37.568218	 0.5507	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1041	J071809.14+374108.2	109.538086	+37.685612	 0.5422	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1042	J071809.27+373851.3	109.538612	+37.647579	 0.5401	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1043	J071809.40+373829.8	109.539169	+37.641609	 0.5498	 0.0005	A  	D	   	J0717.5+3745	Simbad
    1044	J071809.42+373227.8	109.539253	+37.541050	 0.5479	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1045	J071809.54+373612.9	109.539749	+37.603580	 0.3868	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1046	J071809.81+373552.6	109.540878	+37.597950	 0.5497	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1047	J071809.91+374201.9	109.541290	+37.700531	 0.5419	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1048	J071810.11+374713.5	109.542122	+37.787079	 1.0294	 0.0010	E  	D	   	J0717.5+3745	Simbad
    1049	J071810.15+373931.2	109.542282	+37.658680	 0.2863	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1050	J071810.25+374050.4	109.542709	+37.680672	 0.5415	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1051	J071810.35+374514.0	109.543121	+37.753891	 0.2408	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1052	J071810.54+374716.8	109.543915	+37.787998	 0.4913	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1053	J071810.56+374927.1	109.543999	+37.824200	 0.4930	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1054	J071810.63+374443.7	109.544289	+37.745468	 0.6410	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1055	J071810.82+374926.9	109.545067	+37.824150	 0.4913	 0.0010	E  	D	   	J0717.5+3745	Simbad
    1056	J071810.82+373856.0	109.545074	+37.648899	 0.2817	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1057	J071810.92+374136.6	109.545502	+37.693501	 0.5452	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1058	J071810.97+374346.7	109.545708	+37.729641	 0.6899	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1059	J071811.05+374932.8	109.546043	+37.825779	 0.4910	 0.0010	A  	D	   	J0717.5+3745	Simbad
    1060	J071811.05+374932.8	109.546043	+37.825779	 0.4919	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1061	J071811.11+374643.5	109.546295	+37.778751	 0.2354	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1062	J071811.13+374643.5	109.546371	+37.778751	 0.4989	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1063	J071811.34+374416.7	109.547249	+37.737968	 0.6886	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1064	J071811.48+373132.4	109.547836	+37.525669	 0.3496	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1065	J071811.51+374332.7	109.547958	+37.725750	 0.6874	 0.0010	A  	D	   	J0717.5+3745	Simbad
    1066	J071811.61+373402.4	109.548378	+37.567329	 0.4695	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1067	J071811.67+373548.2	109.548622	+37.596722	 0.5522	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1068	J071811.67+374032.4	109.548622	+37.675671	 0.8074	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1069	J071811.67+374736.9	109.548622	+37.793579	 0.3802	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1070	J071811.71+373741.7	109.548790	+37.628250	 0.5493	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1071	J071811.76+374331.9	109.549004	+37.725529	 0.6899	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1072	J071811.92+373528.7	109.549667	+37.591301	 0.5524	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1073	J071811.93+374025.5	109.549706	+37.673752	 0.5404	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1074	J071811.96+373637.9	109.549835	+37.610531	 0.5504	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1075	J071812.00+374422.1	109.550003	+37.739471	 0.5490	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1076	J071812.09+374331.2	109.550377	+37.725330	 0.6903	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1077	J071812.13+374649.0	109.550545	+37.780281	 0.3638	 0.0010	E  	D	   	J0717.5+3745	Simbad
    1078	J071812.21+373702.1	109.550873	+37.617249	 0.5449	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1079	J071812.23+373742.0	109.550957	+37.628330	 0.5450	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1080	J071812.32+373540.0	109.551331	+37.594440	 0.3870	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1081	J071812.47+373305.7	109.551956	+37.551579	 0.5563	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1082	J071812.55+373639.0	109.552292	+37.610828	 0.4545	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1083	J071812.59+373600.0	109.552467	+37.599998	 0.3880	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1084	J071812.64+373243.3	109.552666	+37.545361	 0.6349	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1085	J071812.73+375006.0	109.553040	+37.834999	 0.3473	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1086	J071812.96+373645.6	109.554001	+37.612671	 0.5488	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1087	J071812.99+373648.2	109.554138	+37.613400	 0.5528	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1088	J071813.31+374954.4	109.555458	+37.831779	 0.4917	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1089	J071813.38+374148.4	109.555748	+37.696781	 0.5402	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1090	J071813.39+373436.6	109.555794	+37.576832	 0.5500	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1091	J071813.43+374716.7	109.555962	+37.787971	 0.7637	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1092	J071813.56+374059.5	109.556503	+37.683189	 0.5518	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1093	J071813.58+373526.0	109.556580	+37.590561	 0.4613	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1094	J071813.60+374103.6	109.556664	+37.684330	 0.5420	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1095	J071813.75+373752.0	109.557289	+37.631111	 0.5417	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1096	J071813.75+373513.0	109.557289	+37.586941	 0.5488	 0.0005	A  	D	   	J0717.5+3745	Simbad
    1097	J071813.77+373758.2	109.557373	+37.632832	 0.5445	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1098	J071813.86+374118.2	109.557747	+37.688389	 0.5419	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1099	J071813.90+374116.2	109.557915	+37.687832	 0.5425	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1100	J071813.92+373828.5	109.557999	+37.641251	 0.5455	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1101	J071814.02+373412.5	109.558418	+37.570141	 0.5542	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1102	J071814.03+373658.8	109.558464	+37.616329	 0.3403	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1103	J071814.10+373609.3	109.558746	+37.602581	 0.5487	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1104	J071814.26+374718.8	109.559418	+37.788559	 0.5939	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1105	J071814.33+373151.5	109.559708	+37.530972	 0.5511	 0.0005	A  	D	   	J0717.5+3745	Simbad
    1106	J071814.36+373424.9	109.559830	+37.573582	 0.5561	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1107	J071814.39+373455.3	109.559959	+37.582031	 0.6899	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1108	J071814.52+373636.4	109.560501	+37.610111	 0.5486	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1109	J071814.55+373749.0	109.560623	+37.630280	 0.5430	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1110	J071814.64+374353.1	109.560997	+37.731411	 0.5442	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1111	J071814.66+373412.5	109.561081	+37.570141	 0.5479	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1112	J071814.85+373715.2	109.561874	+37.620892	 0.5497	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1113	J071814.88+374530.3	109.561996	+37.758419	 0.6392	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1114	J071814.90+374629.7	109.562080	+37.774921	 0.4095	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1115	J071815.05+374200.9	109.562706	+37.700249	 0.5395	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1116	J071815.10+373349.2	109.562920	+37.563671	 0.5431	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1117	J071815.18+374556.7	109.563248	+37.765751	 0.9247	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1118	J071815.21+373158.1	109.563377	+37.532810	 0.6733	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1119	J071815.33+374607.1	109.563873	+37.768639	 0.5411	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1120	J071815.41+373205.1	109.564209	+37.534752	 0.4574	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1121	J071815.47+373751.6	109.564461	+37.631001	 0.5442	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1122	J071815.59+373446.4	109.564957	+37.579559	 0.5488	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1123	J071815.62+373459.9	109.565086	+37.583309	 0.7129	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1124	J071815.66+374648.2	109.565247	+37.780060	 0.4094	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1125	J071815.70+374215.5	109.565414	+37.704300	 0.4299	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1126	J071815.78+374539.4	109.565750	+37.760941	 0.5505	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1127	J071815.95+373635.7	109.566460	+37.609921	 0.5438	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1128	J071815.98+373959.8	109.566582	+37.666611	 0.7130	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1129	J071815.98+374822.8	109.566582	+37.806332	 0.5786	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1130	J071815.99+374109.6	109.566628	+37.686001	 0.5422	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1131	J071816.08+373426.4	109.567001	+37.574001	 0.5455	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1132	J071816.08+374107.8	109.567001	+37.685501	 0.5411	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1133	J071816.16+374108.1	109.567337	+37.685589	 0.5407	 0.0010	A  	D	   	J0717.5+3745	Simbad
    1134	J071816.35+373905.5	109.568123	+37.651531	 0.5430	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1135	J071816.40+374006.6	109.568336	+37.668499	 0.4219	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1136	J071816.42+374505.7	109.568428	+37.751579	 0.9236	 0.0010	E  	D	   	J0717.5+3745	Simbad
    1137	J071816.47+374842.9	109.568626	+37.811920	 0.5127	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1138	J071816.58+374434.1	109.569084	+37.742809	 0.3645	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1139	J071816.74+374105.4	109.569748	+37.684830	 0.4973	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1140	J071816.79+374359.5	109.569962	+37.733200	 0.5428	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1141	J071816.81+373400.0	109.570045	+37.566669	 0.5437	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1142	J071816.89+374639.5	109.570374	+37.777641	 0.6373	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1143	J071816.97+373438.3	109.570709	+37.577301	 0.5405	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1144	J071817.04+374203.6	109.570999	+37.701000	 0.5380	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1145	J071817.14+374211.9	109.571419	+37.703300	 0.5465	 0.0010	A  	D	   	J0717.5+3745	Simbad
    1146	J071817.16+373315.5	109.571503	+37.554310	 0.3400	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1147	J071817.28+373827.8	109.571999	+37.641060	 0.5411	 0.0010	E  	D	   	J0717.5+3745	Simbad
    1148	J071817.52+374725.8	109.572998	+37.790501	 0.5526	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1149	J071817.65+373955.4	109.573540	+37.665390	 0.4309	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1150	J071817.66+374949.8	109.573586	+37.830502	 0.5932	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1151	J071817.68+373753.0	109.573669	+37.631390	 0.3905	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1152	J071817.79+374011.1	109.574127	+37.669750	 1.3465	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1153	J071817.94+374627.1	109.574753	+37.774189	 0.2366	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1154	J071818.08+373406.5	109.575333	+37.568470	 0.5437	 0.0005	E+A	D	   	J0717.5+3745	Simbad
    1155	J071818.12+373952.3	109.575493	+37.664520	 0.4225	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1156	J071818.36+374058.7	109.576500	+37.682968	 0.5428	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1157	J071818.45+374245.8	109.576874	+37.712719	 0.7651	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1158	J071818.49+374016.5	109.577042	+37.671249	 0.5236	 0.0010	E  	D	   	J0717.5+3745	Simbad
    1159	J071818.52+374911.3	109.577164	+37.819809	 0.3883	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1160	J071818.70+374856.1	109.577919	+37.815578	 0.6775	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1161	J071818.72+373828.5	109.578003	+37.641251	 0.4982	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1162	J071818.73+374607.6	109.578041	+37.768780	 0.2415	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1163	J071818.86+374109.3	109.578583	+37.685921	 0.5417	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1164	J071819.00+374112.5	109.579170	+37.686810	 0.5386	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1165	J071819.06+374043.6	109.579414	+37.678780	 0.5423	 0.0005	A  	D	   	J0717.5+3745	Simbad
    1166	J071819.10+374118.0	109.579582	+37.688332	 0.5020	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1167	J071819.13+374119.9	109.579712	+37.688862	 0.5442	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1168	J071819.22+373747.8	109.580086	+37.629940	 0.5414	 0.0010	E  	D	   	J0717.5+3745	Simbad
    1169	J071819.34+374047.8	109.580582	+37.679939	 0.3419	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1170	J071819.42+374915.8	109.580917	+37.821060	 0.2996	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1171	J071819.43+374620.2	109.580956	+37.772282	 0.2402	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1172	J071819.56+373610.7	109.581497	+37.602970	 0.5489	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1173	J071819.60+374904.8	109.581665	+37.818001	 0.6762	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1174	J071819.66+375028.8	109.581917	+37.841331	 0.4910	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1175	J071819.75+373720.3	109.582291	+37.622311	 0.5625	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1176	J071819.78+373603.2	109.582420	+37.600891	 0.5449	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1177	J071820.21+374238.7	109.584206	+37.710751	 0.3431	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1178	J071820.23+373540.0	109.584290	+37.594440	 0.5466	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1179	J071820.23+374219.1	109.584290	+37.705311	 0.5025	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1180	J071820.29+374108.6	109.584541	+37.685719	 0.5482	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1181	J071820.35+373826.4	109.584793	+37.640671	 0.5419	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1182	J071820.36+373340.8	109.584831	+37.561329	 0.6328	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1183	J071820.38+373635.5	109.584915	+37.609859	 0.5489	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1184	J071820.39+374631.4	109.584976	+37.775398	 0.0679	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1185	J071820.45+373827.8	109.585205	+37.641060	 0.5787	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1186	J071820.50+374736.5	109.585419	+37.793468	 0.3880	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1187	J071820.52+373628.5	109.585503	+37.607922	 0.5486	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1188	J071820.61+373806.7	109.585876	+37.635189	 0.7642	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1189	J071820.71+374544.4	109.586273	+37.762341	 0.2431	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1190	J071820.78+373710.7	109.586586	+37.619640	 0.5628	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1191	J071820.80+373838.2	109.586670	+37.643940	 0.4973	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1192	J071820.88+374035.5	109.586998	+37.676529	 0.3431	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1193	J071820.89+374620.2	109.587044	+37.772282	 0.9631	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1194	J071820.92+373617.2	109.587158	+37.604778	 2.0250	 0.0010	E  	D	   	J0717.5+3745	Simbad
    1195	J071820.98+373602.3	109.587418	+37.600639	 0.5481	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1196	J071820.99+374628.9	109.587456	+37.774700	 0.4587	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1197	J071821.02+373611.9	109.587563	+37.603310	 0.6590	 0.0010	E  	D	   	J0717.5+3745	Simbad
    1198	J071821.11+373219.3	109.587959	+37.538700	 0.4586	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1199	J071821.14+373557.8	109.588081	+37.599388	 0.5525	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1200	J071821.18+374621.8	109.588249	+37.772720	 0.4586	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1201	J071821.22+373356.9	109.588417	+37.565811	 0.4974	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1202	J071821.47+374809.4	109.589478	+37.802608	 0.3068	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1203	J071821.53+373341.4	109.589706	+37.561501	 0.5527	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1204	J071821.58+373337.0	109.589920	+37.560280	 0.5521	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1205	J071821.69+374302.8	109.590370	+37.717449	 0.7313	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1206	J071821.92+373734.4	109.591331	+37.626221	 0.5951	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1207	J071821.95+374214.7	109.591461	+37.704079	 0.5471	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1208	J071822.06+374901.7	109.591919	+37.817139	 0.2405	 0.0003	A  	D	   	J0717.5+3745	Simbad
    1209	J071822.21+374350.6	109.592545	+37.730721	 0.5481	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1210	J071822.25+374709.6	109.592705	+37.785999	 0.3870	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1211	J071822.26+373909.3	109.592751	+37.652580	 0.5378	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1212	J071822.43+375036.1	109.593460	+37.843361	 0.4595	 0.0005	E  	D	   	J0717.5+3745	Simbad
    1213	J071822.48+373336.9	109.593666	+37.560249	 0.6287	 0.0003	E  	D	   	J0717.5+3745	Simbad
    1214	J071822.64+374311.6	109.594330	+37.719891	 0.6858	 0.0005	E  	L	   	J0717.5+3745	Simbad
    1215	J071822.86+374748.4	109.595253	+37.796780	 0.2375	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1216	J071822.98+374251.3	109.595749	+37.714249	 0.4963	 0.0005	E  	L	   	J0717.5+3745	Simbad
    1217	J071823.00+374741.0	109.595833	+37.794720	 0.4899	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1218	J071823.03+374412.5	109.595955	+37.736801	 0.4090	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1219	J071823.20+374445.1	109.596664	+37.745861	 0.5135	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1220	J071823.39+374705.3	109.597458	+37.784809	 0.4938	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1221	J071823.42+374859.6	109.597580	+37.816559	 0.5916	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1222	J071823.51+374026.4	109.597969	+37.674000	 0.5395	 0.0010	E  	L	   	J0717.5+3745	Simbad
    1223	J071823.53+374607.6	109.598045	+37.768780	 0.7421	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1224	J071823.61+374748.3	109.598373	+37.796749	 0.2391	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1225	J071823.64+374517.3	109.598503	+37.754810	 0.5936	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1226	J071823.66+374826.6	109.598587	+37.807388	 0.4994	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1227	J071823.76+374646.9	109.598999	+37.779690	 0.8538	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1228	J071823.91+374523.5	109.599625	+37.756531	 0.4115	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1229	J071824.06+373953.7	109.600266	+37.664921	 0.2449	 0.0005	E  	L	   	J0717.5+3745	Simbad
    1230	J071824.10+374132.3	109.600418	+37.692310	 0.5388	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1231	J071824.26+374526.5	109.601082	+37.757359	 0.4095	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1232	J071824.32+374925.2	109.601334	+37.823669	 0.2384	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1233	J071824.41+374259.4	109.601707	+37.716499	 0.4202	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1234	J071824.41+374156.4	109.601707	+37.699001	 0.6660	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1235	J071824.43+374259.7	109.601791	+37.716579	 0.4220	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1236	J071824.48+374259.5	109.601997	+37.716530	 0.4216	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1237	J071824.50+374238.3	109.602081	+37.710640	 1.0192	 0.0010	E  	L	   	J0717.5+3745	Simbad
    1238	J071824.50+374301.7	109.602081	+37.717140	 0.5433	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1239	J071824.50+374243.5	109.602081	+37.712078	 0.5441	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1240	J071824.53+374845.6	109.602188	+37.812672	 0.9833	 0.0010	E  	G	   	J0717.5+3745	Simbad
    1241	J071824.54+374728.7	109.602249	+37.791309	 0.3884	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1242	J071824.77+373537.3	109.603210	+37.593689	 0.5542	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1243	J071824.79+374638.1	109.603294	+37.777248	 0.2399	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1244	J071824.86+373621.4	109.603584	+37.605949	 0.6283	 0.0005	E  	L	   	J0717.5+3745	Simbad
    1245	J071824.87+374638.1	109.603622	+37.777248	 0.3060	 0.0005	E  	L	   	J0717.5+3745	Simbad
    1246	J071824.88+373802.4	109.603668	+37.633999	 0.3660	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1247	J071825.01+374001.9	109.604210	+37.667191	 0.5501	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1248	J071825.06+374458.4	109.604416	+37.749550	 0.3165	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1249	J071825.11+374414.8	109.604622	+37.737450	 0.4214	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1250	J071825.13+373842.2	109.604706	+37.645050	 0.5225	 0.0005	E  	G	   	J0717.5+3745	Simbad
    1251	J071825.19+374227.5	109.604950	+37.707642	 0.2426	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1252	J071825.21+374659.7	109.605042	+37.783249	 0.8013	 0.0005	E  	L	   	J0717.5+3745	Simbad
    1253	J071825.29+374008.8	109.605377	+37.669109	 0.4289	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1254	J071825.37+373916.4	109.605705	+37.654560	 0.5487	 0.0005	A  	L	   	J0717.5+3745	Simbad
    1255	J071825.47+374903.8	109.606125	+37.817719	 0.5925	 0.0005	E  	L	   	J0717.5+3745	Simbad
    1256	J071825.77+374452.6	109.607376	+37.747940	 0.9275	 0.0003	E  	G	   	J0717.5+3745	Simbad
