group,branch,kind,amplitude,center,continuum,threshold,mean_retention,sd,minimum,maximum,mean_paired_flux
noiseless,boxcar_hanning_decimated,rotation,5,30,actual,fixed_global,0.8073446476608095,0.0,0.8073446476608095,0.8073446476608095,0.8073446476608095
noiseless,boxcar_hanning_decimated,rotation,5,30,source_disabled,per_channel,0.8041956558803536,0.0,0.8041956558803536,0.8041956558803536,0.8041956558803536
noiseless,boxcar_hanning_decimated,rotation,5,30,source_disabled,fixed_global,0.8073446476608095,0.0,0.8073446476608095,0.8073446476608095,0.8073446476608095
noiseless,boxcar_hanning_decimated,rotation,10,10,actual,per_channel,0.9565474971164808,0.0,0.9565474971164808,0.9565474971164808,0.9565474971163047
noiseless,boxcar_hanning_decimated,rotation,10,10,actual,fixed_global,0.9562825188814477,0.0,0.9562825188814477,0.9562825188814477,0.9562825188812557
noiseless,boxcar_hanning_decimated,rotation,10,10,source_disabled,per_channel,0.9565474971164808,0.0,0.9565474971164808,0.9565474971164808,0.9565474971164808
noiseless,boxcar_hanning_decimated,rotation,10,10,source_disabled,fixed_global,0.9562825188814477,0.0,0.9562825188814477,0.9562825188814477,0.9562825188814477
noiseless,boxcar_hanning_decimated,rotation,10,20,actual,per_channel,0.9469958733696204,0.0,0.9469958733696204,0.9469958733696204,0.9469958733696204
noiseless,boxcar_hanning_decimated,rotation,10,20,actual,fixed_global,0.9562825188814474,0.0,0.9562825188814474,0.9562825188814474,0.9562825188814474
noiseless,boxcar_hanning_decimated,rotation,10,20,source_disabled,per_channel,0.9469958733696204,0.0,0.9469958733696204,0.9469958733696204,0.9469958733696204
noiseless,boxcar_hanning_decimated,rotation,10,20,source_disabled,fixed_global,0.9562825188814474,0.0,0.9562825188814474,0.9562825188814474,0.9562825188814474
noiseless,boxcar_hanning_decimated,rotation,10,30,actual,per_channel,0.9563657207707534,0.0,0.9563657207707534,0.9563657207707534,0.9563657207707534
noiseless,boxcar_hanning_decimated,rotation,10,30,actual,fixed_global,0.9562825188814473,0.0,0.9562825188814473,0.9562825188814473,0.9562825188814471
noiseless,boxcar_hanning_decimated,rotation,10,30,source_disabled,per_channel,0.9563657207707534,0.0,0.9563657207707534,0.9563657207707534,0.9563657207707534
noiseless,boxcar_hanning_decimated,rotation,10,30,source_disabled,fixed_global,0.9562825188814473,0.0,0.9562825188814473,0.9562825188814473,0.9562825188814473
noiseless,boxcar_hanning_decimated,warp,5,10,actual,per_channel,0.8017642890154105,0.0,0.8017642890154105,0.8017642890154105,0.8017642890153732
noiseless,boxcar_hanning_decimated,warp,5,10,actual,fixed_global,0.799880295390232,0.0,0.799880295390232,0.799880295390232,0.7998802953901968
noiseless,boxcar_hanning_decimated,warp,5,10,source_disabled,per_channel,0.8017642890154105,0.0,0.8017642890154105,0.8017642890154105,0.8017642890154105
noiseless,boxcar_hanning_decimated,warp,5,10,source_disabled,fixed_global,0.799880295390232,0.0,0.799880295390232,0.799880295390232,0.799880295390232
noiseless,boxcar_hanning_decimated,warp,5,20,actual,per_channel,0.6381174357103979,0.0,0.6381174357103979,0.6381174357103979,0.6381174357103979
noiseless,boxcar_hanning_decimated,warp,5,20,actual,fixed_global,0.799880295390232,0.0,0.799880295390232,0.799880295390232,0.799880295390232
noiseless,boxcar_hanning_decimated,warp,5,20,source_disabled,per_channel,0.6381174357103979,0.0,0.6381174357103979,0.6381174357103979,0.6381174357103979
noiseless,boxcar_hanning_decimated,warp,5,20,source_disabled,fixed_global,0.799880295390232,0.0,0.799880295390232,0.799880295390232,0.799880295390232
noiseless,boxcar_hanning_decimated,warp,5,30,actual,per_channel,0.7972298337461982,0.0,0.7972298337461982,0.7972298337461982,0.7972298337461982
noiseless,boxcar_hanning_decimated,warp,5,30,actual,fixed_global,0.7998802953902319,0.0,0.7998802953902319,0.7998802953902319,0.7998802953902318
noiseless,boxcar_hanning_decimated,warp,5,30,source_disabled,per_channel,0.7972298337461982,0.0,0.7972298337461982,0.7972298337461982,0.7972298337461982
noiseless,boxcar_hanning_decimated,warp,5,30,source_disabled,fixed_global,0.7998802953902319,0.0,0.7998802953902319,0.7998802953902319,0.7998802953902319
noiseless,boxcar_hanning_decimated,warp,10,10,actual,per_channel,0.9531900092046139,0.0,0.9531900092046139,0.9531900092046139,0.9531900092044168
noiseless,boxcar_hanning_decimated,warp,10,10,actual,fixed_global,0.9524779521125112,0.0,0.9524779521125112,0.9524779521125112,0.9524779521123031
noiseless,boxcar_hanning_decimated,warp,10,10,source_disabled,per_channel,0.9531900092046139,0.0,0.9531900092046139,0.9531900092046139,0.9531900092046139
noiseless,boxcar_hanning_decimated,warp,10,10,source_disabled,fixed_global,0.9524779521125112,0.0,0.9524779521125112,0.9524779521125112,0.9524779521125112
noiseless,boxcar_hanning_decimated,warp,10,20,actual,per_channel,0.9413846205584901,0.0,0.9413846205584901,0.9413846205584901,0.9413846205584901
noiseless,boxcar_hanning_decimated,warp,10,20,actual,fixed_global,0.9524779521125114,0.0,0.9524779521125114,0.9524779521125114,0.9524779521125114
noiseless,boxcar_hanning_decimated,warp,10,20,source_disabled,per_channel,0.9413846205584901,0.0,0.9413846205584901,0.9413846205584901,0.9413846205584901
noiseless,boxcar_hanning_decimated,warp,10,20,source_disabled,fixed_global,0.9524779521125114,0.0,0.9524779521125114,0.9524779521125114,0.9524779521125114
noiseless,boxcar_hanning_decimated,warp,10,30,actual,per_channel,0.9530601646536677,0.0,0.9530601646536677,0.9530601646536677,0.9530601646536677
noiseless,boxcar_hanning_decimated,warp,10,30,actual,fixed_global,0.9524779521125112,0.0,0.9524779521125112,0.9524779521125112,0.9524779521125112
noiseless,boxcar_hanning_decimated,warp,10,30,source_disabled,per_channel,0.9530601646536677,0.0,0.9530601646536677,0.9530601646536677,0.9530601646536677
noiseless,boxcar_hanning_decimated,warp,10,30,source_disabled,fixed_global,0.9524779521125112,0.0,0.9524779521125112,0.9524779521125112,0.9524779521125112
noiseless,boxcar_hanning_decimated,streaming,5,10,actual,per_channel,0.788913012289371,0.0,0.788913012289371,0.788913012289371,0.7889130122885928
noiseless,boxcar_hanning_decimated,streaming,5,10,actual,fixed_global,0.7813811338082767,0.0,0.7813811338082767,0.7813811338082767,0.7813811338071929
noiseless,boxcar_hanning_decimated,streaming,5,10,source_disabled,per_channel,0.788913012289371,0.0,0.788913012289371,0.788913012289371,0.788913012289371
noiseless,boxcar_hanning_decimated,streaming,5,10,source_disabled,fixed_global,0.7813811338082767,0.0,0.7813811338082767,0.7813811338082767,0.7813811338082767
noiseless,boxcar_hanning_decimated,streaming,5,20,actual,per_channel,0.596595339594432,0.0,0.596595339594432,0.596595339594432,0.596595339594432
noiseless,boxcar_hanning_decimated,streaming,5,20,actual,fixed_global,0.7813811338082701,0.0,0.7813811338082701,0.7813811338082701,0.7813811338082701
noiseless,boxcar_hanning_decimated,streaming,5,20,source_disabled,per_channel,0.596595339594432,0.0,0.596595339594432,0.596595339594432,0.596595339594432
noiseless,boxcar_hanning_decimated,streaming,5,20,source_disabled,fixed_global,0.7813811338082701,0.0,0.7813811338082701,0.7813811338082701,0.7813811338082701
noiseless,boxcar_hanning_decimated,streaming,5,30,actual,per_channel,0.7893428675934224,0.0,0.7893428675934224,0.7893428675934224,0.7893428675934219
noiseless,boxcar_hanning_decimated,streaming,5,30,actual,fixed_global,0.7813811338082705,0.0,0.7813811338082705,0.7813811338082705,0.78138113380827
noiseless,boxcar_hanning_decimated,streaming,5,30,source_disabled,per_channel,0.7893428675934224,0.0,0.7893428675934224,0.7893428675934224,0.7893428675934224
noiseless,boxcar_hanning_decimated,streaming,5,30,source_disabled,fixed_global,0.7813811338082705,0.0,0.7813811338082705,0.7813811338082705,0.7813811338082705
noiseless,boxcar_hanning_decimated,streaming,10,10,actual,per_channel,0.9327571416814653,0.0,0.9327571416814653,0.9327571416814653,0.9327571416755902
noiseless,boxcar_hanning_decimated,streaming,10,10,actual,fixed_global,0.9327297089865821,0.0,0.9327297089865821,0.9327297089865821,0.932729708980765
noiseless,boxcar_hanning_decimated,streaming,10,10,source_disabled,per_channel,0.9327571416814653,0.0,0.9327571416814653,0.9327571416814653,0.9327571416814653
noiseless,boxcar_hanning_decimated,streaming,10,10,source_disabled,fixed_global,0.9327297089865821,0.0,0.9327297089865821,0.9327297089865821,0.9327297089865821
noiseless,boxcar_hanning_decimated,streaming,10,20,actual,per_channel,0.9154674341548749,0.0,0.9154674341548749,0.9154674341548749,0.9154674341548749
noiseless,boxcar_hanning_decimated,streaming,10,20,actual,fixed_global,0.9327297089865743,0.0,0.9327297089865743,0.9327297089865743,0.9327297089865743
noiseless,boxcar_hanning_decimated,streaming,10,20,source_disabled,per_channel,0.9154674341548749,0.0,0.9154674341548749,0.9154674341548749,0.9154674341548749
noiseless,boxcar_hanning_decimated,streaming,10,20,source_disabled,fixed_global,0.9327297089865743,0.0,0.9327297089865743,0.9327297089865743,0.9327297089865743
noiseless,boxcar_hanning_decimated,streaming,10,30,actual,per_channel,0.9311091863226395,0.0,0.9311091863226395,0.9311091863226395,0.9311091863226372
noiseless,boxcar_hanning_decimated,streaming,10,30,actual,fixed_global,0.9327297089865746,0.0,0.9327297089865746,0.9327297089865746,0.9327297089865717
noiseless,boxcar_hanning_decimated,streaming,10,30,source_disabled,per_channel,0.9311091863226395,0.0,0.9311091863226395,0.9311091863226395,0.9311091863226395
noiseless,boxcar_hanning_decimated,streaming,10,30,source_disabled,fixed_global,0.9327297089865746,0.0,0.9327297089865746,0.9327297089865746,0.9327297089865746
