group,branch,center,kind,continuum,threshold,draw,amplitude,peak_selected,true_flux_fraction_retained,reference_flux_jy_kms,post_continuum_flux_over_reference,selected_noisy_flux_over_reference,paired_selected_flux_difference_over_reference,selected_voxel_fraction
empirical,boxcar_hanning_full,30,warp,actual,fixed_global,11,10,True,0.9475258961749987,0.5379852527525597,0.9999999999997958,1.3070912816442093,1.208051133493421,0.030758958056626096
noiseless,boxcar_hanning_full,30,warp,source_disabled,per_channel,0,5,True,0.7724814510240582,0.26899262637627985,1.0000000000000004,0.7724814510240582,0.7724814510240582,0.009885252683606594
noiseless,boxcar_hanning_full,30,warp,source_disabled,per_channel,0,10,True,0.9373132788603702,0.5379852527525597,1.0000000000000004,0.9373132788603702,0.9373132788603702,0.022383347486228146
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,0,5,True,0.8277922943888281,0.26899262637627985,1.0000000000000004,1.0075377521776039,1.0075377521776039,0.012440031644421218
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,0,10,True,0.9424148291869869,0.5379852527525597,1.0000000000000004,1.1123419416664708,1.1123419416664708,0.02389298959943679
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,1,5,True,0.7150916384565387,0.26899262637627985,1.0000000000000004,0.6238160573667667,0.6238160573667667,0.0074538579339676735
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,1,10,True,0.9362990343828103,0.5379852527525597,1.0000000000000004,0.9833725702593819,0.9833725702593819,0.023457515912934296
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,2,5,True,0.795320366886195,0.26899262637627985,1.0000000000000004,0.9570228016150218,0.9181280983617611,0.012236810590720055
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,2,10,True,0.9388097911825095,0.5379852527525597,1.0000000000000004,1.0875577654438764,1.0681104138172461,0.02531190802795741
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,3,5,True,0.5995718737272563,0.26899262637627985,1.0000000000000004,0.7616336359803189,0.7092577474572049,0.009482439523591787
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,3,10,True,0.9396036110716433,0.5379852527525597,1.0000000000000004,1.0396551172312347,1.0134671729696778,0.027122752774330277
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,4,5,True,0.8465368504571894,0.26899262637627985,1.0000000000000004,1.1232768481012856,1.1179868874503858,0.013020663226424544
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,4,10,True,0.9413519519379937,0.5379852527525597,1.0000000000000004,1.0933734485516051,1.0907284682261553,0.02465869749820367
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,5,5,True,0.8191766903752585,0.26899262637627985,1.0000000000000004,1.050955922715809,1.0484595786685442,0.012240439538107576
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,5,10,True,0.960609868770998,0.5379852527525597,1.0000000000000004,1.119587348104892,1.1183391760812595,0.02651308961322679
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,6,5,True,0.8060015510814483,0.26899262637627985,1.0000000000000004,1.0418590288712286,0.997920349184591,0.012984373752549336
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,6,10,True,0.9524025484365081,0.5379852527525597,1.0000000000000004,1.1647142487599635,1.1427449089166448,0.026266321190875373
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,7,5,True,0.7683740665924842,0.26899262637627985,1.0000000000000004,0.8251271587706226,0.8132506522211009,0.011848513220255333
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,7,10,True,0.954910022804526,0.5379852527525597,1.0000000000000004,1.0647373472414483,1.0587990939666874,0.027289684354156234
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,8,5,True,0.6499084625213905,0.26899262637627985,1.0000000000000004,0.8119281952910404,0.8119281952910404,0.008992531626276482
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,8,10,True,0.9041959950544884,0.5379852527525597,1.0000000000000004,1.0046394771656286,1.0046394771656286,0.021269260638259267
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,9,5,True,0.6563445964334667,0.26899262637627985,1.0000000000000004,0.9423162121792017,0.8696442979376152,0.013594036913652826
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,9,10,True,0.9483813552990901,0.5379852527525597,1.0000000000000004,1.1873092819438267,1.1509733248230336,0.028657797519251568
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,10,5,True,0.7208248041831332,0.26899262637627985,1.0000000000000004,0.9888781575321002,0.8203397897019026,0.013601294808427868
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,10,10,True,0.865365097408092,0.5379852527525597,1.0000000000000004,1.064853780794763,0.9805845968796641,0.024357494865039447
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,11,5,True,0.8599386598055263,0.26899262637627985,1.0000000000000004,1.3681769430981454,1.2992014487874892,0.01732096588063666
empirical,boxcar_hanning_full,30,warp,source_disabled,per_channel,11,10,True,0.9507654125441787,0.5379852527525597,1.0000000000000004,1.2331098853920863,1.1986221382367581,0.029038836994941246
noiseless,boxcar_hanning_full,30,warp,source_disabled,fixed_global,0,5,True,0.7731787458836366,0.26899262637627985,1.0000000000000004,0.7731787458836366,0.7731787458836366,0.009852592157118907
noiseless,boxcar_hanning_full,30,warp,source_disabled,fixed_global,0,10,True,0.9368986339282398,0.5379852527525597,1.0000000000000004,0.9368986339282398,0.9368986339282398,0.022336171170190374
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,0,5,True,0.8335050453869475,0.26899262637627985,1.0000000000000004,1.0342892023351749,1.0342892023351749,0.012799297435785777
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,0,10,True,0.943121825534693,0.5379852527525597,1.0000000000000004,1.114635491599954,1.114635491599954,0.024219594864313656
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,1,5,True,0.7298299777680803,0.26899262637627985,1.0000000000000004,0.6796376759291851,0.6530043424411346,0.008114326358496455
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,1,10,True,0.9361881646301329,0.5379852527525597,1.0000000000000004,0.9917534882489576,0.9784368215049323,0.023606302755822647
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,2,5,True,0.7948075474991514,0.26899262637627985,1.0000000000000004,0.9345249699023819,0.9134022856443994,0.01173964479862971
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,2,10,True,0.937672677010876,0.5379852527525597,1.0000000000000004,1.0713282658100176,1.0607669236810264,0.02487643434145492
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,3,5,True,0.5944369827694788,0.26899262637627985,1.0000000000000004,0.8701329025601556,0.6912686663864909,0.011518279007990942
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,3,10,True,0.9356716386162436,0.5379852527525597,1.0000000000000004,1.0853710542626802,0.9959389361758477,0.029445279102343576
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,4,5,True,0.8510205407219896,0.26899262637627985,1.0000000000000004,1.176329161775944,1.1305597564383967,0.01347428164986464
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,4,10,True,0.9425181195259621,0.5379852527525597,1.0000000000000004,1.119062697252258,1.0961779945834842,0.02517400802723162
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,5,5,True,0.8062904383113144,0.26899262637627985,1.0000000000000004,1.1178255122186496,1.0677073480493624,0.013648471124465638
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,5,10,True,0.9591390472934277,0.5379852527525597,1.0000000000000004,1.1409779288414272,1.1159188467567838,0.027667094882458394
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,6,5,True,0.8200496355147581,0.26899262637627985,1.0000000000000004,1.135362875758896,1.0504787045506978,0.014160152706106066
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,6,10,True,0.9521173977525814,0.5379852527525597,1.0000000000000004,1.1832922338550271,1.140850148250928,0.027057431721354903
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,7,5,True,0.7616339224109656,0.26899262637627985,1.0000000000000004,0.8353636572081451,0.8307451303415418,0.011452957955015568
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,7,10,True,0.9530251467506585,0.5379852527525597,1.0000000000000004,1.0452074136387344,1.0428981502054329,0.026222773822225126
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,8,5,True,0.6678312103144931,0.26899262637627985,1.0000000000000004,0.8125212401566048,0.8125212401566048,0.008691328993112257
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,8,10,True,0.903962023597536,0.5379852527525597,1.0000000000000004,1.0077395544604268,1.0077395544604268,0.021058781689783063
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,9,5,True,0.6915901733902939,0.26899262637627985,1.0000000000000004,0.9049586889654128,0.8595750326530777,0.011979155326206081
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,9,10,True,0.950931563272044,0.5379852527525597,1.0000000000000004,1.1704710429903051,1.1477792148341377,0.02775056067237137
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,10,5,True,0.7086615901111277,0.26899262637627985,1.0000000000000004,1.0098942276260408,0.7939992492265072,0.014606513234771122
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,10,10,True,0.8632897567618995,0.5379852527525597,1.0000000000000004,1.0889985208255093,0.9810510316257426,0.025703834345809654
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,11,5,True,0.8604051647712155,0.26899262637627985,1.0000000000000004,1.5130082448259679,1.3149279485243914,0.019106407995296885
empirical,boxcar_hanning_full,30,warp,source_disabled,fixed_global,11,10,True,0.9475258961749987,0.5379852527525597,1.0000000000000004,1.3070912816442317,1.2080511334934436,0.030758958056626096
noiseless,boxcar_hanning_full,30,streaming,actual,per_channel,0,5,True,0.7679323448832283,0.2689926263762798,0.9999999999933916,0.7679323448831099,0.7679323448831099,0.009674773735130388
noiseless,boxcar_hanning_full,30,streaming,actual,per_channel,0,10,True,0.9119119315834626,0.5379852527525596,0.9999999999933916,0.9119119315828745,0.9119119315828745,0.02264826064551716
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,0,5,True,0.7927233555081749,0.2689926263762798,0.9999999999933916,0.9727147281340913,0.9727147281340913,0.011863029009805416
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,0,10,True,0.922672461417903,0.5379852527525596,0.9999999999933916,1.097570705145745,1.097570705145745,0.024027260652775054
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,1,5,True,0.6318543770584202,0.2689926263762798,0.9999999999933916,0.5519524785095189,0.5519524785095189,0.006245418453923255
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,1,10,True,0.9289822596728518,0.5379852527525596,0.9999999999933916,0.964236751950466,0.964236751950466,0.023337760649146107
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,2,5,True,0.7378181698584306,0.2689926263762798,0.9999999999933916,0.896758576999744,0.8578638737464833,0.01122796321698928
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,2,10,True,0.9269627806395918,0.5379852527525596,0.9999999999933916,1.0712910462466771,1.051843694620047,0.025431663291745597
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,3,5,True,0.5752585930760473,0.2689926263762798,0.9999999999933916,0.761893912244014,0.7095180237209,0.00954413162917964
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,3,10,True,0.93359033000502,0.5379852527525596,0.9999999999933916,1.0369219832146337,1.0107340389530768,0.027355005407131608
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,4,5,True,0.8111492286181403,0.2689926263762798,0.9999999999933916,1.0728651490661512,1.0675751884152513,0.01277389480407313
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,4,10,True,0.9120863750739833,0.5379852527525596,0.9999999999933916,1.06816545903108,1.0655204787056303,0.024404671181077215
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,5,5,True,0.8034641906610365,0.2689926263762798,0.9999999999933916,1.0826739549518738,1.0801776109046088,0.012233181643332536
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,5,10,True,0.9576879542210206,0.5379852527525596,0.9999999999933916,1.1339692323100223,1.13272106028639,0.027050173826579864
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,6,5,True,0.7577945094353701,0.2689926263762798,0.9999999999933916,0.9695275373584533,0.9255888576718156,0.012432773749646178
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,6,10,True,0.9357556049464736,0.5379852527525596,0.9999999999933916,1.1553886204647748,1.133419280621456,0.026320755401688187
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,7,5,True,0.7273460579312127,0.2689926263762798,0.9999999999933916,0.7734555247517787,0.761579018202257,0.01150376321844086
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,7,10,True,0.9529832601708681,0.5379852527525596,0.9999999999933916,1.0793387985185747,1.073400545243814,0.028523526465913298
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,8,5,True,0.5899173847269881,0.2689926263762798,0.9999999999933916,0.7354086582316496,0.7354086582316496,0.008270371096159848
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,8,10,True,0.9175077301605269,0.5379852527525596,0.9999999999933916,1.0229292659144023,1.0229292659144023,0.02273898433020518
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,9,5,True,0.6254924743543839,0.2689926263762798,0.9999999999933916,0.9078044494987695,0.835132535257183,0.012988002699936857
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,9,10,True,0.9489926808131601,0.5379852527525596,0.9999999999933916,1.191147903687826,1.1548119465670328,0.029829947525420775
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,10,5,True,0.6603633402036551,0.2689926263762798,0.9999999999933916,0.9025258895714157,0.733987521741218,0.012603334276859654
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,10,10,True,0.8733137330655152,0.5379852527525596,0.9999999999933916,1.0654663309959589,0.9811971470808599,0.024684100129916318
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,11,5,True,0.8196629958522385,0.2689926263762798,0.9999999999933916,1.3211289715366683,1.2521534772260121,0.01702339219485996
empirical,boxcar_hanning_full,30,streaming,actual,per_channel,11,10,True,0.9409278602507608,0.5379852527525596,0.9999999999933916,1.2343233373533635,1.1998355901980355,0.029829947525420775
noiseless,boxcar_hanning_full,30,streaming,actual,fixed_global,0,5,True,0.7608014511896865,0.2689926263762798,0.9999999999933916,0.7608014511895796,0.7608014511895796,0.009547760576567161
noiseless,boxcar_hanning_full,30,streaming,actual,fixed_global,0,10,True,0.9128420994184816,0.5379852527525596,0.9999999999933916,0.9128420994178358,0.9128420994178358,0.022706323803717492
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,0,5,True,0.8078131991476338,0.2689926263762798,0.9999999999933916,1.007394151571602,1.007394151571602,0.012548900066046842
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,0,10,True,0.9240323003539971,0.5379852527525596,0.9999999999933916,1.1000114089431312,1.1000114089431312,0.024339350128101844
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,1,5,True,0.6680169740063825,0.2689926263762798,0.9999999999933916,0.6126456548711573,0.5860123213831068,0.007152655300803449
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,1,10,True,0.9298124716880019,0.5379852527525596,0.9999999999933916,0.9741076704823661,0.9607910037383408,0.02370791328267323
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,2,5,True,0.7511267503432368,0.2689926263762798,0.9999999999933916,0.8808312256800125,0.85970854142203,0.01090135795211241
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,2,10,True,0.9264017488580629,0.5379852527525596,0.9999999999933916,1.0553456599576532,1.044784317828662,0.024938126447042772
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,3,5,True,0.5651601667505423,0.2689926263762798,0.9999999999933916,0.8563380987489356,0.6774738625752709,0.011300542164739696
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,3,10,True,0.9313259929659833,0.5379852527525596,0.9999999999933916,1.0828057961580426,0.9933736780712101,0.029702934366857548
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,4,5,True,0.8188992000824372,0.2689926263762798,0.9999999999933916,1.1374539419830423,1.091684536645495,0.013209368490575624
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,4,10,True,0.9143921031162636,0.5379852527525596,0.9999999999933916,1.0850238018512652,1.0621390991824917,0.02502522118434327
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,5,5,True,0.7848476021933921,0.2689926263762798,0.9999999999933916,1.133438054712191,1.0833198905429038,0.013844434283391759
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,5,10,True,0.9561905956230891,0.5379852527525596,0.9999999999933916,1.1549753314319864,1.1299162493473427,0.02816426067454874
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,6,5,True,0.7826977239924443,0.2689926263762798,0.9999999999933916,1.0814776321746054,0.996593460966407,0.013815402704291593
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,6,10,True,0.9358656607084135,0.5379852527525596,0.9999999999933916,1.181089704787806,1.138647619183707,0.027238879090730944
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,7,5,True,0.7167736392445916,0.2689926263762798,0.9999999999933916,0.781764948816235,0.7771464219496319,0.010937647425987618
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,7,10,True,0.9515428971280682,0.5379852527525596,0.9999999999933916,1.0467935834775481,1.0444843200442466,0.02735863435451913
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,8,5,True,0.60736394447446,0.2689926263762798,0.9999999999933916,0.7578023450992418,0.7578023450992418,0.008074407937233727
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,8,10,True,0.9161989312118165,0.5379852527525596,0.9999999999933916,1.023024783628914,1.023024783628914,0.022299881696315166
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,9,5,True,0.6093871538897957,0.2689926263762798,0.9999999999933916,0.8348831532932118,0.7894994969808767,0.011256994796089445
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,9,10,True,0.9507350320951623,0.5379852527525596,0.9999999999933916,1.173033691657191,1.1503418635010236,0.0290134343632286
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,10,5,True,0.6440890251044327,0.2689926263762798,0.9999999999933916,0.9350505303893528,0.7191555519898193,0.013597665861040347
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,10,10,True,0.8691717705946425,0.5379852527525596,0.9999999999933916,1.0878024256398993,0.9798549364401324,0.02601955276852396
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,11,5,True,0.8205930565326686,0.2689926263762798,0.9999999999933916,1.4716637064667897,1.273583410165213,0.018783431677807536
empirical,boxcar_hanning_full,30,streaming,actual,fixed_global,11,10,True,0.9400972615948576,0.5379852527525596,0.9999999999933916,1.303871699445878,1.2048315512950898,0.03168796858783141
noiseless,boxcar_hanning_full,30,streaming,source_disabled,per_channel,0,5,True,0.7679323448832283,0.2689926263762798,1.0000000000000004,0.7679323448832283,0.7679323448832283,0.009674773735130388
noiseless,boxcar_hanning_full,30,streaming,source_disabled,per_channel,0,10,True,0.9119119315834626,0.5379852527525596,1.0000000000000004,0.9119119315834626,0.9119119315834626,0.02264826064551716
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,0,5,True,0.7927233555081749,0.2689926263762798,1.0000000000000004,0.9727147281341669,0.9727147281341669,0.011863029009805416
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,0,10,True,0.922672461417903,0.5379852527525596,1.0000000000000004,1.0975707051463193,1.0975707051463193,0.024027260652775054
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,1,5,True,0.6318543770584202,0.2689926263762798,1.0000000000000004,0.5519524785095395,0.5519524785095395,0.006245418453923255
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,1,10,True,0.9289822596728518,0.5379852527525596,1.0000000000000004,0.9642367519511056,0.9642367519511056,0.023337760649146107
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,2,5,True,0.7378181698584306,0.2689926263762798,1.0000000000000004,0.8967585769999938,0.8578638737467331,0.01122796321698928
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,2,10,True,0.9269627806395918,0.5379852527525596,1.0000000000000004,1.0712910462476015,1.051843694620971,0.025431663291745597
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,3,5,True,0.5752585930760473,0.2689926263762798,1.0000000000000004,0.7618939122440146,0.7095180237209006,0.00954413162917964
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,3,10,True,0.93359033000502,0.5379852527525596,1.0000000000000004,1.0369219832151049,1.0107340389535477,0.027355005407131608
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,4,5,True,0.8111492286181403,0.2689926263762798,1.0000000000000004,1.0728651490664198,1.0675751884155198,0.01277389480407313
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,4,10,True,0.9120863750739833,0.5379852527525596,1.0000000000000004,1.068165459031678,1.065520478706228,0.024404671181077215
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,5,5,True,0.8034641906610365,0.2689926263762798,1.0000000000000004,1.0826739549523525,1.0801776109050878,0.012233181643332536
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,5,10,True,0.9576879542210206,0.5379852527525596,1.0000000000000004,1.133969232310964,1.1327210602873317,0.027050173826579864
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,6,5,True,0.7577945094353701,0.2689926263762798,1.0000000000000004,0.9695275373587999,0.9255888576721624,0.012432773749646178
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,6,10,True,0.9357556049464736,0.5379852527525596,1.0000000000000004,1.1553886204655697,1.133419280622251,0.026320755401688187
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,7,5,True,0.7273460579312127,0.2689926263762798,1.0000000000000004,0.7734555247518566,0.761579018202335,0.01150376321844086
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,7,10,True,0.9529832601708681,0.5379852527525596,1.0000000000000004,1.0793387985193004,1.0734005452445397,0.028523526465913298
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,8,5,True,0.5899173847269881,0.2689926263762798,1.0000000000000004,0.7354086582316846,0.7354086582316846,0.008270371096159848
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,8,10,True,0.9175077301605269,0.5379852527525596,1.0000000000000004,1.02292926591511,1.02292926591511,0.02273898433020518
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,9,5,True,0.6254924743543839,0.2689926263762798,1.0000000000000004,0.907804449498822,0.8351325352572355,0.012988002699936857
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,9,10,True,0.9489926808131601,0.5379852527525596,1.0000000000000004,1.1911479036885406,1.1548119465677473,0.029829947525420775
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,10,5,True,0.6603633402036551,0.2689926263762798,1.0000000000000004,0.9025258895715091,0.7339875217413115,0.012603334276859654
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,10,10,True,0.8733137330655152,0.5379852527525596,1.0000000000000004,1.065466330996454,0.9811971470813552,0.024684100129916318
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,11,5,True,0.8196629958522385,0.2689926263762798,1.0000000000000004,1.3211289715369081,1.2521534772262521,0.01702339219485996
empirical,boxcar_hanning_full,30,streaming,source_disabled,per_channel,11,10,True,0.9409278602507608,0.5379852527525596,1.0000000000000004,1.2343233373541667,1.1998355901988385,0.029829947525420775
noiseless,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,0,5,True,0.7608014511896865,0.2689926263762798,1.0000000000000004,0.7608014511896865,0.7608014511896865,0.009547760576567161
noiseless,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,0,10,True,0.9128420994184816,0.5379852527525596,1.0000000000000004,0.9128420994184816,0.9128420994184816,0.022706323803717492
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,0,5,True,0.8078131991476338,0.2689926263762798,1.0000000000000004,1.0073941515717446,1.0073941515717446,0.012548900066046842
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,0,10,True,0.9240323003539971,0.5379852527525596,1.0000000000000004,1.100011408943778,1.100011408943778,0.024339350128101844
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,1,5,True,0.6680169740063825,0.2689926263762798,1.0000000000000004,0.6126456548711996,0.5860123213831491,0.007152655300803449
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,1,10,True,0.9298124716880019,0.5379852527525596,1.0000000000000004,0.9741076704830106,0.9607910037389853,0.02370791328267323
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,2,5,True,0.7511267503432368,0.2689926263762798,1.0000000000000004,0.8808312256802731,0.8597085414222906,0.01090135795211241
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,2,10,True,0.9264017488580629,0.5379852527525596,1.0000000000000004,1.0553456599585962,1.044784317829605,0.024938126447042772
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,3,5,True,0.5651601667505423,0.2689926263762798,1.0000000000000004,0.8563380987489356,0.6774738625752709,0.011300542164739696
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,3,10,True,0.9313259929659833,0.5379852527525596,1.0000000000000004,1.0828057961585507,0.9933736780717183,0.029702934366857548
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,4,5,True,0.8188992000824372,0.2689926263762798,1.0000000000000004,1.1374539419833403,1.091684536645793,0.013209368490575624
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,4,10,True,0.9143921031162636,0.5379852527525596,1.0000000000000004,1.0850238018518974,1.0621390991831237,0.02502522118434327
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,5,5,True,0.7848476021933921,0.2689926263762798,1.0000000000000004,1.1334380547127094,1.0833198905434223,0.013844434283391759
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,5,10,True,0.9561905956230891,0.5379852527525596,1.0000000000000004,1.1549753314329467,1.1299162493483033,0.02816426067454874
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,6,5,True,0.7826977239924443,0.2689926263762798,1.0000000000000004,1.0814776321749906,0.9965934609667922,0.013815402704291593
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,6,10,True,0.9358656607084135,0.5379852527525596,1.0000000000000004,1.1810897047886089,1.1386476191845096,0.027238879090730944
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,7,5,True,0.7167736392445916,0.2689926263762798,1.0000000000000004,0.781764948816311,0.7771464219497078,0.010937647425987618
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,7,10,True,0.9515428971280682,0.5379852527525596,1.0000000000000004,1.0467935834782758,1.044484320044974,0.02735863435451913
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,8,5,True,0.60736394447446,0.2689926263762798,1.0000000000000004,0.7578023450992682,0.7578023450992682,0.008074407937233727
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,8,10,True,0.9161989312118165,0.5379852527525596,1.0000000000000004,1.0230247836296327,1.0230247836296327,0.022299881696315166
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,9,5,True,0.6093871538897957,0.2689926263762798,1.0000000000000004,0.8348831532932829,0.7894994969809478,0.011256994796089445
empirical,boxcar_hanning_full,30,streaming,source_disabled,fixed_global,9,10,True,0.9507350320951623,0.5379852527525596,1.0000000000000004,1.1730336916579294,1.150341863501762,0.0290134343632286
